EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,DeadBallTurnovers,Offensive Fouls,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,BadPassTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PtsUnassisted3s,LostBallSteals,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,on,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,4782.0,80.0,26.0,153,145,54,41.0,24.0,298,9.0,21.0,5.0,9.0,6.0,7.0,2.0,13.0,2.0,8.0,1.0,1.0,4.0,1.0,4.0,13.0,42.0,1.0,5.0,14.0,43.0,151,5.0,11.0,1.0,11.0,6.0,11.0,1.0,4.0,4.0,19.0,8.0,18.0,3.0,8.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,8.0,1.0,1.0,9.0,1.0,11.0,13.0,24.0,3.0,2.0,2.0,2.0,1.0,3.0,6.0,1.0,15.0,1.0,2.0,1.0,16.0,2.0,8.0,1.0,5.0,2.0,3.0,5.0,1.0,19.0,51,1.0,0.3076923076923077,0.4444444444444444,1.0,0.2,0.25,0.2,0.30952380952380953,0.45454545454545453,0.5454545454545454,0.30851063829787234,0.45454545454545453,0.5,0.39814814814814814,0.5,0.59375,0.10638297872340426,0.07142857142857142,0.047619047619047616,0.15384615384615385,30.939226519337016,1.0,0.25,0.25,0.1232876712328767,0.1568627450980392,0.06666666666666667,0.12903225806451613,0.11363636363636363,0.14634146341463414,0.30434782608695654,0.07142857142857142,0.125,0.14285714285714285,0.15789473684210525,0.16129032258064516,0.043478260869565216,0.08333333333333333,0.1,0.2,0.44680851063829785,0.42857142857142855,0.45,0.3333333333333333,0.2765957446808511,0.15384615384615385,0.18181818181818182,0.1702127659574468,0.25,0.25,0.5,0.02127659574468085,0.0851063829787234,0.25,0.25,1.0,0.8181818181818182,0.5555555555555556,0.4666666666666667,0.8571428571428571,0.26666666666666666,0.25,0.5531914893617021,0.25,0.5088925531914894,0.5426900000000001,0.5536133333333333,0.1509433962264151,0.16666666666666666,0.2558139534883721,0.4418604651162791,7.2285714285714295,25.36,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201167,1610612757,Arron Afflalo,Arron Afflalo,201167,POR,746.0,12.0,-10.0,22,21,6,2.0,3.0,43,,,,,,,1.0,2.0,,1.0,1.0,,,,,1.0,3.0,,1.0,,2.0,32,,,,,,1.0,,,,,2.0,,,,,,1.0,,1.0,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,6,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,0.3333333333333333,,0.5,20.0,,,,0.1111111111111111,,,,0.09090909090909091,,,,,,,,0.2,,,,,,,,0.5,0.5,1.0,0.25,,,,0.25,,,,,,,,,,,0.25,,0.420175,,0.3578,0.25,0.3333333333333333,,,12.133333333333333,23.3,0.2727272727272727,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,5069.0,84.0,42.0,163,156,58,37.0,22.0,319,1.0,3.0,,1.0,,,,3.0,,,4.0,3.0,14.0,1.0,5.0,1.0,6.0,4.0,18.0,6.0,20.0,147,,2.0,3.0,3.0,,1.0,1.0,6.0,4.0,7.0,,2.0,12.0,,14.0,3.0,,6.0,8.0,14.0,1.0,1.0,36.0,,1.0,,4.0,13.0,1.0,18.0,1.0,19.0,,2.0,1.0,2.0,1.0,1.0,5.0,,4.0,1.0,,,8.0,,1.0,3.0,1.0,1.0,,1.0,,6.0,55,,,,1.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,,,0.2916666666666667,,0.21428571428571427,0.35714285714285715,0.25,0.35,0.75,,,,15.873015873015873,1.0,0.25,,0.16049382716049382,0.0196078431372549,0.2222222222222222,,0.1717171717171717,0.011627906976744186,0.037037037037037035,,,,0.05,0.16129032258064516,0.23333333333333334,0.21428571428571427,,,0.125,0.3333333333333333,0.3333333333333333,,0.125,,,,,,,0.16666666666666666,0.5833333333333334,0.21428571428571427,0.21428571428571427,1.0,0.25,,,,0.7142857142857143,0.2,0.875,0.21428571428571427,0.5497541666666667,0.52415,0.5117928571428572,0.04,0.14285714285714285,0.15,0.35,6.266666666666666,24.772222222222226,0.3558282208588957,7.0,,,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.25,0.25,0.25,1.0,0.25,0.25,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,4774.0,80.0,32.0,157,146,62,41.0,22.0,303,12.0,20.0,3.0,3.0,4.0,6.0,,1.0,4.0,8.0,1.0,2.0,10.0,2.0,6.0,16.0,29.0,2.0,11.0,20.0,58.0,148,3.0,3.0,3.0,9.0,5.0,8.0,2.0,7.0,15.0,31.0,4.0,28.0,,,10.0,2.0,4.0,4.0,5.0,9.0,1.0,1.0,23.0,,1.0,,1.0,5.0,,6.0,1.0,7.0,,4.0,2.0,5.0,1.0,,3.0,,19.0,,,,22.0,2.0,8.0,3.0,,,,,,27.0,59,,0.125,0.125,,0.18181818181818182,0.2857142857142857,0.18181818181818182,0.5517241379310345,1.0,0.625,0.475,0.75,0.5333333333333333,0.5816326530612245,0.9,0.6818181818181818,0.275,0.13793103448275862,0.15,1.0,29.508196721311474,0.8,,,0.07042253521126761,0.02,0.06666666666666667,,0.06976744186046512,0.012048192771084338,,,,,,0.03571428571428571,0.16666666666666666,0.08333333333333333,,,0.5,0.6,0.7058823529411765,0.08333333333333333,0.025,,,0.2,0.5,0.5,0.25,0.025,0.25,0.2,0.2,,0.75,1.0,0.4,0.6666666666666666,0.4,0.3333333333333333,0.775,0.2,0.555245,0.5926,0.5694666666666668,0.1956521739130435,0.22857142857142856,0.15517241379310345,0.5344827586206896,6.175862068965516,25.681818181818183,0.39490445859872614,4.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,0.25,0.06666666666666667,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091,,,,,,,,,,,,,,,True,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,6381.0,106.0,30.0,205,198,79,54.0,27.0,403,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,9.0,11.0,2.0,3.0,4.0,8.0,10.0,13.0,1.0,39.0,199,1.0,2.0,,2.0,1.0,2.0,2.0,3.0,1.0,9.0,6.0,2.0,30.0,,11.0,9.0,1.0,2.0,3.0,5.0,1.0,,13.0,2.0,4.0,,6.0,20.0,1.0,27.0,6.0,33.0,,2.0,2.0,3.0,2.0,6.0,17.0,4.0,8.0,3.0,1.0,,2.0,,,1.0,2.0,2.0,,2.0,1.0,9.0,76,2.0,0.75,0.75,1.0,0.7692307692307693,0.6666666666666666,0.7692307692307693,0.5,0.5,0.5,0.9047619047619048,0.5,0.8,0.8863636363636364,0.5,0.75,0.6190476190476191,0.125,,0.5,10.593220338983052,0.6666666666666666,0.25,,0.20833333333333334,0.06060606060606061,0.2857142857142857,0.04878048780487805,0.2222222222222222,0.056074766355140186,0.03333333333333333,,0.030303030303030304,0.125,0.2,0.21621621621621623,0.20588235294117646,0.375,,0.5,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.09523809523809523,0.5,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.09523809523809523,0.5238095238095238,0.8181818181818182,0.8181818181818182,1.0,0.5,,0.2,1.0,0.6,0.6666666666666666,0.7619047619047619,0.8181818181818182,0.49396666666666667,0.4811,0.47711000000000003,,,0.05128205128205128,0.23076923076923078,9.0375,25.338461538461537,0.3853658536585366,2.0,1.0,,1.0,1.0,,,,,2.0,,2.0,2.0,,1.0,,0.5,0.5,1.0,,,,,,,,,,,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,True,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,5830.0,97.0,38.0,186,179,68,44.0,26.0,365,9.0,15.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,9.0,3.0,6.0,13.0,2.0,5.0,14.0,28.0,8.0,16.0,2.0,54.0,177,1.0,3.0,,8.0,8.0,12.0,3.0,6.0,1.0,26.0,8.0,20.0,21.0,,13.0,6.0,2.0,1.0,1.0,2.0,,,5.0,,1.0,,1.0,9.0,,10.0,1.0,11.0,,4.0,2.0,6.0,1.0,3.0,5.0,,3.0,,,,4.0,,2.0,,1.0,1.0,,1.0,,26.0,65,,0.2857142857142857,0.2857142857142857,0.875,0.5,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5909090909090909,0.8,0.6944444444444444,0.5869565217391305,0.8,0.6842105263157895,0.36363636363636365,0.07142857142857142,0.13333333333333333,,24.074074074074073,0.6666666666666666,,,0.1,0.016666666666666666,0.05263157894736842,,0.09174311926605505,0.01020408163265306,,0.058823529411764705,,,0.045454545454545456,0.08571428571428572,0.15151515151515152,,,,0.3409090909090909,0.6,0.6923076923076923,0.3333333333333333,0.09090909090909091,0.5,0.5,0.20454545454545456,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06818181818181818,0.29545454545454547,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.4,0.5,0.2222222222222222,1.0,0.2777777777777778,0.4,0.7045454545454546,0.46153846153846156,0.5106693181818183,0.48434999999999995,0.4620222222222222,0.043478260869565216,0.06666666666666667,0.14814814814814814,0.48148148148148145,7.817857142857142,25.6125,0.3655913978494624,1.0,2.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,2.0,,0.2,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.05555555555555555,3.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,1738.0,29.0,-14.0,51,54,15,8.0,7.0,105,,,,,,,,,,,1.0,,3.0,,1.0,,,,4.0,,,68,,,,,,,,1.0,,,,,,,3.0,,,3.0,3.0,6.0,,1.0,15.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,1.0,,,,8.620689655172415,1.0,,,,,0.2,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.25,0.75,,,,,,,,1.0,,1.0,,0.5418,,0.5151,,,,,,24.975,0.29411764705882354,3.0,,,,,,,,,1.0,1.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,629.0,10.0,-5.0,21,23,13,15.0,1.0,44,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,23,,,,,1.0,1.0,1.0,1.0,,5.0,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,,0.5,1.0,0.5,1.0,1.0,1.0,0.753675,,0.753675,,,,1.0,0.1,24.7,0.6190476190476191,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,229.0,4.0,3.0,9,10,9,10.0,,19,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202087,1610612757,Alonzo Gee,Alonzo Gee,202087,POR,182.0,3.0,4.0,8,8,8,8.0,,16,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.3333333333333333,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
