EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PtsAssisted2s,FTDefRebounds,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,SecondChanceTurnovers,BlockedLongMidRange,Corner3PctBlocked,on,Charge Fouls,BlockedShortMidRange
101150,1610612761,Lou Williams,Lou Williams,101150,TOR,3061.0,51,-8,100,99,28,16.0,11,199,2.0,2,1.0,1.0,1.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,1.0,6.0,1.0,2.0,5.0,16,2.0,10.0,8.0,24.0,102.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,10.0,10.0,6.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,7.0,11.0,1.0,2.0,10.0,5.0,10.0,28,1.0,1.0,0.2,0.5,0.2,0.3125,0.5,0.2,0.3076923076923077,0.5,0.4444444444444444,0.3870967741935484,0.5,0.5,0.38461538461538464,0.125,0.2222222222222222,29.729729729729726,1.0,0.03571428571428571,0.030303030303030304,0.13333333333333333,0.06976744186046512,0.018518518518518517,0.1,0.09090909090909091,0.16666666666666666,0.07692307692307693,1.0,1.0,0.34615384615384615,0.1111111111111111,0.14285714285714285,0.19230769230769232,0.4,0.4,0.15384615384615385,0.25,0.25,1.0,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.2222222222222222,0.5,0.2222222222222222,0.5,0.46153846153846156,0.16666666666666666,0.4419903846153846,0.4948,0.4339166666666666,0.16129032258064516,0.23809523809523808,0.08333333333333333,0.4166666666666667,9.837499999999999,25.660000000000004,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101161,1610612761,Amir Johnson,Amir Johnson,101161,TOR,4565.0,76,-31,150,154,51,27.0,22,304,7.0,10,2.0,2.0,3.0,6.0,,,,,,,,,,,10.0,16,,,3.0,23.0,182.0,2.0,2.0,7.0,4.0,5.0,,,3.0,11.0,4.0,,,,,3.0,,3.0,,3.0,6.0,4.0,4.0,7.0,12.0,4.0,16.0,1.0,1.0,,2.0,2.0,4.0,2.0,4.0,11.0,6.0,1.0,,5.0,3.0,11.0,51,3.0,,,,,0.625,1.0,0.8,0.625,1.0,0.8,0.6388888888888888,0.875,0.7857142857142857,,,,12.716763005780347,0.5,0.16666666666666666,0.07017543859649122,0.18181818181818182,0.171875,0.047619047619047616,,0.11764705882352941,0.21052631578947367,0.625,0.7,0.7,0.375,0.5,0.5,,,,,,,,,,,,1.0,1.0,,,,,0.625,,0.4728625,0.488,0.4878,0.16666666666666666,0.16666666666666666,0.30434782608695654,0.4782608695652174,3.4625000000000004,,0.34,3.0,4.0,3.0,16.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.8,0.8,0.14285714285714285,0.07692307692307693,0.1111111111111111,0.18181818181818182,0.21428571428571427,0.5,0.8571428571428571,0.6666666666666666,1.0,0.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,7882.0,131,-28,254,257,66,35.0,34,511,7.0,14,3.0,3.0,2.0,10.0,4.0,10.0,1.0,3.0,,,4.0,20.0,1.0,5.0,13.0,34,5.0,23.0,8.0,49.0,282.0,3.0,3.0,7.0,3.0,10.0,1.0,5.0,,9.0,20.0,6.0,18.0,4.0,4.0,13.0,6.0,19.0,2.0,6.0,44.0,4.0,4.0,11.0,15.0,7.0,22.0,5.0,4.0,1.0,7.0,5.0,12.0,2.0,8.0,18.0,14.0,,1.0,11.0,5.0,9.0,66,1.0,0.4,0.21739130434782608,0.2,0.23809523809523808,0.38235294117647056,1.0,0.3,0.35964912280701755,0.6,0.3,0.3951612903225806,0.7,0.28125,0.40350877192982454,0.11764705882352941,0.3,25.517241379310345,0.5833333333333334,0.14666666666666667,0.043010752688172046,0.1111111111111111,0.13513513513513514,0.051094890510948905,0.047619047619047616,0.21212121212121213,0.10344827586206896,0.24561403508771928,0.5,0.5384615384615384,0.17543859649122806,0.2,0.2857142857142857,0.17543859649122806,0.4,0.4,0.05263157894736842,0.3333333333333333,0.3333333333333333,,0.3508771929824561,0.2,0.21052631578947367,0.5,0.6,1.0,,,0.3333333333333333,0.2,0.6491228070175439,0.2222222222222222,0.48816000000000004,0.5000125,0.4264107142857143,0.08196721311475409,0.13157894736842105,0.14285714285714285,0.1836734693877551,8.308823529411764,28.043478260869566,0.25984251968503935,1.0,3.0,1.0,6.0,,5.0,1.0,2.0,1.0,,,,,0.23076923076923078,0.2727272727272727,,0.07317073170731707,,0.05555555555555555,0.125,,0.2857142857142857,,,0.2,0.3333333333333333,2.0,2.0,9.0,4.0,2.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.07142857142857142,0.05,0.06818181818181818,0.06896551724137931,0.06666666666666667,0.14285714285714285,0.03125,0.25,0.4,,,,,,,,,,,,,,,True,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,6170.0,103,-18,199,201,59,29.0,31,400,4.0,5,,,5.0,17.0,10.0,28.0,,3.0,,2.0,2.0,2.0,,,19.0,50,2.0,5.0,12.0,56.0,228.0,3.0,6.0,6.0,5.0,14.0,,2.0,7.0,17.0,28.0,6.0,2.0,2.0,5.0,10.0,6.0,16.0,3.0,7.0,38.0,3.0,3.0,7.0,13.0,4.0,17.0,6.0,3.0,3.0,4.0,,6.0,,5.0,5.0,12.0,,1.0,14.0,7.0,17.0,59,,1.0,0.4,,0.4,0.38,0.5,0.35714285714285715,0.4,0.42857142857142855,0.3125,0.45,0.42857142857142855,0.42105263157894735,0.09090909090909091,0.1,0.23529411764705882,28.448275862068968,0.6666666666666666,0.12280701754385964,0.04,0.11538461538461539,0.12048192771084337,0.03669724770642202,0.07142857142857142,0.14814814814814814,0.13636363636363635,0.09090909090909091,0.8,1.0,0.3090909090909091,0.29411764705882354,0.38461538461538464,0.509090909090909,0.35714285714285715,0.35714285714285715,0.05454545454545454,,,,0.03636363636363636,1.0,1.0,1.0,,,0.125,,,,0.18181818181818182,1.0,0.4313072727272727,0.38771666666666665,0.4172125,0.11666666666666667,0.12727272727272726,0.10714285714285714,0.30357142857142855,13.016000000000002,24.4,0.2964824120603015,1.0,1.0,,10.0,3.0,2.0,,,2.0,,,,,0.2631578947368421,0.2631578947368421,0.3333333333333333,,0.07407407407407407,0.06666666666666667,0.13333333333333333,,0.75,0.2,,0.0625,1.0,,1.0,,,,,3.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,1.0,,,,0.2,,0.029411764705882353,0.05,,,0.07142857142857142,0.1,,1.0,1.0,2.0,1.0,0.14285714285714285,,,,,,,,,,True,,
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,3606.0,60,-15,118,119,37,26.0,14,237,2.0,2,,,2.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,,,5.0,7,5.0,8.0,4.0,29.0,125.0,,1.0,5.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,15.0,2.0,1.0,1.0,1.0,1.0,2.0,,,5.0,1.0,2.0,3.0,7.0,1.0,8.0,2.0,2.0,,1.0,1.0,1.0,,2.0,4.0,2.0,1.0,,4.0,1.0,7.0,37,,1.0,0.625,1.0,0.625,0.7142857142857143,,1.0,0.8333333333333334,0.75,1.25,0.8529411764705882,0.8333333333333334,1.1666666666666667,0.5333333333333333,0.14285714285714285,0.3333333333333333,13.636363636363635,1.0,0.08571428571428572,0.027777777777777776,0.1111111111111111,0.09433962264150944,0.015384615384615385,0.1111111111111111,,0.06666666666666667,0.13333333333333333,1.0,1.0,0.2,0.6666666666666666,1.0,0.13333333333333333,0.5,0.5,0.4,0.6666666666666666,0.6666666666666666,1.0,0.13333333333333333,0.5,0.5,1.0,,,0.5,1.0,,,0.6666666666666666,0.5,0.5447766666666667,,0.458375,0.0625,0.125,0.1724137931034483,0.2413793103448276,11.142857142857142,24.325,0.3135593220338983,,,2.0,6.0,2.0,,,,,,,,,0.6,0.6,0.3333333333333333,,,0.2,0.08333333333333333,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,0.3333333333333333,,1.0,,1.0,,,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,True,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,4778.0,80,-9,151,155,28,9.0,22,306,10.0,15,4.0,6.0,4.0,12.0,1.0,1.0,,,,,,,,,15.0,28,,,5.0,35.0,166.0,6.0,8.0,15.0,3.0,6.0,,,,6.0,10.0,,,,2.0,1.0,1.0,2.0,1.0,,5.0,6.0,3.0,15.0,21.0,6.0,27.0,1.0,1.0,,,,1.0,,,4.0,7.0,2.0,,6.0,3.0,6.0,28,,,,,,0.5357142857142857,0.75,0.5,0.5357142857142857,0.75,0.5,0.5645161290322581,0.75,0.5,,0.07142857142857142,,18.285714285714285,,0.32608695652173914,0.0967741935483871,0.15789473684210525,0.27692307692307694,0.07692307692307693,0.26666666666666666,0.4090909090909091,,0.5357142857142857,0.6666666666666666,0.7692307692307693,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.03571428571428571,1.0,1.0,,,,,,,,,0.75,0.6666666666666666,,,,,0.5357142857142857,,0.4835857142857143,0.48875,0.4245666666666666,0.0967741935483871,0.0967741935483871,0.42857142857142855,0.17142857142857143,4.8428571428571425,,0.18543046357615894,3.0,3.0,3.0,20.0,3.0,1.0,1.0,1.0,,,,,,0.6666666666666666,0.7692307692307693,0.6,,0.09523809523809523,0.18181818181818182,0.3076923076923077,,0.6,0.75,0.25,0.5,1.0,,,,4.0,,,,,1.0,,1.0,,,,1.0,,,,,,0.13333333333333333,,,,,0.75,0.09090909090909091,1.0,,,,,,,,,,,,1.0,,,,True,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,4954.0,83,-21,162,162,45,18.0,23,324,1.0,1,,,2.0,4.0,2.0,5.0,3.0,8.0,,3.0,3.0,9.0,1.0,2.0,5.0,10,6.0,17.0,,28.0,189.0,,1.0,,2.0,2.0,1.0,5.0,,7.0,,18.0,9.0,3.0,,2.0,1.0,3.0,,1.0,7.0,,2.0,2.0,4.0,,4.0,3.0,3.0,,1.0,1.0,2.0,1.0,2.0,6.0,1.0,,,,,7.0,45,2.0,1.0,0.35294117647058826,0.2,0.35294117647058826,0.5,,1.0,0.5185185185185185,,0.5,0.5185185185185185,,0.5,0.6296296296296297,,,15.508021390374331,0.5,0.04081632653061224,,0.09523809523809523,0.05714285714285714,,,0.08,0.11764705882352941,0.037037037037037035,1.0,1.0,0.14814814814814814,0.5,0.5,0.18518518518518517,0.4,0.4,0.2962962962962963,0.375,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.42857142857142855,,0.2857142857142857,0.5,0.6666666666666666,0.3333333333333333,0.5165574074074074,0.3811,0.5119214285714285,,,,0.25,12.190000000000001,24.58235294117647,0.2777777777777778,,,,10.0,,1.0,,,,4.0,1.0,4.0,2.0,1.0,1.0,,,,,,0.5,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,0.058823529411764705,,,,,,,,1.0,,,,,,,,,,,,,1.0,3.0,0.125,True,,
202349,1610612761,Greivis Vasquez,Greivis Vasquez,202349,TOR,2199.0,37,-16,69,71,10,9.0,5,140,,3,,,,,,,,,,,1.0,4.0,,,,3,1.0,4.0,2.0,5.0,74.0,,,,,,,,,,,3.0,4.0,1.0,,3.0,1.0,4.0,,3.0,9.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,,1.0,2.0,1.0,,10,1.0,1.0,0.25,,0.25,,,,0.21428571428571427,,,0.3125,,,0.5714285714285714,,,14.864864864864865,0.3333333333333333,,,0.07692307692307693,0.030303030303030304,,,,,0.42857142857142855,,,,,,,,,,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,,1.0,0.25,0.49156428571428573,0.5412,,0.125,0.25,,,3.4,25.999999999999996,0.14492753623188406,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,,,True,,
201946,1610612761,Tyler Hansbrough,Tyler Hansbrough,201946,TOR,2195.0,37,6,67,67,6,6.0,8,134,1.0,3,,,,,,,,,,,,,,,1.0,3,,,3.0,5.0,62.0,,,1.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,2.0,1.0,,5.0,,2.0,,3.0,1.0,4.0,2.0,,2.0,1.0,,1.0,,3.0,6.0,7.0,2.0,1.0,4.0,2.0,1.0,6,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,0.5,0.5,,0.6666666666666666,,7.894736842105263,1.0,,,0.2,0.06060606060606061,0.02702702702702703,,,0.2857142857142857,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5082333333333334,,,0.4,0.4,0.2,0.2,2.3,,0.08955223880597014,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,,,,0.6666666666666666,,0.1,0.125,,,,,,,,,,,,,,,,,,,,True,,
101150,1610612761,Lou Williams,Lou Williams,101150,TOR,3081.0,51,-17,101,98,35,48.0,11,199,1.0,3,,,4.0,9.0,2.0,2.0,,2.0,,1.0,2.0,9.0,1.0,4.0,7.0,14,2.0,11.0,7.0,27.0,126.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,4.0,9.0,14.0,6.0,9.0,2.0,2.0,3.0,,3.0,,2.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,2.0,1.0,1.0,1.0,,1.0,2.0,6.0,,2.0,8.0,3.0,9.0,35,1.0,1.0,0.18181818181818182,0.2,0.18181818181818182,0.5,1.0,0.25,0.4,0.5,0.2777777777777778,0.46551724137931033,0.5,0.4090909090909091,0.44,0.14285714285714285,0.1111111111111111,26.785714285714285,1.0,0.030303030303030304,0.03571428571428571,0.09090909090909091,0.045454545454545456,0.021739130434782608,,,0.1111111111111111,0.12,0.3333333333333333,0.5,0.36,0.4444444444444444,0.5,0.08,1.0,1.0,0.08,,,,0.36,0.2222222222222222,0.2222222222222222,1.0,,,0.1111111111111111,,0.4444444444444444,0.25,0.56,0.2222222222222222,0.4308620000000001,0.41112499999999996,0.42336666666666667,0.10714285714285714,0.17647058823529413,0.07407407407407407,0.3333333333333333,7.935714285714285,26.027272727272724,0.3465346534653465,1.0,2.0,,,,,,,,,,,,,,,0.06666666666666667,,,0.2,,,,,0.2222222222222222,0.5,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,,,,,False,,
