EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockingFouls,Blocked3s,BlockedArc3,OffensiveGoaltends,PenaltyCorner3FGM,HeaveAttempts,FTOffRebounds,Charge Fouls Drawn,BlockingFoulsDrawn,OffFTReboundPct,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Corner3PctBlocked,on
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,644.0,11.0,4.0,20.0,19.0,6.0,11.0,1.0,39.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,18.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,6.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,9.523809523809524,0.16666666666666666,0.25,0.1111111111111111,0.14285714285714285,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.60595,0.5274,1.0,0.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,19318.0,322.0,33.0,598.0,604.0,71.0,82.0,93.0,1202.0,37.0,58.0,7.0,14.0,45.0,99.0,124.0,599.0,7.0,18.0,27.0,8.0,6.0,10.0,5.0,11.0,5.0,27.0,23.0,30.0,58.0,30.0,88.0,6.0,5.0,27.0,71.0,0.45454545454545453,0.3888888888888889,0.45454545454545453,0.3888888888888889,0.5166666666666667,0.5192307692307693,0.10101010101010101,0.13793103448275862,20.196353436185134,0.15,0.1031390134529148,0.16516516516516516,0.09433962264150944,0.1320754716981132,0.18055555555555555,0.5858585858585859,0.6379310344827587,0.74,0.7777777777777778,0.5,0.5858585858585859,0.5534939393939394,0.5730764705882353,0.21774193548387097,6.4707070707070695,0.11872909698996656,4.0,7.0,3.0,17.0,5.0,24.0,34.0,13.0,4.0,8.0,12.0,20.0,82.0,6.0,2.0,2.0,2.0,7.0,25.0,3.0,2.0,1.0,10.0,3.0,4.0,14.0,2.0,6.0,1.0,3.0,24.0,4.0,3.0,18.0,1.0,4.0,1.0,30.0,7.0,43.0,1.0,16.0,6.0,17.0,8.0,1.0,8.0,17.0,11.0,3.0,3.0,20.0,6.0,0.9111111111111111,0.9761904761904762,0.5,0.5,0.625,0.11764705882352941,0.4166666666666667,0.23076923076923078,0.18796992481203006,0.07368421052631578,0.10227272727272728,0.08536585365853659,0.05714285714285714,0.12,0.16666666666666666,0.0967741935483871,0.18691588785046728,0.19230769230769232,0.045454545454545456,0.6470588235294118,0.8918918918918919,0.1717171717171717,0.17647058823529413,0.2,1.0,0.24242424242424243,0.20833333333333334,0.20833333333333334,1.0,0.42857142857142855,0.875,0.5714285714285714,0.6032,0.14035087719298245,0.14035087719298245,0.16129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,19933.0,332.0,32.0,625.0,622.0,170.0,170.0,94.0,1247.0,22.0,38.0,1.0,3.0,43.0,93.0,192.0,674.0,3.0,6.0,23.0,70.0,,7.0,14.0,34.0,8.0,82.0,7.0,16.0,25.0,9.0,34.0,15.0,12.0,19.0,167.0,0.46236559139784944,0.5,0.5507246376811594,0.625,0.6050955414012739,0.71875,0.07526881720430108,0.07894736842105263,24.010914051841745,0.07272727272727272,0.036458333333333336,0.0778816199376947,0.028391167192429023,0.017543859649122806,0.07954545454545454,0.2753623188405797,0.5789473684210527,0.6285714285714286,0.25,0.3333333333333333,0.6014492753623188,0.5007460144927536,0.5441285714285714,0.11979166666666667,9.265591397849462,0.272,6.0,13.0,8.0,20.0,13.0,35.0,40.0,8.0,11.0,27.0,17.0,51.0,16.0,20.0,8.0,4.0,8.0,2.0,9.0,,3.0,3.0,12.0,2.0,10.0,7.0,1.0,2.0,1.0,2.0,19.0,3.0,6.0,8.0,,,1.0,34.0,,48.0,4.0,14.0,7.0,9.0,8.0,,1.0,9.0,5.0,,,48.0,5.0,0.18604651162790697,0.18604651162790697,0.4074074074074074,0.4473684210526316,0.5425531914893617,0.15,0.631578947368421,,0.0891089108910891,0.016,0.06557377049180328,0.02702702702702703,0.022727272727272728,,0.06060606060606061,0.07575757575757576,0.08235294117647059,0.125,0.046875,0.5555555555555556,0.09090909090909091,0.14492753623188406,0.4,0.47058823529411764,0.25,0.2536231884057971,0.37142857142857144,0.38235294117647056,0.3076923076923077,,0.34210526315789475,0.46153846153846156,0.49166447368421035,0.10666666666666667,0.13592233009708737,0.265625,4.0,7.0,1.0,2.0,1.0,18.0,38.0,2.0,4.0,4.0,10.0,22.0,45.0,3.0,6.0,4.0,11.0,48.0,18.0,38.0,18.0,1.0,6.0,1.0,4.0,2.0,4.0,0.7272727272727273,0.4888888888888889,0.5,0.36363636363636365,0.4888888888888889,0.32608695652173914,0.022222222222222223,0.02857142857142857,0.02631578947368421,0.050724637681159424,0.5714285714285714,0.5714285714285714,0.75,0.2753623188405797,0.47368421052631576,0.4864864864864865,0.7222222222222222,0.16666666666666666,0.5,1.0,0.3333333333333333,0.5,1.0,0.02631578947368421,0.2631578947368421,0.4,0.47368421052631576,0.0425531914893617,25.371111111111112,,,,,,,,,,,,,,True
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,43613.0,727.0,28.0,1360.0,1367.0,387.0,391.0,204.0,2727.0,49.0,77.0,20.0,35.0,72.0,129.0,192.0,1424.0,23.0,45.0,57.0,54.0,26.0,8.0,4.0,9.0,2.0,22.0,60.0,88.0,128.0,88.0,216.0,5.0,4.0,50.0,382.0,0.5581395348837209,0.5111111111111111,0.5581395348837209,0.5111111111111111,0.5783132530120482,0.5377358490566038,0.06201550387596899,0.06493506493506493,11.22894572676232,0.1981981981981982,0.13761467889908258,0.17847025495750707,0.12553495007132667,0.183206106870229,0.2111801242236025,0.5968992248062015,0.6363636363636364,0.6805555555555556,0.7777777777777778,0.5714285714285714,0.5968992248062015,0.538227906976744,0.5421457142857145,0.296875,3.8240310077519384,0.28455882352941175,17.0,25.0,21.0,49.0,2.0,3.0,48.0,11.0,21.0,34.0,29.0,71.0,90.0,5.0,4.0,,1.0,28.0,38.0,2.0,9.0,1.0,5.0,,2.0,10.0,2.0,3.0,,,15.0,2.0,4.0,27.0,1.0,8.0,4.0,74.0,20.0,82.0,8.0,27.0,18.0,23.0,17.0,,6.0,24.0,14.0,1.0,2.0,71.0,14.0,0.625,0.7627118644067796,0.6176470588235294,0.6176470588235294,0.6120689655172413,0.04081632653061224,0.3333333333333333,0.0625,0.1450381679389313,0.10566037735849057,0.15723270440251572,0.07534246575342465,0.1,0.12307692307692308,0.1656441717791411,0.225,0.15609756097560976,0.10526315789473684,0.1836734693877551,0.5833333333333334,0.6326530612244898,0.3798449612403101,0.42857142857142855,0.44680851063829785,0.6190476190476191,0.023255813953488372,0.6666666666666666,1.0,0.5,0.15,0.7352941176470589,0.68,0.5471617647058824,0.18243243243243243,0.18243243243243243,0.3697916666666667,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,6.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,True
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,32354.0,539.0,41.0,1008.0,1017.0,279.0,264.0,154.0,2025.0,9.0,23.0,2.0,6.0,21.0,58.0,149.0,1048.0,3.0,9.0,14.0,26.0,,9.0,11.0,20.0,7.0,51.0,9.0,25.0,57.0,16.0,73.0,21.0,11.0,38.0,274.0,0.3620689655172414,0.3333333333333333,0.45555555555555555,0.20454545454545456,0.49337748344370863,0.28,0.15517241379310345,0.2608695652173913,13.793103448275861,0.07692307692307693,0.027777777777777776,0.09398496240601503,0.029013539651837523,0.031914893617021274,0.05511811023622047,0.17037037037037037,0.391304347826087,0.5294117647058824,0.2727272727272727,0.3333333333333333,0.7407407407407407,0.5184604477611939,0.5195535714285715,0.09395973154362416,9.812068965517241,0.2767857142857143,1.0,6.0,2.0,14.0,10.0,21.0,26.0,5.0,4.0,14.0,15.0,38.0,16.0,9.0,4.0,3.0,2.0,6.0,25.0,7.0,1.0,10.0,7.0,1.0,6.0,6.0,,1.0,2.0,,13.0,2.0,4.0,13.0,3.0,,,25.0,,32.0,,8.0,8.0,11.0,5.0,,6.0,12.0,8.0,1.0,,34.0,4.0,0.38095238095238093,0.38095238095238093,0.2857142857142857,0.4107142857142857,0.5135135135135135,0.21428571428571427,0.5384615384615384,0.35,0.12077294685990338,0.031088082901554404,0.024793388429752067,0.027522935779816515,0.03546099290780142,0.019230769230769232,0.10344827586206896,0.07317073170731707,0.11464968152866242,0.14,0.013888888888888888,0.6666666666666666,0.4444444444444444,0.1037037037037037,0.14285714285714285,0.18181818181818182,,0.15555555555555556,0.47619047619047616,0.47619047619047616,0.4,1.0,0.21428571428571427,0.16666666666666666,0.5085407407407407,0.055944055944055944,0.12121212121212122,0.2550335570469799,11.0,37.0,1.0,8.0,7.0,16.0,40.0,,5.0,3.0,7.0,27.0,77.0,1.0,13.0,5.0,14.0,78.0,3.0,39.0,16.0,,4.0,4.0,,,5.0,0.9629629629629629,0.35064935064935066,0.07692307692307693,0.35714285714285715,0.35526315789473684,0.5703703703703704,,,,0.2740740740740741,0.2972972972972973,0.2972972972972973,1.0,0.2962962962962963,0.4,0.4,0.9375,0.36363636363636365,0.125,1.0,0.22727272727272727,,,0.25,0.25,0.42857142857142855,0.41025641025641024,,24.667532467532467,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,0.03125,0.2857142857142857,,,True
2544,1610612739,LeBron James,LeBron James,2544,CLE,38856.0,648.0,7.0,1210.0,1214.0,331.0,335.0,184.0,2424.0,86.0,134.0,16.0,23.0,150.0,336.0,449.0,1270.0,24.0,42.0,71.0,238.0,14.0,20.0,65.0,130.0,45.0,325.0,23.0,72.0,139.0,32.0,171.0,24.0,16.0,45.0,326.0,0.44642857142857145,0.5714285714285714,0.41705607476635514,0.5294117647058824,0.45790554414784396,0.5634920634920635,0.05952380952380952,0.05970149253731343,38.23529411764706,0.18556701030927836,0.0575,0.2102728731942215,0.04897314375987362,0.10483870967741936,0.16083916083916083,0.3130841121495327,0.6417910447761194,0.6825396825396826,0.45098039215686275,0.6956521739130435,0.5280373831775701,0.4857155373831777,0.4824380434782609,0.15812917594654788,8.367261904761907,0.2735537190082645,24.0,43.0,36.0,108.0,28.0,94.0,92.0,17.0,40.0,94.0,33.0,131.0,62.0,65.0,44.0,11.0,10.0,8.0,59.0,8.0,10.0,8.0,42.0,3.0,25.0,18.0,1.0,17.0,1.0,3.0,60.0,6.0,12.0,18.0,5.0,,3.0,101.0,2.0,128.0,7.0,46.0,20.0,19.0,15.0,,4.0,20.0,9.0,,,131.0,12.0,0.20666666666666667,0.21678321678321677,0.425531914893617,0.3951612903225806,0.4452054794520548,0.1111111111111111,0.7,0.25806451612903225,0.251063829787234,0.034334763948497854,0.06802721088435375,,0.03468208092485549,0.03333333333333333,0.1773049645390071,0.23076923076923078,0.23076923076923078,0.32075471698113206,0.04291845493562232,0.45,0.19767441860465115,0.2523364485981308,0.3333333333333333,0.375,0.08333333333333333,0.21962616822429906,0.2978723404255319,0.2978723404255319,0.39285714285714285,0.0625,0.3467741935483871,0.5581395348837209,0.4682334677419354,0.09850107066381156,0.12266666666666666,0.29175946547884185,2.0,8.0,1.0,2.0,4.0,17.0,84.0,1.0,7.0,5.0,26.0,19.0,92.0,2.0,9.0,6.0,30.0,27.0,30.0,84.0,17.0,,20.0,1.0,3.0,,3.0,0.47368421052631576,0.20652173913043478,0.2222222222222222,0.2,0.20652173913043478,0.21495327102803738,,,,0.018691588785046728,0.25,0.25,1.0,0.19626168224299065,0.20238095238095238,0.20238095238095238,0.4117647058823529,0.0392156862745098,0.5,1.0,0.13725490196078433,0.14285714285714285,,0.03225806451612903,0.20967741935483872,0.19230769230769232,0.20238095238095238,,25.652173913043477,1.0,1.0,1.0,,1.0,,1.0,1.0,4.0,0.025,0.25,,,True
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,23449.0,391.0,-1.0,735.0,740.0,204.0,238.0,105.0,1475.0,1.0,3.0,,1.0,18.0,46.0,117.0,741.0,4.0,6.0,22.0,28.0,2.0,6.0,12.0,36.0,9.0,84.0,7.0,18.0,28.0,9.0,37.0,9.0,6.0,37.0,199.0,0.391304347826087,0.6666666666666666,0.4541284403669725,0.85,0.49159663865546216,0.8461538461538461,0.13043478260869565,,17.109826589595375,0.07531380753138076,0.029914529914529916,0.07179487179487179,0.023936170212765957,,0.0958904109589041,0.027522935779816515,0.3333333333333333,0.3333333333333333,0.1,,0.6055045871559633,0.46561990740740733,0.463875,0.18803418803418803,11.021739130434783,0.27755102040816326,,1.0,13.0,29.0,4.0,14.0,18.0,5.0,,6.0,6.0,18.0,8.0,24.0,14.0,1.0,9.0,2.0,10.0,,1.0,3.0,23.0,2.0,16.0,6.0,2.0,7.0,1.0,1.0,29.0,2.0,9.0,7.0,,1.0,,26.0,2.0,21.0,1.0,6.0,5.0,,,,,,,,,18.0,3.0,0.2222222222222222,0.23529411764705882,,0.3157894736842105,0.391304347826087,0.13793103448275862,0.7931034482758621,,0.06622516556291391,0.014084507042253521,0.04395604395604396,0.04225352112676056,0.008771929824561403,0.03571428571428571,0.04807692307692308,0.0967741935483871,0.07964601769911504,0.02631578947368421,0.01639344262295082,,,0.26605504587155965,0.4482758620689655,0.52,0.07692307692307693,0.12844036697247707,0.2857142857142857,0.3333333333333333,0.75,,0.05263157894736842,,0.46569444444444447,0.05263157894736842,0.11764705882352941,0.15384615384615385,5.0,12.0,1.0,1.0,4.0,16.0,51.0,2.0,3.0,2.0,9.0,21.0,63.0,3.0,4.0,4.0,13.0,57.0,6.0,50.0,16.0,,3.0,7.0,,,7.0,0.9047619047619048,0.3333333333333333,0.75,0.3076923076923077,0.3387096774193548,0.5779816513761468,,0.14285714285714285,,0.11009174311926606,0.4166666666666667,0.4166666666666667,1.0,0.46788990825688076,0.3137254901960784,0.3137254901960784,0.875,0.1,1.0,1.0,0.3,0.6666666666666666,1.0,0.21052631578947367,0.47368421052631576,0.2222222222222222,0.32,,25.685714285714287,2.0,,,,2.0,1.0,,1.0,,,0.5,,,True
2592,1610612739,James Jones,James Jones,2592,CLE,11741.0,196.0,,371.0,367.0,171.0,136.0,55.0,738.0,,,,,1.0,4.0,47.0,393.0,,,6.0,,,,3.0,8.0,3.0,19.0,,9.0,15.0,,15.0,6.0,5.0,27.0,171.0,0.25,,0.55,1.5,0.573170731707317,1.5,,,10.623556581986143,0.07758620689655173,,0.07514450867052024,,,0.06976744186046512,,,,,,0.9,0.525695,,0.1276595744680851,13.600000000000001,0.4609164420485175,,,,1.0,1.0,3.0,3.0,,1.0,2.0,,20.0,2.0,5.0,3.0,1.0,1.0,,4.0,2.0,,1.0,1.0,,,4.0,1.0,1.0,,,5.0,1.0,2.0,11.0,,3.0,3.0,10.0,,3.0,,1.0,,1.0,,,1.0,2.0,1.0,,,20.0,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.2,0.18181818181818182,0.07017543859649122,,,,,,0.10869565217391304,0.037037037037037035,0.06818181818181818,0.07692307692307693,,0.5,,0.025,,,,0.075,0.3333333333333333,0.3333333333333333,1.0,,,,0.5217266666666667,0.04878048780487805,0.2,0.425531914893617,7.0,15.0,1.0,1.0,5.0,7.0,21.0,1.0,1.0,3.0,8.0,14.0,36.0,2.0,2.0,6.0,13.0,42.0,,21.0,7.0,,,,,1.0,1.0,1.0,0.3888888888888889,1.0,0.46153846153846156,0.3888888888888889,0.9,,,,0.375,0.4666666666666667,0.4666666666666667,1.0,0.525,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5333333333333333,0.375,0.3333333333333333,0.027777777777777776,24.53055555555556,,1.0,1.0,,3.0,,,4.0,,,0.6,1.0,,True
2034,1610612739,Mike Miller,Mike Miller,2034,CLE,1981.0,33.0,-4.0,56.0,61.0,24.0,21.0,7.0,117.0,,,,,,,6.0,63.0,,,,,,,,,,,,5.0,6.0,,6.0,1.0,1.0,2.0,24.0,,,1.5,,1.5,,,,4.615384615384615,0.21739130434782608,,0.1875,,,0.16666666666666666,,,,,,1.0,0.5651999999999999,,,,0.42857142857142855,,,,,,,,,,,,6.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,6.0,,,,,1.5,1.5,,1.0,,0.1111111111111111,,,,,,0.1111111111111111,0.375,0.125,,,,,,,,,,,,,,,,0.5651999999999999,,,1.0,2.0,2.0,,,2.0,,,,,,,2.0,2.0,,,2.0,2.0,6.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,24.35,,,,,2.0,,,,,,1.0,,,True
2747,1610612739,JR Smith,JR Smith,2747,CLE,23562.0,393.0,-6.0,734.0,742.0,267.0,276.0,112.0,1476.0,7.0,8.0,2.0,2.0,20.0,44.0,154.0,788.0,3.0,3.0,21.0,22.0,2.0,1.0,2.0,13.0,1.0,28.0,5.0,31.0,55.0,6.0,61.0,8.0,6.0,42.0,265.0,0.45454545454545453,1.0,0.5034722222222222,0.65625,0.5167785234899329,0.65625,0.022727272727272728,,18.390804597701152,0.13135593220338984,0.02242152466367713,0.1293800539083558,0.015503875968992248,,0.1111111111111111,0.05555555555555555,0.875,0.875,0.125,1.0,0.75,0.48605704225352114,0.48437142857142856,0.13636363636363635,13.454545454545455,0.3637602179836512,1.0,1.0,2.0,9.0,11.0,27.0,9.0,,7.0,15.0,6.0,68.0,18.0,11.0,9.0,,2.0,1.0,17.0,7.0,,2.0,5.0,1.0,2.0,6.0,4.0,3.0,,1.0,11.0,,4.0,23.0,,4.0,,15.0,1.0,12.0,1.0,4.0,1.0,6.0,4.0,,2.0,7.0,5.0,,,68.0,1.0,0.45,0.47368421052631576,0.4666666666666667,0.5344827586206896,0.5573770491803278,,0.45454545454545453,0.3333333333333333,0.1259259259259259,0.006097560975609756,0.025974025974025976,0.04,0.007692307692307693,,0.1276595744680851,0.16393442622950818,0.12380952380952381,0.13333333333333333,,0.7142857142857143,0.2857142857142857,0.0625,0.2222222222222222,0.2222222222222222,0.5,0.1875,0.4074074074074074,0.4230769230769231,0.5454545454545454,0.5,0.017241379310344827,1.0,0.4704214285714286,0.033783783783783786,0.0851063829787234,0.44155844155844154,7.0,21.0,1.0,4.0,11.0,28.0,79.0,4.0,9.0,13.0,32.0,35.0,100.0,5.0,13.0,16.0,43.0,84.0,21.0,78.0,28.0,4.0,1.0,1.0,,1.0,7.0,0.8,0.35,0.38461538461538464,0.37209302325581395,0.35353535353535354,0.6944444444444444,0.04,0.037037037037037035,0.012658227848101266,0.14583333333333334,0.3333333333333333,0.3888888888888889,0.7142857142857143,0.5486111111111112,0.35443037974683544,0.358974358974359,0.8214285714285714,0.25,0.25,1.0,0.5625,0.4444444444444444,1.0,0.1896551724137931,0.5517241379310345,0.40625,0.358974358974359,0.009900990099009901,25.671000000000003,1.0,1.0,1.0,,3.0,1.0,,,1.0,,0.2727272727272727,,0.14285714285714285,True
