EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,OpponentPoints,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG3M,Points,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,SecondChanceArc3Accuracy,HeaveAttempts,Fg3aBlocked,LostBallTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,OffensiveGoaltends
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,35.0,1,3.0,2,2,2,2,4,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201979,1610612763,Nick Calathes,Nick Calathes,201979,MEM,199.0,3,3.0,6,7,6,5,13,6,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,199.0,3,3.0,6,7,6,5,13,6,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,28.57142857142857,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,0.5,0.5,0.448075,0.448075,17.4,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203893,1610612763,Russ Smith,Russ Smith,203893,MEM,199.0,3,3.0,6,7,6,5,13,6,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203919,1610612763,Jordan Adams,Jordan Adams,203919,MEM,199.0,3,3.0,6,7,6,5,13,6,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,0.5,28.57142857142857,,,,,0.5,,,0.5,0.45615,0.45615,16.3,23.7,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.25,1.25,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202720,1610612763,Jon Leuer,Jon Leuer,202720,MEM,164.0,3,,4,5,4,3,9,4,1.0,1.0,4.0,,,,2.0,,2.0,,,1.0,1.0,2.0,,,40.0,0.5,0.5,,,,,,0.5,0.6824,0.6824,2.75,,,,,,,,,,,,,1.0,,2.0,1.0,,2.0,,,2.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.4441,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,11743.0,196,-10.0,370,371,98,91,741,92,0.2648648648648649,67.0,401.0,8.0,23.0,3.0,39.0,28.0,8.0,4.0,23.0,20.0,34.0,47.0,17.0,0.417910447761194,16.851441241685144,0.18691588785046728,0.1834319526627219,0.1875,0.16216216216216217,0.11940298507462686,0.34328358208955223,0.25,0.746268656716418,0.5146604477611939,0.5517083333333334,6.3769230769230765,25.07857142857143,9.0,2.0,11.0,,3.0,24.0,4.0,2.0,5.0,,1.0,20.0,7.0,69.0,4.0,3.0,19.0,24.0,21.0,19.0,1.0,0.25,0.75,0.25,0.5128205128205128,0.5,0.4552238805970149,0.7083333333333334,0.5,0.7916666666666666,0.5,0.5,0.07462686567164178,0.4,0.4,1.0,0.08333333333333333,,0.2753623188405797,12.0,22.0,3.0,6.0,9.0,10.0,16.0,3.0,8.0,13.0,0.4,0.5333333333333333,0.07692307692307693,0.1111111111111111,0.046511627906976744,0.05454545454545454,0.044444444444444446,0.21052631578947367,0.3283582089552239,0.5454545454545454,0.6,0.25,0.13432835820895522,0.5,0.5,0.5587666666666666,False,6.0,10.0,4.0,1.0,1.0,5.0,1.0,3.0,8.0,6.0,1.0,2.0,3.0,18.0,2.0,10.0,5.0,2.0,2.0,4.0,4.0,1.0,11.0,3.0,3.0,7.0,2.0,5.0,4.0,1.0,4.0,3.0,1.0,1.0,7.0,1.0,3.0,11.0,17.0,2.0,1.0,9.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,0.5,0.6,0.625,0.6923076923076923,0.09090909090909091,0.5714285714285714,0.21428571428571427,0.16666666666666666,0.1774193548387097,0.08333333333333333,0.03636363636363636,0.05555555555555555,0.07692307692307693,0.1111111111111111,0.20833333333333334,0.07142857142857142,0.08108108108108109,1.0,0.4444444444444444,0.5,0.75,0.5,0.21739130434782608,0.21739130434782608,1.0,0.8333333333333334,0.6,0.16666666666666666,0.08333333333333333,1.0,1.0,0.08333333333333333,1.0,0.21739130434782608,0.10144927536231885,0.17073170731707318,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,14597.0,243,14.0,465,464,120,97,929,117,0.25806451612903225,60.0,461.0,17.0,32.0,8.0,63.0,33.0,22.0,8.0,32.0,6.0,9.0,9.0,10.0,0.34375,22.452830188679247,0.04316546762589928,0.039473684210526314,0.021739130434782608,0.021739130434782608,0.17708333333333334,0.3333333333333333,0.26666666666666666,0.6145833333333334,0.49600937500000003,0.51262,8.725396825396825,25.348484848484848,34.0,6.0,40.0,3.0,14.0,86.0,9.0,,1.0,,,31.0,10.0,115.0,9.0,2.0,30.0,48.0,15.0,27.0,0.5,0.30303030303030304,0.25,0.30303030303030304,0.49206349206349204,0.4090909090909091,0.4791666666666667,0.4,0.5327102803738317,0.46875,0.5294117647058824,0.5294117647058824,0.010416666666666666,,,,,,0.2608695652173913,14.0,26.0,5.0,12.0,20.0,4.0,14.0,5.0,,,0.22580645161290322,0.22580645161290322,0.07936507936507936,0.1,,,,0.0851063829787234,0.2708333333333333,0.5384615384615384,0.6086956521739131,0.07142857142857142,0.20833333333333334,0.4,0.4166666666666667,0.4348571428571429,False,,,8.0,,,10.0,3.0,2.0,23.0,2.0,1.0,3.0,2.0,9.0,6.0,,10.0,3.0,11.0,9.0,,,3.0,,,11.0,7.0,4.0,7.0,1.0,7.0,5.0,3.0,,12.0,,2.0,4.0,29.0,,3.0,28.0,5.0,13.0,,,,,1.0,0.3333333333333333,0.5,0.5,0.5625,0.11538461538461539,0.5833333333333334,,,0.033707865168539325,,,,,,0.0136986301369863,0.125,,,0.4,0.4444444444444444,0.5,0.2222222222222222,0.3125,0.3125,0.5,,,,,,,0.42857142857142855,0.25,0.3125,0.125,0.18309859154929578,0.0782608695652174,1.0,15.0,1.0,2.0,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,
201145,1610612763,Jeff Green,Jeff Green,201145,MEM,17882.0,298,-3.0,571,575,152,158,1146,142,0.266199649737303,76.0,599.0,28.0,13.0,6.0,90.0,18.0,15.0,6.0,12.0,31.0,43.0,52.0,18.0,0.16666666666666666,20.858895705521473,0.17318435754189945,0.14335664335664336,0.13793103448275862,0.203125,0.25925925925925924,0.12037037037037036,0.2857142857142857,0.42592592592592593,0.4556257009345794,0.41405499999999995,9.372222222222224,26.133333333333336,13.0,6.0,19.0,4.0,6.0,44.0,9.0,3.0,5.0,,,32.0,4.0,98.0,6.0,,19.0,26.0,9.0,19.0,0.75,0.2222222222222222,,0.23529411764705882,0.35555555555555557,0.4,0.35185185185185186,0.2857142857142857,0.4083333333333333,0.38,0.32142857142857145,0.32142857142857145,0.046296296296296294,0.6,0.6,1.0,,,0.19387755102040816,14.0,28.0,4.0,5.0,34.0,13.0,38.0,9.0,7.0,9.0,0.59375,0.6333333333333333,0.1,0.11764705882352941,0.029535864978902954,0.029801324503311258,0.0136986301369863,0.17543859649122806,0.25925925925925924,0.5,0.6086956521739131,0.5,0.3148148148148148,0.23809523809523808,0.8,0.47788181818181824,False,4.0,7.0,9.0,1.0,1.0,1.0,,,22.0,5.0,1.0,1.0,,13.0,7.0,4.0,1.0,2.0,4.0,3.0,2.0,,10.0,2.0,3.0,5.0,3.0,2.0,7.0,4.0,4.0,9.0,1.0,1.0,16.0,,3.0,3.0,18.0,1.0,,26.0,2.0,12.0,5.0,4.0,5.0,3.0,2.0,1.0,0.38461538461538464,0.4642857142857143,0.4642857142857143,0.17857142857142858,0.4375,0.125,,0.09345794392523364,0.03076923076923077,0.043478260869565216,0.031578947368421054,0.03636363636363636,,0.08139534883720931,0.14285714285714285,0.04918032786885246,0.6,0.2647058823529412,0.3,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.08333333333333333,,0.5,0.5714285714285714,0.5,0.07142857142857142,1.0,1.0,,,0.08333333333333333,0.1016949152542373,0.12,0.1326530612244898,,3.0,,,,2.0,,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.07692307692307693,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,24934.0,416,-27.0,799,807,212,188,1606,199,0.26533166458072593,96.0,846.0,59.0,2.0,1.0,178.0,2.0,42.0,1.0,1.0,54.0,94.0,113.0,33.0,0.011111111111111112,26.350606394707828,0.23376623376623376,0.23015873015873015,0.2564102564102564,0.3026315789473684,0.3277777777777778,0.011111111111111112,0.023255813953488372,0.2611111111111111,0.4467673184357543,0.475289534883721,10.00561797752809,35.05,36.0,13.0,49.0,2.0,13.0,111.0,16.0,,,,,71.0,,217.0,16.0,,67.0,48.0,,59.0,,,,,0.398876404494382,0.38095238095238093,0.39444444444444443,0.37209302325581395,0.48654708520179374,0.5317460317460317,0.2711864406779661,0.2711864406779661,,,,,,,0.3087557603686636,24.0,45.0,7.0,16.0,74.0,19.0,94.0,10.0,13.0,19.0,0.6619718309859155,0.6911764705882353,0.056179775280898875,0.02702702702702703,0.03927492447129909,0.04466501240694789,,0.14285714285714285,0.25,0.5333333333333333,0.6486486486486487,0.5833333333333334,0.4111111111111111,0.37209302325581395,0.4375,0.48844473684210515,False,4.0,10.0,31.0,,,,1.0,,75.0,7.0,,1.0,7.0,21.0,35.0,6.0,,11.0,11.0,12.0,5.0,1.0,33.0,7.0,3.0,10.0,5.0,5.0,8.0,,4.0,8.0,1.0,,16.0,2.0,5.0,16.0,78.0,5.0,4.0,88.0,2.0,32.0,19.0,14.0,19.0,13.0,5.0,,0.3684210526315789,0.35,0.4375,0.17777777777777778,0.5,0.5,0.05555555555555555,0.22448979591836735,0.06944444444444445,0.09803921568627451,0.025,0.08620689655172414,,0.22123893805309736,0.23529411764705882,0.030612244897959183,0.6842105263157895,0.4189189189189189,0.4305555555555556,0.6129032258064516,0.875,,,,0.5,0.4,0.25,,,,0.05,,,0.1523809523809524,0.15384615384615385,0.0967741935483871,,,,,,13.0,,1.0,,4.0,,3.0,4.0,1.0,,4.0,,7.0,,,1.0,2.0,,,,,,
