EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Travels,Offensive Fouls Drawn,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGM,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,Clear Path Fouls,OffensiveGoaltends
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,160.0,3.0,1.0,5.0,6,3.0,4,,11,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,3.0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,3057.0,51.0,12.0,103.0,103,48.0,39,11.0,206,7.0,9.0,1.0,1.0,5.0,6.0,7.0,13.0,,,14.0,22.0,6.0,34.0,120.0,2.0,3.0,4.0,8.0,11.0,4.0,20.0,16.0,12.0,2.0,3.0,1.0,2.0,3.0,2.0,,,,1.0,8.0,4.0,,,,4.0,4.0,8.0,4.0,12.0,,3.0,2.0,1.0,2.0,,2.0,,,2.0,1.0,4.0,8.0,,8.0,3.0,11.0,1.0,4.0,2.0,1.0,,1.0,2.0,1.0,,1.0,20.0,46.0,1.0,0.5714285714285714,0.6153846153846154,0.6363636363636364,0.6666666666666666,0.7272727272727273,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6071428571428571,0.6666666666666666,0.6666666666666666,0.13636363636363635,0.1111111111111111,0.15384615384615385,26.086956521739133,1.0,0.3076923076923077,,0.14285714285714285,,,0.2,0.0975609756097561,0.1,,,,0.2222222222222222,,0.25,,0.2,,,,0.5,0.391304347826087,0.7777777777777778,0.875,0.5714285714285714,0.5652173913043478,0.5384615384615384,0.6363636363636364,0.5714285714285714,,,,,0.3333333333333333,1.0,,0.5,0.8333333333333334,0.43478260869565216,0.4527152173913043,0.3784,0.4749958333333333,0.15384615384615385,0.16,0.11764705882352941,0.5882352941176471,6.604545454545455,0.46601941747572817,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,2.0,2.0,,,,,0.043478260869565216,,,,,0.043478260869565216,,,,,,,0.08333333333333333,,27.6,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,5386.0,90.0,3.0,178.0,183,64.0,65,25.0,361,5.0,9.0,1.0,2.0,2.0,4.0,,5.0,,1.0,5.0,15.0,13.0,38.0,198.0,1.0,3.0,9.0,2.0,5.0,7.0,11.0,2.0,8.0,,2.0,10.0,14.0,24.0,12.0,2.0,6.0,3.0,1.0,62.0,1.0,3.0,,3.0,7.0,2.0,12.0,4.0,16.0,1.0,4.0,2.0,2.0,7.0,2.0,5.0,4.0,2.0,11.0,3.0,2.0,12.0,,23.0,,17.0,2.0,6.0,5.0,3.0,,2.0,5.0,3.0,,,11.0,64.0,2.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.4,0.4032258064516129,0.5714285714285714,0.25,0.5,0.5625,0.4583333333333333,0.13333333333333333,0.1111111111111111,,24.019607843137255,0.6363636363636364,0.13333333333333333,,0.14583333333333334,0.057692307692307696,0.11538461538461539,0.03225806451612903,0.13513513513513514,0.04819277108433735,,0.08333333333333333,0.125,,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.18181818181818182,0.09090909090909091,0.25,0.06666666666666667,0.6,0.2903225806451613,0.5555555555555556,0.625,0.2,0.16129032258064516,,,,0.03225806451612903,,,,0.2857142857142857,0.5,,0.5,0.5,0.8064516129032258,0.5152366666666666,0.5605875,0.47882857142857144,0.19444444444444445,0.3157894736842105,0.23684210526315788,0.2894736842105263,4.346666666666666,0.3595505617977528,2.0,4.0,3.0,12.0,1.0,3.0,3.0,5.0,16.0,2.0,4.0,3.0,15.0,1.0,11.0,3.0,2.0,2.0,1.0,0.3125,0.5,0.3333333333333333,0.5161290322580645,0.12903225806451613,0.5,0.5,1.0,0.3870967741935484,0.25,0.2727272727272727,1.0,0.42857142857142855,0.3333333333333333,1.0,0.375,0.2727272727272727,25.75625,1.0,0.058823529411764705,1.0,,2.0,,1.0,,0.14285714285714285,,,5.0,,1.0,,,1.0,1.0,1.0,,,,0.0625,1.0,0.08333333333333333,,1.0,1.0,,,1.0,1.0,False,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,3906.0,65.0,18.0,132.0,134,46.0,40,14.0,266,1.0,1.0,,,,,,,2.0,5.0,3.0,6.0,7.0,37.0,132.0,,,6.0,1.0,3.0,5.0,19.0,6.0,,,,3.0,3.0,6.0,2.0,1.0,1.0,2.0,,15.0,2.0,,,,7.0,,7.0,2.0,9.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,4.0,,3.0,,8.0,,2.0,,,,,,,,,19.0,46.0,1.0,1.0,1.0,0.5,,0.3333333333333333,0.625,1.0,0.5833333333333334,0.6666666666666666,1.0,0.6785714285714286,,,,19.727891156462587,0.5,,,0.17073170731707318,,,0.07407407407407407,0.12727272727272726,0.03636363636363636,,,,0.09523809523809523,,,0.058823529411764705,0.35294117647058826,,,0.08333333333333333,,0.041666666666666664,1.0,1.0,1.0,,,,,0.20833333333333334,0.4,0.4,1.0,,,,,,0.7916666666666666,0.4818608695652175,0.51555,0.4369541666666666,0.1111111111111111,0.25,0.16216216216216217,0.5135135135135135,16.95,0.3484848484848485,1.0,3.0,7.0,15.0,2.0,3.0,7.0,8.0,18.0,2.0,3.0,9.0,21.0,,15.0,7.0,,,0.875,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.75,0.125,0.3333333333333333,0.3333333333333333,1.0,0.625,0.4666666666666667,0.4666666666666667,0.8571428571428571,1.0,0.6666666666666666,1.0,0.5833333333333334,0.4666666666666667,25.744444444444444,1.0,0.05263157894736842,,2.0,1.0,,,,,0.16666666666666666,,,4.0,,4.0,3.0,,1.0,,,,0.4444444444444444,,,,0.5714285714285714,,,1.0,,,,False,,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,2608.0,43.0,12.0,84.0,86,17.0,20,12.0,170,3.0,5.0,,,,1.0,1.0,5.0,,,4.0,10.0,4.0,12.0,77.0,,1.0,,,1.0,,,6.0,2.0,,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,4.0,,3.0,2.0,,5.0,4.0,9.0,,2.0,2.0,,2.0,,2.0,1.0,,3.0,,1.0,4.0,,10.0,,11.0,1.0,4.0,,,,,,,,,,17.0,1.0,0.75,0.75,0.4,,,0.4,,,0.4,,,0.2,0.2,0.2,18.75,0.6666666666666666,,,0.07142857142857142,0.16666666666666666,0.3,,0.13157894736842105,0.09090909090909091,,0.25,0.16666666666666666,,,,,0.125,0.25,0.5,,,0.5,0.6,0.75,0.6666666666666666,0.5,0.2,0.25,1.0,,,,,,,,1.0,,0.5,0.49766000000000005,0.323,0.6177,0.3076923076923077,0.3076923076923077,,,3.75,0.20238095238095238,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,1.0,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,2930.0,49.0,11.0,99.0,104,39.0,36,10.0,203,,2.0,,,,2.0,,,,1.0,,3.0,,18.0,108.0,,,3.0,,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,4.0,3.0,1.0,8.0,1.0,9.0,,,,,1.0,,,,1.0,1.0,,2.0,6.0,,,,,,,,,,,1.0,1.0,,,,37.0,2.0,,,,,,0.6923076923076923,1.5,,0.6923076923076923,1.5,,,,,12.844036697247706,1.0,0.16666666666666666,,0.11538461538461539,,0.26666666666666666,0.05263157894736842,0.17073170731707318,0.023809523809523808,,,,0.05555555555555555,,,0.125,0.14285714285714285,0.18181818181818182,0.5,,1.0,0.15384615384615385,,,,,,,,0.07692307692307693,,,,,,,0.4,,0.9230769230769231,0.553076923076923,,0.57588,,,0.16666666666666666,,7.466666666666668,0.3939393939393939,3.0,3.0,3.0,7.0,,,3.0,6.0,10.0,1.0,1.0,3.0,18.0,,7.0,3.0,,,1.0,0.6,1.0,0.6,0.7692307692307693,0.23076923076923078,1.0,1.0,1.0,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,,,,0.6,0.42857142857142855,24.89,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,False,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1616.0,27.0,6.0,56.0,54,25.0,14,5.0,110,,,,,,,,,,1.0,,1.0,,3.0,49.0,,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,3.0,1.0,4.0,,4.0,,,,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,25.0,,,,,,,0.21428571428571427,,,0.21428571428571427,,,,,,13.114754098360656,,0.2,,0.16666666666666666,,,,0.11538461538461539,,,,,,,0.4,0.125,,,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,0.8571428571428571,0.5438214285714286,,0.46465,,,,,21.2,0.44642857142857145,,2.0,1.0,4.0,,,1.0,1.0,6.0,,,1.0,3.0,,4.0,1.0,,,1.0,0.16666666666666666,,0.16666666666666666,0.8571428571428571,0.2857142857142857,,,,0.5714285714285714,0.25,0.25,1.0,,,,0.5,0.25,24.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,6572.0,110.0,35.0,221.0,225,88.0,86,29.0,446,2.0,5.0,,,1.0,1.0,,3.0,3.0,6.0,5.0,14.0,13.0,71.0,228.0,,,6.0,1.0,4.0,10.0,27.0,6.0,4.0,,1.0,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,2.0,2.0,,7.0,8.0,,15.0,4.0,19.0,1.0,2.0,2.0,,4.0,,3.0,1.0,1.0,5.0,2.0,3.0,15.0,,8.0,,13.0,,2.0,,,,,,,,,23.0,86.0,2.0,0.6,0.6,0.35714285714285715,,0.25,0.6904761904761905,0.75,0.6071428571428571,0.7395833333333334,0.75,0.7105263157894737,0.07142857142857142,0.2,,21.11553784860558,0.8,,,0.125,0.03636363636363636,0.23333333333333334,0.045454545454545456,0.1595744680851064,0.04040404040404041,,0.06896551724137931,,0.05714285714285714,,0.25,0.047619047619047616,0.1111111111111111,0.28,,0.05263157894736842,,0.11904761904761904,0.4,0.5,1.0,0.07142857142857142,,,,0.14285714285714285,0.5,0.5,0.3333333333333333,,,,0.07142857142857142,1.0,0.7857142857142857,0.51795,0.55245,0.49524166666666664,0.06818181818181818,0.125,0.08450704225352113,0.38028169014084506,10.335714285714285,0.39819004524886875,6.0,8.0,10.0,20.0,1.0,2.0,8.0,16.0,28.0,2.0,4.0,10.0,42.0,,20.0,10.0,4.0,2.0,0.875,0.5714285714285714,0.5,0.5714285714285714,0.6666666666666666,0.19047619047619047,0.75,0.75,1.0,0.47619047619047616,0.5,0.5,0.8,0.5,0.5,1.0,0.5714285714285714,0.5,25.175,1.0,0.03571428571428571,2.0,2.0,,4.0,,,0.5,0.14285714285714285,,,3.0,,5.0,6.0,,,,,,0.5,,,,0.375,1.0,1.0,,,0.5,1.0,False,,2.0,1.0,1.0,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,5380.0,90.0,-5.0,178.0,180,67.0,70,28.0,358,6.0,11.0,1.0,1.0,1.0,2.0,5.0,10.0,1.0,2.0,12.0,23.0,4.0,34.0,207.0,1.0,3.0,2.0,2.0,5.0,1.0,11.0,16.0,8.0,2.0,,8.0,5.0,13.0,,5.0,3.0,4.0,1.0,31.0,1.0,4.0,,7.0,5.0,2.0,14.0,5.0,19.0,2.0,3.0,2.0,1.0,4.0,,2.0,3.0,2.0,7.0,5.0,2.0,12.0,1.0,5.0,1.0,6.0,,2.0,2.0,1.0,,1.0,2.0,,,,11.0,65.0,2.0,0.6666666666666666,0.7272727272727273,0.5217391304347826,0.3333333333333333,0.4,0.5357142857142857,0.2,0.625,0.5483870967741935,0.2,0.6111111111111112,,,,18.357487922705314,0.5714285714285714,0.16666666666666666,,0.10416666666666667,0.07407407407407407,0.28,0.029411764705882353,0.1643835616438356,0.056818181818181816,0.09090909090909091,0.04,0.14285714285714285,0.03225806451612903,,,0.11764705882352941,0.17647058823529413,0.35,,0.14285714285714285,,0.39285714285714285,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.35714285714285715,0.5,0.5,0.6,0.07142857142857142,0.5,0.5,1.0,0.2,1.0,,0.25,0.5,0.5714285714285714,0.45204285714285714,0.47528,0.45640000000000003,0.06666666666666667,0.08,0.058823529411764705,0.3235294117647059,5.673913043478261,0.37640449438202245,,,2.0,5.0,,2.0,3.0,2.0,5.0,,2.0,3.0,6.0,,5.0,2.0,1.0,1.0,1.0,0.4,,0.4,0.17857142857142858,,,,,0.17857142857142858,0.4,0.4,1.0,0.4,,,0.375,0.4,25.26,,,,,,,1.0,,,,,,2.0,,2.0,,,,1.0,,,0.6666666666666666,,,,0.6666666666666666,,,,,,,False,1.0,,,,1.0,1.0
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,4175.0,70.0,-19.0,143.0,146,59.0,70,19.0,289,2.0,4.0,1.0,1.0,1.0,1.0,4.0,12.0,5.0,6.0,11.0,22.0,10.0,35.0,176.0,1.0,1.0,2.0,5.0,9.0,6.0,19.0,8.0,14.0,,2.0,3.0,5.0,8.0,2.0,3.0,3.0,,,21.0,2.0,,,2.0,2.0,3.0,7.0,2.0,9.0,,1.0,,1.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,6.0,,8.0,,15.0,1.0,6.0,,,,,,,,,19.0,57.0,1.0,0.36363636363636365,0.36363636363636365,0.5,1.0,0.5555555555555556,0.4166666666666667,1.0,0.5416666666666666,0.47297297297297297,1.0,0.5588235294117647,0.09090909090909091,,0.16666666666666666,25.925925925925924,0.4,0.21428571428571427,,0.06060606060606061,,0.09523809523809523,0.06896551724137931,0.07407407407407407,0.03076923076923077,,,,0.07692307692307693,,,0.07692307692307693,0.1,0.13333333333333333,,,,0.13333333333333333,0.5,0.5,1.0,0.4,0.3333333333333333,0.4,0.5,0.2,0.8333333333333334,0.8333333333333334,,1.0,1.0,1.0,0.08333333333333333,1.0,0.4,0.43307666666666655,0.4975,0.4081375,0.17142857142857143,0.2222222222222222,0.05714285714285714,0.5428571428571428,9.263636363636364,0.4125874125874126,,1.0,1.0,7.0,,,3.0,1.0,8.0,,,3.0,3.0,,7.0,1.0,2.0,2.0,1.0,0.125,,0.125,0.26666666666666666,0.03333333333333333,,,,0.23333333333333334,0.14285714285714285,0.14285714285714285,1.0,,,,0.25,0.14285714285714285,24.775,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,2.0,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,False,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,1301.0,22.0,-22.0,43.0,47,20.0,13,4.0,90,2.0,2.0,,,2.0,2.0,1.0,1.0,2.0,3.0,5.0,6.0,1.0,11.0,58.0,,,,2.0,2.0,1.0,5.0,2.0,8.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,,,1.0,,,1.0,1.0,1.0,,,5.0,20.0,1.0,0.2,0.2,0.8333333333333334,,1.0,0.8333333333333334,,1.0,0.7857142857142857,,0.8333333333333334,,,,17.02127659574468,1.0,,,,,0.16666666666666666,,0.05555555555555555,,,,,,,,,,0.2,,,1.0,0.3333333333333333,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,0.3333333333333333,0.4843166666666667,,0.665,,,,0.45454545454545453,10.4,0.46511627906976744,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1614.0,27.0,-11.0,59.0,60,25.0,25,7.0,119,1.0,5.0,1.0,3.0,,,,1.0,1.0,2.0,2.0,8.0,2.0,6.0,74.0,1.0,3.0,2.0,,1.0,,,4.0,,,2.0,,,,,,,,,,,2.0,,,4.0,1.0,5.0,2.0,7.0,,,,,1.0,,,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,,2.0,,1.0,,,,,,,1.0,,,25.0,,1.0,1.0,0.25,0.3333333333333333,,0.25,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.25,0.4,,18.18181818181818,0.3333333333333333,0.3333333333333333,,0.25,0.09090909090909091,,,0.16666666666666666,0.08,0.08333333333333333,0.2,,,,,0.5,,,,,,0.625,0.2,0.3333333333333333,1.0,0.125,,,,0.25,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,,,0.625,0.5456624999999999,0.6032333333333334,0.3899,0.1111111111111111,0.1111111111111111,0.3333333333333333,,5.5625,0.423728813559322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,720.0,12.0,5.0,24.0,23,12.0,2,1.0,47,,1.0,,,,,,,,,,1.0,,,23.0,,,,,,,,,,,1.0,2.0,,2.0,,,,,2.0,4.0,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,1.0,1.0,,4.0,,,,0.25,,0.25,,0.25,,,,,,,,0.16666666666666666,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.8591,,,,,,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
