EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,LongMidRangeFGM,Blocked3s,BlockedArc3,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,BlockingFouls,3pt And 1 Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Offensive Fouls,on,BlockedLongMidRange,Charge Fouls Drawn,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1272.0,21,-2,47,48,19,24,8,95,2.0,6.0,1.0,3.0,,,,1.0,2.0,7.0,1.0,5.0,54,1.0,3.0,2.0,,1.0,,,4.0,,,2.0,,,,,,,1.0,1.0,,2.0,1.0,3.0,2.0,5.0,,,,1.0,,1.0,1.0,2.0,1.0,2.0,6.0,2.0,,,1.0,1.0,1.0,,,,,,,,19,,1.0,1.0,0.2857142857142857,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,0.35714285714285715,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,15.789473684210527,0.5,0.3333333333333333,0.2,0.05555555555555555,,0.16666666666666666,0.11764705882352941,0.08333333333333333,,0.2,,1.0,,,0.8571428571428571,0.3333333333333333,0.5,1.0,0.14285714285714285,,,,1.0,0.3333333333333333,,,0.8571428571428571,0.6311142857142856,0.68205,0.3899,0.14285714285714285,0.14285714285714285,0.4,,1.5999999999999999,0.40425531914893614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,1.0,,,,,1.0,,,1.0,True,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,570.0,10,-21,20,23,8,9,3,43,,,,,,,,,,1.0,1.0,1.0,32,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,8,1.0,,,,,,,,,0.25,,0.5,,,,8.695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3874,,,,,,1.0,16.1,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,11122.0,185,29,360,356,68,68,44,716,20.0,32.0,8.0,12.0,6.0,6.0,16.0,31.0,37.0,67.0,14.0,88.0,367,9.0,14.0,18.0,9.0,11.0,4.0,22.0,44.0,30.0,8.0,5.0,11.0,7.0,18.0,5.0,7.0,43.0,5.0,9.0,12.0,29.0,5.0,46.0,15.0,61.0,7.0,5.0,2.0,2.0,2.0,2.0,,4.0,1.0,10.0,18.0,19.0,3.0,,27.0,3.0,15.0,,9.0,3.0,9.0,,1.0,22.0,66,,0.5945945945945946,0.6666666666666666,0.5522388059701493,0.6428571428571429,0.8181818181818182,0.5441176470588235,0.6428571428571429,0.75,0.55,0.6428571428571429,0.7333333333333333,0.07462686567164178,0.0625,0.0967741935483871,20.28985507246377,0.5,0.25,0.2396694214876033,0.07377049180327869,0.2553191489361702,0.08333333333333333,0.24404761904761904,0.07692307692307693,0.1111111111111111,0.08695652173913043,0.34210526315789475,0.16666666666666666,0.20754716981132076,0.21875,0.47058823529411764,0.625,0.6666666666666666,0.65,0.45588235294117646,0.5161290322580645,0.5714285714285714,0.5,0.8571428571428571,0.6666666666666666,0.5,1.0,0.4852941176470588,0.4577639705882353,0.51805,0.4354291666666667,0.1875,0.189873417721519,0.20454545454545456,0.25,5.556716417910448,0.18888888888888888,4.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,2.0,2.0,2.0,2.0,1.0,,,,,,,5.0,6.0,3.0,,,,,0.014705882352941176,,,,0.06,0.07142857142857142,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.058823529411764705,,,,,0.014705882352941176,,,,,,,,,,0.08333333333333333,,,27.6,,,,,,,1.0,,,0.05555555555555555,0.25,0.25,1.0,,,,,,,,,0.375,1.0,0.058823529411764705,1.0,False,1.0,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,4682.0,78,1,158,157,42,44,11,315,2.0,2.0,,,1.0,1.0,,,5.0,7.0,7.0,56.0,154,,,6.0,2.0,3.0,5.0,18.0,8.0,2.0,,,3.0,2.0,5.0,2.0,1.0,12.0,,,3.0,2.0,,5.0,,5.0,2.0,1.0,1.0,4.0,4.0,1.0,,5.0,1.0,1.0,9.0,5.0,,,8.0,,,1.0,,,,,,18.0,42,1.0,0.8,0.8,0.7142857142857143,,0.6666666666666666,0.7424242424242424,1.0,0.5416666666666666,0.7777777777777778,1.0,0.6428571428571429,,,,24.11764705882353,0.8,,0.03636363636363636,,0.16666666666666666,,0.0684931506849315,,,,,,0.11764705882352941,0.23076923076923078,0.06060606060606061,1.0,1.0,0.5,,,,,,,0.08333333333333333,1.0,0.8484848484848485,0.5024712121212122,0.51555,0.4725249999999999,0.05714285714285714,,0.10714285714285714,0.32142857142857145,13.685714285714285,0.26582278481012656,5.0,1.0,4.0,,,12.0,22.0,2.0,3.0,7.0,13.0,26.0,2.0,3.0,,9.0,36.0,,22.0,12.0,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,1.0,0.9230769230769231,0.5,0.6666666666666666,0.5,0.7878787878787878,,,,,,,,,0.15151515151515152,0.12121212121212122,0.25,0.25,1.0,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.9166666666666666,,,,1.0,0.6666666666666666,1.0,0.5833333333333334,0.5454545454545454,0.07142857142857142,25.28076923076923,3.0,3.0,,0.3333333333333333,0.42857142857142855,,3.0,,,,0.6,0.6,1.0,,2.0,3.0,,,0.16666666666666666,,,,,,,False,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,5086.0,85,-15,162,164,11,13,19,326,5.0,13.0,2.0,5.0,,,,1.0,5.0,14.0,2.0,12.0,168,2.0,5.0,4.0,,,,,8.0,2.0,2.0,5.0,5.0,1.0,6.0,,3.0,13.0,1.0,8.0,4.0,8.0,1.0,13.0,9.0,22.0,3.0,3.0,,2.0,,2.0,2.0,4.0,,9.0,15.0,13.0,,,8.0,,4.0,,1.0,,1.0,,,,11,,0.8,1.0,0.35714285714285715,0.4,,0.35714285714285715,0.4,,0.3333333333333333,0.3333333333333333,,0.35714285714285715,0.3076923076923077,1.0,11.827956989247312,0.5,0.16666666666666666,0.14814814814814814,0.12307692307692308,0.17391304347826086,0.05263157894736842,0.15584415584415584,0.10714285714285714,0.045454545454545456,0.07692307692307693,0.06666666666666667,0.07692307692307693,0.23076923076923078,0.1875,0.9285714285714286,0.38461538461538464,0.5555555555555556,0.8,0.07142857142857142,,,,1.0,0.4,,,0.9285714285714286,0.5536428571428572,0.60115,,0.2222222222222222,0.2222222222222222,0.3333333333333333,,2.1785714285714284,0.06790123456790123,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,0.08,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2777777777777778,,,,,,,,,,,1.0,0.5,,,1.0,False,,1.0,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,9419.0,157,34,301,297,42,37,37,598,4.0,8.0,1.0,3.0,,3.0,,4.0,7.0,17.0,2.0,40.0,312,1.0,4.0,5.0,,4.0,,,12.0,2.0,,4.0,10.0,4.0,14.0,2.0,5.0,32.0,,4.0,4.0,5.0,,9.0,5.0,14.0,6.0,4.0,2.0,1.0,,3.0,1.0,4.0,,1.0,8.0,2.0,,,3.0,,1.0,,5.0,2.0,6.0,,,,40,,0.8571428571428571,0.8571428571428571,0.4117647058823529,0.25,,0.3877551020408163,0.2777777777777778,,0.39,0.2777777777777778,,0.23529411764705882,0.375,0.25,15.561959654178674,0.25,,0.04854368932038835,0.03773584905660377,0.09302325581395349,,0.06164383561643835,0.02666666666666667,0.03333333333333333,,0.030303030303030304,0.16,,0.10344827586206896,0.16326530612244897,0.5,0.8,0.75,0.08163265306122448,,,,0.3333333333333333,0.3333333333333333,0.375,,0.8163265306122449,0.5177969387755101,0.5317,0.5381625,0.02,0.05555555555555555,0.125,,8.311764705882354,0.13953488372093023,5.0,5.0,13.0,1.0,2.0,3.0,19.0,,3.0,2.0,8.0,32.0,1.0,5.0,,4.0,24.0,,19.0,3.0,,2.0,3.0,2.0,,2.0,1.0,,,,,,3.0,5.0,1.0,1.0,0.25,0.2,0.25,0.6530612244897959,,,,0.046511627906976744,,0.07142857142857142,,0.8333333333333334,0.10204081632653061,0.2653061224489796,0.38461538461538464,0.38461538461538464,1.0,0.3877551020408163,0.15789473684210525,0.15789473684210525,1.0,0.2222222222222222,0.5,1.0,0.3333333333333333,,,0.25,0.15789473684210525,,24.5875,,,1.0,,,,3.0,1.0,1.0,0.030303030303030304,0.6,0.6,1.0,,2.0,,,,0.25,,,,1.0,0.05,,False,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,2100.0,35,10,74,74,35,32,8,148,1.0,2.0,,,1.0,1.0,,,2.0,4.0,6.0,16.0,76,,,,1.0,2.0,6.0,8.0,2.0,2.0,,1.0,,5.0,5.0,4.0,,15.0,1.0,1.0,1.0,4.0,,5.0,2.0,7.0,,,,3.0,2.0,,1.0,3.0,2.0,,1.0,3.0,,,6.0,,1.0,2.0,,,,,,4.0,33,,0.5,0.5,0.5,,0.5,0.5,,0.3333333333333333,0.6153846153846154,,0.6666666666666666,0.25,0.5,,19.51219512195122,1.0,,0.18181818181818182,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.1724137931034483,0.06060606060606061,,0.0625,1.0,,0.14285714285714285,0.16666666666666666,0.2,0.5,1.0,1.0,,,,,,,0.3333333333333333,1.0,0.8,0.538305,,0.5467666666666667,0.09090909090909091,0.2,,0.5,9.675,0.47297297297297297,2.0,2.0,2.0,,,,4.0,,,1.0,2.0,6.0,,,,1.0,6.0,,4.0,,,1.0,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.6,,,,0.125,,,,,0.2,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,0.3333333333333333,,,25.11666666666667,,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,False,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,10123.0,169,12,322,320,45,49,38,642,11.0,18.0,2.0,4.0,1.0,3.0,12.0,27.0,29.0,71.0,8.0,66.0,328,2.0,6.0,4.0,4.0,10.0,2.0,10.0,10.0,48.0,2.0,6.0,17.0,4.0,21.0,3.0,8.0,46.0,1.0,2.0,2.0,15.0,,17.0,4.0,21.0,1.0,,1.0,8.0,5.0,1.0,3.0,9.0,2.0,2.0,9.0,13.0,,,15.0,1.0,7.0,1.0,,,,,,10.0,45,1.0,0.1724137931034483,0.17857142857142858,0.4084507042253521,0.3333333333333333,0.4,0.38666666666666666,0.2857142857142857,0.36363636363636365,0.4024390243902439,0.2857142857142857,0.38461538461538464,0.08450704225352113,0.2777777777777778,0.037037037037037035,24.594594594594593,0.8888888888888888,,0.13392857142857142,0.017241379310344827,0.045454545454545456,0.020833333333333332,0.10897435897435898,0.018292682926829267,,,0.13513513513513514,0.038461538461538464,0.1836734693877551,0.06896551724137931,0.24,0.6111111111111112,0.8461538461538461,0.2727272727272727,0.36,0.4444444444444444,0.46153846153846156,0.16666666666666666,0.5714285714285714,0.5,0.2727272727272727,0.3333333333333333,0.29333333333333333,0.4638513333333333,0.4808833333333334,0.48565454545454545,0.08641975308641975,0.09090909090909091,0.06060606060606061,0.15151515151515152,10.252112676056338,0.13975155279503104,26.0,,3.0,,1.0,,1.0,,,,,4.0,,1.0,,1.0,,,1.0,,,1.0,6.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,0.05333333333333334,,,,0.02127659574468085,0.07142857142857142,,0.025,,0.3466666666666667,0.04,,,,0.013333333333333334,,,,0.14285714285714285,,,,,,,,,24.050000000000004,,,,,,,6.0,,,0.029411764705882353,0.23076923076923078,0.23076923076923078,,,1.0,,1.0,,0.09090909090909091,,,,1.0,0.05263157894736842,,False,,1.0,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,10544.0,176,-3,342,343,71,77,43,685,11.0,14.0,3.0,4.0,2.0,2.0,11.0,24.0,30.0,56.0,14.0,98.0,358,5.0,7.0,10.0,5.0,10.0,2.0,18.0,24.0,36.0,8.0,2.0,6.0,4.0,10.0,2.0,4.0,24.0,3.0,6.0,10.0,15.0,6.0,31.0,9.0,40.0,7.0,5.0,2.0,5.0,1.0,6.0,4.0,11.0,3.0,7.0,13.0,11.0,,3.0,15.0,1.0,8.0,,2.0,1.0,3.0,,,18.0,69,,0.4,0.46153846153846156,0.5357142857142857,0.7142857142857143,0.5,0.5753424657534246,0.7142857142857143,0.5,0.6125,0.7142857142857143,0.5294117647058824,0.03571428571428571,,0.041666666666666664,23.037974683544302,0.45454545454545453,0.35294117647058826,0.13636363636363635,0.05042016806722689,0.2127659574468085,0.05263157894736842,0.1592356687898089,0.05113636363636364,0.09375,0.046511627906976744,0.12121212121212122,0.13793103448275862,0.14583333333333334,0.22580645161290322,0.1917808219178082,0.7857142857142857,0.7857142857142857,0.45454545454545453,0.3287671232876712,0.4583333333333333,0.4782608695652174,0.45454545454545453,0.5714285714285714,0.75,0.125,1.0,0.4246575342465753,0.4735287671232877,0.5135166666666667,0.45375,0.1,0.12698412698412698,0.10204081632653061,0.1836734693877551,10.18392857142857,0.20760233918128654,18.0,2.0,4.0,,,6.0,13.0,,,5.0,8.0,17.0,,,,6.0,21.0,,13.0,6.0,,2.0,1.0,1.0,2.0,4.0,,,,,,,1.0,3.0,3.0,0.875,0.47058823529411764,,0.47058823529411764,0.2328767123287671,,0.05555555555555555,,0.0392156862745098,0.07142857142857142,0.1875,0.06060606060606061,1.0,0.2465753424657534,0.0547945205479452,0.5,0.5,1.0,0.1780821917808219,0.46153846153846156,0.46153846153846156,0.8333333333333334,,,,,,,0.3125,0.46153846153846156,,24.88235294117647,2.0,2.0,,0.3333333333333333,0.4,,8.0,1.0,,0.027777777777777776,0.4444444444444444,0.47058823529411764,0.25,,1.0,3.0,,,0.0625,,2.0,,,,,False,,,1.0,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,6134.0,102,8,195,191,48,49,24,386,6.0,8.0,3.0,4.0,,2.0,8.0,14.0,18.0,27.0,3.0,45.0,217,4.0,6.0,8.0,3.0,7.0,,6.0,18.0,18.0,4.0,1.0,10.0,4.0,14.0,2.0,5.0,32.0,2.0,4.0,3.0,12.0,3.0,18.0,7.0,25.0,4.0,3.0,1.0,1.0,1.0,2.0,,3.0,2.0,1.0,12.0,6.0,1.0,,5.0,1.0,3.0,,,,,,,6.0,46,,0.5,0.5625,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.5526315789473685,0.6666666666666666,0.3333333333333333,0.5625,0.6666666666666666,0.3333333333333333,0.037037037037037035,0.125,,19.19642857142857,0.3333333333333333,0.3333333333333333,0.1935483870967742,0.07017543859649122,0.12,0.05263157894736842,0.1724137931034483,0.06315789473684211,,0.03225806451612903,0.13636363636363635,0.1,0.35,0.125,0.21052631578947367,0.75,0.8571428571428571,0.6666666666666666,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.375,0.6666666666666666,0.75,0.2222222222222222,,0.5,0.46996842105263154,0.44799999999999995,0.4725333333333334,0.075,0.10344827586206896,0.17777777777777778,0.13333333333333333,8.114814814814814,0.24615384615384617,5.0,1.0,1.0,,,1.0,10.0,,,2.0,2.0,11.0,,,,2.0,6.0,,10.0,1.0,,2.0,4.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,0.18181818181818182,,0.18181818181818182,0.2894736842105263,,,,0.07692307692307693,0.14285714285714285,0.1111111111111111,0.058823529411764705,,0.13157894736842105,0.02631578947368421,1.0,1.0,1.0,0.2631578947368421,0.1,0.1,1.0,,,,,,,0.2222222222222222,0.1,,24.881818181818186,,,,,,,4.0,,,0.1111111111111111,0.8,0.8,0.5,,,,,,,,,0.3333333333333333,1.0,0.125,1.0,False,,,,1.0,1.0
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1151.0,19,14,41,41,22,14,2,82,,,,,,,,,,,,3.0,33,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,1.0,2.0,3.0,,3.0,,,,,,1.0,,1.0,1.0,,5.0,,,,,,,,1.0,,1.0,,,,22,,,,,,,0.3,,,0.3,,,,,,13.953488372093023,,0.5,0.07692307692307693,,,,0.05555555555555555,,,,,0.125,,,,,,,,,,,,,,,1.0,0.57561,,0.5256000000000001,,,,,,0.5365853658536586,,,,,,1.0,5.0,,,2.0,1.0,5.0,,,,2.0,3.0,,5.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,0.2,,0.2,1.0,,,,,,,,1.0,,,,,,1.0,0.2,0.2,1.0,,,,,,,1.0,0.2,,25.279999999999998,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1135.0,19,-4,38,39,7,10,2,77,,1.0,,1.0,,,,,1.0,3.0,2.0,4.0,38,,1.0,,,,,,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,,4.0,,4.0,1.0,5.0,,,,,,1.0,,1.0,,,3.0,2.0,,,2.0,,1.0,,,,,1.0,,,7,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.5,,,,,,12.5,,,0.19047619047619047,0.07692307692307693,,,0.16666666666666666,0.058823529411764705,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,,,,1.0,,,,0.3333333333333333,0.40616666666666673,0.4456,,0.25,0.25,,,12.0,0.18421052631578946,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.2,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,False,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,734.0,12,-1,23,25,12,5,1,48,2.0,2.0,,,2.0,2.0,1.0,1.0,5.0,5.0,,10.0,26,,,,2.0,2.0,,4.0,2.0,8.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,4.0,12,,0.2,0.2,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,25.0,1.0,,,,0.25,,0.07692307692307693,,,,,,,0.3333333333333333,0.4,1.0,1.0,,0.2,1.0,1.0,1.0,,,1.0,1.0,0.4,0.5037,,0.665,,,,0.4,9.260000000000002,0.5217391304347826,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,False,,,,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,720.0,12,5,24,23,12,2,1,47,,1.0,,,,,,,,1.0,,,23,,,,,,,,,,,1.0,2.0,,2.0,,,4.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,1.0,1.0,,4.0,,,0.25,,0.25,,0.25,,,,,0.16666666666666666,1.0,0.25,1.0,,,,,,,,,,,,1.0,0.8591,,,,,,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
