EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,BlockedAtRim,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,HeaveAttempts,on
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,22645.0,377.0,36.0,788.0,786.0,207.0,132.0,98.0,1574.0,6.0,11.0,2.0,8.0,16.0,8.0,13.0,9.0,27.0,4.0,7.0,10.0,12.0,33.0,1.0,4.0,3.0,7.0,22.0,40.0,21.0,60.0,13.0,120.0,834.0,2.0,4.0,1.0,8.0,7.0,6.0,10.0,10.0,17.0,12.0,54.0,20.0,24.0,63.0,33.0,12.0,3.0,25.0,15.0,40.0,12.0,3.0,22.0,1.0,2.0,95.0,2.0,2.0,12.0,12.0,24.0,4.0,28.0,1.0,12.0,7.0,5.0,16.0,12.0,4.0,16.0,1.0,13.0,34.0,15.0,2.0,1.0,1.0,16.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,54.0,203.0,3.0,3.0,0.45454545454545453,0.45454545454545453,1.0,0.35,0.125,0.5882352941176471,0.35,0.55,0.5,0.6,0.535,0.2916666666666667,0.7777777777777778,0.5607476635514018,0.2916666666666667,0.8181818181818182,0.6,0.075,0.2727272727272727,13.743016759776538,1.0,0.05333333333333334,0.009174311926605505,0.08275862068965517,0.016260162601626018,0.06486486486486487,0.011730205278592375,0.020618556701030927,0.012195121951219513,0.024390243902439025,0.030303030303030304,0.05952380952380952,0.06666666666666667,0.06306306306306306,0.14705882352941177,0.018518518518518517,1.0,0.11,0.5454545454545454,0.75,0.5,0.16,0.5,0.5,0.375,0.13,0.6153846153846154,0.6153846153846154,0.5,0.27,0.3333333333333333,0.3333333333333333,1.0,0.33,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,0.07407407407407407,0.37037037037037035,0.7,0.25925925925925924,0.42857142857142855,0.71,0.36363636363636365,0.5320305000000001,0.48918333333333336,0.5120351851851852,0.038834951456310676,0.07142857142857142,0.01639344262295082,0.058333333333333334,0.45,10.1875,24.841666666666665,0.2626903553299492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,15253.0,254.0,-46.0,517.0,528.0,161.0,136.0,76.0,1045.0,30.0,49.0,14.0,6.0,19.0,2.0,10.0,5.0,14.0,2.0,1.0,4.0,3.0,6.0,1.0,1.0,,,38.0,78.0,8.0,20.0,20.0,120.0,598.0,4.0,11.0,2.0,3.0,15.0,8.0,21.0,1.0,4.0,10.0,29.0,48.0,28.0,21.0,6.0,3.0,8.0,8.0,1.0,9.0,1.0,,6.0,1.0,1.0,19.0,1.0,6.0,7.0,9.0,17.0,8.0,25.0,3.0,7.0,7.0,,7.0,3.0,4.0,11.0,,12.0,31.0,32.0,4.0,3.0,4.0,35.0,1.0,14.0,,4.0,3.0,,,,3.0,1.0,25.0,154.0,7.0,1.0,0.631578947368421,0.6666666666666666,0.875,0.4,0.6666666666666666,0.25,0.4,0.48717948717948717,0.36363636363636365,0.38095238095238093,0.5102040816326531,0.5,0.38,0.5217391304347826,0.5,0.453125,0.20408163265306123,0.10256410256410256,0.10204081632653061,20.723684210526315,0.6363636363636364,0.055900621118012424,0.0392156862745098,0.08045977011494253,0.01098901098901099,0.06451612903225806,0.028688524590163935,0.014705882352941176,,0.047619047619047616,0.02040816326530612,0.03636363636363636,0.10526315789473684,0.078125,0.08695652173913043,0.06818181818181818,0.3333333333333333,0.5,0.6122448979591837,0.6818181818181818,0.6333333333333333,0.19387755102040816,0.3157894736842105,0.375,0.6666666666666666,0.10204081632653061,0.2,0.2,0.5,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.8,0.061224489795918366,0.5,0.5,1.0,0.14285714285714285,0.07142857142857142,1.0,1.0,0.56,0.16,0.25,,,0.7040816326530612,0.5,0.5487479591836735,0.4921944444444445,0.5587479999999999,0.12612612612612611,0.15384615384615385,,0.125,0.24166666666666667,5.235897435897436,24.105,0.3114119922630561,4.0,8.0,7.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,0.15789473684210525,0.0625,0.024390243902439025,0.05,0.08,0.5714285714285714,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,True
201935,1610612745,James Harden,James Harden,201935,HOU,25588.0,426.0,21.0,896.0,895.0,258.0,217.0,111.0,1791.0,29.0,45.0,18.0,12.0,38.0,13.0,41.0,1.0,4.0,,1.0,2.0,30.0,61.0,3.0,4.0,8.0,17.0,54.0,124.0,31.0,65.0,89.0,290.0,967.0,1.0,7.0,3.0,4.0,13.0,18.0,43.0,9.0,19.0,34.0,97.0,20.0,88.0,39.0,61.0,30.0,11.0,57.0,25.0,82.0,15.0,10.0,46.0,10.0,1.0,189.0,3.0,1.0,18.0,23.0,44.0,5.0,49.0,,24.0,18.0,6.0,31.0,20.0,11.0,49.0,11.0,14.0,34.0,71.0,2.0,1.0,3.0,97.0,4.0,35.0,3.0,8.0,2.0,1.0,1.0,1.0,3.0,2.0,93.0,253.0,1.0,7.0,0.18518518518518517,0.18518518518518517,0.41935483870967744,0.47692307692307695,0.75,0.47368421052631576,0.47692307692307695,0.43548387096774194,0.14285714285714285,0.4186046511627907,0.5317460317460317,0.5,0.5080645161290323,0.6147186147186147,0.5416666666666666,0.6153846153846154,0.3439153439153439,0.08870967741935484,0.1111111111111111,27.531956735496557,0.6326530612244898,0.08846153846153847,0.004,0.11612903225806452,0.02127659574468085,0.09879518072289156,0.010230179028132993,0.009259259259259259,0.030927835051546393,,0.12345679012345678,0.08421052631578947,0.05952380952380952,0.12396694214876033,0.08823529411764706,,0.6666666666666666,0.23809523809523808,0.6444444444444445,0.725,0.27586206896551724,0.20105820105820105,0.3157894736842105,0.36363636363636365,0.08333333333333333,0.21693121693121692,0.3170731707317073,0.325,0.07692307692307693,0.021164021164021163,0.25,0.25,1.0,0.32275132275132273,0.4918032786885246,0.4918032786885246,0.4,,0.36363636363636365,0.75,0.6666666666666666,0.2903225806451613,0.03225806451612903,0.5,0.27419354838709675,0.47058823529411764,0.582010582010582,0.4918032786885246,0.49300873015873026,0.4434950000000001,0.5010249999999999,0.17040358744394618,0.22580645161290322,0.04411764705882353,0.04482758620689655,0.33448275862068966,9.424193548387095,25.384615384615387,0.28794642857142855,,,12.0,,2.0,54.0,,1.0,3.0,8.0,18.0,,2.0,6.0,,3.0,1.0,1.0,0.13157894736842105,0.1,0.015625,,,,,,,0.6666666666666666,2.0,1.0,2.0,1.0,6.0,0.024390243902439025,,,,,,,,,,,True
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,15348.0,256.0,12.0,527.0,528.0,124.0,99.0,66.0,1055.0,26.0,44.0,8.0,11.0,39.0,2.0,7.0,,2.0,,,,2.0,10.0,,,1.0,3.0,39.0,90.0,2.0,12.0,20.0,104.0,558.0,4.0,13.0,,,11.0,9.0,19.0,1.0,3.0,10.0,31.0,60.0,18.0,3.0,10.0,2.0,11.0,7.0,8.0,15.0,6.0,2.0,6.0,1.0,,38.0,6.0,11.0,10.0,19.0,34.0,17.0,51.0,2.0,7.0,7.0,,5.0,3.0,2.0,8.0,1.0,10.0,17.0,19.0,,1.0,,28.0,4.0,15.0,,1.0,7.0,,,,7.0,5.0,31.0,122.0,1.0,1.0,0.7692307692307693,0.8333333333333334,0.5,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.43333333333333335,0.3076923076923077,0.47368421052631576,0.4117647058823529,0.3076923076923077,0.4772727272727273,0.45614035087719296,0.39285714285714285,0.5535714285714286,0.11764705882352941,0.12222222222222222,0.09090909090909091,20.333333333333332,0.625,0.12179487179487179,0.06626506024096386,0.11235955056179775,0.08333333333333333,0.11836734693877551,0.07142857142857142,0.08860759493670886,0.057692307692307696,0.15,0.08888888888888889,0.125,0.14545454545454545,0.11594202898550725,0.1,0.041666666666666664,0.7142857142857143,0.43137254901960786,0.5909090909090909,0.65,0.7692307692307693,0.38235294117647056,0.28205128205128205,0.34375,0.7272727272727273,0.06862745098039216,0.2857142857142857,0.2857142857142857,1.0,0.0196078431372549,,,,0.09803921568627451,0.2,0.2,0.5,,,,,0.36363636363636365,,,0.13636363636363635,0.3333333333333333,0.5490196078431373,0.2,0.4944049019607843,0.4920333333333333,0.49819545454545455,0.13274336283185842,0.1485148514851485,,0.10576923076923077,0.2980769230769231,5.029999999999999,25.366666666666664,0.23529411764705882,3.0,7.0,6.0,,3.0,3.0,6.0,,5.0,1.0,3.0,,1.0,1.0,,,1.0,6.0,0.1794871794871795,0.29411764705882354,,0.05454545454545454,0.03125,0.5384615384615384,0.42857142857142855,,,0.75,,,,,,,1.0,1.0,,,,,,,,,True
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,34453.0,574.0,9.0,1184.0,1189.0,309.0,244.0,154.0,2373.0,92.0,124.0,25.0,13.0,58.0,,,,,,,,,,,,,,105.0,182.0,,,68.0,278.0,1278.0,30.0,46.0,,,72.0,19.0,34.0,,,41.0,79.0,130.0,80.0,,,,16.0,14.0,6.0,20.0,6.0,,8.0,3.0,3.0,46.0,15.0,45.0,59.0,104.0,176.0,62.0,238.0,7.0,23.0,18.0,5.0,12.0,3.0,9.0,38.0,7.0,27.0,60.0,132.0,10.0,1.0,1.0,164.0,13.0,48.0,,41.0,38.0,1.0,1.0,21.0,39.0,19.0,79.0,302.0,3.0,15.0,0.6190476190476191,0.7926829268292683,,,,,,0.5769230769230769,0.6521739130434783,0.5588235294117647,0.5769230769230769,0.6521739130434783,0.5588235294117647,0.5387596899224806,0.6,0.49375,,0.08791208791208792,0.07258064516129033,21.79675994108984,0.3157894736842105,0.2880886426592798,0.13353115727002968,0.28502415458937197,0.07731958762886598,0.2869718309859155,0.11299435028248588,0.1476510067114094,0.07246376811594203,0.08928571428571429,0.3148148148148148,0.25384615384615383,0.3008130081300813,0.2911392405063291,0.2653061224489796,0.11475409836065574,0.48717948717948717,0.6813186813186813,0.7419354838709677,0.8,0.6413043478260869,0.31868131868131866,0.22413793103448276,0.2549019607843137,0.46153846153846156,,,,,,,,,,,,,,,,,0.7352941176470589,,,,,0.6813186813186813,,0.567278021978022,0.6030189189189189,0.6233499999999998,0.22119815668202766,0.22119815668202766,,0.2589928057553957,0.2841726618705036,2.726373626373627,,0.2609797297297297,30.0,42.0,18.0,,12.0,,46.0,2.0,13.0,6.0,26.0,1.0,,3.0,2.0,3.0,10.0,17.0,0.1206896551724138,0.37142857142857144,0.02531645569620253,0.128,0.1111111111111111,0.9130434782608695,0.7142857142857143,0.2,,0.72,2.0,,11.0,,,,,2.0,5.0,1.0,,,,,,,True
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,16634.0,277.0,12.0,568.0,573.0,135.0,111.0,80.0,1141.0,25.0,40.0,8.0,14.0,38.0,3.0,5.0,1.0,8.0,,,2.0,21.0,49.0,3.0,8.0,3.0,9.0,42.0,83.0,22.0,57.0,17.0,167.0,610.0,8.0,10.0,3.0,8.0,26.0,9.0,17.0,3.0,11.0,13.0,40.0,42.0,42.0,39.0,49.0,21.0,8.0,30.0,9.0,39.0,3.0,6.0,28.0,1.0,1.0,87.0,7.0,10.0,22.0,24.0,49.0,18.0,67.0,5.0,5.0,4.0,1.0,17.0,15.0,2.0,27.0,4.0,14.0,31.0,30.0,2.0,1.0,,45.0,3.0,12.0,,12.0,13.0,,,7.0,13.0,6.0,40.0,132.0,2.0,4.0,0.5,0.5675675675675675,0.5909090909090909,0.38596491228070173,0.375,0.2727272727272727,0.38596491228070173,0.5060240963855421,0.8,0.5294117647058824,0.5357142857142857,0.6944444444444444,0.48214285714285715,0.5186335403726708,0.6842105263157895,0.46511627906976744,0.40714285714285714,0.0963855421686747,0.15,28.528072837632777,0.6296296296296297,0.13043478260869565,0.06578947368421052,0.1981981981981982,0.06796116504854369,0.15593220338983052,0.06666666666666667,0.08196721311475409,0.05714285714285714,0.09090909090909091,0.10714285714285714,0.1044776119402985,0.18032786885245902,0.21686746987951808,0.14285714285714285,0.07352941176470588,0.46153846153846156,0.2857142857142857,0.625,0.7352941176470589,0.56,0.2714285714285714,0.3684210526315789,0.3888888888888889,0.35714285714285715,0.03571428571428571,0.6,0.6,0.6666666666666666,0.05714285714285714,0.125,0.125,1.0,0.35,0.42857142857142855,0.42857142857142855,0.5714285714285714,,0.4444444444444444,0.375,1.0,0.2857142857142857,0.07142857142857142,,0.32142857142857145,0.3333333333333333,0.6928571428571428,0.42857142857142855,0.5132460714285715,0.5138269230769231,0.5068178571428571,0.08053691275167785,0.13043478260869565,,0.15568862275449102,0.23952095808383234,5.1855421686747,25.21228070175438,0.23767605633802816,5.0,6.0,4.0,,1.0,27.0,10.0,1.0,3.0,6.0,10.0,,,,1.0,2.0,1.0,6.0,0.05263157894736842,0.25,0.023809523809523808,0.06451612903225806,0.034482758620689655,0.3333333333333333,0.8333333333333334,,,0.5,1.0,,1.0,,,,,,,,,,,,,,True
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,30554.0,509.0,22.0,1043.0,1049.0,253.0,185.0,131.0,2092.0,28.0,43.0,5.0,,4.0,4.0,19.0,9.0,24.0,3.0,3.0,3.0,16.0,46.0,2.0,4.0,,5.0,32.0,66.0,25.0,70.0,29.0,168.0,1108.0,7.0,11.0,3.0,7.0,27.0,4.0,12.0,3.0,8.0,11.0,28.0,40.0,24.0,72.0,46.0,16.0,5.0,23.0,10.0,33.0,9.0,1.0,18.0,2.0,3.0,76.0,4.0,11.0,21.0,42.0,68.0,15.0,83.0,2.0,18.0,17.0,1.0,7.0,6.0,1.0,17.0,5.0,16.0,41.0,25.0,,1.0,1.0,32.0,2.0,10.0,3.0,2.0,,1.0,1.0,,1.0,1.0,24.0,246.0,2.0,,0.625,0.6896551724137931,0.96,0.35714285714285715,0.42857142857142855,0.375,0.35714285714285715,0.48484848484848486,0.6363636363636364,0.3333333333333333,0.5110294117647058,0.6388888888888888,0.425,0.5574324324324325,0.675,0.56,0.5147058823529411,0.07575757575757576,0.09302325581395349,13.842281879194632,0.4117647058823529,0.12962962962962962,0.037800687285223365,0.11731843575418995,0.022857142857142857,0.12524850894632206,0.032188841201716736,0.03816793893129771,0.016,0.04,0.08695652173913043,0.1092436974789916,0.18584070796460178,0.10948905109489052,0.14285714285714285,0.027777777777777776,1.0,0.3161764705882353,0.6511627906976745,0.717948717948718,0.6428571428571429,0.029411764705882353,,,,0.13970588235294118,0.21052631578947367,0.21052631578947367,0.5,0.17647058823529413,0.375,0.375,1.0,0.3382352941176471,0.34782608695652173,0.35555555555555557,0.9375,0.16666666666666666,0.2222222222222222,0.5,1.0,0.25,0.15,1.0,0.25,,0.8308823529411765,0.34782608695652173,0.5530404411764706,0.5398833333333334,0.54011,0.08904109589041095,0.13513513513513514,0.041666666666666664,0.16071428571428573,0.16666666666666666,6.916666666666668,24.757142857142856,0.24256951102588686,6.0,9.0,3.0,1.0,4.0,3.0,6.0,,5.0,2.0,10.0,,1.0,2.0,3.0,3.0,5.0,,0.25,0.16666666666666666,,0.04716981132075472,0.018518518518518517,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6,2.0,,1.0,3.0,3.0,,,,,,1.0,1.0,0.014285714285714285,0.021739130434782608,1.0,,True
203143,1610612745,Pablo Prigioni,Pablo Prigioni,203143,HOU,10859.0,181.0,-23.0,366.0,366.0,93.0,95.0,50.0,732.0,2.0,6.0,,1.0,2.0,2.0,4.0,,1.0,,,,8.0,29.0,1.0,3.0,2.0,5.0,5.0,12.0,8.0,30.0,2.0,36.0,403.0,,,1.0,3.0,3.0,,,2.0,5.0,,6.0,,10.0,15.0,28.0,8.0,,18.0,9.0,27.0,7.0,2.0,9.0,8.0,1.0,63.0,2.0,1.0,3.0,6.0,9.0,3.0,12.0,,9.0,8.0,1.0,6.0,5.0,1.0,10.0,,3.0,22.0,7.0,,2.0,,2.0,,1.0,,,,,,,,,6.0,93.0,3.0,,,,0.625,0.26666666666666666,0.3333333333333333,0.4,0.27586206896551724,0.4166666666666667,,,0.40476190476190477,0.5,0.6,0.4186046511627907,0.5,0.6,0.7142857142857143,,,12.470588235294118,0.6,0.04838709677419355,0.008928571428571428,0.05357142857142857,0.030303030303030304,0.05,0.016853932584269662,0.02040816326530612,0.037037037037037035,,0.024390243902439025,0.047619047619047616,0.07317073170731707,0.07142857142857142,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.047619047619047616,0.5,0.5,,0.09523809523809523,0.5,0.5,,0.023809523809523808,,,,0.6904761904761905,0.27586206896551724,0.27586206896551724,0.625,,1.0,0.3333333333333333,,,,,1.0,0.4,0.8571428571428571,0.2857142857142857,0.5308548780487805,0.48255000000000003,0.4974,0.023255813953488372,0.07692307692307693,,0.08333333333333333,0.16666666666666666,8.725,26.053333333333335,0.2540983606557377,,,,,,9.0,,,,1.0,4.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,True
203910,1610612745,Nick Johnson,Nick Johnson,203910,HOU,931.0,16.0,2.0,31.0,31.0,5.0,1.0,4.0,62.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,,,2.0,3.0,,1.0,,4.0,34.0,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,4.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,1.0,,1.0,,,,,2.0,2.0,,3.0,1.0,,4.0,,,,,,,,,,,,,,,,2.0,5.0,,,1.0,1.0,,,,,,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.25,,,19.444444444444446,0.6666666666666666,0.1,,,,0.0625,,,,,,,0.16666666666666666,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,1.0,,0.61515,0.6745,0.6745,,,,0.5,0.5,2.066666666666667,23.1,0.16129032258064516,1.0,1.0,1.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,True
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,6568.0,109.0,-45.0,254.0,249.0,152.0,151.0,22.0,503.0,3.0,4.0,2.0,1.0,3.0,2.0,5.0,2.0,8.0,,1.0,6.0,6.0,14.0,1.0,2.0,2.0,9.0,6.0,12.0,8.0,22.0,,36.0,308.0,,1.0,1.0,2.0,3.0,3.0,7.0,3.0,15.0,,15.0,6.0,6.0,21.0,14.0,6.0,1.0,5.0,3.0,8.0,2.0,1.0,5.0,,,19.0,1.0,1.0,4.0,4.0,8.0,2.0,10.0,,3.0,1.0,2.0,2.0,2.0,,4.0,4.0,5.0,12.0,1.0,,,1.0,,,,,,,,,,,,15.0,151.0,3.0,,0.5,0.5,0.875,0.36363636363636365,0.5,0.2,0.36363636363636365,0.5,,0.42857142857142855,0.5294117647058824,0.5,0.3409090909090909,0.5294117647058824,0.5,0.3409090909090909,0.6470588235294118,0.08333333333333333,0.25,13.620071684587813,0.5,0.0784313725490196,0.017857142857142856,0.09523809523809523,0.02040816326530612,0.08602150537634409,0.01904761904761905,,0.02631578947368421,,,0.10526315789473684,0.18181818181818182,0.0625,0.2,,,0.11764705882352941,0.75,1.0,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.3333333333333333,,0.14705882352941177,0.4,0.4,1.0,0.23529411764705882,0.25,0.25,1.0,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.8333333333333334,,0.6666666666666666,0.5,1.0,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.4090909090909091,0.2222222222222222,0.7647058823529411,0.42857142857142855,0.4843852941176471,0.49785,0.47770681818181815,,,,0.08333333333333333,0.4166666666666667,10.916666666666666,24.763636363636365,0.5984251968503937,,,1.0,,,3.0,,,,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,0.034482758620689655,,,,,,0.5,,,,,,,,,,,,,,,,,False
