EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFG2M,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,HeaveAttempts,FTOffRebounds,Travels,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,SecondChanceTurnovers,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PtsUnassisted3s,BlockingFouls,on,Charge Fouls,Blocked3s,BlockedArc3,Technical Free Throw Trips
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,1858.0,31,-27,59,60,11,18.0,5,119,1.0,2.0,2.0,5.0,4.0,1.0,3.0,5.0,1.0,2.0,3,7,3.0,9.0,15,82,1.0,3.0,3.0,6.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2,1.0,1.0,1.0,2.0,2.0,3.0,11,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.46875,0.5,0.46875,0.5,0.5625,0.14285714285714285,0.5,25.0,0.13333333333333333,0.1,0.4,0.125,0.5,1.0,1.0,0.3125,0.4,0.4,1.0,0.25,0.3125,0.6,0.6,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5625,0.6,0.49902500000000005,0.55565,0.2,16.0,24.4,0.1864406779661017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,4856.0,81,15,155,151,34,46.0,18,306,1.0,3.0,4.0,7.0,3.0,1.0,2.0,8.0,,2.0,8,19,4.0,11.0,30,138,1.0,3.0,9.0,6.0,12.0,8.0,2.0,2.0,6.0,11.0,1.0,27.0,9.0,12,13,6.0,5.0,6.0,3.0,,9.0,34,1.0,0.375,0.375,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.42105263157894735,0.4666666666666667,0.7,0.4838709677419355,0.75,0.36666666666666664,0.10526315789473684,,20.338983050847457,0.16666666666666666,0.14864864864864866,0.23809523809523808,0.1,0.3333333333333333,0.3333333333333333,1.0,0.23333333333333334,0.5714285714285714,0.5714285714285714,0.25,0.1,0.26666666666666666,0.25,0.25,1.0,0.2,0.4,,0.6666666666666666,0.25,0.516225,0.5767800000000001,0.3,8.605263157894736,25.181818181818183,0.21935483870967742,3.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,9.0,2.0,2.0,2.0,10.0,5.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,0.75,1.0,0.75,0.75,0.2222222222222222,1.0,0.2,0.017241379310344827,0.1,0.012345679012345678,0.041666666666666664,0.125,0.11764705882352941,0.125,0.3,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.2,1.0,1.0,0.50055,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,7209.0,120,-13,225,224,67,70.0,27,449,3.0,5.0,4.0,14.0,2.0,,1.0,5.0,,1.0,10,28,2.0,7.0,39,230,,1.0,4.0,8.0,6.0,5.0,1.0,2.0,11.0,18.0,6.0,43.0,9.0,11,15,2.0,,12.0,13.0,,4.0,67,2.0,0.4,0.4,1.0,0.2857142857142857,,0.2857142857142857,0.35714285714285715,0.37142857142857144,0.14285714285714285,0.45348837209302323,0.2222222222222222,0.2,0.07142857142857142,0.4,18.217054263565892,0.125,0.10679611650485436,0.14285714285714285,0.14285714285714285,0.6,1.0,,0.4,0.2857142857142857,0.2857142857142857,0.5,0.05714285714285714,0.14285714285714285,0.2,0.2,1.0,,0.14285714285714285,,0.45714285714285713,0.2,0.5024128571428571,0.5167571428571429,0.10256410256410256,10.792857142857143,25.071428571428573,0.29777777777777775,3.0,9.0,,,2.0,1.0,,,,,,13.0,2.0,,,2.0,1.0,6.0,2.0,12.0,7.0,4.0,3.0,5.0,1.0,2.0,,4.0,2.0,,,,4.0,,6.0,17.0,2.0,1.0,,0.16666666666666666,0.5,0.5,,,,0.011904761904761904,0.06451612903225806,0.03361344537815126,0.03125,0.045454545454545456,0.18181818181818182,0.08333333333333333,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,,,,0.2857142857142857,,,0.35395,0.05128205128205128,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,1.0,0.5,0.08571428571428572,0.11538461538461539,0.09523809523809523,0.5,0.17073170731707318,0.20588235294117646,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203089,1610612749,John Henson,John Henson,203089,MIL,4303.0,72,-6,136,131,38,45.0,19,267,2.0,2.0,,1.0,,,,1.0,,1.0,13,20,,1.0,29,133,,1.0,13.0,16.0,,,,3.0,,2.0,,6.0,8.0,14,25,2.0,1.0,10.0,7.0,,13.0,38,2.0,0.6153846153846154,0.8888888888888888,,,,,0.65,0.6190476190476191,0.5555555555555556,0.6041666666666666,0.5909090909090909,0.047619047619047616,0.15,,19.49685534591195,0.17777777777777778,0.2,0.15,0.09523809523809523,1.0,1.0,0.5,0.047619047619047616,,,,,0.047619047619047616,,,,,0.1111111111111111,,0.8571428571428571,,0.590095,0.5720375,0.4482758620689655,2.205,40.5,0.27941176470588236,11.0,17.0,6.0,5.0,8.0,,,,,,,3.0,6.0,,,10.0,5.0,8.0,3.0,10.0,2.0,2.0,,,7.0,5.0,1.0,11.0,1.0,3.0,1.0,2.0,7.0,,3.0,7.0,,,,0.625,0.8333333333333334,0.8333333333333334,0.17647058823529413,0.42857142857142855,0.2,0.14,0.25,0.14084507042253522,0.22727272727272727,0.3076923076923077,0.08333333333333333,0.26666666666666666,0.8095238095238095,0.6470588235294118,0.7857142857142857,0.6363636363636364,,,,1.0,,,,,,,0.8888888888888888,0.625,,0.5908399999999999,0.3448275862068966,5.0,3.0,1.0,1.0,4.0,1.0,,,,,1.0,4.0,8.0,5.0,2.0,8.0,4.0,0.8333333333333334,0.14285714285714285,0.17647058823529413,0.25,0.5,0.16666666666666666,0.17391304347826086,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0.125,0.14285714285714285,0.047619047619047616,0.2,0.8333333333333334,0.2,,,,,,,,,,True,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,3936.0,66,-2,122,122,47,44.0,14,244,1.0,2.0,4.0,7.0,5.0,1.0,2.0,7.0,1.0,2.0,7,12,4.0,12.0,28,122,1.0,3.0,11.0,6.0,12.0,7.0,2.0,1.0,4.0,4.0,,8.0,4.0,5,7,4.0,1.0,3.0,2.0,,11.0,47,1.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5416666666666666,0.75,0.56,0.7857142857142857,0.5,0.08333333333333333,,20.863309352517987,0.11764705882352941,0.07547169811320754,0.125,0.08333333333333333,0.5,0.5,1.0,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.25,0.20833333333333334,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.3333333333333333,0.5,0.625,0.2857142857142857,0.4937020833333334,0.43500000000000005,0.39285714285714285,12.216666666666669,24.65833333333333,0.38524590163934425,2.0,3.0,,1.0,1.0,2.0,,,,,2.0,2.0,1.0,,2.0,2.0,3.0,3.0,2.0,8.0,,,,3.0,1.0,,1.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,,2.0,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,0.75,0.25,0.02564102564102564,,0.034482758620689655,,0.125,0.1,,0.125,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4,1.0,,,,,0.6666666666666666,,,0.16666666666666666,1.0,,0.4014,0.07142857142857142,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,0.05263157894736842,,0.16666666666666666,,,,,,,,,1.0,,,,0.0625,,,,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,True,,,,
203487,1610612749,Michael Carter-Williams,Michael Carter-Williams,203487,MIL,788.0,13,-12,27,27,10,14.0,2,54,,,1.0,2.0,,,,,,,1,4,,,2,38,,,2.0,,,,,,2.0,3.0,1.0,7.0,1.0,1,1,2.0,,,,,2.0,10,,,,,,,,0.25,0.25,1.0,0.25,1.0,,,,24.13793103448276,0.16666666666666666,0.16666666666666666,,,,,,0.5,0.5,0.5,,,,,,,,,,0.5,,0.48664999999999997,0.4258,1.0,10.525,,0.37037037037037035,,2.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,3.0,2.0,,,,,,1.0,,,,0.3333333333333333,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,True,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,3514.0,59,-9,109,111,45,32.0,10,220,1.0,1.0,1.0,8.0,,,,,,,8,18,,,19,110,,,7.0,12.0,,,,,3.0,4.0,1.0,9.0,4.0,5,7,1.0,,3.0,7.0,,7.0,45,1.0,0.75,0.8571428571428571,,,,,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.4523809523809524,0.3888888888888889,,,,20.0,0.11428571428571428,0.09803921568627451,0.07142857142857142,0.05555555555555555,1.0,1.0,1.0,0.4444444444444444,0.125,0.125,,,,,,,,,,0.5,,0.5501999999999999,0.5925142857142857,0.3684210526315789,8.838888888888889,,0.41284403669724773,6.0,9.0,1.0,2.0,5.0,,,,,,,3.0,1.0,,,3.0,3.0,7.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,,0.42857142857142855,1.0,0.75,,0.6666666666666666,,0.02702702702702703,0.0625,0.03773584905660377,0.08333333333333333,0.2727272727272727,,,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,,1.0,,,,,,,0.7142857142857143,0.4,,0.6078,0.15789473684210525,1.0,1.0,,,1.0,,,,,,1.0,3.0,,,,,,1.0,0.0625,,,,0.15,0.15,1.0,2.0,,,,,,,,,0.5,1.0,,2.0,,,0.16666666666666666,1.0,1.0,2.0,,,True,,,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,1923.0,32,1,59,63,27,15.0,2,122,1.0,1.0,3.0,5.0,,,,,,,4,7,,,10,61,,,6.0,6.0,,,,,2.0,3.0,1.0,7.0,6.0,10,10,2.0,1.0,3.0,6.0,,6.0,27,,0.75,0.75,,,,,0.5714285714285714,0.5714285714285714,1.0,0.5,0.75,,,,18.0327868852459,0.4,0.36363636363636365,0.3333333333333333,0.14285714285714285,1.0,1.0,,0.7142857142857143,0.6,0.6,1.0,,,,,,,,,0.14285714285714285,,0.41174285714285713,0.4007666666666667,0.6,13.942857142857141,,0.4576271186440678,,1.0,,,,,,,,,,2.0,1.0,,,3.0,3.0,3.0,,2.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,,1.0,1.0,,1.0,7.0,,,,1.0,1.0,1.5,,1.0,1.0,,0.2857142857142857,,,0.3333333333333333,0.5,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,,,,0.3,1.0,,,,,,,,1.0,,1.0,4.0,,,,,,1.0,,,,,0.4,0.4,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,4252.0,71,34,133,131,48,46.0,16,264,1.0,2.0,1.0,5.0,4.0,3.0,3.0,8.0,2.0,3.0,3,11,7.0,12.0,29,106,5.0,6.0,15.0,6.0,21.0,8.0,3.0,2.0,4.0,6.0,,14.0,2.0,5,7,8.0,,7.0,6.0,,15.0,48,,1.0,1.0,1.0,0.5833333333333334,0.8333333333333334,0.5833333333333334,0.2727272727272727,0.5869565217391305,0.6818181818181818,0.6041666666666666,0.6818181818181818,0.5217391304347826,0.18181818181818182,0.5,18.30065359477124,0.043478260869565216,0.05970149253731343,0.05263157894736842,0.08695652173913043,0.5,1.0,1.0,0.21739130434782608,0.2,0.2,1.0,0.17391304347826086,0.34782608695652173,0.375,0.375,1.0,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6956521739130435,0.375,0.5219478260869566,0.49235,0.5172413793103449,10.036363636363635,24.891666666666666,0.3609022556390977,1.0,4.0,1.0,,1.0,4.0,,,3.0,,1.0,2.0,3.0,,1.0,2.0,,5.0,,,2.0,2.0,,3.0,2.0,2.0,1.0,2.0,8.0,3.0,2.0,1.0,4.0,2.0,5.0,3.0,,,,,0.25,0.25,0.25,0.75,0.2,0.043478260869565216,0.09523809523809523,0.029411764705882353,,,0.08333333333333333,0.1111111111111111,0.17391304347826086,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,,,,0.25,,,0.09090909090909091,,1.0,0.5094624999999999,0.06896551724137931,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,,0.3333333333333333,,,,,0.08333333333333333,0.16666666666666666,,,,,,,,,,0.1,,,,1.0,,,,,,1.0,,,True,,,,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,983.0,16,-8,30,30,2,10.0,6,60,,4.0,,1.0,,,,,,,1,8,,,3,36,,,,,,,,,1.0,1.0,,2.0,2.0,3,6,,,1.0,1.0,,,2,1.0,,,,,,,0.125,0.125,,0.16666666666666666,,,,,26.31578947368421,0.16666666666666666,0.1875,,0.5,,,,0.125,,,,,,,,,,,,0.375,,0.5536875,0.4701,,4.8625,,0.06666666666666667,1.0,3.0,3.0,,,,,,,,,1.0,4.0,,,3.0,,1.0,,2.0,,,,,2.0,1.0,,3.0,,,,,1.0,,,2.0,,,,,0.25,0.3,,,,0.11764705882352941,0.25,0.125,0.2,0.16666666666666666,0.25,0.5,0.375,0.3333333333333333,0.3333333333333333,,,,,0.75,,,,,,,,,,0.7057,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,0.25,0.14285714285714285,,0.14285714285714285,1.0,0.1111111111111111,0.1111111111111111,1.0,2.0,,,,,,,0.16666666666666666,,,0.3333333333333333,,1.0,,,1.0,1.0,,,,,True,,,,
