EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,on,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,LongMidRangePctBlocked,3pt And 1 Free Throw Trips
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,14190.0,236,-17,511,500,199,139,51.0,1011,6.0,10.0,1.0,3.0,2.0,5.0,4.0,8.0,6.0,17.0,1.0,5.0,11.0,7.0,23.0,1.0,2.0,9.0,12.0,23.0,13.0,40.0,13.0,76.0,558,1.0,2.0,2.0,2.0,3.0,8.0,7.0,20.0,12.0,39.0,14.0,10.0,36.0,3.0,23.0,7.0,2.0,14.0,3.0,17.0,3.0,13.0,1.0,37.0,1.0,8.0,7.0,15.0,1.0,16.0,8.0,5.0,3.0,10.0,1.0,9.0,2.0,1.0,1.0,12.0,1.0,4.0,11.0,1.0,23.0,1.0,11.0,1.0,1.0,15.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,39.0,199,3.0,3.0,0.5833333333333334,0.5833333333333334,0.9230769230769231,0.325,0.35,0.325,0.5217391304347826,0.5,0.375,0.5,0.25,0.48214285714285715,0.5428571428571428,0.25,0.5735294117647058,0.6349206349206349,0.08695652173913043,0.2,14.462081128747796,0.8333333333333334,0.056,0.007462686567164179,0.09195402298850575,0.07075471698113207,0.004761904761904762,0.02,0.03125,0.08163265306122448,0.045454545454545456,0.08695652173913043,0.1111111111111111,1.0,0.15873015873015872,0.6,0.75,0.5,0.07936507936507936,0.4,0.4,0.5,0.12698412698412698,0.5,0.5,0.75,0.2698412698412698,0.35294117647058826,0.35294117647058826,1.0,0.36507936507936506,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.25,0.25,0.10714285714285714,0.3333333333333333,0.39285714285714285,0.45454545454545453,0.32142857142857145,0.2222222222222222,0.7936507936507936,0.30434782608695654,0.5258309523809523,0.4608333333333334,0.5011339285714286,0.045454545454545456,0.08,0.024390243902439025,0.02631578947368421,0.5131578947368421,9.356521739130434,24.865,0.38943248532289626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,12886.0,215,-64,456,459,238,198,61.0,915,19.0,36.0,8.0,17.0,6.0,21.0,2.0,9.0,3.0,11.0,,1.0,7.0,1.0,7.0,1.0,,3.0,27.0,66.0,4.0,18.0,15.0,81.0,517,3.0,9.0,1.0,9.0,10.0,24.0,1.0,10.0,11.0,34.0,32.0,22.0,12.0,,7.0,1.0,10.0,9.0,1.0,10.0,1.0,7.0,1.0,21.0,2.0,9.0,7.0,18.0,4.0,22.0,3.0,3.0,,5.0,,1.0,1.0,4.0,,6.0,,1.0,10.0,1.0,27.0,1.0,22.0,,2.0,26.0,9.0,,5.0,,,2.0,,33.0,233,7.0,3.0,0.5925925925925926,0.64,1.0,0.2222222222222222,0.1,0.2222222222222222,0.4090909090909091,0.3333333333333333,0.4166666666666667,0.39285714285714285,0.45,0.3382352941176471,0.421875,0.45,0.4146341463414634,0.21428571428571427,0.15151515151515152,0.16666666666666666,19.57773512476008,0.8333333333333334,0.05343511450381679,0.014285714285714285,0.10714285714285714,0.07441860465116279,0.01818181818181818,,0.02127659574468085,0.041666666666666664,0.1111111111111111,0.1044776119402985,0.11764705882352941,,0.42857142857142855,0.5277777777777778,0.6333333333333333,0.5263157894736842,0.25,0.2857142857142857,0.35294117647058826,0.8333333333333334,0.10714285714285714,0.2222222222222222,0.2222222222222222,0.5,0.13095238095238096,0.2727272727272727,0.2727272727272727,1.0,0.08333333333333333,0.14285714285714285,0.14285714285714285,1.0,,0.1,0.5,0.47058823529411764,0.20588235294117646,0.14285714285714285,0.08823529411764706,,0.6428571428571429,0.14285714285714285,0.49810783132530123,0.4611833333333333,0.5095121212121211,0.0989010989010989,0.1232876712328767,,0.1111111111111111,0.41975308641975306,6.146969696969697,25.444444444444443,0.5219298245614035,3.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.19047619047619047,0.09523809523809523,0.025,0.014925373134328358,0.037037037037037035,0.016666666666666666,0.05,0.5,0.6,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,19280.0,321,4,688,682,274,234,79.0,1370,16.0,28.0,8.0,13.0,13.0,25.0,16.0,38.0,1.0,2.0,1.0,1.0,1.0,25.0,55.0,4.0,9.0,27.0,45.0,91.0,26.0,57.0,106.0,274.0,757,1.0,5.0,5.0,20.0,17.0,36.0,10.0,28.0,59.0,123.0,6.0,84.0,30.0,48.0,54.0,25.0,9.0,54.0,16.0,70.0,9.0,44.0,9.0,156.0,1.0,19.0,21.0,49.0,6.0,55.0,11.0,9.0,2.0,25.0,6.0,17.0,16.0,8.0,,41.0,5.0,15.0,10.0,,25.0,1.0,70.0,2.0,4.0,113.0,36.0,2.0,16.0,2.0,2.0,4.0,3.0,117.0,269,,13.0,0.06666666666666667,0.06666666666666667,0.38461538461538464,0.45614035087719296,0.35714285714285715,0.4642857142857143,0.4945054945054945,0.2,0.4722222222222222,0.5675675675675675,0.7,0.5,0.6725,0.7692307692307693,0.6421052631578947,0.38513513513513514,0.0989010989010989,0.25,31.177231565329883,0.6097560975609756,0.11666666666666667,0.005494505494505495,0.15966386554621848,0.13377926421404682,0.020833333333333332,,0.11290322580645161,0.109375,0.12962962962962962,0.17525773195876287,0.09090909090909091,0.75,0.1891891891891892,0.5714285714285714,0.7619047619047619,0.1875,0.16891891891891891,0.52,0.5652173913043478,,0.25675675675675674,0.42105263157894735,0.42105263157894735,,0.013513513513513514,0.5,0.5,1.0,0.3716216216216216,0.45454545454545453,0.46296296296296297,0.36,0.1,0.4,0.203125,0.6153846153846154,0.015625,1.0,0.421875,0.3333333333333333,0.5743243243243243,0.46296296296296297,0.4803377551020409,0.49448125,0.48074206349206355,0.20652173913043478,0.288,0.03389830508474576,0.072992700729927,0.4489051094890511,10.48021978021978,26.11578947368421,0.39825581395348836,1.0,3.0,3.0,4.0,,1.0,5.0,9.0,1.0,1.0,,2.0,2.0,,0.8,0.08,0.2903225806451613,0.04716981132075472,,0.023809523809523808,0.038461538461538464,0.07142857142857142,0.3,0.3333333333333333,,0.75,0.6666666666666666,1.0,6.0,1.0,1.0,7.0,2.0,1.0,3.0,4.0,5.0,2.0,0.017543859649122806,0.01818181818181818,0.03125,1.0,1.0,,,,,True,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,24037.0,401,-34,846,842,321,263,101.0,1688,44.0,73.0,17.0,28.0,15.0,55.0,5.0,12.0,,2.0,,,,3.0,17.0,1.0,1.0,7.0,64.0,140.0,3.0,19.0,36.0,173.0,930,6.0,20.0,1.0,21.0,24.0,51.0,1.0,7.0,18.0,69.0,96.0,32.0,6.0,3.0,17.0,3.0,17.0,9.0,8.0,17.0,6.0,8.0,1.0,42.0,17.0,17.0,30.0,52.0,29.0,81.0,8.0,8.0,,10.0,2.0,6.0,6.0,4.0,,16.0,2.0,5.0,15.0,,31.0,3.0,36.0,1.0,,54.0,27.0,,4.0,1.0,1.0,12.0,10.0,67.0,316,4.0,3.0,0.75,0.8,0.6666666666666666,0.15789473684210525,0.14285714285714285,0.15789473684210525,0.45714285714285713,0.3,0.47058823529411764,0.4308176100628931,0.2857142857142857,0.4396551724137931,0.47527472527472525,0.40384615384615385,0.4928571428571429,0.11949685534591195,0.12142857142857143,0.0821917808219178,20.732984293193716,0.625,0.12658227848101267,0.06967213114754098,0.11409395973154363,0.12176165803108809,0.07733333333333334,0.047619047619047616,0.1038961038961039,0.1411764705882353,0.13333333333333333,0.1271186440677966,0.06451612903225806,0.8333333333333334,0.4591194968553459,0.6027397260273972,0.6567164179104478,0.7954545454545454,0.34591194968553457,0.2727272727272727,0.3409090909090909,0.7333333333333333,0.07547169811320754,0.4166666666666667,0.4166666666666667,0.4,0.012578616352201259,,,,0.1069182389937107,0.17647058823529413,0.1875,0.6666666666666666,,0.047619047619047616,0.4827586206896552,0.6071428571428571,,,0.1206896551724138,0.14285714285714285,0.5786163522012578,0.17647058823529413,0.4993433962264152,0.46042941176470586,0.500175,0.15168539325842698,0.16981132075471697,,0.12138728323699421,0.3988439306358382,5.004285714285712,25.442105263157895,0.37943262411347517,4.0,11.0,,,8.0,,12.0,5.0,1.0,,1.0,8.0,11.0,6.0,,0.2,0.14705882352941177,0.0916030534351145,0.09174311926605505,0.058823529411764705,0.08247422680412371,0.11764705882352941,0.5238095238095238,0.36363636363636365,,,,,9.0,,1.0,2.0,2.0,1.0,,,,3.0,0.05263157894736842,0.058823529411764705,0.028169014084507043,,,2.0,2.0,,,True,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,2899.0,48,-30,96,102,38,36,12.0,198,8.0,9.0,1.0,1.0,,,,,,,,,,,,,,,8.0,9.0,,,6.0,22.0,123,1.0,1.0,,3.0,1.0,1.0,,,2.0,4.0,14.0,2.0,,,,,,3.0,,3.0,,2.0,1.0,6.0,2.0,2.0,5.0,8.0,3.0,11.0,3.0,3.0,,,1.0,,2.0,,1.0,2.0,,1.0,1.0,,3.0,,6.0,,3.0,11.0,5.0,,1.0,,,4.0,2.0,4.0,38,1.0,,0.875,1.0,,,,,0.8888888888888888,1.0,1.0,0.8888888888888888,1.0,1.0,0.7857142857142857,0.75,0.6666666666666666,,,,14.678899082568806,,0.15151515151515152,0.07407407407407407,0.09090909090909091,0.12727272727272726,0.06818181818181818,0.1,0.26666666666666666,0.08333333333333333,,0.10526315789473684,,0.5,1.0,0.8888888888888888,0.8888888888888888,0.875,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.7032444444444444,0.6437,0.8257,0.38461538461538464,0.38461538461538464,,0.13636363636363635,0.18181818181818182,0.911111111111111,,0.3958333333333333,1.0,1.0,,,2.0,,1.0,1.0,,,,1.0,4.0,3.0,,,0.25,0.058823529411764705,0.1,,0.06666666666666667,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,True,,,,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,15348.0,256,12,527,528,124,99,66.0,1055,42.0,55.0,7.0,8.0,7.0,32.0,,,,,,,,,,,,,49.0,87.0,,,34.0,132.0,558,14.0,20.0,,35.0,7.0,10.0,,,21.0,35.0,54.0,44.0,,,,,10.0,8.0,3.0,11.0,3.0,4.0,1.0,25.0,22.0,25.0,46.0,78.0,29.0,107.0,9.0,8.0,1.0,3.0,1.0,1.0,11.0,2.0,,14.0,1.0,2.0,10.0,,26.0,5.0,60.0,3.0,,81.0,23.0,,22.0,,,22.0,11.0,35.0,122,1.0,8.0,0.5510204081632653,0.7105263157894737,,,,,0.5632183908045977,0.7,0.7,0.5632183908045977,0.7,0.7,0.5238095238095238,0.7,0.5,,0.11494252873563218,0.07272727272727272,23.333333333333332,0.21428571428571427,0.2948717948717949,0.13253012048192772,0.2808988764044944,0.2897959183673469,0.12184873949579832,0.12727272727272726,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.2753623188405797,0.3,0.5,0.632183908045977,0.7636363636363637,0.8235294117647058,0.5714285714285714,0.367816091954023,0.21875,0.2692307692307692,0.42857142857142855,,,,,,,,,,,,,,,0.8,0.875,,,,,0.632183908045977,,0.5427793103448276,0.6200933333333334,0.6535599999999999,0.22115384615384615,0.22115384615384615,,0.26515151515151514,0.26515151515151514,2.97816091954023,,0.23529411764705882,14.0,19.0,,,22.0,3.0,7.0,7.0,,,,6.0,22.0,9.0,,0.1875,0.4117647058823529,0.09722222222222222,0.16455696202531644,0.0625,0.07692307692307693,0.15,0.95,0.7368421052631579,0.14285714285714285,,,,7.0,,,,4.0,1.0,1.0,7.0,,13.0,,,0.14285714285714285,,,,,,4.0,True,,,,,
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,2704.0,45,-20,100,97,53,34,10.0,197,4.0,4.0,2.0,2.0,1.0,10.0,,,1.0,2.0,1.0,,,,4.0,1.0,,2.0,5.0,14.0,1.0,6.0,8.0,21.0,129,1.0,1.0,2.0,2.0,2.0,6.0,,2.0,7.0,11.0,6.0,4.0,3.0,,4.0,,1.0,1.0,1.0,2.0,,1.0,,5.0,2.0,2.0,4.0,7.0,2.0,9.0,,,,1.0,1.0,,6.0,1.0,,7.0,,3.0,1.0,1.0,4.0,,10.0,1.0,,17.0,2.0,,7.0,,,1.0,1.0,11.0,50,,2.0,0.6,0.75,1.0,0.16666666666666666,,0.16666666666666666,0.35714285714285715,1.0,0.3333333333333333,0.325,0.3333333333333333,0.25,0.375,0.3333333333333333,0.36666666666666664,0.3,0.07142857142857142,,31.818181818181817,0.14285714285714285,0.12903225806451613,0.08,0.16666666666666666,0.13953488372093023,0.05,,0.2,0.08333333333333333,0.1111111111111111,,0.4,1.0,0.2,1.0,1.0,0.75,0.5,0.1,0.1111111111111111,,,,,,0.1,0.5,0.5,1.0,0.2,,,,0.3333333333333333,0.3333333333333333,0.25,1.0,,,0.25,,0.5,,0.4957324999999999,0.568375,0.5009187500000001,0.09523809523809523,0.13333333333333333,,0.09523809523809523,0.5238095238095238,5.914285714285714,25.200000000000003,0.53,1.0,1.0,,,2.0,,,1.0,2.0,,1.0,1.0,1.0,,,0.1,0.3333333333333333,,0.14285714285714285,,,,0.3333333333333333,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,0.07692307692307693,,,,,,,True,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,19549.0,326,-13,689,685,236,199,78.0,1374,15.0,20.0,1.0,1.0,1.0,4.0,2.0,12.0,6.0,16.0,2.0,4.0,5.0,10.0,32.0,2.0,5.0,11.0,18.0,36.0,16.0,48.0,18.0,102.0,742,6.0,7.0,4.0,22.0,1.0,4.0,9.0,16.0,8.0,37.0,26.0,10.0,48.0,,32.0,10.0,1.0,15.0,7.0,22.0,4.0,12.0,1.0,51.0,6.0,14.0,28.0,48.0,7.0,55.0,14.0,13.0,1.0,7.0,1.0,5.0,7.0,2.0,,14.0,2.0,5.0,13.0,1.0,30.0,1.0,15.0,1.0,1.0,20.0,6.0,1.0,2.0,,,1.0,1.0,37.0,231,2.0,1.0,0.7222222222222222,0.8125,1.0,0.3333333333333333,0.5625,0.3333333333333333,0.5,0.8571428571428571,0.25,0.5,0.8181818181818182,0.725,0.5434782608695652,0.8461538461538461,0.7708333333333334,0.5714285714285714,0.027777777777777776,,13.695090439276486,0.5,0.15053763440860216,0.030456852791878174,0.11666666666666667,0.13725490196078433,0.023411371237458192,0.06060606060606061,0.05660377358490566,0.15151515151515152,0.22388059701492538,0.12903225806451613,0.07407407407407407,1.0,0.23809523809523808,0.75,0.75,0.7333333333333333,0.047619047619047616,0.25,0.3333333333333333,1.0,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.5,0.19047619047619047,0.375,0.375,1.0,0.38095238095238093,0.3125,0.3125,1.0,0.18181818181818182,0.18181818181818182,0.05,1.0,0.25,0.8,0.55,0.45454545454545453,0.8095238095238095,0.3125,0.5395940476190476,0.541265,0.5247975,0.07777777777777778,0.14634146341463414,0.02040816326530612,0.21568627450980393,0.3627450980392157,7.716666666666667,25.01458333333333,0.34252539912917274,5.0,6.0,,2.0,4.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.25,0.2222222222222222,0.00980392156862745,0.02247191011235955,,,0.03571428571428571,0.5454545454545454,0.8333333333333334,0.6,,,2.0,4.0,,,3.0,1.0,2.0,3.0,,2.0,,,,0.020833333333333332,1.0,1.0,,,,,True,,,,,
203143,1610612745,Pablo Prigioni,Pablo Prigioni,203143,HOU,8442.0,141,5,288,285,98,100,46.0,573,2.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,,,2.0,15.0,,,2.0,4.0,10.0,2.0,16.0,1.0,15.0,310,,1.0,,,1.0,2.0,,2.0,1.0,3.0,2.0,6.0,,6.0,15.0,2.0,,12.0,6.0,18.0,2.0,6.0,6.0,42.0,1.0,3.0,5.0,8.0,2.0,10.0,7.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,,5.0,1.0,,6.0,1.0,24.0,1.0,6.0,,,2.0,1.0,,,,,,,3.0,98,5.0,,0.25,0.25,,0.125,,0.125,0.4,,0.5,0.2692307692307692,,0.25,0.2777777777777778,,0.3,0.6153846153846154,,,9.523809523809524,0.6,0.052083333333333336,0.010416666666666666,0.05454545454545454,0.052980132450331126,0.013793103448275862,,,0.03333333333333333,0.14814814814814814,0.06818181818181818,,,0.19230769230769232,0.4,0.4,0.5,0.07692307692307693,0.5,0.5,,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.038461538461538464,,,,0.5769230769230769,0.13333333333333333,0.13333333333333333,,,,0.25,1.0,,,0.5,,0.8076923076923077,0.13333333333333333,0.5115192307692308,0.4205,0.46811249999999993,0.037037037037037035,0.09090909090909091,,,0.2,8.610000000000001,25.49375,0.3402777777777778,,,,,,,1.0,,,1.0,1.0,,,,,,,0.02040816326530612,0.02040816326530612,,0.027777777777777776,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,True,,,,,
203910,1610612745,Nick Johnson,Nick Johnson,203910,HOU,557.0,9,-5,18,19,13,9,1.0,37,,,,,,1.0,,,,,,,,,3.0,1.0,,2.0,,1.0,,3.0,,,15,,,1.0,,,1.0,,2.0,,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,13,1.0,,,,,,,,,,,,,,,,,0.75,,,21.05263157894737,,,,0.25,0.1,,,,,,0.3333333333333333,,,,,,,0.25,,,,,,,,,,,,0.75,,,,,1.0,,,,,0.6666666666666666,,0.75,,0.4467,,0.4349,,,,,,13.8,25.599999999999998,0.7222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
