EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,DefTwoPtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,Corner3Assists,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,TwoPtAssists,AtRimAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsAssisted2s,NonHeaveArc3FGM,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,on,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,PenaltyFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveMakes,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,ShortMidRangePctAssisted,FTOffRebounds,Loose Ball Fouls,Charge Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,Blocked3s,BlockedCorner3,DefensiveGoaltends,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3PctAssisted,OffensiveGoaltends
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,573.0,10,15,20,19,3.0,4.0,5.0,39,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,4.0,8.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,0.4,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,24.0,0.1,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.15384615384615385,0.5,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,1.0,0.5,0.518675,0.8878,0.7659,1.0,0.5,9.58,25.2,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,108.0,2,6,4,3,,,1.0,7,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,1.5,,,1.5,,,1.0,20.0,,,,0.4,,,,,,,,,,,,,,,1.0,0.7137,,,,,,24.1,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,573.0,10,15,20,19,3.0,4.0,5.0,39,,,,,,,1.0,1.0,1.0,1.0,2.0,4.0,8.0,,,2.0,,,2.0,2.0,,1.0,1.0,,,3.0,1.0,4.0,,,,,2.0,3.0,1.0,,,0.3333333333333333,,,0.5,1.0,0.5,0.6666666666666666,16.0,,,0.3333333333333333,0.16666666666666666,0.07692307692307693,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.4264333333333334,,0.4908,0.5,0.5,18.8,25.5,0.15,,1.0,,,3.0,,,,0.25,0.5,,0.3333333333333333,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,573.0,10,15,20,19,3.0,4.0,5.0,39,,1.0,,,,,1.0,,1.0,3.0,,2.0,8.0,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,3.0,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,12.0,,0.16666666666666666,,0.05555555555555555,,,,0.16666666666666666,,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333,0.49923333333333336,,,,,9.566666666666668,,0.15,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,573.0,10,15,20,19,3.0,4.0,5.0,39,,1.0,,,,,,,,1.0,2.0,5.0,8.0,,,3.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,3.0,,,,0.5,1.5,,0.625,1.5,,0.6666666666666666,20.0,0.1,0.16666666666666666,,0.05555555555555555,0.07692307692307693,,,0.16666666666666666,,0.3333333333333333,,,,,,,,,1.0,0.7005666666666667,0.6939,,0.6,,0.2,23.6,0.15,1.0,2.0,1.0,,,,0.5,0.5,,,,0.6666666666666666,0.5,0.5,,,,2.0,,,,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,465.0,8,9,16,16,3.0,4.0,4.0,32,1.0,1.0,,,,,2.0,1.0,1.0,5.0,1.0,5.0,8.0,,,3.0,,2.0,,,,1.0,,,1.0,3.0,,3.0,,,,,,3.0,0.2,,,0.4166666666666667,1.5,,0.4166666666666667,1.5,,0.16666666666666666,30.0,,0.16666666666666666,,0.23076923076923078,,,,0.16666666666666666,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,0.4281,,0.31495,0.6,,11.84,23.9,0.1875,,,1.0,3.0,2.0,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,241.0,4,8,7,8,6.0,7.0,3.0,15,,1.0,,1.0,,1.0,,,,1.0,,,5.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,6.0,,,,,,,,,,,11.11111111111111,0.5,0.5,,0.2,0.3333333333333333,,,0.5,,1.0,,,,,1.0,,1.0,,1.0,0.6676,0.6676,0.6676,,,0.7,,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,7824.0,130,-44,239,236,70.0,56.0,33.0,475,7.0,15.0,3.0,3.0,2.0,5.0,10.0,25.0,13.0,35.0,25.0,51.0,264.0,4.0,5.0,11.0,2.0,9.0,12.0,20.0,,24.0,1.0,2.0,6.0,13.0,3.0,16.0,1.0,,1.0,,12.0,70.0,0.37142857142857144,0.8,0.2222222222222222,0.39166666666666666,0.7857142857142857,0.25,0.40476190476190477,0.7857142857142857,0.2857142857142857,0.4166666666666667,26.086956521739133,0.023255813953488372,0.15384615384615385,0.023809523809523808,0.10476190476190476,0.0234375,,,0.15151515151515152,,0.25,0.4666666666666667,0.5833333333333334,0.16666666666666666,0.4166666666666667,0.42857142857142855,1.0,0.25,0.4,0.6666666666666666,0.4539279661016948,0.46213,0.4163368421052632,0.21568627450980393,0.23529411764705882,8.088571428571425,26.887999999999998,0.2928870292887029,,,7.0,9.0,5.0,0.42857142857142855,0.28,0.2916666666666667,0.07575757575757576,,0.1724137931034483,,,,,3.0,11.0,4.0,,11.0,2.0,4.0,11.0,3.0,26.0,8.0,,7.0,,,0.16666666666666666,0.3,0.3333333333333333,0.55,3.0,10.0,1.0,0.16666666666666666,0.3,0.3333333333333333,,,1.0,2.0,12.0,7.0,4.0,3.0,,9.0,3.0,0.5,,,,0.047619047619047616,0.07894736842105263,7.0,1.0,2.0,6.0,7.0,5.0,3.0,,3.0,7.0,16.0,0.23076923076923078,0.23076923076923078,0.14285714285714285,0.1,,0.2857142857142857,0.28,0.28,0.42857142857142855,0.2857142857142857,0.5,,0.2916666666666667,False,2.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.18181818181818182,0.2,0.1,0.6666666666666666,0.18181818181818182,0.06451612903225806,0.16666666666666666,0.03125,0.3333333333333333,0.3333333333333333,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,9240.0,154,11,293,284,93.0,86.0,50.0,577,11.0,19.0,3.0,5.0,5.0,8.0,10.0,24.0,12.0,35.0,28.0,59.0,309.0,3.0,7.0,14.0,5.0,12.0,20.0,6.0,2.0,21.0,2.0,4.0,6.0,20.0,6.0,26.0,6.0,3.0,6.0,2.0,20.0,93.0,0.34285714285714286,0.42857142857142855,0.4166666666666667,0.35714285714285715,0.45,0.38095238095238093,0.4154929577464789,0.5384615384615384,0.4166666666666667,0.4444444444444444,22.701149425287355,0.041666666666666664,0.13043478260869565,0.037037037037037035,0.11564625850340136,0.04,,0.044444444444444446,0.125,0.3333333333333333,0.30158730158730157,0.5789473684210527,0.7333333333333333,0.15873015873015872,0.38095238095238093,0.5,0.6,0.38095238095238093,0.625,0.746031746031746,0.5025581967213114,0.44275,0.49941578947368415,0.23728813559322035,0.3389830508474576,7.025714285714285,27.732142857142858,0.3174061433447099,2.0,4.0,7.0,21.0,11.0,1.0,0.25,0.23076923076923078,0.10891089108910891,0.10526315789473684,0.11904761904761904,0.06349206349206349,0.5,0.5,1.0,1.0,7.0,14.0,5.0,9.0,4.0,2.0,8.0,2.0,18.0,11.0,1.0,18.0,2.0,2.0,,0.1,0.125,0.3333333333333333,,6.0,,0.09523809523809523,,,,1.0,1.0,3.0,,6.0,4.0,1.0,,8.0,6.0,0.3333333333333333,0.07317073170731707,0.1,,0.10144927536231885,0.15,5.0,1.0,2.0,18.0,4.0,8.0,6.0,6.0,,10.0,22.0,0.75,0.8181818181818182,0.22857142857142856,0.2,0.1,0.7272727272727273,0.20833333333333334,0.20833333333333334,1.0,0.2,0.5,1.0,0.19047619047619047,False,1.0,2.0,2.0,2.0,,3.0,1.0,7.0,,3.0,4.0,1.0,1.0,,,,2.0,0.2222222222222222,0.21052631578947367,0.3333333333333333,0.875,0.23076923076923078,0.030303030303030304,0.16666666666666666,0.029411764705882353,1.0,0.6666666666666666,0.14285714285714285,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.09523809523809523,0.5,0.034482758620689655,,,,,,,,,,,,,,,,,,,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,46.0,1,2,1,2,1.0,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
