EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,SecondChanceTurnovers,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,BlockingFouls,PenaltyCorner3Accuracy,Clear Path Fouls,Loose Ball Fouls,OffensiveGoaltends,Charge Fouls Drawn,Charge Fouls,BlockedCorner3,LongMidRangePctBlocked,on,SecondChanceFtPoints,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,15008.0,250.0,17,483.0,481,111.0,115,56.0,964,27.0,40.0,9.0,13.0,10.0,11.0,25.0,45.0,1.0,4.0,1.0,1.0,53.0,89.0,1.0,19.0,125.0,522,11.0,16.0,22.0,18.0,24.0,1.0,6.0,42.0,62.0,44.0,10.0,1.0,9.0,14.0,9.0,23.0,7.0,2.0,10.0,2.0,2.0,55.0,8.0,10.0,1.0,15.0,37.0,7.0,59.0,19.0,78.0,2.0,9.0,6.0,3.0,4.0,1.0,3.0,3.0,1.0,7.0,2.0,17.0,26.0,1.0,23.0,5.0,1.0,34.0,4.0,17.0,2.0,10.0,5.0,1.0,4.0,10.0,6.0,1.0,2.0,42.0,108.0,3.0,2.0,0.5849056603773585,0.6458333333333334,0.5955056179775281,0.6875,0.75,0.5888888888888889,0.6875,0.72,0.5952380952380952,0.6875,0.7,0.011111111111111112,0.10112359550561797,0.075,0.13333333333333333,20.326678765880217,0.5714285714285714,0.22580645161290322,0.047619047619047616,0.23717948717948717,0.06451612903225806,0.22727272727272727,0.1038961038961039,0.23423423423423423,0.07758620689655173,0.0425531914893617,0.047619047619047616,0.1111111111111111,0.12280701754385964,0.05,0.3191489361702128,0.21428571428571427,0.19402985074626866,0.20833333333333334,0.2777777777777778,0.07142857142857142,0.6,0.4444444444444444,0.675,0.7297297297297297,0.6666666666666666,0.5,0.5555555555555556,0.6410256410256411,0.48,0.044444444444444446,0.25,0.25,1.0,0.011111111111111112,0.8125,0.6923076923076923,0.3333333333333333,0.44,0.9090909090909091,0.04,0.45555555555555555,0.4582061111111111,0.5076666666666666,0.451682,0.1650485436893204,0.16666666666666666,0.176,0.336,5.662921348314606,27.6,0.22981366459627328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,3886.0,65.0,-12,123.0,125,43.0,47,12.0,248,4.0,6.0,,1.0,,2.0,,,,,6.0,1.0,4.0,6.0,9.0,8.0,28.0,155,,1.0,6.0,,2.0,1.0,6.0,6.0,2.0,6.0,,5.0,1.0,10.0,3.0,13.0,2.0,1.0,4.0,5.0,1.0,29.0,,,,3.0,5.0,1.0,9.0,,9.0,,1.0,1.0,,8.0,,6.0,,2.0,8.0,2.0,3.0,15.0,,15.0,,,9.0,1.0,3.0,2.0,3.0,3.0,,,3.0,1.0,,,6.0,42.0,1.0,2.0,0.25,0.25,0.6666666666666666,,,0.6666666666666666,1.0,,0.7368421052631579,1.0,0.5,0.6,0.16666666666666666,0.16666666666666666,,19.70802919708029,1.0,0.09090909090909091,,0.14285714285714285,,0.15789473684210525,,0.14814814814814814,,,,,,,0.2222222222222222,0.08333333333333333,0.14285714285714285,0.1875,,,0.3333333333333333,0.4,0.6666666666666666,0.8,0.25,,,,,,,,,0.4,0.3333333333333333,,,0.6666666666666666,,0.3333333333333333,1.0,0.5712464285714286,0.5856166666666667,0.5548,0.17647058823529413,0.375,0.21428571428571427,0.21428571428571427,1.8333333333333333,28.32222222222222,0.34959349593495936,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,12.0,1.0,3.0,1.0,1.0,3.0,1.0,0.4444444444444444,1.0,0.5,0.1111111111111111,0.16666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6,1.0,0.6666666666666666,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,3825.0,64.0,21,129.0,126,31.0,33,12.0,255,2.0,2.0,,,1.0,1.0,,,2.0,3.0,19.0,5.0,4.0,5.0,21.0,4.0,45.0,120,,,3.0,2.0,2.0,5.0,2.0,12.0,6.0,2.0,,19.0,,3.0,3.0,6.0,3.0,,1.0,1.0,1.0,15.0,,,,3.0,3.0,,6.0,,6.0,,2.0,1.0,1.0,4.0,,4.0,,,4.0,1.0,1.0,7.0,,4.0,,,5.0,,,1.0,,,,,,,,,12.0,31.0,,1.0,0.75,0.75,0.8,,1.0,0.7884615384615384,0.75,0.7142857142857143,0.8035714285714286,0.75,0.75,0.8076923076923077,,,,22.37762237762238,1.0,,,0.07142857142857142,,0.21428571428571427,,0.10714285714285714,,,,,,,,,0.1875,0.3,,,,0.07692307692307693,1.0,1.0,0.5,,,,,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.7307692307692307,,,,0.14285714285714285,1.0,0.7142857142857143,0.8846153846153846,0.522704,0.51555,0.5011071428571429,0.037037037037037035,,0.06666666666666667,0.26666666666666666,11.560000000000002,25.666666666666668,0.24031007751937986,1.0,2.0,10.0,1.0,2.0,11.0,1.0,2.0,30.0,,10.0,,1.0,,0.9090909090909091,0.5238095238095238,0.5,0.5238095238095238,,,0.07692307692307693,0.5,0.5,1.0,0.5263157894736842,0.5263157894736842,0.9,1.0,0.5,1.0,0.5263157894736842,2.0,2.0,3.0,1.0,0.4,0.4,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,True,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,4826.0,80.0,-11,151.0,155,8.0,8,19.0,306,5.0,13.0,2.0,5.0,,,,1.0,,,,,5.0,14.0,,2.0,12.0,158,2.0,5.0,4.0,,,,,,8.0,2.0,2.0,,5.0,4.0,1.0,5.0,,1.0,3.0,1.0,,11.0,1.0,8.0,,5.0,8.0,1.0,14.0,9.0,23.0,,2.0,2.0,,2.0,,,2.0,2.0,4.0,,9.0,14.0,1.0,10.0,,,8.0,,4.0,,1.0,1.0,,,1.0,,,,,8.0,,,0.8,1.0,0.35714285714285715,0.4,,0.35714285714285715,0.4,,0.3333333333333333,0.3333333333333333,,,0.35714285714285715,0.3076923076923077,1.0,12.571428571428571,0.5,0.16666666666666666,,0.1509433962264151,0.12307692307692308,0.21739130434782608,0.05555555555555555,0.17105263157894737,0.10843373493975904,0.2777777777777778,0.08333333333333333,0.043478260869565216,0.09090909090909091,,0.058823529411764705,0.09090909090909091,0.24,0.25,0.14285714285714285,,,0.9285714285714286,0.38461538461538464,0.5555555555555556,0.8,0.07142857142857142,,,,,,,,,1.0,0.4,0.5,,,,0.9285714285714286,0.5536428571428572,0.60115,,0.2222222222222222,0.2222222222222222,0.3333333333333333,,2.1785714285714284,,0.052980132450331126,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,10159.0,169.0,33,323.0,320,56.0,53,40.0,643,5.0,10.0,1.0,3.0,,4.0,,4.0,4.0,6.0,19.0,2.0,9.0,20.0,32.0,4.0,46.0,343,1.0,4.0,5.0,,5.0,4.0,1.0,1.0,16.0,2.0,,19.0,4.0,11.0,4.0,15.0,2.0,2.0,6.0,3.0,2.0,34.0,,5.0,1.0,3.0,6.0,,9.0,6.0,15.0,,7.0,5.0,2.0,1.0,2.0,,3.0,1.0,4.0,,2.0,9.0,,5.0,,,6.0,1.0,2.0,1.0,4.0,2.0,,2.0,6.0,5.0,,,,53.0,1.0,,0.8888888888888888,0.8888888888888888,0.45,0.25,,0.40384615384615385,0.2777777777777778,,0.4166666666666667,0.2777777777777778,0.05,0.6153846153846154,0.2,0.3,0.25,15.591397849462364,0.25,,0.05555555555555555,0.05454545454545454,0.04424778761061947,0.06666666666666667,,0.05806451612903226,0.031446540880503145,0.05405405405405406,0.043478260869565216,0.03333333333333333,,,0.03125,0.14285714285714285,0.02,0.0625,0.07692307692307693,,0.8333333333333334,0.19230769230769232,0.5,0.7142857142857143,0.8,0.07692307692307693,,,,0.11538461538461539,0.6666666666666666,0.6666666666666666,1.0,0.36538461538461536,0.3333333333333333,0.3333333333333333,,0.4444444444444444,,0.2222222222222222,0.8076923076923077,0.5170961538461538,0.5317,0.5549,0.03773584905660377,0.09523809523809523,0.10869565217391304,0.021739130434782608,8.215,24.578125,0.17337461300309598,5.0,13.0,3.0,,3.0,8.0,1.0,5.0,24.0,,3.0,,,,1.0,0.25,0.2,0.25,,,0.25,0.38461538461538464,0.38461538461538464,1.0,0.15789473684210525,0.15789473684210525,1.0,0.3333333333333333,,,0.15789473684210525,,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.2222222222222222,0.5,1.0,0.2222222222222222,,,,,,,,,,,True,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,645.0,11.0,19,28.0,25,18.0,18,2.0,53,,,,,,,,,,1.0,3.0,1.0,,1.0,3.0,,3.0,16,,1.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,,6.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,18.0,,,,,,,,0.375,,,0.375,,,0.75,,,,13.333333333333334,,0.375,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,0.75,,,,,,0.5,0.75,0.5310875,,0.45715,,,,,21.2,25.733333333333334,0.6428571428571429,,,1.0,,,1.0,,,3.0,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,3133.0,52.0,15,106.0,106,51.0,42,11.0,212,1.0,2.0,,,1.0,1.0,,,3.0,3.0,6.0,3.0,4.0,5.0,11.0,8.0,34.0,121,,,,1.0,1.0,4.0,8.0,16.0,4.0,4.0,,6.0,,2.0,4.0,6.0,3.0,1.0,1.0,1.0,,16.0,1.0,1.0,,2.0,5.0,,7.0,2.0,9.0,,1.0,1.0,,3.0,,2.0,,1.0,3.0,1.0,1.0,7.0,,4.0,,,8.0,,1.0,3.0,,,,,,,,,12.0,49.0,1.0,1.0,0.5,0.5,0.8,,1.0,0.8125,,0.8,0.85,,0.8888888888888888,0.6875,,,,19.491525423728813,1.0,,,0.16129032258064516,0.045454545454545456,0.16666666666666666,0.05,0.16279069767441862,0.047619047619047616,,0.08333333333333333,,0.05555555555555555,,0.375,,0.18181818181818182,0.18181818181818182,,,,0.125,0.5,0.5,1.0,,,,,0.1875,1.0,1.0,0.3333333333333333,0.375,,,,0.2,1.0,0.6,0.8125,0.53696,,0.620025,0.058823529411764705,0.16666666666666666,,0.47058823529411764,13.3,24.763636363636362,0.4811320754716981,4.0,5.0,2.0,,,6.0,,1.0,18.0,,2.0,,,,1.0,0.5454545454545454,,0.5454545454545454,,,0.3125,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,2.0,,,0.5,0.3333333333333333,,,,1.0,1.0,,,,,1.0,,,0.2,1.0,1.0,1.0,,,,,,,,True,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,8336.0,139.0,10,261.0,256,71.0,63,31.0,517,8.0,10.0,4.0,5.0,1.0,3.0,10.0,18.0,4.0,6.0,13.0,3.0,22.0,34.0,14.0,4.0,57.0,305,5.0,8.0,10.0,5.0,9.0,3.0,,13.0,26.0,18.0,4.0,13.0,1.0,13.0,6.0,19.0,3.0,3.0,5.0,6.0,2.0,44.0,2.0,7.0,1.0,6.0,12.0,4.0,22.0,10.0,32.0,2.0,4.0,3.0,1.0,3.0,,2.0,2.0,1.0,5.0,3.0,4.0,16.0,,8.0,1.0,1.0,6.0,,3.0,,3.0,2.0,,1.0,3.0,,,,13.0,69.0,1.0,,0.5909090909090909,0.65,0.6470588235294118,0.625,0.5555555555555556,0.5520833333333334,0.625,0.5416666666666666,0.5588235294117647,0.625,0.5416666666666666,0.2916666666666667,0.029411764705882353,0.1,,18.729096989966553,0.6,0.2857142857142857,0.14285714285714285,0.1518987341772152,0.09722222222222222,0.15789473684210525,0.043478260869565216,0.15384615384615385,0.07627118644067797,0.09090909090909091,0.09090909090909091,0.11764705882352941,0.027777777777777776,0.1,0.11538461538461539,0.07692307692307693,0.25925925925925924,0.13793103448275862,0.2222222222222222,0.09090909090909091,,0.20833333333333334,0.8,0.8888888888888888,0.75,0.375,0.5555555555555556,0.5555555555555556,0.5,0.125,0.6666666666666666,0.6666666666666666,0.5,0.2708333333333333,0.625,0.8,0.5,0.25,0.3333333333333333,0.25,0.5,0.4746072916666666,0.46214000000000005,0.4717541666666667,0.058823529411764705,0.08108108108108109,0.17543859649122806,0.22807017543859648,7.970588235294118,24.835714285714282,0.2720306513409962,1.0,1.0,2.0,,,3.0,,,9.0,,2.0,,1.0,1.0,1.0,0.21428571428571427,,0.21428571428571427,,,0.020833333333333332,1.0,1.0,1.0,0.15384615384615385,0.15384615384615385,1.0,,,,0.15384615384615385,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,11951.0,199.0,5,380.0,378,63.0,76,45.0,758,12.0,22.0,2.0,4.0,1.0,3.0,13.0,27.0,7.0,28.0,1.0,,32.0,77.0,7.0,10.0,74.0,402,2.0,6.0,4.0,4.0,11.0,1.0,2.0,10.0,16.0,48.0,2.0,1.0,7.0,19.0,5.0,24.0,4.0,1.0,8.0,7.0,4.0,53.0,1.0,2.0,1.0,3.0,15.0,,18.0,4.0,22.0,1.0,2.0,1.0,1.0,10.0,1.0,6.0,1.0,4.0,11.0,3.0,2.0,13.0,,15.0,,,17.0,1.0,8.0,1.0,,,,,,,,,10.0,62.0,1.0,1.0,0.25,0.25806451612903225,0.4155844155844156,0.3333333333333333,0.36363636363636365,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.40217391304347827,0.2857142857142857,0.35714285714285715,0.08333333333333333,0.09090909090909091,0.2727272727272727,0.037037037037037035,23.623853211009173,0.9090909090909091,,0.05555555555555555,0.1171875,0.014814814814814815,0.05660377358490566,0.017543859649122806,0.09944751381215469,0.015625,0.024390243902439025,0.019230769230769232,,,0.05555555555555555,0.10256410256410256,0.03125,0.17543859649122806,0.08333333333333333,,0.022222222222222223,,0.2619047619047619,0.5454545454545454,0.75,0.3333333333333333,0.32142857142857145,0.48148148148148145,0.5,0.23076923076923078,0.3333333333333333,0.25,0.25,0.14285714285714285,0.011904761904761904,0.5714285714285714,0.5,,0.25,0.3333333333333333,,0.34523809523809523,0.4706125,0.4808833333333334,0.4751666666666667,0.08791208791208792,0.09523809523809523,0.05405405405405406,0.13513513513513514,9.98051948051948,23.728571428571428,0.16578947368421051,,6.0,,,,,,1.0,,,,,1.0,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.14285714285714285,,,0.08333333333333333,,1.0,,,1.0,,1.0,,,,True,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,12664.0,211.0,-14,410.0,410,102.0,113,50.0,820,12.0,17.0,3.0,4.0,2.0,3.0,13.0,29.0,8.0,23.0,18.0,8.0,33.0,69.0,23.0,19.0,115.0,453,5.0,7.0,10.0,5.0,13.0,9.0,6.0,25.0,32.0,34.0,8.0,18.0,4.0,9.0,6.0,15.0,2.0,4.0,6.0,1.0,2.0,36.0,3.0,7.0,,9.0,13.0,9.0,31.0,10.0,41.0,3.0,6.0,4.0,2.0,4.0,4.0,,7.0,4.0,11.0,2.0,9.0,16.0,,15.0,,3.0,24.0,,10.0,2.0,3.0,1.0,,2.0,4.0,3.0,,,25.0,99.0,2.0,2.0,0.48484848484848486,0.5517241379310345,0.4782608695652174,0.7142857142857143,0.38461538461538464,0.5217391304347826,0.625,0.4318181818181818,0.5528846153846154,0.625,0.4807692307692308,0.25,0.057971014492753624,,0.06896551724137931,24.416135881104033,0.36363636363636365,0.3333333333333333,,0.10236220472440945,0.051470588235294115,0.16071428571428573,0.043478260869565216,0.12021857923497267,0.04878048780487805,0.023809523809523808,0.037037037037037035,0.1,0.04081632653061224,0.05,0.07894736842105263,0.09375,0.12280701754385964,0.1282051282051282,0.23529411764705882,0.06818181818181818,0.75,0.18478260869565216,0.7058823529411765,0.7058823529411765,0.5,0.31521739130434784,0.4482758620689655,0.48148148148148145,0.5384615384615384,0.25,0.34782608695652173,0.38095238095238093,0.375,0.1956521739130435,0.5,0.75,,0.13636363636363635,0.6666666666666666,0.36363636363636365,0.43478260869565216,0.47382500000000005,0.5049571428571429,0.4613772727272727,0.09803921568627451,0.12658227848101267,0.08695652173913043,0.21739130434782608,10.118840579710145,24.969565217391303,0.24878048780487805,3.0,5.0,7.0,,1.0,10.0,,1.0,27.0,,7.0,1.0,,,0.9,0.43478260869565216,,0.43478260869565216,0.043478260869565216,0.05555555555555555,0.05434782608695652,0.6,0.6,1.0,0.3888888888888889,0.4117647058823529,0.8571428571428571,0.125,,,0.3888888888888889,3.0,3.0,3.0,,0.3333333333333333,0.375,,2.0,,,1.0,,,1.0,,,,,0.045454545454545456,,,,,,,,1.0,1.0,0.08695652173913043,True,,,
