EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,FG3A,FG3APct,Corner3Frequency,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Travels,SecondChanceTurnovers,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,Defensive 3 Seconds Violations,on,OffensiveGoaltends,Arc3PctBlocked
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,18426.0,307,21,606,606,158.0,178,72.0,1212,33.0,46.0,10.0,14.0,9.0,10.0,14.0,28.0,7.0,12.0,54.0,86.0,16.0,124.0,638,13.0,20.0,2.0,28.0,13.0,18.0,9.0,35.0,78.0,30.0,18.0,4.0,16.0,6.0,22.0,4.0,2.0,5.0,1.0,10.0,50.0,7.0,19.0,1.0,18.0,41.0,2.0,61.0,27.0,88.0,2.0,6.0,2.0,4.0,6.0,2.0,3.0,10.0,2.0,3.0,16.0,1.0,10.0,2.0,29.0,10.0,5.0,31.0,1.0,7.0,4.0,24.0,4.0,10.0,4.0,11.0,2.0,9.0,11.0,6.0,1.0,35.0,157.0,3.0,4.0,0.7222222222222222,0.8666666666666667,0.627906976744186,0.65,0.7222222222222222,0.627906976744186,0.65,0.7222222222222222,0.6458333333333334,0.6666666666666666,0.7291666666666666,0.046511627906976744,0.043478260869565216,0.07142857142857142,16.35036496350365,0.375,0.14285714285714285,0.05555555555555555,0.20603015075376885,0.09223300970873786,0.16071428571428573,0.0875,0.18971061093247588,0.09090909090909091,0.17391304347826086,0.08620689655172414,0.02531645569620253,0.10526315789473684,0.043478260869565216,0.14516129032258066,0.21739130434782608,0.25,0.16470588235294117,0.14814814814814814,0.07142857142857142,0.5454545454545454,0.5348837209302325,0.717391304347826,0.75,0.7272727272727273,0.32558139534883723,0.5,0.5384615384615384,0.6428571428571429,0.13953488372093023,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.7,0.7142857142857143,0.1,0.5555555555555556,0.9,0.5348837209302325,0.5059976744186048,0.5554466666666666,0.5117166666666666,0.10869565217391304,0.10869565217391304,0.22580645161290322,0.28225806451612906,5.652325581395348,0.2607260726072607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101198,1610612764,Will Bynum,Will Bynum,101198,WAS,211.0,4,1,8,9,3.0,4,2.0,17,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,10.0,,,,,0.3333333333333333,,,,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.52305,,,,,,,,0.375,1.0,1.0,1.0,1.0,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1718,1610612764,Paul Pierce,Paul Pierce,1718,WAS,13679.0,228,3,450,444,98.0,103,56.0,894,7.0,10.0,,,2.0,2.0,2.0,11.0,5.0,9.0,14.0,30.0,11.0,123.0,485,1.0,1.0,,8.0,3.0,5.0,5.0,32.0,12.0,16.0,,2.0,7.0,1.0,8.0,1.0,,4.0,1.0,2.0,17.0,,,,13.0,17.0,2.0,32.0,,32.0,,3.0,3.0,,5.0,,3.0,3.0,1.0,2.0,8.0,1.0,15.0,1.0,25.0,2.0,1.0,17.0,,1.0,1.0,14.0,,5.0,2.0,4.0,2.0,2.0,5.0,3.0,,32.0,97.0,3.0,2.0,0.42857142857142855,0.42857142857142855,0.4666666666666667,1.0,0.6,0.7,0.5714285714285714,0.9,0.7068965517241379,0.5714285714285714,0.8888888888888888,0.06666666666666667,0.1,0.09090909090909091,18.5546875,0.625,0.2222222222222222,,0.11805555555555555,,0.16455696202531644,,0.13452914798206278,,,,,,,0.1276595744680851,0.20454545454545456,0.03773584905660377,0.18032786885245902,0.1111111111111111,,0.6,0.125,0.7,0.7777777777777778,0.7142857142857143,0.1375,0.18181818181818182,0.2,,0.1125,0.5555555555555556,0.5555555555555556,0.2,,,,0.13333333333333333,1.0,0.75,0.511661875,0.5293214285714286,0.5106233333333333,0.058823529411764705,0.14285714285714285,0.06504065040650407,0.2601626016260163,9.536666666666665,0.21777777777777776,11.0,50.0,0.625,0.1375,25.448,5.0,1.0,2.0,4.0,23.0,39.0,2.0,5.0,5.0,6.0,28.0,2.0,6.0,7.0,10.0,81.0,3.0,39.0,23.0,1.0,1.0,2.0,1.0,1.0,0.9642857142857143,0.56,0.3333333333333333,0.7,0.56,0.02,0.09090909090909091,0.45454545454545453,0.5,1.0,0.4875,0.5897435897435898,0.5897435897435898,0.9565217391304348,0.14285714285714285,0.7142857142857143,0.4,1.0,0.26666666666666666,0.5,0.4,0.8333333333333334,0.5897435897435898,,,,,,,,,,,,,,True,,
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,7625.0,127,28,251,252,91.0,99,29.0,503,9.0,17.0,1.0,1.0,4.0,7.0,2.0,7.0,,4.0,11.0,28.0,10.0,56.0,255,1.0,2.0,,2.0,4.0,11.0,4.0,12.0,6.0,16.0,,2.0,7.0,8.0,15.0,5.0,3.0,2.0,1.0,4.0,38.0,1.0,1.0,,4.0,7.0,,11.0,2.0,13.0,,3.0,2.0,1.0,5.0,1.0,2.0,2.0,,3.0,7.0,1.0,1.0,,5.0,,,11.0,,,2.0,15.0,1.0,7.0,1.0,,,,,,,12.0,90.0,,1.0,0.2727272727272727,0.2727272727272727,0.39285714285714285,0.5,0.36363636363636365,0.5111111111111111,0.5,0.25,0.5384615384615384,0.5,0.3157894736842105,0.07142857142857142,0.11764705882352941,,20.921985815602838,0.7142857142857143,,,0.0945945945945946,0.012345679012345678,0.07407407407407407,0.03225806451612903,0.0859375,0.017857142857142856,,,0.03571428571428571,0.047619047619047616,,0.08333333333333333,0.13043478260869565,0.07407407407407407,0.06666666666666667,0.1111111111111111,,,0.37777777777777777,0.5294117647058824,0.6,0.3333333333333333,0.15555555555555556,0.2857142857142857,0.2857142857142857,,0.08888888888888889,,,,0.5,1.0,1.0,0.4375,0.5714285714285714,0.7555555555555555,0.5051476744186046,0.4139,0.49321785714285715,0.13725490196078433,0.20588235294117646,0.03571428571428571,0.21428571428571427,5.967857142857143,0.36254980079681276,4.0,17.0,0.37777777777777777,0.08888888888888889,27.25294117647059,2.0,,,1.0,6.0,13.0,,,,4.0,8.0,,,,5.0,24.0,,13.0,6.0,,,,,,1.0,0.47058823529411764,,,0.47058823529411764,,,0.5,0.5,1.0,0.28888888888888886,0.46153846153846156,0.46153846153846156,1.0,,,,,0.0625,,0.25,,0.46153846153846156,1.0,,,,,,,,,,,,,True,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,16211.0,270,10,527,527,117.0,140,61.0,1054,15.0,34.0,2.0,4.0,1.0,5.0,3.0,12.0,14.0,40.0,32.0,86.0,32.0,147.0,570,4.0,8.0,4.0,24.0,3.0,11.0,13.0,31.0,28.0,36.0,4.0,13.0,13.0,18.0,31.0,13.0,5.0,8.0,2.0,3.0,80.0,2.0,6.0,,12.0,11.0,1.0,24.0,8.0,32.0,,12.0,9.0,3.0,9.0,,3.0,6.0,3.0,6.0,15.0,3.0,7.0,2.0,14.0,,,29.0,,1.0,2.0,40.0,3.0,16.0,3.0,3.0,2.0,1.0,5.0,4.0,,31.0,117.0,1.0,2.0,0.4375,0.4666666666666667,0.37209302325581395,0.5,0.2727272727272727,0.44921875,0.6666666666666666,0.47368421052631576,0.503448275862069,0.7058823529411765,0.6,0.1511627906976744,0.20588235294117646,0.08333333333333333,26.936026936026934,0.6,0.1111111111111111,,0.0625,0.03260869565217391,0.12631578947368421,0.029411764705882353,0.08487084870848709,0.031746031746031744,0.04918032786885246,0.02,0.0273972602739726,0.04081632653061224,,0.018518518518518517,0.10344827586206896,0.0625,0.1232876712328767,0.13636363636363635,,0.8,0.265625,0.4411764705882353,0.5555555555555556,0.5333333333333333,0.09375,0.25,0.2727272727272727,,0.3125,0.35,0.4,0.42857142857142855,0.26666666666666666,0.5,,0.2631578947368421,0.2,0.59375,0.5068925781250001,0.5278249999999999,0.48000526315789477,0.11971830985915492,0.16161616161616163,0.16326530612244897,0.2108843537414966,10.460465116279071,0.222011385199241,13.0,42.0,0.328125,0.1015625,25.197619047619046,6.0,2.0,,1.0,11.0,29.0,3.0,5.0,4.0,7.0,17.0,4.0,7.0,4.0,8.0,45.0,6.0,29.0,11.0,1.0,3.0,1.0,2.0,1.0,0.8823529411764706,0.40476190476190477,0.5714285714285714,0.5,0.40476190476190477,0.023809523809523808,0.07692307692307693,0.46153846153846156,0.5,1.0,0.2265625,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.13333333333333333,0.3333333333333333,0.6,1.0,0.05263157894736842,,0.3684210526315789,0.5714285714285714,0.3793103448275862,,1.0,1.0,2.0,1.0,1.0,0.125,0.5,1.0,0.023255813953488372,,,,True,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,9814.0,164,48,327,329,130.0,161,43.0,656,10.0,18.0,1.0,4.0,4.0,9.0,2.0,5.0,,5.0,12.0,28.0,3.0,54.0,334,1.0,4.0,,2.0,5.0,11.0,2.0,21.0,20.0,4.0,2.0,2.0,4.0,6.0,10.0,6.0,,3.0,,1.0,26.0,3.0,7.0,,14.0,15.0,4.0,33.0,10.0,43.0,1.0,9.0,7.0,2.0,3.0,,2.0,,,1.0,3.0,1.0,5.0,1.0,8.0,,,11.0,1.0,,5.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,21.0,129.0,1.0,2.0,0.8333333333333334,0.9090909090909091,0.42857142857142855,0.25,0.45454545454545453,0.5425531914893617,0.2,0.5,0.54,0.2,0.5,0.07142857142857142,0.1111111111111111,,14.171122994652405,1.0,0.4444444444444444,,0.15,0.06422018348623854,0.208955223880597,0.06818181818181818,0.17365269461077845,0.06535947712418301,0.07142857142857142,0.06060606060606061,0.058823529411764705,0.06451612903225806,0.07692307692307693,0.21428571428571427,0.075,0.1875,0.1836734693877551,0.2777777777777778,0.041666666666666664,,0.3829787234042553,0.5555555555555556,0.625,0.9,0.10638297872340426,0.4,0.4,0.5,0.10638297872340426,,,,0.8,0.25,,0.47368421052631576,0.4444444444444444,0.7872340425531915,0.5258840425531914,0.5903375,0.5333868421052632,0.041666666666666664,0.06896551724137931,0.037037037037037035,0.3888888888888889,5.796428571428571,0.39755351681957185,9.0,19.0,0.40425531914893614,0.19148936170212766,24.49473684210526,6.0,,2.0,3.0,3.0,10.0,,1.0,1.0,5.0,9.0,,1.0,3.0,8.0,27.0,,10.0,3.0,,,1.0,,,1.0,0.47368421052631576,,0.375,0.47368421052631576,,,0.6666666666666666,0.6666666666666666,1.0,0.2127659574468085,0.3,0.3,1.0,,0.2,,,0.15789473684210525,0.6666666666666666,0.2631578947368421,0.2,0.3,,,,,,,,,,,,,,True,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,758.0,13,1,27,28,19.0,11,3.0,55,,,,,,,,1.0,,,,1.0,3.0,3.0,24,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,2.0,,,3.0,,,,6.0,,2.0,1.0,,,,,,,2.0,19.0,,1.0,,,,,,,,,0.25,,0.2,,,,23.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,0.49773333333333336,0.3622,0.49773333333333336,0.4,0.6666666666666666,,0.6666666666666666,5.3,0.7037037037037037,1.0,2.0,0.6666666666666666,0.3333333333333333,24.6,,,,1.0,,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,True,,
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,4686.0,78,19,154,156,62.0,63,16.0,310,2.0,5.0,1.0,2.0,,,,2.0,2.0,8.0,4.0,15.0,4.0,30.0,156,1.0,2.0,2.0,4.0,1.0,6.0,2.0,10.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,2.0,,6.0,6.0,3.0,15.0,4.0,19.0,,1.0,,1.0,6.0,1.0,6.0,1.0,,,7.0,4.0,2.0,1.0,7.0,2.0,,4.0,,1.0,,5.0,1.0,2.0,1.0,5.0,4.0,1.0,6.0,3.0,,10.0,62.0,1.0,1.0,0.5,0.6666666666666666,0.26666666666666666,0.5,0.16666666666666666,0.48148148148148145,0.5,0.3333333333333333,0.5172413793103449,0.6666666666666666,0.38461538461538464,0.13333333333333333,0.4,,20.930232558139537,0.8571428571428571,0.5,,0.13333333333333333,0.0425531914893617,0.17647058823529413,0.1111111111111111,0.1518987341772152,0.06153846153846154,0.11764705882352941,,,0.08333333333333333,0.16666666666666666,0.11764705882352941,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.16666666666666666,,0.5,0.18518518518518517,0.4,0.6666666666666666,,0.07407407407407407,,,,0.2962962962962963,0.25,0.25,1.0,1.0,0.5,,,,0.6296296296296297,0.4968,0.69415,0.4543863636363636,0.07142857142857142,0.125,0.13333333333333333,0.3333333333333333,11.626666666666667,0.4025974025974026,1.0,12.0,0.4444444444444444,0.037037037037037035,27.891666666666666,,,,1.0,6.0,11.0,,,2.0,5.0,6.0,,,2.0,6.0,18.0,,10.0,6.0,,,,1.0,,1.0,0.5,,0.3333333333333333,0.5454545454545454,,,,,,0.4074074074074074,0.5454545454545454,0.5454545454545454,1.0,,,,,0.08333333333333333,,0.4166666666666667,0.4,0.6,,,,,,1.0,,,,,1.0,,,True,,
202322,1610612764,John Wall,John Wall,202322,WAS,12081.0,201,1,400,398,87.0,104,49.0,798,12.0,20.0,1.0,1.0,5.0,7.0,6.0,17.0,10.0,25.0,28.0,62.0,24.0,86.0,425,4.0,7.0,,8.0,6.0,16.0,17.0,32.0,10.0,46.0,4.0,3.0,38.0,21.0,59.0,13.0,8.0,31.0,4.0,3.0,139.0,,5.0,,9.0,11.0,,20.0,5.0,25.0,1.0,7.0,4.0,3.0,12.0,2.0,7.0,10.0,,5.0,22.0,3.0,4.0,,11.0,,2.0,19.0,1.0,,2.0,27.0,,5.0,7.0,3.0,2.0,1.0,5.0,2.0,,30.0,86.0,,6.0,0.17857142857142858,0.19230769230769232,0.45161290322580644,0.5714285714285714,0.375,0.4189189189189189,0.5,0.35714285714285715,0.4883720930232558,0.5,0.5166666666666667,0.04838709677419355,0.1,0.058823529411764705,23.736263736263737,0.5454545454545454,,,0.07857142857142857,0.03676470588235294,0.1267605633802817,,0.0947867298578199,0.02631578947368421,0.044444444444444446,0.07692307692307693,,,,0.022222222222222223,0.08,0.13333333333333333,0.12,0.14285714285714285,0.025,0.4,0.2702702702702703,0.6,0.6666666666666666,0.25,0.22972972972972974,0.35294117647058826,0.375,,0.33783783783783783,0.4,0.4,0.2,0.125,1.0,,0.3333333333333333,0.7142857142857143,0.43243243243243246,0.4816191780821918,0.4498,0.48252750000000005,0.06329113924050633,0.07462686567164178,0.09302325581395349,0.37209302325581395,10.700000000000001,0.2175,2.0,12.0,0.16216216216216217,0.02702702702702703,27.008333333333336,,,,,2.0,10.0,,1.0,1.0,5.0,2.0,,1.0,1.0,5.0,3.0,3.0,10.0,2.0,,1.0,2.0,2.0,2.0,0.5,0.16666666666666666,,0.2,0.16666666666666666,,,,,,0.13513513513513514,0.2,0.2,0.5,,0.125,,,,,0.23809523809523808,0.2,0.2,1.0,,1.0,3.0,,,,,,,,2.0,,True,,
2403,1610612764,Nene,Nene,2403,WAS,8365.0,139,-31,270,271,19.0,21,28.0,541,8.0,15.0,3.0,4.0,1.0,1.0,1.0,4.0,6.0,20.0,15.0,39.0,6.0,36.0,293,3.0,6.0,1.0,7.0,2.0,3.0,1.0,5.0,20.0,10.0,4.0,6.0,3.0,5.0,8.0,4.0,1.0,1.0,2.0,,21.0,1.0,9.0,,5.0,11.0,2.0,18.0,10.0,28.0,,4.0,3.0,1.0,2.0,,,4.0,,2.0,6.0,,3.0,,15.0,1.0,,11.0,,2.0,,10.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,5.0,19.0,1.0,1.0,0.6666666666666666,0.7692307692307693,0.38461538461538464,0.5,0.6666666666666666,0.38461538461538464,0.5,0.6666666666666666,0.4090909090909091,0.5,0.625,0.15384615384615385,0.3333333333333333,0.25,16.666666666666668,0.3333333333333333,0.5,,0.102803738317757,0.0967741935483871,0.13157894736842105,0.02631578947368421,0.1103448275862069,0.07633587786259542,0.07692307692307693,0.08,0.11904761904761904,,0.09090909090909091,0.125,0.030303030303030304,0.14285714285714285,0.03571428571428571,0.4,,1.0,0.38461538461538464,0.5333333333333333,0.8,0.375,0.10256410256410256,0.25,0.3333333333333333,1.0,0.5128205128205128,0.3,0.3,1.0,0.6666666666666666,0.75,,0.3333333333333333,1.0,0.38461538461538464,0.4776923076923077,0.42702,0.5174,0.09302325581395349,0.09302325581395349,0.19444444444444445,0.1388888888888889,10.643589743589745,0.07037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,True,,
