EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeAssists,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,PtsUnassisted3s,StepOutOfBoundsTurnovers,Travels,BlockedArc3,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Technical Free Throw Trips,Corner3PctBlocked,Defensive 3 Seconds Violations,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,OffFTReboundPct
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,13.0,-2,1,1,1.0,1,2,2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,12017.0,-18,380,399,113.0,114,779,424,20.0,111.0,0.29736842105263156,200.0,35.0,12.0,20.0,1.0,3.0,3.0,6.0,7.0,25.0,5.0,9.0,1.0,4.0,1.0,1.0,1.0,6.0,15.0,1.0,2.0,1.0,5.0,24.0,54.0,7.0,19.0,25.0,94.0,1.0,3.0,1.0,3.0,2.0,7.0,6.0,14.0,2.0,6.0,10.0,28.0,38.0,10.0,21.0,2.0,15.0,6.0,2.0,11.0,7.0,18.0,4.0,3.0,9.0,2.0,43.0,6.0,5.0,17.0,20.0,1.0,38.0,11.0,49.0,2.0,11.0,9.0,2.0,4.0,1.0,2.0,9.0,2.0,2.0,13.0,3.0,9.0,2.0,2.0,4.0,25.0,1.0,1.0,32.0,4.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,28.0,1.0,0.7916666666666666,0.8260869565217391,1.0,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.4444444444444444,0.3333333333333333,0.42857142857142855,0.4726027397260274,0.4166666666666667,0.45,0.5402298850574713,0.5,0.5384615384615384,0.2602739726027397,0.037037037037037035,0.1,23.80952380952381,0.3076923076923077,0.05263157894736842,0.15625,0.045871559633027525,0.2361111111111111,0.0821917808219178,0.185,0.06043956043956044,0.05263157894736842,0.06382978723404255,0.07142857142857142,0.11764705882352941,0.17391304347826086,0.16279069767441862,0.1282051282051282,0.24444444444444444,0.2222222222222222,0.05,1.0,0.273972602739726,0.6,0.6666666666666666,0.75,0.3424657534246575,0.28,0.28,0.8571428571428571,0.1232876712328767,0.5555555555555556,0.5555555555555556,0.8,0.0547945205479452,0.25,0.25,1.0,0.2054794520547945,0.4,0.4,1.0,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,1.0,0.3,0.5,0.05,1.0,0.25,0.2,0.5342465753424658,0.4,0.5003972602739728,0.5013166666666667,0.4870399999999999,0.19767441860465115,0.2537313432835821,0.07446808510638298,0.2978723404255319,6.955555555555556,25.021052631578943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,8603.0,-26,277,292,81.0,89,569,310,12.0,79.0,0.2924187725631769,143.0,25.0,6.0,10.0,1.0,2.0,2.0,4.0,2.0,6.0,,2.0,,2.0,,,,6.0,14.0,1.0,1.0,2.0,4.0,8.0,18.0,6.0,16.0,5.0,39.0,1.0,2.0,1.0,1.0,,5.0,3.0,6.0,2.0,4.0,,12.0,10.0,6.0,18.0,2.0,14.0,6.0,1.0,2.0,3.0,5.0,3.0,,1.0,,13.0,3.0,1.0,11.0,12.0,2.0,25.0,4.0,29.0,,7.0,5.0,2.0,2.0,,1.0,,,1.0,2.0,,7.0,,,,10.0,1.0,1.0,6.0,,3.0,,1.0,,2.0,1.0,,12.0,,0.625,0.7142857142857143,1.0,0.375,1.0,0.5,0.375,0.4444444444444444,0.5,0.5,0.5,0.8333333333333334,0.6,0.527027027027027,0.8333333333333334,0.6,0.47058823529411764,0.05555555555555555,0.1,12.745098039215685,1.0,0.2222222222222222,0.125,0.012345679012345678,0.20754716981132076,0.05660377358490566,0.15436241610738255,0.029850746268656716,,0.029411764705882353,0.06666666666666667,,0.22580645161290322,0.05714285714285714,0.1,0.16666666666666666,0.2608695652173913,,0.5,0.29411764705882354,0.6,0.6666666666666666,0.5,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,,,0.058823529411764705,,,,0.4117647058823529,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.5,,0.3333333333333333,1.0,1.0,0.4,0.5,,,0.4,0.5,0.7647058823529411,0.42857142857142855,0.5221220588235295,0.543775,0.5297799999999999,0.08108108108108109,0.14285714285714285,0.1282051282051282,0.3076923076923077,4.922222222222222,25.19375,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,18191.0,-65,580,604,190.0,211,1184,644,25.0,188.0,0.3275862068965517,303.0,58.0,19.0,30.0,3.0,4.0,6.0,12.0,4.0,9.0,1.0,4.0,3.0,17.0,,2.0,6.0,3.0,11.0,,1.0,1.0,4.0,24.0,43.0,6.0,28.0,21.0,87.0,4.0,8.0,,1.0,1.0,9.0,8.0,17.0,3.0,10.0,7.0,32.0,44.0,4.0,15.0,,11.0,3.0,3.0,10.0,3.0,13.0,3.0,,8.0,2.0,29.0,1.0,2.0,19.0,21.0,10.0,50.0,3.0,53.0,,11.0,6.0,5.0,5.0,1.0,3.0,6.0,,2.0,11.0,1.0,12.0,1.0,1.0,1.0,28.0,4.0,1.0,31.0,1.0,11.0,5.0,6.0,4.0,9.0,5.0,,31.0,4.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.21428571428571427,,0.3,0.21428571428571427,0.5581395348837209,0.5,0.47058823529411764,0.4647887323943662,0.4444444444444444,0.46296296296296297,0.5058139534883721,0.5,0.48484848484848486,0.39436619718309857,0.06976744186046512,0.06666666666666667,15.01547987616099,0.45454545454545453,0.35714285714285715,0.10606060606060606,0.011904761904761904,0.18095238095238095,0.008130081300813009,0.132013201320132,0.010309278350515464,,0.03225806451612903,,0.03571428571428571,0.06349206349206349,0.11594202898550725,0.13636363636363635,0.18181818181818182,0.1794871794871795,,0.5555555555555556,0.4225352112676056,0.6333333333333333,0.6785714285714286,0.8947368421052632,0.1267605633802817,0.4444444444444444,0.5,1.0,0.056338028169014086,0.25,0.25,1.0,0.23943661971830985,0.17647058823529413,0.17647058823529413,1.0,0.15492957746478872,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4444444444444444,0.75,,0.1111111111111111,,,0.4444444444444444,0.5,0.2222222222222222,0.3333333333333333,0.14814814814814814,0.25,0.8169014084507042,0.2727272727272727,0.5426278571428571,0.4892,0.5558173076923077,0.13580246913580246,0.20754716981132076,0.10344827586206896,0.367816091954023,4.611627906976745,24.63571428571428,,,1.0,2.0,3.0,2.0,2.0,5.0,3.0,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,True,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,10516.0,-58,329,339,130.0,138,668,376,17.0,130.0,0.3951367781155015,175.0,34.0,25.0,43.0,3.0,5.0,12.0,21.0,1.0,13.0,4.0,15.0,,2.0,1.0,,,6.0,20.0,,,,7.0,30.0,71.0,6.0,22.0,15.0,93.0,3.0,7.0,,1.0,4.0,10.0,13.0,33.0,,7.0,6.0,32.0,12.0,48.0,6.0,,20.0,6.0,7.0,33.0,10.0,43.0,7.0,3.0,17.0,5.0,96.0,,1.0,3.0,14.0,,17.0,1.0,18.0,,1.0,,1.0,10.0,4.0,7.0,7.0,1.0,3.0,17.0,5.0,7.0,,,1.0,13.0,,,17.0,1.0,9.0,,,,,,,32.0,,0.2,0.2,0.3333333333333333,0.2727272727272727,,,0.2727272727272727,0.4225352112676056,0.42857142857142855,0.3939393939393939,0.41935483870967744,0.375,0.325,0.4603960396039604,0.5,0.37209302325581395,0.23655913978494625,0.09859154929577464,0.09302325581395349,31.89189189189189,0.5882352941176471,,0.12280701754385964,0.010416666666666666,0.05454545454545454,,0.10059171597633136,0.005847953216374269,0.02702702702702703,,,,0.07894736842105263,0.025,0.2777777777777778,0.030303030303030304,0.09090909090909091,,,0.46236559139784944,0.5813953488372093,0.6410256410256411,0.12,0.13978494623655913,0.07692307692307693,0.1,,0.16129032258064516,0.26666666666666666,0.26666666666666666,0.75,0.021505376344086023,,,,0.21505376344086022,0.3,0.3157894736842105,0.3333333333333333,0.625,0.6,0.125,,,,0.525,0.5714285714285714,,,0.175,,0.6989247311827957,0.3,0.518,0.5600166666666667,0.50642625,0.0891089108910891,0.11392405063291139,0.10752688172043011,0.34408602150537637,6.423943661971831,25.150000000000002,11.0,1.0,,,,,,4.0,12.0,,1.0,,0.23076923076923078,,1.0,1.0,0.045454545454545456,0.05,,,,,,,,,,,True,,,,,
203544,1610612737,Pero Antic,Pero Antic,203544,ATL,7114.0,-31,230,239,88.0,78,469,253,24.0,88.0,0.3826086956521739,119.0,23.0,4.0,10.0,1.0,4.0,1.0,3.0,,1.0,,1.0,4.0,5.0,1.0,1.0,2.0,2.0,13.0,,,1.0,3.0,4.0,12.0,6.0,18.0,11.0,37.0,1.0,4.0,1.0,1.0,4.0,9.0,1.0,3.0,2.0,5.0,7.0,15.0,6.0,2.0,18.0,2.0,13.0,2.0,3.0,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,4.0,5.0,11.0,1.0,17.0,5.0,22.0,1.0,,,,1.0,1.0,1.0,2.0,,,3.0,,13.0,,4.0,,12.0,6.0,,13.0,1.0,3.0,4.0,2.0,2.0,2.0,,,15.0,4.0,0.75,1.0,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.43333333333333335,0.5,0.5,0.5138888888888888,0.6428571428571429,0.625,0.6,0.25,0.3,15.294117647058824,0.3333333333333333,0.125,0.14102564102564102,0.06349206349206349,0.14285714285714285,0.0196078431372549,0.1415929203539823,0.043859649122807015,0.1,0.05555555555555555,0.02564102564102564,,0.07407407407407407,0.23809523809523808,0.13333333333333333,0.22727272727272727,,0.058823529411764705,,0.3333333333333333,0.4,0.5714285714285714,0.75,0.03333333333333333,,,,0.03333333333333333,,,,0.16666666666666666,0.8,0.8,1.0,0.43333333333333335,0.15384615384615385,0.15384615384615385,1.0,0.8,0.25,0.2,,,,0.375,0.3333333333333333,0.25,0.5,0.375,0.3333333333333333,0.9333333333333333,0.15384615384615385,0.5459483333333333,0.581825,0.53438125,0.09375,0.21428571428571427,0.24324324324324326,0.40540540540540543,3.8000000000000003,25.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,9236.0,-20,298,308,93.0,128,606,305,12.0,91.0,0.31208053691275167,154.0,31.0,16.0,18.0,3.0,3.0,9.0,10.0,4.0,15.0,15.0,32.0,,1.0,,,1.0,,,,,,,35.0,65.0,,1.0,2.0,72.0,4.0,8.0,,,,8.0,13.0,21.0,,1.0,,26.0,56.0,14.0,,4.0,,,3.0,16.0,4.0,20.0,3.0,1.0,7.0,6.0,44.0,5.0,8.0,8.0,16.0,2.0,26.0,13.0,39.0,2.0,1.0,1.0,,4.0,1.0,2.0,4.0,,2.0,8.0,2.0,4.0,,2.0,3.0,6.0,,,2.0,,1.0,,7.0,5.0,8.0,4.0,,26.0,,0.8,0.8484848484848485,,,,,,0.5384615384615384,0.5,0.6190476190476191,0.5303030303030303,0.5,0.5909090909090909,0.5373134328358209,0.5,0.5909090909090909,0.015151515151515152,0.046153846153846156,,22.455089820359284,0.5,0.125,0.1391304347826087,0.09195402298850575,0.14035087719298245,0.078125,0.13953488372093023,0.08609271523178808,0.16,0.07407407407407407,0.08333333333333333,0.0625,0.12903225806451613,0.09523809523809523,0.19047619047619047,0.13513513513513514,0.15,0.07692307692307693,0.5,0.2727272727272727,0.8888888888888888,0.8888888888888888,0.8125,0.22727272727272727,0.26666666666666666,0.2857142857142857,0.5,0.48484848484848486,0.46875,0.5,0.8666666666666667,0.015151515151515152,,,,,,,,0.375,1.0,,,,,0.45454545454545453,0.9,0.045454545454545456,,,,0.2878787878787879,,0.4454128787878788,0.4901,0.4720977272727272,0.014925373134328358,0.015151515151515152,0.1111111111111111,0.3611111111111111,11.07076923076923,23.0,3.0,,,,1.0,,1.0,2.0,,,,1.0,0.06666666666666667,0.3333333333333333,,,,,,,,,1.0,0.0625,0.05714285714285714,,,,True,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,7170.0,-13,230,240,51.0,63,470,253,10.0,51.0,0.2217391304347826,120.0,20.0,13.0,22.0,,,3.0,7.0,4.0,11.0,2.0,7.0,1.0,1.0,,,,3.0,18.0,,1.0,,4.0,19.0,40.0,4.0,19.0,13.0,63.0,1.0,2.0,,1.0,2.0,4.0,6.0,13.0,,4.0,3.0,15.0,8.0,30.0,,,18.0,3.0,3.0,18.0,7.0,25.0,3.0,4.0,10.0,3.0,57.0,,1.0,1.0,6.0,1.0,8.0,1.0,9.0,,3.0,1.0,2.0,6.0,1.0,5.0,4.0,1.0,1.0,10.0,4.0,4.0,,,1.0,14.0,1.0,1.0,14.0,1.0,6.0,1.0,2.0,,3.0,2.0,,15.0,1.0,0.21052631578947367,0.21052631578947367,,0.21052631578947367,,,0.21052631578947367,0.475,0.5,0.46153846153846156,0.423728813559322,0.3333333333333333,0.35294117647058826,0.47692307692307695,0.5,0.39473684210526316,0.3220338983050847,0.075,0.09090909090909091,29.880478087649404,0.6,0.09090909090909091,0.0821917808219178,0.015625,0.024390243902439025,,0.06140350877192982,0.00909090909090909,0.047619047619047616,,,,,0.07142857142857142,0.16,0.03333333333333333,,,0.6666666666666666,0.3728813559322034,0.5909090909090909,0.65,0.23076923076923078,0.1864406779661017,0.36363636363636365,0.4,0.25,0.11864406779661017,0.2857142857142857,0.2857142857142857,,0.01694915254237288,1.0,1.0,,0.3050847457627119,0.16666666666666666,0.17647058823529413,,,,,0.3333333333333333,,,0.4117647058823529,0.42857142857142855,,,0.23529411764705882,,0.6949152542372882,0.16666666666666666,0.526414406779661,0.41376666666666667,0.5324205882352941,0.09375,0.13333333333333333,0.06349206349206349,0.23809523809523808,6.09,25.3,5.0,,,1.0,1.0,1.0,1.0,,12.0,,1.0,,0.09090909090909091,,1.0,2.0,0.05263157894736842,0.05555555555555555,,,,,1.0,,,1.0,,,True,,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,2210.0,-40,66,81,15.0,35,147,97,2.0,15.0,0.22727272727272727,37.0,7.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,3.0,7.0,,,2.0,3.0,1.0,4.0,3.0,7.0,,11.0,,1.0,,,,,,1.0,2.0,3.0,,6.0,2.0,,3.0,,7.0,3.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,,1.0,1.0,2.0,1.0,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,6.0,,1.0,1.0,0.3333333333333333,0.42857142857142855,,0.6666666666666666,0.42857142857142855,0.25,,,0.5,,0.75,0.5,,0.75,0.6363636363636364,0.25,,16.216216216216218,1.0,0.14285714285714285,0.08333333333333333,0.04,0.05,,0.06818181818181818,0.024390243902439025,,0.07142857142857142,,,,,0.3333333333333333,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.18181818181818182,,,,,,,,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,,,,,,0.75,0.6666666666666666,0.7272727272727273,0.42857142857142855,0.5284136363636364,0.4101,0.5109,,,,0.5454545454545454,10.85,26.757142857142856,,,,,,,,1.0,6.0,,,,1.0,,,,,,,,,,,,,,,,True,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,7443.0,-9,240,245,95.0,94,485,241,3.0,93.0,0.3958333333333333,124.0,27.0,,,,,,,1.0,2.0,,,3.0,7.0,,1.0,1.0,5.0,19.0,,3.0,3.0,7.0,1.0,2.0,8.0,26.0,8.0,34.0,1.0,1.0,,3.0,,2.0,,,4.0,8.0,4.0,16.0,2.0,,24.0,,19.0,5.0,,5.0,1.0,6.0,1.0,,3.0,,13.0,,,4.0,11.0,3.0,18.0,,18.0,,5.0,3.0,2.0,4.0,,2.0,,,2.0,4.0,2.0,1.0,,,,7.0,,,8.0,,2.0,2.0,1.0,1.0,2.0,1.0,,14.0,1.0,1.0,1.0,1.0,0.3076923076923077,,0.5,0.3076923076923077,0.5,1.0,,0.4642857142857143,0.25,0.75,0.53125,0.25,0.8,0.9285714285714286,,,13.333333333333332,1.0,0.2727272727272727,0.12941176470588237,,0.09523809523809523,,0.11811023622047244,,,,,,0.14814814814814814,0.08,0.15151515151515152,0.10344827586206896,0.07692307692307693,,0.5,,,,,0.07142857142857142,0.5,0.5,1.0,,,,,0.25,0.42857142857142855,0.5,1.0,0.6785714285714286,0.2631578947368421,0.2631578947368421,1.0,,,,0.75,,,,,0.125,1.0,0.875,0.42857142857142855,0.9285714285714286,0.2631578947368421,0.5437017857142857,0.54655,0.55779375,0.06666666666666667,0.5,0.058823529411764705,0.47058823529411764,10.45,24.853846153846156,2.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,0.038461538461538464,,,,,,,,,,0.14285714285714285,,True,,,,,
