EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,Fouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,DefThreePtRebounds,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PtsAssisted2s,NonHeaveArc3FGM,Steals,BadPassSteals,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,AtRimFGM,PenaltyAtRimFGM,PtsUnassisted3s,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,DefCorner3ReboundPct,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,AtRimPctAssisted,on,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts,FTOffRebounds,Charge Fouls Drawn,BlockingFoulsDrawn,OffFTReboundPct,Corner3PctBlocked,3pt And 1 Free Throw Trips
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,415.0,7,-1.0,13,13,9.0,13.0,1.0,26,2.0,2.0,17,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,14.285714285714285,0.2,0.25,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.41665,0.4254,0.41665,10.25,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612739,Mike Miller,Mike Miller,2034,CLE,740.0,12,-4.0,25,25,16.0,20.0,1.0,50,,,23,,,,,,,,,16.0,3.846153846153846,,,,,,,,,0.64935,,0.64935,,0.64,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,1040.0,17,-10.0,36,38,23.0,27.0,2.0,74,1.0,1.0,47,,1.0,,,,,,,23.0,21.05263157894737,,,,,,,,0.3333333333333333,0.4889166666666666,,0.48219999999999996,6.1,0.6388888888888888,,,,,,2.0,3.0,,1.0,3.0,,3.0,3.0,,,,,0.3333333333333333,0.5,0.3,0.375,0.6666666666666666,,,,,,,0.6666666666666666,1.0,25.200000000000003,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,1610612739,Kendrick Perkins,Kendrick Perkins,2570,CLE,1959.0,33,-13.0,68,69,46.0,53.0,6.0,137,6.0,8.0,80,2.0,6.0,1.0,6.0,7.0,2.0,9.0,,46.0,23.28767123287671,0.3157894736842105,0.08333333333333333,0.20588235294117646,0.08,,0.14285714285714285,,0.75,0.4096375,0.42469999999999997,0.43146666666666667,4.987500000000001,0.6764705882352942,,,,,,,10.0,,,8.0,,6.0,8.0,,,,,0.25,0.16666666666666666,0.38461538461538464,0.4,,,,,,,,0.25,0.8,,2.0,,,2.0,6.0,1.0,6.0,4.0,,,,,,,,,,2.0,1.0,2.0,1.0,,4.0,4.0,2.0,,1.0,5.0,10.0,2.0,3.0,2.0,3.0,0.25,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,,,0.2,0.2,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.5,0.5,0.5,0.125,0.5,0.06666666666666667,0.07692307692307693,0.3333333333333333,0.1111111111111111,0.5,0.375,0.07692307692307693,0.6666666666666666,0.25,0.5,0.3333333333333333,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,1576.0,26,-14.0,54,55,36.0,44.0,4.0,109,,1.0,68,,1.0,,2.0,3.0,,3.0,,36.0,21.05263157894737,0.15384615384615385,,0.14285714285714285,,,0.25,,,0.47629545454545447,,0.4468571428571429,20.6,0.6666666666666666,2.0,5.0,2.0,5.0,3.0,10.0,13.0,2.0,6.0,10.0,9.0,3.0,10.0,1.0,0.3,0.3333333333333333,0.3,0.5,0.5714285714285714,0.5416666666666666,0.625,0.9090909090909091,0.45454545454545453,0.4,0.4,1.0,0.7142857142857143,0.4,0.9090909090909091,0.7692307692307693,24.93,,5.0,1.0,1.0,2.0,1.0,2.0,,5.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,3.0,,,2.0,,1.0,1.0,,,,0.45454545454545453,0.14285714285714285,0.08333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.125,,,,,0.14285714285714285,0.14285714285714285,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.2,0.2,1.0,0.2,0.09090909090909091,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203925,1610612739,Joe Harris,Joe Harris,203925,CLE,766.0,13,-1.0,26,26,17.0,21.0,,52,,2.0,24,,2.0,,,1.0,,1.0,,17.0,23.076923076923077,,,0.07142857142857142,,,,,,0.6022833333333333,,0.5939,8.75,0.6538461538461539,,,,,1.0,1.0,8.0,,,3.0,,1.0,3.0,,1.0,,1.0,0.8333333333333334,0.5,0.8,0.5,0.3333333333333333,,,,,,,0.6666666666666666,0.375,24.3,,1.0,,1.0,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,3.0,1.0,1.0,,,,1.0,,,,,2.0,4.0,1.0,1.0,,1.0,0.5,0.5,1.0,,,0.3333333333333333,,0.25,0.3333333333333333,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,,,,0.2,,0.3333333333333333,,0.5,,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,,,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,940.0,16,-3.0,34,33,21.0,23.0,5.0,67,1.0,5.0,40,,2.0,,,1.0,,1.0,,21.0,31.57894736842105,,,0.06666666666666667,,,,,0.1111111111111111,0.4909388888888888,,0.47909999999999997,9.78,0.6176470588235294,,,,,2.0,4.0,18.0,1.0,2.0,7.0,3.0,2.0,7.0,0.5,0.5,0.5,0.5,0.7777777777777778,0.625,0.8181818181818182,0.7,0.4444444444444444,,,,,,,0.6666666666666666,0.3888888888888889,26.5,1.0,4.0,2.0,4.0,4.0,1.0,2.0,8.0,4.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,2.0,4.0,2.0,,,,0.8,0.5,,1.0,1.0,0.4444444444444444,0.5,0.18181818181818182,0.2857142857142857,2.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,0.2,0.5,0.14285714285714285,,,,,,0.16666666666666666,,0.2222222222222222,,0.25,,2.0,2.0,2.0,,2.0,,,,,,0.2222222222222222,1.0,1.0,,0.5,0.5,0.5,0.5,,1.0,,3.0,0.5,1.0,,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,128.0,2,-1.0,4,5,,,,9,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,988.0,16,-16.0,35,37,22.0,26.0,5.0,72,,,49,,,1.0,2.0,8.0,1.0,9.0,,22.0,,0.25,0.2,0.4375,0.08333333333333333,,,,,,,,,0.6285714285714286,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,0.625,,0.3333333333333333,,,1.0,0.5714285714285714,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,405.0,7,-3.0,13,13,9.0,8.0,1.0,26,,,13,,,,1.0,1.0,,1.0,,9.0,14.285714285714285,0.16666666666666666,,0.08333333333333333,,,0.25,,,0.506325,,0.5616,,0.6923076923076923,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,0.5,,,,1.0,,1.0,,25.75,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
