EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,RecoveredBlocks,DefensiveGoaltends,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LostBallSteals,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockingFouls,SecondChanceAtRimPctAssisted,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,3SecondViolations,Technical Free Throw Trips,LongMidRangePctBlocked,OffensiveGoaltends,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,3pt And 1 Free Throw Trips
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,6412.0,107.0,36.0,207,206,54.0,57.0,30.0,413,5.0,8.0,1.0,2.0,2.0,3.0,1.0,7.0,2.0,5.0,2.0,7.0,1.0,1.0,1.0,2.0,7.0,14.0,2.0,2.0,1.0,2.0,8.0,20.0,9.0,21.0,14.0,57.0,218.0,1.0,2.0,3.0,3.0,5.0,16.0,2.0,3.0,2.0,4.0,2.0,12.0,10.0,6.0,24.0,3.0,2.0,14.0,7.0,4.0,1.0,8.0,2.0,10.0,1.0,1.0,4.0,3.0,1.0,22.0,4.0,2.0,10.0,10.0,2.0,22.0,6.0,28.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,1.0,7.0,12.0,2.0,17.0,2.0,1.0,1.0,19.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,12.0,53.0,1.0,0.625,0.7142857142857143,0.8888888888888888,0.42857142857142855,1.0,0.5,0.42857142857142855,0.4,0.5,0.6666666666666666,0.524390243902439,1.1,0.7142857142857143,0.57,0.8888888888888888,0.6666666666666666,0.5121951219512195,0.047619047619047616,0.2,0.25,0.2857142857142857,0.07142857142857142,23.430962343096233,0.5,0.5,0.14492753623188406,0.037037037037037035,0.29411764705882354,0.1,0.1941747572815534,0.06382978723404255,0.047619047619047616,0.07142857142857142,0.037037037037037035,0.23076923076923078,0.14285714285714285,0.15,0.14285714285714285,0.3125,0.05263157894736842,0.1951219512195122,0.625,0.8333333333333334,0.6,0.17073170731707318,0.14285714285714285,0.2,0.12195121951219512,0.4,0.4,1.0,0.17073170731707318,0.2857142857142857,0.2857142857142857,1.0,0.34146341463414637,0.5,0.5384615384615384,0.8571428571428571,0.4,0.5,0.2,1.0,1.0,0.4,1.0,0.5,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.5,0.7073170731707317,0.5,0.5294536585365853,0.4662833333333333,0.6339928571428571,0.16326530612244897,0.25925925925925924,0.045454545454545456,0.2807017543859649,0.21052631578947367,7.535000000000001,24.76666666666667,0.2608695652173913,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,3904.0,65.0,25.0,127,128,28.0,25.0,19.0,255,9.0,15.0,2.0,4.0,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,10.0,18.0,,,6.0,26.0,122.0,2.0,4.0,,,,4.0,2.0,3.0,,,4.0,8.0,16.0,4.0,,,4.0,,,2.0,,,,,,,,,,,3.0,3.0,4.0,10.0,,14.0,6.0,20.0,,,,4.0,,1.0,5.0,9.0,3.0,3.0,6.0,3.0,6.0,,1.0,,7.0,3.0,,1.0,9.0,7.0,2.0,9.0,8.0,28.0,1.0,0.8,1.0,,,,,,0.5555555555555556,0.5,0.6666666666666666,0.5555555555555556,0.5,0.6666666666666666,0.6190476190476191,0.5,0.8,,,0.1111111111111111,0.13333333333333333,,,20.408163265306122,0.4444444444444444,,0.2127659574468085,0.08571428571428572,0.2,0.10714285714285714,0.208955223880597,0.09523809523809523,0.125,,0.15789473684210525,,0.23076923076923078,0.25,0.18181818181818182,0.15789473684210525,,0.8333333333333334,0.6,0.6923076923076923,0.7777777777777778,0.1111111111111111,0.5,0.5,0.05555555555555555,,,,,,,,,,,,1.0,0.5,,,,,,,0.6666666666666666,0.5,,,,,0.8333333333333334,,0.6221722222222222,0.6393,0.6378666666666666,0.15,0.15,,0.15384615384615385,0.3076923076923077,2.6666666666666665,,0.2204724409448819,3.0,1.0,1.0,1.0,5.0,1.0,0.09090909090909091,1.0,0.5555555555555556,1.0,,,,,,,,,True,,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,5798.0,97.0,36.0,188,186,51.0,53.0,28.0,374,5.0,9.0,,,2.0,3.0,2.0,7.0,1.0,4.0,2.0,4.0,1.0,3.0,,1.0,5.0,8.0,2.0,2.0,1.0,2.0,8.0,20.0,7.0,12.0,9.0,46.0,194.0,,,3.0,5.0,,9.0,3.0,5.0,1.0,3.0,3.0,12.0,6.0,10.0,12.0,9.0,,8.0,5.0,2.0,,8.0,6.0,14.0,5.0,1.0,7.0,,1.0,34.0,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,,3.0,2.0,1.0,,,1.0,2.0,,1.0,6.0,,8.0,,,,12.0,3.0,1.0,2.0,1.0,1.0,,1.0,10.0,50.0,1.0,0.375,0.375,0.5714285714285714,0.5833333333333334,0.6,0.3333333333333333,0.5833333333333334,0.4,,0.6,0.578125,0.9,0.5625,0.6216216216216216,0.9,0.6,0.375,,0.1,0.1111111111111111,0.14285714285714285,,17.889908256880734,0.5,,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.02631578947368421,0.053763440860215055,0.022988505747126436,,,,0.08333333333333333,,,0.12,0.06896551724137931,,0.28125,0.5555555555555556,0.625,0.4,0.21875,0.2857142857142857,0.3333333333333333,0.125,0.25,0.25,1.0,0.125,0.5,0.5,0.5,0.25,0.625,0.625,0.6,,,0.6,0.3333333333333333,1.0,0.4,1.0,1.0,0.375,0.6666666666666666,0.125,,0.25,0.5,0.65625,0.625,0.5194234375000001,0.54495,0.51981875,0.11428571428571428,0.13636363636363635,0.07692307692307693,0.1956521739130435,0.2608695652173913,7.215000000000001,24.541666666666668,0.2712765957446808,1.0,1.0,,1.0,,,0.058823529411764705,,,,1.0,1.0,2.0,,,,,,True,,,,,,,,,,,,,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,2446.0,41.0,15.0,81,78,32.0,29.0,9.0,159,,2.0,,1.0,,,1.0,1.0,2.0,2.0,1.0,4.0,,,,1.0,,,,,,,3.0,5.0,1.0,4.0,,9.0,90.0,,1.0,,,,,1.0,1.0,,1.0,,2.0,2.0,4.0,3.0,,,,,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,1.0,2.0,1.0,,1.0,2.0,3.0,5.0,,,,,1.0,,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,2.0,31.0,,0.3333333333333333,0.3333333333333333,1.0,0.25,,,0.25,0.6,,1.0,0.5,,0.5,0.5,,0.5,0.4444444444444444,,0.2,0.5,,,11.363636363636363,,1.0,,0.13333333333333333,0.058823529411764705,0.1,0.02564102564102564,0.12,,0.25,0.16666666666666666,,,,,0.06666666666666667,,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,0.2222222222222222,1.0,1.0,0.5,0.4444444444444444,0.25,0.25,1.0,,,,,1.0,,,,,,,,,,0.5,,,,0.6666666666666666,,0.5116222222222222,,0.493875,,,,,0.2222222222222222,9.64,23.825000000000003,0.3950617283950617,,,1.0,,,,0.25,,,,,,2.0,,,,,,True,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,5929.0,99.0,35.0,189,190,41.0,48.0,28.0,379,13.0,18.0,,1.0,3.0,5.0,4.0,8.0,5.0,10.0,,2.0,,,,,1.0,8.0,,,,3.0,22.0,36.0,1.0,10.0,11.0,58.0,193.0,1.0,4.0,,,,2.0,5.0,10.0,,3.0,2.0,12.0,10.0,34.0,3.0,,,8.0,1.0,1.0,,8.0,9.0,17.0,6.0,3.0,7.0,,1.0,43.0,,1.0,7.0,11.0,,18.0,1.0,19.0,1.0,6.0,3.0,4.0,1.0,2.0,3.0,7.0,1.0,2.0,5.0,1.0,14.0,1.0,,1.0,13.0,6.0,,1.0,2.0,2.0,,3.0,12.0,40.0,,0.22727272727272727,0.22727272727272727,1.0,0.1,,,0.1,0.6111111111111112,0.25,0.5,0.5108695652173914,0.25,0.38461538461538464,0.5576923076923077,0.25,0.42857142857142855,0.21739130434782608,,0.027777777777777776,0.05555555555555555,,,26.69683257918552,0.5714285714285714,,0.16923076923076924,0.018867924528301886,0.22580645161290322,,0.1875,0.010752688172043012,,,,,0.1,0.17647058823529413,0.21428571428571427,0.2413793103448276,0.045454545454545456,0.391304347826087,0.7222222222222222,0.7647058823529411,0.3076923076923077,0.17391304347826086,0.5,0.5,0.21739130434782608,0.5,0.5,,0.043478260869565216,,,,0.17391304347826086,0.125,0.125,1.0,0.25,,,,,,,,0.38461538461538464,0.6,,,0.23076923076923078,,0.6086956521739131,0.125,0.5402239130434782,0.435525,0.5278884615384615,0.11764705882352941,0.14634146341463414,,0.034482758620689655,0.20689655172413793,7.6305555555555555,25.37,0.21693121693121692,2.0,,,1.0,,,0.05555555555555555,,,0.25,3.0,,,3.0,1.0,1.0,,,True,,,,,,,,,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,4534.0,76.0,33.0,149,148,39.0,41.0,23.0,297,1.0,1.0,,,1.0,1.0,,1.0,5.0,7.0,3.0,5.0,,1.0,1.0,1.0,5.0,15.0,2.0,2.0,1.0,2.0,6.0,9.0,8.0,20.0,1.0,37.0,153.0,,1.0,2.0,3.0,1.0,7.0,4.0,4.0,2.0,3.0,1.0,15.0,2.0,10.0,24.0,,,15.0,5.0,,,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,,3.0,1.0,6.0,1.0,8.0,3.0,11.0,,4.0,4.0,1.0,,,,1.0,,3.0,8.0,,1.0,,,,2.0,1.0,,,,,,,15.0,38.0,,0.16666666666666666,0.16666666666666666,1.0,0.4,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,,1.0,0.6206896551724138,0.75,1.0,0.6166666666666667,0.7,0.9375,0.6896551724137931,,,,,,17.816091954022987,1.0,0.3333333333333333,0.11538461538461539,0.075,0.045454545454545456,,0.0945945945945946,0.04285714285714286,0.07142857142857142,0.1,,,0.17647058823529413,,0.15,0.045454545454545456,,0.034482758620689655,1.0,1.0,,0.034482758620689655,,,0.2413793103448276,0.7142857142857143,0.7142857142857143,0.2,0.1724137931034483,0.6,0.6,1.0,0.5172413793103449,0.3333333333333333,0.3333333333333333,1.0,,,0.25,,,0.5,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,1.0,0.2857142857142857,0.5,0.7241379310344828,0.3333333333333333,0.5080931034482759,0.462925,0.5359642857142857,0.03333333333333333,0.1,,0.1891891891891892,0.40540540540540543,15.155555555555557,25.35,0.26174496644295303,1.0,,,,,,0.0625,,,,,,,,,,1.0,,True,,,,,,,,,,,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,532.0,9.0,-9.0,15,16,,,2.0,31,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,24.0,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,5.88235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.492,,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,2476.0,41.0,7.0,78,77,24.0,31.0,11.0,155,4.0,5.0,2.0,2.0,,,2.0,4.0,,,,,,,,,,,,,,,6.0,9.0,,,6.0,18.0,96.0,2.0,2.0,,,,4.0,1.0,2.0,,,5.0,7.0,8.0,4.0,,,2.0,,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,3.0,4.0,1.0,2.0,,3.0,7.0,10.0,,,,,,,,,,3.0,3.0,,7.0,,1.0,,10.0,3.0,,2.0,2.0,2.0,,2.0,7.0,24.0,2.0,0.6666666666666666,0.8,,,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6428571428571429,1.0,0.5833333333333334,,,0.1111111111111111,,0.25,,15.555555555555555,,,0.09090909090909091,0.21052631578947367,0.07692307692307693,0.25,0.08571428571428572,0.22580645161290322,0.2,0.16666666666666666,0.125,0.5,0.125,0.125,,0.08333333333333333,,0.5555555555555556,0.8,0.8,0.75,0.4444444444444444,0.5,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.5555555555555556,,0.5658777777777778,0.71895,0.3966,0.25,0.25,,0.2222222222222222,0.3888888888888889,2.511111111111111,,0.3076923076923077,,,,,1.0,,0.25,,0.5,0.5,,,,,,,,0.5,True,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,29.0,,2.0,1,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,1528.0,25.0,-1.0,49,46,20.0,29.0,6.0,95,1.0,2.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,1.0,6.0,,,,2.0,49.0,1.0,2.0,,,,2.0,,4.0,,,,,,2.0,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,3.0,,2.0,1.0,3.0,,4.0,2.0,6.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,20.0,,,,,,,,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,,,0.16666666666666666,0.5,,,10.526315789473685,,,0.21428571428571427,0.1111111111111111,0.1111111111111111,,0.17391304347826086,0.07407407407407407,0.5,,,,0.5,,,0.125,0.25,0.3333333333333333,0.5,1.0,,0.6666666666666666,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,0.3333333333333333,,0.4762166666666667,0.4764,0.41135,,,,1.0,,6.716666666666666,,0.40816326530612246,,,,,,,0.08333333333333333,,,,,,,,,,,,False,,,,,,,,,,,,,
