EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,DefThreePtRebounds,DefRebounds,Rebounds,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,NonShootingFoulsDrawn,FG3APct,Arc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,BlockingFouls,Loose Ball Fouls Drawn,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,DefTwoPtRebounds,Offensive Fouls Drawn,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefShortMidRangeReboundPct,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,on,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,FTOffRebounds,Steals,LostBallSteals,Charge Fouls,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffFTReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,BadPassSteals,OffLongMidRangeReboundPct,DefAtRimReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,BlockingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,288.0,5,-6.0,8,9,4,2.0,17,1.0,1.0,12,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.5,0.3333333333333333,0.5,1.0,0.3955,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,617.0,10,-1.0,26,26,21,3.0,52,,5.0,27,,,1.0,1.0,,,34.48275862068966,,,,,0.59504,7.140000000000001,15.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,6.0,12.0,1.0,2.0,6.0,8.0,6.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,6.0,3.0,8.0,15.0,1.0,0.6,0.5,0.6,0.5,0.75,0.8,0.5,0.25,0.6,0.6666666666666666,0.6666666666666666,0.4,0.5,0.5,0.5,1.0,0.6,0.5835,0.375,0.375,0.6666666666666666,0.5769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,635.0,11,-3.0,26,27,22,4.0,53,1.0,3.0,29,,,,2.0,,,23.333333333333336,,,,0.3333333333333333,0.5510333333333334,4.066666666666666,15.0,2.0,2.0,1.0,1.0,,,2.0,2.0,6.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,2.0,3.0,2.0,2.0,,,1.0,2.0,1.0,2.0,15.0,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,0.3333333333333333,,0.6666666666666666,1.0,1.0,,,,1.0,1.0,0.6666666666666666,0.7508,0.25,0.25,0.3333333333333333,0.5769230769230769,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.3333333333333333,0.25,0.5,1.0,1.0,0.5228,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,270.0,4,-3.0,11,11,11,2.0,22,,1.0,13,,,1.0,1.0,,,30.769230769230766,,,,,0.5451250000000001,2.5,4.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,2.0,4.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,1.0,,,,1.0,1.0,1.0,0.5066,,,1.0,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,24.4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203540,1610612738,Gigi Datome,Gigi Datome,203540,BOS,821.0,14,1.0,31,32,23,4.0,63,3.0,4.0,31,,1.0,1.0,1.0,,,17.142857142857142,0.3333333333333333,0.14285714285714285,,0.5,0.47606666666666664,5.575,16.0,1.0,1.0,1.0,1.0,,,2.0,,4.0,1.0,2.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,4.0,,,1.0,,,2.0,16.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,1.0,1.0,,,,0.3333333333333333,1.0,0.5,0.5236833333333334,,,0.5,0.5161290322580645,,,,,,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,2.0,2.0,2.0,,,0.3333333333333333,0.3333333333333333,25.05,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,315.0,5,,12,12,7,1.0,24,,2.0,14,,,1.0,2.0,,,15.384615384615383,,0.25,,,0.5715,1.9,8.0,1.0,2.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,1.0,,,2.0,8.0,,0.5,1.0,0.5,1.0,0.5,1.0,,,1.0,0.5,0.5,,,,1.0,1.0,1.0,0.5704,,,1.0,0.6666666666666666,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,0.25,,0.5,,1.0,,0.5726,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,285.0,5,5.0,10,11,7,,21,,2.0,7,,,2.0,2.0,,,30.0,,,,,0.5452,2.05,3.0,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,3.0,1.0,0.5,,0.5,,0.5,,1.0,0.6666666666666666,1.0,0.5,0.5,,,,,,1.0,,,,,0.3,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,204.0,3,2.0,5,6,2,1.0,11,1.0,2.0,4,,,,,,,33.333333333333336,,,,0.5,0.38805,11.4,1.0,,,,,1.0,1.0,2.0,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,392.0,7,10.0,18,16,12,1.0,34,,,12,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,179.0,3,4.0,5,5,1,,10,,,2,,,2.0,2.0,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.6666666666666666,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
