EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,Fg3aBlocked,Corner3Assists,Travels,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsPutbacks,HeaveAttempts,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceFtPoints,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffShortMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,BlockingFoulsDrawn,Arc3PctBlocked,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3
101114,1610612751,Deron Williams,Deron Williams,101114,BKN,10509.0,175,-40.0,334,331,24.0,46.0,34.0,665,7.0,14.0,1.0,1.0,1.0,2.0,7.0,5.0,17.0,3.0,6.0,1.0,7.0,18.0,1.0,3.0,14.0,38.0,10.0,24.0,4.0,62.0,383,1.0,2.0,2.0,3.0,3.0,4.0,10.0,18.0,24.0,6.0,18.0,7.0,3.0,23.0,6.0,29.0,6.0,8.0,12.0,3.0,64.0,1.0,1.0,17.0,15.0,32.0,2.0,34.0,1.0,8.0,4.0,4.0,10.0,4.0,8.0,6.0,2.0,2.0,16.0,8.0,16.0,12.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,24.0,3.0,0.35714285714285715,0.35714285714285715,0.8,0.4166666666666667,0.4166666666666667,0.3684210526315789,0.6666666666666666,0.46774193548387094,0.3333333333333333,0.48412698412698413,0.3333333333333333,0.3870967741935484,0.07894736842105263,0.14285714285714285,0.14285714285714285,21.179624664879356,0.625,0.14705882352941177,0.008695652173913044,0.29310344827586204,0.018518518518518517,0.2,0.011834319526627219,0.027777777777777776,0.030303030303030304,0.10256410256410256,0.15625,0.1935483870967742,0.2682926829268293,0.35294117647058826,0.029411764705882353,0.22580645161290322,0.5,0.5833333333333334,0.2857142857142857,0.11290322580645161,0.2857142857142857,0.3333333333333333,0.5,0.27419354838709675,0.29411764705882354,0.29411764705882354,0.4,0.0967741935483871,0.5,0.5,1.0,0.2903225806451613,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.5,0.6129032258064516,0.3888888888888889,0.4903590163934426,0.5902833333333334,0.44975000000000004,0.031746031746031744,0.02631578947368421,0.04,0.06451612903225806,10.671052631578947,25.462500000000002,0.0718562874251497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,6271.0,105,58.0,206,202,65.0,60.0,26.0,408,4.0,6.0,,3.0,4.0,4.0,10.0,9.0,11.0,1.0,4.0,1.0,2.0,6.0,,,17.0,27.0,3.0,10.0,7.0,50.0,173,,1.0,9.0,12.0,,22.0,8.0,26.0,6.0,3.0,6.0,2.0,2.0,16.0,7.0,23.0,5.0,6.0,5.0,5.0,53.0,1.0,,8.0,9.0,17.0,1.0,18.0,,5.0,5.0,,8.0,1.0,2.0,4.0,,6.0,12.0,5.0,10.0,4.0,,1.0,7.0,,1.0,1.0,,22.0,65.0,,0.23529411764705882,0.23529411764705882,0.6666666666666666,0.3,0.3,0.6296296296296297,0.75,0.581081081081081,0.75,0.6125,0.7857142857142857,0.2702702702702703,0.07407407407407407,0.16666666666666666,,22.222222222222225,0.6666666666666666,0.1323529411764706,,0.16326530612244897,0.03333333333333333,0.1452991452991453,0.010526315789473684,,,0.18518518518518517,0.05263157894736842,0.13636363636363635,0.17647058823529413,0.13333333333333333,,0.16216216216216217,0.6666666666666666,0.8,0.25,0.2702702702702703,0.4,0.4,,0.2972972972972973,0.8181818181818182,0.9,0.3333333333333333,0.10810810810810811,0.25,0.3333333333333333,1.0,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.5,,1.0,,0.3333333333333333,0.75,,0.43243243243243246,0.3333333333333333,0.4644743243243244,0.5088,0.4399666666666666,0.02631578947368421,0.03571428571428571,,0.44,10.985185185185184,24.45,0.3155339805825243,4.0,1.0,2.0,2.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.1,0.09090909090909091,0.25,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,5560.0,93,23.0,183,183,53.0,52.0,26.0,366,6.0,7.0,1.0,1.0,1.0,2.0,5.0,3.0,7.0,3.0,5.0,2.0,1.0,3.0,,2.0,11.0,19.0,4.0,8.0,3.0,37.0,175,1.0,2.0,3.0,6.0,2.0,11.0,12.0,10.0,12.0,,2.0,1.0,,,4.0,4.0,2.0,,,,12.0,1.0,1.0,7.0,7.0,15.0,2.0,17.0,1.0,2.0,2.0,,4.0,1.0,3.0,1.0,,1.0,5.0,1.0,6.0,7.0,,,4.0,,,,2.0,11.0,53.0,3.0,0.5454545454545454,0.6,1.0,0.5,0.5714285714285714,0.5789473684210527,0.5,0.6296296296296297,0.5625,0.6607142857142857,0.6111111111111112,0.2962962962962963,,,,15.865384615384615,0.8,0.12280701754385964,0.015384615384615385,0.175,0.041666666666666664,0.14432989690721648,0.02247191011235955,,,0.11764705882352941,0.10526315789473684,0.14285714285714285,0.1111111111111111,0.3076923076923077,0.09090909090909091,0.25925925925925924,0.8571428571428571,0.8571428571428571,0.5,0.18518518518518517,0.4,0.4,0.5,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.18518518518518517,0.6,0.6,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,,0.125,1.0,0.25,0.5555555555555556,0.5,0.5043,0.557175,0.4677071428571429,0.07407407407407407,,0.25,0.2972972972972973,9.1,28.362499999999997,0.2896174863387978,2.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,0.125,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.2,0.041666666666666664,1.0,0.5,1.0,0.5,0.13513513513513514,,,,,,,,,,,,,,,,,,,,True,,,,
201152,1610612751,Thaddeus Young,Thaddeus Young,201152,BKN,10001.0,167,-19.0,317,312,37.0,43.0,36.0,629,11.0,28.0,11.0,1.0,3.0,12.0,19.0,3.0,8.0,,,,,4.0,1.0,,26.0,55.0,,4.0,5.0,57.0,342,12.0,1.0,2.0,4.0,,6.0,34.0,18.0,,,4.0,,4.0,9.0,4.0,13.0,,6.0,1.0,2.0,30.0,4.0,13.0,10.0,14.0,25.0,17.0,42.0,3.0,4.0,1.0,3.0,9.0,,4.0,2.0,,5.0,11.0,2.0,11.0,9.0,1.0,,12.0,2.0,,7.0,,6.0,37.0,,0.6538461538461539,0.7391304347826086,,,,0.4727272727272727,0.5,0.4406779661016949,0.5,0.4453125,0.6,0.06779661016949153,0.07272727272727272,0.10714285714285714,0.05263157894736842,20.833333333333332,0.8181818181818182,0.1320754716981132,0.11206896551724138,0.18518518518518517,0.08163265306122448,0.15,0.10303030303030303,0.1111111111111111,0.034482758620689655,0.09523809523809523,0.07407407407407407,0.21621621621621623,0.21052631578947367,0.125,0.10344827586206896,0.4745762711864407,0.39285714285714285,0.44,0.45454545454545453,0.3220338983050847,0.631578947368421,0.6666666666666666,0.8333333333333334,0.13559322033898305,0.375,0.375,0.6666666666666666,,,,,0.06779661016949153,,,,0.8461538461538461,,0.07692307692307693,0.75,0.3333333333333333,,0.5423728813559322,,0.47361016949152546,0.5277625,0.403225,0.109375,0.11666666666666667,,0.10526315789473684,6.079999999999999,24.675,0.1167192429022082,2.0,,4.0,,1.0,,,1.0,,1.0,1.0,,,,,0.15,1.0,5.0,,,5.0,,11.0,,6.0,,1.0,,,,,,,0.4166666666666667,0.38461538461538464,0.39285714285714285,0.2,0.09302325581395349,0.45454545454545453,,,,0.19298245614035087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13513513513513514,,,,,,,,,,,,True,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,14021.0,234,-18.0,449,446,81.0,94.0,54.0,895,24.0,40.0,15.0,5.0,8.0,14.0,30.0,5.0,17.0,,,,,,,,43.0,87.0,,,33.0,119.0,480,17.0,,9.0,17.0,,22.0,58.0,28.0,,,,,6.0,2.0,3.0,5.0,2.0,1.0,,1.0,13.0,5.0,14.0,8.0,22.0,34.0,20.0,54.0,3.0,4.0,3.0,1.0,4.0,,2.0,2.0,,2.0,6.0,4.0,18.0,34.0,,1.0,40.0,6.0,,22.0,,22.0,81.0,2.0,0.6744186046511628,0.8055555555555556,,,,0.4942528735632184,0.5294117647058824,0.4942528735632184,0.5294117647058824,0.5721153846153846,0.5789473684210527,,0.06896551724137931,0.125,0.03333333333333333,21.611001964636543,0.6666666666666666,0.1527777777777778,0.08917197452229299,0.0975609756097561,0.06944444444444445,0.13274336283185842,0.08296943231441048,0.125,0.08888888888888889,0.16363636363636364,0.21428571428571427,0.0851063829787234,0.10714285714285714,0.07692307692307693,0.07894736842105263,0.45977011494252873,0.6,0.6857142857142857,0.5833333333333334,0.3448275862068966,0.4666666666666667,0.4827586206896552,0.7142857142857143,0.19540229885057472,0.29411764705882354,0.29411764705882354,1.0,,,,,,,,,0.8823529411764706,,,0.47058823529411764,0.625,,0.45977011494252873,,0.48429540229885065,0.5510533333333333,0.4859882352941177,0.21359223300970873,0.21359223300970873,,0.18487394957983194,7.33793103448276,,0.18040089086859687,4.0,,1.0,1.0,2.0,1.0,1.0,13.0,2.0,13.0,6.0,1.0,,,,0.037037037037037035,0.46153846153846156,8.0,,,9.0,,25.0,,14.0,,4.0,6.0,4.0,,6.0,,,0.5294117647058824,0.5294117647058824,0.5952380952380952,0.4,0.05357142857142857,0.5333333333333333,,,,0.21008403361344538,7.0,1.0,,,5.0,,,0.09433962264150944,1.0,0.08333333333333333,0.125,,,,,,,,,True,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,10148.0,169,-40.0,323,323,61.0,73.0,40.0,646,6.0,8.0,,,1.0,1.0,5.0,3.0,9.0,3.0,12.0,,5.0,16.0,4.0,4.0,10.0,22.0,8.0,28.0,4.0,48.0,357,1.0,4.0,1.0,3.0,7.0,8.0,16.0,4.0,24.0,,16.0,5.0,3.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,17.0,2.0,1.0,4.0,11.0,15.0,3.0,18.0,,4.0,3.0,1.0,2.0,1.0,,3.0,1.0,2.0,5.0,1.0,8.0,4.0,,,6.0,,,2.0,,8.0,61.0,,0.8,0.8,1.0,0.2857142857142857,0.2857142857142857,0.45454545454545453,0.3333333333333333,0.44,0.25,0.4528301886792453,0.3333333333333333,0.56,0.13636363636363635,0.125,0.2,15.89041095890411,0.4,0.10576923076923077,0.008620689655172414,0.07407407407407407,0.03636363636363636,0.0949367088607595,0.017543859649122806,,0.02857142857142857,0.07317073170731707,0.125,0.12903225806451613,0.05714285714285714,0.10526315789473684,,0.16,0.75,0.8571428571428571,1.0,0.1,0.2,0.25,,0.18,0.3333333333333333,0.375,0.6666666666666666,0.24,0.25,0.2727272727272727,1.0,0.32,0.3125,0.3125,1.0,,,0.8,0.1,,0.4,0.72,0.3125,0.5192899999999999,0.49305,0.48993000000000003,0.038461538461538464,0.08333333333333333,,0.16666666666666666,9.35909090909091,24.557142857142857,0.18885448916408668,3.0,1.0,2.0,,,,1.0,,,,,1.0,0.03571428571428571,0.1111111111111111,0.08333333333333333,0.05,,,,1.0,,3.0,9.0,1.0,,,,2.0,,,,0.75,0.14285714285714285,,0.9,0.9,,0.02564102564102564,,,,0.25,0.1875,,,,,,,,,,,,3.0,3.0,1.0,0.75,1.0,0.3,,,True,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,12523.0,209,-44.0,398,399,74.0,87.0,48.0,797,3.0,6.0,1.0,1.0,1.0,8.0,20.0,7.0,20.0,3.0,13.0,1.0,8.0,23.0,1.0,3.0,18.0,46.0,11.0,36.0,14.0,83.0,445,3.0,2.0,1.0,8.0,3.0,5.0,10.0,26.0,33.0,,22.0,8.0,1.0,20.0,6.0,26.0,4.0,9.0,5.0,6.0,58.0,1.0,3.0,7.0,22.0,31.0,4.0,35.0,2.0,6.0,3.0,3.0,5.0,,1.0,,,4.0,5.0,6.0,12.0,14.0,,,18.0,1.0,,8.0,1.0,5.0,74.0,1.0,0.2777777777777778,0.29411764705882354,1.0,0.3055555555555556,0.3142857142857143,0.391304347826087,0.125,0.42073170731707316,0.22727272727272727,0.46111111111111114,0.22727272727272727,0.43902439024390244,0.021739130434782608,0.16666666666666666,,21.01769911504425,1.0,0.1732283464566929,0.02097902097902098,0.10144927536231885,0.014492753623188406,0.14795918367346939,0.018867924528301886,0.02127659574468085,0.023255813953488372,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.10638297872340426,0.09090909090909091,0.04081632653061224,0.07317073170731707,0.5,0.6,0.3333333333333333,0.24390243902439024,0.4,0.4,0.25,0.24390243902439024,0.35,0.35,0.2857142857142857,0.15853658536585366,0.23076923076923078,0.23076923076923078,1.0,0.2804878048780488,0.34782608695652173,0.36363636363636365,1.0,0.2,0.2,0.2,0.09090909090909091,1.0,0.2727272727272727,0.5121951219512195,0.36363636363636365,0.45395802469135804,0.5528333333333334,0.36788999999999994,0.1,0.1509433962264151,0.02702702702702703,0.060240963855421686,11.365217391304347,25.497222222222224,0.18592964824120603,,1.0,2.0,,1.0,,,,,,,,0.027777777777777776,,,,,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,,,0.5,0.3333333333333333,0.6666666666666666,0.7,0.5714285714285714,0.2,,1.0,1.0,1.0,0.3333333333333333,0.0963855421686747,1.0,,,,,,,0.044444444444444446,,,,,,,,,,1.0,0.043478260869565216,True,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,241.0,4,1.0,10,9,4.0,4.0,,19,,,,,,,,,,,,,,1.0,,,,,,1.0,,,10,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,20.0,1.0,0.5,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.5193,,,,,,,,24.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203900,1610612751,Markel Brown,Markel Brown,203900,BKN,335.0,6,-6.0,11,10,,,2.0,21,2.0,2.0,1.0,,,,,,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,15,1.0,,,,,,,4.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,31.25,,,0.25,,,,0.14285714285714285,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,1.0,,0.5645666666666667,0.6915,,,,,,1.9,23.9,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,0.5,1.0,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,True,,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,330.0,6,,9,10,3.0,6.0,2.0,19,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,12,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,3.0,,,,,,,1.0,,1.0,,0.5,,,,,,18.181818181818183,,,1.0,,,,0.5,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.6302,0.6302,,,,,,0.4,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,True,,,,
