EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BlockingFouls,Charge Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Travels,Blocked3s,BlockedCorner3
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,814.0,14,23,27,27,9,11,8,54,2.0,3,2.0,3.0,1.0,2.0,,,3.0,2.0,6,,4,13,2.0,3.0,,4.0,1.0,2.0,,2.0,,4.0,4.0,,,,,,,,,,,1.0,2.0,,2,,,2,3.0,5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,9,,,,,0.3333333333333333,0.6666666666666666,0.5,0.2857142857142857,0.6666666666666666,0.5,0.2857142857142857,0.6666666666666666,0.5,,,,20.588235294117645,,,,,0.16666666666666666,0.25,0.25,0.08695652173913043,0.1875,0.25,0.5,,0.5,,,,,0.25,,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,0.42857142857142855,1.0,0.6666666666666666,,1.0,0.5,0.5714285714285714,0.53995,0.7777000000000001,0.71675,,,1.0,0.5,8.1,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,2873.0,48,-14,86,87,18,11,11,173,2.0,4,1.0,1.0,,1.0,,4.0,4.0,3.0,12,4.0,16,94,1.0,2.0,,2.0,,2.0,2.0,2.0,2.0,4.0,,2.0,4.0,3.0,7.0,3.0,,2.0,1.0,1.0,17.0,,1.0,,4,5.0,1.0,10,1.0,11,,1.0,,1.0,2.0,,1.0,,1.0,2.0,,,3.0,6.0,,4.0,,,7.0,3.0,,,,,,,,2.0,18,,,0.3333333333333333,0.3333333333333333,0.25,0.5,,0.3,0.5,,0.34782608695652173,0.5,0.16666666666666666,0.16666666666666666,,0.25,24.752475247524753,1.0,0.2,,0.21739130434782608,0.030303030303030304,0.2,,0.20930232558139536,0.0196078431372549,,,0.09090909090909091,,,,0.2,0.3333333333333333,0.21052631578947367,,,,0.2,0.5,0.5,0.5,0.2,,,,0.2,0.5,1.0,1.0,0.2,,0.6,0.429536842105263,0.4016,0.3991625,0.13043478260869565,0.2,0.125,0.125,9.775,0.20930232558139536,1.0,1.0,7.0,,,,3.0,2.0,8.0,,,,3.0,3.0,3.0,6.0,1.0,,,0.5,0.25,,,0.2857142857142857,0.4,0.25,0.3333333333333333,,0.35,0.14285714285714285,0.14285714285714285,,,,0.6,,0.16666666666666666,29.062500000000007,1.0,1.0,,1.0,,,,,,,1.0,,,,0.05,1.0,1.0,1.0,,,,,,,0.25,,,,,,,,,,,,False,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,2904.0,48,4,96,95,27,23,18,191,5.0,9,1.0,2.0,2.0,3.0,,1.0,4.0,7.0,14,4.0,27,88,1.0,3.0,4.0,6.0,2.0,3.0,4.0,8.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,2.0,,4,8.0,2.0,14,3.0,17,1.0,1.0,1.0,,3.0,,2.0,,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,2.0,,4.0,,2.0,,,,,,,8.0,27,,2.0,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.4791666666666667,0.25,0.5,0.5192307692307693,0.5,0.6666666666666666,0.07142857142857142,,1.0,24.786324786324787,1.0,0.4,,0.2222222222222222,0.05714285714285714,0.16666666666666666,0.05263157894736842,0.2,0.05555555555555555,0.07692307692307693,,0.0625,,0.25,0.08333333333333333,0.4,0.21428571428571427,0.13043478260869565,1.0,0.07692307692307693,,0.375,0.5555555555555556,0.5555555555555556,0.6,0.041666666666666664,,,,0.16666666666666666,0.5,0.5,,0.75,0.6666666666666666,0.7916666666666666,0.5308708333333334,0.4983625,0.658425,,,0.2222222222222222,0.2962962962962963,6.507142857142857,0.28125,2.0,3.0,9.0,,1.0,,1.0,3.0,10.0,,1.0,,1.0,9.0,,9.0,3.0,,,1.0,0.3,,,0.3,0.4166666666666667,0.5,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,,0.3333333333333333,25.44,,1.0,,,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,False,,,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,511.0,9,11,17,18,4,6,4,35,1.0,1,,,,,,2.0,2.0,1.0,5,,5,8,,,,3.0,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,1,2.0,,3,,3,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,4,,,1.0,1.0,0.2,,,0.4166666666666667,1.5,,0.4166666666666667,1.5,,0.2,,,28.571428571428573,,,,0.25,,0.16666666666666666,,0.21428571428571427,,,,,,,1.0,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,0.4281,,0.31495,,,0.6,,11.84,0.23529411764705882,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,1.0,23.9,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,False,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,3345.0,56,-5,105,107,34,28,15,212,,3,,1.0,,1.0,2.0,3.0,4.0,3.0,10,2.0,17,104,,1.0,,3.0,,3.0,,,4.0,2.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,1.0,,2,3.0,1.0,6,1.0,7,1.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,,,2.0,4.0,,2.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,,34,1.0,,0.6666666666666666,0.6666666666666666,0.3,,,0.35714285714285715,0.5,,0.38636363636363635,0.5,,,,,20.32520325203252,0.6666666666666666,0.2,,0.07142857142857142,0.027777777777777776,0.09090909090909091,,0.078125,0.018518518518518517,,,0.058823529411764705,,,0.14285714285714285,,0.05555555555555555,0.09090909090909091,,0.06666666666666667,1.0,0.14285714285714285,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.19047619047619047,0.3333333333333333,,,0.2,,0.6666666666666666,0.4911857142857143,0.5533666666666667,0.47151999999999994,0.045454545454545456,0.09090909090909091,0.17647058823529413,,9.959999999999999,0.3238095238095238,1.0,2.0,9.0,1.0,2.0,,1.0,3.0,11.0,1.0,2.0,,2.0,9.0,,9.0,2.0,,,1.0,0.2727272727272727,0.5,,0.2727272727272727,0.5238095238095238,0.25,0.25,1.0,0.42857142857142855,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.5,0.2,,0.2222222222222222,25.05454545454546,1.0,2.0,1.0,,,,,,1.0,,,,,,0.09523809523809523,0.5,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,False,,,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,573.0,10,15,20,19,3,4,5,39,,1,,,,,,,,,1,2.0,5,8,,,,3.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,1,,,1,1.0,2,,,,,,,,1.0,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,3,,,,,,,,0.5,1.5,,0.625,1.5,,,,,20.0,,,,,0.1,0.16666666666666666,,0.05555555555555555,0.07692307692307693,0.5,,,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,0.7005666666666667,0.6939,,0.25,0.5,0.6,,0.2,0.15,,,,,,,,1.0,2.0,1.0,1.0,,,,3.0,,,,,,0.5,1.0,,0.5,0.6666666666666666,,,,,,,,,,,,,23.6,1.0,2.0,,,,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,,,,1.0,,,,,1.0,,,,,,1.0,,,1.0,,False,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,2359.0,39,-7,74,70,25,15,15,144,1.0,2,1.0,1.0,,1.0,,1.0,,1.0,3,,8,81,1.0,1.0,,2.0,,2.0,,3.0,,2.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,,,1,2.0,,3,,3,,1.0,,1.0,,1.0,,1.0,,1.0,,,4.0,7.0,,2.0,,,,,,,,,,,,3.0,25,1.0,,,,0.3333333333333333,1.0,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,,,,7.526881720430107,,,,0.1,,0.05263157894736842,,0.07692307692307693,,,,,,,,0.4,,0.058823529411764705,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,1.0,1.0,,0.3333333333333333,,0.8333333333333334,0.5206333333333333,0.6987,0.47576666666666667,,,0.25,0.375,2.4000000000000004,0.33783783783783783,,2.0,3.0,,,1.0,1.0,2.0,3.0,,,1.0,1.0,3.0,3.0,3.0,2.0,,,0.5,0.6666666666666666,,1.0,0.6666666666666666,0.5,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,0.3333333333333333,1.0,0.6666666666666666,26.03333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,2375.0,40,-21,71,71,7,5,8,142,1.0,1,1.0,1.0,,,1.0,4.0,,2.0,5,,4,83,1.0,1.0,,2.0,,1.0,,,,4.0,2.0,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,4.0,,3,1.0,2.0,6,4.0,10,,2.0,1.0,1.0,2.0,,1.0,,1.0,2.0,1.0,,3.0,4.0,1.0,3.0,,,2.0,1.0,,,,,,,,,7,,,,,0.4,1.0,,0.4,1.0,,0.3333333333333333,1.0,,0.2,,0.25,9.30232558139535,1.0,0.5,,0.0625,0.13333333333333333,0.2,,0.12903225806451613,0.08888888888888889,0.16666666666666666,0.08333333333333333,0.16666666666666666,,,,,0.1111111111111111,0.2,,,,0.2,1.0,1.0,,0.8,0.25,0.3333333333333333,,,1.0,1.0,,,,0.2,0.4074,0.5151,0.4453,0.16666666666666666,0.16666666666666666,0.5,,6.460000000000001,0.09859154929577464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,1775.0,30,-7,61,62,24,20,10,123,4.0,5,1.0,1.0,1.0,1.0,3.0,5.0,6.0,8.0,16,2.0,21,69,1.0,2.0,,2.0,2.0,5.0,,4.0,6.0,10.0,,,5.0,1.0,6.0,1.0,,3.0,,2.0,13.0,,2.0,,2,1.0,,3,2.0,5,1.0,1.0,1.0,,3.0,,1.0,,2.0,3.0,,3.0,3.0,3.0,,2.0,,,2.0,1.0,,,,,,,,4.0,24,,,0.375,0.375,0.5,0.5,0.4,0.5277777777777778,0.5,0.4,0.5526315789473685,0.5,0.4,,,,29.72972972972973,1.0,,,0.041666666666666664,0.08333333333333333,0.16666666666666666,,0.08333333333333333,0.06451612903225806,,,0.2222222222222222,,,0.08333333333333333,,,0.18181818181818182,,0.1111111111111111,,0.2777777777777778,0.8,0.8,0.5,0.2777777777777778,0.6,0.6,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.2,1.0,0.3888888888888889,0.4668833333333333,0.4979,0.45099999999999996,0.05263157894736842,0.058823529411764705,0.09523809523809523,0.19047619047619047,9.362500000000002,0.39344262295081966,1.0,1.0,2.0,,,,,1.0,2.0,,,,,3.0,,2.0,1.0,,,1.0,0.5,,,0.5,0.1111111111111111,0.16666666666666666,0.16666666666666666,,0.1111111111111111,0.5,0.5,1.0,,,,,0.5,24.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,3235.0,54,-42,103,106,30,22,12,209,7.0,12,,3.0,3.0,6.0,,3.0,5.0,7.0,20,6.0,20,130,,3.0,1.0,1.0,3.0,8.0,3.0,9.0,14.0,,,3.0,,1.0,1.0,1.0,,,,,3.0,2.0,5.0,1.0,1,7.0,1.0,9,8.0,17,,,,,,,,3.0,,3.0,,,,5.0,1.0,5.0,,,10.0,3.0,2.0,1.0,,1.0,2.0,2.0,,9.0,30,,1.0,1.0,1.0,0.35,,0.375,0.35,,0.375,0.4,0.125,0.45,0.15,0.16666666666666666,0.3333333333333333,23.333333333333336,,0.2,0.2,0.2,0.13513513513513514,0.05263157894736842,0.11764705882352941,0.14814814814814814,0.12962962962962962,0.1111111111111111,0.1875,0.08333333333333333,0.14285714285714285,,0.2857142857142857,,0.17647058823529413,0.058823529411764705,,,1.0,0.6,0.5833333333333334,0.7,1.0,0.15,,,,0.25,1.0,,,0.75,0.5,0.6,0.56862,0.39935,0.5998375,0.13043478260869565,0.13043478260869565,0.05,0.45,5.154999999999999,0.2912621359223301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,1.0
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,1851.0,31,-11,57,63,21,12,11,120,1.0,1,1.0,1.0,,,,,1.0,2.0,2,1.0,8,64,1.0,1.0,1.0,3.0,,,,3.0,4.0,,,,3.0,,3.0,,,3.0,,,6.0,,,,1,1.0,,2,,2,,1.0,1.0,,,,,,,,,,5.0,5.0,,2.0,,,1.0,1.0,,,,,,,,3.0,21,,,1.0,1.0,1.0,1.0,,0.5,1.0,0.75,0.5714285714285714,1.5,0.75,,,,9.589041095890412,,,,0.05555555555555555,,0.07692307692307693,,0.06451612903225806,,,,,,,0.1,,,0.09090909090909091,,,,0.14285714285714285,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,,,0.8571428571428571,0.535125,0.7363,0.48135,0.14285714285714285,0.5,0.375,0.375,11.799999999999999,0.3684210526315789,1.0,1.0,3.0,,,1.0,2.0,1.0,5.0,,,1.0,2.0,3.0,,2.0,1.0,,,1.0,0.2,,0.5,0.25,0.7142857142857143,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.5,0.5,31.2,,2.0,,1.0,,,,,,1.0,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,False,,,
2200,1610612741,Pau Gasol,Pau Gasol,2200,CHI,1285.0,21,-11,43,45,23,18,8,88,1.0,1,,,1.0,1.0,2.0,5.0,2.0,3.0,8,4.0,10,48,1.0,2.0,1.0,3.0,1.0,3.0,4.0,6.0,4.0,2.0,2.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,1.0,2.0,,2,1.0,,3,3.0,6,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,,,,4.0,1.0,,6.0,2.0,1.0,,,,,,,6.0,23,,1.0,0.6666666666666666,1.0,0.375,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,0.45454545454545453,0.5,0.5,,,,26.41509433962264,0.6666666666666666,,,0.047619047619047616,0.1111111111111111,0.3333333333333333,0.25,0.1111111111111111,0.13636363636363635,0.25,0.16666666666666666,,0.25,,,,0.125,0.4,,,,0.125,1.0,1.0,1.0,0.625,0.4,0.4,0.5,0.25,,,,0.3333333333333333,1.0,0.125,0.45806250000000004,0.5703,0.5486666666666666,0.2,0.2,0.3,0.6,10.25,0.5348837209302325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
