EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,BlockingFouls,BlockingFoulsDrawn,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,3SecondViolations,on,HeaveMakes,LongMidRangePctBlocked
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,23785.0,396,1.0,754,762,77,105,77,1516,33.0,47.0,9.0,17.0,3.0,4.0,5.0,14.0,1.0,1.0,1.0,38.0,62,1.0,5.0,81,779,9.0,21.0,18.0,3.0,5,1.0,1.0,7.0,60.0,16.0,14.0,1.0,5.0,17.0,15.0,32.0,12.0,3.0,7.0,3.0,7.0,79.0,7.0,26.0,20.0,80.0,5.0,105,33.0,138,5.0,10.0,6.0,4.0,17.0,2.0,12.0,6.0,5.0,23.0,2.0,1.0,31.0,60.0,6.0,3.0,23.0,5.0,3.0,3.0,13.0,1.0,4.0,3.0,30.0,17.0,1.0,12.0,30.0,21.0,1.0,1.0,7.0,77,5.0,1.0,0.7894736842105263,0.967741935483871,0.6129032258064516,0.42857142857142855,0.6,0.6031746031746031,0.42857142857142855,0.5,0.5869565217391305,0.42857142857142855,0.5,0.015873015873015872,0.08064516129032258,0.0425531914893617,0.21428571428571427,10.833333333333332,0.7391304347826086,0.29411764705882354,0.2857142857142857,0.13471502590673576,0.18018018018018017,0.04375,0.2557544757033248,0.09348441926345609,0.1206896551724138,0.2,0.05454545454545454,0.032520325203252036,0.08108108108108109,0.26436781609195403,0.2926829268292683,0.3,0.1927710843373494,0.14285714285714285,0.25,0.7,0.746031746031746,0.7021276595744681,0.7333333333333333,0.7878787878787878,0.2222222222222222,0.35714285714285715,0.45454545454545453,0.8,0.015873015873015872,0.015873015873015872,0.8095238095238095,0.5294117647058824,0.2222222222222222,0.6666666666666666,0.75,0.16666666666666666,0.7619047619047619,0.6104238095238095,0.5476150000000001,0.58625,0.06060606060606061,0.06153846153846154,0.2222222222222222,0.08641975308641975,2.5693548387096774,24.5,0.10212201591511937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101135,1610612744,David Lee,David Lee,101135,GSW,4830.0,80,-1.0,149,152,31,50,16,301,14.0,23.0,4.0,8.0,4.0,4.0,1.0,9.0,2.0,,,15.0,34,,8.0,38,165,4.0,8.0,10.0,4.0,4,,1.0,9.0,22.0,8.0,6.0,,2.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,,15.0,3.0,5.0,5.0,9.0,2.0,16,8.0,24,1.0,2.0,2.0,,1.0,,1.0,,,1.0,,,6.0,13.0,2.0,,11.0,1.0,,,15.0,1.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,,9.0,31,3.0,1.0,0.7333333333333333,0.9166666666666666,0.4411764705882353,0.5,1.0,0.4411764705882353,0.5,1.0,0.4634146341463415,0.5555555555555556,0.9,,0.058823529411764705,0.08695652173913043,,25.30120481927711,1.0,0.4,0.15517241379310345,0.1,0.25,0.15,0.1794871794871795,0.11428571428571428,0.11764705882352941,0.13636363636363635,,0.2,,0.10526315789473684,0.16,0.21428571428571427,0.25,0.25,0.058823529411764705,1.0,0.6764705882352942,0.6086956521739131,0.6666666666666666,0.7857142857142857,0.2647058823529412,0.1111111111111111,0.1111111111111111,,0.058823529411764705,,1.0,0.5,0.25,1.0,1.0,,0.6764705882352942,0.5481411764705881,0.58552,0.6153,0.175,0.175,0.2631578947368421,0.23684210526315788,3.929411764705882,,0.2080536912751678,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,38004.0,633,141.0,1256,1251,256,301,137,2507,34.0,56.0,1.0,2.0,6.0,11.0,16.0,43.0,58.0,132.0,32.0,80.0,157,156.0,68.0,438,1234,4.0,14.0,40.0,13.0,31,35.0,30.0,101.0,50.0,110.0,2.0,131.0,14.0,78.0,29.0,107.0,18.0,11.0,50.0,15.0,13.0,243.0,8.0,7.0,22.0,39.0,1.0,62,17.0,79,3.0,28.0,21.0,7.0,49.0,7.0,34.0,15.0,15.0,64.0,5.0,13.0,12.0,36.0,,,71.0,1.0,1.0,,82.0,3.0,22.0,16.0,2.0,2.0,,,2.0,1.0,,,92.0,250,4.0,8.0,0.3125,0.31645569620253167,0.5095541401273885,0.2857142857142857,0.41935483870967744,0.5910543130990416,0.546875,0.5378787878787878,0.6214285714285714,0.5882352941176471,0.6011904761904762,0.4984025559105431,0.08917197452229299,0.17857142857142858,0.09302325581395349,29.278642149929276,0.765625,0.02564102564102564,0.09006928406466513,0.022435897435897436,0.1116751269035533,0.03007518796992481,0.09682539682539683,0.025951557093425604,0.03508771929824561,0.01694915254237288,0.0125,0.03076923076923077,0.028169014084507043,0.03007518796992481,0.10052910052910052,0.14414414414414414,0.11564625850340136,0.1,0.02054794520547945,0.5,0.17891373801916932,0.6071428571428571,0.7391304347826086,0.38235294117647056,0.13738019169329074,0.37209302325581395,0.41025641025641024,0.25,0.1853035143769968,0.4217252396166134,0.0625,0.5,,0.16666666666666666,0.5454545454545454,0.48484848484848486,0.6773162939297125,0.4875839743589744,0.4814026315789473,0.4653833333333333,0.0718562874251497,0.125,0.091324200913242,0.23059360730593606,10.254140127388535,25.728205128205126,0.20382165605095542,5.0,1.0,1.0,30.0,13.0,24.0,3.0,5.0,2.0,3.0,57.0,6.0,13.0,13.0,70.0,9.0,18.0,15.0,108.0,102.0,1.0,57.0,1.0,2.0,3.0,1.0,4.0,4.0,2.0,0.5142857142857142,0.44871794871794873,0.5,0.42857142857142855,0.45161290322580644,0.00641025641025641,0.007575757575757576,0.05405405405405406,0.5172413793103449,0.5172413793103449,0.26666666666666666,0.07667731629392971,0.5416666666666666,0.5416666666666666,0.9230769230769231,0.4318181818181818,0.4351145038167939,0.42105263157894735,0.15625,0.6,0.6666666666666666,0.40625,0.46153846153846156,0.8333333333333334,0.045454545454545456,0.6666666666666666,0.40625,0.4351145038167939,0.012658227848101266,,,,,,,,True,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,45659.0,761,120.0,1489,1489,268,338,163,2978,32.0,57.0,3.0,8.0,8.0,13.0,23.0,57.0,74.0,102.0,14.0,92.0,188,146.0,36.0,391,1507,6.0,14.0,33.0,16.0,33,23.0,11.0,73.0,114.0,70.0,4.0,102.0,17.0,35.0,19.0,54.0,13.0,6.0,26.0,3.0,6.0,127.0,7.0,2.0,29.0,39.0,4.0,72,9.0,81,2.0,16.0,12.0,4.0,23.0,5.0,11.0,18.0,12.0,41.0,3.0,2.0,30.0,64.0,2.0,4.0,52.0,,,1.0,45.0,6.0,18.0,6.0,17.0,9.0,3.0,5.0,19.0,13.0,,,71.0,262,4.0,5.0,0.6195652173913043,0.6333333333333333,0.48936170212765956,0.42857142857142855,0.48484848484848486,0.531437125748503,0.717391304347826,0.5535714285714286,0.5539772727272727,0.6875,0.5793650793650794,0.437125748502994,0.09042553191489362,0.17543859649122806,0.12280701754385964,23.490735206216378,0.5609756097560976,0.0851063829787234,0.07707509881422925,0.005128205128205128,0.12663755458515283,0.02348993288590604,0.09251700680272108,0.01308139534883721,0.007518796992481203,0.006535947712418301,,0.031818181818181815,,0.057692307692307696,0.05752212389380531,0.13709677419354838,0.1329479768786127,0.10714285714285714,0.012121212121212121,0.6842105263157895,0.17065868263473055,0.5614035087719298,0.6808510638297872,0.65625,0.17065868263473055,0.40350877192982454,0.46,0.4782608695652174,0.2215568862275449,0.30538922155688625,0.34782608695652173,0.375,1.0,0.23214285714285715,0.6153846153846154,0.25,0.6077844311377245,0.4965871257485029,0.4742375,0.5008875,0.057803468208092484,0.09,0.08439897698209718,0.1867007672634271,10.280851063829788,25.068493150684933,0.17998656816655473,,1.0,1.0,37.0,19.0,44.0,4.0,5.0,4.0,9.0,38.0,3.0,4.0,6.0,57.0,7.0,9.0,10.0,147.0,24.0,,38.0,2.0,,7.0,,1.0,1.0,2.0,0.8596491228070176,0.3904109589041096,0.7777777777777778,0.43478260869565216,0.3904109589041096,0.0136986301369863,0.00980392156862745,,0.5,0.5,0.6756756756756757,0.1317365269461078,0.4318181818181818,0.4418604651162791,1.0,0.37254901960784315,0.37623762376237624,0.7894736842105263,0.21739130434782608,0.8,1.0,0.17391304347826086,0.75,0.6666666666666666,0.16071428571428573,0.4444444444444444,0.42857142857142855,0.37254901960784315,0.0136986301369863,1.0,2.0,2.0,2.0,0.022727272727272728,,,True,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,31705.0,528,99.0,1037,1038,185,196,117,2075,32.0,43.0,9.0,9.0,8.0,10.0,10.0,33.0,26.0,18.0,4.0,50.0,102,49.0,21.0,169,1020,11.0,14.0,32.0,10.0,14,12.0,7.0,30.0,66.0,34.0,14.0,18.0,4.0,13.0,14.0,27.0,10.0,4.0,7.0,4.0,2.0,68.0,14.0,18.0,18.0,25.0,4.0,47,35.0,82,1.0,14.0,10.0,4.0,12.0,1.0,6.0,6.0,6.0,18.0,5.0,4.0,14.0,36.0,6.0,1.0,32.0,2.0,1.0,2.0,28.0,5.0,15.0,2.0,8.0,6.0,,2.0,8.0,5.0,,,30.0,179,2.0,2.0,0.66,0.7674418604651163,0.49019607843137253,0.7857142857142857,0.7142857142857143,0.4900662251655629,0.6578947368421053,0.4423076923076923,0.5184049079754601,0.7619047619047619,0.5357142857142857,0.32450331125827814,0.0392156862745098,0.06976744186046512,0.030303030303030304,15.417376490630323,0.6666666666666666,0.12903225806451613,0.0681198910081744,0.06474820143884892,0.10975609756097561,0.06306306306306306,0.08097928436911488,0.064,0.041237113402061855,0.06666666666666667,0.09210526315789473,0.06134969325153374,0.06779661016949153,0.07207207207207207,0.05325443786982249,0.09195402298850575,0.112,0.10256410256410256,0.012345679012345678,0.625,0.2847682119205298,0.7441860465116279,0.8,0.71875,0.2185430463576159,0.30303030303030304,0.3125,0.5,0.17218543046357615,0.11920529801324503,0.47368421052631576,1.0,0.2222222222222222,0.38461538461538464,0.8,0.15384615384615385,0.609271523178808,0.5298456953642384,0.5701375,0.5713365384615385,0.09316770186335403,0.13392857142857142,0.1893491124260355,0.17751479289940827,7.968627450980394,24.236734693877555,0.17839922854387658,7.0,,,8.0,9.0,31.0,,3.0,1.0,8.0,7.0,1.0,2.0,,16.0,1.0,5.0,1.0,48.0,,,7.0,,3.0,2.0,,1.0,,,1.0,0.32653061224489793,0.2,0.08333333333333333,0.32653061224489793,,,0.1111111111111111,0.3076923076923077,0.3076923076923077,0.625,0.2052980132450331,0.2903225806451613,0.2903225806451613,1.0,0.3888888888888889,0.3888888888888889,1.0,0.15789473684210525,,,0.10526315789473684,0.5,1.0,0.3076923076923077,0.125,,0.3888888888888889,,,,,,,,,True,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,24298.0,405,31.0,795,797,185,243,84,1592,22.0,26.0,3.0,4.0,8.0,9.0,,3.0,10.0,33.0,5.0,27.0,39,57.0,15.0,120,845,3.0,5.0,7.0,9.0,11,10.0,6.0,33.0,42.0,12.0,2.0,33.0,,42.0,11.0,53.0,2.0,9.0,25.0,5.0,12.0,117.0,3.0,5.0,15.0,26.0,7.0,48,8.0,56,,12.0,9.0,3.0,4.0,4.0,4.0,5.0,,9.0,2.0,5.0,15.0,30.0,4.0,,36.0,1.0,1.0,3.0,36.0,4.0,14.0,6.0,3.0,2.0,,1.0,3.0,2.0,,,33.0,179,5.0,3.0,0.7777777777777778,0.8076923076923077,0.6923076923076923,0.6,0.8181818181818182,0.546875,0.3,0.6428571428571429,0.5357142857142857,0.3181818181818182,0.5892857142857143,0.59375,,,,13.656884875846503,0.4444444444444444,0.23333333333333334,0.10569105691056911,0.025252525252525252,0.12096774193548387,0.0196078431372549,0.11081081081081082,0.022792022792022793,0.07272727272727272,0.011764705882352941,,0.018018018018018018,0.023809523809523808,0.1111111111111111,0.08333333333333333,0.13636363636363635,0.11578947368421053,0.13793103448275862,,0.6666666666666666,0.2708333333333333,0.8461538461538461,0.8461538461538461,0.7727272727272727,0.03125,,,,0.10416666666666667,0.34375,0.4,0.75,0.6666666666666666,0.42857142857142855,0.8888888888888888,0.23809523809523808,0.8645833333333334,0.583871875,0.5712437499999999,0.5750095238095237,0.1320754716981132,0.2857142857142857,0.058333333333333334,0.275,5.497435897435897,24.478947368421053,0.23270440251572327,1.0,,1.0,5.0,7.0,24.0,,1.0,1.0,5.0,10.0,,4.0,2.0,17.0,,5.0,3.0,48.0,3.0,,10.0,,,1.0,,,,,0.9411764705882353,0.2982456140350877,,0.3,0.2982456140350877,,,,0.5,0.5,0.8,0.25,0.2916666666666667,0.2916666666666667,1.0,0.30303030303030304,0.30303030303030304,0.9,0.1,,,0.4,,,0.23809523809523808,0.2,0.4,0.30303030303030304,,,,,,,,,True,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,12697.0,212,17.0,395,401,53,82,50,796,18.0,23.0,2.0,3.0,3.0,3.0,5.0,18.0,7.0,,,26.0,48,,13.0,65,433,3.0,4.0,9.0,3.0,4,,6.0,12.0,26.0,26.0,4.0,,1.0,9.0,9.0,18.0,6.0,3.0,5.0,1.0,3.0,45.0,2.0,5.0,5.0,10.0,,15,7.0,22,1.0,7.0,4.0,3.0,6.0,1.0,4.0,5.0,2.0,11.0,,2.0,6.0,15.0,,,16.0,,1.0,1.0,17.0,1.0,7.0,2.0,2.0,1.0,,1.0,3.0,1.0,1.0,,12.0,53,2.0,2.0,0.5,0.5416666666666666,0.5416666666666666,0.75,0.75,0.5416666666666666,0.75,0.75,0.5803571428571429,0.75,0.75,,0.020833333333333332,,0.05555555555555555,14.88888888888889,0.5454545454545454,,0.07936507936507936,0.04,0.0847457627118644,0.03225806451612903,0.08108108108108109,0.0374331550802139,0.06521739130434782,0.02040816326530612,0.03333333333333333,0.021739130434782608,0.0625,0.023809523809523808,0.11290322580645161,0.09090909090909091,0.06976744186046512,0.125,0.047619047619047616,0.3333333333333333,0.4791666666666667,0.782608695652174,0.782608695652174,0.5555555555555556,0.375,0.2777777777777778,0.29411764705882354,0.2,0.14583333333333334,,0.75,0.6666666666666666,,0.75,1.0,,0.4791666666666667,0.52311875,0.52745,0.6802,0.12962962962962962,0.12962962962962962,0.13846153846153847,0.18461538461538463,6.706250000000002,,0.1341772151898734,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,True,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,2146.0,36,8.0,79,74,11,12,8,153,2.0,8.0,,3.0,,1.0,2.0,6.0,11.0,,,10.0,25,,4.0,24,73,,3.0,,,2,,,,16.0,4.0,,,4.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,3.0,1.0,7.0,2.0,10,4.0,14,1.0,4.0,3.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,,3.0,7.0,,,5.0,1.0,,,7.0,1.0,4.0,,1.0,,,1.0,1.0,,,1.0,,9,1.0,,0.8,0.8,0.4,,,0.4,,,0.42857142857142855,,,,0.16,0.375,0.16666666666666666,36.7816091954023,0.5,0.5,0.3333333333333333,0.125,0.14285714285714285,0.125,0.2857142857142857,0.125,0.125,0.2857142857142857,,0.16666666666666666,,0.25,0.5,0.14285714285714285,0.14285714285714285,,0.09090909090909091,,0.32,0.25,0.4,0.5,0.24,0.3333333333333333,0.4,0.5,0.44,,1.0,,,0.5,,,0.32,0.49312799999999996,0.6089666666666665,0.6618,0.14285714285714285,0.14285714285714285,,,9.564,,0.13924050632911392,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5454545454545454,0.5454545454545454,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,True,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,4200.0,70,24.0,143,138,32,54,19,281,6.0,13.0,1.0,3.0,1.0,3.0,4.0,9.0,,,,10.0,22,,2.0,22,142,1.0,4.0,3.0,3.0,6,,1.0,7.0,14.0,6.0,2.0,,6.0,2.0,,2.0,,,2.0,,,4.0,,5.0,5.0,11.0,1.0,17,5.0,22,,1.0,,1.0,3.0,,1.0,2.0,2.0,5.0,,,3.0,10.0,2.0,2.0,6.0,,1.0,,6.0,,2.0,1.0,4.0,2.0,,2.0,4.0,2.0,,,7.0,32,2.0,1.0,0.7,0.7777777777777778,0.45454545454545453,0.25,0.5,0.45454545454545453,0.25,0.5,0.44,0.3,0.4375,,0.2727272727272727,0.38461538461538464,0.1111111111111111,17.964071856287426,0.6,0.16666666666666666,0.2391304347826087,0.10204081632653061,0.23809523809523808,,0.23880597014925373,0.07462686567164178,0.11764705882352941,0.15789473684210525,,,,0.2,0.23809523809523808,0.3,0.23529411764705882,0.25,,0.5,0.5909090909090909,0.46153846153846156,0.75,0.8333333333333334,0.4090909090909091,0.4444444444444444,0.5,0.5,,,0.75,0.3333333333333333,,0.5,0.3333333333333333,,0.5909090909090909,0.5134181818181818,0.5325249999999999,0.45953333333333335,0.08333333333333333,0.08333333333333333,0.13636363636363635,0.3181818181818182,3.4681818181818174,,0.22377622377622378,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,38119.0,635,131.0,1255,1249,229,274,135,2504,52.0,79.0,15.0,23.0,9.0,15.0,11.0,35.0,7.0,71.0,9.0,66.0,121,75.0,54.0,249,1240,15.0,23.0,33.0,11.0,19,9.0,21.0,43.0,80.0,52.0,26.0,70.0,12.0,50.0,38.0,88.0,28.0,10.0,36.0,4.0,10.0,214.0,9.0,27.0,39.0,77.0,16.0,132,37.0,169,8.0,32.0,21.0,11.0,22.0,6.0,16.0,24.0,6.0,46.0,3.0,7.0,30.0,74.0,6.0,9.0,60.0,3.0,6.0,4.0,73.0,5.0,31.0,8.0,15.0,8.0,1.0,6.0,15.0,10.0,,1.0,43.0,225,10.0,7.0,0.6060606060606061,0.7547169811320755,0.5454545454545454,0.6521739130434783,0.5789473684210527,0.49744897959183676,0.5769230769230769,0.39285714285714285,0.5413043478260869,0.5892857142857143,0.5119047619047619,0.3826530612244898,0.09917355371900827,0.06329113924050633,0.2,19.630156472261735,0.4782608695652174,0.3902439024390244,0.18246445497630331,0.08794788273615635,0.19796954314720813,0.033210332103321034,0.18739903069466882,0.06228373702422145,0.13636363636363635,0.0603448275862069,0.06172839506172839,0.04040404040404041,0.0136986301369863,0.22727272727272727,0.18478260869565216,0.12264150943396226,0.18493150684931506,0.23529411764705882,0.0851063829787234,0.6666666666666666,0.4030612244897959,0.6582278481012658,0.7027027027027027,0.5769230769230769,0.17857142857142858,0.3142857142857143,0.39285714285714285,0.7272727272727273,0.03571428571428571,0.3622448979591837,0.8846153846153846,0.6521739130434783,0.06666666666666667,0.5357142857142857,0.6,0.32142857142857145,0.7857142857142857,0.5285779487179486,0.5585136363636365,0.5392351851851852,0.13963963963963963,0.2108843537414966,0.13253012048192772,0.17269076305220885,4.011570247933885,26.016000000000002,0.18247011952191236,3.0,2.0,1.0,3.0,2.0,4.0,,,,,19.0,,3.0,,21.0,,3.0,,63.0,,1.0,19.0,1.0,1.0,2.0,,4.0,,,1.0,0.28,,,0.28378378378378377,0.013333333333333334,0.014084507042253521,0.029411764705882353,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.02040816326530612,0.5,0.5,1.0,0.2676056338028169,0.2714285714285714,1.0,,,,0.11538461538461539,,,,,,0.2714285714285714,,,,,,,,,True,,
