EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGA,FG3A,FtPoints,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PtsAssisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,BadPassSteals,BadPassTurnovers,BlockingFouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Offensive Fouls Drawn,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceTurnovers,PtsPutbacks,FTOffRebounds,OffFTReboundPct,on,Corner3FGM,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,AtRimPctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGM,Loose Ball Fouls,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Assists,ShortMidRangeAssists,SelfOReb,Offensive Fouls,Charge Fouls Drawn,RecoveredBlocks,3SecondViolations,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Travels,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffensiveGoaltends,Defensive 3 Seconds Violations
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,758.0,13.0,1,27,28,19.0,11.0,3.0,55,1.0,1.0,2.0,1.0,3.0,2.0,24,1.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,19.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,10.0,0.5,0.25,0.4,1.0,0.4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3932,0.38675,1.0,13.433333333333332,0.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101198,1610612764,Will Bynum,Will Bynum,101198,WAS,270.0,4.0,-2,9,12,5.0,4.0,1.0,21,,,,1.0,2.0,4.0,10,,1.0,,2.0,,,,,,1.0,2.0,,,5.0,1.0,0.5,,0.3333333333333333,,0.5,,40.0,,,,,,,,,,,0.6214166666666666,0.5943,,1.45,0.5555555555555556,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,1565.0,26.0,-9,54,56,25.0,17.0,7.0,110,1.0,,1.0,1.0,3.0,7.0,57,,1.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,,4.0,25.0,,0.3333333333333333,,0.16666666666666666,,0.35,0.3333333333333333,20.967741935483872,0.06666666666666667,0.16666666666666666,0.09523809523809523,,,0.2,0.16666666666666666,0.16666666666666666,,,0.49784999999999996,0.49773333333333336,0.5714285714285714,9.666666666666666,0.46296296296296297,1.0,1.0,,2.0,3.0,5.0,8.0,,3.0,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5,24.53333333333333,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.05555555555555555,0.03571428571428571,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3622,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,1565.0,26.0,-9,54,56,25.0,17.0,7.0,110,1.0,2.0,5.0,4.0,9.0,8.0,57,1.0,2.0,2.0,2.0,2.0,3.0,7.0,10.0,,1.0,,,2.0,25.0,,0.4444444444444444,0.5,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.3333333333333333,17.741935483870968,0.2,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.2857142857142857,0.2,0.09090909090909091,0.45454545454545453,0.4,0.4,0.4965227272727273,0.5083000000000001,0.25,12.377777777777776,0.46296296296296297,2.0,3.0,1.0,,2.0,,,,,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.45454545454545453,,,25.65,,2.0,1.0,1.0,,,1.0,,2.0,3.0,6.0,1.0,15.0,2.0,3.0,,,,,,,,,,,,,0.1111111111111111,0.10714285714285714,0.3333333333333333,,0.18181818181818182,,0.3333333333333333,0.5976,,1.0,6.0,1.0,3.0,3.0,2.0,1.0,2.0,0.75,0.75,0.1111111111111111,1.0,0.6666666666666666,0.1,0.1,0.16666666666666666,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,1177.0,20.0,-8,40,41,21.0,15.0,4.0,81,,1.0,2.0,1.0,2.0,8.0,41,,1.0,6.0,,1.0,3.0,5.0,5.0,1.0,2.0,,,6.0,21.0,,0.5,,0.6666666666666666,0.75,0.6666666666666666,0.75,19.565217391304348,0.2727272727272727,0.16666666666666666,0.23529411764705882,0.3333333333333333,0.25,0.2,,0.3333333333333333,0.5,0.5,0.5049416666666667,0.5196875,0.75,19.549999999999997,0.525,,,,1.0,4.0,,,,,0.6666666666666666,,,,0.16666666666666666,,0.6666666666666666,,,25.325,1.0,3.0,2.0,,,,3.0,,3.0,,,,,,,1.0,,3.0,,,,3.0,2.0,,,,1.0,,,,,0.5,0.25,0.5,,,,2.0,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,1.0,,2.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.25,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612764,Paul Pierce,Paul Pierce,1718,WAS,384.0,6.0,2,14,13,4.0,,3.0,27,1.0,1.0,1.0,1.0,2.0,5.0,13,,1.0,,,,2.0,2.0,2.0,,,2.0,,,4.0,,0.5,,0.8333333333333334,,0.8333333333333334,,18.75,0.5,,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.42750000000000005,0.3641,,12.5,0.2857142857142857,,,,,1.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,24.7,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,2.0,1.0,,,,,,1.0,1.0,0.5,1.0,,,,,,,1.0,,1.0,,1.0,,3.0,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,783.0,13.0,-4,28,27,19.0,12.0,3.0,55,,,2.0,2.0,4.0,12.0,31,2.0,4.0,6.0,2.0,,,,,1.0,1.0,1.0,,6.0,19.0,,0.5,0.5,0.5,0.25,0.5454545454545454,0.3333333333333333,35.483870967741936,,,,,,,,0.2,,,0.48501249999999996,0.4628083333333333,0.5,11.45,0.6785714285714286,2.0,2.0,2.0,,6.0,2.0,2.0,,1.0,0.6,0.2,1.0,1.0,,0.25,0.8,0.09090909090909091,0.2,29.666666666666668,,6.0,4.0,1.0,,2.0,4.0,2.0,6.0,,2.0,,6.0,,,,,,,,,,,,,1.0,,,,,,0.6,,0.5,,0.16666666666666666,1.0,2.0,,2.0,2.0,,,,0.5,0.5,,,,,,,,0.5,,1.0,2.0,,2.0,,6.0,2.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,518.0,9.0,-7,17,19,1.0,3.0,3.0,36,1.0,,2.0,,3.0,,20,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,19.047619047619047,,,,,,,0.3333333333333333,0.6666666666666666,,,0.3693666666666667,,,14.833333333333334,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,0.3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1610612764,Nene,Nene,2403,WAS,793.0,13.0,-10,26,26,5.0,4.0,3.0,52,,,,1.0,1.0,2.0,31,,,,2.0,,1.0,1.0,2.0,,1.0,4.0,1.0,,5.0,,1.0,,1.0,,0.5,,10.344827586206897,0.1111111111111111,,0.09090909090909091,0.16666666666666666,,,,,,,0.4181,,,2.5,0.19230769230769232,1.0,1.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,,1.0,0.5,0.5,,,,,1.0,,2.0,,,,1.0,1.0,,2.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,0.4181,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,12.0,,1,1,2,1.0,2.0,1.0,3,,,,,1.0,,1,,1.0,,,,,,,,,,,,1.0,,,,,,,,33.333333333333336,,,,,,,,,,,0.4798,0.4798,,2.7,1.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
