EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceTurnovers,Charge Fouls Drawn,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,Charge Fouls,Blocked3s,BlockedCorner3,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyArc3Accuracy,BlockingFouls,Technical Free Throw Trips,BlockedArc3,LostBallOutOfBoundsTurnovers,Clear Path Fouls,OffensiveGoaltends,on,3SecondViolations,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,12664.0,211,-14,410,410,102.0,113.0,50.0,820,24.0,35.0,9.0,12.0,10.0,10.0,19.0,35.0,1.0,4.0,1.0,1.0,44.0,74.0,1.0,14.0,102.0,453.0,10.0,14.0,20.0,17.0,21.0,1.0,6.0,40.0,54.0,34.0,10.0,1.0,7.0,13.0,7.0,20.0,5.0,2.0,9.0,2.0,2.0,47.0,8.0,9.0,1.0,12.0,27.0,3.0,42.0,18.0,60.0,2.0,8.0,6.0,2.0,3.0,1.0,3.0,2.0,5.0,2.0,13.0,22.0,1.0,18.0,3.0,27.0,3.0,14.0,1.0,9.0,5.0,1.0,3.0,9.0,6.0,2.0,40.0,99.0,3.0,1.0,0.6136363636363636,0.6923076923076923,0.5945945945945946,0.7142857142857143,0.8095238095238095,0.5866666666666667,0.7142857142857143,0.7727272727272727,0.5862068965517241,0.7142857142857143,0.7692307692307693,0.013333333333333334,0.0945945945945946,0.05714285714285714,0.14285714285714285,19.532908704883226,0.6,0.1111111111111111,0.05555555555555555,0.2125984251968504,0.0661764705882353,0.21428571428571427,0.11594202898550725,0.21311475409836064,0.08292682926829269,0.047619047619047616,0.05555555555555555,0.1,0.14285714285714285,0.05,0.2894736842105263,0.1875,0.17543859649122806,0.20512820512820512,0.23529411764705882,0.08333333333333333,0.6666666666666666,0.4666666666666667,0.6857142857142857,0.7272727272727273,0.6666666666666666,0.4666666666666667,0.5428571428571428,0.6333333333333333,0.5263157894736842,0.05333333333333334,0.25,0.25,1.0,0.013333333333333334,0.8571428571428571,0.75,0.3333333333333333,0.45454545454545453,1.0,0.045454545454545456,0.48,0.4669859999999999,0.51315,0.45029772727272727,0.16279069767441862,0.16470588235294117,0.19607843137254902,0.39215686274509803,5.504054054054055,27.6,0.24878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,4481.0,75,-32,148,151,53.0,77.0,20.0,299,3.0,7.0,,,,2.0,,3.0,,1.0,9.0,2.0,3.0,11.0,14.0,10.0,34.0,193.0,,2.0,6.0,,3.0,2.0,6.0,6.0,2.0,4.0,,8.0,1.0,11.0,4.0,15.0,3.0,1.0,6.0,3.0,2.0,34.0,1.0,,,5.0,6.0,1.0,12.0,1.0,13.0,,2.0,1.0,1.0,7.0,,6.0,,7.0,2.0,1.0,11.0,,15.0,,11.0,,2.0,2.0,3.0,2.0,,1.0,3.0,,,6.0,51.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.2727272727272727,,,0.48,0.75,,0.5666666666666667,0.75,0.375,0.56,0.09090909090909091,,0.3333333333333333,21.637426900584796,1.0,0.06666666666666667,,0.17647058823529413,,0.22727272727272727,0.04,0.19642857142857142,0.013888888888888888,,,,,0.14285714285714285,0.2727272727272727,,0.23076923076923078,0.26666666666666666,0.14285714285714285,,,0.28,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.12,,,,0.04,,,,0.36,,,,0.4,,0.4,0.84,0.52404375,0.5688,0.4707,0.10714285714285714,0.15384615384615385,0.17647058823529413,0.17647058823529413,5.0272727272727264,26.90714285714285,0.3581081081081081,3.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,18.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.46153846153846156,0.07142857142857142,0.1111111111111111,0.2,0.6,0.6,1.0,0.3333333333333333,0.375,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.375,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,5718.0,95,-24,180,182,19.0,20.0,24.0,362,6.0,16.0,2.0,5.0,,1.0,1.0,2.0,,,,,7.0,18.0,,5.0,19.0,190.0,2.0,5.0,4.0,,1.0,,,,12.0,2.0,2.0,,6.0,6.0,2.0,8.0,1.0,1.0,4.0,2.0,,18.0,1.0,10.0,,5.0,9.0,1.0,15.0,11.0,26.0,,3.0,3.0,,3.0,,1.0,2.0,5.0,,8.0,14.0,1.0,17.0,,16.0,,6.0,2.0,1.0,1.0,,,1.0,,,,19.0,1.0,1.0,0.8571428571428571,1.0,0.3888888888888889,0.4,,0.3888888888888889,0.4,,0.36538461538461536,0.3333333333333333,,,0.3333333333333333,0.3125,0.5,14.832535885167465,0.6,0.16666666666666666,,0.15517241379310345,0.14084507042253522,0.19230769230769232,0.04,0.16666666666666666,0.11458333333333333,0.23809523809523808,0.13793103448275862,0.047619047619047616,0.058823529411764705,,0.05263157894736842,0.08333333333333333,0.25925925925925924,0.17647058823529413,0.2222222222222222,,,0.8888888888888888,0.375,0.5454545454545454,0.8333333333333334,0.1111111111111111,0.5,1.0,1.0,,,,,,1.0,0.4,0.5,1.0,,,0.8888888888888888,0.5551444444444446,0.60115,0.6177,0.25,0.25,0.21052631578947367,,2.1722222222222225,,0.10555555555555556,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,15025.0,250,-35,490,494,124.0,154.0,63.0,984,14.0,20.0,5.0,6.0,2.0,3.0,15.0,35.0,12.0,28.0,20.0,9.0,41.0,83.0,26.0,27.0,142.0,551.0,7.0,9.0,16.0,8.0,18.0,10.0,11.0,39.0,36.0,46.0,8.0,20.0,5.0,10.0,8.0,18.0,3.0,5.0,7.0,1.0,2.0,44.0,5.0,7.0,1.0,11.0,16.0,12.0,39.0,13.0,52.0,3.0,8.0,5.0,3.0,7.0,5.0,2.0,8.0,15.0,4.0,9.0,18.0,,21.0,,35.0,1.0,14.0,4.0,3.0,1.0,,2.0,4.0,3.0,,37.0,120.0,3.0,3.0,0.43902439024390244,0.4864864864864865,0.4939759036144578,0.7777777777777778,0.4444444444444444,0.5275229357798165,0.7,0.5,0.5634920634920635,0.7272727272727273,0.5416666666666666,0.23853211009174313,0.060240963855421686,,0.08571428571428572,24.91166077738516,0.4666666666666667,0.375,0.038461538461538464,0.1111111111111111,0.04216867469879518,0.15942028985507245,0.06097560975609756,0.1267605633802817,0.04838709677419355,0.017857142857142856,0.030303030303030304,0.09090909090909091,0.06557377049180328,0.047619047619047616,0.09090909090909091,0.10256410256410256,0.13114754098360656,0.15217391304347827,0.17391304347826086,0.058823529411764705,0.75,0.1834862385321101,0.7,0.7,0.5,0.3211009174311927,0.42857142857142855,0.46875,0.5333333333333333,0.25688073394495414,0.42857142857142855,0.46153846153846156,0.25,0.1834862385321101,0.6,0.8333333333333334,0.2,0.10714285714285714,0.6666666666666666,0.32142857142857145,0.42201834862385323,0.4639004587155964,0.504025,0.4405125,0.11475409836065574,0.14583333333333334,0.11267605633802817,0.2746478873239437,10.072289156626507,24.91923076923077,0.2530612244897959,3.0,6.0,,,8.0,,1.0,11.0,,1.0,30.0,,8.0,1.0,5.0,,,5.0,,0.9090909090909091,0.4230769230769231,,0.4230769230769231,0.038461538461538464,0.05,0.05504587155963303,0.5,0.5,1.0,0.4,0.42105263157894735,0.875,,,,0.1,,,0.4,,2.0,1.0,,1.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,0.4,0.07142857142857142,0.03571428571428571,0.4444444444444444,,,,,,,True,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,10850.0,181,-16,347,348,65.0,84.0,44.0,695,10.0,20.0,2.0,4.0,1.0,3.0,12.0,27.0,6.0,25.0,3.0,1.0,28.0,72.0,9.0,10.0,66.0,375.0,2.0,5.0,4.0,4.0,11.0,2.0,2.0,10.0,12.0,44.0,2.0,3.0,7.0,18.0,3.0,21.0,2.0,1.0,8.0,7.0,3.0,45.0,1.0,2.0,1.0,3.0,16.0,,19.0,4.0,23.0,1.0,,,,10.0,1.0,6.0,1.0,11.0,3.0,3.0,14.0,,14.0,,17.0,1.0,8.0,1.0,,,,,,,,10.0,63.0,1.0,1.0,0.21428571428571427,0.2222222222222222,0.3888888888888889,0.4,0.36363636363636365,0.345679012345679,0.2857142857142857,0.3076923076923077,0.3707865168539326,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.09722222222222222,0.3,0.037037037037037035,24.752475247524753,0.9090909090909091,,0.05,0.14414414414414414,0.015384615384615385,0.0625,0.018867924528301886,0.11949685534591195,0.01639344262295082,0.025,0.02040816326530612,,,0.05555555555555555,0.14705882352941177,0.038461538461538464,0.19607843137254902,0.0967741935483871,,0.022222222222222223,,0.24691358024691357,0.5,0.7142857142857143,0.2,0.3333333333333333,0.4444444444444444,0.46153846153846156,0.25,0.30864197530864196,0.24,0.24,0.16666666666666666,0.037037037037037035,0.5714285714285714,0.5,,0.23076923076923078,0.3333333333333333,0.07692307692307693,0.35802469135802467,0.47076481481481475,0.512525,0.4541576923076923,0.09090909090909091,0.10126582278481013,0.06060606060606061,0.15151515151515152,9.79027777777778,24.255555555555553,0.1873198847262248,,6.0,,1.0,,,1.0,,,2.0,,,,,4.0,1.0,,,,,,,,,,0.07407407407407407,,,,,,,0.14285714285714285,,,0.14285714285714285,,,,,,1.0,1.0,1.0,,,,,,,,,,0.07692307692307693,,1.0,,,,,,True,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,8757.0,146,10,283,282,55.0,60.0,38.0,565,5.0,9.0,1.0,3.0,,3.0,,4.0,3.0,4.0,14.0,2.0,8.0,17.0,27.0,4.0,35.0,307.0,1.0,4.0,5.0,,4.0,4.0,1.0,1.0,14.0,2.0,,14.0,4.0,9.0,3.0,12.0,1.0,2.0,4.0,3.0,2.0,27.0,,5.0,1.0,5.0,3.0,,8.0,6.0,14.0,,6.0,5.0,1.0,,1.0,,1.0,1.0,,2.0,10.0,,5.0,,6.0,1.0,2.0,1.0,2.0,2.0,,,3.0,3.0,,,51.0,1.0,,0.875,0.875,0.47058823529411764,0.25,,0.3522727272727273,0.2777777777777778,,0.3695652173913043,0.2777777777777778,0.05555555555555555,0.6136363636363636,0.23529411764705882,0.3333333333333333,0.25,14.242424242424244,,,0.047619047619047616,0.033707865168539325,0.04854368932038835,0.12195121951219512,,0.06153846153846154,0.034722222222222224,0.058823529411764705,0.046511627906976744,0.038461538461538464,,,0.038461538461538464,0.1,,0.12,0.125,,1.0,0.20454545454545456,0.5555555555555556,0.8333333333333334,0.8,0.09090909090909091,,,,0.09090909090909091,0.75,0.75,1.0,0.3181818181818182,0.3333333333333333,0.3333333333333333,,0.375,,0.25,0.8181818181818182,0.5187034090909092,0.5317,0.5381625,0.044444444444444446,0.1111111111111111,0.14285714285714285,0.02857142857142857,7.158823529411765,24.496296296296297,0.19434628975265017,5.0,13.0,1.0,2.0,,,3.0,5.0,1.0,5.0,15.0,,,,,,,,,1.0,0.18518518518518517,0.2,0.18518518518518517,,,0.29545454545454547,0.38461538461538464,0.38461538461538464,1.0,,,,0.2222222222222222,0.5,1.0,0.3333333333333333,,,,,,,,2.0,,,,,,1.0,,,,0.25,,,1.0,1.0,,,,True,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,3933.0,66,1,136,137,62.0,66.0,17.0,273,2.0,4.0,,,1.0,1.0,,1.0,2.0,2.0,10.0,5.0,4.0,7.0,14.0,10.0,36.0,155.0,,,3.0,1.0,2.0,5.0,10.0,15.0,6.0,2.0,,10.0,1.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,,1.0,,2.0,6.0,,8.0,1.0,9.0,,2.0,2.0,,3.0,,2.0,1.0,4.0,1.0,1.0,11.0,,6.0,,10.0,,1.0,4.0,,,,,,,,11.0,60.0,2.0,2.0,0.75,0.75,0.5714285714285714,,0.5,0.6190476190476191,0.5,0.35714285714285715,0.6923076923076923,0.5,0.625,0.6666666666666666,0.14285714285714285,0.25,,19.607843137254903,0.75,,,0.17142857142857143,0.03333333333333333,0.1111111111111111,,0.1509433962264151,0.01694915254237288,,0.058823529411764705,,,,0.3333333333333333,0.06666666666666667,0.18181818181818182,0.15384615384615385,,,,0.19047619047619047,0.5,0.6666666666666666,1.0,0.047619047619047616,,,,0.09523809523809523,1.0,1.0,0.5,0.47619047619047616,,,,0.14285714285714285,1.0,0.7142857142857143,0.8571428571428571,0.549195,0.55245,0.5514583333333333,0.045454545454545456,0.125,0.08333333333333333,0.4166666666666667,8.6,24.935714285714283,0.45588235294117646,3.0,4.0,,1.0,3.0,1.0,2.0,6.0,1.0,3.0,18.0,,3.0,,1.0,,,,,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,,,0.19047619047619047,0.75,0.75,1.0,0.3,0.3,1.0,0.3333333333333333,,,0.6666666666666666,0.5,1.0,0.3,,,,,,1.0,,1.0,,,,,0.2,,,0.2,3.0,,,1.0,,,True,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,8208.0,137,-25,261,262,77.0,95.0,37.0,523,10.0,14.0,4.0,5.0,1.0,3.0,8.0,15.0,5.0,7.0,11.0,4.0,23.0,36.0,12.0,5.0,57.0,324.0,5.0,8.0,10.0,4.0,8.0,4.0,2.0,13.0,28.0,18.0,4.0,11.0,1.0,15.0,5.0,20.0,2.0,3.0,7.0,7.0,1.0,45.0,3.0,7.0,1.0,6.0,10.0,4.0,20.0,11.0,31.0,2.0,4.0,3.0,1.0,3.0,,2.0,3.0,6.0,2.0,5.0,18.0,1.0,7.0,1.0,7.0,1.0,3.0,1.0,3.0,2.0,,1.0,3.0,,,13.0,74.0,1.0,1.0,0.6086956521739131,0.6666666666666666,0.6388888888888888,0.625,0.5,0.5416666666666666,0.5555555555555556,0.4583333333333333,0.5588235294117647,0.5555555555555556,0.5,0.25,0.027777777777777776,0.07142857142857142,,18.627450980392158,0.5,0.23529411764705882,0.1,0.14705882352941177,0.08536585365853659,0.15384615384615385,0.0625,0.14953271028037382,0.07692307692307693,0.1,0.029411764705882353,0.16666666666666666,0.05405405405405406,0.09090909090909091,0.08695652173913043,0.12,0.25,0.15384615384615385,0.15384615384615385,0.09090909090909091,,0.2916666666666667,0.7142857142857143,0.7692307692307693,0.8,0.3125,0.5333333333333333,0.5333333333333333,0.375,0.14583333333333334,0.7142857142857143,0.7142857142857143,0.6,0.22916666666666666,0.5555555555555556,0.8,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.47122083333333326,0.475725,0.4940083333333334,0.06,0.07894736842105263,0.17543859649122806,0.22807017543859648,7.791666666666667,24.558333333333337,0.2950191570881226,1.0,1.0,,,1.0,,1.0,2.0,,1.0,6.0,,1.0,,1.0,1.0,,1.0,,1.0,0.16666666666666666,,0.16666666666666666,,,0.020833333333333332,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,1.0,,,,0.1111111111111111,,,0.09090909090909091,,1.0,1.0,,,1.0,,1.0,,,,,0.25,,,0.25,,,,,1.0,1.0,True,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,790.0,13,12,33,32,23.0,24.0,3.0,65,,,,,,,,,,1.0,3.0,1.0,,1.0,3.0,,3.0,23.0,,1.0,,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,6.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,23.0,,,,,,,,0.375,,,0.375,,,0.75,,,,11.11111111111111,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,0.75,,,,,,0.5,0.75,0.5310875,,0.45715,,,,,21.2,25.733333333333334,0.696969696969697,,,,,1.0,,,1.0,,,3.0,,1.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1256.0,21,-17,45,47,6.0,23.0,8.0,92,1.0,6.0,1.0,4.0,,,,,,,,,1.0,6.0,,,2.0,52.0,1.0,4.0,2.0,,,,,,2.0,,,,2.0,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,,,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,6.0,,,1.0,1.0,0.16666666666666666,0.25,,0.16666666666666666,0.25,,0.16666666666666666,0.25,,,0.3333333333333333,0.3333333333333333,,10.909090909090908,,0.3333333333333333,,0.058823529411764705,0.09090909090909091,,0.125,0.045454545454545456,0.1,0.08333333333333333,0.14285714285714285,,0.16666666666666666,,0.2,,,,,,,1.0,0.16666666666666666,0.25,1.0,,,,,,,,,,1.0,0.25,1.0,,,,1.0,0.6319833333333333,0.6032333333333334,,,,1.0,,1.1500000000000001,,0.13333333333333333,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
