EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveAttempts,FTOffRebounds,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Corner3PctBlocked,on,3pt And 1 Free Throw Trips
1890,1610612739,Shawn Marion,Shawn Marion,1890,CLE,128.0,2,1.0,6,5,3,3,11,4,2.0,2.0,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,23057.0,384,76.0,709,715,116,115,1424,704,6.0,4.0,116,0.16361071932299012,112.0,43.0,71.0,8.0,17.0,5.0,10.0,3.0,16.0,3.0,18.0,49.0,105.0,50.0,148.0,8.0,19.0,17.0,33.0,5.0,11.0,15.0,25.0,86.0,12.0,10.0,14.0,6.0,3.0,9.0,2.0,1.0,2.0,2.0,2.0,21.0,14.0,28.0,27.0,35.0,5.0,67.0,42.0,109.0,3.0,2.0,12.0,3.0,4.0,12.0,1.0,8.0,1.0,1.0,24.0,4.0,4.0,29.0,47.0,1.0,7.0,2.0,42.0,9.0,58.0,2.0,23.0,7.0,24.0,11.0,2.0,11.0,24.0,15.0,3.0,3.0,25.0,3.0,7.0,0.8775510204081632,0.9772727272727273,0.4666666666666667,0.42105263157894735,0.45454545454545453,0.4666666666666667,0.42105263157894735,0.45454545454545453,0.556390977443609,0.5689655172413793,0.625,0.13333333333333333,0.16901408450704225,0.125,18.557919621749406,0.5,0.23809523809523808,0.15021459227467812,0.112,0.17880794701986755,0.10852713178294573,0.16145833333333334,0.11081794195250659,0.13432835820895522,0.12121212121212122,0.08333333333333333,0.09473684210526316,0.14705882352941177,0.17045454545454544,0.15789473684210525,0.11594202898550725,0.16666666666666666,0.22580645161290322,0.07142857142857142,0.625,0.6761904761904762,0.6056338028169014,0.7288135593220338,0.8604651162790697,0.1523809523809524,0.1875,0.21428571428571427,1.0,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.8947368421052632,0.47058823529411764,0.25,0.9090909090909091,0.5,0.6761904761904762,0.5586066666666667,0.5870411764705882,0.6163272727272727,0.18253968253968253,0.18253968253968253,0.22297297297297297,0.16891891891891891,5.2495238095238115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,19122.0,319,25.0,600,593,178,176,1193,643,13.0,10.0,174,0.2966666666666667,88.0,22.0,40.0,1.0,4.0,6.0,15.0,9.0,22.0,14.0,32.0,45.0,94.0,44.0,188.0,3.0,6.0,8.0,20.0,12.0,26.0,20.0,56.0,16.0,74.0,,9.0,21.0,13.0,34.0,8.0,5.0,9.0,3.0,9.0,81.0,2.0,5.0,9.0,17.0,,26.0,7.0,33.0,2.0,3.0,8.0,2.0,6.0,7.0,1.0,2.0,1.0,2.0,15.0,3.0,5.0,12.0,20.0,,,1.0,33.0,,50.0,4.0,15.0,9.0,8.0,6.0,,2.0,8.0,4.0,,,51.0,3.0,6.0,0.17777777777777778,0.17777777777777778,0.4787234042553192,0.5,0.46153846153846156,0.5179856115107914,0.4,0.47368421052631576,0.58125,0.5263157894736842,0.5714285714285714,0.09574468085106383,0.125,0.13636363636363635,25.143678160919542,0.5333333333333333,,0.08056872037914692,0.028409090909090908,0.09375,0.016,0.08469055374592833,0.023255813953488372,0.017857142857142856,0.05172413793103448,0.016129032258064516,0.022727272727272728,,0.08235294117647059,0.04838709677419355,0.109375,0.0875,0.125,0.03076923076923077,0.5,0.28776978417266186,0.55,0.6285714285714286,0.09090909090909091,0.15827338129496402,0.4090909090909091,0.47368421052631576,0.2222222222222222,0.2302158273381295,0.4375,0.45161290322580644,0.2857142857142857,0.26666666666666666,0.25,,0.39473684210526316,0.4,0.6115107913669064,0.5004467625899279,0.5326312500000001,0.49798947368421054,0.10596026490066225,0.14285714285714285,0.10638297872340426,0.2978723404255319,8.843617021276595,1.0,6.0,3.0,2.0,17.0,39.0,2.0,6.0,4.0,10.0,18.0,45.0,2.0,9.0,4.0,12.0,36.0,18.0,39.0,17.0,1.0,1.0,3.0,1.0,0.6666666666666666,0.4,0.2222222222222222,0.3333333333333333,0.4,0.3237410071942446,0.022222222222222223,0.03125,0.02564102564102564,0.04316546762589928,0.16666666666666666,0.16666666666666666,1.0,0.2805755395683453,0.4358974358974359,0.4473684210526316,0.6470588235294118,0.2,0.4,0.3333333333333333,1.0,0.05263157894736842,0.2631578947368421,0.4,0.4358974358974359,0.021739130434782608,25.34,,,,,,,,,,,,,,,,True,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,32354.0,539,41.0,1008,1017,279,264,2025,1048,5.0,4.0,274,0.2767857142857143,154.0,33.0,52.0,12.0,23.0,8.0,12.0,17.0,42.0,1.0,2.0,51.0,96.0,35.0,137.0,15.0,33.0,7.0,37.0,12.0,21.0,19.0,43.0,62.0,40.0,16.0,6.0,4.0,3.0,7.0,1.0,2.0,3.0,,1.0,17.0,21.0,41.0,29.0,67.0,1.0,97.0,62.0,159.0,6.0,1.0,5.0,,2.0,8.0,1.0,3.0,,,13.0,2.0,2.0,18.0,33.0,1.0,6.0,3.0,57.0,16.0,62.0,5.0,22.0,12.0,17.0,12.0,,5.0,18.0,11.0,1.0,2.0,43.0,2.0,9.0,0.6078431372549019,0.7209302325581395,0.53125,0.45454545454545453,0.5714285714285714,0.53125,0.45454545454545453,0.5714285714285714,0.548,0.4868421052631579,0.5657894736842105,0.0625,0.07692307692307693,0.023809523809523808,11.438183347350714,0.38461538461538464,0.05,0.20615384615384616,0.12654320987654322,0.14009661835748793,0.10880829015544041,0.18045112781954886,0.11992263056092843,0.1702127659574468,0.15702479338842976,0.05504587155963303,0.11347517730496454,0.09615384615384616,0.1968503937007874,0.1896551724137931,0.24390243902439024,0.1592356687898089,0.08,0.15384615384615385,0.6111111111111112,0.5416666666666666,0.6346153846153846,0.6875,0.6363636363636364,0.4375,0.40476190476190477,0.4146341463414634,0.5882352941176471,0.020833333333333332,0.5,1.0,,0.696969696969697,0.5217391304347826,0.08333333333333333,0.5714285714285714,0.6666666666666666,0.5416666666666666,0.5231510416666666,0.5072875,0.4902619047619047,0.19469026548672566,0.19469026548672566,0.27007299270072993,0.31386861313868614,4.182291666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,
202697,1610612739,Iman Shumpert,Iman Shumpert,202697,CLE,41721.0,695,69.0,1303,1308,374,358,2611,1350,25.0,12.0,367,0.2870299309286262,192.0,10.0,28.0,2.0,6.0,2.0,8.0,3.0,17.0,13.0,26.0,26.0,71.0,30.0,181.0,3.0,10.0,6.0,15.0,7.0,19.0,16.0,48.0,20.0,32.0,,9.0,11.0,12.0,23.0,8.0,4.0,6.0,3.0,2.0,58.0,10.0,12.0,33.0,33.0,9.0,75.0,23.0,98.0,1.0,13.0,7.0,1.0,6.0,6.0,,1.0,2.0,,13.0,2.0,4.0,17.0,50.0,3.0,,,33.0,,40.0,,10.0,10.0,15.0,8.0,,7.0,16.0,11.0,1.0,,44.0,6.0,5.0,0.38461538461538464,0.38461538461538464,0.36619718309859156,0.3,0.3684210526315789,0.4603658536585366,0.1956521739130435,0.43243243243243246,0.49184782608695654,0.2777777777777778,0.5106382978723404,0.1267605633802817,0.21428571428571427,0.17647058823529413,12.90956749672346,0.5384615384615384,0.24324324324324326,0.07819905213270142,0.0297029702970297,0.13095238095238096,0.0392156862745098,0.09792284866468842,0.03338391502276176,0.03225806451612903,0.026490066225165563,0.031007751937984496,0.04838709677419355,0.014492753623188406,0.043478260869565216,0.09395973154362416,0.10714285714285714,0.12886597938144329,0.13793103448275862,0.011363636363636364,0.6875,0.17073170731707318,0.35714285714285715,0.45454545454545453,0.4,0.10365853658536585,0.17647058823529413,0.21428571428571427,0.3333333333333333,0.15853658536585366,0.5,0.5,0.38461538461538464,0.2608695652173913,0.3333333333333333,1.0,0.21621621621621623,0.25,0.7378048780487805,0.5179432098765431,0.5195535714285715,0.5039557142857144,0.05747126436781609,0.12345679012345678,0.08287292817679558,0.26519337016574585,9.726760563380283,15.0,46.0,8.0,8.0,18.0,47.0,,5.0,4.0,10.0,33.0,93.0,1.0,13.0,6.0,18.0,93.0,6.0,45.0,18.0,,7.0,,,0.9393939393939394,0.3548387096774194,0.07692307692307693,0.3333333333333333,0.3626373626373626,0.5670731707317073,,,,0.2804878048780488,0.32608695652173914,0.32608695652173914,1.0,0.2865853658536585,0.3829787234042553,0.3829787234042553,0.8888888888888888,0.34782608695652173,0.21739130434782608,,,0.21621621621621623,0.2702702702702703,0.4,0.4,,25.18817204301075,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.024390243902439025,0.125,1.0,0.25,,True,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,20861.0,348,57.0,651,662,167,188,1313,634,8.0,6.0,161,0.2565284178187404,89.0,2.0,5.0,1.0,2.0,,1.0,13.0,27.0,2.0,9.0,17.0,41.0,19.0,116.0,5.0,7.0,6.0,28.0,2.0,5.0,4.0,17.0,4.0,30.0,2.0,4.0,19.0,13.0,32.0,11.0,2.0,12.0,,7.0,77.0,2.0,4.0,6.0,14.0,,20.0,6.0,26.0,1.0,2.0,19.0,,14.0,3.0,2.0,5.0,,1.0,22.0,1.0,7.0,7.0,33.0,,3.0,,25.0,2.0,23.0,1.0,8.0,4.0,,,,,,,,,17.0,3.0,2.0,0.11764705882352941,0.125,0.4146341463414634,0.7142857142857143,0.4,0.5,0.8461538461538461,0.43333333333333335,0.5370370370370371,0.875,0.4473684210526316,0.0975609756097561,,0.1111111111111111,17.12779973649539,0.8636363636363636,,0.06481481481481481,0.020202020202020204,0.044444444444444446,0.016666666666666666,0.05698005698005698,0.018867924528301886,,0.025974025974025976,0.03333333333333333,0.010869565217391304,0.03571428571428571,0.09333333333333334,0.02197802197802198,0.1,0.052083333333333336,0.02564102564102564,0.0196078431372549,,0.05154639175257732,0.4,0.4,,0.27835051546391754,0.48148148148148145,0.5416666666666666,,0.09278350515463918,0.2222222222222222,0.25,1.0,0.15384615384615385,0.5,,0.06666666666666667,,0.6288659793814433,0.47386041666666673,0.48822272727272725,0.4908821428571429,0.07692307692307693,0.16666666666666666,0.2413793103448276,0.14655172413793102,9.641463414634147,6.0,11.0,2.0,3.0,15.0,45.0,2.0,4.0,1.0,7.0,21.0,56.0,4.0,6.0,3.0,10.0,57.0,6.0,44.0,15.0,,6.0,,,0.9047619047619048,0.375,0.6666666666666666,0.3,0.38181818181818183,0.5773195876288659,,0.1111111111111111,,0.1134020618556701,0.5454545454545454,0.5454545454545454,1.0,0.4639175257731959,0.3333333333333333,0.3333333333333333,0.8666666666666667,0.15384615384615385,0.3076923076923077,0.5,1.0,0.2,0.4666666666666667,0.14285714285714285,0.3409090909090909,,25.671428571428578,,,,2.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,0.6666666666666666,,True,
2592,1610612739,James Jones,James Jones,2592,CLE,10785.0,180,14.0,345,342,137,109,687,363,2.0,1.0,136,0.39710144927536234,51.0,,,,,,,2.0,3.0,1.0,3.0,3.0,6.0,7.0,55.0,,,,3.0,1.0,2.0,2.0,22.0,6.0,,,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,,6.0,10.0,1.0,17.0,1.0,18.0,,1.0,,,,3.0,1.0,,,,3.0,,1.0,10.0,26.0,,3.0,2.0,14.0,,7.0,,2.0,,1.0,1.0,,,2.0,2.0,,,22.0,3.0,,1.0,1.0,0.5,,0.5,0.5106382978723404,0.5,0.5555555555555556,0.55,0.5,0.5789473684210527,,,,13.283208020050125,,0.058823529411764705,0.09174311926605505,,0.10909090909090909,0.013157894736842105,0.0975609756097561,0.005714285714285714,,,,0.018867924528301886,,0.14583333333333334,0.08823529411764706,,0.11627906976744186,0.08333333333333333,,1.0,,,,,0.06382978723404255,0.6666666666666666,0.6666666666666666,1.0,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.8723404255319149,0.5198382978723405,0.5985750000000001,0.5207805555555556,0.06,0.25,0.05454545454545454,0.4,14.783333333333333,7.0,18.0,1.0,8.0,7.0,23.0,1.0,2.0,3.0,8.0,14.0,41.0,1.0,3.0,6.0,16.0,42.0,,23.0,7.0,,1.0,,1.0,1.0,0.34146341463414637,0.3333333333333333,0.375,0.34146341463414637,0.8723404255319149,,,,0.3829787234042553,0.3888888888888889,0.3888888888888889,1.0,0.48936170212765956,0.30434782608695654,0.30434782608695654,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.4444444444444444,0.4444444444444444,0.375,0.30434782608695654,0.023809523809523808,24.52926829268293,1.0,1.0,,,3.0,,,,5.0,,,,,0.375,,True,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,2446.0,41,15.0,81,78,32,29,159,90,,,31,0.3950617283950617,9.0,2.0,2.0,1.0,1.0,,,,,,,2.0,2.0,6.0,16.0,1.0,1.0,,2.0,,,,6.0,,4.0,2.0,,3.0,1.0,4.0,,1.0,1.0,1.0,1.0,9.0,2.0,,7.0,1.0,,8.0,2.0,10.0,,,1.0,1.0,1.0,2.0,,,,,3.0,,,2.0,4.0,,,1.0,6.0,,7.0,,2.0,,,,,,,,,,6.0,,,,,1.0,1.0,,0.8333333333333334,1.0,1.5,0.8888888888888888,1.0,1.5,,,,13.636363636363637,0.3333333333333333,,0.045454545454545456,,0.4117647058823529,0.2,0.20512820512820512,0.08,,,,,0.5,,0.125,,0.4666666666666667,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,0.5874666666666667,,0.5367,0.3333333333333333,0.5,0.125,0.375,0.8999999999999999,1.0,1.0,,1.0,1.0,3.0,,,1.0,1.0,2.0,4.0,,,2.0,2.0,6.0,,3.0,1.0,,,,1.0,1.0,0.5,,1.0,0.5,0.6666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.5,1.0,0.3333333333333333,0.2,25.450000000000003,,,,,1.0,,,,1.0,,,,,1.0,,True,
2544,1610612739,LeBron James,LeBron James,2544,CLE,35966.0,599,52.0,1124,1124,318,302,2248,1163,25.0,18.0,311,0.28291814946619215,168.0,76.0,113.0,10.0,13.0,17.0,31.0,32.0,100.0,35.0,101.0,143.0,314.0,93.0,424.0,16.0,35.0,17.0,55.0,34.0,83.0,41.0,121.0,62.0,224.0,8.0,24.0,62.0,63.0,125.0,43.0,20.0,42.0,12.0,8.0,313.0,8.0,18.0,54.0,63.0,12.0,129.0,27.0,156.0,4.0,7.0,31.0,5.0,18.0,22.0,4.0,13.0,1.0,4.0,53.0,3.0,13.0,18.0,42.0,4.0,1.0,4.0,96.0,1.0,125.0,6.0,45.0,20.0,17.0,14.0,,3.0,17.0,9.0,,,119.0,3.0,14.0,0.21678321678321677,0.22302158273381295,0.4554140127388535,0.45714285714285713,0.40963855421686746,0.42435897435897435,0.4523809523809524,0.37383177570093457,0.4710467706013363,0.5092592592592593,0.45149253731343286,0.07643312101910828,0.08849557522123894,0.14,37.92581377744133,0.5849056603773585,0.375,0.17897727272727273,0.04986149584487535,0.24434389140271492,0.037037037037037035,0.20418848167539266,0.045060658578856154,0.09565217391304348,0.051470588235294115,,0.0392156862745098,0.031746031746031744,0.17777777777777778,0.168,0.1956521739130435,0.2275449101796407,0.2962962962962963,0.019704433497536946,0.5294117647058824,0.28974358974358977,0.672566371681416,0.7378640776699029,0.23684210526315788,0.2564102564102564,0.32,0.37209302325581395,0.0625,0.258974358974359,0.3465346534653465,0.3465346534653465,0.3142857142857143,0.30952380952380953,0.7692307692307693,,0.2897196261682243,0.5483870967741935,0.4846153846153846,0.4795484615384617,0.47536388888888886,0.4441476635514019,0.1048951048951049,0.1274787535410765,0.12971698113207547,0.28537735849056606,9.036305732484077,3.0,8.0,3.0,3.0,12.0,68.0,,4.0,3.0,21.0,15.0,76.0,2.0,7.0,4.0,24.0,24.0,21.0,68.0,12.0,,,1.0,,0.5333333333333333,0.19736842105263158,0.2857142857142857,0.16666666666666666,0.19736842105263158,0.19487179487179487,,,,0.020512820512820513,0.375,0.375,0.6666666666666666,0.17435897435897435,0.17647058823529413,0.17647058823529413,0.5,0.07142857142857142,0.09523809523809523,,,0.028037383177570093,0.19626168224299065,0.14285714285714285,0.17647058823529413,,25.486842105263158,,,,2.0,1.0,,1.0,2.0,1.0,4.0,0.029411764705882353,0.6666666666666666,0.5,0.3333333333333333,,True,
2747,1610612739,JR Smith,JR Smith,2747,CLE,19241.0,321,27.0,597,600,225,201,1197,632,8.0,7.0,221,0.3768844221105528,87.0,7.0,8.0,2.0,2.0,,,2.0,9.0,10.0,21.0,19.0,38.0,10.0,147.0,2.0,2.0,1.0,14.0,7.0,16.0,7.0,48.0,20.0,18.0,,1.0,10.0,4.0,14.0,2.0,2.0,9.0,,1.0,32.0,,3.0,17.0,23.0,5.0,45.0,3.0,48.0,,1.0,3.0,3.0,1.0,5.0,1.0,2.0,,1.0,8.0,,4.0,18.0,29.0,,2.0,,12.0,,13.0,,4.0,1.0,7.0,5.0,1.0,1.0,7.0,4.0,,,48.0,4.0,1.0,0.5263157894736842,0.5263157894736842,0.5,1.0,0.4375,0.5524193548387096,0.5416666666666666,0.47674418604651164,0.5653846153846154,0.5384615384615384,0.5106382978723404,0.02631578947368421,0.125,,19.742489270386265,0.375,0.2631578947368421,0.12234042553191489,0.01775147928994083,0.15315315315315314,,0.13377926421404682,0.009900990099009901,,0.02857142857142857,0.02,,,0.07246376811594203,0.16666666666666666,0.1276595744680851,0.1411764705882353,0.19230769230769232,,0.5714285714285714,0.06451612903225806,0.875,1.0,0.42857142857142855,0.07258064516129033,0.2222222222222222,0.2222222222222222,0.5,0.1693548387096774,0.47619047619047616,0.47619047619047616,0.6,0.16666666666666666,1.0,1.0,,,0.7580645161290323,0.4937991869918699,0.551685,0.45555119047619047,0.03875968992248062,0.09523809523809523,0.09523809523809523,0.32653061224489793,12.623684210526315,7.0,20.0,6.0,7.0,26.0,66.0,2.0,4.0,8.0,20.0,33.0,86.0,3.0,10.0,9.0,27.0,81.0,18.0,65.0,26.0,3.0,1.0,,1.0,0.8181818181818182,0.38372093023255816,0.3,0.3333333333333333,0.38823529411764707,0.6935483870967742,0.03488372093023256,,0.015151515151515152,0.16129032258064516,0.35,0.3888888888888889,0.5714285714285714,0.532258064516129,0.3939393939393939,0.4,0.8846153846153846,0.5,0.3333333333333333,0.5,1.0,0.16279069767441862,0.46511627906976744,0.4,0.4,0.011494252873563218,25.527906976744188,,,,1.0,1.0,1.0,,1.0,,,,0.16666666666666666,1.0,0.14285714285714285,0.1,True,
