EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,3SecondViolations,DefensiveGoaltends,on
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,1205.0,20.0,-12,42.0,38.0,15.0,10.0,1.0,80.0,,,,,,,2.0,3.0,1.0,1.0,,1.0,,,,,2.0,3.0,1.0,2.0,,7.0,48,,,,,,,,1.0,,,,,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,4.0,,6,,,,1.0,,,,,,,,,,,,,,15.0,,,0.5,0.5,1.0,0.5,,,0.5,0.6666666666666666,,,0.7,,,0.7,,,0.4,,,13.953488372093023,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,0.4,,0.4537,,0.4265,,,,,20.7,24.950000000000003,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201991,1610612746,Lester Hudson,Lester Hudson,201991,LAC,830.0,14.0,4,33.0,31.0,22.0,20.0,2.0,64.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,,5.0,32,,,,,,,,1.0,,,,,,2.0,3.0,,,,1.0,3.0,,3.0,,,2.0,1.0,,6.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,3.0,,4,,,,,,,,,,,,,,,,,,22.0,1.0,,,,1.0,1.0,,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,0.5,1.0,11.428571428571429,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.4385666666666667,,0.381,,,,,13.7,23.3,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202327,1610612746,Ekpe Udoh,Ekpe Udoh,202327,LAC,2.0,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,5097.0,85.0,-6,174.0,173.0,73.0,71.0,21.0,347.0,3.0,3.0,2.0,2.0,4.0,6.0,6.0,9.0,,1.0,5.0,13.0,,1.0,2.0,6.0,13.0,18.0,5.0,14.0,17.0,58.0,206,,,,1.0,2.0,2.0,5.0,8.0,2.0,6.0,12.0,28.0,,26.0,3.0,12.0,13.0,5.0,,13.0,5.0,18.0,3.0,2.0,9.0,2.0,2.0,41.0,,2.0,3.0,5.0,,8.0,2.0,10.0,1.0,5.0,2.0,3.0,4.0,,2.0,,2.0,,,4.0,1.0,,4.0,1.0,11,,,,12.0,,,3.0,18.0,1.0,4.0,5.0,1.0,,1.0,1.0,1.0,28.0,73.0,5.0,5.0,,,0.2,0.35714285714285715,,0.3333333333333333,0.35714285714285715,0.7222222222222222,,0.625,0.640625,,0.5714285714285714,0.7125,0.5,0.7,0.4375,,,22.448979591836736,1.0,,0.09259259259259259,0.047619047619047616,0.13043478260869565,,0.1038961038961039,0.028985507246376812,0.1,0.06666666666666667,,0.05263157894736842,0.16,,0.1111111111111111,0.2,0.08333333333333333,1.0,0.09375,1.0,1.0,0.1875,0.6666666666666666,0.6666666666666666,0.28125,0.6666666666666666,0.6666666666666666,,0.03125,,,,0.40625,0.38461538461538464,0.4166666666666667,0.2,1.0,,,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.53125,0.38461538461538464,0.4752093750000001,0.57915,0.48887857142857144,0.11428571428571428,0.19047619047619047,0.034482758620689655,0.4827586206896552,11.883333333333333,25.949999999999996,0.41954022988505746,,,,,1.0,,,1.0,,,0.07142857142857142,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201150,1610612746,Spencer Hawes,Spencer Hawes,201150,LAC,2080.0,35.0,-4,69.0,70.0,17.0,28.0,4.0,139.0,2.0,3.0,1.0,1.0,1.0,4.0,,,,,2.0,3.0,,,1.0,1.0,3.0,7.0,2.0,3.0,2.0,14.0,74,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,6.0,,3.0,2.0,,2.0,2.0,4.0,1.0,1.0,2.0,,,10.0,1.0,1.0,1.0,4.0,,5.0,2.0,7.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,4.0,,6,,,,1.0,,,,2.0,,,1.0,3.0,2.0,1.0,3.0,2.0,7.0,17.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.42857142857142855,1.0,1.0,0.6,1.0,1.25,0.6363636363636364,1.0,1.1666666666666667,0.3,,,16.216216216216218,1.0,,0.23529411764705882,0.05,0.09090909090909091,0.058823529411764705,0.17857142857142858,0.05405405405405406,0.16666666666666666,,,0.25,0.125,0.4,0.1111111111111111,,,0.6666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.4,0.25,0.25,,,,,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,1.0,0.5,1.0,0.6,0.6666666666666666,0.5283599999999999,0.418,0.486425,,,0.14285714285714285,0.5,5.057142857142858,26.03333333333333,0.2463768115942029,1.0,,,,,,,,,,,,0.5,1.0,1.0,,,,,1.0,2.0,,,,,,0.07142857142857142,1.0,,,,,,,,,,,,False
201175,1610612746,Glen Davis,Glen Davis,201175,LAC,3746.0,62.0,-29,122.0,131.0,46.0,58.0,12.0,253.0,6.0,10.0,1.0,2.0,1.0,3.0,1.0,3.0,,,,,,,,,8.0,16.0,,,1.0,17.0,156,2.0,2.0,,,,4.0,1.0,3.0,,,,2.0,10.0,6.0,,,,,3.0,,1.0,1.0,,1.0,,,,3.0,1.0,4.0,2.0,7.0,,9.0,5.0,14.0,,3.0,3.0,,2.0,,1.0,2.0,1.0,,,4.0,,,5.0,3.0,16,1.0,3.0,1.0,2.0,,,,2.0,,1.0,,,,,,,2.0,46.0,6.0,,0.625,0.8333333333333334,,,,,,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.1875,0.3333333333333333,15.217391304347828,0.5,,0.1891891891891892,0.0975609756097561,0.10526315789473684,0.05555555555555555,0.16071428571428573,0.0847457627118644,0.2,0.1111111111111111,,0.3076923076923077,0.1,0.25,0.13333333333333333,,,,0.625,0.6,0.75,0.1875,0.3333333333333333,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.6666666666666666,0.5,,,0.625,,0.52289375,0.7721,0.46483333333333327,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.11764705882352941,5.7875000000000005,,0.3770491803278688,2.0,,,,,,1.0,,,,,,0.6666666666666666,,1.0,,,,,2.0,4.0,,0.2,,,,0.0625,1.0,,,,,,,,,,,,False
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,6342.0,106.0,-27,209.0,216.0,76.0,90.0,25.0,425.0,8.0,14.0,1.0,4.0,2.0,9.0,2.0,4.0,,3.0,5.0,9.0,1.0,2.0,1.0,3.0,12.0,27.0,5.0,12.0,2.0,41.0,237,1.0,3.0,1.0,3.0,,5.0,2.0,5.0,1.0,3.0,,7.0,6.0,18.0,9.0,6.0,9.0,5.0,3.0,2.0,,2.0,,,2.0,,,4.0,,3.0,5.0,4.0,1.0,10.0,4.0,14.0,,6.0,5.0,1.0,3.0,,2.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,6.0,1.0,12,,1.0,,3.0,,,1.0,4.0,,2.0,,2.0,1.0,1.0,3.0,1.0,7.0,76.0,2.0,,0.25,0.25,0.6,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.4,0.5,0.4166666666666667,0.4375,0.5,0.4166666666666667,0.4375,0.3076923076923077,0.1111111111111111,0.2222222222222222,19.665271966527197,0.5,0.1,0.07017543859649122,0.046153846153846156,0.1388888888888889,,0.0967741935483871,0.02912621359223301,0.0625,0.07407407407407407,,0.13333333333333333,0.06060606060606061,,0.1111111111111111,0.2222222222222222,,0.3333333333333333,0.358974358974359,0.5714285714285714,0.6153846153846154,0.23076923076923078,0.2222222222222222,0.2857142857142857,0.10256410256410256,0.5,0.5,,0.07692307692307693,,,,0.23076923076923078,0.5555555555555556,0.5555555555555556,0.6,0.3333333333333333,0.5,1.0,0.5,0.25,0.375,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.49622435897435896,0.49225,0.43326249999999994,0.04878048780487805,0.06896551724137931,0.12195121951219512,0.17073170731707318,6.262962962962963,25.70833333333333,0.36363636363636365,2.0,1.0,,,,,,,,,,,0.375,,0.3333333333333333,0.16666666666666666,,,,1.0,,1.0,0.07142857142857142,,0.06666666666666667,,,0.5,1.0,,,,,1.0,1.0,,,,,False
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,7277.0,121.0,-27,246.0,245.0,87.0,89.0,30.0,491.0,3.0,4.0,1.0,2.0,9.0,23.0,7.0,18.0,4.0,5.0,6.0,21.0,,2.0,1.0,9.0,19.0,45.0,10.0,26.0,7.0,75.0,291,3.0,6.0,,2.0,,6.0,3.0,10.0,4.0,12.0,4.0,22.0,14.0,24.0,21.0,9.0,20.0,6.0,3.0,4.0,,4.0,,,4.0,,,8.0,,2.0,2.0,6.0,,8.0,3.0,11.0,2.0,4.0,4.0,,1.0,3.0,1.0,4.0,,,,5.0,,,3.0,1.0,10,,,,7.0,,,,10.0,,1.0,2.0,,,,1.0,1.0,22.0,87.0,,2.0,0.3684210526315789,0.3684210526315789,0.7,0.38461538461538464,,0.3333333333333333,0.4,0.4222222222222222,0.5,0.3,0.4788732394366197,0.375,0.4090909090909091,0.5,0.375,0.4583333333333333,0.36619718309859156,0.06666666666666667,0.13043478260869565,28.67383512544803,0.2,,0.08333333333333333,0.02857142857142857,0.058823529411764705,,0.07547169811320754,0.01834862385321101,,,,0.045454545454545456,0.08108108108108109,0.15384615384615385,0.07407407407407407,,0.05405405405405406,1.0,0.056338028169014086,0.75,0.75,0.323943661971831,0.391304347826087,0.45,0.2535211267605634,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.07042253521126761,0.8,0.8,1.0,0.29577464788732394,0.2857142857142857,0.2857142857142857,0.5,0.25,,,0.09090909090909091,0.5,0.4090909090909091,0.1111111111111111,0.4225352112676056,0.3,0.44122753623188415,0.4020714285714285,0.46755,0.0273972602739726,0.021739130434782608,0.08,0.29333333333333333,11.82888888888889,26.23461538461538,0.35365853658536583,,,3.0,3.0,,1.0,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,0.13636363636363635,1.0,0.037037037037037035,,,1.0,,,0.0625,0.08333333333333333,,,,,1.0,,,1.0,1.0,,,,,False
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,3894.0,65.0,-7,133.0,125.0,32.0,22.0,22.0,258.0,9.0,9.0,3.0,3.0,,1.0,,,,,,,,,,,9.0,10.0,,,8.0,26.0,150,3.0,4.0,,,4.0,10.0,3.0,3.0,,,5.0,11.0,12.0,6.0,,,,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,3.0,4.0,3.0,9.0,2.0,14.0,7.0,21.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,4.0,,1.0,3.0,,5,,,1.0,14.0,,1.0,,21.0,1.0,4.0,7.0,3.0,1.0,2.0,3.0,2.0,11.0,32.0,,,0.6666666666666666,1.0,,,,,,0.9,0.75,1.0,0.9,0.75,1.0,0.65,0.8333333333333334,0.5,,,,15.483870967741934,0.5,0.3333333333333333,0.28125,0.10810810810810811,0.16666666666666666,0.15789473684210525,0.24,0.125,,0.13333333333333333,0.3333333333333333,0.375,0.125,0.5,0.23076923076923078,,1.0,0.6666666666666666,0.9,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.9,,0.6556,0.5103,0.6671333333333332,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.4230769230769231,1.5299999999999998,,0.24060150375939848,3.0,,,,,,,,,,,,0.6666666666666666,,0.75,,,,,3.0,6.0,,,,,0.13333333333333333,0.125,1.0,,,,,,,,1.0,,,1.0,False
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,4266.0,71.0,6,152.0,149.0,74.0,77.0,16.0,301.0,12.0,18.0,7.0,9.0,,2.0,1.0,7.0,,1.0,,1.0,,,,,13.0,27.0,,2.0,13.0,39.0,173,1.0,2.0,,1.0,2.0,4.0,7.0,11.0,,1.0,8.0,22.0,14.0,12.0,,,1.0,,1.0,7.0,1.0,8.0,1.0,,4.0,1.0,2.0,17.0,,2.0,1.0,9.0,2.0,12.0,3.0,15.0,2.0,2.0,1.0,1.0,4.0,,2.0,1.0,2.0,,1.0,5.0,,2.0,3.0,,5,,1.0,,13.0,,1.0,,17.0,3.0,9.0,1.0,5.0,3.0,2.0,5.0,3.0,22.0,74.0,,1.0,0.5384615384615384,0.5384615384615384,,,,,,0.48148148148148145,0.5,0.6363636363636364,0.4482758620689655,0.3333333333333333,0.5833333333333334,0.5416666666666666,0.5,0.6875,0.06896551724137931,0.037037037037037035,,24.404761904761905,0.8,0.4,0.1875,0.05555555555555555,0.058823529411764705,,0.15384615384615385,0.03636363636363636,0.2,,,0.17647058823529413,0.2727272727272727,,0.08333333333333333,,0.14285714285714285,0.6,0.6206896551724138,0.6666666666666666,0.6666666666666666,0.06896551724137931,,,0.2413793103448276,0.14285714285714285,0.16666666666666666,1.0,0.034482758620689655,,,,0.034482758620689655,,,,,,,0.75,0.7777777777777778,,,0.6896551724137931,,0.5153137931034483,0.6089333333333333,0.5598833333333334,0.2571428571428571,0.2727272727272727,0.10256410256410256,0.5641025641025641,6.174074074074075,23.8,0.4868421052631579,2.0,1.0,,1.0,,,,,,,,,0.5,,0.6666666666666666,0.3333333333333333,0.08333333333333333,,,1.0,,1.0,,0.14285714285714285,0.07692307692307693,,,0.5,1.0,,,,,,,,,,1.0,False
2563,1610612746,Dahntay Jones,Dahntay Jones,2563,LAC,966.0,16.0,2,34.0,39.0,12.0,28.0,2.0,73.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,4.0,31,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,1.0,3,,,,2.0,,,,,,,,,,,,,,12.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,5.555555555555555,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.80295,,,,,,,1.35,,0.35294117647058826,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2440,1610612746,Matt Barnes,Matt Barnes,2440,LAC,3162.0,53.0,4,106.0,104.0,25.0,21.0,13.0,210.0,2.0,2.0,,,,,,,,,,1.0,,,,,2.0,2.0,,1.0,5.0,9.0,130,,,,,3.0,3.0,,,,,2.0,2.0,4.0,,,,1.0,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,8.0,,4.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,9.0,,12,,,,4.0,,,,6.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,25.0,1.0,,1.0,1.0,,,,,,1.0,,,0.6666666666666666,,,0.75,0.75,1.0,0.3333333333333333,,,6.722689075630252,0.5,0.14285714285714285,0.09375,0.041666666666666664,0.13333333333333333,0.07692307692307693,0.10638297872340426,0.05405405405405406,,,,0.18181818181818182,0.07142857142857142,,0.08333333333333333,0.3333333333333333,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,0.7190500000000001,,,0.5,0.6,0.3333333333333333,0.2222222222222222,0.1,26.4,0.2358490566037736,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,0.09090909090909091,,,,,,,,,,,,,False
2045,1610612746,Hedo Turkoglu,Hedo Turkoglu,2045,LAC,2064.0,34.0,-21,64.0,68.0,18.0,33.0,6.0,132.0,,1.0,,,,,,,,,1.0,11.0,,2.0,1.0,3.0,,1.0,1.0,11.0,,3.0,71,,,,2.0,,,,,1.0,3.0,,3.0,,,3.0,,11.0,1.0,,2.0,2.0,4.0,2.0,,2.0,,,10.0,1.0,,2.0,2.0,2.0,6.0,1.0,7.0,,3.0,3.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,4,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,3.0,18.0,1.0,,,,1.0,0.09090909090909091,,0.3333333333333333,0.09090909090909091,,,,0.125,,0.5,0.125,,0.5,0.9166666666666666,,,18.30985915492958,,0.4,0.125,,0.14285714285714285,0.05263157894736842,0.13333333333333333,0.02702702702702703,,,,,0.16666666666666666,,0.16666666666666666,,,,0.08333333333333333,,,,,,,,,,,,,,0.9166666666666666,0.09090909090909091,0.09090909090909091,1.0,1.0,,,,,1.0,0.3333333333333333,1.0,0.09090909090909091,0.5097625,0.44609999999999994,0.49725,,,,1.0,0.5,26.200000000000003,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,False
201991,1610612746,Lester Hudson,Lester Hudson,201991,LAC,1436.0,24.0,-2,50.0,53.0,16.0,31.0,3.0,103.0,3.0,4.0,,1.0,,1.0,,,,1.0,1.0,5.0,,,,1.0,3.0,5.0,1.0,6.0,,9.0,47,,,,,,,,1.0,,2.0,,,4.0,2.0,,3.0,5.0,1.0,1.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,,1.0,,,4,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,16.0,,,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,0.16666666666666666,0.6,,,0.4090909090909091,,,0.4090909090909091,,,0.5454545454545454,0.2,,24.528301886792452,0.5,,0.07692307692307693,,,,0.05,,,,,,,0.3333333333333333,,,,,0.36363636363636365,0.75,1.0,0.09090909090909091,,,,,,,0.09090909090909091,,,,0.45454545454545453,0.2,0.2,,,,,0.3333333333333333,,0.3333333333333333,,0.9090909090909091,0.2,0.5377590909090908,,0.4660166666666667,,,,,3.5,24.96666666666667,0.32,,,,1.0,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,0.25,,,,,,,,,,,,,,,,,False
202327,1610612746,Ekpe Udoh,Ekpe Udoh,202327,LAC,725.0,12.0,11,26.0,27.0,4.0,17.0,1.0,53.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,3.0,,,,2.0,19,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,,1,,,,,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,11.11111111111111,,0.6666666666666666,0.2,,,,0.16666666666666666,,,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.47226666666666667,,,,,,,9.966666666666667,,0.15384615384615385,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False
