EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,SelfOReb,BadPassTurnovers,ShootingFouls,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,TwoPtAssists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimAssists,DefAtRimReboundPct,PenaltyArc3FGM,PenaltyFG3M,LostBallSteals,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceFtPoints,OffLongMidRangeReboundPct,on,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PtsUnassisted3s,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,2088.0,35.0,-12,66,64,12,11.0,10.0,130,2.0,4.0,1.0,1.0,1.0,7.0,3.0,5.0,2.0,4.0,1.0,6.0,16.0,2.0,4.0,7.0,25.0,78,1.0,2.0,1.0,3.0,5.0,2.0,10.0,6.0,4.0,2.0,2.0,1.0,1.0,8.0,9.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,7.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,12,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.375,0.5,0.45,0.3333333333333333,0.5434782608695652,0.625,0.2,0.125,0.25,0.14285714285714285,33.76623376623377,0.6666666666666666,0.24242424242424243,0.043478260869565216,1.0,0.2647058823529412,0.03333333333333333,0.125,0.3333333333333333,0.4444444444444444,1.0,0.3333333333333333,0.2,0.5,0.6666666666666666,0.5,0.35,0.14285714285714285,0.16666666666666666,0.25,0.6,0.6,0.2,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4,0.5,0.4819649999999999,0.6075,0.13636363636363635,0.16666666666666666,0.2,10.23125,25.35,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201577,1610612757,Robin Lopez,Robin Lopez,201577,POR,1067.0,18.0,1,32,30,5,3.0,5.0,62,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,5.0,,,,8.0,36,1.0,1.0,,,2.0,4.0,4.0,,,,,3.0,,,,3.0,3.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,2.0,5,,,0.5,0.6666666666666666,,,,0.8,1.0,0.8,1.0,0.8,1.0,,,,,17.94871794871795,0.5,,0.3333333333333333,,,0.23076923076923078,0.5,,,,,0.6,0.6666666666666666,0.6666666666666666,,0.2,1.0,1.0,0.2,1.0,1.0,,,,,1.0,1.0,,0.6,,0.56364,0.7571,,,0.25,4.64,,0.15625,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,0.63375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,1439.0,24.0,-6,45,42,8,6.0,7.0,87,2.0,4.0,,,1.0,2.0,1.0,1.0,,1.0,,4.0,7.0,1.0,2.0,,11.0,54,,,,,,4.0,4.0,3.0,1.0,,1.0,1.0,,2.0,2.0,2.0,4.0,,,2.0,1.0,,1.0,3.0,1.0,,2.0,,,,,,,,,,,8,,,0.5,0.6666666666666666,1.0,0.5,0.5,0.5714285714285714,,0.6111111111111112,,0.6111111111111112,,0.2222222222222222,0.14285714285714285,0.25,,22.22222222222222,0.6666666666666666,0.1,0.07692307692307693,,0.1,0.1111111111111111,,,0.25,,,0.4444444444444444,0.5,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,,,,0.6666666666666666,,0.586438888888889,,,,,6.242857142857143,24.75,0.17777777777777778,1.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,10.0,,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,1.0,0.6666666666666666,0.5,0.70255,0.36363636363636365,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,1555.0,26.0,-4,48,48,6,8.0,8.0,96,1.0,2.0,,,2.0,3.0,,3.0,,4.0,1.0,3.0,8.0,,4.0,3.0,9.0,56,,,1.0,2.0,2.0,,6.0,,4.0,,,,,6.0,6.0,,6.0,,,1.0,,,,1.0,,2.0,3.0,,6.0,,3.0,,1.0,1.0,1.0,,2.0,6,,,,,,,,0.375,,0.25,,0.3,0.5,0.3333333333333333,,,,28.070175438596493,1.0,0.23076923076923078,,,0.23076923076923078,,,0.5,,,,0.16666666666666666,0.5,0.5,,0.25,0.6666666666666666,0.6666666666666666,0.25,,,0.3333333333333333,,,,,,1.0,0.5,,0.47594166666666665,0.1884,0.2,0.2727272727272727,0.2222222222222222,10.8125,27.675,0.125,,,1.0,1.0,2.0,,,2.0,,4.0,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,0.4079,0.2222222222222222,,,2.0,,,,,,,,,,,,,2.0,0.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,2317.0,39.0,-9,75,74,21,21.0,10.0,149,2.0,3.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,10.0,83,1.0,2.0,1.0,,5.0,4.0,,6.0,1.0,1.0,1.0,,,3.0,3.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,5.0,21,,,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.8333333333333334,1.0,0.8333333333333334,0.4,0.3333333333333333,0.3333333333333333,,6.976744186046512,1.0,0.08571428571428572,,,0.08108108108108109,,,0.08333333333333333,0.2222222222222222,,,0.6,0.6666666666666666,1.0,1.0,,,,,,,0.2,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.70792,0.7039833333333334,,,0.5,0.5666666666666667,24.0,0.28,,,,,,,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.2,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,1610612757,Chris Kaman,Chris Kaman,2549,POR,621.0,10.0,-5,22,21,3,3.0,4.0,43,2.0,2.0,,,,1.0,,,,,,2.0,3.0,,,1.0,5.0,24,,,,,,2.0,2.0,,,,,2.0,,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,,2.0,2.0,,1.0,1.0,1.0,,,,,,,3,,,0.5,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.8333333333333334,,,,,,16.0,,0.1,0.2222222222222222,,0.1,0.2,,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,0.6101,,0.3333333333333333,0.3333333333333333,,2.8666666666666667,,0.13636363636363635,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.5,0.5,,,,1.0,1.0,0.6361,0.6,,,1.0,,,,,,1.0,,,,,,,1.0,0.2,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,619.0,10.0,-13,20,20,7,5.0,3.0,40,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,29,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,7,,,,,,,,,,,,,,0.5,,,,13.043478260869565,1.0,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,0.5,,0.5,1.0,,0.53215,0.53215,,,,1.1,25.6,0.35,,,,,,,1.0,3.0,1.0,7.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,629.0,10.0,-5,21,23,13,15.0,1.0,44,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,6.0,23,,1.0,2.0,1.0,4.0,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,,2.0,,,1.0,,,,,4.0,13,2.0,1.0,,,1.0,0.5,0.5,0.5,,0.625,0.5,0.6,0.5,0.5,,,,31.818181818181817,1.0,0.125,0.14285714285714285,0.5,0.2,0.1,,,,0.5,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,,,0.6666666666666666,0.5,0.5,0.45511250000000003,0.47215,,,0.6666666666666666,18.8,25.25,0.6190476190476191,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,0.25,1.0,1.0,,0.5,0.5,,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,657.0,11.0,-3,21,22,5,7.0,2.0,43,,1.0,,,,,,1.0,,,,,2.0,,,,,23,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,9.090909090909092,,0.07692307692307693,,,0.07142857142857142,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,0.5,,0.4728,,,,,9.350000000000001,,0.23809523809523808,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,229.0,4.0,3,9,10,9,10.0,,19,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
