EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Corner3FGA,FG3A,DefThreePtRebounds,FoulsDrawn,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,Corner3Frequency,Avg3ptShotDistance,ShortMidRangeFGA,FtPoints,PenaltyFtPoints,PenaltyPoints,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangePctBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefAtRimReboundPct,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,on,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,209.0,3.0,-2,7,6,5,2.0,13,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,6,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,55.55555555555556,0.25,1.0,0.4,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.51915,0.6489,0.54185,1.0,9.575,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200777,1610612757,Joel Freeland,Joel Freeland,200777,POR,438.0,7.0,1,16,16,14,2.0,32,,,,,,,,,,11,,,,,,,,,,,1.0,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,10.0,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,209.0,3.0,-2,7,6,5,2.0,13,,,,,,,,,,6,,,,,,,,,,,2.0,,,,,,5,,,,,,,,,11.11111111111111,,,,,,,,,,,,,1.0,0.5922,,,,,0.7142857142857143,,1.0,2.0,,,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,256.0,4.0,-3,8,8,6,2.0,16,,,,,,,,1.0,4.0,9,,,,1.0,,,,,,,,,,,1.0,,6,,,,,0.6666666666666666,,,,30.0,,,,,,,,,,,,,,0.4496,,0.4496,,12.1,0.75,2.0,,,,,,,,,,,2.0,,,,,,1.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,256.0,4.0,-3,8,8,6,2.0,16,,,,,,,,1.0,,9,,,,1.0,,,1.0,,,,,,,,,,6,,,,,,,1.0,,10.0,,,,,,,,,,,,,,0.3698,,0.3698,,5.8,0.75,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612757,Alonzo Gee,Alonzo Gee,202087,POR,182.0,3.0,4,8,8,8,,16,,,,,,,,,,2,,,,,,,,,,,1.0,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1.0,1.0,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,229.0,4.0,3,9,10,9,,19,,,,,,1.0,,1.0,1.0,5,,,,1.0,,,,,,,2.0,,1.0,1.0,,,9,,,,,0.16666666666666666,,,,44.44444444444444,,,,,,,,,0.5,,,,0.5,0.43395,,0.43395,,21.5,1.0,10.0,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,,,1.0,1.0,1.0,0.5,1.0,1.0,,25.0,,1.0,1.0,1.0,,2.0,,1.0,0.16666666666666666,,,,1.0,,,1.0,,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,229.0,4.0,3,9,10,9,,19,1.0,1.0,,,1.0,,1.0,1.0,5.0,5,,,,1.0,,,,,,,,,,,,,9,1.0,,1.25,,1.25,,,,22.22222222222222,,,,,,0.5,1.0,1.0,,,,0.5,1.0,0.753675,,0.753675,,0.1,1.0,10.0,,,1.0,,,,,,1.0,,,0.5,,,,24.7,,,,5.0,,,,5.0,1.25,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204025,1610612757,Tim Frazier,Tim Frazier,204025,POR,182.0,3.0,4,8,8,8,,16,,1.0,,,1.0,,,1.0,,2,,,,1.0,,,,,,,,,1.0,1.0,,,8,,,,,,,,,25.0,,,,,,1.0,,,,,,1.0,1.0,0.7791,,0.7791,,0.1,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,12301.0,205.0,-39,391,387,105,49.0,778,18.0,38.0,9.0,13.0,7.0,28.0,33.0,97.0,107.0,441,9.0,15.0,21.0,14.0,46.0,14.0,8.0,4.0,14.0,19.0,54.0,2.0,7.0,2.0,15.0,1.0,102,0.3402061855670103,0.6,0.3472222222222222,0.6,0.4314516129032258,0.65625,0.08247422680412371,0.13157894736842105,29.241071428571427,0.10071942446043165,0.058823529411764705,0.08695652173913043,0.05128205128205128,0.09090909090909091,0.35185185185185186,0.47368421052631576,0.5454545454545454,0.25925925925925924,0.8666666666666667,0.6923076923076923,0.3888888888888889,0.4537037037037037,0.48872129629629624,0.5812571428571429,0.5235055555555557,0.19626168224299065,8.768041237113405,0.26854219948849106,97.0,29.0,35.0,2.0,1.0,0.1676300578034682,0.15346534653465346,0.18032786885245902,2.0,11.0,2.0,29.0,0.10185185185185185,0.06896551724137931,0.047619047619047616,0.018518518518518517,25.181818181818183,31.0,32.0,9.0,24.0,6.0,36.0,18.0,24.0,0.5454545454545454,0.28703703703703703,0.14754098360655737,0.16216216216216217,0.22429906542056074,0.0967741935483871,3.0,9.0,2.0,21.0,0.10204081632653061,9.0,4.0,4.0,9.0,6.0,3.0,5.0,4.0,2.0,1.0,0.7142857142857143,0.08333333333333333,0.2222222222222222,6.0,3.0,1.0,3.0,6.0,1.0,20.0,9.0,3.0,1.0,0.30303030303030304,0.38461538461538464,1.0,0.2727272727272727,0.25,0.2727272727272727,0.42857142857142855,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.25,0.3333333333333333,False,7.0,8.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,12.0,6.0,6.0,12.0,5.0,2.0,0.4,0.16666666666666666,0.22641509433962265,0.05263157894736842,0.20634920634920634,0.125,0.0625,0.4166666666666667,0.22580645161290322,0.25,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.25,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
