EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,Travels,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,HeaveAttempts,BlockedCorner3,OffCorner3ReboundPct,on,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Arc3PctBlocked,Defensive 3 Seconds Violations
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,7625.0,127.0,28,251,252,91.0,99,29.0,503,10.0,15.0,5.0,5.0,3.0,4.0,7.0,12.0,4.0,6.0,21.0,33.0,5.0,47.0,255,6.0,6.0,12.0,6.0,9.0,4.0,16.0,22.0,20.0,10.0,1.0,6.0,2.0,8.0,1.0,1.0,3.0,3.0,18.0,3.0,8.0,10.0,18.0,28.0,11.0,39.0,1.0,2.0,1.0,3.0,2.0,5.0,1.0,5.0,14.0,5.0,2.0,12.0,5.0,2.0,7.0,1.0,2.0,2.0,6.0,1.0,5.0,6.0,3.0,16.0,90.0,3.0,2.0,0.5238095238095238,0.6875,0.6363636363636364,1.0,0.6666666666666666,0.6363636363636364,1.0,0.6666666666666666,0.6527777777777778,1.0,0.7272727272727273,0.030303030303030304,0.06666666666666667,14.539007092198583,0.4,0.24324324324324326,0.09876543209876543,0.18518518518518517,0.0967741935483871,0.21875,0.09821428571428571,0.2,0.08695652173913043,0.14285714285714285,0.16666666666666666,0.17391304347826086,0.37037037037037035,0.2222222222222222,0.09090909090909091,0.5,0.45454545454545453,0.6666666666666666,0.7142857142857143,0.5,0.36363636363636365,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.75,0.8333333333333334,1.0,0.4444444444444444,0.75,0.45454545454545453,0.48210000000000003,0.59794,0.4678777777777777,0.058823529411764705,0.058823529411764705,0.2553191489361702,0.3404255319148936,6.712121212121212,0.36254980079681276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101198,1610612764,Will Bynum,Will Bynum,101198,WAS,26.0,,-1,2,2,2.0,2,,4,,,,,,,,,,,,,2.0,2.0,5,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1718,1610612764,Paul Pierce,Paul Pierce,1718,WAS,6162.0,103.0,7,202,196,59.0,63,27.0,398,2.0,2.0,,,,,1.0,3.0,3.0,8.0,6.0,13.0,5.0,53.0,208,1.0,1.0,5.0,1.0,3.0,3.0,14.0,8.0,4.0,,1.0,4.0,,4.0,,,3.0,,8.0,,,9.0,4.0,16.0,,16.0,,1.0,,1.0,1.0,2.0,1.0,3.0,10.0,2.0,,8.0,,1.0,6.0,,1.0,2.0,1.0,1.0,,2.0,2.0,14.0,57.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,1.0,0.3333333333333333,0.7058823529411765,1.25,0.55,0.7162162162162162,1.25,0.5833333333333334,0.07692307692307693,,16.883116883116884,0.5,0.06557377049180328,,0.23076923076923078,,0.13,,,,,,0.21052631578947367,,0.23529411764705882,,1.0,0.058823529411764705,1.0,1.0,1.0,0.08823529411764706,0.3333333333333333,0.5,,0.23529411764705882,0.375,0.375,0.6666666666666666,,,,,0.6764705882352942,0.4811220588235295,0.491975,0.43309499999999995,0.02857142857142857,0.07142857142857142,0.09433962264150944,0.2641509433962264,13.976923076923079,0.29207920792079206,1.0,4.0,2.0,11.0,17.0,1.0,1.0,3.0,5.0,12.0,21.0,1.0,1.0,3.0,7.0,36.0,17.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,1.0,0.42857142857142855,0.5714285714285714,0.6176470588235294,0.3333333333333333,0.75,0.2,0.11764705882352941,0.25,0.25,1.0,0.5,0.6470588235294118,0.6470588235294118,1.0,0.5,1.0,1.0,0.2,0.5,0.6,0.6470588235294118,25.704761904761902,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,13079.0,218.0,38,424,424,128.0,145,53.0,848,12.0,28.0,1.0,1.0,4.0,9.0,3.0,9.0,1.0,8.0,16.0,45.0,13.0,75.0,416,2.0,4.0,4.0,4.0,14.0,4.0,15.0,10.0,22.0,,3.0,11.0,12.0,23.0,8.0,4.0,4.0,6.0,58.0,1.0,1.0,8.0,14.0,22.0,2.0,24.0,,7.0,2.0,3.0,3.0,10.0,2.0,7.0,14.0,,,18.0,,4.0,19.0,1.0,8.0,2.0,1.0,1.0,,1.0,1.0,15.0,126.0,,1.0,0.3125,0.3125,0.35555555555555557,0.5,0.2857142857142857,0.44285714285714284,0.3333333333333333,0.25,0.47468354430379744,0.3333333333333333,0.3,0.06666666666666667,0.10714285714285714,18.200408997955012,0.7,0.1044776119402985,0.006711409395973154,0.09523809523809523,0.016666666666666666,0.10091743119266056,0.009569377990430622,,,0.023255813953488372,0.11627906976744186,0.1276595744680851,0.06818181818181818,0.09722222222222222,,1.0,0.4,0.42857142857142855,0.48,0.4166666666666667,0.12857142857142856,0.3333333333333333,0.3333333333333333,,0.11428571428571428,0.125,0.125,,0.16666666666666666,1.0,0.4090909090909091,0.4444444444444444,0.7571428571428571,0.5138610294117648,0.4545800000000001,0.49993750000000003,0.1038961038961039,0.15384615384615385,0.05333333333333334,0.2,6.002222222222223,0.3018867924528302,3.0,6.0,2.0,7.0,19.0,,2.0,,6.0,10.0,25.0,,2.0,1.0,8.0,30.0,19.0,7.0,1.0,,4.0,2.0,,1.0,,,,1.0,0.4,,0.125,0.4,0.35714285714285715,,,0.08333333333333333,0.08571428571428572,0.5,0.5,1.0,0.2714285714285714,0.3684210526315789,0.3684210526315789,1.0,0.3333333333333333,,,0.09090909090909091,0.2727272727272727,,0.3684210526315789,26.620000000000005,1.0,2.0,4.0,1.0,0.017857142857142856,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,9563.0,159.0,27,302,303,76.0,87,39.0,605,8.0,19.0,1.0,3.0,1.0,4.0,5.0,11.0,8.0,23.0,21.0,53.0,28.0,94.0,297,2.0,6.0,12.0,3.0,7.0,8.0,20.0,18.0,24.0,2.0,7.0,12.0,14.0,26.0,9.0,5.0,6.0,4.0,66.0,1.0,4.0,8.0,6.0,14.0,5.0,19.0,,6.0,,5.0,5.0,11.0,4.0,3.0,8.0,,,29.0,1.0,3.0,31.0,1.0,10.0,4.0,1.0,,1.0,1.0,,20.0,75.0,1.0,3.0,0.42857142857142855,0.45,0.39622641509433965,0.3333333333333333,0.42857142857142855,0.4177215189873418,0.45454545454545453,0.5,0.5,0.5,0.59375,0.1320754716981132,0.2631578947368421,29.62962962962963,0.5454545454545454,0.061855670103092786,0.03571428571428571,0.13333333333333333,0.023809523809523808,0.08917197452229299,0.032467532467532464,0.023809523809523808,0.07407407407407407,0.03333333333333333,0.03225806451612903,0.06451612903225806,0.08571428571428572,0.11538461538461539,,,0.24050632911392406,0.42105263157894735,0.5714285714285714,0.5,0.13924050632911392,0.45454545454545453,0.5,,0.2911392405063291,0.34782608695652173,0.36363636363636365,0.625,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.25,0.569620253164557,0.48510949367088607,0.53606875,0.499325,0.12359550561797752,0.16129032258064516,0.1276595744680851,0.2127659574468085,10.481132075471699,0.25165562913907286,2.0,7.0,1.0,6.0,19.0,2.0,4.0,2.0,4.0,8.0,26.0,2.0,5.0,2.0,5.0,18.0,19.0,6.0,2.0,,8.0,5.0,1.0,,1.0,,,0.75,0.3076923076923077,0.4,0.4,0.3076923076923077,0.3291139240506329,0.09090909090909091,,0.25,0.08860759493670886,0.2857142857142857,0.3333333333333333,1.0,0.24050632911392406,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.36363636363636365,0.5,1.0,0.08333333333333333,0.3333333333333333,0.5,0.3157894736842105,25.253846153846155,,3.0,1.0,1.0,0.023255813953488372,,,1.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,0.038461538461538464,0.043478260869565216,0.14285714285714285,0.09090909090909091,0.037037037037037035,,,,,,,True,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,10479.0,175.0,46,340,339,113.0,142,45.0,679,8.0,14.0,2.0,4.0,3.0,6.0,1.0,5.0,2.0,6.0,11.0,25.0,6.0,52.0,322,2.0,6.0,4.0,5.0,9.0,1.0,20.0,18.0,4.0,,1.0,6.0,4.0,10.0,4.0,,4.0,2.0,24.0,5.0,7.0,12.0,15.0,33.0,13.0,46.0,,2.0,,1.0,2.0,3.0,,6.0,9.0,,,11.0,,3.0,12.0,,5.0,1.0,1.0,1.0,,1.0,,20.0,111.0,,1.0,0.8181818181818182,0.8181818181818182,0.44,0.3333333333333333,0.5555555555555556,0.575,0.2857142857142857,0.6333333333333333,0.5652173913043478,0.2857142857142857,0.625,0.04,0.07142857142857142,12.373737373737374,0.6666666666666666,0.1388888888888889,0.058823529411764705,0.1791044776119403,0.10204081632653061,0.15428571428571428,0.07142857142857142,0.06666666666666667,0.0625,0.13513513513513514,0.09375,0.14285714285714285,0.17647058823529413,0.16071428571428573,,,0.35,0.5714285714285714,0.6153846153846154,0.75,0.125,0.2,0.2,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5,0.4,0.5,0.725,0.52696125,0.5827,0.5080466666666666,0.1111111111111111,0.16666666666666666,0.07692307692307693,0.38461538461538464,6.632000000000001,0.3323529411764706,7.0,10.0,4.0,1.0,5.0,,1.0,,2.0,8.0,15.0,,1.0,3.0,6.0,24.0,5.0,1.0,,6.0,6.0,4.0,1.0,1.0,1.0,,,1.0,0.5333333333333333,,0.5,0.5333333333333333,0.375,,0.5,0.2727272727272727,0.25,0.7,0.7,1.0,0.125,0.2,0.2,1.0,0.14285714285714285,,,0.26666666666666666,0.13333333333333333,,0.2,24.006666666666664,3.0,2.0,,,0.047619047619047616,,0.75,,,,,,,,,,,,,,,1.0,1.0,0.08333333333333333,,,,True,,,,,,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,783.0,13.0,-4,28,27,19.0,12,3.0,55,,,,,,,,1.0,,1.0,,2.0,1.0,1.0,31,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,2.0,,,2.0,,,4.0,,2.0,,,,,,,,19.0,,,,,,,,,,,0.08333333333333333,,,,,22.580645161290324,1.0,,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,,,,,,,,0.5,0.45585000000000003,0.3622,0.49773333333333336,0.3333333333333333,0.5,,,13.65,0.6785714285714286,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,0.5,,,,0.25,,,,0.25,,,,,,,0.3333333333333333,0.3333333333333333,,,24.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202322,1610612764,John Wall,John Wall,202322,WAS,2704.0,45.0,16,97,98,37.0,48,12.0,195,4.0,5.0,,,1.0,2.0,4.0,9.0,3.0,8.0,11.0,22.0,11.0,36.0,89,1.0,2.0,2.0,3.0,8.0,10.0,19.0,2.0,20.0,,2.0,7.0,4.0,11.0,2.0,2.0,4.0,2.0,26.0,,,4.0,3.0,7.0,,7.0,,6.0,,2.0,4.0,8.0,1.0,,3.0,,1.0,8.0,,,13.0,2.0,2.0,5.0,3.0,2.0,1.0,4.0,3.0,17.0,36.0,,4.0,0.09090909090909091,0.09090909090909091,0.5,0.5,0.375,0.44642857142857145,0.3333333333333333,0.34615384615384615,0.5303030303030303,0.3333333333333333,0.5,0.09090909090909091,,36.93693693693693,0.75,0.0967741935483871,,0.18181818181818182,,0.1320754716981132,,,,,,0.07692307692307693,0.25,0.16666666666666666,,0.75,0.17857142857142858,0.8,0.8,0.25,0.32142857142857145,0.4444444444444444,0.4444444444444444,,0.2857142857142857,0.375,0.5,,,,0.15384615384615385,0.5,0.39285714285714285,0.4512722222222222,0.3813,0.44941666666666663,0.07142857142857142,0.09090909090909091,0.05555555555555555,0.5277777777777778,11.236363636363636,0.38144329896907214,,,,1.0,6.0,,1.0,1.0,5.0,1.0,6.0,,1.0,1.0,5.0,,6.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.16666666666666666,,0.2,0.16666666666666666,0.21428571428571427,,,0.25,,,,,0.21428571428571427,0.16666666666666666,0.16666666666666666,,0.3333333333333333,,,,0.38461538461538464,0.2,0.16666666666666666,28.116666666666664,,,2.0,,,,,,,3.0,,1.0,,1.0,1.0,,,0.25,,,,,1.0,,,,,True,,,,,,,
2400,1610612764,Drew Gooden,Drew Gooden,2400,WAS,6523.0,109.0,25,210,212,69.0,69,26.0,422,4.0,10.0,2.0,5.0,,,,5.0,4.0,11.0,8.0,26.0,6.0,46.0,197,2.0,7.0,10.0,1.0,4.0,4.0,15.0,12.0,4.0,2.0,2.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,17.0,2.0,7.0,7.0,14.0,22.0,10.0,32.0,1.0,6.0,2.0,3.0,,9.0,3.0,3.0,11.0,5.0,,5.0,2.0,,8.0,,2.0,2.0,4.0,4.0,,5.0,4.0,15.0,69.0,1.0,2.0,0.75,0.8571428571428571,0.3076923076923077,0.2857142857142857,0.25,0.46511627906976744,0.2857142857142857,0.55,0.48936170212765956,0.45454545454545453,0.5769230769230769,0.07692307692307693,0.2,22.764227642276424,0.6666666666666666,0.23333333333333334,0.0945945945945946,0.1590909090909091,0.058823529411764705,0.20192307692307693,0.08333333333333333,0.16,0.13636363636363635,,0.21739130434782608,0.3181818181818182,0.13333333333333333,0.15,0.041666666666666664,0.8,0.23255813953488372,0.4,0.5,0.5,0.11627906976744186,,,,0.2558139534883721,0.36363636363636365,0.36363636363636365,1.0,0.7142857142857143,0.4,,,0.627906976744186,0.48722023809523807,0.5487500000000001,0.4723222222222222,0.044444444444444446,0.07142857142857142,0.21739130434782608,0.32608695652173914,10.107692307692307,0.32857142857142857,1.0,3.0,1.0,7.0,14.0,,,3.0,5.0,8.0,17.0,,,3.0,6.0,24.0,13.0,7.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,0.47058823529411764,,0.5,0.5,0.3953488372093023,,0.125,0.25,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.32558139534883723,0.5,0.5,1.0,,,,0.1,0.5,0.6,0.5384615384615384,27.670588235294122,,1.0,6.0,,,,,,6.0,,,1.0,,,,,,,,,,1.0,,0.16666666666666666,1.0,1.0,0.2,True,,,,,,,
2403,1610612764,Nene,Nene,2403,WAS,5604.0,93.0,9,171,171,29.0,23,22.0,342,7.0,15.0,3.0,6.0,2.0,4.0,2.0,3.0,3.0,10.0,12.0,28.0,5.0,29.0,167,3.0,6.0,7.0,2.0,5.0,1.0,5.0,12.0,12.0,4.0,1.0,4.0,3.0,7.0,3.0,,2.0,1.0,17.0,1.0,9.0,1.0,9.0,10.0,10.0,20.0,3.0,1.0,,6.0,,7.0,3.0,6.0,16.0,,3.0,9.0,,,6.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,5.0,29.0,1.0,1.0,0.5,0.6,0.42857142857142855,0.5,0.4,0.42857142857142855,0.5,0.4,0.48333333333333334,0.5833333333333334,0.4166666666666667,0.03571428571428571,0.06666666666666667,18.68686868686869,0.14285714285714285,0.13043478260869565,0.14516129032258066,0.03571428571428571,0.03571428571428571,0.10309278350515463,0.1111111111111111,0.19230769230769232,0.09090909090909091,,0.23809523809523808,0.09090909090909091,0.07692307692307693,0.041666666666666664,0.2,1.0,0.5357142857142857,0.4666666666666667,0.5,0.42857142857142855,0.10714285714285714,0.6666666666666666,0.6666666666666666,,0.35714285714285715,0.3,0.3,1.0,1.0,0.5,0.8,0.5,0.5357142857142857,0.5243964285714285,0.5668,0.62528,0.10344827586206896,0.10344827586206896,0.2413793103448276,0.1724137931034483,7.596428571428571,0.1695906432748538,,,,,,,,,,,,,,,,,,,1.0,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,0.12,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.1111111111111111,True,,,,,,,
