EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,BlockingFouls,PenaltyCorner3Accuracy,Fg3aBlocked,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceTurnovers,Offensive Fouls,on,3SecondViolations,HeaveAttempts,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends,Charge Fouls Drawn,BlockedCorner3
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,243.0,4.0,-9,8,11,7.0,4.0,1.0,19,,,,,,,,,,,,,,,1.0,1.0,11.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,1.0,7.0,1.0,,,,,,,,,0.5,,0.5,,,,,11.11111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,699.0,12.0,3,25,25,12.0,5.0,2.0,50,1.0,1.0,,,,,,1.0,,,,1.0,2.0,,1.0,3.0,21.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,,,,,,,,,,12.0,,1.0,1.0,0.5,,,0.5,,,0.75,,,,,,,14.814814814814813,0.5,,,0.1,,,,0.07692307692307693,,,,,,,,0.5,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,0.5,0.53575,,0.3899,0.5,0.5,,,3.45,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,16.0,,3,1,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,4849.0,81.0,-16,160,161,55.0,62.0,16.0,321,7.0,10.0,1.0,2.0,3.0,4.0,7.0,15.0,2.0,,,15.0,27.0,,1.0,31.0,179.0,2.0,3.0,4.0,8.0,13.0,,,16.0,20.0,10.0,2.0,,6.0,4.0,3.0,7.0,3.0,,3.0,,1.0,17.0,4.0,1.0,,2.0,11.0,2.0,15.0,5.0,20.0,,3.0,2.0,1.0,2.0,,2.0,2.0,,4.0,1.0,6.0,11.0,3.0,,3.0,1.0,2.0,,2.0,1.0,,1.0,2.0,1.0,1.0,16.0,55.0,,0.6666666666666666,0.7142857142857143,0.5555555555555556,0.6666666666666666,0.6153846153846154,0.5555555555555556,0.6666666666666666,0.6153846153846154,0.5535714285714286,0.6666666666666666,0.6153846153846154,,0.2222222222222222,0.1,0.3333333333333333,17.877094972067038,0.5,0.1111111111111111,,0.2391304347826087,0.023809523809523808,0.09523809523809523,0.12903225806451613,0.19402985074626866,0.0684931506849315,,,0.06666666666666667,0.16666666666666666,,0.2,0.2857142857142857,0.23529411764705882,0.125,,,0.5,0.37037037037037035,0.7,0.7777777777777778,0.7142857142857143,0.5555555555555556,0.4666666666666667,0.7,0.5714285714285714,0.07407407407407407,,0.6666666666666666,0.5,,0.3076923076923077,0.75,,0.37037037037037035,0.4580888888888889,0.45575,0.4342153846153846,0.07142857142857142,0.07142857142857142,0.12903225806451613,0.5161290322580645,6.255555555555555,,0.34375,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,False,1.0,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,5078.0,85.0,-7,167,169,53.0,64.0,22.0,336,5.0,10.0,,1.0,1.0,4.0,,5.0,1.0,11.0,4.0,5.0,16.0,15.0,7.0,35.0,195.0,,3.0,6.0,1.0,5.0,4.0,4.0,6.0,4.0,6.0,,9.0,2.0,9.0,9.0,18.0,8.0,1.0,4.0,3.0,2.0,45.0,1.0,1.0,,4.0,9.0,2.0,15.0,2.0,17.0,1.0,2.0,1.0,1.0,7.0,2.0,4.0,2.0,3.0,9.0,,1.0,12.0,16.0,,7.0,1.0,2.0,2.0,5.0,3.0,,2.0,5.0,2.0,,6.0,53.0,2.0,0.4,0.4,0.3125,,0.2,0.45161290322580644,0.6,0.1111111111111111,0.5147058823529411,0.6,0.2727272727272727,0.4838709677419355,0.125,0.1,0.2,22.27979274611399,0.7777777777777778,0.13333333333333333,,0.1956521739130435,0.019230769230769232,0.16666666666666666,0.03571428571428571,0.18571428571428572,0.025,,0.05555555555555555,,,0.1111111111111111,0.25,0.14285714285714285,0.1875,0.2,,0.07692307692307693,0.4,0.3225806451612903,0.5,0.5555555555555556,0.4,0.16129032258064516,,,,0.03225806451612903,0.3548387096774194,0.2,,,0.4444444444444444,0.25,0.4444444444444444,0.8064516129032258,0.5079258620689655,0.594025,0.4642428571428571,0.0625,0.11764705882352941,0.17142857142857143,0.17142857142857143,4.4312499999999995,28.026666666666667,0.31736526946107785,4.0,3.0,1.0,1.0,6.0,2.0,2.0,,18.0,3.0,,,3.0,,1.0,1.0,0.4,1.0,0.46153846153846156,,0.12903225806451613,0.2727272727272727,0.3,1.0,0.2,1.0,1.0,0.3333333333333333,,,3.0,,,,,,,,0.75,0.75,1.0,,,,1.0,1.0,1.0,,,,,0.2,1.0,1.0,,,,,1.0,1.0,0.06666666666666667,0.09090909090909091,2.0,,False,,2.0,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,4732.0,79.0,3,160,161,55.0,52.0,15.0,321,2.0,2.0,,,1.0,1.0,,,4.0,15.0,6.0,4.0,6.0,18.0,9.0,35.0,152.0,,,6.0,2.0,4.0,8.0,7.0,20.0,6.0,2.0,,15.0,,3.0,2.0,5.0,2.0,,,2.0,1.0,12.0,,,,1.0,6.0,,7.0,,7.0,,1.0,1.0,,4.0,,4.0,,,4.0,1.0,1.0,5.0,5.0,,10.0,,2.0,1.0,,,,,,,,20.0,55.0,1.0,0.75,0.75,0.6666666666666666,,0.5,0.5416666666666666,1.0,0.5416666666666666,0.6071428571428571,1.0,0.6666666666666666,0.75,,,,18.07909604519774,1.0,,,0.11320754716981132,,0.05555555555555555,,0.09859154929577464,,,,,,,,0.05,0.25,0.07142857142857142,,,,0.08333333333333333,1.0,1.0,0.5,,,,,0.16666666666666666,0.625,,,,0.08333333333333333,1.0,0.5,0.8333333333333334,0.5136282608695653,0.51555,0.48861249999999995,0.1111111111111111,0.25,0.17142857142857143,0.5714285714285714,13.883333333333333,25.694444444444443,0.34375,3.0,6.0,2.0,3.0,6.0,2.0,3.0,,18.0,6.0,,,,1.0,,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.125,0.4,0.4,1.0,1.0,0.6666666666666666,1.0,0.4,0.05263157894736842,2.0,,3.0,3.0,,0.375,0.5,0.5,1.0,,,,0.5,,,,,,2.0,1.0,,,,,,0.16666666666666666,,,,,,,,1.0,,False,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,4152.0,69.0,15,139,138,59.0,55.0,21.0,277,1.0,3.0,,,,,,1.0,2.0,14.0,6.0,2.0,6.0,18.0,7.0,41.0,142.0,,,3.0,,2.0,7.0,6.0,15.0,4.0,,,14.0,1.0,3.0,3.0,6.0,3.0,,2.0,1.0,,15.0,2.0,1.0,,5.0,4.0,,9.0,3.0,12.0,,2.0,2.0,,3.0,,2.0,1.0,1.0,4.0,1.0,2.0,14.0,5.0,,7.0,,1.0,2.0,,,,,,,,15.0,59.0,2.0,1.0,1.0,0.3333333333333333,,,0.7083333333333334,0.5,0.5,0.7592592592592593,0.5,0.625,0.75,0.16666666666666666,0.3333333333333333,,19.254658385093165,0.75,,,0.09523809523809523,0.027777777777777776,0.2777777777777778,0.06896551724137931,0.15,0.046153846153846156,,0.05555555555555555,,0.09523809523809523,,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.3125,,,,0.125,0.3333333333333333,0.5,1.0,0.041666666666666664,,,,0.08333333333333333,0.5833333333333334,,,,,,0.6666666666666666,0.875,0.5352978260869566,0.55245,0.48824375000000003,0.08,0.14285714285714285,0.07317073170731707,0.36585365853658536,8.966666666666667,25.211111111111112,0.4244604316546763,4.0,8.0,1.0,2.0,10.0,1.0,3.0,,24.0,8.0,1.0,,,1.0,2.0,0.8,0.5555555555555556,0.3333333333333333,0.5555555555555556,,0.16666666666666666,0.5714285714285714,0.5714285714285714,0.75,0.6666666666666666,0.5,1.0,0.5714285714285714,0.05555555555555555,1.0,2.0,2.0,3.0,6.0,0.42857142857142855,0.5,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,,,,,1.0,1.0,,,,0.3333333333333333,,,0.1111111111111111,1.0,3.0,1.0,,,,,,,False,,,1.0,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,5419.0,90.0,-25,175,178,56.0,77.0,24.0,353,7.0,11.0,3.0,3.0,2.0,2.0,3.0,9.0,3.0,9.0,4.0,11.0,23.0,10.0,6.0,37.0,220.0,3.0,4.0,6.0,2.0,3.0,4.0,3.0,13.0,16.0,6.0,2.0,9.0,,7.0,3.0,10.0,1.0,2.0,2.0,4.0,1.0,23.0,2.0,6.0,,5.0,5.0,2.0,12.0,8.0,20.0,2.0,1.0,,1.0,3.0,,1.0,4.0,2.0,7.0,3.0,5.0,15.0,7.0,,8.0,,2.0,2.0,3.0,2.0,,1.0,3.0,,,13.0,56.0,2.0,0.7272727272727273,0.8,0.4782608695652174,0.75,0.6666666666666666,0.4696969696969697,0.5,0.7142857142857143,0.5,0.5,0.7222222222222222,0.30303030303030304,,,,21.674876847290644,0.42857142857142855,0.13333333333333333,,0.11363636363636363,0.11538461538461539,0.23809523809523808,0.06451612903225806,0.15384615384615385,0.0963855421686747,0.1,0.047619047619047616,0.2727272727272727,0.07692307692307693,,0.07142857142857142,0.11764705882352941,0.15384615384615385,0.2222222222222222,0.3333333333333333,0.10526315789473684,,0.3333333333333333,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.09090909090909091,0.2727272727272727,0.5,1.0,0.6666666666666666,0.2857142857142857,1.0,0.5714285714285714,0.6363636363636364,0.4892712121212121,0.51244,0.5235142857142857,0.05714285714285714,0.08,0.16216216216216217,0.35135135135135137,7.108695652173913,24.93,0.32,1.0,2.0,,2.0,3.0,,2.0,,9.0,2.0,,,1.0,,1.0,1.0,0.3,,0.3,,0.030303030303030304,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,,,0.2222222222222222,,1.0,1.0,2.0,2.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,False,,,,1.0,1.0,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,3326.0,55.0,-21,109,113,31.0,47.0,8.0,222,1.0,4.0,,,,,2.0,4.0,6.0,1.0,,4.0,14.0,5.0,4.0,12.0,121.0,,,,,3.0,,,,6.0,2.0,,1.0,2.0,5.0,,5.0,,,3.0,2.0,,10.0,,,,1.0,2.0,,3.0,,3.0,,,,,2.0,,2.0,,,2.0,1.0,2.0,7.0,4.0,,4.0,,2.0,,,,,,,,,,31.0,,0.75,0.75,0.2857142857142857,,,0.21052631578947367,,,0.2857142857142857,,,0.2631578947368421,0.14285714285714285,0.5,,19.00826446280992,1.0,,,0.06060606060606061,,0.07142857142857142,,0.06382978723404255,,,,,,,0.1,,0.08333333333333333,0.1111111111111111,,,,0.21052631578947367,0.25,0.5,1.0,0.21052631578947367,0.5,0.5,0.5,0.3157894736842105,0.05263157894736842,,,,,,,0.47368421052631576,0.48925789473684206,0.56865,0.3793666666666667,0.09523809523809523,0.125,,,9.849999999999998,23.32,0.28440366972477066,4.0,,,1.0,,,1.0,,,,,,,,,,,,,,0.21052631578947367,,,,1.0,,,,,1.0,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,
201168,1610612759,Tiago Splitter,Tiago Splitter,201168,SAS,2274.0,38.0,-9,73,77,18.0,21.0,9.0,150,1.0,4.0,,1.0,,1.0,1.0,2.0,,,,2.0,6.0,,3.0,7.0,69.0,,1.0,,,1.0,,,,4.0,,,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,,4.0,,4.0,3.0,1.0,8.0,4.0,12.0,,,,,3.0,,2.0,1.0,1.0,4.0,,,4.0,7.0,,8.0,,2.0,2.0,,,,,,,,,18.0,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.35,,,,0.16666666666666666,0.25,,16.867469879518072,0.75,0.16666666666666666,,0.10344827586206896,0.17391304347826086,0.4,,0.1794871794871795,0.10256410256410256,0.14285714285714285,0.2,0.16666666666666666,,,,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5,,,0.6666666666666666,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,1.0,,,1.0,,,1.0,,,0.6666666666666666,0.5261833333333333,0.5312,0.6177,0.25,0.25,,,3.25,,0.2465753424657534,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,False,,,,,,1.0,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,6268.0,104.0,-45,207,212,69.0,94.0,25.0,419,5.0,6.0,3.0,3.0,,,7.0,14.0,13.0,11.0,7.0,17.0,33.0,13.0,14.0,63.0,244.0,3.0,3.0,6.0,6.0,10.0,7.0,6.0,30.0,16.0,18.0,2.0,11.0,2.0,5.0,6.0,11.0,2.0,4.0,4.0,,1.0,28.0,3.0,1.0,,3.0,6.0,8.0,17.0,4.0,21.0,,3.0,2.0,1.0,4.0,5.0,2.0,7.0,2.0,11.0,4.0,,5.0,11.0,,20.0,,7.0,3.0,1.0,,,1.0,2.0,1.0,,30.0,69.0,3.0,0.47058823529411764,0.5,0.5151515151515151,1.0,0.6,0.532608695652174,1.0,0.7058823529411765,0.5625,1.0,0.6818181818181818,0.2826086956521739,0.06060606060606061,,0.07142857142857142,28.389830508474578,0.36363636363636365,0.34782608695652173,,0.10909090909090909,0.015873015873015872,0.10714285714285714,0.07317073170731707,0.10843373493975904,0.038461538461538464,,,0.05555555555555555,0.09090909090909091,,0.05555555555555555,0.05263157894736842,0.2222222222222222,0.09523809523809523,0.14285714285714285,,0.5,0.13043478260869565,0.8333333333333334,0.8333333333333334,0.6,0.30434782608695654,0.5,0.5384615384615384,0.5714285714285714,0.2826086956521739,0.2391304347826087,1.0,1.0,0.3333333333333333,,,0.4117647058823529,0.41304347826086957,0.4436956521739131,0.59335,0.4280441176470588,0.1320754716981132,0.175,0.09523809523809523,0.47619047619047616,10.463636363636368,25.046153846153842,0.3333333333333333,2.0,4.0,,,5.0,,,,12.0,4.0,,1.0,,,2.0,0.8,0.38461538461538464,,0.38461538461538464,0.07692307692307693,0.043478260869565216,0.36363636363636365,0.36363636363636365,0.75,,,,0.36363636363636365,,5.0,1.0,4.0,4.0,3.0,0.5714285714285714,0.38461538461538464,0.4166666666666667,0.2,0.5,0.5,1.0,0.5714285714285714,,1.0,,,,,,1.0,,,,,,,,,,3.0,,,1.0,,False,,,,,,,1.0
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,1674.0,28.0,10,62,60,35.0,22.0,3.0,122,,,,,,,,,1.0,4.0,2.0,,1.0,6.0,,3.0,52.0,,1.0,,,1.0,2.0,,,,,,4.0,,,1.0,1.0,1.0,,,,,3.0,,,,,2.0,2.0,4.0,,4.0,,,,,,,,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,35.0,,,,,,,0.21428571428571427,,,0.21428571428571427,,,0.8571428571428571,,,,12.307692307692307,,0.25,,0.1111111111111111,,,,0.08,,,,,,,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,,,0.14285714285714285,0.5714285714285714,,,,,,0.6666666666666666,0.8571428571428571,0.5311142857142858,,0.48246666666666665,,,,,21.2,24.933333333333334,0.5645161290322581,2.0,1.0,,,1.0,,,,3.0,1.0,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,0.2857142857142857,0.25,0.25,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,,,,,
203382,1610612759,Aron Baynes,Aron Baynes,203382,SAS,1708.0,28.0,-9,60,62,14.0,29.0,8.0,122,1.0,6.0,1.0,4.0,,,,,2.0,,,2.0,8.0,,2.0,6.0,71.0,1.0,4.0,2.0,,,,,,4.0,,,,2.0,1.0,,1.0,,,1.0,,,2.0,1.0,2.0,,,5.0,1.0,6.0,3.0,9.0,,,,,,,,1.0,,1.0,,1.0,4.0,2.0,,2.0,,1.0,,,,,,,,,,14.0,,1.0,1.0,0.25,0.25,,0.25,0.25,,0.3333333333333333,0.25,,,0.25,0.3333333333333333,,14.285714285714286,,0.3333333333333333,,0.23809523809523808,0.08695652173913043,,0.14285714285714285,0.17857142857142858,0.1,0.08333333333333333,0.2,,0.16666666666666666,,0.125,0.4444444444444444,,,,,,0.75,0.16666666666666666,0.25,1.0,,,,,0.25,,1.0,0.25,1.0,,,,0.75,0.5706,0.6032333333333334,,0.1111111111111111,0.1111111111111111,0.3333333333333333,,5.0375000000000005,,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,False,1.0,,,,,,
202709,1610612759,Cory Joseph,Cory Joseph,202709,SAS,1061.0,18.0,-13,35,37,13.0,10.0,3.0,72,2.0,2.0,,,2.0,2.0,1.0,1.0,3.0,,,5.0,6.0,,,10.0,47.0,,,,2.0,2.0,,,4.0,2.0,8.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,,4.0,13.0,,0.2,0.2,0.8333333333333334,,1.0,0.8333333333333334,,1.0,0.8333333333333334,,1.0,,,,,18.42105263157895,1.0,,,,,0.25,,0.07142857142857142,,,,,,,,,,0.25,,,1.0,0.3333333333333333,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.5,,,,,1.0,1.0,,0.3333333333333333,0.4843166666666667,,0.665,,,,0.4,10.4,,0.37142857142857144,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
201965,1610612759,Jeff Ayres,Jeff Ayres,201965,SAS,704.0,12.0,2,23,22,12.0,2.0,1.0,45,,1.0,,,,,,,,,,,1.0,,,,23.0,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,2.0,4.0,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,1.0,1.0,,4.166666666666667,,,,0.25,,0.3333333333333333,,0.2727272727272727,,,,,,,,0.16666666666666666,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,1.0,0.8591,,,,,,,0.1,,0.5217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
