EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffFTReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallSteals,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceEfgPct,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGA,SecondChanceFG2M,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGA,FTDefRebounds,BlockingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,PenaltyCorner3Frequency,on,Blocked3s,BlockedArc3,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,OffCorner3ReboundPct
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,1669.0,28,-28.0,48,51,11,10,4,99,1.0,1.0,2.0,2.0,2.0,4,4.0,71,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,11,0.5,0.5,0.5,0.5,0.4,0.25,1.0,13.20754716981132,0.5,0.25,0.25,0.5,1.0,1.0,0.5,0.25,0.46047499999999997,0.2,0.2,10.1,0.22916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,3085.0,51,-3.0,98,98,19,24,8,196,6.0,7.0,3.0,6.0,8.0,19,25.0,104,4.0,12.0,4.0,8.0,1.0,9.0,,6.0,1.0,1.0,19.0,,2.0,12.0,,,5.0,5.0,,6.0,7.0,4.0,19,0.25,0.25,0.42105263157894735,0.475,0.5434782608695652,0.21052631578947367,0.5,25.68807339449541,,0.3,0.35,0.3,0.5,0.5,0.3333333333333333,0.35,0.4995775,0.17391304347826086,0.18181818181818182,7.842105263157895,0.19387755102040816,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,2.0,3.0,7.0,10.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,0.6,0.75,0.5,0.8333333333333334,0.05,0.14285714285714285,1.0,0.21875,0.05555555555555555,0.16666666666666666,0.2,0.044444444444444446,0.09090909090909091,0.08333333333333333,0.42857142857142855,0.3333333333333333,0.15384615384615385,0.2,0.3333333333333333,0.6666666666666666,0.5,0.42857142857142855,0.5,0.05,1.0,1.0,1.0,0.5,0.6666666666666666,0.16666666666666666,1.0,1.0,0.2445,0.5889416666666667,0.08,0.4,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,3581.0,60,-26.0,115,117,43,42,9,232,5.0,2.0,2.0,9.0,8.0,16,25.0,138,12.0,4.0,,1.0,,1.0,,,,1.0,2.0,,,8.0,1.0,1.0,2.0,3.0,,2.0,3.0,1.0,43,0.75,0.75,0.5,0.5,0.5217391304347826,,,19.68503937007874,,0.22727272727272727,0.09090909090909091,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.5,0.5,0.49429318181818177,0.043478260869565216,0.058823529411764705,11.793750000000001,0.3739130434782609,5.0,2.0,2.0,1.0,2.0,6.0,,1.0,2.0,6.0,3.0,,,3.0,3.0,5.0,,1.0,1.0,7.0,6.0,6.0,2.0,,,2.0,6.0,8.0,1.0,,1.0,1.0,,1.0,,,,7.0,1.0,0.3333333333333333,,0.3333333333333333,0.6,0.5,0.75,0.5,0.2727272727272727,,0.5,0.17647058823529413,,0.06896551724137931,0.12698412698412698,,,,0.2222222222222222,0.125,0.058823529411764705,0.08333333333333333,1.0,1.0,0.8,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.16666666666666666,,0.3333333333333333,0.5157,0.4805083333333333,0.12,0.28,25.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.75,0.17647058823529413,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,3531.0,59,-8.0,117,119,48,62,13,236,9.0,4.0,4.0,8.0,8.0,21,29.0,128,2.0,14.0,5.0,12.0,3.0,15.0,3.0,10.0,1.0,1.0,33.0,,1.0,7.0,,2.0,8.0,3.0,,9.0,10.0,1.0,48,0.125,0.125,0.38095238095238093,0.3064516129032258,0.4142857142857143,0.23809523809523808,0.4444444444444444,32.33082706766917,,0.2903225806451613,0.12903225806451613,0.25806451612903225,0.5,0.5,0.25,0.6129032258064516,0.5090580645161291,0.0625,0.047619047619047616,8.895238095238096,0.41025641025641024,3.0,1.0,6.0,1.0,1.0,9.0,1.0,6.0,1.0,10.0,10.0,1.0,5.0,7.0,3.0,10.0,1.0,6.0,4.0,13.0,,9.0,1.0,,1.0,3.0,3.0,6.0,2.0,1.0,6.0,4.0,2.0,2.0,,,1.0,13.0,,0.1,0.16666666666666666,0.1,0.3,0.28125,1.1666666666666667,0.3611111111111111,0.3225806451612903,0.25,0.75,0.12,0.029411764705882353,0.10344827586206896,0.1111111111111111,0.016666666666666666,0.07692307692307693,,,0.16666666666666666,0.05,0.2222222222222222,0.3333333333333333,0.6,,0.25,0.3333333333333333,0.2903225806451613,0.1111111111111111,0.125,,0.375,0.16666666666666666,0.375,0.16666666666666666,0.1111111111111111,0.3468,0.5050625,0.2413793103448276,0.4482758620689655,24.93,,,,,1.0,,,1.0,0.18181818181818182,,,,,1.0,1.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,0.1,0.1111111111111111,0.03225806451612903,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,3308.0,55,-3.0,103,105,21,24,8,208,8.0,5.0,2.0,5.0,7.0,18,17.0,111,10.0,4.0,3.0,1.0,,1.0,,,,1.0,2.0,,,9.0,,,,1.0,,4.0,3.0,2.0,21,0.7142857142857143,0.7142857142857143,0.3888888888888889,0.3888888888888889,0.4473684210526316,0.16666666666666666,0.375,16.666666666666668,,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.4,0.4,1.0,0.4444444444444444,0.4852333333333334,0.10526315789473684,0.10526315789473684,7.538888888888888,0.20388349514563106,3.0,,2.0,2.0,,,,,,,3.0,2.0,,2.0,1.0,4.0,,,,2.0,,,,,,2.0,5.0,9.0,2.0,1.0,,,,,,,1.0,2.0,,,,,0.25,0.25,0.5,0.25,,,,0.16129032258064516,,0.1,0.13725490196078433,,,,,0.18181818181818182,0.08333333333333333,0.125,0.375,0.6,1.0,0.4,0.4,,,,,0.5,,,,,0.362,0.48550000000000004,0.11764705882352941,0.11764705882352941,,,,,,1.0,,,0.5,0.25,,,,,,1.0,,,,,1.0,,,,,0.5,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,6023.0,100,-27.0,195,198,58,74,19,393,15.0,1.0,1.0,3.0,12.0,19,43.0,222,14.0,10.0,2.0,5.0,3.0,8.0,3.0,2.0,2.0,1.0,19.0,,8.0,20.0,,3.0,5.0,14.0,2.0,10.0,13.0,6.0,58,0.5833333333333334,0.7,0.631578947368421,0.5689655172413793,0.6323529411764706,0.10526315789473684,0.13333333333333333,17.808219178082194,,0.5172413793103449,0.034482758620689655,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.8620689655172413,0.5655241379310345,0.1875,0.2727272727272727,4.38421052631579,0.29743589743589743,11.0,1.0,3.0,,3.0,9.0,2.0,4.0,3.0,10.0,10.0,5.0,2.0,6.0,1.0,3.0,2.0,4.0,3.0,11.0,9.0,9.0,3.0,,4.0,5.0,4.0,12.0,4.0,2.0,2.0,2.0,,3.0,,,3.0,11.0,1.0,0.3,0.5,0.3,0.3333333333333333,0.5714285714285714,0.5,0.55,0.3448275862068966,,0.4,0.0784313725490196,0.06349206349206349,0.11904761904761904,0.0967741935483871,0.08247422680412371,0.09090909090909091,0.09523809523809523,0.07142857142857142,0.06666666666666667,0.13793103448275862,0.07692307692307693,0.7333333333333333,0.8461538461538461,0.5454545454545454,,,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.6520999999999999,0.5414285714285715,0.13953488372093023,0.2558139534883721,24.94,,,,,2.0,,,0.4,0.09090909090909091,,,,,1.0,2.0,,,,2.0,1.0,,2.0,5.0,1.0,0.4,,,0.034482758620689655,,5.0,3.0,2.0,3.0,2.0,3.0,1.0,0.5,0.3333333333333333,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,0.11764705882352941,0.13333333333333333,0.4,,,,,,,,,,,True,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,2104.0,35,-28.0,67,71,20,27,8,138,3.0,,,1.0,3.0,4,12.0,88,2.0,4.0,,1.0,2.0,3.0,2.0,1.0,,,8.0,,,,1.0,2.0,3.0,5.0,1.0,5.0,7.0,2.0,20,0.3333333333333333,0.3333333333333333,0.75,0.45,0.46153846153846156,,,21.05263157894737,,0.3,,0.1,,,,0.9,0.536295,0.23076923076923078,0.3333333333333333,5.300000000000001,0.29850746268656714,3.0,,,,1.0,6.0,,2.0,1.0,6.0,3.0,,,,,,,2.0,,,3.0,6.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,,,,0.6,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.6,0.16666666666666666,0.16666666666666666,1.0,,,1.0,,0.16666666666666666,0.51585,0.523425,,,26.150000000000002,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,2202.0,37,-18.0,74,75,28,36,9,149,7.0,5.0,,,9.0,12,23.0,93,14.0,4.0,,1.0,,1.0,,,,1.0,2.0,,4.0,13.0,,,2.0,7.0,,2.0,2.0,1.0,28,0.7777777777777778,1.0,0.75,0.65625,0.6764705882352942,,,22.35294117647059,,0.4375,0.3125,,,,,0.6875,0.516128125,0.058823529411764705,0.07692307692307693,3.9250000000000003,0.3783783783783784,7.0,3.0,3.0,2.0,1.0,4.0,,,1.0,4.0,2.0,3.0,,9.0,4.0,5.0,,,,8.0,3.0,4.0,1.0,,3.0,3.0,6.0,9.0,,,2.0,1.0,1.0,6.0,,,,8.0,1.0,0.25,,0.25,0.8,0.8,1.125,0.8,0.25,,1.0,0.5454545454545454,0.13636363636363635,0.16666666666666666,0.3103448275862069,0.0975609756097561,0.125,0.2,0.3333333333333333,0.6666666666666666,0.2,,1.0,1.0,0.7142857142857143,0.4,0.4,0.25,0.25,0.25,1.0,0.6,1.0,,,0.25,0.46210000000000007,0.50134,0.391304347826087,0.34782608695652173,26.1,1.0,1.0,1.0,1.0,,,1.0,1.125,0.6,1.0,0.25,1.0,1.0,,3.0,,,,1.0,1.0,,,1.0,,1.0,,,,,3.0,,,1.0,1.0,1.0,1.0,,1.0,0.75,3.0,4.0,1.0,1.0,,,,0.05263157894736842,0.058823529411764705,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,1861.0,31,3.0,64,60,14,27,7,124,1.0,2.0,,,2.0,3,10.0,62,4.0,,,1.0,,1.0,,1.0,,,2.0,,,3.0,1.0,1.0,3.0,8.0,,,,,14,1.0,1.0,0.6666666666666666,0.7142857142857143,0.7142857142857143,,,13.698630136986301,,0.14285714285714285,0.2857142857142857,,,,,0.7142857142857143,0.5541142857142857,,,5.866666666666666,0.21875,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,,,,,1.0,1.0,1.0,1.0,,5.0,6.0,3.0,1.0,,,2.0,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,3.0,,,5.0,1.0,0.5,1.0,0.5,1.0,1.25,,1.25,0.5714285714285714,,0.6666666666666666,0.06666666666666667,,0.15384615384615385,0.10714285714285714,,,,,,0.1111111111111111,0.25,1.0,1.0,1.0,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,,0.672275,,0.5,25.35,,,,,,,,,0.1111111111111111,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,0.14285714285714285,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,
203540,1610612738,Gigi Datome,Gigi Datome,203540,BOS,270.0,4,-3.0,11,11,4,11,2,22,,3.0,,,1.0,3,2.0,13,2.0,,,,,,,,,,,,,,,,,1.0,,,,,4,1.0,1.0,0.3333333333333333,0.25,0.25,,,30.769230769230766,,,0.75,,,,,0.25,0.4164875,,,6.933333333333334,0.36363636363636365,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,0.3806,,,25.3,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
