EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG3M,FG3A,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,DefTwoPtRebounds,ShootingFouls,BlockingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,AtRimFGM,PenaltyAtRimFGM,FG2M,PenaltyFG2M,PtsAssisted2s,OffThreePtRebounds,LostBallTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted2s,TwoPtAssists,AtRimAssists,Steals,BadPassSteals,FoulsDrawn,Travels,on,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,PenaltyFtPoints,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,LongMidRangePctBlocked,BlockedCorner3,3SecondViolations
101135,1610612744,David Lee,David Lee,101135,GSW,211.0,4,2.0,7,7,7,3.0,14,1.0,1.0,3,1.0,1.0,1.0,1.0,2.0,9.090909090909092,0.25,1.0,0.25,0.16666666666666666,1.0,1.0,1.0,0.4074,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,445.0,7,,15,15,15,3.0,30,,4.0,10,1.0,,2.0,1.0,3.0,31.57894736842105,0.14285714285714285,,0.2222222222222222,0.1111111111111111,,,,0.5307,6.75,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,7.0,1.0,0.5,1.0,0.5,0.25,0.5,0.25,0.5,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,0.5,1.0,0.25,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.62075,0.4383,1.0,24.5,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203200,1610612744,Justin Holiday,Justin Holiday,203200,GSW,445.0,7,,15,15,15,3.0,30,,1.0,10,,,1.0,,1.0,21.05263157894737,,,0.1111111111111111,,,,,0.4366,17.7,7.0,,,,1.0,1.0,1.0,,,,1.0,1.0,3.0,,,,,1.0,3.0,,,1.0,,,,7.0,1.0,1.0,,1.0,0.75,,0.75,,0.5,,,0.14285714285714285,,,0.25,,0.5,0.5,1.0,1.0,1.0,,,,,,,0.5,,0.4366,,22.9,0.4666666666666667,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.75,0.75,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203949,1610612744,James Michael McAdoo,James Michael McAdoo,203949,GSW,445.0,7,,15,15,15,3.0,30,,1.0,10,,1.0,1.0,1.0,2.0,10.526315789473685,,0.5,0.1111111111111111,0.1111111111111111,,0.5,,0.7561,0.1,7.0,1.0,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,7.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.7561,,,0.4666666666666667,,,,,2.0,,,,,1.0,,,,1.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,445.0,7,,15,15,15,3.0,30,1.0,2.0,10,,,2.0,,2.0,15.789473684210526,,,0.2222222222222222,,,,0.3333333333333333,0.48503333333333337,5.55,7.0,1.0,,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,2.0,,,,7.0,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.2857142857142857,,,0.5,0.3333333333333333,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,25.2,0.4666666666666667,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,132.0,2,-2.0,4,4,4,,8,,,4,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,102.0,2,,4,4,4,,8,,,3,,,,,,25.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,26375.0,440,9.0,836,843,120,89.0,1679,19.0,74.0,860,33.0,23.0,112.0,41.0,153.0,11.28860489882854,0.14666666666666667,0.18253968253968253,0.2425629290617849,0.1025,0.0625,0.19791666666666666,0.25333333333333335,0.5851493333333334,3.131081081081082,81.0,53.0,22.0,5.0,2.0,,,,,1.0,,1.0,89.0,26.0,,,24.0,6.0,,1.0,6.0,83.0,34.0,,69.0,81.0,,,,,0.56,0.46153846153846156,0.5493827160493827,0.46153846153846156,0.013333333333333334,0.08108108108108109,0.03773584905660377,0.26688102893890675,0.19148936170212766,0.25,0.27007299270072993,0.7066666666666667,0.02666666666666667,,,,,0.013333333333333334,0.8461538461538461,,,,0.7142857142857143,0.72,0.5480959999999999,0.5965999999999999,0.2696629213483146,24.5,0.09688995215311005,,,,1.0,9.0,15.0,36.0,3.0,87.0,19.0,13.0,7.0,,26.0,2.0,9.0,,0.5714285714285714,0.5625,0.7307692307692307,,,0.10112359550561797,37.0,4.0,42.0,4.0,62.0,8.0,6.0,1.0,34.0,12.0,34.0,22.0,0.7380952380952381,0.96875,0.5675675675675675,0.6666666666666666,0.045714285714285714,0.03676470588235294,0.6470588235294118,0.6981132075471698,0.7254901960784313,0.7297297297297297,0.8,22.0,21.0,11.0,11.0,6.0,24.0,,False,12.0,5.0,1.0,5.0,12.0,1.0,20.0,12.0,3.0,7.0,6.0,6.0,5.0,2.0,7.0,4.0,5.0,3.0,4.0,13.0,1.0,4.0,3.0,21.0,1.0,1.0,1.0,5.0,1.0,0.46153846153846156,0.21052631578947367,0.2857142857142857,0.16417910447761194,0.07692307692307693,0.28378378378378377,0.13333333333333333,0.2222222222222222,0.2631578947368421,0.3333333333333333,0.8,0.5454545454545454,0.16666666666666666,0.14285714285714285,0.05128205128205128,0.05194805194805195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612744,David Lee,David Lee,101135,GSW,6193.0,103,32.0,198,194,69,23.0,392,9.0,39.0,200,7.0,6.0,22.0,10.0,32.0,21.333333333333332,0.1044776119402985,0.2222222222222222,0.18269230769230768,0.10526315789473684,0.0625,0.22727272727272727,0.23076923076923078,0.5536897435897437,4.02051282051282,62.0,27.0,9.0,8.0,3.0,,,,,,,,40.0,9.0,,,10.0,8.0,,,2.0,13.0,7.0,2.0,17.0,62.0,,,,,0.41025641025641024,0.4444444444444444,0.43478260869565216,0.5,,0.05128205128205128,0.07407407407407407,0.16883116883116883,0.1111111111111111,0.15384615384615385,0.15625,0.6923076923076923,0.07692307692307693,,,,,,1.0,,,,1.0,0.6923076923076923,0.5834500000000001,0.622775,0.25,,0.31313131313131315,,,,,11.0,4.0,8.0,2.0,20.0,1.0,1.0,1.0,,2.0,,11.0,,0.625,0.6111111111111112,0.5,,,0.275,15.0,5.0,16.0,5.0,24.0,3.0,,1.0,2.0,,2.0,2.0,0.75,0.9230769230769231,0.41025641025641024,0.625,0.10714285714285714,0.13043478260869565,1.0,0.5555555555555556,0.6,0.8,0.625,8.0,4.0,3.0,3.0,3.0,11.0,,False,4.0,1.0,,8.0,4.0,1.0,6.0,2.0,1.0,,3.0,2.0,,,2.0,,1.0,,,15.0,1.0,7.0,1.0,2.0,,,,5.0,1.0,0.4444444444444444,,0.375,0.125,,0.21052631578947367,0.2,0.09523809523809523,0.1111111111111111,0.1111111111111111,,0.4444444444444444,0.25,,0.15555555555555556,0.15555555555555556,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,49553.0,826,166.0,1656,1639,503,196.0,3295,59.0,207.0,1613,8.0,34.0,85.0,20.0,105.0,30.344827586206893,0.01834862385321101,0.13178294573643412,0.10218978102189781,0.023076923076923078,0.008771929824561403,0.1457286432160804,0.13439635535307518,0.49074576659038904,9.66231884057971,429.0,77.0,2.0,23.0,71.0,20.0,35.0,3.0,6.0,197.0,98.0,232.0,594.0,15.0,13.0,26.0,54.0,53.0,162.0,194.0,18.0,50.0,15.0,2.0,47.0,422.0,0.5510204081632653,0.4224137931034483,0.5,0.4217391304347826,0.5671981776765376,0.573170731707317,0.6020408163265306,0.6136363636363636,0.5284738041002278,0.08695652173913043,0.15584415584415584,0.08865248226950355,0.012345679012345678,0.02717391304347826,0.1087866108786611,0.17539863325740318,0.16173120728929385,0.07972665148063782,0.5714285714285714,0.5714285714285714,0.9,0.44874715261959,0.04878048780487805,0.14634146341463414,0.5,0.6666666666666666,0.19008264462809918,0.7038724373576309,0.49213400000000007,0.4839816666666666,0.09090909090909091,25.974999999999994,0.25905797101449274,3.0,7.0,26.0,68.0,173.0,40.0,134.0,16.0,308.0,57.0,39.0,25.0,1.0,82.0,5.0,164.0,0.38235294117647056,0.5206611570247934,0.581081081081081,0.6951219512195121,0.05785123966942149,0.42857142857142855,0.29124579124579125,49.0,14.0,102.0,24.0,74.0,10.0,18.0,21.0,3.0,,3.0,1.0,0.3627450980392157,0.36633663366336633,0.4927536231884058,0.4528301886792453,0.029069767441860465,0.02702702702702703,0.3333333333333333,0.6363636363636364,0.7538461538461538,0.4489795918367347,0.6086956521739131,130.0,94.0,61.0,39.0,28.0,98.0,5.0,False,1.0,20.0,61.0,96.0,4.0,47.0,2.0,24.0,16.0,17.0,1.0,3.0,11.0,12.0,,2.0,3.0,2.0,,115.0,5.0,28.0,24.0,2.0,1.0,,,7.0,13.0,0.26666666666666666,0.1016949152542373,0.01694915254237288,0.03125,0.03529411764705882,0.1347517730496454,0.0847457627118644,0.013953488372093023,0.3389830508474576,0.37735849056603776,0.25,0.5,,0.5041322314049587,0.06866952789699571,0.12173913043478261,7.0,3.0,1.0,33.0,78.0,10.0,20.0,23.0,132.0,1.0,2.0,77.0,1.0,2.0,1.0,5.0,4.0,0.004310344827586207,0.005076142131979695,0.03571428571428571,0.4647887323943662,0.4647887323943662,0.30303030303030304,0.39593908629441626,0.3979591836734694,0.46153846153846156,0.4878048780487805,0.5,0.8,0.3770491803278688,0.39690721649484534,0.01694915254237288,,,,,,,
