EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Corner3Assists,OffThreePtRebounds,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,Fg2aBlocked,FTOffRebounds,Charge Fouls,Loose Ball Fouls,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Charge Fouls Drawn,DefLongMidRangeReboundPct,OffCorner3ReboundPct,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,339.0,6,-10.0,12,11,6,5,1.0,23,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,19.0,2.0,1.0,1.0,1.0,1.0,6,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.076923076923077,0.16666666666666666,0.125,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.45021666666666665,14.1,24.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
101145,1610612742,Monta Ellis,Monta Ellis,101145,DAL,2997.0,50,-8.0,115,115,69,51,12.0,230,4.0,1.0,8.0,1.0,12.0,24.0,4.0,32.0,135.0,12.0,,,3.0,,69,0.5,0.5357142857142857,0.5517241379310345,0.14285714285714285,27.48091603053435,,,,,0.14285714285714285,0.2857142857142857,0.125,0.125,0.03571428571428571,0.5714285714285714,0.5385803571428572,7.845833333333331,24.474999999999998,0.6,8.0,12.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,14.0,2.0,3.0,2.0,22.0,12.0,6.0,3.0,1.0,10.0,2.0,12.0,2.0,7.0,2.0,1.0,26.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,7.0,4.0,3.0,2.0,8.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,2.0,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.5,0.5,0.5,0.5882352941176471,0.75,0.6111111111111112,0.5714285714285714,0.09090909090909091,0.04,0.07142857142857142,0.05128205128205128,0.1,0.25,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.625,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.6,0.058823529411764705,1.0,0.11764705882352941,0.5,0.3333333333333333,0.4495,0.5203323529411765,0.03571428571428571,0.041666666666666664,0.09375,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,3301.0,55,-11.0,118,116,59,38,13.0,234,8.0,4.0,11.0,2.0,10.0,21.0,5.0,31.0,136.0,12.0,1.0,2.0,18.0,,59,0.47619047619047616,0.4423076923076923,0.5,0.19230769230769232,24.81751824817518,0.025,0.034482758620689655,,,0.3076923076923077,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.07692307692307693,0.2692307692307692,0.4398365384615384,12.542857142857141,23.919999999999998,0.5,2.0,2.0,1.0,1.0,4.0,,,1.0,1.0,3.0,1.0,2.0,1.0,8.0,1.0,3.0,,2.0,4.0,8.0,1.0,3.0,4.0,15.0,8.0,3.0,3.0,1.0,4.0,2.0,6.0,1.0,3.0,1.0,,14.0,3.0,11.0,2.0,16.0,1.0,,1.0,3.0,,2.0,1.0,,1.0,,4.0,3.0,4.0,,6.0,9.0,1.0,10.0,,2.0,3.0,1.0,,,,,15.0,,1.0,0.4,0.4444444444444444,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,0.5,0.25,0.5,0.25,0.5384615384615384,0.75,0.2222222222222222,0.3793103448275862,0.16666666666666666,0.2978723404255319,0.4166666666666667,0.25,,0.07692307692307693,1.0,1.0,,0.5,0.5,0.5,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,0.09090909090909091,,0.18181818181818182,0.5,0.3333333333333333,0.49231250000000004,0.45010454545454537,0.10344827586206896,0.125,0.06451612903225806,0.4838709677419355,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.05555555555555555,0.09090909090909091,0.08333333333333333,0.5,0.14285714285714285,0.5,0.25,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2405,1610612742,Amar'e Stoudemire,Amar'e Stoudemire,2405,DAL,2291.0,38,-16.0,86,83,42,40,7.0,169,6.0,,4.0,,6.0,21.0,,18.0,103.0,6.0,3.0,4.0,10.0,,42,0.2857142857142857,0.2857142857142857,0.36,,30.208333333333336,0.1111111111111111,0.075,,,0.2857142857142857,0.19047619047619047,,,,0.5238095238095238,0.506,6.033333333333333,,0.4883720930232558,6.0,11.0,4.0,7.0,,,,,,,,,,6.0,1.0,5.0,,2.0,4.0,13.0,,,3.0,11.0,6.0,,,,2.0,,2.0,,2.0,,,4.0,2.0,,4.0,6.0,,,,2.0,,1.0,2.0,,1.0,1.0,4.0,1.0,3.0,1.0,10.0,9.0,,10.0,2.0,,5.0,1.0,1.0,,1.0,1.0,11.0,1.0,1.0,0.5,0.5,,,,,0.2,0.3076923076923077,0.2,0.3076923076923077,0.2,0.36666666666666664,0.5,0.5714285714285714,,0.15384615384615385,0.06666666666666667,,,1.0,0.5238095238095238,0.5454545454545454,0.6666666666666666,0.5,,,,,,,,,,,0.5384615384615384,0.5714285714285714,,,,,,0.528625,0.5160076923076923,0.20833333333333334,0.20833333333333334,0.1111111111111111,0.6111111111111112,1.0,4.0,,,,,,,,,,0.16666666666666666,,,0.16666666666666666,,0.8,0.25,,4.0,1.0,1.0,2.0,1.0,0.19047619047619047,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.2222222222222222,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,4416.0,74,-25.0,164,162,84,63,16.0,326,6.0,2.0,2.0,4.0,8.0,12.0,11.0,24.0,190.0,6.0,1.0,1.0,8.0,,84,0.6666666666666666,0.34782608695652173,0.4444444444444444,0.4782608695652174,16.756756756756754,0.019230769230769232,0.01282051282051282,,,0.2608695652173913,0.08695652173913043,1.0,1.0,0.17391304347826086,0.6521739130434783,0.5116136363636365,7.666666666666668,27.699999999999992,0.5121951219512195,4.0,4.0,1.0,1.0,2.0,,,2.0,,7.0,,3.0,,8.0,,,,,3.0,5.0,,5.0,6.0,12.0,10.0,,6.0,,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,3.0,3.0,1.0,7.0,2.0,2.0,,1.0,1.0,,3.0,2.0,1.0,,4.0,1.0,3.0,,10.0,7.0,3.0,9.0,1.0,,2.0,3.0,,,,,12.0,1.0,3.0,0.625,0.625,,,,,,0.6,,0.3,,0.46153846153846156,0.25,0.07692307692307693,0.09090909090909091,0.12,0.10344827586206896,0.07142857142857142,0.25,,0.17391304347826086,1.0,1.0,0.75,0.3333333333333333,0.5,1.0,,,,0.30434782608695654,,,,0.1,1.0,0.2,,0.3,,,,0.4904444444444444,0.08333333333333333,0.15384615384615385,,0.5,,,,,,,,,,1.0,,,,0.07142857142857142,0.09523809523809523,,,,,2.0,,,,,0.16666666666666666,,0.3333333333333333,,0.05555555555555555,,1.0,1.0,0.2,,True,,,,,,,,,,,,,,,,,,,
2210,1610612742,Richard Jefferson,Richard Jefferson,2210,DAL,906.0,15,-15.0,37,35,18,17,3.0,72,,,,1.0,1.0,1.0,4.0,8.0,47.0,,,,,,18,1.0,0.8,0.8,0.8,20.51282051282051,,,,,,,,,0.2,1.0,0.50154,0.1,25.2,0.4864864864864865,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,2.0,3.0,,6.0,2.0,6.0,3.0,1.0,,,,,,,,,,,,,2.0,2.0,,2.0,,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,6.0,,,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,,,,1.0,,1.0,0.6666666666666666,,,,,,,,0.2,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,0.6666666666666666,0.5,0.3333333333333333,,0.40025,,,,0.75,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,729.0,12,-7.0,30,29,16,19,3.0,59,,,,,1.0,3.0,7.0,8.0,39.0,2.0,2.0,4.0,5.0,,16,0.3333333333333333,0.4,0.4,0.7,29.41176470588235,0.2,0.23529411764705882,0.5,,,,,,,1.0,0.535955,1.0333333333333334,25.014285714285712,0.5333333333333333,1.0,3.0,1.0,1.0,,,,,2.0,7.0,2.0,5.0,2.0,,1.0,3.0,,2.0,1.0,1.0,2.0,5.0,,8.0,,6.0,7.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,1.0,0.2857142857142857,0.4,0.2857142857142857,0.3333333333333333,1.0,0.25,0.6666666666666666,0.25,0.6666666666666666,,,,0.5,0.25,,,,0.3,0.3333333333333333,0.5,,,,,,,,0.7,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,1.0,,,0.8333333333333334,0.4,0.2857142857142857,0.5666,0.5263916666666667,,,0.25,1.0,1.0,3.0,1.0,1.0,2.0,,2.0,,,,0.2857142857142857,0.25,0.16666666666666666,,0.5,,0.75,0.3333333333333333,0.25,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
202329,1610612742,Al-Farouq Aminu,Al-Farouq Aminu,202329,DAL,2704.0,45,-24.0,97,98,51,36,9.0,195,3.0,,,2.0,4.0,7.0,3.0,17.0,124.0,2.0,1.0,1.0,5.0,,51,0.5714285714285714,0.55,0.6538461538461539,0.3,11.926605504587155,0.03333333333333333,0.021739130434782608,0.07142857142857142,,0.3,,,,0.2,0.7,0.6029100000000001,2.8714285714285714,23.96666666666667,0.5257731958762887,4.0,4.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,6.0,,,,,2.0,4.0,1.0,1.0,4.0,11.0,6.0,3.0,1.0,1.0,,,,,,,,,1.0,1.0,2.0,4.0,4.0,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,4.0,3.0,,6.0,,,2.0,1.0,1.0,,1.0,1.0,11.0,1.0,,0.75,0.75,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.5,,0.7,,0.7857142857142857,,0.2222222222222222,0.06666666666666667,0.07142857142857142,0.06896551724137931,,,1.0,0.4,1.0,1.0,0.75,,,,,,,0.1,1.0,1.0,1.0,0.4,1.0,,,0.2,1.0,1.0,,0.55627,0.16666666666666666,0.2222222222222222,,0.6470588235294118,,,,,,,,,,,,,,0.14285714285714285,0.07692307692307693,,,,,1.0,,,,1.0,0.14285714285714285,,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,1862.0,31,-4.0,67,65,26,17,7.0,132,4.0,,,,5.0,8.0,1.0,10.0,60.0,8.0,1.0,1.0,10.0,,26,0.625,0.5555555555555556,0.5555555555555556,0.1111111111111111,11.842105263157894,0.045454545454545456,0.029411764705882353,,,0.4444444444444444,,,,,0.5555555555555556,0.5587277777777778,6.0,24.3,0.3880597014925373,2.0,4.0,,1.0,3.0,,,,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,2.0,2.0,,1.0,,7.0,2.0,9.0,1.0,5.0,1.0,1.0,20.0,4.0,5.0,,9.0,1.0,,1.0,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,2.0,,,0.2,0.2,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,0.23809523809523808,0.3076923076923077,0.2647058823529412,0.125,1.0,,0.4444444444444444,0.5,0.6666666666666666,0.5,0.75,1.0,,,,,0.1111111111111111,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.54435,,,,0.2,,,,,,1.0,,,,1.0,,,,0.2,0.25,,,,,2.0,,,,,0.25,0.25,0.25,,0.1111111111111111,,,,0.6666666666666666,,True,,,,,,,,,,,,,,,,,,,
2199,1610612742,Tyson Chandler,Tyson Chandler,2199,DAL,2046.0,34,-10.0,75,75,40,19,8.0,150,,,,,5.0,7.0,,13.0,85.0,4.0,4.0,5.0,8.0,1.0,40,0.7142857142857143,0.7142857142857143,0.65,,11.904761904761905,0.16666666666666666,0.14705882352941177,0.25,1.0,,,,,,1.0,0.6937857142857143,0.4857142857142857,,0.5333333333333333,5.0,7.0,2.0,3.0,,,,,,,,,,3.0,2.0,3.0,1.0,5.0,2.0,3.0,,,,4.0,6.0,,,,,,,,,,,,2.0,,1.0,3.0,,,,,,,,,,,,,2.0,,2.0,4.0,,6.0,,,2.0,1.0,1.0,1.0,1.0,,4.0,,1.0,0.6,1.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,,0.16666666666666666,,0.18181818181818182,0.07407407407407407,,,,1.0,0.7142857142857143,0.8333333333333334,0.6,,,,,,,,,,,1.0,0.6666666666666666,,,,,,0.6480999999999999,0.6624,0.2222222222222222,0.2222222222222222,0.38461538461538464,0.3076923076923077,2.0,3.0,,,4.0,,1.0,,1.0,,0.1,0.2857142857142857,0.125,,0.25,,1.0,0.6666666666666666,,1.0,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
