EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,PenaltyPointsExcludingTakeFouls,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,Fg2aBlocked,Steals,LostBallSteals,DefensiveGoaltends,PenaltyFg3Pct,PenaltyEfgPct,FG2APctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,LongMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,on,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,Corner3Assists,Travels,Offensive Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceFg2Pct,DefFTReboundPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockedShortMidRange,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,497.0,8,-11,16,17,3.0,5.0,2.0,33,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,25,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,33.333333333333336,1.0,0.25,0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.4684,0.2969,0.3333333333333333,0.3333333333333333,5.7,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101187,1610612751,Alan Anderson,Alan Anderson,101187,BKN,384.0,6,-10,14,14,3.0,2.0,1.0,28,,,,,,,,3.0,21,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,3.0,,1.5,1.5,14.285714285714285,1.0,,,,,,,,,,1.0,0.52155,,,,,0.21428571428571427,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,166.0,3,-5,5,5,3.0,5.0,2.0,10,,,,,,,1.0,1.0,8,,,,,,,,1.0,2.0,,,,,,,,1.0,2.0,,1.0,3.0,,,0.5,14.285714285714285,,,1.0,,,,,,,,,,,1.0,1.0,,0.6,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201947,1610612751,Earl Clark,Earl Clark,201947,BKN,777.0,13,-15,25,26,12.0,5.0,4.0,51,,,,2.0,,7.0,,6.0,34,3.0,,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,,,,12.0,,0.3,0.3,34.48275862068966,,0.25,0.18181818181818182,,,,,0.2,,,0.3,0.439245,0.4479125,,,16.785714285714285,0.48,2.0,3.0,2.0,3.0,6.0,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3,0.3,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,24.8,,,,3.0,,,,3.0,,0.375,,,,,,,0.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.14285714285714285,0.2,0.6666666666666666,0.5,0.25,1.0,0.369,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,309.0,5,-9,10,11,3.0,5.0,2.0,21,,,,,,1.0,,,15,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,3.0,,,,16.666666666666668,,0.5,0.25,,,,,,,,0.5,0.41359999999999997,0.4515,,,15.0,0.3,,1.0,,1.0,,1.0,,,,,0.5,0.5,,,,,25.1,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612751,Mason Plumlee,Mason Plumlee,203486,BKN,331.0,6,-6,11,12,,,,23,,,,,,,,,17,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.25,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,301.0,5,-3,8,9,,3.0,1.0,17,,,1.0,1.0,1.0,1.0,,2.0,14,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,10.0,,,,,,,,1.0,1.0,1.0,,0.3866,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202366,1610612751,Jerome Jordan,Jerome Jordan,202366,BKN,280.0,5,-4,9,9,9.0,,2.0,18,,,,2.0,,2.0,,,9,2.0,,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,9.0,,,,27.272727272727273,1.0,0.25,0.2,0.3333333333333333,,,,1.0,,,,0.42465,0.42465,,,7.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.125,,,,,,,,1.0,,,,,,,,,,,,,,,0.4689,1.0,0.14285714285714285,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202721,1610612751,Darius Morris,Darius Morris,202721,BKN,280.0,5,-4,9,9,9.0,,2.0,18,,,,,,1.0,,,9,1.0,,,,,,,,,,,,,,,,,,,,9.0,,,,9.090909090909092,,,,,,,,,,,,0.4027,0.4027,,,18.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612751,Mirza Teletovic,Mirza Teletovic,203141,BKN,280.0,5,-4,9,9,9.0,,2.0,18,,,,,,,,,9,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,9.0,,,,,,0.25,0.2,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
