EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedLongMidRange,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,Travels,Charge Fouls Drawn,BlockedArc3,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,SecondChanceTurnovers,BlockingFouls,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FTOffRebounds,OffFTReboundPct
1882,1610612737,Elton Brand,Elton Brand,1882,ATL,13.0,-2,1,1,1.0,1,2,2,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,8366.0,-36,265,267,99.0,69,532,311,11,98.0,0.37358490566037733,139.0,27.0,7.0,18.0,2.0,4.0,1.0,6.0,8.0,19.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,4.0,18.0,41.0,4.0,13.0,20.0,68.0,2.0,4.0,1.0,1.0,7.0,5.0,13.0,2.0,5.0,11.0,27.0,24.0,12.0,12.0,11.0,3.0,5.0,7.0,6.0,13.0,5.0,1.0,7.0,32.0,1.0,4.0,7.0,15.0,3.0,25.0,5.0,30.0,1.0,6.0,4.0,2.0,2.0,3.0,1.0,7.0,2.0,1.0,9.0,5.0,8.0,1.0,1.0,26.0,2.0,3.0,28.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,27.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,1.0,0.4,0.3076923076923077,0.43902439024390244,0.5,0.38461538461538464,0.4444444444444444,0.7,0.4444444444444444,0.5074626865671642,0.7,0.5625,0.24074074074074073,0.12195121951219512,0.2777777777777778,25.675675675675677,0.2222222222222222,0.25,0.16304347826086957,0.05128205128205128,0.18421052631578946,0.022222222222222223,0.16923076923076924,0.04065040650406504,0.07692307692307693,0.1,0.1111111111111111,0.125,0.23076923076923078,0.15384615384615385,0.16666666666666666,0.21428571428571427,0.037037037037037035,0.3333333333333333,0.3888888888888889,0.5384615384615384,0.7142857142857143,0.35185185185185186,0.42105263157894735,0.42105263157894735,0.625,0.07407407407407407,0.75,0.75,0.6666666666666666,0.037037037037037035,0.5,0.5,1.0,0.2037037037037037,0.2727272727272727,0.2727272727272727,1.0,0.8,0.5,1.0,0.2,1.0,1.0,0.3333333333333333,0.16666666666666666,0.05555555555555555,1.0,0.2222222222222222,0.25,0.5740740740740741,0.2727272727272727,0.4917750000000001,0.54019,0.4950055555555555,0.2,0.25,0.10294117647058823,0.39705882352941174,5.7682926829268295,25.046153846153842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201960,1610612737,DeMarre Carroll,DeMarre Carroll,201960,ATL,7771.0,-25,250,253,87.0,77,503,277,9,87.0,0.348,130.0,30.0,4.0,7.0,2.0,3.0,2.0,3.0,1.0,4.0,,1.0,,,,,5.0,10.0,,,3.0,4.0,5.0,12.0,5.0,10.0,5.0,30.0,2.0,3.0,,,4.0,2.0,3.0,3.0,4.0,2.0,15.0,6.0,4.0,15.0,10.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,,13.0,4.0,,8.0,12.0,1.0,21.0,4.0,25.0,,4.0,3.0,1.0,1.0,,,1.0,,1.0,2.0,,4.0,,1.0,7.0,,1.0,8.0,,3.0,1.0,,,1.0,,15.0,1.0,0.6,1.0,1.0,0.5,,0.75,0.5,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.5681818181818182,0.6666666666666666,0.9285714285714286,0.5769230769230769,0.6666666666666666,0.8333333333333334,0.45454545454545453,0.08333333333333333,0.14285714285714285,9.859154929577466,0.5,0.09090909090909091,0.13953488372093023,,0.21052631578947367,0.08333333333333333,0.16129032258064516,0.031007751937984496,,,,0.22580645161290322,0.03571428571428571,0.14814814814814814,0.18181818181818182,0.25,,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.5,0.18181818181818182,0.25,0.25,1.0,0.045454545454545456,,,,,,,,0.45454545454545453,0.5,0.5,1.0,1.0,0.6666666666666666,,,,,0.42857142857142855,0.6666666666666666,,,0.5714285714285714,0.75,0.7727272727272727,0.5,0.5378772727272728,,0.5682571428571429,0.12,0.2,0.13333333333333333,0.5,4.5,25.38,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09302325581395349,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,10516.0,-58,329,339,130.0,138,668,376,20,130.0,0.3951367781155015,175.0,34.0,12.0,17.0,1.0,1.0,5.0,7.0,2.0,5.0,1.0,4.0,2.0,12.0,2.0,5.0,1.0,6.0,,1.0,,3.0,15.0,26.0,3.0,18.0,10.0,49.0,1.0,3.0,,1.0,2.0,6.0,11.0,2.0,8.0,1.0,19.0,30.0,,9.0,6.0,1.0,2.0,6.0,1.0,7.0,1.0,,5.0,15.0,,2.0,9.0,8.0,6.0,23.0,2.0,25.0,,7.0,2.0,5.0,3.0,,3.0,2.0,,,5.0,1.0,11.0,,,18.0,1.0,1.0,16.0,,6.0,2.0,1.0,,6.0,,19.0,2.0,1.0,1.0,1.0,0.16666666666666666,,0.25,0.16666666666666666,0.5769230769230769,0.3333333333333333,0.5454545454545454,0.4431818181818182,0.25,0.47368421052631576,0.47115384615384615,0.25,0.4523809523809524,0.4090909090909091,0.07692307692307693,0.058823529411764705,15.405405405405405,0.6,0.375,0.07017543859649122,0.020833333333333332,0.16363636363636364,,0.10059171597633136,0.011695906432748537,0.0625,,,0.07894736842105263,0.05,0.08333333333333333,0.12121212121212122,0.22727272727272727,,0.38636363636363635,0.7058823529411765,0.75,1.0,0.11363636363636363,0.4,0.5,1.0,0.09090909090909091,0.25,0.25,1.0,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,0.13636363636363635,0.16666666666666666,0.16666666666666666,1.0,0.25,1.0,1.0,0.25,,,0.3684210526315789,0.7142857142857143,0.2631578947368421,0.4,0.15789473684210525,,0.7954545454545454,0.16666666666666666,0.5417290697674418,0.5468,0.5531750000000001,0.12,0.1875,0.04081632653061224,0.3877551020408163,5.238461538461538,24.900000000000006,,1.0,,1.0,2.0,5.0,,2.0,,0.3333333333333333,1.0,1.0,1.0,3.0,2.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,True,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,17415.0,-79,555,559,196.0,189,1114,616,28,195.0,0.35315315315315315,290.0,60.0,39.0,64.0,3.0,5.0,17.0,31.0,2.0,23.0,7.0,24.0,1.0,4.0,,,7.0,30.0,1.0,1.0,,9.0,48.0,111.0,8.0,34.0,24.0,144.0,4.0,9.0,1.0,2.0,17.0,20.0,51.0,,9.0,9.0,49.0,24.0,72.0,12.0,30.0,7.0,14.0,46.0,16.0,62.0,12.0,4.0,24.0,140.0,1.0,4.0,7.0,17.0,,24.0,5.0,29.0,1.0,9.0,5.0,4.0,14.0,7.0,10.0,13.0,3.0,4.0,27.0,7.0,9.0,1.0,1.0,19.0,,1.0,28.0,2.0,14.0,1.0,,,,,49.0,1.0,0.25,0.25,0.5,0.23529411764705882,0.5,,0.23529411764705882,0.43243243243243246,0.4444444444444444,0.39215686274509803,0.41379310344827586,0.5,0.3333333333333333,0.45569620253164556,0.6071428571428571,0.3828125,0.23448275862068965,0.12612612612612611,0.125,29.7427652733119,0.5185185185185185,,0.08994708994708994,0.024390243902439025,0.07865168539325842,0.008547008547008548,0.08633093525179857,0.017793594306049824,0.018867924528301886,0.03773584905660377,,0.057971014492753624,0.03278688524590164,0.1864406779661017,0.05084745762711865,0.13333333333333333,0.013513513513513514,0.4413793103448276,0.609375,0.6964285714285714,0.1794871794871795,0.15862068965517243,0.08695652173913043,0.11764705882352941,,0.16551724137931034,0.2916666666666667,0.2916666666666667,0.7142857142857143,0.027586206896551724,0.25,0.25,1.0,0.20689655172413793,0.23333333333333334,0.2413793103448276,0.42857142857142855,0.45454545454545453,0.6,,0.09090909090909091,1.0,1.0,0.5166666666666667,0.5483870967741935,,,0.15,,0.6758620689655173,0.23333333333333334,0.5191744827586205,0.5220388888888888,0.49887250000000005,0.08917197452229299,0.11382113821138211,0.11805555555555555,0.3402777777777778,6.457657657657658,25.029411764705884,,7.0,15.0,,,,,,0.010752688172043012,,1.0,,,,,5.0,0.2608695652173913,1.0,6.0,12.0,1.0,3.0,1.0,0.029411764705882353,0.03333333333333333,0.017241379310344827,0.09090909090909091,,,,,,,,,,,True,,,,
203544,1610612737,Pero Antic,Pero Antic,203544,ATL,5759.0,-10,190,188,76.0,69,378,204,17,76.0,0.4,96.0,19.0,2.0,7.0,1.0,4.0,1.0,3.0,,,,1.0,1.0,2.0,,1.0,2.0,12.0,,,1.0,3.0,2.0,8.0,3.0,14.0,8.0,21.0,1.0,4.0,1.0,1.0,9.0,1.0,3.0,1.0,4.0,6.0,11.0,2.0,2.0,9.0,12.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,3.0,4.0,9.0,2.0,15.0,4.0,19.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,3.0,,10.0,,,11.0,5.0,,10.0,1.0,2.0,4.0,,,1.0,,11.0,3.0,0.5,1.0,1.0,0.21428571428571427,1.0,0.25,0.21428571428571427,0.25,0.25,0.3333333333333333,0.29545454545454547,0.5,0.35714285714285715,0.3888888888888889,0.6428571428571429,0.55,0.6363636363636364,0.25,0.2857142857142857,13.744075829383887,0.3333333333333333,0.25,0.14516129032258066,0.06382978723404255,0.16666666666666666,0.023255813953488372,0.1511627906976744,0.044444444444444446,0.07692307692307693,,,0.15789473684210525,0.21052631578947367,0.08333333333333333,0.21428571428571427,0.1,0.06666666666666667,0.3181818181818182,0.2857142857142857,0.4,0.5,,,,,0.045454545454545456,,,,0.09090909090909091,0.5,0.5,1.0,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.8,0.25,,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.9545454545454546,0.16666666666666666,0.5347409090909091,0.581825,0.5298285714285714,0.08695652173913043,0.2222222222222222,0.42857142857142855,0.5238095238095238,3.6750000000000003,25.37857142857143,2.0,,,2.0,,1.0,,,0.03225806451612903,,,1.0,,1.0,,1.0,,1.0,4.0,,,,1.0,,,0.10526315789473684,0.2,1.0,1.0,1.0,1.0,,,,,,,True,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,10433.0,-33,336,338,112.0,115,674,342,10,111.0,0.3333333333333333,174.0,34.0,18.0,20.0,4.0,4.0,9.0,10.0,2.0,10.0,14.0,35.0,1.0,2.0,1.0,2.0,,2.0,,,,1.0,34.0,65.0,1.0,4.0,3.0,74.0,4.0,9.0,,,8.0,15.0,24.0,1.0,3.0,1.0,34.0,58.0,10.0,3.0,1.0,,1.0,14.0,7.0,21.0,5.0,2.0,7.0,49.0,2.0,10.0,6.0,24.0,7.0,37.0,12.0,49.0,2.0,3.0,2.0,1.0,7.0,,1.0,4.0,1.0,6.0,11.0,2.0,5.0,,2.0,11.0,2.0,,5.0,1.0,2.0,1.0,2.0,,12.0,,33.0,,0.8529411764705882,0.9666666666666667,1.0,0.25,,0.3333333333333333,0.3333333333333333,0.5230769230769231,0.4444444444444444,0.625,0.5144927536231884,0.4444444444444444,0.6111111111111112,0.5211267605633803,0.4444444444444444,0.6071428571428571,0.057971014492753624,0.015384615384615385,,21.98391420911528,0.6363636363636364,0.4117647058823529,0.1875,0.09615384615384616,0.1016949152542373,0.030303030303030304,0.16042780748663102,0.07058823529411765,0.06060606060606061,0.05,0.07692307692307693,0.20454545454545456,0.125,0.22727272727272727,0.1,0.10526315789473684,0.06666666666666667,0.2898550724637681,0.9,0.9,0.7777777777777778,0.14492753623188406,0.2,0.2,1.0,0.5072463768115942,0.4,0.4117647058823529,0.9285714285714286,0.028985507246376812,0.5,0.5,1.0,0.028985507246376812,,,,0.4444444444444444,1.0,,,,,0.37037037037037035,0.9,0.07407407407407407,0.5,0.037037037037037035,,0.34782608695652173,,0.461510294117647,0.51465,0.46736923076923076,0.02857142857142857,0.030303030303030304,0.10810810810810811,0.4594594594594595,11.498461538461537,29.875,8.0,5.0,2.0,1.0,,10.0,1.0,9.0,0.018867924528301886,0.75,,,2.0,8.0,1.0,2.0,,,,,,,,,,0.1935483870967742,,,,,,1.0,0.02857142857142857,,,,,True,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,3738.0,-21,120,116,21.0,16,236,132,4,20.0,0.175,62.0,12.0,4.0,8.0,,1.0,,,2.0,5.0,2.0,4.0,1.0,1.0,,,2.0,7.0,,,1.0,2.0,8.0,17.0,3.0,8.0,12.0,37.0,,1.0,,,4.0,,1.0,1.0,2.0,3.0,6.0,2.0,14.0,6.0,7.0,2.0,3.0,5.0,3.0,8.0,1.0,2.0,5.0,19.0,,2.0,1.0,2.0,,3.0,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,4.0,,2.0,1.0,,7.0,,1.0,13.0,1.0,6.0,1.0,,,1.0,,6.0,1.0,0.125,0.125,0.6666666666666666,0.375,,0.5,0.375,0.47058823529411764,,,0.5,,0.5,0.5967741935483871,0.6666666666666666,0.6,0.32,0.17647058823529413,0.25,26.515151515151516,0.25,,0.05,0.05,0.05263157894736842,,0.05084745762711865,0.03333333333333333,0.08333333333333333,,,0.05555555555555555,,0.1,0.06666666666666667,,,0.32,0.5,0.6666666666666666,0.25,0.2,0.4,0.5,,0.16,0.5,0.5,,0.04,1.0,1.0,1.0,0.28,0.2857142857142857,0.2857142857142857,0.5,1.0,,,,,,,,,,0.6666666666666666,0.5,0.64,0.2857142857142857,0.519716,0.3985,0.3875166666666667,0.2,0.2727272727272727,0.10810810810810811,0.16216216216216217,7.317647058823528,25.5875,,,,,,1.0,1.0,,,,,,,,,,0.2,,4.0,3.0,,,,,,0.09090909090909091,,,,,,,,,,,,True,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,9905.0,-41,321,320,116.0,111,641,340,7,115.0,0.3613707165109034,165.0,34.0,,,,,,,1.0,2.0,,1.0,2.0,6.0,,,6.0,26.0,1.0,3.0,3.0,9.0,1.0,3.0,8.0,32.0,8.0,34.0,1.0,1.0,1.0,3.0,5.0,,,3.0,9.0,2.0,11.0,2.0,,24.0,26.0,6.0,,7.0,,7.0,,,4.0,14.0,,,6.0,11.0,2.0,19.0,,19.0,,7.0,3.0,4.0,8.0,1.0,6.0,1.0,,2.0,9.0,5.0,3.0,,,10.0,,,9.0,,2.0,1.0,,,3.0,,11.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,1.0,,0.37142857142857144,0.625,0.5,0.4358974358974359,0.625,0.55,0.9142857142857143,,,13.445378151260504,0.8888888888888888,0.13333333333333333,0.102803738317757,,0.10909090909090909,,0.10493827160493827,,,,,0.11627906976744186,0.06896551724137931,0.11428571428571428,0.13953488372093023,,,,,,,0.05714285714285714,0.5,0.5,1.0,0.02857142857142857,,,,0.17142857142857143,0.3333333333333333,0.4,1.0,0.7428571428571429,0.23076923076923078,0.23076923076923078,1.0,,,,0.75,0.3333333333333333,1.0,,,,,1.0,0.3333333333333333,0.9142857142857143,0.23076923076923078,0.5333628571428571,0.5717,0.51385,0.07894736842105263,0.4,0.14705882352941177,0.3235294117647059,12.166666666666666,25.209374999999998,,,3.0,1.0,,3.0,,2.0,,0.6666666666666666,,1.0,,3.0,,,,,,,1.0,,,0.03125,,,,,,,,,,1.0,0.16666666666666666,0.030303030303030304,,True,,,,
202714,1610612737,Shelvin Mack,Shelvin Mack,202714,ATL,2272.0,-23,68,75,28.0,35,143,89,2,28.0,0.4117647058823529,38.0,9.0,5.0,6.0,1.0,1.0,2.0,2.0,,1.0,,2.0,,1.0,,,1.0,5.0,,,1.0,4.0,5.0,9.0,1.0,6.0,1.0,14.0,1.0,2.0,,,2.0,2.0,3.0,1.0,4.0,,7.0,4.0,6.0,3.0,5.0,1.0,,4.0,,4.0,,,2.0,8.0,,2.0,,,1.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,1.0,,,,,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,,,,7.0,,0.4,0.4,1.0,0.16666666666666666,,0.25,0.16666666666666666,0.5555555555555556,0.5,0.6666666666666666,0.43333333333333335,0.5,0.5,0.4375,0.5,0.5,0.4,,,21.794871794871796,1.0,0.2,,0.10526315789473684,,,,0.05128205128205128,0.14285714285714285,,,,,,,,0.125,0.4,0.8333333333333334,0.8333333333333334,0.4,0.06666666666666667,,,,0.13333333333333333,,,,0.06666666666666667,,,,0.3333333333333333,0.2,0.2,1.0,0.5,1.0,1.0,,,,0.2857142857142857,1.0,,,0.5714285714285714,0.25,0.8,0.2,0.5905299999999999,0.3586,0.587,0.0625,0.1,0.14285714285714285,0.5,5.977777777777778,26.299999999999997,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,True,,,,
