EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,BadPassSteals,Corner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,Charge Fouls,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,BlockedShortMidRange,OffensiveGoaltends,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,BlockingFouls,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,3270.0,54,7,114,109,36.0,43.0,12.0,223,1.0,2.0,1.0,2.0,2.0,4.0,6.0,11.0,2.0,4.0,8.0,6.0,11.0,3.0,29.0,131,2.0,4.0,2.0,1.0,5.0,2.0,6.0,15.0,3.0,11.0,6.0,1.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,35.0,2.0,0.25,0.25,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.5,0.5,0.6842105263157895,0.3333333333333333,0.725,0.4166666666666667,0.5789473684210527,0.125,0.5,16.40625,1.0,0.06060606060606061,0.05263157894736842,0.05555555555555555,0.057692307692307696,0.0196078431372549,0.058823529411764705,0.08333333333333333,0.125,0.0625,1.0,0.10526315789473684,0.5,1.0,0.10526315789473684,0.5,0.5,0.21052631578947367,0.5,0.5,0.5,0.5789473684210527,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3333333333333333,0.6842105263157895,0.5454545454545454,0.4642710526315789,0.40081666666666665,0.1,0.2222222222222222,0.1724137931034483,10.85,25.61818181818182,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,5698.0,95,10,190,191,51.0,52.0,18.0,381,4.0,11.0,,4.0,7.0,9.0,5.0,12.0,2.0,11.0,24.0,5.0,12.0,6.0,43.0,216,2.0,5.0,2.0,4.0,8.0,14.0,8.0,15.0,,12.0,5.0,1.0,7.0,2.0,9.0,2.0,4.0,1.0,20.0,,5.0,4.0,10.0,7.0,17.0,,,2.0,1.0,4.0,2.0,12.0,8.0,,6.0,,1.0,2.0,2.0,2.0,,8.0,50.0,1.0,0.6363636363636364,0.7,1.0,0.4166666666666667,0.4166666666666667,0.4583333333333333,0.4,0.5138888888888888,0.2857142857142857,0.5512820512820513,0.4444444444444444,0.3333333333333333,0.041666666666666664,0.09090909090909091,20.187793427230048,0.5,0.06557377049180328,0.14705882352941177,,0.09473684210526316,0.08641975308641975,,,0.06666666666666667,0.17857142857142858,,0.3055555555555556,0.36363636363636365,0.4,0.1111111111111111,,,0.25,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.2857142857142857,0.6388888888888888,0.4166666666666667,0.48860000000000003,0.49619285714285716,0.02702702702702703,0.04,0.18604651162790697,8.8375,26.349999999999998,0.26842105263157895,1.0,6.0,1.0,2.0,1.0,6.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.125,0.13636363636363635,0.2222222222222222,0.125,0.05555555555555555,0.75,1.0,0.16666666666666666,0.2857142857142857,0.5,0.5579500000000001,0.046511627906976744,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201600,1610612740,Omer Asik,Omer Asik,201600,NOP,60.0,1,-5,3,4,,,,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202347,1610612740,Quincy Pondexter,Quincy Pondexter,202347,NOP,2445.0,41,-7,84,87,22.0,31.0,8.0,171,2.0,4.0,,1.0,,1.0,,1.0,,2.0,6.0,,2.0,1.0,5.0,107,,2.0,,,,4.0,,,,1.0,,1.0,5.0,,5.0,,2.0,2.0,10.0,1.0,3.0,3.0,7.0,1.0,8.0,2.0,1.0,,,,,5.0,2.0,,1.0,1.0,1.0,,,,,,22.0,1.0,1.0,1.0,,,,0.3333333333333333,,0.25,,0.3125,,0.25,0.16666666666666666,0.25,8.602150537634408,,0.14285714285714285,0.21428571428571427,0.1,0.17142857142857143,0.029411764705882353,0.1111111111111111,0.125,0.3333333333333333,0.25,,0.5,0.5,0.6666666666666666,0.125,,,0.125,,,,0.125,,,,,0.75,,0.4651437500000001,0.39925,0.125,0.16666666666666666,,5.95,24.7,0.2619047619047619,,,,1.0,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,0.16666666666666666,,,,0.1,,1.0,,,0.5,,,,1.0,1.0,0.125,,,,,,,,,,,,,,,,True,,,,,,,,,
202708,1610612740,Norris Cole,Norris Cole,202708,NOP,4025.0,67,18,134,139,32.0,34.0,14.0,273,5.0,9.0,2.0,3.0,2.0,6.0,3.0,9.0,3.0,9.0,18.0,3.0,10.0,2.0,29.0,142,,3.0,3.0,2.0,2.0,6.0,12.0,9.0,,9.0,3.0,2.0,5.0,1.0,6.0,1.0,3.0,,13.0,,3.0,,4.0,1.0,5.0,,,4.0,2.0,6.0,2.0,11.0,5.0,,2.0,,1.0,,,,,2.0,32.0,,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3,0.5,,0.48214285714285715,,0.5,0.14285714285714285,0.35714285714285715,0.1111111111111111,0.2222222222222222,23.333333333333332,0.6666666666666666,,0.12,,0.04411764705882353,0.017543859649122806,,,,0.1,,0.32142857142857145,0.5555555555555556,0.7142857142857143,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.32142857142857145,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6785714285714286,0.3333333333333333,0.5118482142857144,0.4733416666666667,0.034482758620689655,0.05263157894736842,0.06896551724137931,8.944444444444443,26.089999999999996,0.23880597014925373,,,,2.0,,1.0,,,2.0,1.0,1.0,,,2.0,2.0,,7.0,,1.0,,,1.0,,,,,,0.125,0.023809523809523808,0.06666666666666667,,,,0.4,,,0.3333333333333333,,0.41464999999999996,,1.0,,0.03571428571428571,1.0,1.0,1.0,0.2,0.5,0.5,,,,,,,,,,True,,,,,,,,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,2664.0,44,-11,87,82,19.0,21.0,6.0,169,5.0,10.0,,2.0,,1.0,,4.0,1.0,5.0,13.0,,4.0,2.0,12.0,113,1.0,2.0,1.0,,2.0,2.0,8.0,,,4.0,,4.0,7.0,4.0,11.0,4.0,3.0,2.0,26.0,,1.0,3.0,4.0,2.0,6.0,2.0,1.0,1.0,,4.0,1.0,7.0,4.0,,5.0,1.0,3.0,,,,,2.0,18.0,,0.2,0.2,,,,0.38461538461538464,0.5,0.29411764705882354,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.23529411764705882,0.3076923076923077,0.3,23.958333333333336,0.25,0.1,0.07142857142857142,,0.09090909090909091,0.05405405405405406,,0.07142857142857142,0.3333333333333333,0.08333333333333333,,0.5882352941176471,0.5,0.7142857142857143,0.11764705882352941,,,0.058823529411764705,,,,0.23529411764705882,,,,0.3333333333333333,0.8235294117647058,,0.5063323529411764,0.5829166666666666,0.15789473684210525,0.2,0.16666666666666666,3.8461538461538463,26.275000000000002,0.21839080459770116,,2.0,1.0,2.0,,2.0,,,2.0,2.0,,,,1.0,3.0,,2.0,,,,,,,,,,,,0.09090909090909091,0.1111111111111111,0.16666666666666666,,,0.2,1.0,,0.6666666666666666,0.5,0.44575,,,1.0,,,,3.0,,,,0.5,,,,,,,,,True,,,,,,,,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,2446.0,41,9,81,83,25.0,17.0,8.0,164,,,1.0,3.0,4.0,8.0,,1.0,,5.0,11.0,,1.0,4.0,14.0,80,1.0,2.0,,4.0,6.0,2.0,8.0,,,1.0,,,8.0,4.0,12.0,4.0,4.0,2.0,28.0,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,6.0,24.0,,0.2,0.2,,,,0.45454545454545453,0.5,0.4166666666666667,0.5,0.5,0.75,0.08333333333333333,,,19.35483870967742,0.75,0.03225806451612903,,,0.021739130434782608,0.02857142857142857,,0.1111111111111111,,,1.0,,,,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.25,0.08333333333333333,,,,,0.08333333333333333,,0.4100625,0.3921,0.07692307692307693,0.08333333333333333,0.42857142857142855,14.827272727272726,25.6,0.30864197530864196,,,,,,,,,2.0,1.0,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,0.037037037037037035,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,4184.0,70,22,140,138,43.0,40.0,14.0,278,13.0,17.0,7.0,12.0,4.0,7.0,,1.0,,24.0,36.0,,1.0,19.0,67.0,143,5.0,10.0,,8.0,18.0,34.0,14.0,,,1.0,,2.0,2.0,,2.0,,,2.0,4.0,,6.0,10.0,18.0,6.0,24.0,1.0,,1.0,1.0,3.0,,5.0,13.0,1.0,22.0,1.0,8.0,5.0,4.0,5.0,3.0,17.0,42.0,,0.7083333333333334,0.85,,,,0.6666666666666666,0.5,0.6486486486486487,0.5,0.6979166666666666,0.6,0.02702702702702703,0.05555555555555555,,31.446540880503143,0.3333333333333333,0.20833333333333334,0.2222222222222222,,0.21333333333333335,0.09523809523809523,,0.05555555555555555,0.18181818181818182,0.22727272727272727,0.6,0.4594594594594595,0.7647058823529411,0.7647058823529411,0.32432432432432434,0.5833333333333334,0.5833333333333334,0.1891891891891892,0.5714285714285714,0.8,1.0,0.02702702702702703,,,,,0.4864864864864865,,0.5285135135135135,0.42243,0.18181818181818182,0.18604651162790697,0.26865671641791045,6.422222222222222,24.3,0.30714285714285716,5.0,5.0,1.0,2.0,5.0,6.0,14.0,8.0,,6.0,2.0,,,,2.0,,3.0,1.0,,,1.0,,4.0,2.0,0.8333333333333334,0.7142857142857143,0.7777777777777778,0.3333333333333333,0.13636363636363635,0.21052631578947367,0.07692307692307693,0.3684210526315789,,0.5384615384615384,0.7142857142857143,1.0,0.2,0.5,0.7015600000000001,0.208955223880597,,1.0,,1.0,1.0,1.0,0.2,0.8571428571428571,0.14285714285714285,,,4.0,1.0,1.0,0.2857142857142857,0.08333333333333333,0.2,,True,,,,,,,,,
201967,1610612740,Dante Cunningham,Dante Cunningham,201967,NOP,3162.0,53,14,100,104,25.0,18.0,9.0,204,5.0,5.0,,,3.0,4.0,,,,8.0,9.0,,,3.0,19.0,116,2.0,2.0,,,4.0,10.0,6.0,,,,,,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,1.0,12.0,13.0,4.0,17.0,1.0,,,,,,6.0,3.0,,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,25.0,,0.625,1.0,,,,0.8888888888888888,1.0,0.8888888888888888,1.0,0.95,1.0,,,,8.928571428571427,,0.3333333333333333,0.05263157894736842,0.18181818181818182,0.23636363636363636,0.10526315789473684,0.18181818181818182,0.15384615384615385,0.4444444444444444,,1.0,0.5555555555555556,1.0,1.0,,,,0.4444444444444444,0.75,0.75,1.0,,,,,,0.5555555555555556,,0.5444333333333334,0.5729,0.2,0.2,0.21052631578947367,8.711111111111112,,0.25,3.0,3.0,1.0,1.0,3.0,3.0,7.0,6.0,,2.0,,,,,,,4.0,1.0,,,,,,,1.0,1.0,1.1666666666666667,,0.07407407407407407,0.09090909090909091,0.1,0.42857142857142855,,0.4,1.0,1.0,0.5,1.0,0.6365,0.3684210526315789,,1.0,,,,,0.25,,,,,1.0,1.0,,,,,1.0,True,,,,,,,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,536.0,9,-7,17,18,2.0,4.0,1.0,35,1.0,1.0,3.0,3.0,,,,,,4.0,4.0,,,,8.0,27,1.0,1.0,,,2.0,6.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,0.75,0.75,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,22.22222222222222,,0.5,,,0.25,,,,1.0,,,0.25,1.0,1.0,0.75,1.0,1.0,,,,,,,,,,0.25,,0.386,0.3622,,,0.25,7.55,,0.11764705882352941,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,True,,,,,,,,,
