EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,Charge Fouls Drawn,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,BlockedAtRim,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,on,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,29213.0,487.0,-9,1042,1035,359.0,283,120.0,2077,9.0,15.0,1.0,4.0,9.0,19.0,10.0,18.0,11.0,35.0,4.0,8.0,16.0,18.0,47.0,2.0,6.0,5.0,16.0,28.0,52.0,29.0,82.0,13.0,156.0,1142,2.0,5.0,2.0,10.0,10.0,9.0,17.0,13.0,32.0,12.0,69.0,26.0,30.0,84.0,3.0,47.0,18.0,4.0,30.0,18.0,48.0,14.0,4.0,27.0,1.0,2.0,114.0,3.0,3.0,16.0,16.0,32.0,6.0,38.0,1.0,15.0,8.0,7.0,18.0,1.0,14.0,2.0,4.0,1.0,20.0,1.0,5.0,18.0,1.0,46.0,1.0,16.0,2.0,1.0,2.0,16.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,69.0,354.0,6.0,3.0,0.4642857142857143,0.4642857142857143,0.9655172413793104,0.35365853658536583,0.2,0.40625,0.35365853658536583,0.5384615384615384,0.4,0.5294117647058824,0.5335820895522388,0.3333333333333333,0.5816326530612245,0.5531914893617021,0.3333333333333333,0.6272727272727273,0.6119402985074627,0.07692307692307693,0.26666666666666666,13.713798977853491,0.9,0.057971014492753624,0.010948905109489052,0.0855614973262032,0.01744186046511628,0.06911447084233262,0.013452914798206279,0.009523809523809525,0.01818181818181818,0.016666666666666666,0.019230769230769232,0.022988505747126436,0.06796116504854369,0.08139534883720931,0.06293706293706294,0.1590909090909091,0.014084507042253521,1.0,0.11194029850746269,0.6,0.8181818181818182,0.4444444444444444,0.1417910447761194,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.13432835820895522,0.5555555555555556,0.5555555555555556,0.6,0.26119402985074625,0.3142857142857143,0.3142857142857143,1.0,0.35074626865671643,0.3829787234042553,0.3829787234042553,0.9444444444444444,0.26666666666666666,0.4,0.3333333333333333,1.0,0.08163265306122448,0.25,0.32653061224489793,0.5,0.32653061224489793,0.3125,0.7238805970149254,0.3829787234042553,0.5199414179104477,0.49005,0.4966224489795919,0.029197080291970802,0.05555555555555555,0.012048192771084338,0.0641025641025641,0.4423076923076923,10.35576923076923,24.820731707317073,0.34452975047984646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,8483.0,141.0,-37,317,316,201.0,171,36.0,633,18.0,31.0,7.0,16.0,1.0,5.0,1.0,4.0,6.0,13.0,1.0,1.0,5.0,,5.0,,,,4.0,20.0,40.0,6.0,18.0,18.0,76.0,371,3.0,8.0,1.0,1.0,9.0,8.0,22.0,1.0,9.0,14.0,33.0,22.0,18.0,15.0,3.0,5.0,,4.0,5.0,1.0,6.0,1.0,,5.0,,,13.0,1.0,4.0,4.0,4.0,11.0,6.0,17.0,1.0,3.0,3.0,,1.0,,,,1.0,,1.0,,,6.0,,20.0,2.0,22.0,,2.0,1.0,29.0,3.0,10.0,,6.0,,,,,,,30.0,196.0,4.0,3.0,0.55,0.6111111111111112,0.8333333333333334,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.5,0.375,0.36363636363636365,0.5,0.5,0.3064516129032258,0.5352112676056338,0.5,0.4230769230769231,0.3103448275862069,0.1,0.12903225806451613,20.055710306406684,1.0,0.05555555555555555,0.05333333333333334,0.06779661016949153,0.017543859649122806,0.061068702290076333,0.03787878787878788,0.05714285714285714,,0.022727272727272728,,0.045454545454545456,,0.125,0.08695652173913043,,0.04,,0.5344827586206896,0.5806451612903226,0.6666666666666666,0.5,0.08620689655172414,0.2,0.2,1.0,0.06896551724137931,0.25,0.25,1.0,0.22413793103448276,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.08620689655172414,,,,0.1111111111111111,,,,0.5161290322580645,0.4375,0.16129032258064516,0.2,0.12903225806451613,,0.8448275862068966,,0.5483692982456141,0.5050083333333334,0.5200033333333333,0.15384615384615385,0.2127659574468085,,0.11842105263157894,0.4342105263157895,4.2675,25.022222222222222,0.6340694006309149,3.0,7.0,1.0,4.0,1.0,3.0,1.0,0.1875,0.03225806451612903,0.125,0.7777777777777778,0.42857142857142855,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,27107.0,452.0,-23,975,964,330.0,265,110.0,1939,27.0,44.0,11.0,16.0,13.0,36.0,15.0,45.0,2.0,5.0,1.0,2.0,3.0,27.0,64.0,4.0,5.0,10.0,26.0,55.0,125.0,29.0,69.0,108.0,305.0,1076,1.0,8.0,5.0,6.0,21.0,19.0,43.0,12.0,29.0,52.0,126.0,20.0,90.0,39.0,48.0,64.0,27.0,13.0,62.0,33.0,95.0,21.0,12.0,49.0,10.0,3.0,223.0,6.0,1.0,23.0,25.0,53.0,8.0,61.0,,20.0,14.0,6.0,33.0,11.0,21.0,22.0,12.0,,55.0,6.0,18.0,11.0,,35.0,1.0,79.0,3.0,1.0,5.0,120.0,4.0,42.0,2.0,15.0,2.0,1.0,1.0,1.0,3.0,2.0,124.0,327.0,2.0,15.0,0.18181818181818182,0.18181818181818182,0.4482758620689655,0.42028985507246375,0.8333333333333334,0.41379310344827586,0.42028985507246375,0.44,0.125,0.4418604651162791,0.5077319587628866,0.6071428571428571,0.5138888888888888,0.6044176706827309,0.65625,0.63,0.3556701030927835,0.104,0.18181818181818182,27.787934186471666,0.6,0.10121457489878542,0.0038910505836575876,0.1329479768786127,0.036585365853658534,0.11428571428571428,0.0166270783847981,,0.009708737864077669,0.03508771929824561,0.04,0.11392405063291139,0.10526315789473684,0.0821917808219178,0.14285714285714285,0.1,,0.6666666666666666,0.2268041237113402,0.6136363636363636,0.75,0.2962962962962963,0.18556701030927836,0.3611111111111111,0.40625,0.07692307692307693,0.23195876288659795,0.3333333333333333,0.3409090909090909,0.06666666666666667,0.02577319587628866,0.4,0.4,1.0,0.32989690721649484,0.421875,0.421875,0.4074074074074074,0.07142857142857142,0.35714285714285715,0.8,0.75,0.2222222222222222,0.6875,0.041666666666666664,0.6666666666666666,0.3611111111111111,0.38461538461538464,0.5824742268041238,0.421875,0.49128067010309273,0.4539916666666666,0.4891277777777778,0.18803418803418803,0.25766871165644173,0.028169014084507043,0.06885245901639345,0.4131147540983607,9.7464,25.48695652173913,0.3384615384615385,,1.0,1.0,,1.0,5.0,1.0,0.13513513513513514,0.015873015873015872,,0.07142857142857142,,,1.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,0.1111111111111111,0.022222222222222223,1.0,,,,,,True,,,,,
203093,1610612745,Terrence Jones,Terrence Jones,203093,HOU,14190.0,236.0,-17,511,500,199.0,139,51.0,1011,25.0,48.0,7.0,14.0,8.0,31.0,3.0,7.0,,,,,,,10.0,,1.0,,5.0,36.0,86.0,,10.0,22.0,94.0,558,1.0,10.0,,1.0,8.0,10.0,25.0,,5.0,13.0,33.0,58.0,14.0,,,10.0,,11.0,5.0,6.0,11.0,4.0,2.0,5.0,,,28.0,8.0,8.0,10.0,21.0,34.0,16.0,50.0,2.0,5.0,5.0,,3.0,1.0,2.0,4.0,1.0,,7.0,1.0,1.0,11.0,,22.0,1.0,21.0,,,,37.0,3.0,17.0,,3.0,6.0,,,1.0,6.0,4.0,33.0,199.0,2.0,3.0,0.8055555555555556,0.8055555555555556,,,,,,0.4186046511627907,0.1,0.4,0.375,0.09090909090909091,0.3333333333333333,0.415929203539823,0.26666666666666666,0.4125,0.10416666666666667,0.12790697674418605,0.10416666666666667,21.164021164021165,0.42857142857142855,0.168,0.05970149253731343,0.11494252873563218,0.10526315789473684,0.14622641509433962,0.0761904761904762,0.06,0.0784313725490196,0.09090909090909091,0.14285714285714285,0.09375,0.1836734693877551,0.20454545454545456,0.13043478260869565,0.05555555555555555,0.043478260869565216,0.6666666666666666,0.5,0.5208333333333334,0.5813953488372093,0.88,0.3229166666666667,0.25806451612903225,0.32,0.625,0.07291666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.10416666666666667,,,,,0.09090909090909091,,,0.4666666666666667,0.5,,,0.16666666666666666,,0.6041666666666666,,0.5005807291666666,0.49515555555555557,0.5050683333333333,0.15454545454545454,0.17,,0.0851063829787234,0.35106382978723405,4.687209302325581,25.78,0.38943248532289626,,5.0,,,,3.0,,0.15,,0.030303030303030304,0.45454545454545453,,,,6.0,1.0,,,,,3.0,0.1935483870967742,,,2.0,2.0,,,,True,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,2398.0,40.0,-13,80,85,13.0,40,8.0,165,8.0,11.0,,,,,,,,,,,,,,,,,,8.0,11.0,,,2.0,18.0,113,1.0,1.0,,,2.0,,,,,,,14.0,2.0,,,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,2.0,2.0,3.0,6.0,4.0,10.0,,,,,,1.0,,1.0,,,1.0,,,,,9.0,,5.0,,,,6.0,2.0,4.0,,,2.0,,,1.0,2.0,,,13.0,4.0,,0.875,1.0,,,,,,0.7272727272727273,1.0,,0.7272727272727273,1.0,,0.6923076923076923,1.0,,,,,15.555555555555555,,0.15,0.09090909090909091,0.14285714285714285,0.07692307692307693,0.14705882352941177,0.08571428571428572,,0.16666666666666666,0.09090909090909091,,0.125,0.2222222222222222,,0.1111111111111111,0.2,,,1.0,0.7272727272727273,0.7272727272727273,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6961454545454546,0.6969,,0.3076923076923077,0.3076923076923077,,0.1111111111111111,,1.0818181818181818,,0.1625,1.0,1.0,,2.0,1.0,1.0,,0.3333333333333333,0.2,0.2,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,True,,,,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,22645.0,377.0,36,788,786,207.0,132,98.0,1574,66.0,85.0,13.0,18.0,8.0,30.0,,,,,,,,,,,,,,74.0,115.0,,,38.0,186.0,834,21.0,31.0,,,49.0,14.0,26.0,,,23.0,51.0,98.0,50.0,,,,,5.0,11.0,2.0,13.0,2.0,,5.0,3.0,3.0,28.0,11.0,29.0,45.0,60.0,114.0,41.0,155.0,3.0,19.0,15.0,4.0,7.0,5.0,1.0,17.0,6.0,,24.0,3.0,3.0,17.0,2.0,44.0,10.0,84.0,8.0,1.0,,108.0,10.0,30.0,,30.0,23.0,1.0,1.0,12.0,24.0,12.0,51.0,203.0,3.0,13.0,0.6621621621621622,0.8448275862068966,,,,,,0.6434782608695652,0.6774193548387096,0.5384615384615384,0.6434782608695652,0.6774193548387096,0.5384615384615384,0.5636363636363636,0.6125,0.4322033898305085,,0.043478260869565216,0.058823529411764705,21.117318435754193,0.2916666666666667,0.26666666666666666,0.13302752293577982,0.3103448275862069,0.08943089430894309,0.28378378378378377,0.11730205278592376,0.10526315789473684,0.15463917525773196,0.08536585365853659,0.0975609756097561,0.2727272727272727,0.2619047619047619,0.26666666666666666,0.3063063063063063,0.3235294117647059,0.08333333333333333,0.5,0.7391304347826086,0.7764705882352941,0.825,0.6666666666666666,0.2608695652173913,0.26666666666666666,0.26666666666666666,0.625,,,,,,,,,,,,,,,,,0.6923076923076923,0.7222222222222222,,,,,0.7391304347826086,,0.5868043478260869,0.60075,0.6215884615384615,0.2222222222222222,0.2222222222222222,,0.26344086021505375,0.27419354838709675,2.465217391304348,,0.2626903553299492,21.0,28.0,,32.0,1.0,9.0,,0.391304347826087,0.017241379310344827,0.13333333333333333,0.9032258064516129,0.75,0.19047619047619047,,7.0,1.0,,2.0,8.0,,11.0,,,,,1.0,5.0,,,True,,,,,
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,14528.0,242.0,8,514,514,148.0,122,67.0,1028,21.0,30.0,7.0,9.0,9.0,34.0,3.0,6.0,1.0,6.0,,,2.0,16.0,34.0,3.0,5.0,2.0,6.0,33.0,70.0,17.0,40.0,21.0,138.0,566,4.0,6.0,3.0,5.0,17.0,9.0,15.0,2.0,8.0,17.0,41.0,42.0,24.0,33.0,18.0,34.0,16.0,4.0,18.0,10.0,28.0,3.0,7.0,16.0,1.0,1.0,66.0,5.0,6.0,22.0,16.0,44.0,11.0,55.0,3.0,5.0,3.0,2.0,12.0,4.0,10.0,9.0,2.0,,21.0,,4.0,11.0,4.0,29.0,,29.0,3.0,,,50.0,2.0,9.0,,17.0,12.0,,,6.0,12.0,6.0,41.0,145.0,3.0,5.0,0.6363636363636364,0.6774193548387096,0.6470588235294118,0.425,0.6,0.25,0.425,0.4714285714285714,0.6666666666666666,0.6,0.5318181818181819,0.7727272727272727,0.5217391304347826,0.5149253731343284,0.7083333333333334,0.47674418604651164,0.36363636363636365,0.05714285714285714,0.06666666666666667,26.405451448040886,0.5714285714285714,0.10738255033557047,0.045112781954887216,0.22916666666666666,0.056179775280898875,0.15510204081632653,0.04954954954954955,0.061224489795918366,0.034482758620689655,0.03333333333333333,0.10344827586206896,0.11320754716981132,0.09090909090909091,0.12195121951219512,0.22857142857142856,0.23076923076923078,0.05357142857142857,0.5,0.2727272727272727,0.7,0.75,0.7619047619047619,0.3090909090909091,0.2647058823529412,0.28125,0.3333333333333333,0.05454545454545454,0.5,0.5,0.6666666666666666,0.05454545454545454,0.16666666666666666,0.16666666666666666,1.0,0.3090909090909091,0.47058823529411764,0.47058823529411764,0.625,,0.45454545454545453,0.6,1.0,0.391304347826087,0.7777777777777778,0.08695652173913043,,0.2608695652173913,0.3333333333333333,0.6363636363636364,0.47058823529411764,0.5081654545454546,0.5149285714285714,0.5182239130434783,0.07692307692307693,0.11688311688311688,,0.12318840579710146,0.2971014492753623,5.99,25.3625,0.28793774319066145,2.0,3.0,,4.0,,6.0,,0.375,,0.038461538461538464,0.2727272727272727,0.6666666666666666,,,,1.0,1.0,1.0,2.0,,6.0,0.058823529411764705,,,,,,,,True,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,26694.0,445.0,22,951,942,315.0,239,107.0,1893,23.0,36.0,4.0,5.0,,3.0,3.0,17.0,9.0,22.0,2.0,3.0,3.0,17.0,46.0,1.0,2.0,3.0,13.0,26.0,56.0,26.0,68.0,28.0,158.0,1007,2.0,6.0,2.0,4.0,12.0,5.0,10.0,6.0,16.0,13.0,41.0,32.0,20.0,75.0,3.0,46.0,17.0,4.0,24.0,9.0,33.0,7.0,2.0,18.0,3.0,3.0,75.0,3.0,9.0,18.0,35.0,59.0,12.0,71.0,2.0,20.0,19.0,1.0,8.0,2.0,7.0,8.0,1.0,,16.0,1.0,5.0,11.0,3.0,33.0,4.0,23.0,,1.0,1.0,31.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0,,2.0,2.0,37.0,310.0,4.0,,0.6153846153846154,0.64,0.9615384615384616,0.38235294117647056,0.5,0.375,0.38235294117647056,0.4642857142857143,0.3333333333333333,0.5,0.5241935483870968,0.5,0.5384615384615384,0.5766423357664233,0.5454545454545454,0.640625,0.5483870967741935,0.07142857142857142,0.08333333333333333,14.31244153414406,0.5,0.1346153846153846,0.03614457831325301,0.10650887573964497,0.018867924528301886,0.12354312354312354,0.029411764705882353,0.06315789473684211,0.02,0.00909090909090909,0.04081632653061224,0.07142857142857142,0.11702127659574468,0.21951219512195122,0.1076923076923077,0.10256410256410256,0.029850746268656716,1.0,0.2903225806451613,0.6388888888888888,0.696969696969697,0.6521739130434783,0.024193548387096774,,,,0.13709677419354838,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.1774193548387097,0.4090909090909091,0.4090909090909091,1.0,0.3709677419354839,0.3695652173913043,0.3695652173913043,0.9411764705882353,0.2,0.2,0.5,1.0,0.19230769230769232,0.8,0.11538461538461539,1.0,0.5,0.23076923076923078,0.8387096774193549,0.3695652173913043,0.556303629032258,0.5232857142857144,0.5605153846153846,0.09701492537313433,0.15625,0.04285714285714286,0.0759493670886076,0.25949367088607594,7.003571428571428,24.948529411764707,0.3312302839116719,2.0,4.0,1.0,2.0,,6.0,2.0,0.17647058823529413,,0.018518518518518517,0.4,0.5,0.5,0.5,2.0,3.0,,1.0,1.0,,1.0,0.3333333333333333,,1.0,,,,,1.0,True,,,,,
203123,1610612745,Kostas Papanikolaou,Kostas Papanikolaou,203123,HOU,76.0,1.0,-3,4,4,3.0,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203143,1610612745,Pablo Prigioni,Pablo Prigioni,203143,HOU,437.0,7.0,-12,16,17,9.0,8,2.0,33,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,25,,,,1.0,,1.0,1.0,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,9.0,,,1.0,1.0,,,,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,0.5,,,11.11111111111111,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,1.0,,,1.0,1.0,,,,,1.0,,0.59075,0.4839,0.6976,,,,,1.0,1.7,27.4,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
