EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,DefAtRimReboundPct,LongMidRangeFrequency,PenaltyOffPoss,Corner3FGM,Corner3FGA,TwoPtAssists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,BlockingFouls,OffLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,ShootingFouls,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctAssisted,on,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,AtRimAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTDefRebounds,LostBallTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,DefFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,OffensiveGoaltends,OffFTReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked
201162,1610612749,Jared Dudley,Jared Dudley,201162,MIL,263.0,4,7,10,10,10.0,1,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.5,0.5,27.272727272727273,0.2,0.2,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.42525,0.5,1.0,5.6,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,263.0,4,7,10,10,10.0,1,20,,,,,,1.0,,,,,7,,,,,,,,,1.0,1,1,,,,,,,,,,,,,,,,,,,9.090909090909092,0.2,0.2,,,,,,,,,,,,0.4409,,,14.0,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,983.0,16,-8,30,30,10.0,6,60,,,1.0,3.0,,,2.0,5.0,,6.0,36,,6.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,2,3,,,,,,,,,,,,1.0,0.4,0.4,,0.6,0.6,1.0,13.157894736842104,0.16666666666666666,0.125,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5316,,,,24.9,,0.16666666666666666,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.14285714285714285,0.041666666666666664,0.16666666666666666,0.5,0.3333333333333333,0.4,0.5,0.5,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,983.0,16,-8,30,30,10.0,6,60,,4.0,,,1.0,8.0,,,1.0,3.0,36,,,,,,1.0,,2.0,2.0,3,6,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,0.125,0.125,0.16666666666666666,,26.31578947368421,0.16666666666666666,0.1875,0.25,0.5,,,,,,,,0.375,,0.5536875,0.1111111111111111,0.1111111111111111,4.8625,,1.0,0.16666666666666666,0.125,2.0,,,1.0,,1.0,3.0,1.0,2.0,0.14285714285714285,0.125,,,0.14285714285714285,,,,,0.06666666666666667,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.3,0.11764705882352941,0.25,0.2,0.16666666666666666,1.0,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,0.75,0.3333333333333333,0.7057,0.4701,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203898,1610612749,Tyler Ennis,Tyler Ennis,203898,MIL,983.0,16,-8,30,30,10.0,6,60,,,1.0,5.0,1.0,4.0,1.0,5.0,,5.0,36,,,5.0,1.0,1.0,3.0,,7.0,,1,4,,,,,,,,,,,,,0.2,0.2,0.25,0.2777777777777778,0.2777777777777778,0.5555555555555556,23.684210526315788,,0.0625,,,,,,0.5555555555555556,0.2,0.2,,0.7777777777777778,0.2,0.4979888888888888,,,8.625,26.82,2.0,,0.2222222222222222,2.0,,,2.0,1.0,1.0,3.0,,2.0,0.14285714285714285,0.125,0.16666666666666666,,,,,,,0.06666666666666667,,2.0,,,,,,,,2.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,0.11764705882352941,0.25,0.2,,,,,0.2222222222222222,,,,,0.4734,0.3054,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.5,0.5,0.5,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203268,1610612749,Jorge Gutierrez,Jorge Gutierrez,203268,MIL,720.0,12,-15,20,20,,5,40,1.0,1.0,,,1.0,2.0,,,,2.0,29,2.0,,,,,1.0,,2.0,1.0,1,1,,,,,,,,,,1.0,1.0,,,,0.5,0.5,0.5,,7.4074074074074066,0.14285714285714285,0.09090909090909091,,0.5,1.0,1.0,1.0,,,,,,,0.4755,,,9.15,,1.0,0.3333333333333333,0.5,2.0,,,1.0,1.0,,,,2.0,,,,,,,,,,0.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203948,1610612749,Johnny O'Bryant III,Johnny O'Bryant III,203948,MIL,720.0,12,-15,20,20,,5,40,,2.0,,,3.0,8.0,,,,6.0,29,6.0,,,,,,,,2.0,2,3,,,,,,,,,,1.0,1.0,,,,0.375,0.375,0.375,,29.629629629629626,0.2857142857142857,0.18181818181818182,,0.25,,,,,,,,0.125,,0.4422625,,,13.4125,,5.0,0.3333333333333333,0.625,2.0,,,,,1.0,1.0,,2.0,0.2,0.05263157894736842,0.2,0.5,,,,,,0.1,,1.0,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.125,,,0.5,,,,,3.0,,,,,,,1.0,,,0.6,0.6,,,,1.0,0.125,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,8531.0,142,-55,277,276,58.0,35,553,1.0,6.0,5.0,19.0,15.0,38.0,5.0,23.0,7.0,52.0,318,22.0,12.0,19.0,5.0,1.0,3.0,,7.0,11.0,17,23,5.0,2.0,1.0,,5.0,8.0,10.0,,4.0,0.7333333333333333,0.8461538461538461,0.8,0.21739130434782608,0.21739130434782608,0.39473684210526316,0.36885245901639346,0.3939393939393939,0.3770491803278688,22.53968253968254,0.1506849315068493,0.1452991452991453,0.13043478260869565,0.09836065573770492,0.16666666666666666,0.25,1.0,0.3114754098360656,0.2631578947368421,0.2631578947368421,0.8,0.6229508196721312,0.2631578947368421,0.5086008196721312,0.06153846153846154,0.09523809523809523,10.513157894736842,25.065217391304348,17.0,0.19230769230769232,0.2786885245901639,59.0,,4.0,2.0,1.0,1.0,6.0,1.0,59.0,0.030303030303030304,0.0392156862745098,0.037037037037037035,0.125,0.02631578947368421,0.06557377049180328,,,,0.21299638989169675,8.0,15.0,3.0,5.0,3.0,6.0,,6.0,5.0,8.0,4.0,,5.0,6.0,,10.0,,2.0,1.0,3.0,2.0,1.0,0.5,0.5,0.5,0.041666666666666664,0.13636363636363635,0.09090909090909091,,,0.1111111111111111,0.6666666666666666,0.2459016393442623,0.5333333333333333,0.5714285714285714,0.8333333333333334,0.6,0.533,0.5662590909090909,0.11538461538461539,6.0,,5.0,,6.0,3.0,1.0,,0.023255813953488372,0.25,0.35294117647058826,0.35294117647058826,,0.45454545454545453,5.0,3.0,0.07894736842105263,0.06666666666666667,0.8333333333333334,False,2.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.16666666666666666,0.4,0.3181818181818182,0.3076923076923077,0.3333333333333333,0.8,0.625,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.2,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,9079.0,151,-10,292,290,99.0,33,582,1.0,4.0,3.0,14.0,12.0,34.0,6.0,19.0,12.0,54.0,290,12.0,18.0,14.0,3.0,6.0,18.0,3.0,42.0,11.0,18,19,7.0,1.0,1.0,,9.0,12.0,12.0,1.0,3.0,0.5,0.5,1.0,0.3157894736842105,0.3157894736842105,0.35294117647058826,0.39622641509433965,0.45689655172413796,0.3584905660377358,20.12012012012012,0.1111111111111111,0.10273972602739725,0.08,0.07547169811320754,0.25,0.25,1.0,0.2641509433962264,0.21428571428571427,0.21428571428571427,1.0,0.660377358490566,0.21428571428571427,0.5034490566037736,0.05454545454545454,0.08333333333333333,8.85,25.2,14.0,0.05128205128205128,0.2641509433962264,86.0,3.0,5.0,12.0,2.0,,1.0,,86.0,,0.006578947368421052,,0.2,,0.09433962264150944,0.6,0.6,1.0,0.2945205479452055,4.0,16.0,,2.0,,3.0,,9.0,6.0,12.0,,1.0,1.0,4.0,1.0,14.0,,1.0,1.0,1.0,,2.0,,0.5625,0.5625,0.008547008547008548,0.0851063829787234,0.02040816326530612,,,0.1111111111111111,,0.3018867924528302,0.25,0.3076923076923077,0.25,,0.47952000000000006,0.5561833333333334,0.16666666666666666,7.0,4.0,5.0,5.0,6.0,,3.0,,,,0.5,0.5,0.5,0.4166666666666667,5.0,3.0,0.08823529411764706,0.1875,0.42857142857142855,False,1.0,5.0,1.0,1.0,2.0,2.0,6.0,16.0,9.0,6.0,8.0,6.0,,3.0,,,,,,3.0,,,,16.0,2.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5333333333333333,,0.8888888888888888,0.5,0.4166666666666667,0.2,0.08333333333333333,0.2,0.2962962962962963,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.6,0.21428571428571427,0.125,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,6226.0,104,-5,195,194,60.0,21,389,3.0,5.0,,2.0,10.0,28.0,,2.0,13.0,33.0,194,8.0,,2.0,,6.0,16.0,3.0,38.0,7.0,9,12,2.0,2.0,4.0,1.0,4.0,13.0,17.0,1.0,7.0,0.4,0.4,,,,0.35714285714285715,0.3333333333333333,0.4342105263157895,0.06666666666666667,19.09090909090909,0.11666666666666667,0.10344827586206896,0.2222222222222222,0.16666666666666666,0.6,1.0,,0.06666666666666667,,,,0.36666666666666664,,0.4975483333333334,0.19444444444444445,0.20588235294117646,10.792857142857143,25.5,14.0,,0.4666666666666667,65.0,,,10.0,5.0,2.0,3.0,1.0,65.0,0.07142857142857142,0.031578947368421054,0.1,0.11538461538461539,0.05555555555555555,,,,,0.3333333333333333,3.0,9.0,,,1.0,2.0,,2.0,6.0,12.0,,,1.0,2.0,2.0,12.0,1.0,2.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,0.014925373134328358,0.07407407407407407,0.037037037037037035,,,0.09090909090909091,0.5,0.3,0.3333333333333333,0.3333333333333333,,,0.35395,0.5167571428571429,0.06060606060606061,4.0,,1.0,,1.0,,3.0,,,,0.2857142857142857,0.2857142857142857,,0.14285714285714285,6.0,2.0,0.07142857142857142,,0.5,False,,2.0,,,1.0,,2.0,4.0,5.0,,,,,,,,,1.0,1.0,2.0,,,,4.0,1.0,,0.16666666666666666,0.14285714285714285,0.2222222222222222,0.4,,0.6666666666666666,0.2857142857142857,,,,0.12121212121212122,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
