EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFoulsDrawn,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FTOffRebounds,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,OffFTReboundPct,OffShortMidRangeReboundPct,Fg3aBlocked,LongMidRangeAssists,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Travels,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Technical Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,HeaveMakes,Offensive Fouls,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffensiveGoaltends
1737,1610612741,Nazr Mohammed,Nazr Mohammed,1737,CHI,195.0,3,6,6,6,5,5,3,12,1,1.0,1.0,1,5,1.0,1.0,1.0,1,1,1.0,2,5,12.5,0.5,0.5,0.25,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,0.6676,0.6676,0.6676,0.7,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,3732.0,62,-37,109,109,26,26,16,218,10,2.0,3.0,19,141,3.0,3.0,1.0,4,8,1.0,9,26,26.19047619047619,0.023255813953488372,0.2,0.16279069767441862,0.016666666666666666,,0.17647058823529413,0.35714285714285715,0.6666666666666666,0.6,0.6785714285714286,0.4618267857142856,0.4787333333333333,0.42535999999999996,7.3421052631578965,0.23853211009174313,5.0,2.0,1.0,2.0,4.0,2.0,5.0,1.0,9.0,2.0,9.0,1.0,9.0,2.0,23.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,16.0,3.0,9.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.47368421052631576,0.6666666666666666,0.3333333333333333,0.375,0.6666666666666666,0.2,0.39655172413793105,0.6666666666666666,0.3333333333333333,0.32142857142857145,0.05263157894736842,0.1,0.5,0.3333333333333333,0.13043478260869565,0.07142857142857142,0.42857142857142855,0.3333333333333333,0.5,0.5555555555555556,0.2,0.14285714285714285,0.5,0.5,0.17857142857142858,0.4,0.4,0.32142857142857145,0.1111111111111111,0.1111111111111111,1.0,0.3333333333333333,0.4,0.1111111111111111,0.034482758620689655,0.05,0.17391304347826086,0.17391304347826086,26.43333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
202703,1610612741,Nikola Mirotic,Nikola Mirotic,202703,CHI,2589.0,43,-16,80,81,24,19,17,161,10,3.0,2.0,15,96,4.0,2.0,3.0,2,5,4.0,9,24,28.571428571428573,0.0967741935483871,0.10526315789473684,0.10526315789473684,0.08163265306122448,0.14285714285714285,0.058823529411764705,0.47619047619047616,0.6,0.6666666666666666,0.7619047619047619,0.535375,0.5153700000000001,0.7016,4.813333333333333,0.3,6.0,2.0,1.0,,3.0,1.0,2.0,1.0,6.0,1.0,7.0,1.0,6.0,10.0,27.0,2.0,9.0,1.0,1.0,2.0,4.0,12.0,2.0,,5.0,1.0,1.0,,,,,,,,,2.0,1.0,2.0,,2.0,,1.0,,2.0,1.0,2.0,,7.0,,6.0,12.0,4.0,4.0,0.8571428571428571,1.0,0.16666666666666666,0.2,0.4666666666666667,0.5,0.5,0.40476190476190477,0.4,0.3333333333333333,0.5192307692307693,0.5625,0.5,0.2857142857142857,0.06666666666666667,,1.0,0.3333333333333333,0.10526315789473684,0.1111111111111111,,0.5,0.6,0.6,0.8333333333333334,0.14285714285714285,,,0.09523809523809523,0.5,0.5,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.2,0.2,0.2222222222222222,0.3333333333333333,0.14814814814814814,34.03333333333333,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.05555555555555555,0.0625,0.18181818181818182,0.09090909090909091,1.0,1.0,0.5,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,1154.0,19,1,32,32,14,11,5,64,2,,1.0,3,36,,1.0,,1,3,,3,14,27.027027027027028,,0.1,0.10526315789473684,,,0.1,0.2,,0.3333333333333333,0.9,0.5576300000000001,0.67575,0.6184999999999999,3.3333333333333335,0.4375,,,,,1.0,,,2.0,5.0,1.0,,3.0,7.0,,9.0,,3.0,,2.0,,,,,,5.0,2.0,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,2.0,,1.0,,,,,,0.42857142857142855,0.42857142857142855,,,,0.45,1.5,,0.45,1.5,,0.7,,,,1.0,0.1111111111111111,,0.25,,,,,0.1,,,,,,0.5,0.4,0.4,,,0.3333333333333333,0.4,,,0.3333333333333333,,25.1,1.0,1.0,,9.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,7530.0,126,-55,227,233,87,85,36,460,4,1.0,3.0,9,279,1.0,4.0,,2,5,,5,86,7.865168539325843,,0.046511627906976744,0.04854368932038835,,,0.05555555555555555,0.21052631578947367,1.0,0.375,0.7368421052631579,0.525642105263158,0.6987,0.5543499999999999,7.066666666666666,0.3832599118942731,1.0,1.0,,2.0,3.0,,2.0,2.0,5.0,1.0,3.0,6.0,10.0,2.0,26.0,1.0,2.0,,4.0,,12.0,4.0,2.0,3.0,5.0,2.0,1.0,6.0,5.0,11.0,1.0,4.0,6.0,,27.0,3.0,,3.0,2.0,,1.0,,1.0,1.0,,9.0,,14.0,,4.0,3.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.3333333333333333,1.0,,0.631578947368421,1.0,0.75,0.65,1.0,0.75,0.5263157894736842,0.1111111111111111,0.25,,,0.05,,0.058823529411764705,,0.25,0.3333333333333333,,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.10526315789473684,,,0.2631578947368421,0.4,0.4,1.0,,0.125,0.4,0.1,0.2,0.07692307692307693,0.46153846153846156,24.75,,,,15.0,,,,,1.0,,,,1.0,,,,0.8333333333333334,,,,,,,0.5,,,,4.0,5.0,3.0,,,1.0,,0.2631578947368421,0.8,0.8,1.0,,,0.375,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,3858.0,64,-26,114,120,22,37,20,234,7,3.0,,11,140,4.0,1.0,8.0,5,10,9.0,19,22,11.510791366906476,0.17391304347826086,0.2777777777777778,0.20454545454545456,0.11764705882352941,0.13333333333333333,0.3333333333333333,0.6363636363636364,0.75,,0.6363636363636364,0.5550090909090909,0.561075,0.3629,3.0,0.19298245614035087,5.0,2.0,,2.0,4.0,,,,,,7.0,,,,14.0,2.0,4.0,1.0,,,2.0,8.0,6.0,,,,,3.0,,3.0,,,2.0,1.0,6.0,4.0,1.0,,,4.0,1.0,3.0,1.0,5.0,1.0,4.0,,6.0,,3.0,,,2.0,0.5714285714285714,0.8,,,0.6363636363636364,0.5,1.0,0.6363636363636364,0.5,1.0,0.6363636363636364,0.5,1.0,,,,0.8,0.16666666666666666,0.15384615384615385,0.25,0.2222222222222222,,0.7142857142857143,0.7142857142857143,0.6,0.36363636363636365,0.5,0.5,,,,,,,0.6666666666666666,,,,,,0.2857142857142857,0.14285714285714285,,,,,,4.0,,,1.0,,1.0,1.0,,,,,,,,,,0.15384615384615385,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,3.0,,,,0.75,0.5,,,1.0,1.0,1.0,1.0,4.0,0.3333333333333333,0.13333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,3811.0,64,-17,117,122,54,59,20,239,11,2.0,6.0,36,136,4.0,16.0,4.0,5,7,5.0,12,53,36.42857142857143,0.0851063829787234,0.20833333333333334,0.1,0.07246376811594203,0.125,0.2,0.25,0.4,0.2857142857142857,0.4318181818181818,0.44102674418604654,0.47073,0.43760249999999995,10.097222222222221,0.46153846153846156,5.0,2.0,2.0,4.0,10.0,5.0,15.0,1.0,8.0,5.0,14.0,1.0,8.0,5.0,36.0,2.0,4.0,4.0,5.0,3.0,11.0,6.0,22.0,3.0,7.0,1.0,5.0,6.0,3.0,9.0,3.0,,3.0,,21.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,4.0,3.0,2.0,,2.0,,5.0,6.0,2.0,11.0,0.21428571428571427,0.23076923076923078,0.125,0.14285714285714285,0.3888888888888889,0.5,0.25,0.3522727272727273,0.4,0.19047619047619047,0.3829787234042553,0.4,0.2391304347826087,0.18181818181818182,0.1388888888888889,0.2727272727272727,0.75,0.2,0.027777777777777776,0.11764705882352941,,0.25,0.45454545454545453,0.625,0.4,0.22727272727272727,0.4,0.5,0.3409090909090909,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.125,0.16666666666666666,1.0,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.043478260869565216,0.05263157894736842,0.1111111111111111,0.3055555555555556,29.8625,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,0.2,0.045454545454545456,0.058823529411764705,,0.047619047619047616,,,0.5,0.2,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.1111111111111111,,0.25,,,,,,,,,,2.0,3.0,1.0,0.25,0.25,,,,,,,,,,,,True,,,,,,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,4558.0,76,-52,142,144,59,45,14,286,13,5.0,7.0,21,180,5.0,9.0,7.0,4,12,7.0,19,58,17.72151898734177,0.1346153846153846,0.16666666666666666,0.2,0.10144927536231885,0.2,0.15,0.6190476190476191,1.0,0.7777777777777778,0.6190476190476191,0.551852380952381,0.50444,0.5939888888888889,4.547619047619047,0.4154929577464789,7.0,2.0,4.0,,4.0,1.0,4.0,,,,8.0,,,7.0,23.0,2.0,4.0,5.0,,7.0,17.0,10.0,6.0,,,,6.0,2.0,1.0,3.0,1.0,,2.0,,7.0,8.0,,,,,,,2.0,2.0,,2.0,,5.0,,7.0,10.0,2.0,15.0,0.625,0.8333333333333334,,,0.38095238095238093,0.4,0.5555555555555556,0.38095238095238093,0.4,0.5555555555555556,0.4423076923076923,0.4,0.6071428571428571,,0.2857142857142857,0.3076923076923077,,,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.25,0.5384615384615384,0.7777777777777778,0.7142857142857143,0.19047619047619047,,,0.19047619047619047,0.25,0.25,,,,0.4,0.5714285714285714,,,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.7391304347826086,,,,,,4.0,,,,,,,,,,3.0,2.0,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,2.0,,,,0.6666666666666666,,,,,2.0,,,1.0,,0.14285714285714285,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,5171.0,86,-48,153,163,62,70,21,316,7,1.0,2.0,18,198,1.0,4.0,2.0,2,9,2.0,11,61,25.862068965517242,0.037037037037037035,0.08333333333333333,0.109375,0.02631578947368421,,0.10526315789473684,0.21875,0.25,0.15384615384615385,0.65625,0.4723531250000001,0.45225,0.43627307692307693,8.466666666666665,0.40522875816993464,3.0,1.0,,2.0,5.0,3.0,6.0,2.0,11.0,6.0,8.0,4.0,14.0,11.0,39.0,1.0,5.0,2.0,9.0,3.0,19.0,6.0,10.0,,11.0,2.0,2.0,2.0,2.0,4.0,,2.0,,2.0,10.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,7.0,3.0,3.0,,7.0,1.0,10.0,12.0,5.0,19.0,0.375,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.4444444444444444,1.0,0.5,0.4375,0.625,0.6153846153846154,0.5131578947368421,0.625,0.6333333333333333,0.4375,0.1111111111111111,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.125,0.05263157894736842,,,0.42857142857142855,0.5,0.6666666666666666,0.15625,0.4,0.5,0.1875,0.5,0.5,0.34375,0.18181818181818182,0.18181818181818182,1.0,,0.46153846153846156,0.18181818181818182,0.13513513513513514,0.21739130434782608,0.1282051282051282,0.48717948717948717,25.49285714285714,2.0,3.0,,12.0,2.0,,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,0.2,,,0.19047619047619047,0.06666666666666667,0.3333333333333333,1.0,,0.5,,2.0,3.0,3.0,1.0,1.0,,0.3333333333333333,0.09375,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.23076923076923078,2.0,2.0,4.0,,,,,1.0,0.4444444444444444,0.1111111111111111,,,0.6666666666666666,0.3333333333333333,,1.0,,,,,0.06666666666666667,,,,,,,,,,,1.0,1.0,0.25,,,,True,,,,,,,,,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,2771.0,46,-10,85,88,42,42,17,173,2,1.0,1.0,4,98,1.0,1.0,,2,3,,3,41,12.264150943396226,,0.09523809523809523,0.06666666666666667,,,0.0625,0.16666666666666666,0.5,0.2,0.8333333333333334,0.5349863636363635,0.5897,0.53625,9.875,0.49411764705882355,2.0,1.0,1.0,,,1.0,2.0,1.0,4.0,3.0,3.0,2.0,8.0,4.0,16.0,1.0,6.0,1.0,4.0,1.0,9.0,6.0,,,3.0,1.0,,2.0,1.0,3.0,,1.0,2.0,,7.0,1.0,,1.0,,,,,,,,3.0,,4.0,,6.0,4.0,3.0,9.0,1.0,1.0,0.25,0.2857142857142857,0.75,1.0,1.0,0.5,1.25,0.8,0.6153846153846154,1.5,0.9,0.6666666666666666,,,,,0.041666666666666664,,,0.2,1.0,1.0,1.0,,,,0.16666666666666666,0.5,0.5,0.3333333333333333,0.25,0.25,1.0,1.0,0.6,0.3333333333333333,0.23076923076923078,0.6,0.375,0.5625,28.499999999999996,,1.0,1.0,6.0,,1.0,,,1.0,,,,2.0,,,,1.0,,,,0.08333333333333333,,1.0,1.0,1.0,,,1.0,4.0,1.0,,1.0,,1.0,0.3333333333333333,0.25,0.25,1.0,,,0.2,1.0,1.0,2.0,1.0,,1.0,,1.0,0.5,,,,1.0,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,1.0,,0.5,1.0,1.0,1.0,True,,,,,,,,,
