EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,BlockingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Arc3Assists,ShortMidRangeAssists,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChanceTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,FTOffRebounds,Travels,DefensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedArc3,on,3SecondViolations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,8219.0,137.0,13,257.0,256,72.0,44,18.0,513,14.0,22.0,3.0,7.0,3.0,11.0,17.0,33.0,14.0,48.0,246,3.0,8.0,6.0,3.0,3.0,3.0,28.0,6.0,4.0,1.0,6.0,1.0,7.0,1.0,2.0,4.0,15.0,3.0,4.0,6.0,10.0,2.0,18.0,7.0,25.0,4.0,2.0,2.0,2.0,2.0,1.0,8.0,1.0,10.0,2.0,10.0,1.0,24.0,2.0,3.0,4.0,14.0,2.0,24.0,9.0,3.0,6.0,5.0,1.0,6.0,3.0,3.0,72.0,1.0,3.0,0.8235294117647058,0.9333333333333333,0.5151515151515151,0.375,0.5151515151515151,0.375,0.5333333333333333,0.375,0.25,0.030303030303030304,0.045454545454545456,19.642857142857142,0.2,0.2857142857142857,0.10752688172043011,0.05405405405405406,0.11320754716981132,0.0967741935483871,0.1095890410958904,0.06666666666666667,0.1111111111111111,0.04,0.10526315789473684,0.08333333333333333,0.06060606060606061,0.10714285714285714,0.15625,0.10256410256410256,0.14285714285714285,0.5,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.7857142857142857,0.3333333333333333,0.2727272727272727,0.2727272727272727,1.0,0.875,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5742757575757574,0.67475,0.37693333333333334,0.21428571428571427,0.21428571428571427,0.125,0.0625,3.0363636363636366,0.2801556420233463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,1944.0,32.0,9,62.0,58,19.0,12,7.0,120,1.0,2.0,,1.0,1.0,2.0,3.0,5.0,2.0,11.0,65,,1.0,,1.0,2.0,7.0,4.0,2.0,,,,1.0,1.0,1.0,,,3.0,,1.0,2.0,3.0,1.0,6.0,1.0,7.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,7.0,19.0,,,0.6666666666666666,0.6666666666666666,0.6,,0.4090909090909091,,0.4583333333333333,,0.7,,,17.64705882352941,,0.5,0.13636363636363635,0.07692307692307693,0.16666666666666666,,0.14705882352941177,0.045454545454545456,,,,,0.1,0.2,0.14285714285714285,0.125,0.25,,0.18181818181818182,0.5,0.5,,0.18181818181818182,0.5,0.5,1.0,1.0,,,0.7272727272727273,0.5239272727272728,0.4147,0.6478875000000001,0.08333333333333333,0.16666666666666666,,0.6363636363636364,6.58,0.3064516129032258,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.625,0.5454545454545454,1.0,0.14285714285714285,0.09090909090909091,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.5,0.25,1.0,0.3333333333333333,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,12021.0,200.0,-9,379.0,372,131.0,88,33.0,751,14.0,24.0,,,4.0,8.0,25.0,49.0,8.0,76.0,404,,,,17.0,3.0,33.0,12.0,38.0,,3.0,18.0,7.0,25.0,3.0,11.0,4.0,57.0,1.0,2.0,5.0,15.0,,20.0,3.0,23.0,13.0,9.0,4.0,10.0,4.0,6.0,5.0,4.0,15.0,7.0,8.0,,16.0,1.0,,,14.0,,10.0,6.0,,,,,,,33.0,131.0,4.0,,0.24,0.24,0.5102040816326531,,0.5074626865671642,,0.5352112676056338,,0.66,0.061224489795918366,0.125,20.623501199040767,0.6666666666666666,,0.11278195488721804,0.017699115044247787,0.07246376811594203,0.02,0.09900990099009901,0.018404907975460124,0.023809523809523808,,0.03571428571428571,,0.12244897959183673,0.05128205128205128,0.15555555555555556,0.04081632653061224,0.15,,0.3582089552238806,0.5833333333333334,0.6666666666666666,0.2857142857142857,0.11940298507462686,0.5,0.5,0.25,,,,0.6268656716417911,0.5123522388059703,,0.5057604166666666,0.08450704225352113,0.11320754716981132,,0.4342105263157895,8.126530612244899,0.34564643799472294,5.0,10.0,7.0,17.0,6.0,2.0,5.0,12.0,3.0,5.0,6.0,18.0,9.0,4.0,7.0,9.0,12.0,5.0,,7.0,0.5,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.5294117647058824,0.625,0.26865671641791045,0.03125,,0.2537313432835821,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.08955223880597014,0.1791044776119403,0.4166666666666667,0.4166666666666667,0.6,0.4166666666666667,0.5,0.08333333333333333,0.20833333333333334,0.6,0.4166666666666667,24.57777777777778,1.0,1.0,9.0,4.0,3.0,2.0,0.16666666666666666,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,14110.0,235.0,37,436.0,436,158.0,122,41.0,872,9.0,14.0,2.0,2.0,6.0,9.0,19.0,30.0,18.0,95.0,444,3.0,4.0,17.0,9.0,10.0,31.0,8.0,30.0,4.0,,7.0,8.0,15.0,2.0,3.0,3.0,38.0,2.0,4.0,8.0,4.0,1.0,13.0,6.0,19.0,6.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,8.0,4.0,5.0,1.0,16.0,1.0,1.0,1.0,20.0,1.0,22.0,7.0,3.0,1.0,,1.0,1.0,1.0,31.0,158.0,1.0,3.0,0.21052631578947367,0.23529411764705882,0.6333333333333333,0.75,0.6754385964912281,0.9375,0.7089552238805971,0.85,0.6458333333333334,,,15.463917525773198,0.5,0.08333333333333333,0.025477707006369428,0.03125,0.09302325581395349,0.03508771929824561,0.04938271604938271,0.032432432432432434,0.020833333333333332,0.045454545454545456,0.030303030303030304,0.041666666666666664,0.017543859649122806,,0.05357142857142857,0.13559322033898305,,1.0,0.24561403508771928,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.25,1.0,,0.7192982456140351,0.5268561403508772,0.4784785714285715,0.5124722222222222,0.125,0.19444444444444445,0.17894736842105263,0.3263157894736842,7.749999999999999,0.3623853211009174,4.0,5.0,4.0,7.0,15.0,6.0,6.0,12.0,2.0,3.0,13.0,27.0,6.0,3.0,9.0,33.0,12.0,6.0,2.0,,0.8461538461538461,0.48148148148148145,0.3333333333333333,0.48148148148148145,0.6666666666666666,0.5833333333333334,0.47368421052631576,0.027777777777777776,0.08,0.12280701754385964,0.5714285714285714,0.5714285714285714,0.5,0.2631578947368421,0.21052631578947367,0.5,0.5,0.6666666666666666,0.2777777777777778,0.8,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,24.625925925925927,7.0,1.0,6.0,6.0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.16666666666666666,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,0.75,1.0,0.25,0.5,1.0,0.25,1.0,0.5,0.03571428571428571,,,,,,,,,,,,,True,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,13763.0,229.0,42,424.0,423,151.0,115,39.0,847,10.0,19.0,1.0,2.0,7.0,17.0,29.0,61.0,45.0,145.0,431,3.0,5.0,13.0,25.0,21.0,67.0,14.0,44.0,,8.0,18.0,10.0,28.0,4.0,12.0,2.0,66.0,2.0,2.0,15.0,21.0,1.0,37.0,4.0,41.0,11.0,6.0,5.0,12.0,4.0,10.0,9.0,2.0,21.0,8.0,10.0,2.0,21.0,1.0,1.0,2.0,44.0,3.0,47.0,17.0,6.0,4.0,1.0,2.0,4.0,4.0,67.0,151.0,4.0,6.0,0.2413793103448276,0.2413793103448276,0.47540983606557374,0.6,0.5154639175257731,0.75,0.6,0.7222222222222222,0.6836734693877551,0.13114754098360656,0.21052631578947367,29.936305732484076,0.5714285714285714,0.09090909090909091,0.1390728476821192,0.01652892561983471,0.17647058823529413,0.03636363636363636,0.15254237288135594,0.022727272727272728,0.043478260869565216,,0.03125,0.043478260869565216,0.14285714285714285,0.09302325581395349,0.17307692307692307,0.13793103448275862,0.25925925925925924,1.0,0.1958762886597938,0.5263157894736842,0.6666666666666666,0.3,0.17525773195876287,0.4117647058823529,0.5,,0.25,0.5,1.0,0.5670103092783505,0.48119793814432993,0.51995,0.45179605263157896,0.14912280701754385,0.21794871794871795,0.0896551724137931,0.46206896551724136,10.385245901639344,0.3561320754716981,4.0,7.0,12.0,25.0,9.0,6.0,10.0,27.0,3.0,7.0,14.0,36.0,14.0,6.0,13.0,33.0,27.0,10.0,1.0,4.0,0.7857142857142857,0.3888888888888889,0.46153846153846156,0.3888888888888889,0.56,0.6052631578947368,0.3711340206185567,,0.022727272727272728,0.25773195876288657,0.48,0.5,0.3333333333333333,0.09278350515463918,0.27835051546391754,0.37037037037037035,0.37037037037037035,0.7,0.18421052631578946,0.5714285714285714,0.15789473684210525,0.18421052631578946,0.42857142857142855,0.37037037037037035,24.950000000000003,4.0,3.0,9.0,6.0,4.0,,0.4444444444444444,0.4444444444444444,0.5,,,2.0,3.0,2.0,3.0,1.0,1.0,2.0,,0.6666666666666666,1.0,,,,0.375,0.6666666666666666,1.0,,1.0,6.0,1.0,1.0,0.17647058823529413,0.04,,,,,,,True,,,,,,
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,2073.0,35.0,34,57.0,64,32.0,40,6.0,121,,1.0,,1.0,,3.0,3.0,9.0,,12.0,45,,1.0,,4.0,,7.0,2.0,4.0,,1.0,,5.0,5.0,2.0,,,15.0,,,2.0,1.0,,3.0,,3.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,3.0,,1.0,,1.0,,,,,,,,,,7.0,32.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,0.5,,0.7,0.1111111111111111,1.0,19.696969696969695,,,0.038461538461538464,,0.125,,0.07142857142857142,,,,,,,,0.08333333333333333,0.1111111111111111,0.14285714285714285,,0.08333333333333333,,,,0.25,,,,1.0,,,0.3333333333333333,0.43400833333333333,,0.4035,,,,0.5833333333333334,12.344444444444443,0.5614035087719298,,,3.0,5.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.7,0.25,,,0.4166666666666667,0.6,0.6,0.3333333333333333,0.16666666666666666,0.08333333333333333,1.0,1.0,1.0,,,,0.2,1.0,1.0,24.46666666666667,1.0,,,3.0,,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,
201951,1610612754,Ty Lawson,Ty Lawson,201951,IND,266.0,4.0,7,9.0,10,4.0,3,2.0,19,,,,,,,1.0,1.0,,2.0,5,,,,,,,,2.0,,,1.0,,1.0,,,1.0,2.0,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,1.0,,1.0,,1.0,,,,,9.090909090909092,,,0.3333333333333333,,,,0.2,,,,,,,,0.5,,,,,,,,,,,,,,,,0.4528,,,,,,,16.8,0.4444444444444444,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,9054.0,151.0,27,278.0,278,104.0,79,30.0,556,9.0,16.0,3.0,6.0,4.0,10.0,21.0,48.0,5.0,47.0,290,4.0,9.0,9.0,13.0,2.0,22.0,32.0,10.0,6.0,2.0,1.0,1.0,2.0,,1.0,,5.0,4.0,7.0,6.0,17.0,2.0,25.0,12.0,37.0,,,,5.0,,3.0,2.0,2.0,7.0,1.0,8.0,1.0,19.0,,5.0,1.0,10.0,4.0,8.0,3.0,1.0,15.0,9.0,6.0,15.0,8.0,22.0,104.0,3.0,1.0,0.7619047619047619,0.8888888888888888,0.4375,0.4444444444444444,0.42857142857142855,0.4444444444444444,0.44339622641509435,0.45,0.7857142857142857,0.041666666666666664,0.0625,19.047619047619047,0.7142857142857143,0.3333333333333333,0.17894736842105263,0.08433734939759036,0.10909090909090909,0.0975609756097561,0.15333333333333332,0.08870967741935484,0.15625,,0.08333333333333333,0.11764705882352941,0.0967741935483871,0.2857142857142857,0.16666666666666666,0.1388888888888889,0.05263157894736842,0.5333333333333333,0.32653061224489793,0.5625,0.6,0.6666666666666666,0.20408163265306123,0.4,0.4444444444444444,0.75,0.6666666666666666,0.5,,0.3469387755102041,0.4675357142857143,0.4965285714285715,0.5101384615384614,0.057692307692307696,0.058823529411764705,0.19148936170212766,0.46808510638297873,10.447916666666666,0.37410071942446044,5.0,6.0,8.0,22.0,,,,1.0,,,,1.0,10.0,,,,1.0,,,1.0,,,,,0.7692307692307693,0.7692307692307693,0.02040816326530612,0.08695652173913043,,0.4489795918367347,0.36363636363636365,0.36363636363636365,0.875,,0.02040816326530612,,,,0.46153846153846156,0.8333333333333334,,,,,32.2,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.1,,1.0,1.0,1.0,0.3333333333333333,,,True,,,,,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,6983.0,116.0,37,209.0,215,110.0,89,25.0,424,3.0,7.0,,1.0,,1.0,3.0,9.0,8.0,41.0,225,,1.0,5.0,5.0,6.0,19.0,2.0,4.0,,2.0,2.0,3.0,5.0,1.0,,2.0,13.0,1.0,3.0,7.0,10.0,1.0,18.0,4.0,22.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,5.0,1.0,10.0,,1.0,,8.0,2.0,8.0,2.0,2.0,,,,,,19.0,110.0,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.7857142857142857,0.75,0.82,0.8333333333333334,0.6785714285714286,0.2222222222222222,0.14285714285714285,10.970464135021096,1.0,0.25,0.125,0.04838709677419355,0.175,0.037037037037037035,0.14166666666666666,0.0449438202247191,0.045454545454545456,0.05,0.06666666666666667,,0.12903225806451613,,0.2,0.15384615384615385,0.21428571428571427,,0.3333333333333333,0.42857142857142855,0.5,0.3333333333333333,0.047619047619047616,,,,0.5,,,0.9047619047619048,0.5726666666666667,,0.5957772727272727,0.08695652173913043,0.18181818181818182,0.12195121951219512,0.4634146341463415,3.3444444444444446,0.5263157894736842,2.0,4.0,,1.0,5.0,3.0,7.0,7.0,3.0,3.0,9.0,12.0,2.0,3.0,6.0,27.0,7.0,7.0,,,1.0,0.75,0.5,0.75,0.4,0.5909090909090909,0.5714285714285714,0.05,,0.047619047619047616,,,,0.23809523809523808,0.3333333333333333,1.0,1.0,1.0,0.36363636363636365,0.5,0.2727272727272727,0.2727272727272727,1.0,1.0,25.183333333333334,2.0,,,2.0,,,0.4,0.4,,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,1.0,,,,,,,,True,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,2116.0,35.0,-11,69.0,67,9.0,17,4.0,136,2.0,5.0,,1.0,,1.0,2.0,8.0,,4.0,64,,1.0,,2.0,,,4.0,,,1.0,,1.0,1.0,,,,3.0,2.0,1.0,1.0,6.0,2.0,9.0,3.0,12.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,9.0,,,1.0,1.0,0.25,,0.25,,0.25,,,0.125,,12.0,,0.4,0.24,0.03571428571428571,0.08333333333333333,0.2857142857142857,0.1891891891891892,0.08571428571428572,,0.09090909090909091,,0.6666666666666666,,0.375,0.375,0.1111111111111111,,,0.625,0.4,0.4,1.0,0.125,,,,1.0,,,0.625,0.48252500000000004,,0.4444,,,,,7.025,0.13043478260869565,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,True,,,,,,
