EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Usage,LiveBallTurnoverPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,FtPoints,TwoPtAssists,Corner3Assists,AtRimAssists,FTDefRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefFTReboundPct,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,DefTwoPtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Corner3FGM,ShortMidRangeAssists,BlockingFouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffThreePtRebounds,SecondChanceTurnovers,ShootingFouls,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,on,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,LongMidRangeAssists,SelfOReb,LostBallSteals,Travels,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,Offensive Fouls Drawn,Technical Free Throw Trips,PenaltyCorner3FGM,HeaveAttempts,PenaltyCorner3Accuracy,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,119.0,2,3,5,4,2,4,9,2,1.0,1.0,1.0,3.0,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,40.0,1,1,2,2,2,2,4,2,,,,,2,1.0,1.0,1.0,1.0,1.0,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203488,1610612737,Mike Muscala,Mike Muscala,203488,ATL,1173.0,20,5,37,36,4,20,73,30,,,,,4,0.10810810810810811,,,,,16.27906976744186,,5.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,9.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6,0.5,0.6428571428571429,0.5,0.6428571428571429,0.5,0.2857142857142857,0.2,0.25,0.14285714285714285,0.09090909090909091,0.05263157894736842,0.1,0.16666666666666666,0.14285714285714285,0.1111111111111111,0.5714285714285714,0.5,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.5,0.8571428571428571,1.0,0.5884357142857143,0.69995,0.2222222222222222,3.0,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,1173.0,20,5,37,36,4,20,73,30,1.0,2.0,,5.0,4,0.10810810810810811,,,,,16.27906976744186,,5.0,2.0,3.0,,,,,,,2.0,2.0,4.0,,2.0,5.0,,,,4.0,,,2.0,,,,1.0,2.0,,2.0,,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.35714285714285715,,0.3333333333333333,,,,0.09090909090909091,0.05263157894736842,,,,0.1111111111111111,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,,,,,,0.8333333333333334,,0.6589083333333333,,,4.475,24.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203934,1610612737,Lamar Patterson,Lamar Patterson,203934,ATL,1173.0,20,5,37,36,4,20,73,30,,3.0,,6.0,4,0.10810810810810811,1.0,,4.0,,25.58139534883721,0.25,5.0,1.0,3.0,,,,,,1.0,3.0,1.0,4.0,1.0,3.0,6.0,,,,2.0,,3.0,3.0,1.0,1.0,,3.0,5.0,,5.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.35714285714285715,,0.42857142857142855,,0.42857142857142855,0.25,0.3333333333333333,,0.2727272727272727,0.2631578947368421,,,,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5,1.0,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.8571428571428571,0.3333333333333333,0.5518642857142857,0.64245,,6.15,24.8,1.0,1.0,3.0,,3.0,,1.0,1.0,1.0,,0.14285714285714285,0.14285714285714285,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.75,0.75,0.25,1.0,0.2,1.0,0.5,1.0,0.389025,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612737,Kirk Hinrich,Kirk Hinrich,2550,ATL,1133.0,19,4,35,34,2,18,69,28,2.0,3.0,2.0,8.0,2,0.05714285714285714,,,,,12.195121951219512,,5.0,,,,,,,1.0,,1.0,,3.0,1.0,2.0,3.0,,,,,,3.0,1.0,,,,,2.0,,2.0,2.0,,,,1.0,0.5,0.5,,,0.3,,0.3,,0.4,,,,,0.10526315789473684,,,,,,,,,,,,0.2,0.2,,,,,,0.4,,0.45227000000000006,,,19.466666666666665,24.95,3.0,,1.0,,,,1.0,,,,0.6,,,,,,,,,,,2.0,,,,,,,,,,,,,0.25,,0.4,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1610612737,Kris Humphries,Kris Humphries,2743,ATL,1054.0,18,2,32,32,2,16,64,28,1.0,2.0,1.0,5.0,2,0.0625,,,1.0,,26.31578947368421,,5.0,2.0,3.0,1.0,2.0,1.0,2.0,,2.0,2.0,3.0,7.0,2.0,2.0,12.0,1.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,,1.0,3.0,6.0,3.0,9.0,3.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.42857142857142855,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.2222222222222222,,,0.07142857142857142,0.3,0.35294117647058826,0.15,,0.14285714285714285,0.375,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,0.5,0.5,,0.2222222222222222,1.0,1.0,1.0,1.0,0.5,0.5555555555555556,1.0,0.5251666666666667,0.6605,0.16666666666666666,7.871428571428572,24.7,2.0,,1.0,,1.0,,,,,,0.2222222222222222,,,,,,,1.0,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,0.42857142857142855,,0.2,,,,0.2784,,,,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,12157.0,203,-38,385,405,136,125,790,442,10.0,17.0,5.0,44.0,134,0.35324675324675325,5.0,2.0,10.0,4.0,14.651162790697676,0.5,41.0,10.0,17.0,6.0,7.0,2.0,3.0,7.0,5.0,12.0,15.0,27.0,7.0,19.0,59.0,8.0,9.0,26.0,14.0,16.0,21.0,12.0,5.0,1.0,5.0,10.0,33.0,8.0,41.0,17.0,3.0,0.4666666666666667,0.6363636363636364,1.0,0.3684210526315789,0.3684210526315789,0.5555555555555556,0.8888888888888888,0.5543478260869565,0.9615384615384616,0.5566037735849056,0.9285714285714286,0.41304347826086957,0.037037037037037035,0.058823529411764705,0.05263157894736842,0.125,0.14285714285714285,0.042105263157894736,0.06382978723404255,,0.15254237288135594,0.3695652173913043,0.5882352941176471,0.625,0.4,0.06521739130434782,0.6666666666666666,0.6666666666666666,0.15217391304347827,0.2608695652173913,0.4166666666666667,0.4166666666666667,1.0,0.5384615384615384,0.8571428571428571,0.782608695652174,0.4166666666666667,0.5628163043478261,0.5891214285714286,0.4406779661016949,6.174074074074075,24.273684210526316,7.0,8.0,7.0,5.0,3.0,2.0,8.0,15.0,4.0,0.2222222222222222,0.15217391304347827,0.09803921568627451,0.12903225806451613,2.0,,2.0,4.0,6.0,,4.0,11.0,21.0,10.0,5.0,,3.0,5.0,2.0,,,11.0,,0.4,0.4230769230769231,0.15328467153284672,0.1375,0.21212121212121213,0.15384615384615385,0.2,,0.5533899999999999,0.1864406779661017,2.0,3.0,1.0,0.2857142857142857,0.2857142857142857,1.0,3.0,,4.0,4.0,0.031578947368421054,0.025,0.06666666666666667,0.125,0.5,False,3.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,6.0,3.0,2.0,0.75,0.6666666666666666,0.08695652173913043,0.047619047619047616,0.047619047619047616,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.15384615384615385,0.5,1.0,1.0,1.0,0.4,0.75,0.2,0.05,,,,,,,,,,,,,,,,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,21905.0,365,-14,729,722,162,152,1451,756,11.0,27.0,10.0,65.0,159,0.2222222222222222,10.0,3.0,26.0,6.0,22.721749696233292,0.38461538461538464,81.0,35.0,59.0,7.0,13.0,12.0,36.0,6.0,8.0,27.0,51.0,104.0,8.0,33.0,167.0,11.0,19.0,31.0,54.0,48.0,24.0,27.0,8.0,9.0,19.0,25.0,66.0,28.0,94.0,29.0,1.0,0.5294117647058824,0.6,1.0,0.24242424242424243,0.24242424242424243,0.49038461538461536,0.5789473684210527,0.45985401459854014,0.5238095238095238,0.5186335403726708,0.62,0.24087591240875914,0.08653846153846154,0.11864406779661017,0.09178743961352658,0.15822784810126583,0.16071428571428573,0.07567567567567568,0.09183673469387756,0.0784313725490196,0.18181818181818182,0.4306569343065693,0.5932203389830508,0.6730769230769231,0.5428571428571428,0.26277372262773724,0.3333333333333333,0.35294117647058826,0.043795620437956206,0.19708029197080293,0.2962962962962963,0.2962962962962963,1.0,0.6190476190476191,0.5384615384615384,0.6715328467153284,0.2962962962962963,0.5296551094890511,0.5248857142857143,0.18562874251497005,5.388461538461538,24.587878787878786,9.0,41.0,16.0,1.0,12.0,3.0,56.0,55.0,26.0,0.15789473684210525,0.06569343065693431,0.16666666666666666,0.21138211382113822,1.0,1.0,7.0,2.0,22.0,1.0,8.0,35.0,38.0,13.0,7.0,5.0,7.0,16.0,4.0,,7.0,35.0,0.125,0.38333333333333336,0.4861111111111111,0.1623931623931624,0.1693548387096774,0.09090909090909091,0.047619047619047616,0.23333333333333334,0.14285714285714285,0.49621666666666664,0.20958083832335328,,1.0,3.0,,,,9.0,3.0,14.0,1.0,0.05521472392638037,0.06557377049180328,0.024390243902439025,0.25,0.5,False,8.0,14.0,4.0,,1.0,1.0,,,9.0,10.0,12.0,12.0,3.0,10.0,6.0,1.0,4.0,5.0,,5.0,21.0,2.0,,20.0,,23.0,12.0,4.0,,0.45454545454545453,0.10344827586206896,0.10416666666666667,0.14925373134328357,0.5217391304347826,0.4444444444444444,0.4444444444444444,0.5,0.047619047619047616,,,,,0.4666666666666667,0.5714285714285714,0.03333333333333333,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.05555555555555555,0.14285714285714285,,,,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,19646.0,327,-38,656,652,144,148,1308,701,14.0,31.0,8.0,76.0,140,0.21951219512195122,8.0,,17.0,5.0,19.475138121546962,0.47058823529411764,63.0,24.0,36.0,1.0,3.0,13.0,27.0,2.0,11.0,26.0,43.0,88.0,11.0,28.0,134.0,2.0,6.0,6.0,64.0,22.0,33.0,26.0,11.0,3.0,6.0,19.0,52.0,13.0,65.0,25.0,5.0,0.7441860465116279,0.7441860465116279,1.0,0.39285714285714285,0.39285714285714285,0.48863636363636365,0.3333333333333333,0.5129310344827587,0.2857142857142857,0.5403225806451613,0.375,0.2413793103448276,0.03409090909090909,0.08333333333333333,0.03468208092485549,0.1366906474820144,0.1348973607038123,0.04220779220779221,0.027777777777777776,0.04081632653061224,0.13861386138613863,0.3103448275862069,0.6666666666666666,0.7272727272727273,0.875,0.23275862068965517,0.48148148148148145,0.48148148148148145,0.017241379310344827,0.22413793103448276,0.4230769230769231,0.4230769230769231,1.0,0.42857142857142855,0.3333333333333333,0.5517241379310345,0.4230769230769231,0.5190896551724138,0.59352,0.04477611940298507,8.179545454545456,24.639285714285712,25.0,15.0,17.0,6.0,11.0,6.0,20.0,16.0,4.0,0.375,0.21551724137931033,0.03333333333333333,0.043478260869565216,1.0,3.0,5.0,1.0,16.0,3.0,5.0,32.0,27.0,12.0,10.0,2.0,8.0,9.0,1.0,,,32.0,0.6,0.5,0.5925925925925926,0.13366336633663367,0.11764705882352941,0.16129032258064516,0.14285714285714285,0.23809523809523808,0.6,0.46730238095238097,0.23880597014925373,,2.0,,,,,7.0,,12.0,2.0,0.05185185185185185,0.04716981132075472,0.06896551724137931,0.13157894736842105,0.38461538461538464,False,4.0,6.0,6.0,,,,,,2.0,6.0,11.0,,4.0,3.0,2.0,1.0,5.0,2.0,,4.0,22.0,2.0,1.0,20.0,2.0,24.0,12.0,4.0,,0.375,0.038461538461538464,0.13157894736842105,0.05084745762711865,0.5,0.24,0.24,1.0,,,,,,0.2857142857142857,0.6666666666666666,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,
