EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedShortMidRange,DefensiveGoaltends,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,Defensive 3 Seconds Violations,on
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,471.0,8,-3.0,16,16,14,16,1,32,1.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,,8.0,20,,,1.0,3.0,1.0,2.0,2.0,3.0,8.0,2.0,,3.0,3.0,,3.0,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,8.0,14,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.8,1.5,0.8,0.8,1.5,0.8,0.6,,,,29.41176470588235,,,0.3333333333333333,,,,0.16666666666666666,,,,,,,0.5,,,0.2,1.0,1.0,1.0,,,,,0.2,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.2,1.0,0.6,0.6666666666666666,0.8,0.6666666666666666,0.43551,,0.43551,,,0.375,1.0,9.65,26.0,0.875,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,False
1626242,1610612757,Luis Montero,Luis Montero,1626242,POR,456.0,8,-3.0,15,16,13,16,1,31,,,,,,,1.0,1.0,,,,,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,,8.0,20,,,,,1.0,1.0,2.0,2.0,8.0,2.0,,3.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,8.0,13,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,1.3333333333333333,,1.3333333333333333,1.3333333333333333,,1.3333333333333333,0.6666666666666666,,,,18.75,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.4228,,0.4228,,,,1.0,6.6,25.200000000000003,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,6056.0,101,-31.0,209,207,84,122,24,416,4.0,15.0,,3.0,1.0,5.0,2.0,13.0,1.0,3.0,2.0,2.0,13.0,23.0,1.0,4.0,9.0,7.0,31.0,15.0,25.0,18.0,77.0,256,,4.0,1.0,,1.0,10.0,4.0,9.0,27.0,4.0,10.0,18.0,27.0,,23.0,13.0,8.0,7.0,6.0,13.0,4.0,3.0,1.0,3.0,32.0,1.0,1.0,3.0,3.0,,6.0,2.0,8.0,,3.0,2.0,1.0,8.0,6.0,8.0,,8.0,20.0,2.0,21.0,4.0,27.0,84,2.0,0.2857142857142857,0.2857142857142857,0.4,0.6,0.4444444444444444,0.6,0.22580645161290322,,0.1,0.5267857142857143,,0.3684210526315789,0.5833333333333334,,0.5192307692307693,0.44642857142857145,0.25806451612903225,0.4,0.15384615384615385,30.578512396694215,1.0,,0.05172413793103448,0.0136986301369863,0.1111111111111111,0.029411764705882353,0.07058823529411765,0.018691588785046728,,0.030303030303030304,0.041666666666666664,,,0.125,0.08333333333333333,,0.26785714285714285,0.26666666666666666,0.4444444444444444,,0.23214285714285715,0.15384615384615385,0.18181818181818182,0.5,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.03571428571428571,1.0,1.0,1.0,0.4107142857142857,0.5652173913043478,0.5652173913043478,0.3076923076923077,0.6,,0.2,0.2631578947368421,0.2,0.47368421052631576,0.4444444444444444,0.7142857142857143,0.5652173913043478,0.4914642857142857,0.524575,0.4636,0.06666666666666667,0.11428571428571428,,0.35064935064935066,6.654838709677419,26.412,0.4019138755980861,,,,,,,13.0,2.0,,,,,2.0,,2.0,2.0,,,2.0,,,1.0,,6.0,1.0,1.0,1.0,,,6.0,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,False
203148,1610612757,Brian Roberts,Brian Roberts,203148,POR,1991.0,33,17.0,73,68,45,50,7,141,,,,,,,1.0,2.0,1.0,3.0,,,,3.0,,,2.0,2.0,5.0,,3.0,4.0,8.0,70,,,,,1.0,2.0,,2.0,4.0,4.0,,,,,3.0,,,2.0,1.0,3.0,,,1.0,1.0,7.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,2.0,5.0,4.0,,6.0,3.0,4.0,45,1.0,1.0,1.0,,,,,0.4,,0.5,0.25,,0.25,0.36363636363636365,,0.4,0.375,,,,15.0,,,,0.0625,,,,0.04,,0.1111111111111111,,,,,,,,,,,0.25,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.375,,,,,,,,,0.5,,0.375,,0.43879375,,0.4574875,0.2727272727272727,0.375,,0.5,15.5,26.066666666666666,0.6164383561643836,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,705.0,12,-4.0,25,25,15,25,2,50,,1.0,,,,,,1.0,,1.0,,,,,,,,,3.0,,,,,28,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,2.0,1.0,,3.0,1.0,4.0,,2.0,1.0,1.0,,,,,1.0,,,,,,15,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,11.11111111111111,,,0.16666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,,1.0,,0.5,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3818,,0.358,,,,,10.733333333333334,,0.6,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,False
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,8754.0,146,-5.0,293,290,86,123,36,583,3.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,7.0,1.0,5.0,2.0,10.0,1.0,2.0,3.0,12.0,15.0,3.0,15.0,8.0,41.0,321,3.0,3.0,2.0,12.0,5.0,6.0,2.0,4.0,16.0,18.0,6.0,9.0,,2.0,10.0,2.0,,6.0,4.0,10.0,2.0,2.0,1.0,3.0,24.0,2.0,1.0,6.0,6.0,5.0,17.0,3.0,20.0,,3.0,3.0,,,,1.0,4.0,10.0,11.0,2.0,12.0,6.0,16.0,86,,0.75,0.8181818181818182,1.0,0.2,0.5,0.2,0.8,1.0,0.8333333333333334,0.55,1.2,0.8,0.5694444444444444,1.2,0.8,0.5,,,,11.077844311377246,,0.35714285714285715,0.06382978723404255,0.009708737864077669,0.15789473684210525,0.0425531914893617,0.09090909090909091,0.02,0.02702702702702703,,0.06060606060606061,0.045454545454545456,0.0967741935483871,0.04878048780487805,0.14705882352941177,,0.1,1.0,1.0,0.3333333333333333,0.16666666666666666,0.8,0.8,1.0,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.8,0.16666666666666666,0.2,0.2,1.0,0.3333333333333333,0.2,0.2,1.0,0.2,1.0,0.2,0.1,1.0,0.3,0.6666666666666666,0.6,0.2,0.5007883333333334,0.52155,0.4819349999999999,0.16666666666666666,0.2857142857142857,0.2926829268292683,0.3902439024390244,13.3,25.186666666666667,0.2935153583617747,1.0,,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.25,,0.2,1.0,1.0,0.1,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,False
203486,1610612757,Mason Plumlee,Mason Plumlee,203486,POR,2803.0,47,-13.0,95,98,33,59,13,193,3.0,8.0,1.0,5.0,1.0,1.0,2.0,4.0,,,,,,,,,,5.0,12.0,,,2.0,12.0,120,2.0,7.0,,4.0,1.0,1.0,,,2.0,10.0,,,,,,,2.0,5.0,2.0,7.0,1.0,2.0,3.0,,16.0,,6.0,2.0,9.0,2.0,13.0,6.0,19.0,,1.0,1.0,,6.0,4.0,7.0,2.0,7.0,4.0,,4.0,1.0,2.0,33,2.0,1.0,1.0,,,,,0.4166666666666667,0.2857142857142857,1.0,0.4166666666666667,0.2857142857142857,1.0,0.42857142857142855,0.2857142857142857,0.5,,0.16666666666666666,0.25,,18.58407079646018,0.8571428571428571,0.3333333333333333,0.2903225806451613,0.17142857142857143,0.2,,0.2682926829268293,0.1111111111111111,0.1875,0.15384615384615385,,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.25,,0.6666666666666666,0.375,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,0.7142857142857143,0.2,,1.0,1.0,,,0.6666666666666666,,0.5554666666666667,0.5571999999999999,0.9397,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.16666666666666666,3.2916666666666665,,0.3473684210526316,,,,,,,,1.0,,,1.0,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,,1.0,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.16666666666666666,,False
2549,1610612757,Chris Kaman,Chris Kaman,2549,POR,1698.0,28,-1.0,53,55,14,20,5,108,3.0,4.0,,,,,,5.0,3.0,7.0,,,,,,,,6.0,16.0,,,,12.0,51,,,,,1.0,3.0,,,2.0,8.0,4.0,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,2.0,1.0,1.0,4.0,3.0,5.0,3.0,6.0,,,,,2.0,14,,0.6666666666666666,0.6666666666666666,,,,,0.375,,0.3333333333333333,0.375,,0.3333333333333333,0.375,,0.3333333333333333,,0.0625,0.25,,35.59322033898305,0.8,,0.16666666666666666,,0.08333333333333333,0.14285714285714285,0.13333333333333333,0.03571428571428571,,,0.25,,0.42857142857142855,,0.1111111111111111,,0.25,0.75,1.0,0.3333333333333333,0.3125,,,,0.4375,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,,,,,0.25,,0.38819375,,0.36073333333333335,,,,0.16666666666666666,11.00625,,0.2641509433962264,,,,,,,,,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,6636.0,111,-4.0,219,219,40,61,26,438,5.0,9.0,,,2.0,3.0,5.0,17.0,10.0,16.0,1.0,3.0,7.0,14.0,1.0,3.0,4.0,20.0,42.0,8.0,17.0,14.0,78.0,244,,1.0,2.0,3.0,3.0,6.0,4.0,5.0,19.0,8.0,32.0,15.0,9.0,,14.0,7.0,2.0,10.0,4.0,14.0,3.0,3.0,4.0,3.0,32.0,,2.0,2.0,4.0,,6.0,2.0,8.0,2.0,3.0,3.0,,5.0,4.0,9.0,6.0,14.0,12.0,1.0,17.0,10.0,19.0,40,2.0,0.2,0.2,0.625,0.47058823529411764,0.8,0.47058823529411764,0.47619047619047616,,0.5,0.5423728813559322,0.5,0.8181818181818182,0.5909090909090909,0.5,0.7916666666666666,0.288135593220339,0.047619047619047616,0.1111111111111111,0.058823529411764705,29.761904761904763,0.5555555555555556,,0.0547945205479452,0.025,0.08,,0.061224489795918366,0.017391304347826087,,0.05714285714285714,,0.05555555555555555,,0.125,0.08695652173913043,0.07142857142857142,0.15254237288135594,0.5555555555555556,0.625,,0.288135593220339,0.29411764705882354,0.3125,0.2,0.2711864406779661,0.625,0.625,0.3,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.23728813559322035,0.5,0.5384615384615384,0.5714285714285714,,,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.75,0.4406779661016949,0.5,0.47063220338983053,0.45793333333333336,0.49938181818181815,0.15151515151515152,0.20408163265306123,0.038461538461538464,0.24358974358974358,10.845238095238095,25.75294117647059,0.182648401826484,1.0,1.0,1.0,,1.0,,1.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,3.0,,1.0,,1.0,1.0,,,0.5,,,,1.0,0.3333333333333333,,,0.09090909090909091,1.0,1.0,,1.0,,1.0,,,,,,,0.058823529411764705,0.07142857142857142,,1.0,1.0,,,,False
201945,1610612757,Gerald Henderson,Gerald Henderson,201945,POR,7574.0,126,-7.0,251,250,73,94,28,501,3.0,6.0,,,,1.0,3.0,9.0,6.0,14.0,1.0,5.0,2.0,5.0,,,1.0,12.0,29.0,3.0,10.0,6.0,39.0,275,1.0,2.0,,5.0,4.0,12.0,,3.0,11.0,12.0,12.0,9.0,,,5.0,2.0,3.0,9.0,,9.0,,3.0,4.0,2.0,18.0,,,4.0,14.0,1.0,19.0,,19.0,,2.0,1.0,1.0,2.0,2.0,4.0,2.0,10.0,5.0,,8.0,4.0,11.0,73,1.0,0.5,0.5,1.0,0.3,,0.3,0.41379310344827586,0.5,0.3333333333333333,0.4230769230769231,0.5,0.26666666666666666,0.45348837209302323,0.625,0.3235294117647059,0.2564102564102564,0.10344827586206896,,0.3333333333333333,16.49122807017544,0.5,0.07142857142857142,0.16666666666666666,,0.13333333333333333,,0.15789473684210525,,,,,0.05263157894736842,0.2,0.2,0.15384615384615385,,0.15384615384615385,0.5,0.5,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.5,0.3333333333333333,0.358974358974359,0.42857142857142855,0.42857142857142855,0.5,0.1282051282051282,0.2,0.2,1.0,0.1282051282051282,0.4,0.4,1.0,,,,0.06666666666666667,,0.06666666666666667,,0.41025641025641024,0.4,0.46653717948717965,0.356,0.4264233333333333,0.09302325581395349,0.12121212121212122,0.1282051282051282,0.28205128205128205,11.962068965517243,24.26,0.2908366533864542,,,2.0,,,3.0,3.0,,,,2.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,3.0,1.0,3.0,,,,,,,,,,,,0.13333333333333333,,2.0,1.0,,,,,,,,,,,,,,,,,,False
202334,1610612757,Ed Davis,Ed Davis,202334,POR,6324.0,105,-5.0,207,210,51,70,27,417,7.0,14.0,5.0,10.0,,3.0,4.0,6.0,,,,,,1.0,,,1.0,11.0,20.0,,1.0,15.0,37.0,230,6.0,11.0,,12.0,1.0,4.0,,1.0,8.0,14.0,8.0,,,8.0,,,4.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,13.0,3.0,10.0,11.0,16.0,2.0,29.0,13.0,42.0,,1.0,,1.0,1.0,,4.0,11.0,19.0,14.0,,23.0,6.0,8.0,51,1.0,0.6363636363636364,1.0,,,,,0.55,0.5454545454545454,0.25,0.5238095238095238,0.5454545454545454,0.2,0.578125,0.5454545454545454,0.4,0.047619047619047616,0.2,0.21428571428571427,0.16666666666666666,15.06276150627615,0.25,0.2222222222222222,0.22857142857142856,0.1388888888888889,0.4074074074074074,0.10344827586206896,0.27835051546391754,0.12871287128712872,0.125,0.16129032258064516,0.14285714285714285,0.15384615384615385,0.2,0.28125,0.375,,0.6666666666666666,0.5,0.6363636363636364,0.42857142857142855,0.2857142857142857,0.6666666666666666,0.8,1.0,,,,,,,,,0.047619047619047616,,,,0.9090909090909091,0.5,,0.6,,0.2,,0.7142857142857143,,0.566185,0.58307,0.5328999999999999,0.23076923076923078,0.24,0.32432432432432434,0.21621621621621623,2.945,50.1,0.2463768115942029,,,,,,,6.0,,,1.0,3.0,,1.0,,2.0,2.0,,,2.0,2.0,,1.0,1.0,6.0,3.0,1.0,3.0,3.0,,1.0,,,,0.6666666666666666,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,0.2,,,,0.11764705882352941,,False
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,4972.0,83,-21.0,159,166,32,54,20,325,10.0,17.0,3.0,4.0,1.0,2.0,,5.0,,1.0,2.0,6.0,,4.0,,,,10.0,23.0,2.0,10.0,4.0,30.0,195,3.0,4.0,1.0,9.0,1.0,4.0,1.0,2.0,9.0,12.0,8.0,6.0,,4.0,4.0,,2.0,2.0,1.0,3.0,1.0,2.0,,,7.0,2.0,3.0,3.0,4.0,3.0,10.0,5.0,15.0,,3.0,2.0,1.0,1.0,1.0,1.0,8.0,10.0,3.0,,4.0,2.0,9.0,32,1.0,0.6,0.75,1.0,0.2,0.5,0.2,0.43478260869565216,0.75,0.25,0.3939393939393939,0.9,0.4166666666666667,0.42857142857142855,0.9,0.5625,0.30303030303030304,0.08695652173913043,0.11764705882352941,,19.35483870967742,1.0,0.2727272727272727,0.07407407407407407,0.05660377358490566,0.15,0.0625,0.0945945945945946,0.058823529411764705,0.10526315789473684,0.05263157894736842,0.04,,0.045454545454545456,0.13043478260869565,0.15,,0.5151515151515151,0.5882352941176471,0.6666666666666666,0.6,0.15151515151515152,,,,0.030303030303030304,,,,0.18181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.12121212121212122,,,,0.8,0.75,,0.3333333333333333,0.5,,,0.8181818181818182,,0.5579484848484848,0.5784499999999999,0.4852916666666666,0.05714285714285714,0.08,0.3,0.3,3.3,24.69,0.20125786163522014,1.0,1.0,2.0,,1.0,,4.0,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,0.14285714285714285,,,0.2,,,0.3333333333333333,0.5,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,False
