EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PtsUnassisted3s,ThreePtAssists,Corner3Assists,BlockingFouls,Charge Fouls,2pt And 1 Free Throw Trips,AtRimPctBlocked,ShortMidRangePctAssisted,SecondChanceArc3FGA,PenaltyArc3FGA,PenaltyFG3A,Offensive Fouls Drawn,SecondChanceArc3Frequency,PenaltyArc3Frequency,BlockedLongMidRange,LongMidRangeAssists,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Arc3Assists,on,OffArc3ReboundPct,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Travels,BlockingFoulsDrawn,PenaltyFg3Pct,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,1825.0,30,17,64,65,18.0,16.0,6.0,129,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,9.0,44,1.0,1.0,2.0,6.0,3.0,2.0,3.0,5.0,1.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,1.0,0.75,1.0,0.5,10.0,1.0,0.5,0.18518518518518517,0.3,0.21621621621621623,0.08333333333333333,0.125,0.42857142857142855,0.25,0.3333333333333333,0.5,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5879166666666666,0.5119,0.2222222222222222,1.5999999999999999,25.400000000000002,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,553.0,9,7,17,17,5.0,,1.0,34,,,,,,,1.0,,,,1.0,2.0,10,,,2.0,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,2.0,5.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,16.666666666666668,,,,0.4,0.2,,,,0.5,,,,,,,,,,1.0,,,1.0,0.54885,,1.0,,25.0,0.29411764705882354,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612766,Spencer Hawes,Spencer Hawes,201150,CHA,3194.0,53,25,108,108,31.0,27.0,8.0,216,1.0,1.0,,,,2.0,2.0,5.0,9.0,1.0,4.0,18.0,80,1.0,2.0,5.0,2.0,3.0,2.0,3.0,9.0,1.0,13.0,16.0,1.0,,2.0,1.0,4.0,3.0,5.0,2.0,1.0,2.0,5.0,31.0,,0.2,0.25,1.0,0.25,0.25,0.5555555555555556,0.5,0.5,0.5,0.5625,0.625,0.3076923076923077,17.094017094017094,0.5,0.3333333333333333,0.1956521739130435,0.16666666666666666,0.1875,0.17647058823529413,0.21428571428571427,0.2,0.2222222222222222,0.1111111111111111,0.07692307692307693,1.0,1.0,,0.15384615384615385,,,,0.15384615384615385,,,0.38461538461538464,0.4524076923076923,0.3459,0.2777777777777778,9.777777777777779,24.4,0.28703703703703703,5.0,4.0,6.0,3.0,4.0,1.0,6.0,2.0,1.0,1.0,0.75,0.13333333333333333,0.18181818181818182,0.3333333333333333,1.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1111111111111111,0.14285714285714285,0.08333333333333333,0.061224489795918366,0.06666666666666667,0.16666666666666666,0.16666666666666666,0.5,0.5384615384615384,0.42857142857142855,0.5,0.07692307692307693,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.6371,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612766,Courtney Lee,Courtney Lee,201584,CHA,2202.0,37,23,76,74,29.0,16.0,7.0,150,4.0,6.0,2.0,3.0,,1.0,1.0,5.0,12.0,1.0,2.0,16.0,58,2.0,5.0,5.0,6.0,,1.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,,3.0,1.0,7.0,1.0,,1.0,5.0,29.0,3.0,0.6,0.75,,0.5,0.5,0.4166666666666667,0.4,0.4642857142857143,0.4,0.5333333333333333,0.5,0.14285714285714285,21.686746987951807,0.3333333333333333,0.5,0.03571428571428571,0.16666666666666666,0.075,0.08333333333333333,,,0.2,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.8,0.5,0.07142857142857142,,,,0.07142857142857142,0.6,0.6666666666666666,0.5714285714285714,0.5079678571428572,0.52626,0.3125,8.383333333333333,24.55,0.3815789473684211,3.0,1.0,3.0,1.0,2.0,,3.0,2.0,,,0.75,0.13333333333333333,0.15384615384615385,0.1875,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,2.0,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,,,1.0,2.0,,1.0,,,1.0,1.0,0.5,0.5,0.08333333333333333,,0.04,0.030303030303030304,0.08333333333333333,,,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,,,,1.0,1.0,,1.0,0.5,,1.0,0.6953499999999999,3.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202391,1610612766,Jeremy Lin,Jeremy Lin,202391,CHA,2941.0,49,26,99,100,30.0,19.0,7.0,199,9.0,13.0,3.0,4.0,,,3.0,10.0,17.0,1.0,3.0,32.0,72,3.0,4.0,10.0,4.0,,3.0,1.0,4.0,,5.0,6.0,3.0,,1.0,,1.0,1.0,2.0,,,,10.0,30.0,,0.2,0.2,,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.75,0.575,0.6,0.64,0.8333333333333334,0.15,24.528301886792452,1.0,,0.09523809523809523,0.05555555555555555,0.08333333333333333,0.058823529411764705,0.07692307692307693,0.16666666666666666,,0.1111111111111111,0.65,0.6923076923076923,0.8181818181818182,0.2222222222222222,,,,,0.15,0.8,0.75,0.8,0.5387574999999999,0.67527,0.3125,3.4,25.0,0.30303030303030304,9.0,,,4.0,9.0,,13.0,8.0,,,,0.32,0.36363636363636365,,,,1.0,4.0,,,,1.0,,,1.0,16.0,,1.0,3.0,7.0,7.0,6.0,1.0,14.0,1.0,1.0,,3.0,1.0,,,1.0,,,,,,,0.17647058823529413,0.25,0.03225806451612903,0.023255813953488372,0.07142857142857142,,,,0.2,0.25,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.56715,3.0,,,,,3.0,0.15384615384615385,,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,700.0,12,5,25,24,3.0,2.0,,49,,,,,,,2.0,,1.0,,2.0,2.0,12,,,,,,2.0,,2.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,,0.25,,0.6666666666666666,20.0,1.0,,0.15384615384615385,,0.10526315789473684,0.2,,0.25,,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,0.4714833333333333,,,11.7,24.65,0.12,2.0,,,,1.0,,2.0,1.0,,,,0.25,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,1538.0,26,7,48,51,25.0,17.0,4.0,99,2.0,7.0,2.0,6.0,,,3.0,5.0,13.0,,3.0,16.0,44,4.0,9.0,11.0,,,3.0,1.0,3.0,,4.0,4.0,,,2.0,2.0,2.0,,1.0,1.0,,1.0,11.0,25.0,,,,,,,0.38461538461538464,0.4444444444444444,0.3125,0.4,0.4444444444444444,0.5,0.1875,38.46153846153846,1.0,,0.15,0.125,0.14285714285714285,,0.2857142857142857,0.125,,0.3333333333333333,0.4375,0.2857142857142857,0.3333333333333333,,,,,,0.1875,0.6,0.3333333333333333,0.625,0.49674687500000003,0.514005,0.6875,7.86153846153846,26.166666666666668,0.5208333333333334,6.0,,,3.0,4.0,,6.0,4.0,,,,0.2222222222222222,0.26666666666666666,,,,1.0,2.0,2.0,4.0,,,,,,10.0,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,0.15384615384615385,0.5,,,,,,1.0,0.125,0.5,1.0,0.25,0.5,0.5,,,,,,,,,,,,,,,2.0,0.14285714285714285,,,1.0,1.0,,,0.1,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203469,1610612766,Cody Zeller,Cody Zeller,203469,CHA,2013.0,34,19,71,69,14.0,6.0,3.0,140,2.0,5.0,,1.0,,,,3.0,7.0,,,6.0,48,,2.0,,6.0,,,2.0,5.0,,7.0,7.0,,,1.0,,3.0,4.0,8.0,1.0,1.0,1.0,,14.0,,1.0,1.0,,,,0.42857142857142855,,0.42857142857142855,,0.42857142857142855,,,13.513513513513514,0.3333333333333333,,0.15151515151515152,0.15384615384615385,0.15217391304347827,0.17647058823529413,,0.2857142857142857,,0.25,0.7142857142857143,0.4,0.4,1.0,,,,,,0.5,,0.7142857142857143,0.5475142857142857,0.4313,,2.2142857142857144,,0.19718309859154928,,,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201946,1610612766,Tyler Hansbrough,Tyler Hansbrough,201946,CHA,251.0,4,-1,8,8,,8.0,1.0,16,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612766,Jeremy Lamb,Jeremy Lamb,203087,CHA,251.0,4,-1,8,8,,8.0,1.0,16,2.0,3.0,,,,,,2.0,3.0,,,4.0,8,,,,,,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,30.0,,,0.5,,0.5,,,0.6666666666666666,,,1.0,0.6666666666666666,1.0,,,,,,,,,1.0,0.6398333333333334,,,2.066666666666667,,,,,2.0,,,,,,,,1.0,,,0.5,1.0,1.0,,,,,,,1.0,1.0,,4.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.16666666666666666,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
