EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Charge Fouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGA,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,FTDefRebounds,SelfOReb,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceArc3FGA,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,Travels,Offensive Fouls Drawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGM,PtsUnassisted3s,PenaltyCorner3Accuracy,SecondChanceFtPoints,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Corner3Assists,FTOffRebounds,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,Charge Fouls Drawn,on,Technical Free Throw Trips,SecondChanceCorner3PctAssisted
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,2253.0,38,-9,73,77,23,28.0,12,150,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,5,2.0,5.0,8,83,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,23,1.0,1.0,0.4,1.0,0.4,0.2,0.5,0.4,0.5,0.75,0.4,0.5,0.75,0.5,11.235955056179774,0.045454545454545456,0.2,0.10810810810810811,0.125,0.1111111111111111,0.3333333333333333,0.1,0.1,1.0,1.0,0.3,0.1,0.4,0.5,0.5,1.0,0.5,1.0,0.6,0.5,0.49207999999999996,0.402,0.46347499999999997,0.25,0.375,13.459999999999999,24.94,0.3150684931506849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,1804.0,30,-10,65,64,4,8.0,11,129,4.0,,3.0,,3.0,,1.0,,,1.0,7,,4.0,2,68,1.0,1.0,2.0,,,,,2.0,,1.0,,1.0,2.0,1.0,5.0,2.0,1.0,3.0,4.0,,5.0,,,,,4,1.0,,,,,0.14285714285714285,1.0,0.09090909090909091,0.5,,0.09090909090909091,0.5,,0.36363636363636365,19.48051948051948,0.0625,0.1111111111111111,0.08823529411764706,,0.08333333333333333,0.16666666666666666,0.36363636363636365,0.2727272727272727,,,,0.2727272727272727,0.09090909090909091,,,,,,0.7272727272727273,,0.5317909090909091,0.8417,,1.0,,3.5142857142857147,23.925,0.06153846153846154,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,0.2857142857142857,0.25,0.3333333333333333,0.25,0.043478260869565216,0.025,0.1111111111111111,0.2,0.25,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201563,1610612745,Michael Beasley,Michael Beasley,201563,HOU,2304.0,38,-11,77,78,27,20.0,14,155,9.0,2.0,9.0,4.0,1.0,,1.0,,,9.0,22,,2.0,22,92,,3.0,,9.0,,1.0,10.0,8.0,,1.0,,1.0,1.0,1.0,2.0,3.0,3.0,8.0,11.0,2.0,4.0,,,,10.0,27,,,,,,0.4090909090909091,,0.375,,0.4,0.4230769230769231,,0.45454545454545453,0.08333333333333333,32.97872340425532,0.15789473684210525,0.16666666666666666,0.16216216216216217,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.375,0.375,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.041666666666666664,,,,,,0.4583333333333333,,0.4802625,0.5301333333333333,0.49125499999999994,,0.45454545454545453,6.995454545454546,24.6,0.35064935064935066,5.0,,2.0,,,,4.0,,,3.0,3.0,1.0,,,4.0,,5.0,2.0,0.18181818181818182,0.1111111111111111,0.3333333333333333,0.2,0.09090909090909091,0.06666666666666667,0.13333333333333333,,0.5555555555555556,0.625,0.6666666666666666,,,3.0,6.0,2.0,1.0,4.0,4.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5,0.07142857142857142,0.2857142857142857,0.09090909090909091,0.6,0.5,0.5,1.0,0.6,0.5,0.1,0.08,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,7723.0,129,-37,253,254,59,39.0,46,507,8.0,5.0,14.0,1.0,5.0,2.0,9.0,1.0,1.0,7.0,23,3.0,14.0,29,281,3.0,4.0,6.0,5.0,1.0,2.0,5.0,12.0,9.0,9.0,2.0,9.0,11.0,5.0,24.0,9.0,9.0,18.0,22.0,8.0,17.0,2.0,,2.0,5.0,59,1.0,1.0,0.21428571428571427,0.5,0.21428571428571427,0.30434782608695654,0.75,0.3108108108108108,0.5,0.35714285714285715,0.3625,0.5,0.35714285714285715,0.3783783783783784,14.102564102564102,0.11842105263157894,0.17307692307692307,0.140625,0.07142857142857142,0.17142857142857143,0.17647058823529413,0.21621621621621623,0.3783783783783784,0.35714285714285715,0.38461538461538464,0.02702702702702703,0.13513513513513514,0.24324324324324326,0.2222222222222222,0.25,1.0,0.14285714285714285,1.0,0.5945945945945946,0.2222222222222222,0.5040391891891892,0.474275,0.5106928571428571,0.20689655172413793,0.1724137931034483,6.317391304347827,24.50714285714286,0.233201581027668,2.0,1.0,1.0,,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,,1.0,2.0,1.0,4.0,,0.13043478260869565,0.25,0.07142857142857142,0.5,0.02127659574468085,0.027210884353741496,0.029411764705882353,0.125,0.25,0.3333333333333333,0.16666666666666666,1.0,,1.0,3.0,,1.0,6.0,1.0,,2.0,,1.0,2.0,,,1.0,,,12.0,,6.0,,2.0,1.0,,,0.14285714285714285,0.2,0.2,,0.020833333333333332,0.16666666666666666,0.043478260869565216,,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.05128205128205128,0.08,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,0.07142857142857142,0.1111111111111111,0.03773584905660377,0.030303030303030304,0.05,0.5,0.2,0.2,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,266.0,4,4,10,12,4,5.0,1,22,,1.0,1.0,,1.0,,,,,1.0,1,1.0,1.0,5,10,,,,,1.0,1.0,3.0,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,3.0,4,1.0,,1.0,1.0,1.0,1.0,,1.25,,1.5,1.25,,1.5,0.5,18.181818181818183,0.3333333333333333,,0.25,,,,,0.5,1.0,1.0,,0.5,,,,,,,0.5,,0.4497,,0.5136,,0.6,6.2,24.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,6821.0,114,-43,222,223,38,23.0,41,445,22.0,3.0,13.0,,,,,,,21.0,35,,,51,255,6.0,9.0,15.0,4.0,,,7.0,8.0,,,,1.0,5.0,,14.0,11.0,14.0,26.0,44.0,3.0,11.0,6.0,2.0,6.0,7.0,38,1.0,,,,,0.6,0.6666666666666666,0.6,0.6666666666666666,0.75,0.5795454545454546,0.625,0.5833333333333334,,18.90909090909091,0.21212121212121213,0.2391304347826087,0.22321428571428573,0.28,0.22580645161290322,0.26666666666666666,0.6285714285714286,0.37142857142857144,0.23076923076923078,0.2727272727272727,,,,,,,,,0.6285714285714286,,0.62856,0.7161333333333334,0.5725750000000001,0.29411764705882354,0.13725490196078433,2.908571428571429,,0.17117117117117117,18.0,6.0,9.0,,,6.0,5.0,4.0,4.0,12.0,18.0,2.0,,1.0,6.0,,8.0,,0.14285714285714285,0.13636363636363635,0.15384615384615385,0.25,0.15,0.13846153846153847,0.08,0.2,0.8181818181818182,0.9473684210526315,1.0,0.6666666666666666,,2.0,2.0,,,9.0,3.0,1.0,34.0,1.0,,4.0,2.0,,1.0,1.0,1.0,18.0,2.0,18.0,1.0,8.0,2.0,,,0.8095238095238095,0.9444444444444444,0.75,0.3333333333333333,0.13333333333333333,0.14285714285714285,,0.7777777777777778,,,,0.5,1.0,,0.19047619047619047,0.19047619047619047,,,,1.0,,6.0,2.0,,,4.0,,3.0,,,0.12,0.1935483870967742,,0.5,1.0,,,,,,,,3.0,2.0,4.0,3.0,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,True,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,6274.0,105,-42,205,205,54,34.0,37,410,10.0,3.0,4.0,2.0,7.0,,8.0,,2.0,8.0,16,,15.0,19,229,1.0,3.0,4.0,7.0,,2.0,8.0,10.0,,8.0,,2.0,3.0,1.0,7.0,3.0,5.0,9.0,13.0,,9.0,1.0,,1.0,8.0,54,2.0,,,,,0.5,0.3333333333333333,0.25806451612903225,0.1111111111111111,0.3333333333333333,0.296875,0.2,0.4,0.4838709677419355,15.415019762845851,0.08064516129032258,0.06976744186046512,0.0761904761904762,0.09090909090909091,0.06896551724137931,0.07142857142857142,0.3225806451612903,0.12903225806451613,0.75,0.75,0.06451612903225806,0.22580645161290322,0.25806451612903225,,,,0.2222222222222222,,0.8064516129032258,,0.5092903225806452,0.5120333333333333,0.48656111111111117,0.21052631578947367,0.42105263157894735,6.6937500000000005,24.439999999999998,0.2634146341463415,4.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,,2.0,4.0,,7.0,2.0,0.0625,0.1,,0.42857142857142855,0.04,0.03278688524590164,0.04,0.05555555555555555,0.4,0.4444444444444444,0.2222222222222222,0.5,0.1111111111111111,1.0,3.0,1.0,,3.0,3.0,2.0,6.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,4.0,,4.0,1.0,1.0,,,,0.375,0.42857142857142855,0.42857142857142855,0.25,0.047619047619047616,0.09090909090909091,0.09090909090909091,0.25,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.0625,0.0625,,5.0,,1.0,,1.0,5.0,,,,1.0,1.0,,,0.02127659574468085,0.034482758620689655,,1.0,0.6666666666666666,,,,0.5555555555555556,,,,2.0,,,,,,,1.0,0.0625,,,,,,,,,,,,,,,,True,,
201935,1610612745,James Harden,James Harden,201935,HOU,6084.0,101,-34,199,198,52,29.0,37,397,11.0,3.0,10.0,10.0,3.0,4.0,16.0,,5.0,15.0,31,5.0,19.0,69,222,3.0,5.0,12.0,9.0,1.0,7.0,20.0,24.0,3.0,15.0,4.0,15.0,16.0,11.0,33.0,3.0,5.0,8.0,12.0,4.0,9.0,,,,20.0,52,1.0,0.2,0.2631578947368421,0.14285714285714285,0.2777777777777778,0.4838709677419355,0.6,0.45,0.6,0.46875,0.5564516129032258,0.6,0.5555555555555556,0.38,29.1497975708502,0.0847457627118644,0.07894736842105263,0.08247422680412371,0.047619047619047616,0.08,0.07692307692307693,0.22,0.2,0.3,0.3,0.2,0.06,0.32,0.25,0.25,0.25,0.3125,,0.6,0.26666666666666666,0.5027163265306123,0.47056428571428566,0.5441666666666668,0.17391304347826086,0.2898550724637681,9.56451612903226,27.373684210526317,0.2613065326633166,7.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,,1.0,4.0,7.0,1.0,6.0,3.0,,10.0,1.0,0.03225806451612903,0.09090909090909091,,0.7,0.013513513513513514,0.025210084033613446,0.03571428571428571,0.1875,0.6363636363636364,0.7,0.1,1.0,0.1,4.0,6.0,5.0,2.0,24.0,6.0,5.0,6.0,,,4.0,2.0,1.0,1.0,1.0,4.0,15.0,1.0,29.0,,8.0,,,,0.2,0.21428571428571427,0.6666666666666666,,,0.045454545454545456,,0.2857142857142857,0.5,0.5,0.2,0.375,0.6666666666666666,0.125,0.20967741935483872,0.20512820512820512,1.0,4.0,,4.0,,2.0,2.0,,,,,,,,0.044444444444444446,0.07407407407407407,,,,0.3333333333333333,0.3333333333333333,,0.4,1.0,12.0,0.5,,,,,,,,5.0,0.21739130434782608,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4,0.08333333333333333,1.0,0.25,1.0,,,True,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,377.0,6,-2,11,10,1,,2,21,3.0,,,,,,,,,1.0,3,,,3,11,,2.0,,,,,,,,,,,,,,1.0,,1.0,3.0,,2.0,,,,,1,,,,,,0.3333333333333333,,0.3333333333333333,,,0.5,,,,30.769230769230766,,1.0,0.16666666666666666,,1.0,,1.0,,,,,,,,,,,,1.0,,0.4836333333333333,0.5767,,,,2.2,,0.09090909090909091,1.0,,2.0,,,,,,,2.0,2.0,,,,1.0,,1.0,,,,,,0.4,0.4,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
202700,1610612745,Donatas Motiejunas,Donatas Motiejunas,202700,HOU,3858.0,64,-6,120,123,26,9.0,25,243,8.0,4.0,15.0,,2.0,3.0,6.0,,,8.0,23,3.0,8.0,29,124,3.0,7.0,7.0,1.0,,1.0,2.0,6.0,9.0,6.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,10.0,19.0,1.0,4.0,2.0,,2.0,2.0,26,,1.0,0.375,,0.375,0.34782608695652173,0.42857142857142855,0.4032258064516129,0.42857142857142855,,0.4142857142857143,0.4375,0.25,0.25806451612903225,26.451612903225804,0.11627906976744186,0.2,0.14705882352941177,0.07142857142857142,0.16666666666666666,0.2857142857142857,0.25806451612903225,0.4838709677419355,0.26666666666666666,0.26666666666666666,,0.06451612903225806,0.1935483870967742,0.5,0.5,1.0,,,0.5161290322580645,0.5,0.473341935483871,0.43383333333333335,0.51205,0.2413793103448276,0.06896551724137931,5.939130434782609,25.0875,0.21666666666666667,4.0,2.0,5.0,,,4.0,2.0,1.0,1.0,4.0,9.0,3.0,2.0,2.0,3.0,,6.0,,0.08695652173913043,0.25,,0.5,0.08695652173913043,0.10810810810810811,0.14285714285714285,0.21428571428571427,0.5,0.6666666666666666,0.7142857142857143,0.4,,,,,1.0,4.0,,2.0,10.0,,1.0,2.0,,1.0,1.0,1.0,2.0,10.0,1.0,9.0,1.0,3.0,2.0,,2.0,0.625,0.8333333333333334,,,0.041666666666666664,0.06666666666666667,0.05555555555555555,0.5,,,,,,0.5,0.09090909090909091,0.12,,,,,,4.0,2.0,,,,2.0,1.0,,,0.14285714285714285,0.05555555555555555,0.3,0.5,0.75,,,,,,,,1.0,1.0,,,,0.125,,,,,,,,,1.0,,,,0.125,,,,2.0,1.0,True,,
