EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,FG3M,FtPoints,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceFtPoints,OffThreePtRebounds,Charge Fouls,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,on,HeaveAttempts
101123,1610612748,Gerald Green,Gerald Green,101123,MIA,5105.0,85,19,161,163,53,64.0,18.0,324,4.0,6.0,,1.0,2.0,6.0,3.0,14.0,4.0,7.0,1.0,9.0,26.0,11.0,34.0,139,1.0,3.0,1.0,2.0,8.0,10.0,7.0,1.0,5.0,3.0,10.0,1.0,11.0,,2.0,2.0,,5.0,10.0,5.0,1.0,53,0.4444444444444444,0.4444444444444444,0.34615384615384615,0.3333333333333333,0.40540540540540543,0.25,0.4358974358974359,0.25,0.2972972972972973,22.3463687150838,0.05660377358490566,0.018518518518518517,0.20833333333333334,0.1038961038961039,0.012658227848101266,,0.0625,0.10526315789473684,0.23809523809523808,,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.5,0.16216216216216217,0.3333333333333333,0.4,0.3783783783783784,0.21428571428571427,0.21428571428571427,0.10810810810810811,0.1891891891891892,0.25,,,0.25,0.4594594594594595,0.4725972972972973,0.6001166666666667,0.058823529411764705,12.515384615384617,24.572727272727274,0.32919254658385094,1.0,4.0,4.0,12.0,,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,2.0,,,,5.0,1.0,2.0,1.0,0.36363636363636365,0.36363636363636365,0.038461538461538464,0.16666666666666666,0.5,0.4,,0.047619047619047616,,,,0.25,0.25,1.0,0.02702702702702703,0.038461538461538464,1.0,1.0,3.0,,,2.0,6.0,1.0,3.0,2.0,9.0,,3.0,,,,,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,1.0,9.0,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.45,,,,1.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,1.0,,,0.42857142857142855,0.4555388888888889,,0.2647058823529412,,,1.0,1.0,,,1.0,,,,,,,,,,,3.0,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,False,
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,14702.0,245,-27,453,462,108,195.0,46.0,915,14.0,24.0,2.0,2.0,2.0,10.0,5.0,10.0,11.0,3.0,,21.0,44.0,14.0,72.0,475,3.0,3.0,1.0,17.0,24.0,18.0,2.0,12.0,14.0,20.0,36.0,13.0,49.0,2.0,7.0,3.0,4.0,14.0,27.0,25.0,3.0,108,0.5714285714285714,0.6,0.4772727272727273,1.0,0.46551724137931033,1.125,0.5142857142857142,0.85,0.2413793103448276,15.520628683693516,0.1111111111111111,0.08163265306122448,0.23333333333333334,0.14166666666666666,0.05803571428571429,0.1590909090909091,0.09523809523809523,0.16071428571428573,0.2553191489361702,0.08333333333333333,0.41379310344827586,0.5833333333333334,0.7368421052631579,0.6428571428571429,0.1724137931034483,0.2,0.25,0.1724137931034483,0.5,0.5,0.1896551724137931,0.05172413793103448,0.5,1.0,0.5,,0.6551724137931034,0.5162929824561403,0.555225,0.2361111111111111,6.593181818181818,26.957142857142856,0.23841059602649006,4.0,4.0,18.0,12.0,2.0,7.0,2.0,3.0,5.0,2.0,2.0,,13.0,2.0,7.0,2.0,2.0,5.0,,9.0,1.0,4.0,3.0,26.0,12.0,3.0,1.0,0.2857142857142857,0.3076923076923077,0.1590909090909091,0.2,0.7777777777777778,0.16666666666666666,0.075,0.031746031746031744,0.08196721311475409,0.15384615384615385,0.5,0.36363636363636365,0.36363636363636365,1.0,0.17647058823529413,0.2222222222222222,3.0,3.0,,,2.0,3.0,4.0,1.0,5.0,7.0,16.0,,,,1.0,,2.0,,2.0,2.0,,3.0,1.0,2.0,,,,2.0,4.0,3.0,,4.0,2.0,16.0,0.2,0.75,0.5,0.5714285714285714,,0.20833333333333334,,0.5,0.4,,,,0.3333333333333333,1.0,0.2222222222222222,,,0.50900625,,0.2222222222222222,8.0,1.0,,1.0,,,2.0,0.012987012987012988,,0.03225806451612903,,1.0,1.0,,,1.0,1.0,3.0,,0.25,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,False,1.0
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,15995.0,267,19,500,502,156,208.0,49.0,1002,6.0,9.0,,,1.0,7.0,3.0,10.0,8.0,23.0,3.0,10.0,26.0,31.0,65.0,526,,1.0,3.0,6.0,14.0,6.0,22.0,3.0,5.0,27.0,33.0,6.0,39.0,,6.0,5.0,1.0,16.0,33.0,11.0,2.0,154,0.7,0.7,0.38461538461538464,,0.49122807017543857,0.75,0.5241935483870968,0.75,0.543859649122807,12.142857142857144,0.1443850267379679,0.01910828025477707,0.09433962264150944,0.13333333333333333,0.026200873362445413,0.02127659574468085,0.13432835820895522,0.11290322580645161,0.06976744186046512,,0.15789473684210525,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.12280701754385964,0.14285714285714285,0.2,0.17543859649122806,0.3,0.3,0.14035087719298245,0.40350877192982454,,,,0.75,0.7017543859649122,0.5129187500000001,0.483,0.09230769230769231,9.488461538461538,25.616129032258065,0.312,5.0,12.0,9.0,36.0,,4.0,8.0,4.0,12.0,3.0,4.0,1.0,28.0,1.0,3.0,2.0,3.0,1.0,,6.0,1.0,9.0,1.0,11.0,2.0,4.0,1.0,0.3870967741935484,0.4,0.15384615384615385,0.2857142857142857,0.5,0.05555555555555555,0.02,0.016666666666666666,0.1896551724137931,0.2,,0.625,0.625,1.0,0.05,0.07142857142857142,2.0,2.0,7.0,2.0,5.0,4.0,8.0,2.0,5.0,3.0,17.0,,7.0,,1.0,3.0,2.0,,,,,,,,,,1.0,2.0,8.0,5.0,1.0,9.0,7.0,14.0,0.4,0.5,0.5384615384615384,0.5666666666666667,,0.2222222222222222,,0.7777777777777778,0.6666666666666666,0.30434782608695654,0.30434782608695654,1.0,0.15384615384615385,1.0,0.38461538461538464,0.4,0.3181818181818182,0.47822916666666665,0.03125,0.26153846153846155,,3.0,,2.0,1.0,,,0.041666666666666664,0.022727272727272728,0.07142857142857142,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,,,,,1.0,1.0,,False,1.0
201177,1610612748,Josh McRoberts,Josh McRoberts,201177,MIA,8016.0,134,33,251,254,65,76.0,26.0,505,8.0,12.0,4.0,4.0,5.0,9.0,3.0,6.0,2.0,5.0,,16.0,27.0,7.0,38.0,238,5.0,6.0,1.0,10.0,16.0,16.0,5.0,5.0,5.0,14.0,19.0,7.0,26.0,1.0,5.0,3.0,2.0,12.0,20.0,8.0,,65,0.5,0.6153846153846154,0.5925925925925926,0.8333333333333334,0.47058823529411764,0.7142857142857143,0.5135135135135135,0.7142857142857143,0.20588235294117646,14.909090909090908,0.1590909090909091,0.06578947368421052,0.16666666666666666,0.16101694915254236,0.058823529411764705,0.09523809523809523,0.12903225806451613,0.1,0.20833333333333334,0.0625,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.25,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.17647058823529413,0.5,0.5,0.058823529411764705,0.14705882352941177,0.5714285714285714,1.0,0.25,,0.5588235294117647,0.45932500000000004,0.644225,0.2631578947368421,7.629629629629631,24.728571428571428,0.2589641434262948,,,6.0,,6.0,,6.0,3.0,9.0,2.0,4.0,1.0,21.0,,3.0,2.0,1.0,1.0,,4.0,1.0,2.0,2.0,6.0,2.0,1.0,,,,,,0.75,,0.08,0.03333333333333333,0.25925925925925924,,0.6,,,,0.05555555555555555,0.06896551724137931,2.0,3.0,,,2.0,4.0,6.0,,3.0,2.0,10.0,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,5.0,4.0,1.0,5.0,3.0,10.0,,0.6666666666666666,0.4444444444444444,0.5,,,,0.6,1.0,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,,,0.44910555555555554,,0.2631578947368421,,2.0,1.0,,,,1.0,0.046511627906976744,,0.14285714285714285,,,,,,,1.0,1.0,,0.14285714285714285,,,0.1111111111111111,,,,,,False,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,15891.0,265,6,502,496,132,172.0,54.0,998,22.0,43.0,1.0,1.0,13.0,29.0,9.0,28.0,8.0,21.0,3.0,44.0,100.0,29.0,126.0,499,5.0,8.0,3.0,24.0,26.0,62.0,20.0,6.0,5.0,20.0,28.0,10.0,38.0,5.0,5.0,2.0,3.0,15.0,25.0,27.0,1.0,130,0.29545454545454547,0.3023255813953488,0.44,0.625,0.42248062015503873,0.8636363636363636,0.4632352941176471,0.9230769230769231,0.2248062015503876,26.99822380106572,0.11428571428571428,0.037037037037037035,0.08333333333333333,0.10638297872340426,0.04081632653061224,0.0625,0.125,0.06557377049180328,0.10204081632653061,0.07246376811594203,0.3333333333333333,0.5116279069767442,0.5641025641025641,0.45454545454545453,0.2248062015503876,0.4482758620689655,0.4482758620689655,0.21705426356589147,0.32142857142857145,0.3333333333333333,0.06201550387596899,0.16279069767441862,0.09090909090909091,1.0,,0.2727272727272727,0.5581395348837209,0.48889453124999993,0.40531875,0.19047619047619047,8.123,25.606896551724134,0.26294820717131473,1.0,7.0,17.0,15.0,2.0,5.0,17.0,10.0,27.0,3.0,7.0,5.0,64.0,3.0,8.0,4.0,8.0,4.0,1.0,16.0,,1.0,,20.0,11.0,1.0,0.7142857142857143,0.2413793103448276,0.25,0.05,,0.5,0.16666666666666666,0.06,,0.15151515151515152,,0.15384615384615385,0.125,0.125,1.0,0.08823529411764706,0.102803738317757,7.0,11.0,6.0,,4.0,12.0,24.0,,5.0,3.0,27.0,6.0,6.0,,7.0,5.0,3.0,1.0,1.0,8.0,,1.0,5.0,4.0,1.0,1.0,1.0,,,,,,,27.0,,0.5,0.41379310344827586,0.43548387096774194,,0.09302325581395349,,,0.1111111111111111,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.3793103448275862,0.6363636363636364,0.13793103448275862,,0.3,0.49603035714285715,0.034482758620689655,0.21428571428571427,5.0,4.0,1.0,,,,,0.04819277108433735,0.04,0.06060606060606061,3.0,3.0,1.0,1.0,0.6666666666666666,,,1.0,,,,,0.034482758620689655,,,,,0.03571428571428571,False,1.0
2207,1610612748,Joe Johnson,Joe Johnson,2207,MIA,15396.0,257,-35,481,484,116,152.0,45.0,965,9.0,12.0,2.0,2.0,19.0,31.0,6.0,20.0,8.0,22.0,3.0,34.0,63.0,30.0,100.0,519,2.0,3.0,6.0,4.0,4.0,64.0,21.0,4.0,8.0,19.0,33.0,4.0,37.0,3.0,4.0,2.0,2.0,6.0,16.0,16.0,,114,0.058823529411764705,0.06060606060606061,0.5396825396825397,0.6666666666666666,0.44623655913978494,0.2222222222222222,0.495,0.2222222222222222,0.3225806451612903,21.132075471698116,0.11242603550295859,0.027586206896551724,0.14545454545454545,0.12053571428571429,0.017777777777777778,,0.14,0.0425531914893617,0.13953488372093023,0.0625,0.12903225806451613,0.75,0.75,0.1111111111111111,0.3333333333333333,0.6129032258064516,0.6551724137931034,0.21505376344086022,0.3,0.3,0.08602150537634409,0.23655913978494625,0.2222222222222222,1.0,,0.3333333333333333,0.45161290322580644,0.42429130434782614,0.47004375,0.04,10.063492063492063,26.726666666666667,0.24116424116424118,1.0,5.0,17.0,15.0,2.0,2.0,11.0,7.0,18.0,5.0,10.0,1.0,43.0,6.0,6.0,4.0,6.0,2.0,,12.0,,1.0,,17.0,7.0,1.0,1.0,0.16666666666666666,0.1724137931034483,0.031746031746031744,0.06451612903225806,0.5,0.3,0.0784313725490196,,0.1388888888888889,0.16666666666666666,0.05263157894736842,0.125,0.125,1.0,0.07142857142857142,0.10294117647058823,,,4.0,,5.0,4.0,11.0,1.0,6.0,8.0,19.0,,4.0,,2.0,,2.0,2.0,1.0,4.0,1.0,,1.0,2.0,,1.0,,2.0,2.0,2.0,,2.0,,19.0,0.16666666666666666,0.36363636363636365,0.3235294117647059,0.4523809523809524,,,,,,0.18181818181818182,0.18181818181818182,1.0,,,0.29411764705882354,,0.19047619047619047,0.4031,,0.19,,,1.0,,,,2.0,,,,,,,,,,3.0,1.0,,0.3333333333333333,,,0.058823529411764705,1.0,1.0,,,,False,1.0
204020,1610612748,Tyler Johnson,Tyler Johnson,204020,MIA,3642.0,61,11,110,110,25,56.0,11.0,220,2.0,2.0,,,,1.0,,2.0,4.0,2.0,,2.0,5.0,6.0,21.0,118,,,,2.0,4.0,,2.0,1.0,1.0,4.0,5.0,2.0,7.0,,1.0,,1.0,5.0,8.0,6.0,,25,1.0,1.0,0.4,,0.5909090909090909,,0.65625,1.0,0.5454545454545454,14.634146341463415,0.09523809523809523,0.029411764705882353,0.05263157894736842,0.08196721311475409,0.04081632653061224,,,0.06666666666666667,,,0.18181818181818182,1.0,1.0,1.0,0.09090909090909091,,,0.18181818181818182,,,0.36363636363636365,0.18181818181818182,,,,,0.7272727272727273,0.48603636363636366,,0.09523809523809523,10.7,24.01666666666667,0.22727272727272727,2.0,3.0,8.0,9.0,,,4.0,4.0,8.0,2.0,4.0,,20.0,,,,2.0,,1.0,2.0,,3.0,,11.0,5.0,1.0,1.0,0.5,0.5,,,,,,0.07142857142857142,0.16666666666666666,0.16666666666666666,,0.5,0.5,1.0,0.3333333333333333,0.5555555555555556,,,1.0,,,,,2.0,2.0,1.0,7.0,,1.0,,2.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,7.0,1.0,,1.5,1.1666666666666667,,,,,,0.5,0.5,1.0,,,,,0.5,0.47775,,0.3333333333333333,2.0,1.0,,,,,1.0,0.06666666666666667,0.09090909090909091,,,,,,,,,2.0,1.0,,,,1.0,2.0,1.0,,,,False,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,923.0,15,9,32,31,18,20.0,1.0,63,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,3.0,4.0,4.0,16.0,24,,,,,,6.0,3.0,,1.0,5.0,6.0,,6.0,,,,,,,3.0,,18,,,0.75,,0.75,,0.8,,0.5,30.3030303030303,0.35714285714285715,,0.16666666666666666,0.3,,,0.6666666666666666,0.5,0.25,,0.125,1.0,1.0,,0.125,1.0,1.0,0.25,0.5,0.5,0.125,0.375,,,,,0.625,0.49365000000000003,,,12.875,25.25,0.5625,1.0,2.0,4.0,6.0,,,,2.0,2.0,1.0,,,6.0,,,,,,,,,,,4.0,1.0,,1.0,0.5,0.5,,,,,,,0.14285714285714285,,,1.0,1.0,1.0,0.1111111111111111,0.2,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,14.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,14.0,0.6666666666666666,0.75,0.8571428571428571,0.875,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,0.2857142857142857,0.5,0.3333333333333333,0.5023071428571428,,0.875,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.14285714285714285,1.0,1.0,,,,False,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,5073.0,85,-19,156,161,55,71.0,20.0,317,7.0,10.0,2.0,3.0,,1.0,1.0,4.0,,,,8.0,15.0,,21.0,178,2.0,3.0,,6.0,10.0,6.0,,9.0,5.0,14.0,20.0,11.0,31.0,,,,,4.0,13.0,12.0,,55,0.625,0.7142857142857143,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.5833333333333334,0.75,,13.812154696132596,0.24561403508771928,0.16363636363636364,0.45454545454545453,0.27941176470588236,0.14102564102564102,0.25,0.3076923076923077,0.15789473684210525,0.5,,0.6666666666666666,0.7,0.7777777777777778,0.7142857142857143,0.06666666666666667,,,0.26666666666666666,0.25,0.25,,,1.0,0.6666666666666666,,,0.6666666666666666,0.5102266666666666,0.5118333333333334,0.2857142857142857,6.3133333333333335,,0.3525641025641026,,,5.0,,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,5.0,1.0,2.0,4.0,,7.0,2.0,2.0,2.0,7.0,3.0,2.0,,,,0.06666666666666667,,0.7142857142857143,0.125,0.15384615384615385,0.11764705882352941,0.28,0.3333333333333333,,,,,0.17647058823529413,0.17647058823529413,3.0,4.0,,,,4.0,6.0,,,2.0,10.0,,,,,,,,2.0,3.0,2.0,5.0,,1.0,,,,1.0,1.0,,,1.0,1.0,10.0,,0.6666666666666666,0.6666666666666666,0.7142857142857143,,0.1,,1.0,,,,,0.6666666666666666,0.75,,,,0.5362333333333333,,0.47619047619047616,2.0,2.0,,1.0,,,1.0,0.08695652173913043,0.1111111111111111,,,,,,,,,,,,,,,,,,,,False,
2405,1610612748,Amar'e Stoudemire,Amar'e Stoudemire,2405,MIA,4941.0,82,-18,150,154,31,55.0,15.0,304,8.0,12.0,1.0,3.0,2.0,2.0,1.0,5.0,,,,11.0,19.0,,30.0,167,1.0,3.0,,4.0,12.0,10.0,,3.0,2.0,6.0,10.0,3.0,13.0,,5.0,4.0,1.0,7.0,14.0,7.0,,31,0.5454545454545454,0.5454545454545454,0.5789473684210527,0.3333333333333333,0.5789473684210527,0.3333333333333333,0.6818181818181818,0.5,,18.02325581395349,0.11320754716981132,0.05357142857142857,0.1,0.1095890410958904,0.04225352112676056,,0.17647058823529413,0.16666666666666666,0.10526315789473684,,0.631578947368421,0.6666666666666666,0.6666666666666666,0.625,0.10526315789473684,1.0,1.0,0.2631578947368421,0.2,0.2,,,1.0,0.3333333333333333,,,0.631578947368421,0.5681526315789472,0.6203333333333333,0.13333333333333333,6.105263157894737,,0.20666666666666667,,,8.0,,,,,,,,,,,2.0,4.0,3.0,5.0,1.0,1.0,9.0,,3.0,,8.0,5.0,1.0,,,,,,0.4444444444444444,0.4,0.08333333333333333,0.07407407407407407,,,,,,,0.22727272727272727,0.22727272727272727,3.0,4.0,,,,3.0,5.0,,,,6.0,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,,,,3.0,2.0,,3.0,3.0,6.0,,0.6,0.6,0.6,,,,1.0,1.0,,,,0.8,0.75,,,,0.6498799999999999,,0.2,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,False,
2736,1610612748,Luol Deng,Luol Deng,2736,MIA,14978.0,250,12,473,469,141,203.0,49.0,942,14.0,22.0,3.0,5.0,2.0,5.0,3.0,10.0,14.0,9.0,1.0,19.0,37.0,23.0,74.0,481,3.0,7.0,2.0,9.0,24.0,14.0,9.0,6.0,8.0,20.0,32.0,10.0,42.0,2.0,8.0,6.0,2.0,5.0,13.0,19.0,,139,0.631578947368421,0.7058823529411765,0.5135135135135135,0.42857142857142855,0.44166666666666665,0.3333333333333333,0.5285714285714286,0.45,0.38333333333333336,15.065913370998118,0.11363636363636363,0.038461538461538464,0.16326530612244897,0.12444444444444444,0.04424778761061947,0.018867924528301886,0.05660377358490566,0.13559322033898305,0.18421052631578946,0.06060606060606061,0.36666666666666664,0.6363636363636364,0.7,0.7142857142857143,0.08333333333333333,0.4,0.4,0.16666666666666666,0.3,0.3333333333333333,0.23333333333333334,0.15,0.5555555555555556,0.6,0.3333333333333333,0.1111111111111111,0.75,0.53501,0.536475,0.12162162162162163,6.916216216216216,24.130434782608692,0.29809725158562367,2.0,5.0,21.0,15.0,4.0,3.0,5.0,2.0,7.0,1.0,3.0,1.0,16.0,4.0,6.0,5.0,4.0,1.0,,10.0,,3.0,2.0,24.0,8.0,5.0,1.0,0.21739130434782608,0.21739130434782608,0.08108108108108109,,0.6,0.2,0.10638297872340426,,0.140625,0.09090909090909091,0.5,0.14285714285714285,0.14285714285714285,1.0,0.14705882352941177,0.18604651162790697,5.0,5.0,3.0,,3.0,6.0,7.0,1.0,6.0,4.0,19.0,,3.0,,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,,,2.0,2.0,7.0,3.0,,7.0,3.0,19.0,0.16666666666666666,0.8571428571428571,0.5769230769230769,0.6333333333333333,,0.09090909090909091,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,1.0,0.23076923076923078,,0.3333333333333333,0.5683846153846154,0.08,0.25675675675675674,3.0,4.0,,4.0,,,2.0,0.05714285714285714,0.08108108108108109,0.030303030303030304,,,,,,,1.0,3.0,,0.1111111111111111,,,0.23076923076923078,1.0,0.3333333333333333,,,0.1,False,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,13780.0,230,-24,436,439,130,181.0,41.0,875,19.0,32.0,1.0,5.0,17.0,43.0,20.0,41.0,4.0,15.0,,56.0,116.0,19.0,172.0,482,3.0,10.0,1.0,9.0,16.0,96.0,14.0,5.0,2.0,30.0,32.0,7.0,39.0,2.0,4.0,1.0,3.0,7.0,10.0,31.0,,128,0.14285714285714285,0.14545454545454545,0.4827586206896552,0.3,0.5148148148148148,0.4090909090909091,0.5584415584415584,0.4090909090909091,0.14074074074074075,34.355828220858896,0.18292682926829268,0.035211267605633804,0.047619047619047616,0.1553398058252427,0.03431372549019608,0.06818181818181818,0.1509433962264151,0.19230769230769232,0.03225806451612903,0.03278688524590164,0.23703703703703705,0.59375,0.6551724137931034,0.21052631578947367,0.31851851851851853,0.3953488372093023,0.4146341463414634,0.3037037037037037,0.4878048780487805,0.4878048780487805,0.02962962962962963,0.1111111111111111,0.45454545454545453,0.2,,,0.37777777777777777,0.4503977611940298,0.5791700000000001,0.05232558139534884,10.258620689655173,25.626315789473686,0.2981651376146789,2.0,9.0,33.0,6.0,2.0,5.0,22.0,5.0,27.0,4.0,18.0,2.0,59.0,,10.0,7.0,5.0,3.0,,15.0,1.0,,,41.0,16.0,1.0,0.2222222222222222,0.47368421052631576,0.5,0.04310344827586207,0.046511627906976744,0.6666666666666666,,0.04,,0.2033898305084746,0.09090909090909091,0.23529411764705882,0.5,0.5,0.5,0.10810810810810811,0.12403100775193798,8.0,9.0,7.0,4.0,10.0,22.0,34.0,6.0,13.0,12.0,74.0,21.0,7.0,,1.0,2.0,3.0,,,3.0,,1.0,2.0,3.0,,,,6.0,7.0,6.0,,8.0,6.0,74.0,0.46153846153846156,0.6470588235294118,0.6595744680851063,0.6727272727272727,,0.09375,,0.75,,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.19148936170212766,0.8888888888888888,0.2127659574468085,0.4,0.5,0.4558076086956522,,0.43023255813953487,,2.0,1.0,1.0,,,5.0,0.03225806451612903,0.027777777777777776,0.038461538461538464,,1.0,1.0,,,1.0,1.0,3.0,1.0,0.09090909090909091,1.0,,0.06382978723404255,2.0,0.6666666666666666,1.0,1.0,,False,1.0
1627362,1610612748,Briante Weber,Briante Weber,1627362,MIA,283.0,5,9,10,10,10,2.0,,20,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
