EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyPointsPct,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,ShootingFouls,Fouls,BlockingFoulsDrawn,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,PenaltyFG2M,PtsAssisted2s,Fg2aBlocked,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,NonShootingPenaltyNonTakeFouls,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls Drawn,Steals,BadPassSteals,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceFG3A,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,on,PenaltyAtRimFGM,Corner3FGM,Corner3Assists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,SecondChanceFtPoints,BadPassTurnovers,Travels,BlockedShortMidRange,OffLongMidRangeReboundPct,PtsPutbacks,Loose Ball Fouls,Offensive Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Charge Fouls,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,3SecondViolations,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,SecondChanceTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,170.0,3,5,5,5.0,10,2.0,2.0,4,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,20.0,0.5,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,722.0,12,23,24,21.0,47,2.0,5.0,27,2.0,5.0,,3.0,3.0,2.0,4.0,1.0,5.0,21.0,1.0,0.5,0.625,21.73913043478261,,0.25,,1.0,0.9130434782608695,-6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.75,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,0.49551666666666666,0.49551666666666666,0.25,0.5,5.3,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612766,Courtney Lee,Courtney Lee,201584,CHA,170.0,3,5,5,5.0,10,,,4,,,,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,265.0,4,7,6,6.0,13,,,6,,,,,,,,,,6.0,,,,14.285714285714285,,,,,0.8571428571428571,2.0,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,0.54195,0.54195,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,1061.0,18,34,34,23.0,68,,2.0,39,,2.0,2.0,2.0,2.0,2.0,,,2.0,23.0,,0.125,0.16666666666666666,22.22222222222222,0.16666666666666666,0.125,,1.0,0.6764705882352942,-9.0,1.0,,2.0,,2.0,5.0,,3.0,3.0,,3.0,,2.0,,,,,,,,,1.0,2.0,,,,,,,0.125,0.16666666666666666,0.375,,,,0.125,0.25,,,,0.3333333333333333,,0.5,,0.44580624999999996,0.47499166666666665,,,14.040000000000001,23.96666666666667,10.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,1.0,0.5,0.125,0.125,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626151,1610612766,Aaron Harrison,Aaron Harrison,1626151,CHA,444.0,7,16,16,15.0,32,,,19,,,1.0,1.0,1.0,,,,,15.0,,,,,0.25,0.16666666666666666,,,0.9375,-7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612766,Jeremy Lamb,Jeremy Lamb,203087,CHA,695.0,12,24,24,15.0,48,,11.0,27,,7.0,3.0,3.0,4.0,,,,7.0,15.0,,0.6111111111111112,0.7,34.61538461538461,0.375,0.3,,0.6363636363636364,0.625,-8.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,1.0,0.6111111111111112,0.7,0.1111111111111111,,,,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,0.2,1.0,0.4444444444444444,1.0,0.4896277777777778,0.43185,,,9.9625,26.0,10.0,1.0,3.0,,,3.0,,,4.0,2.0,2.0,1.0,0.25,0.25,0.5,0.5,0.125,0.3333333333333333,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,0.25,0.06666666666666667,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203268,1610612766,Jorge Gutierrez,Jorge Gutierrez,203268,CHA,695.0,12,24,24,15.0,48,,,27,,,2.0,2.0,2.0,1.0,,,,15.0,,,,15.384615384615383,0.25,0.2,,,0.625,-8.0,1.0,,,,,3.0,,,1.0,,,,,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.46799999999999997,0.6042,,,10.266666666666667,,10.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201946,1610612766,Tyler Hansbrough,Tyler Hansbrough,201946,CHA,339.0,6,11,10,2.0,21,,,12,,,,,,,,,,2.0,,,,,,,,,0.18181818181818182,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,101.0,2,3,4,2.0,7,,2.0,6,,2.0,,,,,,,2.0,2.0,,1.0,1.0,33.333333333333336,,,,1.0,0.6666666666666666,-3.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,0.3843,0.3843,,,8.4,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202391,1610612766,Jeremy Lin,Jeremy Lin,202391,CHA,196.0,3,5,5,3.0,10,,,8,,,,,,,,,,3.0,,,,,,,,,0.6,-1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,196.0,3,5,5,3.0,10,1.0,5.0,8,1.0,3.0,,,,2.0,3.0,,3.0,3.0,,0.8333333333333334,0.75,60.0,,,,0.6,0.6,-1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,,,,,0.5,,0.5306,0.3837,0.6666666666666666,0.6666666666666666,5.15,,,,1.0,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,0.5,,,,,,,,,1.0,,,1.0,,,,4.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
