EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,FTDefRebounds,Blocked3s,BlockedCorner3,DefFTReboundPct,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,OffCorner3ReboundPct,SelfORebPct,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,PenaltyTurnovers,2pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,DefensiveGoaltends,on,Corner3Assists,BlockingFoulsDrawn,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,BlockedArc3,BlockingFouls
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,595.0,10,-9.0,19,19,1.0,5,4,38,1.0,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,12.5,1.0,0.14285714285714285,0.07692307692307693,0.1111111111111111,0.06666666666666667,0.16666666666666666,0.25,1.0,1.0,1.0,0.4953,0.4953,0.5,0.5,1.9,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,4267.0,71,-43.0,133,130,11.0,3,19,263,10.0,4.0,20.0,8.0,29.0,152,4.0,5.0,6.0,8.0,5.0,13.0,,,2.0,2.0,4.0,7.0,8.0,2.0,11.0,0.48333333333333334,20.38216560509554,,0.16216216216216217,0.07462686567164178,0.1509433962264151,0.05747126436781609,0.05555555555555555,0.2,0.38461538461538464,1.0,0.6153846153846154,0.5147846153846154,0.5472333333333333,0.07142857142857142,0.09090909090909091,7.0200000000000005,0.08270676691729323,4.0,2.0,1.0,5.0,2.0,5.0,1.0,3.0,5.0,6.0,3.0,6.0,2.0,4.0,1.0,4.0,4.0,8.0,4.0,9.0,2.0,5.0,3.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.6666666666666666,0.8,1.0,0.5,0.5,0.3,0.5,0.40384615384615385,0.5,0.5,0.6666666666666666,0.23076923076923078,0.45,0.6,0.6,0.125,0.125,0.06666666666666667,0.09090909090909091,0.1875,0.1,0.16666666666666666,1.0,0.4,1.0,0.5,0.19230769230769232,0.19230769230769232,0.4,0.4,1.0,0.038461538461538464,0.19230769230769232,0.6,0.6,1.0,0.5,0.5,1.0,0.6,0.4057,0.13793103448275862,0.13793103448275862,25.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202362,1610612763,Lance Stephenson,Lance Stephenson,202362,MEM,2009.0,33,-13.0,64,62,11.0,27,11,126,2.0,1.0,12.0,,15.0,73,3.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,,,11.0,0.5,21.05263157894737,1.0,0.05263157894736842,,0.08333333333333333,0.02564102564102564,,,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.4338666666666666,0.3982,,,14.608333333333334,0.171875,1.0,,1.0,2.0,4.0,8.0,,1.0,3.0,6.0,1.0,3.0,1.0,2.0,2.0,,,6.0,6.0,3.0,,3.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.2,,,,0.2,,,0.09090909090909091,,0.2,,,0.5,0.5,1.0,0.13333333333333333,0.5333333333333333,0.5,0.5,0.25,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.3866,0.13333333333333333,,24.900000000000002,1.0,1.0,1.0,0.1111111111111111,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
204098,1610612763,Xavier Munford,Xavier Munford,204098,MEM,1703.0,28,-27.0,54,55,5.0,17,8,109,4.0,,10.0,,6.0,64,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,5.0,0.2727272727272727,19.047619047619047,1.0,,0.038461538461538464,,0.03225806451612903,,,0.36363636363636365,,0.45454545454545453,0.48186818181818175,,,,9.8,0.09259259259259259,2.0,,,2.0,1.0,4.0,,,1.0,3.0,,1.0,,,,,,,6.0,,,1.0,,,1.0,1.0,1.0,,2.0,,4.0,1.0,3.0,,,,,,,,,1.0,,,,,,,,,0.3,,0.2727272727272727,,,,0.09090909090909091,,,,,0.125,,,,,,,0.5,0.5,,0.18181818181818182,0.36363636363636365,0.25,0.25,,,0.09090909090909091,,,,,,,,,,,24.8,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,7180.0,120,-57.0,225,222,25.0,40,38,447,32.0,8.0,62.0,6.0,52.0,249,11.0,12.0,14.0,20.0,15.0,35.0,5.0,4.0,7.0,,10.0,14.0,7.0,3.0,25.0,0.3939393939393939,26.666666666666664,0.7142857142857143,0.2153846153846154,0.11009174311926606,0.1956521739130435,0.10714285714285714,0.18867924528301888,0.3333333333333333,0.5161290322580645,0.7272727272727273,0.5161290322580645,0.4787774193548387,0.5530444444444443,0.046153846153846156,0.046153846153846156,7.161290322580645,0.1111111111111111,11.0,1.0,1.0,15.0,7.0,15.0,,,,23.0,,,2.0,8.0,3.0,1.0,3.0,16.0,30.0,,2.0,,,15.0,5.0,7.0,2.0,2.0,16.0,4.0,1.0,,1.0,2.0,,5.0,2.0,,1.0,,,,,3.0,,0.34782608695652173,0.36363636363636365,,,,0.3709677419354839,0.18181818181818182,0.3709677419354839,0.18181818181818182,0.3076923076923077,0.375,,0.24193548387096775,0.34375,0.26666666666666666,0.14814814814814814,0.07142857142857142,,0.21739130434782608,0.125,0.10526315789473684,0.25,,0.34375,0.5238095238095238,0.2727272727272727,0.24193548387096775,0.24193548387096775,0.4666666666666667,0.4666666666666667,0.7142857142857143,,,,,,0.125,,0.3333333333333333,,0.4939,0.15384615384615385,0.057692307692307696,,5.0,3.0,,0.0967741935483871,0.08333333333333333,0.3333333333333333,0.45454545454545453,,2.0,,,0.3333333333333333,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
200770,1610612763,Jordan Farmar,Jordan Farmar,200770,MEM,5488.0,91,-24.0,171,167,20.0,29,32,338,5.0,,15.0,3.0,19.0,182,2.0,,3.0,4.0,,4.0,5.0,,7.0,1.0,3.0,3.0,3.0,1.0,20.0,0.36,15.311004784688997,0.7142857142857143,0.06382978723404255,,0.05555555555555555,,,,0.20833333333333334,,0.5833333333333334,0.48593749999999997,0.41395000000000004,0.04,0.0625,11.4,0.11695906432748537,1.0,,1.0,3.0,3.0,7.0,1.0,2.0,8.0,5.0,2.0,9.0,,,2.0,,5.0,,10.0,3.0,,8.0,2.0,,10.0,12.0,4.0,6.0,26.0,1.0,3.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,5.0,,,,0.5,0.2222222222222222,0.2222222222222222,0.3333333333333333,,0.3333333333333333,,,0.625,0.375,,,,0.04,,,0.07692307692307693,0.1,0.058823529411764705,,,0.2,0.2,,0.125,0.2916666666666667,0.42857142857142855,0.42857142857142855,,0.041666666666666664,0.3333333333333333,0.25,0.25,0.5,,,0.25,0.25,0.51025,,0.2631578947368421,24.88888888888889,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,1.0,2.0,2.0,,,1.0,5.0,,,1.0,0.5,0.625,,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203798,1610612763,PJ Hairston,PJ Hairston,203798,MEM,206.0,3,,6,6,,6,2,12,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2440,1610612763,Matt Barnes,Matt Barnes,2440,MEM,6258.0,104,-49.0,196,193,24.0,26,32,389,17.0,3.0,24.0,5.0,34.0,215,3.0,4.0,12.0,18.0,4.0,22.0,5.0,,9.0,1.0,12.0,7.0,6.0,3.0,24.0,0.39285714285714285,21.794871794871796,0.5555555555555556,0.21052631578947367,0.0425531914893617,0.1927710843373494,0.032520325203252036,0.0425531914893617,0.125,0.425,1.0,0.825,0.5049282051282052,0.5689000000000001,0.07142857142857142,0.11538461538461539,5.641666666666667,0.12244897959183673,8.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,13.0,10.0,3.0,16.0,2.0,4.0,4.0,2.0,6.0,12.0,8.0,9.0,2.0,13.0,3.0,2.0,7.0,9.0,2.0,3.0,20.0,4.0,4.0,3.0,1.0,4.0,,8.0,,2.0,,,,,,6.0,,0.6,0.6666666666666666,1.0,0.1875,0.1875,0.4166666666666667,0.6666666666666666,0.3625,0.6666666666666666,0.6666666666666666,0.375,0.4,0.08333333333333333,,0.25,0.15384615384615385,0.04,0.045454545454545456,0.2777777777777778,0.21739130434782608,0.16666666666666666,0.125,,0.47058823529411764,0.47058823529411764,0.625,0.1,0.075,0.3333333333333333,0.5,1.0,0.075,0.325,0.23076923076923078,0.2727272727272727,1.0,0.6666666666666666,,0.42857142857142855,0.23076923076923078,0.46104166666666674,0.11764705882352941,0.17647058823529413,28.275,1.0,,2.0,,,0.25,0.3333333333333333,,2.0,,,0.4,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,5.0,,,2.0,0.5,0.2857142857142857,,0.043478260869565216,0.6666666666666666,,3.0,,3.0,,1.0,,0.42857142857142855,,2.0,2.0,1.0,0.125,0.3333333333333333,0.15384615384615385,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,4239.0,71,-27.0,133,133,15.0,24,24,266,8.0,4.0,17.0,7.0,19.0,146,4.0,6.0,2.0,4.0,6.0,10.0,3.0,1.0,4.0,1.0,6.0,6.0,9.0,3.0,15.0,0.35185185185185186,18.78787878787879,0.75,0.05128205128205128,0.09230769230769231,0.06557377049180328,0.07317073170731707,0.1111111111111111,0.09090909090909091,0.34782608695652173,1.0,0.6086956521739131,0.508654347826087,0.5549999999999999,0.14814814814814814,0.15,7.129411764705882,0.11278195488721804,2.0,2.0,,5.0,3.0,4.0,2.0,,4.0,6.0,,6.0,2.0,6.0,1.0,2.0,2.0,8.0,4.0,,4.0,4.0,,1.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,2.0,1.0,,4.0,,,,2.0,1.0,2.0,1.0,2.0,,0.6666666666666666,1.0,,,,0.35294117647058826,0.5,0.2608695652173913,0.5,0.6,0.25,0.2608695652173913,0.058823529411764705,0.125,,0.09090909090909091,0.058823529411764705,0.08333333333333333,,0.08333333333333333,0.0625,0.16666666666666666,0.5,0.25,0.2857142857142857,,0.21739130434782608,0.17391304347826086,0.75,0.75,1.0,0.08695652173913043,0.17391304347826086,,,,0.5,,,,0.4693833333333333,0.3157894736842105,0.10526315789473684,24.566666666666666,1.0,,,,,0.2,0.2,1.0,,,,,,2.0,,,,,2.0,,2.0,1.0,,,,,,0.125,,,2.0,,2.0,,,,0.6666666666666666,,,,,,,,1.0,1.0,1.0,0.14285714285714285,,,True,,,,,,,,,,,,,,,,,,,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,1099.0,18,-13.0,36,33,10.0,11,5,69,4.0,2.0,9.0,,10.0,42,2.0,2.0,2.0,2.0,3.0,5.0,1.0,,1.0,,1.0,,,,10.0,0.5555555555555556,25.0,1.0,0.2,0.14285714285714285,0.15384615384615385,0.1875,0.5,,0.4444444444444444,1.0,0.4444444444444444,0.5535888888888889,0.4914,,,8.222222222222223,0.2777777777777778,3.0,2.0,2.0,2.0,1.0,3.0,,,,5.0,,,2.0,4.0,4.0,,8.0,6.0,4.0,,4.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,1.0,,8.0,,0.6,1.0,,,,0.5555555555555556,1.0,0.5555555555555556,1.0,1.0,1.0,,0.1111111111111111,0.25,,,0.16666666666666666,,0.16666666666666666,0.3333333333333333,,,,0.75,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,0.5,,0.6128750000000001,0.4,0.8,,1.0,1.0,,0.5,0.5,0.5,0.5,1.0,,,,,2.0,,4.0,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,
