EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Travels,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,83.0,1,1,2,2,2,2,4,2,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,2617.0,44,1,81,79,43,36,160,82,43,0.5308641975308642,16.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.2777777777777778,1.5,0.2777777777777778,1.5,0.3333333333333333,0.16666666666666666,0.2,9.090909090909092,0.08333333333333333,0.07692307692307693,0.08108108108108109,0.2,0.16666666666666666,0.14285714285714285,0.5555555555555556,0.2,0.25,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6,0.2,0.8888888888888888,0.5773555555555556,0.5523,0.49813999999999997,0.6,4.75,23.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202335,1610612761,Patrick Patterson,Patrick Patterson,202335,TOR,34979.0,583,-26,1086,1077,321,356,2163,1199,318,0.2955801104972376,143.0,22.0,29.0,6.0,8.0,7.0,36.0,,3.0,7.0,34.0,66.0,21.0,70.0,153.0,3.0,7.0,39.0,16.0,18.0,34.0,63.0,6.0,21.0,23.0,48.0,77.0,7.0,7.0,,10.0,31.0,3.0,1.0,0.3,0.42857142857142855,0.3,0.5151515151515151,0.48161764705882354,0.6458333333333334,0.5168918918918919,0.6964285714285714,0.5147058823529411,0.09090909090909091,0.06896551724137931,13.258785942492013,0.07692307692307693,0.11864406779661017,0.09243697478991597,0.04040404040404041,0.13333333333333333,0.078125,0.21323529411764705,0.7586206896551724,0.8148148148148148,0.058823529411764705,0.2647058823529412,0.19444444444444445,0.19444444444444445,1.0,0.125,,,0.17647058823529413,0.20588235294117646,0.7279411764705882,0.5277566176470588,0.4891,0.5034691176470587,0.2549019607843137,6.633333333333334,24.46857142857143,9.0,11.0,5.0,10.0,29.0,2.0,14.0,34.0,3.0,4.0,4.0,11.0,22.0,11.0,17.0,8.0,8.0,4.0,13.0,41.0,34.0,8.0,34.0,14.0,11.0,13.0,24.0,8.0,5.0,4.0,3.0,4.0,61.0,10.0,17.0,2.0,4.0,29.0,3.0,11.0,1.0,6.0,7.0,5.0,18.0,2.0,6.0,4.0,1.0,1.0,3.0,22.0,4.0,26.0,2.0,9.0,5.0,9.0,6.0,1.0,2.0,9.0,5.0,1.0,41.0,4.0,0.5,0.5666666666666667,0.2222222222222222,0.6470588235294118,0.5,0.4117647058823529,0.5,0.13793103448275862,0.6111111111111112,0.16,0.06451612903225806,0.04956268221574344,0.055865921787709494,0.05172413793103448,0.052083333333333336,0.035398230088495575,0.05970149253731343,0.05426356589147287,0.06,0.06363636363636363,0.1415929203539823,0.04,0.5555555555555556,0.5454545454545454,0.21323529411764705,0.3448275862068966,0.4,0.3,0.25,0.25,1.0,0.25,0.4117647058823529,0.4117647058823529,1.0,0.4583333333333333,0.8181818181818182,0.1111111111111111,0.16666666666666666,0.75,1.0,0.8333333333333334,0.3235294117647059,0.36363636363636365,0.4117647058823529,0.06293706293706294,0.1232876712328767,0.2679738562091503,,,,,,,,,,,,,,,,,,,,,,,True
202687,1610612761,Bismack Biyombo,Bismack Biyombo,202687,TOR,20003.0,333,12,622,616,176,187,1238,670,174,0.2829581993569132,86.0,30.0,42.0,10.0,5.0,,,,,,32.0,53.0,,,93.0,,,30.0,13.0,,20.0,,5.0,28.0,49.0,88.0,128.0,8.0,7.0,1.0,11.0,33.0,6.0,,,,,0.6037735849056604,0.6037735849056604,0.5625,0.6038961038961039,0.5769230769230769,,0.09433962264150944,0.11904761904761904,12.62135922330097,0.2768361581920904,0.25,0.2664359861591695,0.2982456140350877,0.2777777777777778,0.23076923076923078,0.7924528301886793,0.7142857142857143,0.8108108108108109,0.09433962264150944,,,,,,,,0.7692307692307693,,0.7924528301886793,0.6469471698113208,0.6448833333333331,0.6349923076923077,0.3225806451612903,3.343396226415094,,9.0,15.0,7.0,1.0,6.0,1.0,,,,,,,29.0,9.0,16.0,12.0,9.0,,14.0,32.0,44.0,8.0,,,5.0,,5.0,,,4.0,,1.0,10.0,13.0,27.0,,11.0,40.0,1.0,4.0,1.0,2.0,11.0,2.0,15.0,1.0,5.0,,,5.0,6.0,45.0,10.0,53.0,5.0,19.0,10.0,14.0,11.0,,3.0,15.0,10.0,1.0,32.0,5.0,0.6875,0.7857142857142857,,0.5625,0.6923076923076923,0.6923076923076923,0.64,,0.26666666666666666,0.6875,,0.13366336633663367,0.12871287128712872,0.132013201320132,0.21818181818181817,0.13846153846153847,0.07317073170731707,0.10810810810810811,0.18518518518518517,0.25757575757575757,0.2602739726027397,0.0625,0.6666666666666666,0.7333333333333333,0.11320754716981132,0.16666666666666666,0.16666666666666666,,0.2,0.2,,,,,,0.9375,0.6,0.2222222222222222,,,,0.7,,,,0.2835820895522388,0.2835820895522388,0.34408602150537637,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,True
202709,1610612761,Cory Joseph,Cory Joseph,202709,TOR,16947.0,282,-54,523,517,181,229,1040,589,179,0.34608030592734224,73.0,22.0,32.0,6.0,29.0,1.0,4.0,,,2.0,44.0,85.0,4.0,16.0,114.0,,,14.0,27.0,6.0,74.0,6.0,8.0,10.0,9.0,19.0,24.0,13.0,7.0,6.0,16.0,29.0,2.0,0.5,0.25,,0.26666666666666666,0.5176470588235295,0.49504950495049505,0.6363636363636364,0.5229357798165137,0.6363636363636364,0.15841584158415842,0.09411764705882353,0.09375,20.361247947454846,0.06766917293233082,0.12345679012345678,0.08878504672897196,0.06818181818181818,0.05263157894736842,0.22727272727272727,0.31683168316831684,0.6875,0.7586206896551724,0.2871287128712871,0.039603960396039604,0.25,0.25,1.0,,,,0.18181818181818182,0.06060606060606061,0.4752475247524752,0.447334,0.40238000000000007,0.41501818181818184,0.12280701754385964,8.987058823529411,25.93125,3.0,3.0,5.0,11.0,24.0,11.0,3.0,12.0,,,1.0,4.0,14.0,7.0,11.0,,12.0,1.0,10.0,37.0,14.0,,11.0,3.0,22.0,10.0,32.0,9.0,1.0,13.0,4.0,5.0,74.0,1.0,3.0,1.0,,5.0,,9.0,1.0,6.0,6.0,3.0,15.0,1.0,7.0,,1.0,2.0,2.0,14.0,,17.0,1.0,5.0,4.0,,,,,,,,37.0,4.0,0.1590909090909091,0.1590909090909091,0.16666666666666666,0.6363636363636364,0.4444444444444444,0.4090909090909091,0.4868421052631579,0.16666666666666666,0.6,,0.07692307692307693,0.01764705882352941,0.011235955056179775,0.015444015444015444,0.0196078431372549,0.0196078431372549,0.014705882352941176,0.014705882352941176,,0.0784313725490196,0.0847457627118644,,,0.22727272727272727,0.2376237623762376,0.4583333333333333,0.55,0.18181818181818182,0.3793103448275862,0.39285714285714285,,0.1188118811881188,0.25,0.25,0.3333333333333333,0.2727272727272727,1.0,,,,,0.8333333333333334,0.12121212121212122,0.25,0.2727272727272727,0.047619047619047616,0.056179775280898875,0.32456140350877194,,1.0,,,,,,,6.0,1.0,1.0,1.0,0.034482758620689655,,,,,,,,,,True
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,27171.0,453,52,837,836,200,204,1673,900,197,0.23894862604540024,108.0,26.0,43.0,12.0,37.0,,,,,,52.0,115.0,30.0,85.0,253.0,3.0,8.0,25.0,23.0,20.0,84.0,39.0,9.0,17.0,33.0,51.0,61.0,19.0,10.0,9.0,18.0,39.0,2.0,0.43333333333333335,0.35294117647058826,0.375,0.35294117647058826,0.45217391304347826,0.485,0.46875,0.5454545454545454,0.5952380952380952,0.425,0.0782608695652174,0.11627906976744186,27.357512953367873,0.14042553191489363,0.11805555555555555,0.13192612137203166,0.14285714285714285,0.15492957746478872,0.10909090909090909,0.215,0.6046511627906976,0.6842105263157895,0.185,,,,,,,,0.27906976744186046,,0.64,0.47121725000000014,0.4941961538461538,0.46914186046511624,0.09881422924901186,8.763478260869565,25.652941176470595,2.0,3.0,4.0,13.0,35.0,13.0,30.0,85.0,3.0,8.0,11.0,20.0,59.0,3.0,8.0,10.0,8.0,11.0,21.0,70.0,20.0,2.0,85.0,30.0,52.0,18.0,70.0,11.0,7.0,36.0,8.0,8.0,158.0,3.0,6.0,1.0,1.0,10.0,2.0,24.0,4.0,18.0,9.0,6.0,33.0,1.0,10.0,2.0,,4.0,3.0,60.0,,74.0,6.0,29.0,3.0,2.0,2.0,,,2.0,1.0,,70.0,2.0,0.19230769230769232,0.19607843137254902,0.55,0.375,0.34782608695652173,0.5697674418604651,0.660377358490566,0.08571428571428572,0.7272727272727273,0.05,0.04,0.023715415019762844,0.02040816326530612,0.0225,0.02702702702702703,0.03488372093023256,0.010752688172043012,0.018518518518518517,0.02564102564102564,0.12643678160919541,0.12359550561797752,0.019230769230769232,0.5,0.23076923076923078,0.175,0.37142857142857144,0.40625,0.23076923076923078,0.35135135135135137,0.3611111111111111,0.07692307692307693,0.425,0.35294117647058826,0.35294117647058826,0.43333333333333335,0.1875,0.6666666666666666,,0.5,0.375,1.0,0.3333333333333333,0.46511627906976744,0.55,0.35294117647058826,0.14912280701754385,0.21014492753623187,0.2766798418972332,1.0,6.0,5.0,,,,,,51.0,,,,0.02702702702702703,4.0,1.0,5.0,0.05555555555555555,,,,,,True
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,26443.0,441,-21,836,827,282,315,1663,930,279,0.3373205741626794,112.0,26.0,46.0,17.0,117.0,1.0,7.0,,1.0,1.0,98.0,219.0,2.0,16.0,266.0,,2.0,17.0,78.0,4.0,144.0,6.0,16.0,17.0,20.0,39.0,48.0,6.0,6.0,,14.0,32.0,4.0,1.0,0.125,,0.125,0.4474885844748858,0.4297872340425532,0.4117647058823529,0.4943609022556391,0.4722222222222222,0.06808510638297872,0.0730593607305936,0.21739130434782608,30.80912863070539,0.08695652173913043,0.12781954887218044,0.10192837465564739,0.09333333333333334,0.08955223880597014,0.1568627450980392,0.19574468085106383,0.5652173913043478,0.7222222222222222,0.4978723404255319,0.029787234042553193,0.14285714285714285,0.14285714285714285,1.0,0.058823529411764705,,,0.2073170731707317,0.012195121951219513,0.26382978723404255,0.42829148936170214,0.490125,0.4197841463414633,0.06390977443609022,12.201826484018266,24.974999999999998,2.0,3.0,6.0,27.0,56.0,45.0,1.0,9.0,,1.0,,3.0,64.0,7.0,15.0,3.0,28.0,,25.0,81.0,52.0,2.0,9.0,1.0,15.0,15.0,30.0,8.0,7.0,10.0,5.0,,75.0,2.0,7.0,,2.0,9.0,6.0,19.0,1.0,11.0,12.0,8.0,31.0,6.0,13.0,4.0,4.0,1.0,1.0,43.0,2.0,72.0,5.0,30.0,6.0,2.0,1.0,1.0,,2.0,1.0,,77.0,4.0,0.2653061224489796,0.26804123711340205,,0.4666666666666667,0.358974358974359,0.34146341463414637,0.4166666666666667,0.08928571428571429,0.6129032258064516,0.1111111111111111,,0.025547445255474453,0.016666666666666666,0.02284263959390863,0.02666666666666667,0.03260869565217391,0.018691588785046728,0.012345679012345678,0.02564102564102564,0.07954545454545454,0.10975609756097561,0.05309734513274336,0.5,0.34615384615384615,0.23829787234042554,0.48214285714285715,0.5294117647058824,0.2222222222222222,0.38461538461538464,0.3879310344827586,0.24444444444444444,0.03829787234042553,0.1111111111111111,0.1111111111111111,1.0,0.17647058823529413,0.6666666666666666,,0.058823529411764705,,,0.35294117647058826,0.036585365853658534,,0.1111111111111111,0.11538461538461539,0.12295081967213115,0.30451127819548873,2.0,1.0,1.0,,,,,,,,4.0,,0.008547008547008548,,5.0,,,,,,,,True
201960,1610612761,DeMarre Carroll,DeMarre Carroll,201960,TOR,20507.0,342,21,633,636,171,176,1269,698,170,0.27014218009478674,80.0,16.0,24.0,6.0,4.0,7.0,12.0,1.0,1.0,3.0,23.0,47.0,10.0,36.0,95.0,1.0,6.0,12.0,10.0,8.0,20.0,30.0,5.0,10.0,20.0,30.0,40.0,12.0,9.0,3.0,21.0,38.0,7.0,1.0,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.48936170212765956,0.4578313253012048,0.375,0.5053191489361702,0.42857142857142855,0.43373493975903615,0.10638297872340426,0.08333333333333333,13.67403314917127,0.10638297872340426,0.09090909090909091,0.10067114093959731,0.0625,0.13114754098360656,0.06666666666666667,0.2891566265060241,0.6666666666666666,0.7272727272727273,0.04819277108433735,0.14457831325301204,0.5833333333333334,0.5833333333333334,1.0,0.08333333333333333,1.0,1.0,0.3333333333333333,0.16666666666666666,0.7228915662650602,0.5242427710843373,0.534607142857143,0.5063305555555556,0.12631578947368421,5.838297872340426,24.675,2.0,5.0,5.0,7.0,19.0,,3.0,24.0,,5.0,1.0,5.0,19.0,3.0,6.0,3.0,6.0,3.0,6.0,27.0,26.0,4.0,24.0,3.0,7.0,4.0,11.0,3.0,1.0,7.0,,,26.0,5.0,5.0,,,10.0,1.0,5.0,,2.0,,3.0,5.0,1.0,1.0,4.0,,2.0,,19.0,4.0,23.0,,7.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,,27.0,3.0,0.5652173913043478,0.6190476190476191,0.375,0.5,0.6,0.5833333333333334,0.6136363636363636,0.15789473684210525,1.0,,,0.02512562814070352,0.05319148936170213,0.034129692832764506,0.058823529411764705,0.014492753623188406,0.012658227848101266,0.046153846153846156,0.06896551724137931,0.12698412698412698,0.1076923076923077,0.022222222222222223,0.6666666666666666,0.6875,0.2289156626506024,0.3684210526315789,0.4375,0.2857142857142857,,,,0.2891566265060241,0.125,0.125,1.0,0.4166666666666667,0.4,0.5,0.4166666666666667,,,0.8333333333333334,0.2777777777777778,0.2,0.125,0.08791208791208792,0.12962962962962962,0.28421052631578947,,2.0,1.0,,,,,,,,,,,,,1.0,0.02702702702702703,2.0,0.6666666666666666,,,,True
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,9234.0,154,16,287,284,80,99,571,301,80,0.2787456445993031,43.0,26.0,41.0,11.0,7.0,,,,,,34.0,58.0,,,81.0,,,27.0,16.0,,32.0,,4.0,12.0,31.0,46.0,70.0,5.0,3.0,2.0,5.0,16.0,,,,,,0.5862068965517241,0.5862068965517241,0.4782608695652174,0.6044776119402985,0.5192307692307693,,0.06896551724137931,0.07317073170731707,23.529411764705884,0.3522727272727273,0.2926829268292683,0.3333333333333333,0.35714285714285715,0.3103448275862069,0.13333333333333333,0.7068965517241379,0.6341463414634146,0.6842105263157895,0.1206896551724138,,,,,,,,0.6875,,0.7068965517241379,0.5124862068965517,0.530838888888889,0.5578500000000001,0.3333333333333333,4.822413793103448,,10.0,20.0,10.0,4.0,10.0,4.0,,,,,,,13.0,11.0,23.0,5.0,13.0,,6.0,32.0,36.0,14.0,,,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,6.0,17.0,1.0,3.0,24.0,6.0,7.0,1.0,1.0,6.0,6.0,13.0,,2.0,2.0,1.0,3.0,3.0,23.0,4.0,19.0,1.0,8.0,2.0,8.0,5.0,,3.0,8.0,6.0,,32.0,1.0,0.5294117647058824,0.6666666666666666,,0.4782608695652174,0.8125,0.8125,0.8,0.1,0.5384615384615384,0.5,0.125,0.19540229885057472,0.12244897959183673,0.16911764705882354,0.25806451612903225,0.23076923076923078,0.1,0.15625,0.058823529411764705,0.3870967741935484,0.38461538461538464,0.3,0.75,0.5,0.1724137931034483,0.4,0.4444444444444444,0.5,0.5714285714285714,0.5714285714285714,0.75,,,,,0.8695652173913043,0.5,0.1,,,,0.9090909090909091,,,,0.12307692307692308,0.12307692307692308,0.3950617283950617,1.0,,,,,,,,,,,,,,,,,,,,,,True
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,12001.0,200,-77,374,360,116,123,734,423,115,0.31016042780748665,47.0,6.0,12.0,2.0,17.0,3.0,8.0,,,1.0,18.0,40.0,14.0,37.0,89.0,1.0,1.0,3.0,3.0,9.0,24.0,39.0,3.0,10.0,9.0,19.0,21.0,8.0,7.0,1.0,7.0,17.0,4.0,0.9285714285714286,0.3783783783783784,1.0,0.3783783783783784,0.45,0.5064935064935064,0.3,0.5297619047619048,0.3,0.4805194805194805,0.075,0.08333333333333333,21.545667447306794,0.08823529411764706,0.20833333333333334,0.12666666666666668,0.08108108108108109,0.12903225806451613,0.15384615384615385,0.15584415584415584,0.5,0.5454545454545454,0.22077922077922077,0.1038961038961039,0.375,0.375,1.0,,,,0.16666666666666666,0.08333333333333333,0.6363636363636364,0.49343636363636373,0.4672,0.5441208333333334,0.033707865168539325,10.239999999999998,25.032432432432433,,2.0,1.0,4.0,11.0,8.0,11.0,29.0,1.0,1.0,1.0,8.0,11.0,,4.0,,1.0,1.0,6.0,11.0,12.0,,29.0,11.0,6.0,3.0,9.0,2.0,1.0,5.0,1.0,,21.0,1.0,1.0,,,2.0,1.0,6.0,,3.0,2.0,3.0,8.0,,4.0,1.0,,2.0,1.0,13.0,1.0,16.0,,2.0,3.0,,,,,,,,11.0,4.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,,0.3333333333333333,0.20833333333333334,0.34375,,0.75,,,0.008333333333333333,0.014705882352941176,0.010638297872340425,0.034482758620689655,,,0.018867924528301886,,0.058823529411764705,0.22857142857142856,0.024390243902439025,,0.3333333333333333,0.14285714285714285,0.36363636363636365,0.36363636363636365,0.5,0.47058823529411764,0.5333333333333333,0.25,0.37662337662337664,0.3793103448275862,0.39285714285714285,0.9090909090909091,0.4,,,0.2,1.0,1.0,0.5,0.6666666666666666,0.125,0.3793103448275862,0.04938271604938271,0.047619047619047616,0.12359550561797752,,1.0,1.0,,,1.0,,,3.0,,,,0.11764705882352941,,,2.0,0.05128205128205128,,,1.0,0.02702702702702703,0.034482758620689655,True
