EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,BlockingFouls,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyFG2M,PenaltyFtPoints,Corner3Assists,OffThreePtRebounds,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,BadPassOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,Travels,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,FTDefRebounds,DefFTReboundPct,on,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,Corner3PctBlocked
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,10311.0,172,50,320,323,20,22.0,33,643,10.0,24.0,2.0,5.0,1.0,7.0,17.0,1.0,17.0,42.0,7.0,41.0,309,2.0,5.0,4.0,8.0,1.0,26.0,8.0,4.0,7.0,10.0,2.0,12.0,2.0,3.0,1.0,6.0,26.0,7.0,6.0,20.0,26.0,7.0,33.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,6.0,9.0,13,2.0,1.0,10.0,1.0,1.0,11.0,3.0,7.0,9.0,7.0,2.0,9.0,5.0,1.0,1.0,19,0.7647058823529411,0.8666666666666667,0.40476190476190477,0.4,0.40476190476190477,0.4,0.44565217391304346,0.5714285714285714,0.16666666666666666,0.20833333333333334,0.11764705882352941,14.689265536723164,0.6666666666666666,0.15625,0.05555555555555555,0.11320754716981132,0.143646408839779,0.0457516339869281,0.023255813953488372,0.07317073170731707,0.07142857142857142,0.1206896551724138,0.23529411764705882,0.1388888888888889,0.13333333333333333,0.08695652173913043,0.05555555555555555,0.5555555555555556,0.5714285714285714,0.4166666666666667,0.5263157894736842,0.8,0.40476190476190477,0.4117647058823529,0.4666666666666667,0.7142857142857143,0.023809523809523808,1.0,0.4,1.0,0.5714285714285714,0.5149142857142858,0.56,0.5472,0.15217391304347827,0.15217391304347827,0.1951219512195122,4.128571428571429,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626246,1610612759,Boban Marjanovic,Boban Marjanovic,1626246,SAS,648.0,11,10,23,21,8,,1,44,,,,,,1.0,2.0,,1.0,2.0,,2.0,16,,,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,3.0,4.0,1.0,5.0,,,,,,,1.0,,1.0,1.0,2,1.0,,,,,,,,,,,,,,,8,1.0,1.0,0.5,,0.5,,0.5,,,,,12.5,,0.375,0.2,0.3333333333333333,0.36363636363636365,0.14285714285714285,0.5,,,0.3333333333333333,,0.5,,0.5,,,,,,,1.0,0.5,0.5,1.0,,,,,,0.39225,,0.3935,,,,12.25,0.34782608695652173,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,16044.0,267,50,509,515,66,76.0,49,1024,5.0,9.0,,,,,2.0,6.0,6.0,17.0,2.0,86.0,523,,,,9.0,1.0,8.0,4.0,,,7.0,,7.0,,5.0,1.0,1.0,14.0,,11.0,20.0,31.0,,31.0,,21.0,11.0,10.0,4.0,4.0,2.0,,6.0,15.0,20,,,8.0,1.0,,3.0,,,7.0,6.0,1.0,8.0,6.0,,,64,0.6666666666666666,0.6666666666666666,0.35294117647058826,,0.6461538461538462,0.75,0.6515151515151515,0.75,,,,12.857142857142858,0.6666666666666666,0.1111111111111111,,0.13414634146341464,0.1183206106870229,,,,,0.0625,0.21739130434782608,0.09259259259259259,0.10416666666666667,0.17647058823529413,,0.75,0.13846153846153847,0.5555555555555556,0.5555555555555556,0.6,0.03076923076923077,,,,0.09230769230769231,,,,0.8769230769230769,0.5394100000000002,0.51054,0.4623399999999999,0.015384615384615385,,0.10465116279069768,8.241176470588234,0.12966601178781925,2.0,,1.0,8.0,16.0,2.0,2.0,3.0,16.0,32.0,1.0,4.0,2.0,6.0,24.0,48.0,3.0,6.0,2.0,9.0,6.0,66.0,6.0,32.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.9166666666666666,0.5,0.5,0.2222222222222222,0.5,0.3,0.3,0.7384615384615385,0.16666666666666666,0.16666666666666666,1.0,0.24615384615384617,0.5,0.5,0.875,0.49230769230769234,0.5,0.5,0.9375,0.3333333333333333,1.0,1.0,0.6666666666666666,0.25,1.0,0.3,0.6,0.3333333333333333,0.5,0.020833333333333332,0.06976744186046512,24.589583333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,13038.0,217,39,416,417,36,55.0,42,833,27.0,35.0,3.0,4.0,3.0,12.0,24.0,24.0,47.0,83.0,22.0,134.0,426,3.0,5.0,,6.0,7.0,24.0,70.0,4.0,7.0,9.0,12.0,21.0,6.0,6.0,,3.0,54.0,6.0,9.0,24.0,33.0,9.0,42.0,4.0,21.0,15.0,6.0,8.0,4.0,3.0,4.0,11.0,4.0,11,,2.0,20.0,,1.0,28.0,1.0,11.0,9.0,6.0,2.0,11.0,11.0,1.0,,34,0.2553191489361702,0.26666666666666666,0.5662650602409639,0.6,0.56,0.5,0.5848214285714286,0.5,0.08433734939759036,0.08571428571428572,0.08333333333333333,26.797385620915033,0.7272727272727273,0.15894039735099338,0.040268456375838924,0.13636363636363635,0.15207373271889402,0.046875,0.06382978723404255,0.058823529411764705,,0.14285714285714285,0.10256410256410256,0.23809523809523808,0.175,0.07692307692307693,0.1,1.0,0.35,0.7714285714285715,0.84375,0.37037037037037035,0.24,0.5,0.5454545454545454,0.08333333333333333,0.24,0.6666666666666666,0.75,0.2727272727272727,0.52,0.5150174999999999,0.5324249999999999,0.49458636363636366,0.1,0.11827956989247312,0.04477611940298507,8.319277108433736,0.08653846153846154,,1.0,8.0,5.0,5.0,,,1.0,1.0,12.0,,1.0,,3.0,6.0,17.0,,1.0,1.0,4.0,16.0,15.0,3.0,12.0,1.0,1.0,,,2.0,2.0,2.0,14.0,,0.8333333333333334,0.35294117647058826,,0.25,0.35294117647058826,0.5,0.5714285714285714,0.17,0.3333333333333333,0.36363636363636365,0.125,0.05,1.0,1.0,1.0,0.12,0.08333333333333333,0.08333333333333333,,,,,0.16666666666666666,,,0.09090909090909091,0.2727272727272727,,0.08333333333333333,,0.11940298507462686,24.46470588235294,3.0,1.0,4.0,5.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,0.5714285714285714,0.08333333333333333,0.06976744186046512,0.06451612903225806,0.08333333333333333,1.0,1.0,,,,,,,,,,,True,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,12026.0,200,20,376,380,40,40.0,35,756,16.0,26.0,,,2.0,6.0,15.0,21.0,31.0,62.0,9.0,77.0,397,,,2.0,5.0,6.0,8.0,54.0,,7.0,29.0,12.0,41.0,6.0,12.0,3.0,14.0,94.0,,5.0,11.0,16.0,1.0,17.0,,2.0,2.0,,7.0,4.0,5.0,3.0,12.0,4.0,11,,,13.0,,,11.0,3.0,5.0,2.0,1.0,,2.0,2.0,,,38,0.12903225806451613,0.12903225806451613,0.5,,0.4594594594594595,0.75,0.4935897435897436,0.8333333333333334,0.11290322580645161,0.23076923076923078,,21.79176755447942,0.5833333333333334,0.07746478873239436,,0.08771929824561403,0.08040201005025126,0.005780346820809248,,,,0.05970149253731343,,0.175,0.030303030303030304,0.16666666666666666,,1.0,0.35135135135135137,0.6153846153846154,0.8,0.125,0.20270270270270271,0.4,0.4,,0.28378378378378377,,,0.2222222222222222,0.5135135135135135,0.503404794520548,,0.49899374999999996,0.06578947368421052,0.078125,0.06493506493506493,8.90967741935484,0.10638297872340426,1.0,,9.0,2.0,7.0,1.0,2.0,1.0,,5.0,,,,2.0,2.0,12.0,1.0,2.0,1.0,3.0,12.0,6.0,,4.0,,2.0,,,2.0,,,10.0,,1.0,0.16666666666666666,0.5,0.3333333333333333,0.18181818181818182,0.5,0.5454545454545454,0.16216216216216217,0.42857142857142855,0.45,0.2222222222222222,0.0945945945945946,0.2857142857142857,0.2857142857142857,1.0,0.06756756756756757,,,,1.0,0.5,1.0,,,,0.1111111111111111,0.2222222222222222,,,,0.15584415584415584,25.825,1.0,1.0,3.0,3.0,6.0,1.0,1.0,,,1.0,1.0,0.5,0.047619047619047616,0.02564102564102564,0.037037037037037035,,0.5,1.0,1.0,1.0,3.0,0.08333333333333333,0.2,,,,,,True,,,,,,
2755,1610612759,Kevin Martin,Kevin Martin,2755,SAS,374.0,6,8,13,13,8,,2,26,,,,,,,,,,,1.0,4.0,4,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,,1.0,,1,,1.0,1.0,,,2.0,,1.0,,,,,,,,8,,,,,1.5,,1.0,,,,,20.0,,0.2,,0.3333333333333333,0.25,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,1.0,0.6285,,0.6285,0.5,1.0,,,0.6153846153846154,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,3.0,,1.0,1.0,,,,,,,4.0,,1.0,1.0,,1.0,1.0,1.5,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,24.9,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1889,1610612759,Andre Miller,Andre Miller,1889,SAS,470.0,8,8,16,17,6,,2,33,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,11,1.0,1.0,,2.0,,,2.0,2.0,,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,6,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,5.555555555555555,,0.16666666666666666,0.125,,0.125,0.125,,,0.3333333333333333,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,0.68,0.68,,,,1.0,0.4,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,13896.0,232,38,439,449,55,65.0,40,888,16.0,28.0,3.0,9.0,3.0,18.0,40.0,44.0,60.0,112.0,27.0,153.0,456,5.0,16.0,4.0,14.0,15.0,62.0,58.0,4.0,2.0,4.0,3.0,7.0,1.0,3.0,1.0,,17.0,11.0,17.0,26.0,43.0,14.0,57.0,,4.0,3.0,1.0,6.0,3.0,2.0,3.0,8.0,8.0,14,3.0,,21.0,,1.0,31.0,5.0,16.0,9.0,8.0,1.0,9.0,4.0,,1.0,53,0.5166666666666667,0.5344827586206896,0.5357142857142857,0.3125,0.5526315789473685,0.3125,0.6023622047244095,0.3888888888888889,0.017857142857142856,0.03571428571428571,0.025,28.008298755186722,0.75,0.16352201257861634,0.0728476821192053,0.23943661971830985,0.18695652173913044,0.07179487179487179,0.13043478260869565,0.037037037037037035,0.058823529411764705,0.16666666666666666,0.175,0.14893617021276595,0.2857142857142857,0.1724137931034483,,0.4444444444444444,0.24561403508771928,0.5714285714285714,0.5925925925925926,0.6875,0.3508771929824561,0.45,0.46153846153846156,0.05555555555555555,0.38596491228070173,0.5625,0.3333333333333333,0.1875,0.2631578947368421,0.44712631578947365,0.49553333333333327,0.4090125,0.128,0.13008130081300814,0.0915032679738562,10.482142857142858,0.1252847380410023,,,26.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,26.0,6.0,,1.0,1.0,,,,2.0,,,26.0,,1.0,1.0,,1.0,1.0,0.65625,0.6842105263157895,0.017543859649122806,0.5909090909090909,0.5909090909090909,0.7307692307692307,0.008771929824561403,1.0,1.0,1.0,0.008771929824561403,1.0,1.0,1.0,,,,,,,,0.0625,1.0,1.0,,0.16993464052287582,24.85,2.0,,9.0,5.0,2.0,3.0,,,,,2.0,0.6,,0.06818181818181818,0.0967741935483871,,0.6666666666666666,,,,,,,2.0,,,,,True,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,3246.0,54,23,102,109,32,32.0,8,211,,,,,,,1.0,3.0,,4.0,6.0,18.0,107,,1.0,,,,,,,,4.0,4.0,8.0,2.0,3.0,,1.0,20.0,1.0,2.0,2.0,4.0,1.0,5.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,9,1.0,,9.0,1.0,,7.0,,1.0,,,,,,,,32,,,,,0.75,,0.8181818181818182,,,,,12.499999999999998,0.6666666666666666,0.058823529411764705,0.038461538461538464,0.125,0.08,0.02631578947368421,0.14285714285714285,,,0.0625,,0.09090909090909091,0.2222222222222222,,,,,,,,0.125,,,,0.375,,,,0.5,0.48285625,0.3965,0.6684,0.2,0.2,,16.25,0.3137254901960784,,,,1.0,1.0,,,,3.0,3.0,,,1.0,1.0,4.0,4.0,,,1.0,1.0,4.0,9.0,3.0,3.0,3.0,1.0,,1.0,1.0,,,4.0,2.0,0.75,1.0,,1.0,1.0,1.5,1.0,0.5,,,,0.125,1.0,1.0,1.0,0.375,1.0,1.0,0.6666666666666666,,,,,,,,1.0,1.0,1.0,0.2,0.2222222222222222,24.65,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,True,,,,,,
2561,1610612759,David West,David West,2561,SAS,3361.0,56,6,107,109,30,30.0,11,216,2.0,8.0,,2.0,1.0,2.0,4.0,6.0,7.0,18.0,1.0,18.0,114,,3.0,,,3.0,10.0,4.0,,1.0,1.0,,1.0,,1.0,,,2.0,4.0,4.0,4.0,8.0,5.0,13.0,2.0,3.0,2.0,1.0,,,3.0,,3.0,1.0,8,2.0,,2.0,1.0,,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,29,0.7142857142857143,0.7142857142857143,0.3888888888888889,,0.425,,0.42857142857142855,,0.05555555555555555,0.125,,20.33898305084746,,0.13793103448275862,0.12903225806451613,0.2,0.16326530612244897,0.11904761904761904,0.25,0.2222222222222222,,,0.3333333333333333,0.18181818181818182,0.2727272727272727,0.1111111111111111,0.18181818181818182,1.0,0.4,0.25,0.2857142857142857,0.5,0.2,0.5,0.5,0.5,0.3,0.6666666666666666,,0.3333333333333333,0.5,0.5436475,0.5205000000000001,0.5901666666666666,0.047619047619047616,0.05263157894736842,,7.5166666666666675,0.2803738317757009,,,3.0,,,,,,1.0,2.0,,,,,1.0,2.0,,,,,6.0,3.0,,2.0,1.0,,,,,,,6.0,4.0,1.0,0.5,,,0.5,1.0,1.0,0.1,0.5,0.5,1.0,,,,,0.1,0.5,0.5,1.0,,,,,,,,,,0.5,,0.3333333333333333,24.4,1.0,,3.0,,,1.0,,1.0,,,,1.0,,0.09090909090909091,0.1111111111111111,,1.0,,,,1.0,,,,1.0,,,,True,,,,,,
