EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFGM,SecondChanceFtPoints,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,ThreePtAssists,Arc3Assists,on,PtsPutbacks,Corner3Assists,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,ShortMidRangeAssists,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Blocked3s,BlockedArc3
101139,1610612754,CJ Miles,CJ Miles,101139,IND,196.0,3,6,6,7,6,7,1.0,13,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,6,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,42.857142857142854,0.3333333333333333,0.2,0.5,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.50675,0.50675,1.0,1.0,2.0,25.65,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,619.0,10,-4,21,20,19,17,3.0,41,,,,,,,4.0,3.0,2.0,4.0,4.0,9.0,24,,,,2.0,3.0,3.0,9.0,,4.0,1.0,1.0,1.0,9.0,19,,,0.5,,0.6666666666666666,0.4375,,0.5833333333333334,0.5,,0.6428571428571429,0.5,45.833333333333336,0.3333333333333333,0.1,,,,,,0.5,,,,,,0.5,0.5,0.4094625,0.40350833333333336,,1.0,14.675,26.75,0.9047619047619048,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.25,0.5,0.5,1.0,0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.3333333333333333,0.25,0.1111111111111111,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201941,1610612754,Jordan Hill,Jordan Hill,201941,IND,619.0,10,-4,21,20,19,17,3.0,41,,,,,,,,,,2.0,,,24,,,,,2.0,,,,,,3.0,5.0,,19,,,,,,,,,,,,,8.333333333333334,,0.3,,,,,,,,,,,,,,0.35845,0.35845,,,16.0,,0.9047619047619048,,1.0,1.0,,,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,2.0,1.0,1.0,3.0,2.0,0.42857142857142855,0.2,0.16666666666666666,0.18181818181818182,0.25,0.16666666666666666,0.25,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,619.0,10,-4,21,20,19,17,3.0,41,,,,,,,,,,,,,24,,,,,,,,,,,,1.0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9047619047619048,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,0.16666666666666666,0.09090909090909091,,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,619.0,10,-4,21,20,19,17,3.0,41,2.0,2.0,2.0,2.0,,,,,3.0,4.0,,7.0,24,2.0,2.0,5.0,1.0,2.0,,2.0,6.0,,,,,2.0,19,1.0,1.0,0.75,1.0,0.5,0.75,1.0,0.5,0.875,1.25,0.5,,16.666666666666668,,,,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.5,0.5192249999999999,0.40335,0.7142857142857143,0.2857142857142857,9.350000000000001,,0.9047619047619048,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,0.25,0.25,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5135,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201951,1610612754,Ty Lawson,Ty Lawson,201951,IND,188.0,3,-9,7,6,7,6,,13,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,13,,,,1.0,1.0,1.0,2.0,,1.0,,,,2.0,7,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,28.57142857142857,,,,,,,,0.5,,,,,,0.5,0.5,0.4093,0.4093,,1.0,13.5,26.7,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,235.0,4,-1,8,7,6,4,2.0,15,,,,,,,,,,,,,9,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,10315.0,172,7,322,323,76,49,26.0,645,18.0,31.0,5.0,10.0,,,,,21.0,42.0,,57.0,309,5.0,11.0,11.0,,3.0,,3.0,32.0,,8.0,24.0,36.0,3.0,76,0.7619047619047619,0.8888888888888888,0.5,0.45454545454545453,,0.5,0.45454545454545453,,0.5277777777777778,0.5,0.25,,19.2090395480226,0.11594202898550725,0.11956521739130435,0.1,0.7380952380952381,0.5806451612903226,0.6,0.7222222222222222,,0.9090909090909091,0.5,0.4,,,,0.7380952380952381,0.567152380952381,0.37693333333333334,0.19298245614035087,0.05263157894736842,2.8000000000000007,,0.2360248447204969,3.0,11.0,,,,,15.0,,3.0,10.0,,,1.0,7.0,8.0,5.0,17.0,3.0,1.0,11.0,,14.0,2.0,11.0,1.0,25.0,15.0,25.0,10.0,1.0,,,,,0.023809523809523808,,0.21428571428571427,0.15789473684210525,0.2619047619047619,0.2727272727272727,0.2727272727272727,,,,,,,0.19607843137254902,0.19607843137254902,2.0,5.0,7.0,14.0,12.0,0.12173913043478261,0.06862745098039216,0.125,0.08450704225352113,0.030303030303030304,0.16,0.075,0.14705882352941177,0.14634146341463414,,1.0,1.0,6.0,5.0,6.0,,,,0.62615,1.0,,False,6.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,0.03225806451612903,0.18181818181818182,0.14634146341463414,0.06666666666666667,0.05,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,5318.0,89,-24,165,165,26,21,19.0,330,2.0,7.0,1.0,2.0,2.0,2.0,12.0,1.0,7.0,17.0,18.0,22.0,188,2.0,4.0,4.0,2.0,2.0,3.0,9.0,8.0,11.0,5.0,19.0,23.0,9.0,26,0.5714285714285714,0.6666666666666666,0.4117647058823529,0.5,1.0,0.2857142857142857,0.5,0.7,0.3055555555555556,0.5,0.75,0.5142857142857142,21.195652173913043,0.13513513513513514,0.16483516483516483,0.14814814814814814,0.2,0.2857142857142857,0.4,,0.34285714285714286,0.5,0.5,,0.4,1.0,0.2,0.7142857142857143,0.5046382352941176,0.6356900000000001,0.18181818181818182,0.4090909090909091,8.01764705882353,26.800000000000004,0.15757575757575756,2.0,6.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,6.0,2.0,2.0,3.0,4.0,1.0,9.0,3.0,1.0,,,3.0,,6.0,,7.0,1.0,3.0,1.0,,1.0,0.1111111111111111,0.3333333333333333,0.11764705882352941,0.11764705882352941,,1.0,0.1,0.17142857142857143,0.3333333333333333,0.3333333333333333,0.11428571428571428,0.16666666666666666,0.18181818181818182,1.0,1.0,0.18181818181818182,0.027777777777777776,0.05555555555555555,2.0,1.0,3.0,10.0,4.0,0.18518518518518517,0.05454545454545454,0.04,0.05,0.058823529411764705,0.0625,0.17391304347826086,0.14285714285714285,0.23529411764705882,3.0,,,1.0,,1.0,0.75,0.75,1.0,0.45776666666666666,1.0,,False,2.0,1.0,4.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,0.2857142857142857,0.6666666666666666,0.04,,0.043478260869565216,1.0,0.5,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.08333333333333333,0.07692307692307693,0.17142857142857143,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,13519.0,225,5,428,422,144,105,41.0,850,15.0,27.0,,,5.0,11.0,15.0,6.0,26.0,55.0,21.0,81.0,442,,1.0,,9.0,18.0,8.0,36.0,12.0,15.0,5.0,23.0,27.0,36.0,144,0.23076923076923078,0.23076923076923078,0.4727272727272727,,0.5,0.48026315789473684,,0.6346153846153846,0.50625,,0.6666666666666666,0.27631578947368424,20.464135021097047,0.06578947368421052,0.10087719298245613,0.03636363636363636,0.35526315789473684,0.5555555555555556,0.6521739130434783,0.26666666666666666,0.19736842105263158,,,,0.4230769230769231,0.45454545454545453,0.23076923076923078,0.631578947368421,0.5142361842105263,0.5027846153846153,,0.4444444444444444,7.94,24.876190476190477,0.3364485981308411,4.0,10.0,18.0,6.0,4.0,7.0,8.0,5.0,3.0,40.0,9.0,6.0,4.0,21.0,30.0,6.0,69.0,12.0,7.0,5.0,,17.0,7.0,9.0,,17.0,14.0,10.0,6.0,4.0,0.42857142857142855,0.3333333333333333,0.625,0.3333333333333333,0.07272727272727272,,0.7058823529411765,0.14285714285714285,0.13157894736842105,0.4,0.4,0.23684210526315788,0.4,0.4,0.5,0.6666666666666666,0.4,0.075,0.1016949152542373,12.0,1.0,3.0,18.0,4.0,0.11842105263157894,0.022727272727272728,0.017857142857142856,0.02127659574468085,,0.03225806451612903,0.12280701754385964,0.06666666666666667,0.16,7.0,,2.0,,,,0.3888888888888889,0.3888888888888889,0.14285714285714285,0.4426,9.0,6.0,False,,3.0,,,15.0,10.0,5.0,4.0,5.0,,1.0,,,,,,,,,0.14814814814814814,,0.0392156862745098,,,,0.25,6.0,2.0,,,7.0,,,,,0.02857142857142857,0.07894736842105263,0.07692307692307693,1.0,1.0,12.0,3.0,0.16666666666666666,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
