EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,PtsPutbacks,OffTwoPtRebounds,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFtPoints,Fg2aBlocked,FTDefRebounds,SelfOReb,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,BadPassSteals,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,Travels,Offensive Fouls Drawn,Charge Fouls Drawn,BlockedLongMidRange,on,Technical Free Throw Trips,SecondChanceFtPoints,3SecondViolations,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFouls
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,3524.0,59.0,-3.0,124,129.0,56,65.0,13.0,253,1.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,3.0,2.0,9.0,5.0,12.0,19.0,144.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,15.0,1.0,7.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,6.0,2.0,8.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,7.0,3.0,56,2.0,0.5,0.5,1.0,0.4166666666666667,0.5,0.3333333333333333,0.45454545454545453,0.2222222222222222,0.4523809523809524,0.5,0.25,0.4523809523809524,0.5,0.25,0.5714285714285714,16.783216783216783,0.6666666666666666,0.08695652173913043,0.2857142857142857,0.05263157894736842,0.18181818181818182,0.019230769230769232,0.07142857142857142,0.2,0.3333333333333333,0.2222222222222222,0.19047619047619047,0.25,0.25,1.0,0.09523809523809523,0.5,0.5,0.14285714285714285,0.19047619047619047,0.5,0.5,1.0,0.38095238095238093,0.375,0.375,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.7619047619047619,0.42857142857142855,0.5122552631578947,0.3903,0.47711249999999994,0.15789473684210525,0.15789473684210525,8.58888888888889,27.71666666666667,0.45161290322580644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,2077.0,35.0,-1.0,72,71.0,15,18.0,12.0,143,2.0,4.0,,,,1.0,1.0,5.0,,,,2.0,,,,3.0,5.0,1.0,7.0,11.0,78.0,1.0,,,2.0,,1.0,1.0,3.0,4.0,2.0,3.0,,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,,2.0,2.0,1.0,,1.0,3.0,,4.0,1.0,10.0,3.0,15,1.0,0.6666666666666666,1.0,1.0,0.14285714285714285,,1.0,0.14285714285714285,0.6,0.375,1.0,1.5,0.4230769230769231,1.0,1.5,0.5833333333333334,19.54022988505747,0.25,,,,,0.05,,,,,0.3333333333333333,0.5,0.5,0.5,,,,0.08333333333333333,0.4166666666666667,0.2,0.2,1.0,0.16666666666666666,,,,,,,,,,,0.9166666666666666,,0.565875,0.8417,0.58965,0.18181818181818182,0.2727272727272727,5.5,23.814285714285717,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.08695652173913043,0.1111111111111111,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201563,1610612745,Michael Beasley,Michael Beasley,201563,HOU,4813.0,80.0,-23.0,168,170.0,70,71.0,20.0,338,9.0,14.0,8.0,6.0,17.0,9.0,2.0,3.0,,,,3.0,,,1.0,20.0,40.0,2.0,6.0,52.0,200.0,6.0,,,2.0,15.0,2.0,4.0,26.0,24.0,16.0,6.0,1.0,2.0,,2.0,1.0,3.0,1.0,,2.0,7.0,,4.0,7.0,17.0,4.0,21.0,3.0,,2.0,4.0,1.0,7.0,4.0,8.0,26.0,70,2.0,0.6,0.6,1.0,0.3333333333333333,,0.5,0.4,0.5,0.5,0.16666666666666666,0.5789473684210527,0.5306122448979592,0.16666666666666666,0.6190476190476191,0.13043478260869565,29.015544041450777,0.42857142857142855,0.21212121212121213,0.12121212121212122,,0.16666666666666666,0.05063291139240506,,0.21428571428571427,0.13043478260869565,0.1,0.30434782608695654,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.3695652173913043,0.35294117647058826,0.42857142857142855,0.1956521739130435,0.06521739130434782,0.6666666666666666,0.6666666666666666,1.0,0.06521739130434782,,,,,,,,0.42105263157894735,0.05263157894736842,,0.43478260869565216,,0.46746111111111105,0.51168,0.4854472222222222,0.038461538461538464,0.5,8.5275,28.299999999999997,0.4166666666666667,1.0,3.0,5.0,2.0,3.0,6.0,1.0,,4.0,,4.0,2.0,,5.0,7.0,3.0,0.16666666666666666,0.0784313725490196,0.13043478260869565,,0.5555555555555556,0.5555555555555556,0.8,0.5,0.3333333333333333,0.15789473684210525,0.6666666666666666,0.0625,0.07142857142857142,4.0,8.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5333333333333333,0.1,0.07142857142857142,0.17647058823529413,0.46153846153846156,0.05,0.2,0.2222222222222222,0.05263157894736842,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,3816.0,64.0,-19.0,134,134.0,65,63.0,14.0,268,3.0,9.0,6.0,3.0,6.0,2.0,,2.0,,,3.0,14.0,3.0,1.0,6.0,8.0,17.0,3.0,16.0,45.0,160.0,,1.0,3.0,3.0,11.0,1.0,7.0,27.0,4.0,12.0,6.0,1.0,13.0,3.0,14.0,7.0,21.0,2.0,5.0,8.0,49.0,1.0,2.0,3.0,7.0,1.0,8.0,5.0,1.0,4.0,3.0,1.0,8.0,2.0,3.0,27.0,65,1.0,0.25,0.25,0.6666666666666666,0.1875,0.3333333333333333,0.14285714285714285,0.2,0.47058823529411764,0.3787878787878788,0.5,0.4166666666666667,0.5232558139534884,0.5,0.5625,0.48484848484848486,33.77483443708609,0.625,0.11538461538461539,0.08695652173913043,0.045454545454545456,0.10204081632653061,0.016666666666666666,,0.18181818181818182,0.0625,0.14285714285714285,0.2727272727272727,0.3333333333333333,0.375,0.6666666666666666,0.18181818181818182,0.5,0.5,0.06060606060606061,0.06060606060606061,,,,0.42424242424242425,0.21428571428571427,0.21428571428571427,0.6666666666666666,,,,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.7575757575757576,0.23076923076923078,0.4692156249999999,0.48667499999999997,0.44222352941176474,0.06666666666666667,0.6,5.964705882352942,28.224999999999998,0.48507462686567165,,,2.0,,1.0,20.0,,,,,3.0,,,11.0,22.0,6.0,,,,,1.0,1.0,,,,0.05555555555555555,,0.1951219512195122,0.2608695652173913,2.0,6.0,12.0,1.0,2.0,,5.0,,2.0,,,,,2.0,,2.0,0.5454545454545454,0.058823529411764705,0.1111111111111111,,0.18181818181818182,,0.1111111111111111,,,,,0.3333333333333333,1.0,3.0,3.0,3.0,5.0,2.0,2.0,0.14285714285714285,0.3333333333333333,1.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,2882.0,48.0,-22.0,92,94.0,18,16.0,13.0,186,8.0,10.0,1.0,,3.0,,,,,,,,,,,8.0,13.0,,,18.0,127.0,4.0,,,4.0,1.0,,,2.0,10.0,6.0,,,,,1.0,4.0,5.0,4.0,,,14.0,3.0,4.0,7.0,13.0,8.0,21.0,1.0,,1.0,,,1.0,3.0,5.0,2.0,18,,0.625,0.8333333333333334,,,,,,0.6153846153846154,0.6153846153846154,0.5,1.0,0.6,0.4,1.0,,14.678899082568806,1.0,0.3684210526315789,0.2222222222222222,0.16666666666666666,0.2972972972972973,0.16666666666666666,0.25,0.375,0.3333333333333333,,0.7692307692307693,0.8,1.0,0.625,0.23076923076923078,,,,,,,,,,,,,,,,1.0,,,0.7692307692307693,,0.6511692307692307,0.666,0.5464,0.2222222222222222,0.1111111111111111,2.1923076923076925,,0.1956521739130435,2.0,4.0,,,,2.0,2.0,4.0,5.0,,,,,6.0,4.0,2.0,0.5,0.16666666666666666,0.18181818181818182,0.2,,,,1.0,0.5,,,0.13333333333333333,0.13333333333333333,1.0,1.0,,3.0,2.0,,1.0,1.0,,,2.0,1.0,,,,,1.0,0.23076923076923078,0.2,0.3333333333333333,1.0,0.14285714285714285,0.4,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,True,,,,,,,,,,
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,347.0,6.0,-9.0,15,17.0,9,13.0,1.0,32,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,2.0,2.0,6.0,21.0,,,,,,2.0,2.0,6.0,,,6.0,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,6.0,9,,,,1.0,1.0,,1.0,1.0,,1.5,,1.5,1.0,,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,0.5334,,0.5334,,1.0,,25.45,0.6,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,2879.0,48.0,-25.0,103,103.0,53,51.0,9.0,206,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,4.0,1.0,,1.0,1.0,3.0,2.0,5.0,8.0,125.0,,,1.0,,3.0,1.0,2.0,5.0,,2.0,6.0,,4.0,1.0,,,,,,,,,2.0,,3.0,,3.0,2.0,,2.0,2.0,,4.0,2.0,7.0,5.0,53,1.0,,,1.0,0.4,,0.5,0.4,0.3333333333333333,0.5,,0.5,0.5,,0.5,0.625,10.619469026548673,0.5,,0.09090909090909091,,0.05128205128205128,,,,0.0625,0.16666666666666666,0.125,,,,,,,0.25,0.125,1.0,1.0,1.0,0.5,0.25,0.25,1.0,,,,1.0,0.2,0.2,,0.75,0.25,0.4258,0.504,0.35428,,0.625,13.866666666666665,25.9,0.5145631067961165,,,1.0,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,0.5,0.5,,,,0.2,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,0.3333333333333333,,,,0.1111111111111111,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,2304.0,38.0,-11.0,77,78.0,27,20.0,14.0,155,1.0,4.0,3.0,3.0,5.0,,,,,,1.0,1.0,,,,4.0,9.0,1.0,1.0,13.0,92.0,2.0,,,4.0,4.0,,,2.0,2.0,6.0,3.0,,1.0,1.0,3.0,,3.0,,,1.0,6.0,1.0,4.0,4.0,8.0,2.0,10.0,,,,1.0,,1.0,2.0,4.0,2.0,27,,0.25,0.5,1.0,1.0,,,1.0,0.4444444444444444,0.55,1.0,0.25,0.5909090909090909,1.0,0.25,0.1,12.765957446808512,,0.21052631578947367,0.2222222222222222,0.08333333333333333,0.21621621621621623,0.044444444444444446,,,0.16666666666666666,0.3333333333333333,0.4,0.25,0.25,,0.5,0.6,0.6,,,,,,0.1,1.0,1.0,1.0,,,,,0.75,,,0.5,1.0,0.511735,0.5405,0.497925,0.3076923076923077,0.15384615384615385,5.966666666666668,24.1,0.35064935064935066,1.0,1.0,,,,2.0,2.0,4.0,1.0,,,,,4.0,2.0,,1.0,0.030303030303030304,0.06666666666666667,,,,,0.5,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,0.25,,,,,,0.14285714285714285,0.5,,0.3333333333333333,,0.3333333333333333,,,,2.0,1.0,,,0.2,,,,,,,,,,,1.0,2.0,,,True,,,,,,,,,,
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,56.0,1.0,4.0,4,5.0,4,5.0,,9,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,4.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4,1.0,,,,1.0,,1.0,1.0,,1.5,,1.5,1.5,,1.5,1.0,25.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.5136,,0.5136,,1.0,,24.2,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202726,1610612745,Andrew Goudelock,Andrew Goudelock,202726,HOU,12.0,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
