EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,Travels,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Offensive Fouls,on,HeaveAttempts,BlockingFoulsDrawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockingFouls
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,3051.0,51,21,86,86,29.0,33,7.0,172,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,6,4.0,6.0,2.0,24.0,92,2.0,2.0,1.0,3.0,7.0,4.0,6.0,12.0,3.0,2.0,4.0,5.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,7.0,29.0,1.0,0.4,0.4,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,0.9166666666666666,0.7,0.9230769230769231,0.7,0.5,14.893617021276597,0.14705882352941177,0.18181818181818182,0.16071428571428573,0.26666666666666666,0.125,0.13333333333333333,0.2857142857142857,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,0.2,0.4,0.5,0.75,0.6666666666666666,0.5299958333333333,0.56706,0.07692307692307693,0.14285714285714285,0.2916666666666667,7.966666666666668,24.75,0.3372093023255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201229,1610612765,Anthony Tolliver,Anthony Tolliver,201229,DET,347.0,6,2,9,10,,1,1.0,19,,,,,,,1.0,1.0,,,,,1.0,,,1.0,1,,1.0,,2.0,11,,,,,,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5,,0.5,,0.5,20.0,,0.5,0.16666666666666666,,,0.5,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,,,,,,,,,0.5,,0.43155,,,,,17.2,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,9369.0,156,-5,281,278,81.0,66,24.0,559,9.0,15.0,2.0,2.0,6.0,13.0,2.0,6.0,2.0,6.0,1.0,2.0,6.0,,1.0,17.0,34,4.0,12.0,12.0,58.0,331,5.0,7.0,1.0,2.0,20.0,20.0,14.0,12.0,6.0,2.0,10.0,20.0,32.0,38.0,3.0,1.0,1.0,6.0,,3.0,11.0,10.0,13.0,6.0,20.0,81.0,4.0,0.5882352941176471,0.6666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.7142857142857143,0.5,0.7222222222222222,0.5576923076923077,0.7692307692307693,0.2608695652173913,18.83116883116883,0.24096385542168675,0.15151515151515152,0.20134228187919462,0.34375,0.16666666666666666,0.1276595744680851,0.21052631578947367,0.32608695652173914,0.6,0.75,0.5555555555555556,0.2826086956521739,0.46153846153846156,0.5,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,0.1111111111111111,0.1111111111111111,,0.5869565217391305,0.3333333333333333,0.5036380434782609,0.45561111111111113,0.11764705882352941,0.15384615384615385,0.3448275862068966,7.111764705882353,24.558333333333337,0.28825622775800713,1.0,2.0,3.0,1.0,3.0,5.0,6.0,7.0,4.0,4.0,6.0,6.0,12.0,4.0,2.0,5.0,1.0,30.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.6,0.6,0.6,0.11764705882352941,0.2,0.07692307692307693,0.8333333333333334,0.4,0.09090909090909091,0.025974025974025976,0.06666666666666667,0.040983606557377046,0.07407407407407407,0.06451612903225806,0.07142857142857142,0.18518518518518517,0.1,0.6,0.6666666666666666,1.0,0.5190333333333333,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,8123.0,135,-8,244,240,71.0,48,22.0,484,13.0,18.0,7.0,11.0,4.0,9.0,3.0,7.0,,1.0,,3.0,16.0,,8.0,20.0,34,3.0,17.0,4.0,53.0,281,7.0,14.0,,8.0,15.0,2.0,38.0,6.0,16.0,3.0,6.0,4.0,10.0,11.0,5.0,2.0,2.0,8.0,,3.0,8.0,10.0,4.0,3.0,15.0,71.0,1.0,0.05,0.05,0.6666666666666666,0.17647058823529413,,0.17647058823529413,0.5882352941176471,0.5,0.4803921568627451,0.3181818181818182,0.5096153846153846,0.3409090909090909,0.3333333333333333,22.304832713754646,0.058823529411764705,0.1016949152542373,0.07874015748031496,,0.23529411764705882,0.11904761904761904,0.058823529411764705,0.35294117647058826,0.7222222222222222,0.8125,0.07692307692307693,0.17647058823529413,0.4444444444444444,0.4444444444444444,,0.13725490196078433,0.42857142857142855,0.42857142857142855,0.0196078431372549,,,,0.3137254901960784,0.1875,0.1875,0.6666666666666666,0.5,0.6363636363636364,,0.36363636363636365,,0.6862745098039216,0.1875,0.5208401960784314,0.5527045454545454,0.057692307692307696,0.08571428571428572,0.2830188679245283,6.464705882352941,25.764705882352942,0.29098360655737704,,,1.0,,2.0,3.0,5.0,1.0,,2.0,27.0,8.0,35.0,5.0,3.0,16.0,4.0,78.0,,1.0,,,1.0,,3.0,6.0,3.0,3.0,,2.0,,2.0,1.0,1.0,2.0,,0.6666666666666666,0.4,0.5,0.058823529411764705,0.1111111111111111,,0.75,,,0.014492753623188406,,0.009009009009009009,0.047619047619047616,,,,,0.2,,,0.43529999999999996,0.09433962264150944,2.0,2.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,0.5,0.4,,,,,,,,,,,True,,,,,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,6537.0,109,4,197,193,37.0,18,18.0,390,17.0,26.0,4.0,6.0,8.0,19.0,,,,,,,,,,25.0,45,,,10.0,60.0,226,5.0,7.0,,,18.0,30.0,20.0,,,,10.0,7.0,18.0,27.0,1.0,,,1.0,1.0,3.0,8.0,21.0,24.0,5.0,18.0,37.0,,0.6,0.6818181818181818,,,,,0.5555555555555556,0.7142857142857143,0.5555555555555556,0.7142857142857143,0.5357142857142857,0.6,,25.68807339449541,0.1346153846153846,0.19607843137254902,0.1650485436893204,0.10526315789473684,0.125,0.21621621621621623,0.14285714285714285,0.5777777777777777,0.6538461538461539,0.68,0.7058823529411765,0.4222222222222222,0.42105263157894735,0.42105263157894735,0.375,,,,,,,,,,,,0.8571428571428571,0.6666666666666666,,,,0.5777777777777777,,0.5733288888888889,0.6973142857142857,0.10638297872340426,0.10638297872340426,0.3,3.8777777777777778,,0.18781725888324874,,4.0,7.0,,5.0,9.0,11.0,8.0,6.0,1.0,,,,,,,,,2.0,7.0,,1.0,9.0,3.0,1.0,1.0,,1.0,,3.0,9.0,4.0,2.0,2.0,4.0,2.0,0.5555555555555556,0.5555555555555556,0.55,0.022222222222222223,0.038461538461538464,,1.0,0.5,,0.1320754716981132,0.0625,0.10588235294117647,0.3333333333333333,0.09523809523809523,,0.17647058823529413,0.15789473684210525,0.7777777777777778,0.5714285714285714,,0.6273428571428571,0.18333333333333332,,,1.0,,,,,,3.0,0.75,,2.0,1.0,1.0,0.08333333333333333,,,,,,,True,,,,,
2581,1610612765,Steve Blake,Steve Blake,2581,DET,1246.0,21,3,37,38,10.0,18,2.0,75,,2.0,,,,,,,1.0,1.0,,,,,,,2,1.0,1.0,1.0,4.0,50,,,,,1.0,,,3.0,,,,2.0,3.0,3.0,,,2.0,4.0,,2.0,5.0,1.0,2.0,,1.0,10.0,1.0,,,1.0,1.0,,1.0,,,0.5,,0.5,0.5,0.3333333333333333,20.51282051282051,0.13333333333333333,,0.09090909090909091,,0.2857142857142857,,,0.6666666666666666,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,1.0,,0.47865,,,,0.25,2.1,23.9,0.2702702702702703,,,,,,,,1.0,,,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,,,,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,True,,,,,
203382,1610612765,Aron Baynes,Aron Baynes,203382,DET,1936.0,32,-20,60,63,27.0,34,5.0,123,2.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,5,,,2.0,6.0,82,1.0,2.0,,,3.0,2.0,2.0,,,,1.0,1.0,2.0,4.0,,,1.0,2.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,27.0,1.0,0.5,1.0,,,,,0.4,0.5,0.4,0.5,0.5,0.5,,12.307692307692307,0.047619047619047616,0.1,0.06451612903225806,,0.14285714285714285,,0.25,0.6,0.6666666666666666,1.0,0.5,0.2,,,,0.2,,,,,,,,,,,0.5,1.0,,,,0.6,,0.63222,0.6154,0.2,0.2,0.5,4.359999999999999,,0.45,,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,5.0,2.0,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,0.75,0.2,0.3333333333333333,,0.5,,,,0.2,0.06896551724137931,,0.2222222222222222,,,,1.0,1.0,,,0.5,,,1.0,,,,,2.0,,,,,1.0,2.0,,,1.0,,,,,True,,,,,
203484,1610612765,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DET,8141.0,136,-5,246,242,74.0,60,22.0,488,4.0,6.0,2.0,2.0,1.0,8.0,2.0,4.0,6.0,10.0,4.0,5.0,12.0,2.0,4.0,7.0,18,11.0,22.0,3.0,50.0,286,2.0,4.0,5.0,8.0,19.0,12.0,2.0,30.0,12.0,5.0,7.0,6.0,13.0,15.0,6.0,1.0,1.0,1.0,,2.0,6.0,4.0,4.0,2.0,19.0,74.0,1.0,0.8571428571428571,0.8571428571428571,0.9090909090909091,0.5,0.625,0.5,0.3888888888888889,0.5,0.5875,0.7916666666666666,0.5952380952380952,0.7916666666666666,0.55,15.867158671586717,0.08823529411764706,0.11475409836065574,0.10077519379844961,0.15384615384615385,,0.11627906976744186,0.1111111111111111,0.15,0.6666666666666666,0.6666666666666666,1.0,0.2,0.125,0.14285714285714285,,0.1,0.5,0.5,0.25,0.6,0.6,1.0,0.3,0.4166666666666667,0.4166666666666667,0.8,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.7,0.4166666666666667,0.5235212499999999,0.5270625,0.047619047619047616,0.1,0.38,7.544444444444445,24.94090909090909,0.3008130081300813,1.0,,1.0,3.0,1.0,3.0,2.0,,,1.0,3.0,6.0,9.0,3.0,3.0,3.0,,24.0,1.0,1.0,,,2.0,1.0,5.0,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,,0.125,,,,0.014492753623188406,0.024390243902439025,0.01818181818181818,,0.03571428571428571,,0.09090909090909091,0.047619047619047616,0.3333333333333333,,0.75,0.54665,0.04,,,,3.0,,,,,,,,1.0,,,0.03333333333333333,1.0,,1.0,1.0,1.0,,True,,,,,
202694,1610612765,Marcus Morris,Marcus Morris,202694,DET,7113.0,119,-12,215,210,69.0,43,17.0,425,7.0,9.0,3.0,3.0,3.0,5.0,3.0,10.0,2.0,5.0,,5.0,11.0,,1.0,13.0,24,7.0,16.0,12.0,59.0,257,4.0,6.0,,1.0,11.0,16.0,10.0,18.0,11.0,5.0,9.0,1.0,10.0,11.0,2.0,,2.0,4.0,,1.0,14.0,9.0,13.0,5.0,11.0,69.0,3.0,0.6153846153846154,0.6153846153846154,0.8571428571428571,0.4375,,0.4375,0.5416666666666666,0.6666666666666666,0.5875,0.5714285714285714,0.6413043478260869,0.6111111111111112,0.4,20.94017094017094,0.017543859649122806,0.1875,0.09523809523809523,0.045454545454545456,,0.2,0.15384615384615385,0.225,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.125,0.6,0.6,0.3333333333333333,0.25,0.3,0.3,0.125,0.4,0.4,0.5,0.275,0.45454545454545453,0.45454545454545453,1.0,0.42857142857142855,1.0,,0.14285714285714285,,0.625,0.45454545454545453,0.52800125,0.5243642857142856,0.11363636363636363,0.17857142857142858,0.1864406779661017,9.370833333333332,25.0375,0.3209302325581395,0.6666666666666666,,,,,,,3.0,,,5.0,4.0,9.0,2.0,2.0,3.0,2.0,22.0,1.0,,,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,,,,,1.0,,,,,,,0.5,,,,0.029411764705882353,0.010638297872340425,,,0.07692307692307693,,0.05,,,,,,,,,3.0,,,,2.0,,,,1.0,1.0,,,,,,,,1.0,True,,,,,
203493,1610612765,Reggie Bullock,Reggie Bullock,203493,DET,982.0,16,-5,30,30,7.0,9,2.0,60,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,2,2.0,3.0,,10.0,39,1.0,1.0,,1.0,2.0,4.0,,6.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,,,2.0,2.0,,,,2.0,7.0,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.5,0.6,15.625,0.07692307692307693,,0.058823529411764705,,,,,0.2,1.0,1.0,1.0,,,,,0.2,1.0,1.0,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.5,1.0,0.5,,,0.8,1.0,0.5917899999999999,0.714225,,,0.2,11.2,24.333333333333332,0.23333333333333334,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,
