EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,ShortMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LongMidRangeAssists,BlockingFouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Corner3Assists,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,on,BlockedLongMidRange,Blocked3s,BlockedCorner3,Travels,Charge Fouls,Technical Free Throw Trips,BlockedArc3,Corner3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,1483.0,25.0,3.0,53.0,54.0,24.0,26.0,3.0,107.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,10.0,55.0,1.0,2.0,2.0,4.0,6.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5,0.5,14.285714285714285,0.5,0.5,0.125,0.05263157894736842,0.14285714285714285,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.49019166666666675,0.5921000000000001,0.2,14.033333333333333,26.066666666666666,0.4528301886792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201578,1610612744,Marreese Speights,Marreese Speights,201578,GSW,369.0,6.0,1.0,14.0,13.0,8.0,13.0,1.0,27.0,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,3.0,9.0,,1.0,3.0,,3.0,1.0,1.0,,,,,,,,,,,,1.0,3.0,,,,,,3.0,8.0,,,1.0,1.0,1.0,,,0.5,0.75,0.5,0.75,0.3333333333333333,20.0,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.4055333333333333,0.416,1.0,15.950000000000001,25.7,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,5242.0,87.0,4.0,179.0,185.0,41.0,73.0,22.0,364.0,1.0,1.0,,,4.0,9.0,1.0,3.0,6.0,14.0,3.0,6.0,25.0,209.0,2.0,2.0,7.0,4.0,9.0,3.0,1.0,2.0,,8.0,10.0,3.0,2.0,2.0,,2.0,,2.0,3.0,5.0,2.0,,,,,7.0,41.0,0.3333333333333333,0.4,1.0,0.5,0.5,0.42857142857142855,1.0,0.525,0.875,0.5681818181818182,0.875,0.3,11.707317073170733,1.0,,0.06666666666666667,0.10126582278481013,0.07692307692307693,,0.05,1.0,1.0,,0.45,0.4444444444444444,0.4444444444444444,0.25,0.15,0.3333333333333333,0.3333333333333333,1.0,,,0.35,0.3333333333333333,0.4552575000000001,0.5137499999999999,0.28,14.150000000000002,24.900000000000002,0.22905027932960895,4.0,,1.0,1.0,2.0,,,0.5,0.2,0.25,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,8.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,6.0,2.0,1.0,4.0,2.0,0.5,0.3333333333333333,0.5,0.25,0.12244897959183673,0.01639344262295082,0.012048192771084338,0.038461538461538464,0.18181818181818182,0.09523809523809523,0.11764705882352941,0.25,0.25,1.0,0.15,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.45691666666666664,0.09090909090909091,0.125,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,12177.0,203.0,-1.0,418.0,424.0,152.0,190.0,53.0,842.0,29.0,47.0,8.0,14.0,,,,,37.0,69.0,,,93.0,471.0,11.0,22.0,35.0,52.0,,,,13.0,6.0,38.0,61.0,1.0,1.0,5.0,2.0,4.0,9.0,14.0,18.0,34.0,27.0,7.0,2.0,7.0,3.0,35.0,152.0,0.7027027027027027,1.0,,,,0.5362318840579711,0.5,0.5362318840579711,0.5,0.5166666666666667,0.47297297297297297,,21.638655462184875,0.35714285714285715,0.3,0.21666666666666667,0.1807909604519774,0.22,0.42857142857142855,0.6811594202898551,0.6170212765957447,0.7631578947368421,0.6551724137931034,,,,,,,,,0.6363636363636364,0.5714285714285714,0.6811594202898551,,0.6045753623188407,0.6090590909090908,0.3763440860215054,3.052173913043478,,0.36363636363636365,22.0,,,,,4.0,4.0,,0.3188405797101449,,,11.0,14.0,8.0,,,,,,19.0,12.0,17.0,,,24.0,22.0,22.0,5.0,3.0,8.0,3.0,3.0,19.0,16.0,,19.0,23.0,,44.0,10.0,0.7058823529411765,0.7058823529411765,0.6666666666666666,,0.1623931623931624,0.13333333333333333,0.12849162011173185,0.11627906976744186,0.10344827586206896,0.16666666666666666,0.2,0.36363636363636365,0.38095238095238093,0.875,,,,,0.8235294117647058,0.7857142857142857,,,,0.62045,0.12987012987012986,0.12987012987012986,0.25806451612903225,13.0,10.0,2.0,7.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,13.0,5.0,1.0,1.0,1.0,6.0,0.14492753623188406,0.19148936170212766,0.045454545454545456,0.11864406779661017,0.12244897959183673,0.17857142857142858,0.11764705882352941,0.125,0.2,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203546,1610612744,Ian Clark,Ian Clark,203546,GSW,1931.0,32.0,7.0,69.0,70.0,28.0,31.0,5.0,139.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,2.0,15.0,60.0,3.0,4.0,11.0,4.0,3.0,1.0,1.0,,1.0,5.0,6.0,4.0,2.0,3.0,,1.0,,3.0,1.0,1.0,4.0,,,,,11.0,28.0,0.4,0.5,1.0,0.5,0.5,0.7142857142857143,0.75,0.7222222222222222,0.9,0.8333333333333334,1.1,0.2222222222222222,16.216216216216218,1.0,0.2,,0.12903225806451613,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.4,0.5,0.5555555555555556,1.0,0.47683888888888887,0.45087,0.7333333333333333,6.200000000000001,23.9,0.4057971014492754,3.0,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.2,1.0,,,2.0,,1.0,,,,2.0,1.0,1.0,,,2.0,6.0,2.0,,2.0,2.0,2.0,,6.0,1.0,,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,0.2,0.043478260869565216,0.03333333333333333,,0.5,,0.2,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,,,,,,,0.4758,0.2222222222222222,0.2857142857142857,0.13333333333333333,2.0,,,,,,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,2636.0,44.0,-17.0,92.0,97.0,47.0,51.0,8.0,189.0,5.0,8.0,3.0,4.0,,1.0,,1.0,6.0,10.0,2.0,4.0,21.0,107.0,4.0,6.0,14.0,4.0,6.0,1.0,,2.0,,3.0,5.0,2.0,2.0,3.0,,2.0,1.0,4.0,3.0,6.0,2.0,,,,,14.0,47.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6,0.6666666666666666,0.6428571428571429,0.6875,0.65625,0.7,0.2857142857142857,20.2020202020202,0.75,,0.15384615384615385,0.07894736842105263,0.18181818181818182,,0.5714285714285714,0.625,0.7142857142857143,0.2,0.07142857142857142,,,,0.07142857142857142,,,,0.5,0.75,0.8571428571428571,,0.5618107142857143,0.53066875,0.6666666666666666,4.24,24.2,0.5108695652173914,1.0,,,1.0,2.0,,,0.5,0.07142857142857142,,,,1.0,1.0,2.0,3.0,1.0,2.0,,3.0,,1.0,1.0,1.0,4.0,8.0,,4.0,,4.0,,1.0,8.0,2.0,,1.0,2.0,,4.0,,,0.75,0.6666666666666666,,0.04,0.07407407407407407,0.05714285714285714,,,0.09090909090909091,,1.0,1.0,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.25,0.5,0.5992,,,0.19047619047619047,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,2.0,,,,,2.0,0.1,0.125,,,,0.2222222222222222,,,,0.2,,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,6685.0,111.0,13.0,229.0,226.0,78.0,100.0,34.0,455.0,6.0,10.0,3.0,5.0,6.0,8.0,12.0,31.0,15.0,24.0,12.0,32.0,77.0,260.0,7.0,9.0,38.0,6.0,18.0,31.0,12.0,5.0,,15.0,16.0,5.0,3.0,13.0,1.0,10.0,4.0,17.0,2.0,6.0,14.0,,,,,38.0,78.0,0.2,0.2,0.5,0.375,0.375,0.625,0.7777777777777778,0.5892857142857143,0.6904761904761905,0.6311475409836066,0.76,0.5714285714285714,29.32330827067669,0.7647058823529411,,0.15151515151515152,0.14563106796116504,0.13793103448275862,,0.17857142857142858,0.6,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.75,0.8571428571428571,0.16666666666666666,0.5535714285714286,0.3870967741935484,0.3870967741935484,0.5,0.23809523809523808,0.6,0.75,0.3870967741935484,0.5042491071428571,0.526395238095238,0.4935064935064935,9.325000000000001,26.168750000000003,0.3406113537117904,6.0,5.0,11.0,5.0,12.0,,,0.4166666666666667,0.10714285714285714,0.5238095238095238,0.45454545454545453,,,3.0,,1.0,,1.0,1.0,11.0,,1.0,1.0,,,24.0,,13.0,10.0,23.0,8.0,6.0,56.0,,,10.0,1.0,2.0,13.0,3.0,,,,,0.14285714285714285,,0.01020408163265306,,0.047619047619047616,0.1724137931034483,0.2,0.5,0.5,,0.017857142857142856,,,,,,0.5,0.047619047619047616,,0.43425,0.06896551724137931,0.12,,9.0,2.0,5.0,1.0,,2.0,3.0,3.0,11.0,,,,,2.0,3.0,,,,,3.0,0.08333333333333333,0.1,,0.023809523809523808,,,,0.3333333333333333,0.25,,,,,,2.0,,,,,,18.0,2.0,1.0,1.0,0.125,0.030303030303030304,,,,,,,,,True,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,7225.0,120.0,1.0,244.0,246.0,78.0,87.0,33.0,490.0,6.0,10.0,3.0,5.0,4.0,11.0,13.0,27.0,15.0,30.0,17.0,34.0,90.0,287.0,7.0,13.0,25.0,12.0,42.0,27.0,13.0,4.0,,9.0,11.0,4.0,3.0,6.0,2.0,5.0,4.0,10.0,,3.0,9.0,,,,,25.0,78.0,0.4,0.4,0.8235294117647058,0.5,0.5,0.5,0.5384615384615384,0.6328125,0.6052631578947368,0.6617647058823529,0.625,0.53125,27.659574468085108,0.6,,0.10810810810810811,0.08653846153846154,0.06666666666666667,,0.15625,0.6,1.0,0.5,0.171875,0.36363636363636365,0.36363636363636365,0.5,0.421875,0.48148148148148145,0.5,0.7692307692307693,0.2631578947368421,0.6,0.6875,0.48148148148148145,0.5005867187499999,0.486821052631579,0.2777777777777778,9.423333333333336,25.408823529411762,0.319672131147541,9.0,3.0,5.0,3.0,6.0,,,0.5,0.140625,0.2631578947368421,0.6,,,5.0,4.0,7.0,,1.0,4.0,9.0,,1.0,4.0,2.0,5.0,18.0,,7.0,2.0,9.0,1.0,4.0,20.0,1.0,,5.0,2.0,1.0,9.0,4.0,,0.3,0.4166666666666667,,0.07462686567164178,0.013513513513513514,0.017857142857142856,0.034482758620689655,,0.10714285714285714,0.08695652173913043,0.5555555555555556,0.5555555555555556,0.2,0.109375,0.5714285714285714,0.5714285714285714,1.0,,,0.8,0.05263157894736842,,0.516975,0.05970149253731343,0.12121212121212122,0.05555555555555555,2.0,4.0,2.0,1.0,,,1.0,1.0,4.0,2.0,,1.0,,1.0,1.0,,,,,1.0,0.13333333333333333,0.4,,0.02631578947368421,,,0.030303030303030304,,0.2857142857142857,,,,,1.0,1.0,,0.25,,,,9.0,1.0,,,,,1.0,1.0,0.029411764705882353,0.037037037037037035,0.25,1.0,,,True,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,8347.0,139.0,-2.0,286.0,288.0,108.0,111.0,37.0,574.0,8.0,14.0,1.0,2.0,,2.0,6.0,16.0,8.0,20.0,6.0,16.0,45.0,322.0,1.0,2.0,10.0,10.0,18.0,16.0,6.0,5.0,2.0,20.0,27.0,7.0,2.0,7.0,1.0,6.0,5.0,12.0,4.0,10.0,18.0,4.0,2.0,4.0,2.0,10.0,108.0,0.625,0.8333333333333334,1.0,0.375,0.375,0.4,0.5,0.4722222222222222,0.35714285714285715,0.5113636363636364,0.5,0.4444444444444444,16.87116564417178,0.5833333333333334,0.18181818181818182,0.13157894736842105,0.14634146341463414,0.16129032258064516,0.5,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.625,0.05555555555555555,,,,0.4444444444444444,0.375,0.375,1.0,0.2857142857142857,0.5,0.8333333333333334,0.375,0.5558375000000001,0.5274214285714286,0.2222222222222222,4.535,26.031250000000004,0.3776223776223776,4.0,1.0,5.0,1.0,5.0,,1.0,0.2,0.1111111111111111,0.7142857142857143,0.2,4.0,7.0,,,,,,3.0,11.0,4.0,7.0,3.0,1.0,18.0,6.0,4.0,15.0,8.0,23.0,6.0,9.0,54.0,4.0,1.0,13.0,7.0,5.0,15.0,5.0,0.5714285714285714,0.85,0.75,0.058823529411764705,0.15294117647058825,0.05263157894736842,0.05042016806722689,,,0.1282051282051282,0.2962962962962963,,,,,,,,0.7,0.5714285714285714,0.3,,,0.5427166666666666,0.12195121951219512,0.2,0.4,5.0,,4.0,2.0,,1.0,1.0,,5.0,3.0,4.0,,1.0,,3.0,2.0,,,,2.0,,,,0.046511627906976744,0.11764705882352941,,0.05405405405405406,,,,0.5,,,3.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,3.0,,,,1.0,1.0,,,True,,,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,5805.0,97.0,-16.0,198.0,205.0,71.0,105.0,30.0,403.0,6.0,9.0,,1.0,3.0,9.0,,1.0,16.0,39.0,,1.0,40.0,227.0,3.0,13.0,7.0,16.0,,,,7.0,4.0,17.0,18.0,1.0,1.0,1.0,,1.0,3.0,4.0,,9.0,9.0,,,,,7.0,71.0,0.5,0.5333333333333333,,,,0.41025641025641024,0.23076923076923078,0.4,0.21428571428571427,0.46511627906976744,0.23333333333333334,0.025,20.6140350877193,0.25,0.4,0.2692307692307692,0.16883116883116883,0.3157894736842105,,0.225,0.6666666666666666,0.8571428571428571,0.5,0.225,0.3333333333333333,0.3333333333333333,,0.025,,,,0.07142857142857142,,0.25,,0.4688846153846154,0.4308076923076924,0.175,9.143589743589745,57.1,0.35858585858585856,21.0,,1.0,,1.0,,3.0,,0.525,0.07142857142857142,,1.0,1.0,7.0,,,,,,8.0,1.0,2.0,,,2.0,16.0,2.0,6.0,8.0,14.0,5.0,5.0,36.0,,,6.0,1.0,,9.0,5.0,0.5,0.5,0.5,,0.11764705882352941,,0.012195121951219513,,,0.17391304347826086,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.7142857142857143,,,,,0.5,1.0,,,,,0.11904761904761904,0.12195121951219512,0.05,1.0,2.0,,1.0,,1.0,,,1.0,2.0,,1.0,,3.0,1.0,,,,,1.0,0.05128205128205128,0.2222222222222222,,0.043478260869565216,,,0.05263157894736842,,0.14285714285714285,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,,True,,,,,,,,,,
