EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtShootingFoulsDrawn,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyFtPoints,PtsPutbacks,ThreePtAssists,Assists,Corner3Assists,AssistPoints,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,TwoPtAssists,Arc3Assists,AtRimAssists,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,LiveBallTurnoverPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceFtPoints,BadPassTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Offensive Fouls Drawn,on,ShortMidRangeFGM,PtsUnassisted3s,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BlockedShortMidRange,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockingFouls,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,3SecondViolations
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,14.0,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612746,Jeff Green,Jeff Green,201145,LAC,1208.0,44,23.0,88,20.0,44.0,20.0,6.0,3.0,5.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,2.0,13.0,45.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0,11.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,11.0,20.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.6111111111111112,1.0,0.7857142857142857,0.5416666666666666,1.0,0.6875,0.1111111111111111,24.489795918367346,0.25,0.058823529411764705,0.09090909090909091,0.17391304347826086,0.047619047619047616,0.125,0.5,0.125,0.5,0.5555555555555556,0.6,0.6,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.5714285714285714,0.75,0.14285714285714285,1.0,0.6666666666666666,0.6046388888888888,0.4178,0.62625,0.25,0.2727272727272727,0.15384615384615385,0.8461538461538461,7.1,25.6,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,941.0,34,24.0,68,16.0,34.0,17.0,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,3.0,12.0,38.0,,,,,,2.0,2.0,6.0,,,9.0,,3.0,,3.0,,3.0,,,,,,1.0,,3.0,,6.0,17.0,,,,1.0,1.0,1.0,1.0,,,,1.125,,1.5,1.2,,1.5,0.75,13.157894736842104,,,0.3333333333333333,0.1875,,,,,0.5,,,,,,0.25,,,,0.25,1.0,1.0,1.0,,,0.5,1.0,0.75,0.4800125,,0.473175,0.2,,,0.5,20.5,26.2,0.5,-4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,624.0,21,13.0,43,10.0,22.0,15.0,3.0,3.0,4.0,2.0,3.0,,,,,,,,3.0,4.0,,,2.0,8.0,22.0,1.0,1.0,2.0,2.0,3.0,,,6.0,4.0,2.0,,2.0,,1.0,1.0,2.0,3.0,1.0,,1.0,,,2.0,,2.0,1.0,6.0,15.0,,0.6666666666666666,1.0,,,,,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.8,1.0,0.75,,16.0,0.25,0.3333333333333333,,0.1,0.18181818181818182,0.6666666666666666,,0.3333333333333333,,1.0,0.75,0.75,0.6666666666666666,,,,,,,,,,1.0,0.6666666666666666,,,1.0,0.5296,0.635,0.5439333333333333,0.25,0.25,0.25,0.75,1.9,,0.6818181818181818,3.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203143,1610612746,Pablo Prigioni,Pablo Prigioni,203143,LAC,1549.0,57,32.0,113,26.0,56.0,29.0,8.0,,,,,1.0,,2.0,,,,,,3.0,,2.0,,,59.0,,,,,1.0,,1.0,,,,,2.0,1.0,,1.0,2.0,3.0,,,,1.0,8.0,,,,,,29.0,2.0,,,,,,,,,,,,,,,,0.4,12.698412698412698,,0.09523809523809523,0.07692307692307693,0.03571428571428571,0.07142857142857142,,,,,,,,,0.2,0.4,,,,,,,,,,,,0.4,0.43506999999999996,,0.413625,,,,,14.133333333333335,27.299999999999997,0.5178571428571429,-4.0,,2.0,,1.0,2.0,,,0.09090909090909091,0.4,,,,0.5,,,,,,,,3.0,7.0,,17.0,,,,,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,54.0,2,2.0,3,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,846.0,31,14.0,62,14.0,31.0,11.0,5.0,3.0,5.0,1.0,1.0,,,,,,,,3.0,5.0,,,1.0,7.0,31.0,1.0,1.0,2.0,1.0,1.0,,,2.0,4.0,2.0,,1.0,,5.0,7.0,2.0,9.0,,,,1.0,1.0,1.0,,2.0,1.0,2.0,11.0,,0.6666666666666666,1.0,,,,,0.6,1.0,1.0,0.6,1.0,1.0,0.5833333333333334,1.0,1.0,,17.142857142857142,0.5555555555555556,0.06666666666666667,,0.3333333333333333,0.0625,,,0.8333333333333334,,1.0,0.6,0.6,0.6666666666666666,,,,,,,,,,1.0,1.0,,,1.0,0.7164999999999999,0.5657,0.8947,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.8399999999999999,,0.3548387096774194,-4.0,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,1258.0,48,23.0,94,21.0,46.0,19.0,6.0,,,,,3.0,1.0,4.0,,,,,1.0,7.0,,3.0,5.0,7.0,51.0,,1.0,2.0,,4.0,,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,,1.0,4.0,4.0,,5.0,,2.0,19.0,1.0,1.0,1.0,,,,,0.14285714285714285,,,0.1,,,0.2916666666666667,0.5,0.14285714285714285,0.3,27.45098039215686,,,0.09090909090909091,0.041666666666666664,,,,,,,,,,0.3,0.4,0.25,0.25,1.0,,,,,,,,,0.3,0.43637499999999996,0.4125,0.43626666666666664,0.09090909090909091,,0.2857142857142857,0.2857142857142857,14.885714285714286,26.066666666666663,0.41304347826086957,-8.0,,3.0,,2.0,3.0,,1.0,0.1111111111111111,0.3,,,,0.3333333333333333,,,0.25,,,2.0,,,1.0,,2.0,,1.0,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,0.5,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,379.0,13,2.0,26,6.0,13.0,5.0,3.0,,,,,,1.0,2.0,,,,,1.0,2.0,1.0,2.0,,5.0,10.0,,,,,1.0,,,,2.0,,3.0,,,,,,,,,,,,1.0,,,,,5.0,,1.0,1.0,1.0,0.5,,0.5,0.5,,,0.625,,,0.625,,,0.5,25.0,,,,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.5,0.4608875,0.4431,0.4033,,,,,18.5,25.55,0.38461538461538464,5.0,1.0,2.0,,,2.0,1.0,,,0.5,0.5,0.5,1.0,,,0.5,,,,,,,2.0,,4.0,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,518.0,20,15.0,38,9.0,18.0,17.0,1.0,,,,,1.0,,,,,,,,1.0,,2.0,,,21.0,,1.0,,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,17.0,,,,,,,,,,,,,,,,,0.6666666666666666,21.05263157894737,,,0.25,0.1,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,0.3474166666666667,0.3875,0.3474166666666667,,,,,9.1,24.55,0.9444444444444444,-7.0,,2.0,,2.0,2.0,,,0.25,0.6666666666666666,,,,0.6666666666666666,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
