EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted3s,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,DefLongMidRangeReboundPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Assisted3sPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Assists,Arc3Assists,AssistPoints,TwoPtAssists,ShortMidRangeAssists,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,Fg3aBlocked,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,HeaveMakes,HeaveAttempts,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,177.0,3,8,7,6,7,6,1.0,13,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,25.0,0.3333333333333333,0.5,0.2,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.77705,0.8383,0.77705,1.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203895,1610612739,Jordan McRae,Jordan McRae,203895,CLE,250.0,4,11,10,8,10,8,1.0,18,1.0,1.0,,,1.0,1.0,3.0,3.0,9.0,3,,,,3.0,3.0,9.0,4.0,,,,2.0,,2.0,,,9.0,10,1.0,,1.0,1.125,,1.125,1.125,,1.125,36.36363636363637,,,0.3333333333333333,,,,0.25,1.0,1.0,,,0.25,1.0,0.5,0.49555000000000005,,0.49555000000000005,,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5,0.25,1.0,1.0,0.25,1.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612739,Dahntay Jones,Dahntay Jones,2563,CLE,250.0,4,11,10,8,10,8,1.0,18,,1.0,,,,1.0,,1.0,,3,,,,,1.0,,,,,1.0,1.0,,1.0,,,,10,,,,,,,,,,9.090909090909092,0.3333333333333333,,0.16666666666666666,,,,1.0,,,,,1.0,,1.0,0.6345,,0.6345,,,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,1610612739,Mo Williams,Mo Williams,2590,CLE,177.0,3,8,7,6,7,6,1.0,13,,,,,,,,,3.0,1,,,,,,3.0,,,,,1.0,,1.0,,,3.0,7,,,,1.5,,1.5,1.5,,1.5,25.0,,,0.2,,,,,,,,,,,1.0,0.5262,,0.5262,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,24.9,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,250.0,4,11,10,8,10,8,1.0,18,,,,,,,,,,3,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,73.0,1,3,3,2,3,2,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,73.0,1,3,3,2,3,2,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,14236.0,237,74,446,446,113,115,40.0,892,9.0,10.0,2.0,2.0,2.0,2.0,15.0,23.0,114.0,448,2.0,2.0,13.0,4.0,6.0,26.0,4.0,,1.0,25.0,36.0,5.0,41.0,6.0,3.0,26.0,113,0.6521739130434783,1.0,0.6666666666666666,0.782608695652174,0.9285714285714286,0.8214285714285714,0.7916666666666666,0.9285714285714286,0.8125,15.587044534412954,0.20161290322580644,0.010309278350515464,0.1509433962264151,0.0213903743315508,,0.19148936170212766,0.14492753623188406,0.9,1.0,0.2857142857142857,1.0,0.14285714285714285,1.0,0.8115942028985508,0.5459463768115943,0.6289,0.5291107142857142,0.11403508771929824,0.22807017543859648,8.178260869565218,0.2533632286995516,2.0,5.0,6.0,14.0,1.0,2.0,26.0,46.0,5.0,8.0,26.0,,7.0,0.8666666666666667,0.8666666666666667,0.5652173913043478,0.625,0.5652173913043478,0.6666666666666666,0.07954545454545454,0.08955223880597014,0.07246376811594203,0.4,0.4,1.0,0.2028985507246377,0.42857142857142855,0.46153846153846156,0.14285714285714285,0.5,24.484782608695657,0.18604651162790697,20.0,32.0,4.0,6.0,78.0,32.0,20.0,,1.0,5.0,3.0,14.0,37.0,1.0,0.463768115942029,0.625,0.625,1.0,0.42857142857142855,0.6666666666666666,0.625,3.0,5.0,,13.0,2.0,,False,4.0,8.0,1.0,1.0,2.0,4.0,6.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,12.0,2.0,1.0,7.0,2.0,1.0,9.0,4.0,5.0,9.0,6.0,1.0,7.0,0.6,0.021739130434782608,0.043478260869565216,0.1,0.07142857142857142,0.8,0.23529411764705882,0.06666666666666667,0.03333333333333333,0.04,0.03333333333333333,0.03333333333333333,0.23529411764705882,0.047619047619047616,0.6666666666666666,0.7777777777777778,0.11594202898550725,0.5,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,0.5714285714285714,0.5,1.0,0.041666666666666664,0.08,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,36772.0,613,160,1145,1141,276,247,166.0,2286,17.0,50.0,9.0,20.0,6.0,9.0,46.0,128.0,293.0,1241,16.0,27.0,74.0,11.0,27.0,87.0,46.0,12.0,23.0,79.0,141.0,34.0,175.0,9.0,3.0,87.0,275,0.359375,0.5925925925925926,0.4074074074074074,0.4811715481171548,0.7375,0.5612244897959183,0.5346715328467153,0.7551020408163265,0.6492537313432836,22.52994011976048,0.2523961661341853,0.06666666666666667,0.244122965641953,0.0586145648312611,0.09395973154362416,0.2796610169491525,0.20920502092050208,0.34,0.425,0.5,0.45,0.1836734693877551,0.6666666666666666,0.6736401673640168,0.5064489539748954,0.5341774193548388,0.49324897959183667,0.2525597269624573,0.29692832764505117,7.660156249999999,0.2410480349344978,18.0,51.0,23.0,52.0,3.0,7.0,46.0,111.0,11.0,22.0,46.0,6.0,56.0,0.5,0.575,0.4144144144144144,0.5,0.4144144144144144,0.46443514644351463,0.23333333333333334,0.21910112359550563,0.21338912133891214,0.35294117647058826,0.3829787234042553,0.6111111111111112,0.2175732217573222,0.4423076923076923,0.45098039215686275,0.14285714285714285,0.42857142857142855,24.45225225225225,0.175,23.0,59.0,8.0,15.0,132.0,59.0,23.0,5.0,13.0,27.0,8.0,15.0,34.0,0.9565217391304348,0.24686192468619247,0.3898305084745763,0.3898305084745763,0.9565217391304348,0.30612244897959184,0.5333333333333333,0.3898305084745763,14.0,42.0,7.0,98.0,28.0,4.0,False,11.0,27.0,7.0,8.0,2.0,5.0,63.0,9.0,13.0,32.0,14.0,1.0,7.0,23.0,10.0,1.0,6.0,6.0,14.0,13.0,5.0,2.0,71.0,6.0,,75.0,22.0,3.0,8.0,4.0,4.0,8.0,3.0,,2.0,0.6923076923076923,0.009009009009009009,0.109375,0.2,0.019230769230769232,0.5185185185185185,0.2222222222222222,0.030303030303030304,0.045871559633027525,0.045454545454545456,0.05063291139240506,0.03333333333333333,0.2782608695652174,0.27419354838709675,0.375,0.35294117647058826,0.11297071129707113,0.4074074074074074,0.4074074074074074,0.5454545454545454,0.9565217391304348,0.2,0.875,0.8571428571428571,0.125,0.4,1.0,0.09578544061302682,0.14864864864864866,0.02654867256637168,15.0,1.0,10.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,2.0,2.0,1.0,13.0,12.0,0.0784313725490196,0.046296296296296294,0.07575757575757576,0.2222222222222222,,,,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,46424.0,774,145,1470,1465,376,368,197.0,2935,58.0,107.0,5.0,8.0,11.0,23.0,150.0,307.0,530.0,1610,14.0,25.0,36.0,42.0,82.0,145.0,226.0,4.0,9.0,15.0,47.0,15.0,62.0,36.0,18.0,143.0,375,0.48859934853420195,0.56,0.5121951219512195,0.5354609929078015,0.484375,0.5186915887850467,0.5712719298245614,0.5142857142857142,0.573170731707317,29.734513274336283,0.03937007874015748,0.021897810218978103,0.06791907514450866,0.021739130434782608,0.023809523809523808,0.035211267605633804,0.25295508274231676,0.5420560747663551,0.6304347826086957,0.25,0.625,0.21495327102803738,0.4782608695652174,0.5271867612293144,0.4907103325415676,0.4673894736842105,0.46579571428571426,0.06792452830188679,0.27358490566037735,9.742019543973942,0.25578231292517006,38.0,85.0,13.0,25.0,2.0,4.0,51.0,116.0,9.0,25.0,74.0,69.0,32.0,0.24666666666666667,0.25,0.4396551724137931,0.36,0.43859649122807015,0.27423167848699764,0.10289389067524116,0.10256410256410256,0.20094562647754138,0.4470588235294118,0.4634146341463415,0.18421052631578946,0.0591016548463357,0.52,0.52,0.037383177570093455,0.5,25.50948275862068,0.07368421052631578,38.0,91.0,7.0,21.0,84.0,88.0,37.0,4.0,18.0,48.0,8.0,22.0,46.0,0.5490196078431373,0.21513002364066194,0.4175824175824176,0.4175824175824176,0.39473684210526316,0.19626168224299065,0.3333333333333333,0.42045454545454547,45.0,98.0,27.0,241.0,53.0,12.0,False,54.0,115.0,,1.0,1.0,6.0,77.0,1.0,7.0,34.0,22.0,,18.0,32.0,6.0,,,18.0,30.0,19.0,1.0,3.0,64.0,2.0,2.0,88.0,32.0,,12.0,6.0,6.0,13.0,7.0,,2.0,0.14285714285714285,,0.07166123778501629,0.14018691588785046,,0.625,,,0.021505376344086023,0.008620689655172414,0.025,0.012658227848101266,0.020833333333333332,0.1038961038961039,0.5384615384615384,0.25862068965517243,0.2718676122931442,0.46956521739130436,0.4864864864864865,0.2777777777777778,1.0,0.03125,,,0.1875,0.16666666666666666,1.0,0.07207207207207207,0.0975609756097561,,5.0,9.0,5.0,6.0,11.0,1.0,3.0,2.0,2.0,1.0,5.0,11.0,,12.0,9.0,0.03529411764705882,0.031496062992125984,0.025906735751295335,0.4,1.0,2.0,2.0,11.0,1.0,1.0,0.034782608695652174,,,,,
