EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,DefThreePtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChancePointsPct,Blocked2s,BlockedAtRim,Blocks,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,FTOffRebounds,Loose Ball Fouls,BlockedLongMidRange,RecoveredBlocks,AtRimPctBlocked,OffFTReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BlockingFouls,ShortMidRangePctBlocked,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,2486.0,41,5,83,80,58.0,49.0,12.0,163,3.0,7.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,9.0,1.0,8.0,14.0,69,1.0,2.0,6.0,1.0,7.0,11.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,13.0,1.0,6.0,1.0,11.0,58.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.2857142857142857,0.4375,0.4583333333333333,0.1,18.947368421052634,0.5,0.13636363636363635,0.03125,0.08333333333333333,0.022222222222222223,0.08333333333333333,0.17647058823529413,0.14285714285714285,0.7,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2,0.1,1.0,0.7142857142857143,0.4,0.14285714285714285,0.8,0.6056849999999999,0.6483,0.6290785714285715,0.4,0.42857142857142855,0.7857142857142857,4.722222222222222,22.7,0.6987951807228916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,2186.0,36,10,72,71,51.0,43.0,12.0,143,4.0,7.0,1.0,2.0,4.0,7.0,1.0,1.0,8.0,17.0,6.0,2.0,21.0,56,4.0,5.0,11.0,5.0,2.0,15.0,4.0,12.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,7.0,1.0,8.0,,2.0,2.0,,,,,,,,1.0,,1.0,,,2.0,,,1.0,15.0,51.0,1.0,0.25,0.2857142857142857,0.47058823529411764,0.45454545454545453,0.41304347826086957,0.40625,0.4375,0.4411764705882353,0.2608695652173913,28.571428571428573,,0.13636363636363635,0.034482758620689655,0.19444444444444445,0.02564102564102564,0.08333333333333333,0.11764705882352941,,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.25,0.30434782608695654,0.043478260869565216,0.2,0.25,0.5,0.0625,0.5652173913043478,0.5075173913043478,0.42812500000000003,0.508440625,,,0.7142857142857143,10.147058823529411,25.566666666666666,0.7083333333333334,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,5.0,4.0,1.0,0.16666666666666666,0.2,0.16666666666666666,0.5,0.4,0.4,0.2857142857142857,0.5,0.2727272727272727,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.21739130434782608,1.0,0.2,1.0,0.25,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201574,1610612761,Jason Thompson,Jason Thompson,201574,TOR,1789.0,30,8,60,58,43.0,30.0,11.0,118,3.0,4.0,3.0,2.0,3.0,1.0,,,3.0,7.0,,,6.0,47,3.0,2.0,6.0,,,4.0,4.0,2.0,1.0,,1.0,,1.0,,2.0,4.0,2.0,4.0,4.0,8.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,3.0,1.0,2.0,,4.0,43.0,,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,,11.428571428571429,,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.12121212121212122,0.3,0.16666666666666666,0.25,0.5714285714285714,0.75,0.75,0.6666666666666666,0.14285714285714285,,1.0,0.5,0.6666666666666666,,0.5714285714285714,0.5797571428571429,0.6582,0.5571666666666667,0.25,0.25,0.6666666666666666,4.914285714285714,,0.7166666666666667,2.0,,2.0,,,,,,,,2.0,,4.0,,,2.0,,2.0,,,,,0.6666666666666666,0.6666666666666666,0.5,0.2,,0.2857142857142857,,0.2857142857142857,,,,,,,,,,0.6666666666666666,,,,0.6666666666666666,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612761,James Johnson,James Johnson,201949,TOR,1499.0,25,1,51,47,37.0,25.0,9.0,98,,2.0,,,1.0,3.0,,,1.0,7.0,2.0,2.0,4.0,37,,,4.0,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,,,1.0,5.0,,3.0,5.0,,5.0,,,,,,2.0,,2.0,,,1.0,,1.0,,1.0,2.0,,,1.0,2.0,37.0,1.0,1.0,1.0,0.14285714285714285,,0.1111111111111111,,0.2,0.16666666666666666,0.2222222222222222,20.33898305084746,,0.2,,0.15384615384615385,,,0.2727272727272727,,0.2222222222222222,,,,0.3333333333333333,,,0.2,,,0.4444444444444444,0.49757222222222214,,0.51079,,,0.5,10.157142857142857,24.549999999999997,0.7254901960784313,,1.0,2.0,,,,2.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,0.09090909090909091,,,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,,,,,,0.2222222222222222,,,,0.2,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202709,1610612761,Cory Joseph,Cory Joseph,202709,TOR,1010.0,17,5,36,34,26.0,29.0,3.0,70,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,2.0,30,,1.0,2.0,,,2.0,,2.0,3.0,1.0,4.0,,3.0,,9.0,,2.0,3.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,26.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,5.0,,0.3333333333333333,,0.25,,,0.3333333333333333,,0.5,1.0,1.0,,0.5,,,0.5,1.0,,0.5,0.54935,,0.54935,,,1.0,10.25,,0.7222222222222222,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,1369.0,23,8,44,45,33.0,22.0,9.0,89,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,6.0,5.0,1.0,11.0,39,1.0,2.0,5.0,4.0,1.0,11.0,,4.0,1.0,,1.0,,1.0,,2.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,,,3.0,,1.0,,,2.0,,,1.0,11.0,33.0,,,,0.3333333333333333,0.4,0.45454545454545453,0.5555555555555556,0.4583333333333333,0.55,0.45454545454545453,24.528301886792452,,0.08333333333333333,,0.11764705882352941,,,0.1,,0.2727272727272727,0.3333333333333333,0.5,,0.2727272727272727,0.09090909090909091,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.7272727272727273,0.5078409090909091,0.4769,0.527,,,1.0,9.366666666666667,25.679999999999996,0.75,1.0,,,1.0,,,4.0,,3.0,2.0,1.0,,2.0,2.0,3.0,2.0,4.0,1.0,0.5,0.4,0.5,0.4,1.0,1.0,1.0,0.2,,0.2,,,,,,0.3333333333333333,0.3333333333333333,,,,0.36363636363636365,1.0,,,0.3333333333333333,0.18181818181818182,1.0,,1.0,,,,,1.0,,,1.0,,1.0,0.16666666666666666,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203512,1610612761,Lucas Nogueira,Lucas Nogueira,203512,TOR,555.0,9,-1,19,17,19.0,17.0,2.0,36,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,2.0,13,,1.0,2.0,,,2.0,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,19.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,10.0,,,0.14285714285714285,0.08333333333333333,0.09090909090909091,0.5,,,0.5,1.0,1.0,1.0,0.5,,,0.5,1.0,,0.5,0.5916,,0.5916,,,1.0,7.85,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202685,1610612761,Jonas Valanciunas,Jonas Valanciunas,202685,TOR,454.0,8,-1,14,15,3.0,6.0,2.0,29,2.0,2.0,,1.0,1.0,,,,2.0,2.0,,,4.0,14,,1.0,1.0,,,2.0,4.0,,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.5,,,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.6152500000000001,,0.5765,,,0.5,1.5,,0.21428571428571427,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612761,Luis Scola,Luis Scola,2449,TOR,526.0,9,-4,17,17,16.0,17.0,,34,,,,,,,1.0,1.0,,1.0,1.0,2.0,5.0,18,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,2.0,,1.0,,3.0,16.0,,,,,,0.75,0.75,0.8333333333333334,0.75,0.5,17.64705882352941,,,,,,,,,,,,,,0.5,,,,0.5,0.5,0.439,,0.439,0.3333333333333333,0.5,0.6,7.9,24.6,0.9411764705882353,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,0.5,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201942,1610612761,DeMar DeRozan,DeMar DeRozan,201942,TOR,186.0,3,-2,7,6,,3.0,,13,,,,,,1.0,,,1.0,1.0,,,2.0,8,,,,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,14.285714285714285,,1.0,,0.5,,,1.0,,,,,,1.0,,,,,,,0.3255,,,,,,18.8,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
