EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,PenaltyTurnovers,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,OffCorner3ReboundPct,SecondChanceAtRimFGM,PtsUnassisted3s,PtsPutbacks,Corner3Assists,BlockedLongMidRange,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,Loose Ball Fouls,ShortMidRangePctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,PenaltyCorner3Accuracy,SecondChanceFtPoints,LostBallSteals,Loose Ball Fouls Drawn,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,OffensiveGoaltends,SecondChanceArc3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,Charge Fouls Drawn
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,579.0,10,-6.0,21,21,10.0,3.0,4.0,42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,22,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,0.5,0.5,0.3333333333333333,0.5,0.375,0.5,0.3333333333333333,20.0,1.0,0.2,0.14285714285714285,0.2,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6404833333333333,0.6758,0.25,0.3333333333333333,0.6666666666666666,3.2,23.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,1634.0,27,-13.0,61,62,34.0,26.0,6.0,123,1.0,2.0,1.0,1.0,1.0,,2.0,5.0,4.0,1.0,8.0,66,2.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,,1.0,,5.0,34.0,0.4,0.6666666666666666,0.3888888888888889,0.4,0.3888888888888889,0.4,0.4444444444444444,17.91044776119403,0.6666666666666666,0.08333333333333333,0.15789473684210525,0.2,0.2222222222222222,0.5,0.5,0.1111111111111111,,0.2,1.0,0.6666666666666666,0.4700611111111111,0.45921,,,0.625,9.9,25.3,0.5573770491803278,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,0.25,0.2857142857142857,0.2857142857142857,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.25,0.25,1.0,0.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,1024.0,17,-13.0,37,38,27.0,14.0,4.0,75,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,36,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,2.0,4.0,27.0,0.5,0.5,0.25,0.3333333333333333,0.5,0.5,0.5,16.666666666666668,1.0,0.07692307692307693,0.047619047619047616,,0.25,1.0,1.0,0.25,0.5,0.3333333333333333,1.0,0.75,0.5243125,0.5112833333333333,0.3333333333333333,0.5,0.6666666666666666,3.25,23.8,0.7297297297297297,,,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,1391.0,23,-12.0,51,53,34.0,19.0,7.0,104,1.0,3.0,1.0,3.0,4.0,,3.0,8.0,2.0,,6.0,49,1.0,6.0,2.0,4.0,4.0,6.0,7.0,,,,2.0,,,,2.0,34.0,0.375,0.16666666666666666,0.3,0.125,0.3,0.125,0.2,16.949152542372882,,0.2222222222222222,0.23076923076923078,0.14285714285714285,0.3,0.3333333333333333,1.0,0.4,,0.375,0.3333333333333333,0.5,0.47700000000000004,0.4925125,,,0.3333333333333333,6.1125,25.200000000000003,0.6666666666666666,,1.0,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,0.25,0.2857142857142857,0.1,,,,0.2,,,,0.25,,,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,2.0,0.2857142857142857,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,0.05263157894736842,0.03571428571428571,0.09090909090909091,0.25,1.0,0.5,0.5,0.3333333333333333,0.48792499999999994,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,2599.0,43,-23.0,95,95,52.0,41.0,12.0,190,3.0,6.0,,1.0,3.0,,3.0,9.0,,2.0,8.0,98,,3.0,1.0,,8.0,12.0,20.0,1.0,,3.0,5.0,3.0,5.0,1.0,1.0,52.0,0.3333333333333333,,0.3333333333333333,,0.36363636363636365,0.1,,12.962962962962962,0.3333333333333333,0.3076923076923077,0.2564102564102564,0.4,0.6666666666666666,0.5,0.5,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,0.5211777777777777,0.49000000000000005,0.1111111111111111,0.1111111111111111,0.125,2.8222222222222224,,0.5473684210526316,,,,,,,,1.0,6.0,,,,2.0,3.0,3.0,,1.0,2.0,3.0,,,1.0,1.0,,,,0.15384615384615385,0.16666666666666666,,,,,,,,,,,,2.0,,2.0,,,1.0,4.0,1.0,,2.0,2.0,2.0,2.0,0.1111111111111111,1.0,,,,,4.0,,,1.0,5.0,8.0,,,,,0.1111111111111111,,0.16666666666666666,0.1702127659574468,0.13333333333333333,0.42857142857142855,1.0,,,,0.4957,,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,0.17647058823529413,0.2,0.2,0.21428571428571427,0.4,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202726,1610612745,Andrew Goudelock,Andrew Goudelock,202726,HOU,652.0,11,-2.0,23,23,12.0,8.0,5.0,46,,,,,2.0,,3.0,5.0,1.0,,6.0,19,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,,,,,2.0,12.0,0.6,1.0,0.5,0.5,0.5,0.5,0.16666666666666666,31.03448275862069,0.6666666666666666,0.09090909090909091,0.13333333333333333,0.25,,,,0.3333333333333333,,,,0.16666666666666666,0.4245083333333333,0.448675,,,0.3333333333333333,15.040000000000001,27.0,0.5217391304347826,2.0,3.0,,1.0,1.0,,1.0,,2.0,,1.0,,1.0,,,,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,0.25,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,0.5,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,0.5,0.5,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,309.0,5,-4.0,11,10,,3.0,3.0,21,,,,,1.0,,,1.0,1.0,,,13,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,14.285714285714285,,,,,,,,0.5,,,,0.5,0.37065,,,,,5.8,26.9,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,1446.0,24,-17.0,55,53,29.0,33.0,5.0,108,2.0,5.0,2.0,4.0,2.0,,5.0,11.0,3.0,4.0,17.0,60,4.0,7.0,11.0,10.0,2.0,4.0,6.0,3.0,1.0,3.0,2.0,4.0,6.0,3.0,11.0,29.0,0.45454545454545453,0.5714285714285714,0.4642857142857143,0.5714285714285714,0.5,0.6111111111111112,0.21428571428571427,33.333333333333336,1.0,0.2,0.1875,,0.35714285714285715,0.4,0.5,0.14285714285714285,,0.5714285714285714,0.5,0.5714285714285714,0.43337857142857145,0.45498571428571427,0.17647058823529413,0.21428571428571427,0.6470588235294118,9.663636363636364,26.233333333333334,0.5272727272727272,2.0,4.0,1.0,3.0,,1.0,,3.0,,,3.0,1.0,1.0,2.0,2.0,,2.0,,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.5,0.5,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,3.0,2.0,5.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,0.09090909090909091,0.2,0.06666666666666667,0.08,,0.4,,0.5,0.5,,0.6431,0.11764705882352941,1.0,1.0,1.0,1.0,,,,,,,,,0.25,0.1,0.14285714285714285,,,,1.0,0.5,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,767.0,13,-2.0,28,27,15.0,14.0,3.0,55,,,,,1.0,1.0,,1.0,5.0,,6.0,31,,,3.0,,,,,,,2.0,4.0,,,,3.0,15.0,,,0.5,0.5,0.5,0.5,0.8333333333333334,25.806451612903228,,,,,,,,0.16666666666666666,0.16666666666666666,,,0.8333333333333334,0.5344083333333333,0.55905,,,0.5,7.7,25.68,0.5357142857142857,,,1.0,4.0,3.0,2.0,3.0,,,6.0,4.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,0.4,0.4,,,,,,,0.6666666666666666,0.25,0.25,1.0,1.0,0.25,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612745,Michael Beasley,Michael Beasley,201563,HOU,615.0,10,-12.0,23,22,10.0,15.0,3.0,45,1.0,1.0,,,4.0,,3.0,5.0,1.0,,6.0,28,2.0,2.0,4.0,2.0,,2.0,3.0,1.0,,1.0,2.0,,,,4.0,10.0,0.6,1.0,0.5,1.0,0.5,1.0,0.16666666666666666,26.923076923076923,1.0,,0.125,,0.16666666666666666,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,0.41567499999999996,0.3996,,,0.6666666666666666,9.2,24.7,0.43478260869565216,,,,1.0,,,,,4.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,,0.25,0.25,,,,,0.16666666666666666,,,,,,,,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,0.14285714285714285,0.1,,,,0.5,0.5,,,,,,,1.0,,,1.0,,,,,,0.5,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
