EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyFG2M,ThreePtAssists,Corner3Assists,OffThreePtRebounds,BlockedShortMidRange,DefensiveGoaltends,PenaltyFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,FTDefRebounds,BadPassTurnovers,Blocked3s,BlockedCorner3,DefFTReboundPct,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,SelfOReb,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,BlockedArc3,BlockingFouls
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,633.0,11,-1,19,20,4.0,7,2,39,2,1.0,1.0,2,2.0,2,18,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,0.25,28.571428571428573,0.5,0.16666666666666666,0.125,0.125,0.1,0.25,0.5,1.0,1.0,1.0,1.0,0.5934,0.4953,0.6915,0.5,0.5,1.2999999999999998,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,4977.0,83,-52,153,155,25.0,24,22,308,10,4.0,1.0,21,8.0,38,186,4.0,1.0,5.0,7.0,9.0,5.0,14.0,2.0,1.0,,,2.0,,2.0,2.0,,7.0,9.0,,8.0,2.0,25.0,0.5588235294117647,19.88950276243094,,0.1590909090909091,0.06756756756756757,0.15,0.052083333333333336,0.05263157894736842,0.16666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.6333333333333333,0.511535,0.5472333333333333,0.49783333333333335,0.0625,0.08695652173913043,6.9333333333333345,0.16339869281045752,4.0,2.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,9.0,2.0,1.0,1.0,7.0,2.0,2.0,4.0,10.0,8.0,4.0,15.0,3.0,2.0,7.0,5.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,0.6666666666666666,0.8,0.8333333333333334,0.6666666666666666,1.0,1.0,0.6666666666666666,0.2857142857142857,0.5,0.5,0.7,1.0,0.7,1.0,0.3,0.42857142857142855,0.6,0.5,0.125,0.10526315789473684,0.058823529411764705,0.08333333333333333,0.2,0.1,0.16666666666666666,1.0,0.4,1.0,0.5,0.2,0.16666666666666666,0.4,0.4,1.0,0.06666666666666667,0.5,0.5,1.0,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.8,0.5,0.5,0.2,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.7142857142857143,0.18421052631578946,0.2631578947368421,24.877777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,2413.0,40,-25,77,77,27.0,31,9,154,6,1.0,2.0,10,2.0,16,101,1.0,5.0,1.0,3.0,4.0,2.0,6.0,1.0,,1.0,,2.0,1.0,3.0,,,9.0,2.0,,4.0,2.0,27.0,0.6666666666666666,17.441860465116278,0.3333333333333333,0.125,0.045454545454545456,0.125,0.07142857142857142,,,0.6,1.0,0.4,0.6,0.6386200000000001,,0.5619,0.16666666666666666,0.16666666666666666,6.26,0.35064935064935066,5.0,1.0,2.0,1.0,2.0,,,,,,,,,,,7.0,,,1.0,,,2.0,,,2.0,10.0,12.0,2.0,,,2.0,,,1.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,,4.0,2.0,4.0,3.0,10.0,1.0,,0.8571428571428571,1.0,,,,,,0.7,1.0,0.7,1.0,0.8,0.5,0.8333333333333334,,0.1,0.16666666666666666,,0.125,0.16666666666666666,,0.2,0.125,0.14285714285714285,,0.75,0.8333333333333334,1.0,0.8,0.2,0.2,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,0.125,0.625,,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.8,0.16666666666666666,0.16666666666666666,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
204098,1610612763,Xavier Munford,Xavier Munford,204098,MEM,2392.0,40,-28,75,78,16.0,21,8,153,3,1.0,1.0,8,,7,96,1.0,2.0,,3.0,5.0,,5.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,,6.0,3.0,,2.0,1.0,16.0,0.2692307692307692,17.857142857142858,0.5,0.12,,0.12121212121212122,,,0.2857142857142857,0.25,1.0,0.5,0.5833333333333334,0.49951249999999997,0.572,0.47659999999999997,0.07692307692307693,0.1111111111111111,8.5125,0.21333333333333335,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,3.0,,,,,2.0,1.0,4.0,1.0,,,2.0,,,,4.0,,4.0,3.0,,,3.0,,,4.0,4.0,4.0,,8.0,1.0,1.0,,2.0,,,,,,1.0,,4.0,1.0,,,,1.0,0.25,,,0.25,0.25,1.0,0.2916666666666667,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,,,0.125,,,,0.125,0.14285714285714285,,,0.3333333333333333,0.3333333333333333,,0.25,0.16666666666666666,0.5,0.5,,0.08333333333333333,1.0,1.0,1.0,0.25,,,,1.0,,,,,,,,,,0.2857142857142857,0.5714285714285714,24.725,1.0,,2.0,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,
2440,1610612763,Matt Barnes,Matt Barnes,2440,MEM,8348.0,139,-67,260,261,47.0,61,40,521,20,3.0,5.0,28,8.0,43,303,3.0,6.0,5.0,15.0,24.0,5.0,29.0,4.0,1.0,8.0,1.0,5.0,1.0,13.0,2.0,4.0,13.0,9.0,,10.0,5.0,47.0,0.42,20.521172638436482,0.6153846153846154,0.1875,0.04504504504504504,0.1875,0.03424657534246575,0.03773584905660377,0.08695652173913043,0.43478260869565216,1.0,0.5,0.8260869565217391,0.5105666666666667,0.5689000000000001,0.5125555555555557,0.1,0.15625,5.771428571428571,0.18076923076923077,11.0,2.0,4.0,1.0,4.0,,3.0,,,3.0,15.0,,,,4.0,13.0,3.0,18.0,2.0,,,4.0,,4.0,2.0,10.0,16.0,10.0,9.0,,2.0,15.0,3.0,2.0,8.0,11.0,3.0,3.0,25.0,6.0,3.0,1.0,9.0,,2.0,,1.0,1.0,1.0,,10.0,2.0,,0.6153846153846154,0.6666666666666666,1.0,0.16666666666666666,,,0.16666666666666666,0.4642857142857143,0.6666666666666666,0.3804347826086957,0.6666666666666666,0.4,0.6666666666666666,0.45454545454545453,0.391304347826087,0.07142857142857142,,0.25,0.1875,0.034482758620689655,0.06896551724137931,0.23076923076923078,0.22580645161290322,0.21739130434782608,0.1111111111111111,,0.55,0.55,0.6363636363636364,0.08695652173913043,0.08695652173913043,0.25,0.3333333333333333,1.0,0.06521739130434782,,,,0.32608695652173914,0.2,0.23076923076923078,1.0,0.6666666666666666,,,,,,,0.4,,0.2,0.09302325581395349,0.23255813953488372,27.98333333333333,4.0,1.0,4.0,3.0,,,,,0.6666666666666666,,,0.25,0.3333333333333333,,0.8,3.0,7.0,,,0.42857142857142855,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.25,0.13333333333333333,0.038461538461538464,,,,,,,,,True,,,
2365,1610612763,Chris Andersen,Chris Andersen,2365,MEM,4093.0,68,-42,126,129,13.0,25,19,255,8,6.0,1.0,11,3.0,11,149,6.0,1.0,9.0,13.0,17.0,11.0,28.0,1.0,,4.0,,1.0,1.0,5.0,,,4.0,5.0,,6.0,2.0,13.0,0.39285714285714285,12.925170068027212,0.8,0.28888888888888886,0.17307692307692307,0.29310344827586204,0.15942028985507245,0.3181818181818182,0.2,0.7272727272727273,1.0,1.0,0.7272727272727273,0.6036545454545454,0.6058666666666667,0.9152,0.15384615384615385,0.15384615384615385,5.390909090909091,0.10317460317460317,4.0,2.0,,,3.0,,,,,,,,,,,4.0,,,2.0,,,5.0,,,,2.0,4.0,4.0,,,4.0,,,,1.0,3.0,1.0,,8.0,4.0,1.0,,3.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,0.5,1.0,,,,,,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.3333333333333333,1.0,0.3125,0.5,,,,,0.3076923076923077,,0.125,0.2727272727272727,0.3684210526315789,0.2222222222222222,0.5,1.0,0.5,0.5,0.5,,0.2727272727272727,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.45454545454545453,0.18181818181818182,,1.0,,1.0,2.0,,2.0,,,1.0,0.11764705882352941,0.14285714285714285,,,,1.0,,3.0,,,,,2.0,,1.0,,,,,,,0.14285714285714285,1.0,2.0,,,,,,,True,,,
200770,1610612763,Jordan Farmar,Jordan Farmar,200770,MEM,5761.0,96,-33,179,177,31.0,40,32,356,4,,1.0,15,3.0,19,196,2.0,3.0,,4.0,5.0,,5.0,3.0,2.0,5.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,2.0,,3.0,1.0,31.0,0.375,14.746543778801843,0.625,0.07547169811320754,,0.06493506493506493,,,0.0625,0.17391304347826086,,0.2,0.5217391304347826,0.47277826086956515,0.41395000000000004,0.48976,0.041666666666666664,0.0625,12.833333333333332,0.17318435754189945,1.0,,2.0,4.0,9.0,,,,,2.0,8.0,,,1.0,2.0,5.0,2.0,8.0,,,,,1.0,2.0,,5.0,,10.0,3.0,3.0,,8.0,2.0,,11.0,14.0,6.0,5.0,31.0,1.0,1.0,,1.0,1.0,,,,,,,5.0,,,,,0.5,0.25,,0.5,0.25,0.3333333333333333,,0.34782608695652173,,0.5,,0.5,0.34782608695652173,,,,0.041666666666666664,,,0.06666666666666667,0.09090909090909091,0.0625,,,0.25,0.25,,0.08695652173913043,0.391304347826087,0.4444444444444444,0.4444444444444444,,,,,,0.34782608695652173,0.25,0.25,0.5,,,,,,,,0.4,0.5,0.25,,0.2631578947368421,24.975,1.0,,1.0,3.0,1.0,,,,0.3333333333333333,,,,,,1.0,,4.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,True,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,6258.0,104,-49,196,193,24.0,26,32,389,29,7.0,1.0,56,6.0,48,215,10.0,3.0,10.0,11.0,15.0,13.0,28.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,,,9.0,12.0,,7.0,3.0,24.0,0.4,27.350427350427353,0.6,0.19298245614035087,0.10638297872340426,0.1686746987951807,0.10569105691056911,0.1702127659574468,0.3125,0.5178571428571429,0.7,0.3333333333333333,0.5178571428571429,0.4827071428571429,0.5397,0.4939,0.05084745762711865,0.05084745762711865,7.246428571428572,0.12244897959183673,10.0,,13.0,6.0,14.0,,,,,,,,,,,21.0,,,1.0,,,6.0,,,1.0,3.0,14.0,28.0,,,,,,13.0,4.0,6.0,2.0,2.0,14.0,3.0,,,4.0,2.0,,1.0,,,,,3.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.375,0.1,0.375,0.1,0.3333333333333333,0.25,0.375,,0.23214285714285715,0.3448275862068966,0.23076923076923078,0.11538461538461539,0.08,,0.16666666666666666,0.13043478260869565,0.05555555555555555,0.25,,0.3448275862068966,0.5263157894736842,0.3,0.23214285714285715,0.25,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.125,0.0625,,1.0,5.0,1.0,2.0,,3.0,,,0.3333333333333333,0.10344827586206896,0.08695652173913043,0.38461538461538464,0.5,,1.0,1.0,1.0,,,0.2,,2.0,,2.0,,,,,,,0.09090909090909091,4.0,3.0,1.0,0.16666666666666666,,,,,True,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,3729.0,62,-18,118,118,19.0,23,21,236,5,2.0,,14,9.0,21,127,2.0,1.0,4.0,2.0,4.0,4.0,8.0,3.0,1.0,3.0,,1.0,1.0,4.0,1.0,,4.0,5.0,,11.0,4.0,19.0,0.42,20.0,0.75,0.06060606060606061,0.07407407407407407,0.07407407407407407,0.056338028169014086,0.09090909090909091,0.1111111111111111,0.25,1.0,,0.55,0.5020975,0.56235,0.4693833333333333,0.2,0.2222222222222222,9.25,0.16101694915254236,1.0,1.0,4.0,4.0,5.0,,2.0,,,,4.0,,,,2.0,6.0,,6.0,1.0,,,4.0,,2.0,4.0,4.0,10.0,2.0,,,2.0,4.0,,,,,,,,2.0,2.0,,1.0,,,,2.0,1.0,2.0,1.0,4.0,,,0.8333333333333334,1.0,,,,,,0.42857142857142855,0.5,0.3,0.5,,0.6666666666666666,0.4,0.3,,,,0.09523809523809523,0.07142857142857142,,,0.08333333333333333,0.06666666666666667,0.16666666666666666,0.5,0.2,0.2,,0.2,0.25,0.8,0.8,1.0,0.1,,,,0.2,,,,0.5,,,,,,,0.6666666666666666,,,0.19047619047619047,0.19047619047619047,24.566666666666666,,1.0,,,,,,,,,,0.25,0.25,1.0,,,2.0,,,,,,,2.0,,,,,,,0.14285714285714285,2.0,,1.0,,1.0,1.0,1.0,0.14285714285714285,True,,,
202362,1610612763,Lance Stephenson,Lance Stephenson,202362,MEM,3136.0,52,-20,97,97,29.0,47,15,194,11,2.0,4.0,22,4.0,31,124,2.0,7.0,,1.0,2.0,1.0,3.0,,,1.0,,,1.0,1.0,,,7.0,2.0,,4.0,2.0,29.0,0.5740740740740741,24.778761061946906,1.0,0.030303030303030304,,0.046511627906976744,0.022222222222222223,,,0.44,1.0,0.5714285714285714,0.56,0.511578,0.7526,0.5035,0.07407407407407407,0.08333333333333333,8.418181818181818,0.29896907216494845,8.0,1.0,3.0,4.0,8.0,,,,,1.0,3.0,,,,,12.0,1.0,3.0,1.0,,,2.0,,,2.0,10.0,8.0,16.0,3.0,,,3.0,1.0,2.0,4.0,4.0,3.0,1.0,8.0,1.0,,,2.0,,,,,,,,10.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.3333333333333333,0.5454545454545454,0.5,0.54,0.5,0.5714285714285714,0.5,0.625,0.12,0.09090909090909091,,0.3333333333333333,0.1,,,0.07692307692307693,,0.1111111111111111,,,0.7272727272727273,0.7272727272727273,0.375,0.12,0.32,0.5,0.5714285714285714,0.25,,,,,0.12,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,,,0.3333333333333333,0.06451612903225806,0.3225806451612903,24.933333333333337,3.0,,4.0,,,1.0,,,0.5714285714285714,0.07692307692307693,0.09090909090909091,,,,0.75,,,,,,,,,,,,,,0.125,,,,,,,,,,,True,,,
