EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,FTOffRebounds,FTDefRebounds,BadPassSteals,SecondChanceTurnovers,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,BlockedShortMidRange,Travels,BlockingFouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,8013.0,134,-22,257,264,33.0,43.0,29.0,521,18.0,26.0,5.0,8.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,22.0,31.0,2.0,7.0,51.0,271,5.0,8.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,30.0,14.0,10.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,9.0,15.0,17.0,32.0,11.0,43.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,5.0,10.0,1.0,7.0,13.0,2.0,1.0,7.0,1.0,9.0,1.0,4.0,1.0,8.0,8.0,8.0,5.0,1.0,3.0,33.0,1.0,1.0,0.6818181818181818,0.8823529411764706,0.7096774193548387,0.625,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6891891891891891,0.5,0.375,0.06060606060606061,0.12903225806451613,0.15384615384615385,16.040955631399317,0.6,0.21518987341772153,0.12,0.2542372881355932,0.03125,0.2318840579710145,0.07913669064748201,0.1875,0.06666666666666667,0.07142857142857142,0.022222222222222223,0.05263157894736842,0.08108108108108109,0.4444444444444444,0.25,0.2727272727272727,0.2,0.14285714285714285,0.625,0.7878787878787878,0.6923076923076923,0.8181818181818182,0.6666666666666666,0.15151515151515152,0.8,0.8,0.75,0.030303030303030304,0.030303030303030304,0.8,0.625,0.1,0.1,0.6666666666666666,0.5,0.3333333333333333,0.8484848484848485,0.5999878787878788,0.61265,0.7180166666666666,0.1111111111111111,0.11764705882352941,0.19607843137254902,0.058823529411764705,2.2096774193548385,23.95,0.12840466926070038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,389.0,6,-5,12,15,,,1.0,27,,,,,,,,1.0,,,,,,,1.0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.3637,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,5000.0,83,-1,161,163,20.0,25.0,20.0,324,7.0,11.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,,10.0,,1.0,10.0,16.0,13.0,1.0,33.0,164,2.0,2.0,,4.0,1.0,2.0,2.0,,8.0,12.0,8.0,4.0,10.0,3.0,1.0,4.0,5.0,3.0,1.0,,14.0,3.0,1.0,9.0,8.0,18.0,5.0,23.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,6.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,8.0,20.0,,,0.6,0.75,0.625,1.0,0.5,0.5517241379310345,1.0,1.0,0.5689655172413793,1.0,1.0,0.4482758620689655,0.1875,0.18181818181818182,16.756756756756754,0.5,0.15384615384615385,0.019230769230769232,0.24324324324324326,0.08571428571428572,0.19101123595505617,0.04597701149425287,,,0.05555555555555555,0.08,0.1,0.14814814814814814,0.08333333333333333,0.23076923076923078,0.2413793103448276,0.25,,,0.3793103448275862,0.6363636363636364,0.7777777777777778,0.5714285714285714,0.10344827586206896,0.6666666666666666,1.0,1.0,0.10344827586206896,0.3448275862068966,1.0,1.0,,,0.5,0.5,0.25,0.8275862068965517,0.5505620689655173,0.3558,0.5005625,0.034482758620689655,0.0625,0.12121212121212122,0.24242424242424243,4.606249999999999,24.51538461538462,0.12422360248447205,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.25,0.06896551724137931,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3,1.0,0.25,1.0,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,6700.0,112,-1,218,219,31.0,43.0,23.0,437,8.0,14.0,1.0,3.0,2.0,4.0,6.0,13.0,9.0,,2.0,,,18.0,43.0,11.0,8.0,53.0,221,2.0,9.0,,6.0,2.0,7.0,2.0,2.0,9.0,14.0,22.0,,2.0,4.0,9.0,6.0,15.0,1.0,7.0,,36.0,1.0,4.0,1.0,9.0,11.0,5.0,16.0,,4.0,1.0,6.0,3.0,1.0,,3.0,7.0,1.0,3.0,6.0,1.0,,11.0,2.0,11.0,1.0,5.0,1.0,1.0,1.0,1.0,,,9.0,31.0,,1.0,0.3888888888888889,0.3888888888888889,0.4186046511627907,0.2222222222222222,0.2857142857142857,0.4166666666666667,0.2222222222222222,0.3888888888888889,0.4491525423728814,0.3,0.45,0.2037037037037037,0.09302325581395349,0.21428571428571427,26.829268292682926,0.8571428571428571,0.13636363636363635,0.06451612903225806,0.021739130434782608,0.020833333333333332,0.08928571428571429,0.045454545454545456,0.07692307692307693,0.07142857142857142,0.045454545454545456,0.030303030303030304,,0.1875,0.06666666666666667,0.10526315789473684,,0.09090909090909091,,,0.25925925925925924,0.5714285714285714,0.7272727272727273,0.5,0.24074074074074073,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.16666666666666666,0.037037037037037035,0.3333333333333333,0.3333333333333333,,,0.4444444444444444,0.5,,0.46296296296296297,0.4922888888888889,0.40241666666666664,0.5142777777777778,0.08620689655172414,0.10638297872340426,0.11320754716981132,0.16981132075471697,10.04186046511628,23.490909090909096,0.14220183486238533,4.0,16.0,2.0,1.0,2.0,1.0,,3.0,1.0,9.0,1.0,5.0,,1.0,3.0,,,1.0,0.2727272727272727,0.5,0.2727272727272727,,0.3333333333333333,,0.2962962962962963,0.25,0.26666666666666666,0.2222222222222222,0.25,1.0,0.5,0.5,1.0,0.2222222222222222,0.5,,0.5,2.0,1.0,2.0,1.0,1.0,0.09090909090909091,0.0625,0.1111111111111111,0.5,1.0,,,,,,,,,,,,,,,,,,,True,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,4626.0,77,11,145,148,28.0,35.0,18.0,293,5.0,7.0,,,,1.0,,,2.0,1.0,6.0,,2.0,6.0,9.0,8.0,2.0,26.0,146,,,1.0,3.0,,2.0,2.0,,,4.0,8.0,,5.0,1.0,8.0,4.0,12.0,3.0,6.0,,28.0,1.0,,5.0,3.0,8.0,1.0,9.0,,2.0,1.0,5.0,4.0,2.0,,1.0,7.0,,2.0,5.0,1.0,1.0,9.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,28.0,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.7058823529411765,1.5,,0.7222222222222222,1.5,,0.47058823529411764,0.1111111111111111,0.14285714285714285,15.060240963855422,0.7142857142857143,0.075,,0.14285714285714285,0.03571428571428571,0.10666666666666667,0.014285714285714285,,,,,0.1111111111111111,0.11764705882352941,,0.08333333333333333,0.16,0.1,,,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.2,,,,,0.11764705882352941,0.35294117647058826,,,1.0,,0.25,,0.5,0.8823529411764706,0.541703125,0.5841,0.48075,0.1111111111111111,0.2,0.11538461538461539,,5.788888888888888,32.025,0.19310344827586207,1.0,2.0,2.0,,,2.0,,4.0,,6.0,2.0,1.0,,,1.0,1.0,,0.5,0.5,,0.5714285714285714,,,,0.11764705882352941,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.4,,,2.0,,1.0,,,,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,5614.0,94,-28,182,190,15.0,14.0,20.0,372,4.0,6.0,1.0,1.0,,,,3.0,4.0,,15.0,1.0,2.0,4.0,15.0,19.0,1.0,15.0,193,1.0,3.0,1.0,2.0,,2.0,2.0,,,4.0,4.0,2.0,15.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,13.0,1.0,3.0,5.0,6.0,11.0,4.0,15.0,1.0,7.0,2.0,2.0,2.0,3.0,,,5.0,,2.0,4.0,,,4.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,,15.0,,,0.5,0.6666666666666666,0.26666666666666666,0.3333333333333333,,0.20588235294117646,0.25,,0.21428571428571427,0.25,,0.5588235294117647,0.06666666666666667,0.16666666666666666,19.32367149758454,0.4,0.10714285714285714,0.061224489795918366,0.1111111111111111,0.018867924528301886,0.10891089108910891,0.0392156862745098,0.045454545454545456,,0.11764705882352941,,0.06666666666666667,0.13636363636363635,0.13333333333333333,0.05263157894736842,0.0967741935483871,0.14285714285714285,0.037037037037037035,1.0,0.17647058823529413,0.6666666666666666,0.8,0.5,0.08823529411764706,,,,0.11764705882352941,0.4411764705882353,0.25,1.0,,0.25,,,0.5,0.7352941176470589,0.5035764705882353,0.4657,0.4795125,0.029411764705882353,0.06666666666666667,0.13333333333333333,,10.733333333333333,24.621052631578948,0.08241758241758242,,6.0,,,,2.0,,2.0,,6.0,2.0,,,,5.0,1.0,,1.0,0.10526315789473684,,0.10526315789473684,,,,0.17647058823529413,,,,,,0.13333333333333333,0.13333333333333333,1.0,,,,0.13333333333333333,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,True,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,882.0,15,-7,27,29,,8.0,4.0,56,1.0,1.0,,,,,,,2.0,,4.0,,,2.0,2.0,6.0,,7.0,32,,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,0.5,0.5,1.0,,,0.4375,,,0.4375,,,0.75,,,28.125,,0.08333333333333333,,,,0.05555555555555555,,,,,,,0.2,,,,,,,0.125,1.0,1.0,1.0,,,,,0.25,0.5,,,,,,,,0.875,0.55525625,,,,,,,9.100000000000001,24.266666666666666,,1.0,1.0,,,,1.0,,1.0,,3.0,1.0,,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,,,0.125,1.0,1.0,,,,0.25,0.25,1.0,,,,0.25,,1.0,,1.0,,0.16666666666666666,,0.5,,,,,,,,,,,,,,1.0,,,,,,,True,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,6603.0,110,-24,215,219,28.0,34.0,26.0,434,10.0,18.0,,,2.0,3.0,1.0,3.0,5.0,1.0,19.0,1.0,2.0,13.0,30.0,24.0,13.0,57.0,224,,1.0,2.0,5.0,2.0,4.0,2.0,5.0,9.0,8.0,18.0,,19.0,6.0,11.0,2.0,13.0,1.0,8.0,2.0,28.0,,,4.0,5.0,10.0,,10.0,,,,3.0,3.0,4.0,,,7.0,,3.0,9.0,,,17.0,1.0,18.0,2.0,7.0,1.0,4.0,2.0,4.0,1.0,,9.0,28.0,1.0,,0.3076923076923077,0.3076923076923077,0.43333333333333335,,0.5,0.4074074074074074,0.5,0.3333333333333333,0.4672131147540984,0.625,0.5,0.4444444444444444,0.2,0.3333333333333333,27.419354838709676,0.42857142857142855,0.08196721311475409,,0.0784313725490196,,0.08035714285714286,,,,,,,0.10344827586206896,,0.1111111111111111,0.05555555555555555,0.13333333333333333,,0.25,0.3333333333333333,0.5555555555555556,0.8333333333333334,0.3,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.09259259259259259,0.35185185185185186,,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.5348490740740741,0.45305,0.503325,0.13333333333333333,0.2,0.08771929824561403,0.15789473684210525,7.763333333333333,24.666666666666668,0.13023255813953488,2.0,9.0,2.0,,,4.0,,6.0,,15.0,4.0,1.0,,1.0,,,,0.8333333333333334,0.25,,0.25,,0.5,,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.4,0.4,1.0,0.21052631578947367,0.23529411764705882,0.75,,,,0.21052631578947367,2.0,2.0,1.0,2.0,1.0,0.08333333333333333,,,,,1.0,1.0,3.0,,,,1.0,0.5,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,0.10526315789473684,0.04,True,,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,423.0,7,-17,13,15,,,2.0,28,,1.0,,1.0,,,,,,,,,,2.0,4.0,,,4.0,24,,1.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,26.666666666666668,,0.4,,1.0,0.2,0.5,0.1111111111111111,,,,0.25,,,,1.0,1.0,,,,0.25,,,,,,,,,,1.0,,,,,,,0.25,0.46442500000000003,,,,,,,14.950000000000001,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,1635.0,27,-5,49,51,10.0,10.0,2.0,100,,1.0,,,,1.0,,,1.0,,2.0,,,,1.0,3.0,,3.0,49,,,,,,1.0,,,,,,,2.0,,2.0,,2.0,,1.0,,4.0,,,2.0,2.0,4.0,,4.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,10.0,,,,,,,,0.375,,,0.375,,,0.75,,,7.4074074074074066,,0.11764705882352941,,0.16666666666666666,,0.13793103448275862,,,,,,,0.1111111111111111,,0.16666666666666666,0.18181818181818182,,,,0.25,,,,,,,,0.25,0.5,,,,,1.0,,,1.0,0.5594375,,0.5783,,,,,1.8,24.566666666666666,0.20408163265306123,,,1.0,,,,,1.0,,3.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
