EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,NonHeaveArc3FGA,DeadBallTurnovers,StepOutOfBoundsTurnovers,Arc3Frequency,SecondChanceArc3Frequency,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,SecondChanceFg3Pct,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SelfOReb,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,3SecondViolations,Defensive 3 Seconds Violations
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,4626.0,77,11,145,148,28.0,35.0,18.0,293,14.0,17.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,18.0,21.0,1.0,5.0,41.0,146,4.0,4.0,1.0,8.0,1.0,1.0,1.0,3.0,24.0,12.0,8.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,5.0,8.0,11.0,19.0,6.0,25.0,3.0,3.0,3.0,1.0,4.0,6.0,1.0,6.0,1.0,7.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,28.0,1.0,1.0,0.6666666666666666,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8181818181818182,0.8,1.0,0.82,0.8,0.75,0.045454545454545456,0.09523809523809523,0.11764705882352941,16.867469879518072,1.0,0.275,0.11904761904761904,0.22857142857142856,0.03571428571428571,0.25333333333333335,0.08571428571428572,0.25,0.05263157894736842,0.1111111111111111,0.058823529411764705,0.5454545454545454,0.3333333333333333,0.24,0.2,0.75,0.7727272727272727,0.8235294117647058,0.9333333333333333,0.6428571428571429,0.18181818181818182,1.0,1.0,0.75,0.045454545454545456,0.8,1.0,0.2,1.0,1.0,0.8181818181818182,0.5880931818181818,0.58909,0.9097,0.125,0.13043478260869565,0.1951219512195122,0.07317073170731707,2.4142857142857146,24.0,0.19310344827586207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,955.0,16,3,32,33,6.0,7.0,4.0,65,1.0,1.0,,,,,,2.0,,,1.0,3.0,1.0,,2.0,32,,,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,1.0,3.0,,3.0,1.0,4.0,,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,6.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,13.157894736842104,,,0.1111111111111111,0.42857142857142855,,0.2,0.05555555555555555,0.14285714285714285,,,,,,0.3333333333333333,1.0,1.0,0.25,1.0,1.0,,0.5,,,,,,,,,,0.5,0.49831249999999994,0.46335,,,,,,9.033333333333333,25.6,0.1875,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,6354.0,106,-2,213,218,76.0,80.0,32.0,431,6.0,12.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,,9.0,17.0,13.0,3.0,33.0,230,2.0,2.0,1.0,5.0,2.0,4.0,,10.0,14.0,4.0,2.0,3.0,4.0,5.0,1.0,3.0,11.0,,2.0,12.0,10.0,23.0,3.0,26.0,,,2.0,,4.0,12.0,2.0,3.0,,4.0,,2.0,,4.0,4.0,4.0,3.0,10.0,75.0,,,0.7777777777777778,0.875,0.5294117647058824,1.0,0.5,0.5,0.6666666666666666,0.45454545454545453,0.515625,0.625,0.45454545454545453,0.43333333333333335,0.17647058823529413,0.16666666666666666,13.709677419354838,,0.16393442622950818,0.0273972602739726,0.2857142857142857,,0.21359223300970873,0.017857142857142856,0.023809523809523808,0.047619047619047616,,0.18181818181818182,0.08333333333333333,0.1875,0.3333333333333333,0.1111111111111111,0.75,0.4,0.5,0.6,0.6666666666666666,0.1,0.6666666666666666,1.0,1.0,0.1,0.6666666666666666,1.0,,0.36363636363636365,0.5,0.8333333333333334,0.5454783333333334,0.5798333333333333,0.5549409090909091,0.0625,0.10526315789473684,0.15151515151515152,0.30303030303030304,4.152941176470588,24.653846153846153,0.3568075117370892,10.0,1.0,10.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,4.0,1.0,2.0,7.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,0.2857142857142857,0.3076923076923077,0.3333333333333333,0.25,0.16666666666666666,0.06666666666666667,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3,1.0,0.5,0.18181818181818182,0.5,0.45454545454545453,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,8227.0,137,-11,278,279,85.0,84.0,35.0,557,8.0,14.0,2.0,2.0,3.0,5.0,4.0,11.0,4.0,,16.0,41.0,6.0,7.0,42.0,278,2.0,6.0,,5.0,3.0,9.0,4.0,13.0,10.0,22.0,,4.0,8.0,15.0,5.0,2.0,37.0,,4.0,4.0,7.0,13.0,4.0,17.0,9.0,4.0,13.0,4.0,3.0,12.0,1.0,10.0,2.0,8.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,13.0,84.0,1.0,1.0,0.3125,0.3125,0.3902439024390244,0.3333333333333333,0.3333333333333333,0.3723404255319149,0.3333333333333333,0.375,0.42,0.35714285714285715,0.4642857142857143,0.1276595744680851,0.0975609756097561,0.21428571428571427,19.93670886075949,0.6923076923076923,0.09090909090909091,0.041666666666666664,0.06896551724137931,,0.08148148148148149,0.027586206896551724,0.038461538461538464,0.03225806451612903,,0.14285714285714285,0.058823529411764705,,0.043478260869565216,0.16666666666666666,0.75,0.2978723404255319,0.5714285714285714,0.7272727272727273,0.375,0.23404255319148937,0.36363636363636365,0.36363636363636365,0.25,0.0851063829787234,0.3333333333333333,1.0,,0.4166666666666667,0.6,0.425531914893617,0.47664361702127667,0.43416,0.47918749999999993,0.08163265306122448,0.09302325581395349,0.11904761904761904,0.30952380952380953,9.958536585365854,23.583333333333332,0.3057553956834532,2.0,,2.0,4.0,,0.0425531914893617,,4.0,16.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,3.0,3.0,,7.0,2.0,,2.0,2.0,,,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.5,,0.3404255319148936,0.25,0.26666666666666666,0.25,0.25,0.3333333333333333,1.0,,,,0.5,0.08333333333333333,1.0,0.16666666666666666,,,1.0,5.0,1.0,6.0,4.0,2.0,5.0,2.0,1.0,1.0,0.16666666666666666,0.0625,0.25,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,True,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,11551.0,193,-17,386,390,113.0,126.0,50.0,776,10.0,23.0,3.0,5.0,2.0,6.0,,1.0,6.0,2.0,11.0,28.0,32.0,17.0,72.0,392,3.0,5.0,2.0,12.0,2.0,7.0,10.0,14.0,6.0,16.0,4.0,8.0,10.0,18.0,6.0,2.0,44.0,3.0,5.0,11.0,8.0,19.0,8.0,27.0,9.0,1.0,15.0,3.0,5.0,17.0,1.0,24.0,,21.0,2.0,7.0,5.0,5.0,5.0,5.0,4.0,14.0,112.0,5.0,3.0,0.2727272727272727,0.3333333333333333,0.39285714285714285,0.6,0.2857142857142857,0.4583333333333333,0.6428571428571429,0.13333333333333333,0.5142857142857142,0.6666666666666666,0.35,0.5333333333333333,0.2857142857142857,0.30434782608695654,18.961625282167045,0.6,0.08080808080808081,0.03937007874015748,0.125,0.037037037037037035,0.10160427807486631,0.038461538461538464,0.04285714285714286,0.02564102564102564,0.058823529411764705,0.1,0.038461538461538464,0.08695652173913043,0.14705882352941177,0.05,0.8,0.38333333333333336,0.43478260869565216,0.625,0.2,0.016666666666666666,,,,0.1,0.7142857142857143,0.6,0.2857142857142857,0.4,0.3333333333333333,0.9166666666666666,0.5462389830508474,0.6062142857142858,0.5681678571428572,0.1076923076923077,0.21212121212121213,0.16666666666666666,0.19444444444444445,4.407142857142857,26.709375,0.2927461139896373,26.0,,25.0,6.0,2.0,0.43333333333333335,,1.0,4.0,4.0,,1.0,7.0,,7.0,11.0,3.0,,8.0,27.0,7.0,8.0,6.0,,,1.0,2.0,1.0,0.8181818181818182,0.34375,,0.3548387096774194,,,,0.06666666666666667,0.25,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2692307692307692,0.28,0.7142857142857143,0.3333333333333333,0.06666666666666667,,0.4666666666666667,,0.28,1.0,2.0,2.0,10.0,8.0,2.0,8.0,1.0,2.0,,0.03125,0.25,,0.05555555555555555,1.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,0.5,0.038461538461538464,0.03125,0.5,1.0,,,,,,,,,,True,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,7291.0,122,-5,245,251,63.0,73.0,26.0,496,6.0,10.0,,,1.0,1.0,,1.0,6.0,1.0,6.0,18.0,26.0,2.0,35.0,228,,2.0,3.0,3.0,1.0,4.0,,11.0,10.0,2.0,,2.0,6.0,8.0,3.0,2.0,18.0,1.0,2.0,11.0,11.0,22.0,3.0,25.0,2.0,,5.0,1.0,3.0,10.0,2.0,6.0,1.0,6.0,,2.0,1.0,2.0,2.0,2.0,2.0,11.0,62.0,2.0,,0.8333333333333334,0.8333333333333334,0.3333333333333333,,0.25,0.375,0.3,0.4583333333333333,0.3723404255319149,0.3,0.4583333333333333,0.5909090909090909,0.1111111111111111,0.2,18.90909090909091,0.4,0.16923076923076924,0.028169014084507043,0.18333333333333332,0.01639344262295082,0.176,0.022727272727272728,,0.09523809523809523,0.08333333333333333,0.2,0.09523809523809523,0.21428571428571427,0.22727272727272727,0.0625,1.0,0.22727272727272727,0.6,0.75,0.8333333333333334,0.022727272727272728,,,,0.13636363636363635,,,0.2,0.08333333333333333,1.0,0.8181818181818182,0.5462829545454546,0.4491,0.5153333333333333,0.043478260869565216,0.1,0.08571428571428572,0.3142857142857143,8.5,24.553846153846152,0.2571428571428571,20.0,2.0,20.0,3.0,1.0,0.45454545454545453,0.4,,7.0,3.0,1.0,2.0,4.0,2.0,6.0,7.0,,3.0,8.0,21.0,4.0,2.0,1.0,,,1.0,,,1.0,0.2692307692307692,0.375,0.2692307692307692,,,,0.1590909090909091,,,,0.5,0.5,1.0,0.2,0.2,1.0,,0.16666666666666666,0.5,0.5,0.3333333333333333,0.2,,1.0,1.0,7.0,6.0,1.0,2.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,0.034482758620689655,0.5,1.0,,,,,True,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,3624.0,60,-28,115,121,36.0,48.0,15.0,236,1.0,2.0,,,,,1.0,1.0,4.0,,3.0,6.0,7.0,,15.0,131,,2.0,,,1.0,2.0,,8.0,4.0,2.0,,,2.0,4.0,1.0,,10.0,1.0,,4.0,4.0,8.0,1.0,9.0,1.0,1.0,2.0,1.0,3.0,4.0,,2.0,,,,,,2.0,1.0,2.0,1.0,8.0,36.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.5769230769230769,,1.0,0.5769230769230769,,1.0,0.5384615384615384,,,11.363636363636363,0.5,0.12903225806451613,,0.12903225806451613,0.045454545454545456,0.12903225806451613,0.015625,,,0.25,0.058823529411764705,0.14285714285714285,0.2857142857142857,0.15384615384615385,,0.5,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,1.0,1.0,,0.3076923076923077,,,,,,0.6923076923076923,0.5219807692307692,0.3845,0.4818375,,,,0.5333333333333333,11.166666666666666,24.428571428571427,0.3130434782608696,3.0,,3.0,1.0,,0.23076923076923078,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,9.0,1.0,2.0,,,,,,,1.0,0.42857142857142855,1.0,0.42857142857142855,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.25,1.0,0.25,1.0,0.3333333333333333,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,True,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,8252.0,138,-11,284,284,93.0,102.0,34.0,568,18.0,39.0,,,7.0,15.0,2.0,6.0,5.0,1.0,23.0,54.0,23.0,31.0,98.0,280,,2.0,2.0,6.0,9.0,18.0,19.0,43.0,16.0,30.0,,12.0,13.0,19.0,10.0,1.0,44.0,1.0,1.0,4.0,5.0,9.0,2.0,11.0,3.0,1.0,8.0,1.0,1.0,8.0,,29.0,3.0,40.0,5.0,15.0,5.0,2.0,1.0,2.0,,41.0,92.0,,3.0,0.34782608695652173,0.34782608695652173,0.42592592592592593,,0.5,0.43506493506493504,0.375,0.48,0.5268817204301075,0.5,0.6142857142857143,0.2987012987012987,0.2222222222222222,0.3076923076923077,31.17283950617284,0.375,0.07936507936507936,0.011235955056179775,0.0625,0.015873015873015872,0.07086614173228346,0.013157894736842105,0.019230769230769232,,0.07692307692307693,0.0967741935483871,,0.15384615384615385,0.02127659574468085,0.17647058823529413,,0.5064935064935064,0.46153846153846156,0.6666666666666666,0.3333333333333333,0.07792207792207792,0.3333333333333333,0.3333333333333333,0.5,0.06493506493506493,,,0.25,0.6,0.4666666666666667,0.8051948051948052,0.522814935064935,0.47197500000000003,0.5081500000000001,0.18181818181818182,0.234375,0.061224489795918366,0.4387755102040816,5.300000000000001,25.44347826086957,0.3274647887323944,18.0,1.0,18.0,5.0,,0.23376623376623376,0.25,3.0,9.0,2.0,,1.0,5.0,2.0,6.0,7.0,3.0,2.0,7.0,12.0,5.0,6.0,4.0,,,2.0,,1.0,0.5714285714285714,0.30434782608695654,0.2857142857142857,0.30434782608695654,,,,0.11688311688311688,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,1.0,0.2777777777777778,0.2777777777777778,0.4,,0.04,,0.24,0.3333333333333333,0.2777777777777778,,2.0,2.0,3.0,2.0,1.0,2.0,,2.0,1.0,,,,,1.0,1.0,9.0,,,1.0,1.0,,0.5,,,1.0,1.0,,2.0,0.058823529411764705,,,1.0,2.0,1.0,0.041666666666666664,True,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,837.0,14,7,25,26,1.0,5.0,5.0,51,,1.0,,,,,,,1.0,,2.0,3.0,4.0,1.0,8.0,25,1.0,1.0,,2.0,,,,,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,0.5,0.5,0.6666666666666666,1.0,,0.5,1.0,,0.5714285714285714,1.0,,0.5714285714285714,,,25.806451612903228,,0.14285714285714285,,,0.14285714285714285,0.06666666666666667,0.06666666666666667,,,,0.3333333333333333,,,,,,0.14285714285714285,,,,,,,,0.14285714285714285,,,,,,0.7142857142857143,0.5062214285714285,,,0.14285714285714285,0.3333333333333333,0.25,,12.533333333333331,24.5,0.04,3.0,,3.0,1.0,,0.42857142857142855,,2.0,2.0,,,,1.0,,,1.0,,,,3.0,1.0,,,,,1.0,,,1.0,0.25,,0.25,,,,0.2857142857142857,1.0,1.0,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,1.0,0.25,,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,True,,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,3583.0,60,-9,120,114,34.0,42.0,17.0,234,2.0,12.0,2.0,5.0,,3.0,1.0,3.0,,,6.0,25.0,3.0,2.0,17.0,132,2.0,6.0,,4.0,1.0,9.0,,2.0,10.0,2.0,2.0,3.0,3.0,6.0,2.0,,15.0,1.0,6.0,5.0,9.0,14.0,7.0,21.0,4.0,3.0,6.0,5.0,2.0,13.0,2.0,1.0,,2.0,,,1.0,,,,,2.0,34.0,3.0,,0.8333333333333334,1.0,0.24,0.3333333333333333,0.1111111111111111,0.26785714285714285,0.3333333333333333,0.1111111111111111,0.29310344827586204,0.3333333333333333,0.1111111111111111,0.10714285714285714,0.12,0.16666666666666666,24.822695035460995,0.6666666666666666,0.3333333333333333,0.14634146341463414,0.16666666666666666,0.038461538461538464,0.24561403508771928,0.1044776119402985,0.16,,,0.38461538461538464,0.5,,0.22727272727272727,,,0.42857142857142855,0.16666666666666666,0.2,0.5,0.10714285714285714,0.3333333333333333,0.5,1.0,,0.8333333333333334,0.4,,0.3333333333333333,,0.5357142857142857,0.443725,0.49046666666666666,0.43008888888888896,,,0.23529411764705882,0.11764705882352941,10.012,24.633333333333336,0.2833333333333333,3.0,,3.0,2.0,,0.10714285714285714,,3.0,10.0,,,,1.0,,,1.0,,,,3.0,1.0,3.0,2.0,,,,1.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.35714285714285715,0.3,0.3,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,0.3333333333333333,,1.0,1.0,,,,1.0,,,,,,,0.3333333333333333,,,,,1.0,,,,,,0.043478260869565216,,,,3.0,0.1875,,,,,,,True,,
