EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,Charge Fouls,BlockedLongMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,OffShortMidRangeReboundPct,SelfORebPct,Corner3PctAssisted,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,LostBallSteals,3SecondViolations,DefCorner3ReboundPct,on,SecondChanceArc3FGA,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,OffLongMidRangeReboundPct,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,Loose Ball Fouls Drawn,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,OffensiveGoaltends,SecondChanceArc3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,Charge Fouls Drawn
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,1657.0,28,-18,59,59,19,23.0,6,118,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4,1.0,3.0,2.0,9.0,70,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,19,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,1.0,0.5625,1.0,0.42857142857142855,0.25,1.0,12.307692307692307,0.07142857142857142,0.3333333333333333,0.11764705882352941,0.14285714285714285,0.3333333333333333,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5714285714285714,0.3333333333333333,0.49051428571428574,0.6765,0.125,0.2,0.2222222222222222,11.899999999999999,25.600000000000005,0.3220338983050847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,282.0,5,3,10,9,1,4.0,1,19,,,,,1.0,,,,,,1,,,2.0,2.0,11,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,,,,1,,,,,,,,0.5,,,,,18.181818181818183,,,,,,,,,1.0,,,,,,,,,,,,0.3718,,0.5,0.5,,11.0,,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612745,Michael Beasley,Michael Beasley,201563,HOU,347.0,6,-9,15,17,9,13.0,1,32,,,,,,,1.0,,1.0,,1,,1.0,,,21,,,,,,,,,,2.0,2.0,3.0,,,,2.0,,,,,,,,9,,,,,,,,,,0.5,,,18.75,0.6666666666666666,,0.5,0.6666666666666666,,,,,,0.5,,,0.5,,,,,,0.5,,0.3717,,,,,19.3,49.9,0.6,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,1996.0,33,-19,71,69,26,23.0,8,140,3.0,8.0,3.0,6.0,6.0,3.0,4.0,1.0,4.0,11.0,18,2.0,5.0,6.0,34.0,86,5.0,8.0,16.0,18.0,,4.0,1.0,2.0,,2.0,4.0,6.0,2.0,2.0,1.0,4.0,5.0,8.0,4.0,1.0,,1.0,16.0,26,,0.4,0.4,0.6111111111111112,0.625,0.6086956521739131,0.7222222222222222,0.6296296296296297,0.7272727272727273,0.21739130434782608,0.1111111111111111,,43.0379746835443,0.13333333333333333,,0.10526315789473684,,,0.34782608695652173,0.375,0.5,0.2608695652173913,0.17391304347826086,0.75,0.75,0.17391304347826086,0.25,0.25,,0.6666666666666666,0.5,0.5652173913043478,0.25,0.466754347826087,0.5117888888888888,0.14814814814814814,0.18181818181818182,0.47058823529411764,8.47777777777778,26.0,0.36619718309859156,,,1.0,,3.0,5.0,2.0,13.0,2.0,2.0,6.0,5.0,7.0,,3.0,,1.0,0.8571428571428571,0.11764705882352941,0.06896551724137931,0.2857142857142857,,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,1.0,3.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.2,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,0.4,0.25,0.25,1.0,0.8333333333333334,0.8333333333333334,0.2,0.3333333333333333,0.043478260869565216,1.0,1.0,0.5,0.5,0.25,1.0,0.1111111111111111,1.0,0.523725,0.20588235294117646,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746,1610612745,Josh Smith,Josh Smith,2746,HOU,2252.0,38,-16,80,77,26,23.0,9,157,1.0,1.0,,,3.0,,1.0,3.0,7.0,2.0,5,4.0,8.0,,16.0,93,,,6.0,4.0,12.0,7.0,3.0,,,1.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,,1.0,,1.0,6.0,26,1.0,0.5,0.5,0.4,,0.6153846153846154,0.75,0.5714285714285714,0.6,0.6153846153846154,,,21.34831460674157,0.05263157894736842,,0.041666666666666664,,,0.07692307692307693,1.0,1.0,0.23076923076923078,0.07692307692307693,,,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,,,0.6923076923076923,0.42857142857142855,0.49737692307692305,0.54345,,,0.375,6.859999999999999,25.6,0.325,,4.0,4.0,,,4.0,,8.0,1.0,1.0,,,5.0,,4.0,,2.0,,0.05263157894736842,0.03225806451612903,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,,4.0,,1.0,,5.0,,,,,,,,0.5,,,,,,,0.2,,0.3333333333333333,0.3333333333333333,,,0.07692307692307693,1.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.125,0.16666666666666666,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,767.0,13,-2,28,27,15,14.0,3,55,1.0,1.0,,,,,,,,1.0,1,,,,2.0,31,,,,,,,,,,2.0,4.0,5.0,,,1.0,1.0,1.0,2.0,,,,,,15,,,,1.0,,1.0,,0.5,,,,,6.451612903225807,0.4,,0.3333333333333333,0.5,,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.5321,,,,,1.7,,0.5357142857142857,,,,,,,,,,1.0,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.2,0.2,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,1610612745,Dwight Howard,Dwight Howard,2730,HOU,1312.0,22,-9,44,40,9,3.0,6,84,2.0,3.0,,,2.0,,,,,4.0,5,,,,8.0,52,,,,,,,,,2.0,4.0,6.0,8.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,9,,,,0.8,,0.8,,0.6666666666666666,,,,,16.0,0.3333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.5,0.6,0.6666666666666666,0.6666666666666666,0.4,,,,,,,,,,0.6,,0.63172,,0.16666666666666666,0.16666666666666666,,2.9,,0.20454545454545456,,,,,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,2.0,,,1.0,,0.5,0.09090909090909091,0.11764705882352941,,,,,2.0,,,,,,,,,,,,,,8.0,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,0.5,0.25,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,1796.0,30,-15,63,61,18,12.0,7,124,1.0,2.0,1.0,2.0,,,,,1.0,1.0,2,,4.0,,2.0,71,1.0,2.0,2.0,,,1.0,,,,2.0,2.0,2.0,2.0,2.0,,,,,,1.0,,1.0,2.0,18,,,,0.5,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,,,8.571428571428571,0.125,,0.09523809523809523,,,0.3333333333333333,0.5,0.5,,,,,0.16666666666666666,,,,1.0,0.5,1.0,,0.65955,0.8424,,,1.0,1.2,24.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.5,1.0,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,851.0,14,5,30,26,7,,4,56,,,,,4.0,,1.0,,,1.0,5,,,2.0,4.0,30,,1.0,,2.0,,,,,1.0,,1.0,2.0,,,1.0,2.0,3.0,2.0,1.0,,,,,7,,,,0.2,,0.2,,0.3333333333333333,,,,,20.588235294117645,,0.3333333333333333,0.08333333333333333,,0.5,,,,0.8,0.2,,,,,,,,,,,0.40112,0.4223,0.16666666666666666,0.16666666666666666,,10.0,,0.23333333333333334,1.0,,,,,2.0,,4.0,1.0,1.0,1.0,,1.0,,,,,1.0,0.14285714285714285,0.1,,,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,0.3974,,,1.0,,1.0,,,,,,,0.25,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,697.0,12,-5,25,25,12,3.0,5,50,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2,,1.0,1.0,3.0,24,1.0,2.0,2.0,2.0,,,,,,2.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,2.0,12,,,,0.5,0.5,0.3333333333333333,0.5,0.375,0.5,0.3333333333333333,,,16.666666666666668,0.2857142857142857,,0.2222222222222222,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,0.5,1.0,0.6666666666666666,,0.6404833333333333,0.6758,0.25,0.3333333333333333,0.6666666666666666,3.2,23.0,0.48,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
