EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,AtRimAssists,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,SelfOReb,StepOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,SelfORebPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceTurnovers,on,Corner3Assists,ShortMidRangeAssists,Charge Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Accuracy,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,BlockingFouls,DefensiveGoaltends
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,87.0,1.0,-2,3,4,7,5,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,3219.0,54.0,-14,104,105,209,106,,1.0,,3.0,2.0,,23.0,19.0,14.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,7.0,1.0,5.0,1.0,6.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,4.0,2.0,3.0,23.0,1.0,1.0,1.0,0.2,0.5,0.2,0.14285714285714285,0.20833333333333334,0.75,0.21428571428571427,0.75,0.4166666666666667,13.559322033898306,1.0,0.2,0.14285714285714285,0.08620689655172414,0.2,0.2,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.2,0.2,1.0,0.08333333333333333,0.3333333333333333,0.25,0.25,1.0,1.0,0.5,0.5,0.25,0.4692541666666667,0.531375,0.14285714285714285,0.2222222222222222,0.5,15.257142857142856,25.560000000000002,0.22115384615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,1398.0,23.0,-4,48,48,96,43,,,,,3.0,,18.0,15.0,7.0,2.0,1.0,,,,,,,,3.0,3.0,,,3.0,9.0,,,7.0,2.0,,,,,,6.0,2.0,11.0,14.0,,,,1.0,,1.0,3.0,4.0,6.0,,7.0,18.0,0.3333333333333333,0.5,,,,,1.0,1.0,1.0,0.75,0.7,,12.499999999999998,1.0,0.6666666666666666,0.375,0.28125,,0.375,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,0.6945,0.6132,,,0.7777777777777778,1.6666666666666667,,0.375,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.1111111111111111,0.1875,0.125,0.11538461538461539,0.125,0.125,0.2,0.75,0.15384615384615385,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.6132,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,324.0,5.0,-4,10,12,22,11,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,,3.0,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,0.5,,,30.0,,,,0.25,,,1.0,,,,,,,,,,,,,1.0,,0.4058,,0.6666666666666666,0.6666666666666666,,3.6,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,3191.0,53.0,-12,102,104,206,104,1.0,2.0,,5.0,3.0,,21.0,18.0,13.0,4.0,9.0,3.0,10.0,1.0,,3.0,,1.0,8.0,23.0,,4.0,3.0,19.0,,1.0,6.0,2.0,,3.0,,1.0,1.0,3.0,,5.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,6.0,21.0,0.125,0.125,,,,,0.34782608695652173,0.2962962962962963,0.3333333333333333,0.3275862068965517,0.3333333333333333,0.14814814814814814,26.724137931034484,1.0,,0.08571428571428572,0.08771929824561403,,,0.14814814814814814,0.3333333333333333,0.37037037037037035,0.3,0.3,0.3333333333333333,0.037037037037037035,0.1111111111111111,,,,0.1111111111111111,,0.2962962962962963,,0.42659444444444444,0.41978888888888893,0.06896551724137931,0.08,0.3157894736842105,11.52608695652174,26.200000000000003,0.20588235294117646,1.0,,,1.0,3.0,4.0,1.0,1.0,2.0,3.0,8.0,,14.0,,,,2.0,,1.0,,,,,,,,,,1.0,0.375,0.5,0.5,,0.09090909090909091,,,,,,0.3,0.058823529411764705,0.2,,0.25,0.3333333333333333,,0.4444444444444444,0.4444444444444444,,,0.3333333333333333,0.3333333333333333,0.44715,0.10526315789473684,1.0,1.0,1.0,1.0,0.043478260869565216,0.25,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,1617.0,27.0,-12,49,50,99,58,,,,,2.0,,2.0,2.0,6.0,1.0,1.0,,,,,,,,1.0,2.0,,,,2.0,,,,,,,,,,2.0,1.0,5.0,9.0,3.0,1.0,2.0,,,2.0,,3.0,2.0,1.0,,2.0,,,,,,,0.5,0.5,,0.3333333333333333,,,9.25925925925926,,0.5,0.13333333333333333,0.19047619047619047,0.25,,0.5,0.5,,,,,,,,,,,,0.5,,0.50095,,0.3333333333333333,0.3333333333333333,,2.7,,0.04081632653061224,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,2.0,2.0,,4.0,2.0,4.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,0.2222222222222222,0.3333333333333333,,0.16,,0.42857142857142855,,0.2,0.4,,,1.0,1.0,,,,1.0,1.0,,,0.6494,1.0,,,,,,,,1.0,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,916.0,15.0,-8,34,33,67,32,,,,,1.0,,9.0,8.0,2.0,1.0,1.0,2.0,5.0,,1.0,2.0,,,2.0,7.0,1.0,2.0,,7.0,,,4.0,4.0,3.0,2.0,1.0,,,2.0,,3.0,3.0,,,,,,,,2.0,,,4.0,9.0,1.0,1.0,1.0,0.5,,0.5,0.2857142857142857,0.3888888888888889,1.0,0.3888888888888889,1.0,0.2222222222222222,25.714285714285715,,,0.2222222222222222,0.17647058823529413,,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.4,0.5,1.0,,0.2222222222222222,0.5,0.5,1.0,,,0.3333333333333333,0.5,0.42850555555555553,0.3891,,,0.5714285714285714,13.114285714285716,27.6,0.2647058823529412,,,,,,,2.0,2.0,4.0,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,0.125,,,,,,,0.125,,,,,,,,,,,,0.3716,0.5714285714285714,,,2.0,,0.2857142857142857,,,,,,,,1.0,0.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612746,Jeff Green,Jeff Green,201145,LAC,1899.0,32.0,-10,59,58,117,64,,,,,3.0,,3.0,2.0,6.0,6.0,3.0,,1.0,,2.0,4.0,1.0,1.0,5.0,10.0,2.0,4.0,3.0,19.0,1.0,1.0,3.0,,6.0,4.0,2.0,,,2.0,,3.0,3.0,1.0,,1.0,,,1.0,1.0,3.0,4.0,2.0,3.0,3.0,,,1.0,0.5,1.0,0.5,0.5,0.5714285714285714,1.5,0.59375,1.5,0.2857142857142857,26.153846153846153,,,0.1,0.10714285714285714,,,0.42857142857142855,0.21428571428571427,0.07142857142857142,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.7142857142857143,0.5,0.47221071428571426,0.44235,0.125,0.16666666666666666,0.15789473684210525,6.1,25.45,0.05084745762711865,4.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,10.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,0.125,,,,,,0.2857142857142857,,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3835,0.10526315789473684,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,2513.0,42.0,-15,82,83,165,84,3.0,5.0,3.0,12.0,5.0,1.0,18.0,13.0,12.0,6.0,9.0,,1.0,,2.0,6.0,1.0,4.0,9.0,16.0,2.0,6.0,3.0,27.0,1.0,4.0,10.0,,3.0,5.0,2.0,2.0,2.0,1.0,,3.0,5.0,1.0,,1.0,3.0,1.0,4.0,3.0,4.0,5.0,1.0,10.0,18.0,,,0.5,0.3333333333333333,0.25,0.4,0.5625,0.5454545454545454,0.5,0.5625,0.5,0.2727272727272727,29.787234042553195,0.75,,0.038461538461538464,0.06976744186046512,,0.09090909090909091,0.2727272727272727,0.4090909090909091,0.045454545454545456,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5,0.4444444444444444,0.25,0.5454545454545454,0.4,0.4569238095238095,0.475,0.045454545454545456,0.0625,0.37037037037037035,6.3062499999999995,29.46666666666667,0.21951219512195122,5.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,7.0,3.0,5.0,1.0,18.0,2.0,,2.0,2.0,2.0,2.0,,1.0,2.0,,,,,,1.0,1.0,0.6,0.75,0.7,0.05405405405405406,0.11764705882352941,,0.04,0.06666666666666667,,,,0.15384615384615385,,,0.8333333333333334,0.8333333333333334,,0.4444444444444444,0.4444444444444444,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5003166666666666,0.25925925925925924,1.0,1.0,,,,,0.25,,1.0,,,0.1111111111111111,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203912,1610612746,CJ Wilcox,CJ Wilcox,203912,LAC,342.0,6.0,6,11,10,21,7,,1.0,,3.0,,,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
