EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyFG2M,Corner3Assists,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyFg2Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyAtRimAccuracy,Fg3aBlocked,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,PenaltyCorner3Frequency,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,FTDefRebounds,Travels,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,3pt And 1 Free Throw Trips,HeaveAttempts,LostBallOutOfBoundsTurnovers,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,13096.0,218,68.0,411,411,48.0,41.0,42.0,822,13.0,29.0,2.0,6.0,2.0,9.0,22.0,1.0,22.0,52.0,15.0,59.0,397,2.0,6.0,4.0,8.0,3.0,3.0,3.0,36.0,8.0,4.0,8.0,12.0,2.0,14.0,2.0,4.0,1.0,7.0,30.0,1.0,9.0,9.0,29.0,38.0,10.0,48,1.0,2.0,1.0,1.0,7.0,1.0,3.0,3.0,4.0,10.0,13.0,18.0,3.0,1.0,16.0,2.0,1.0,21.0,3.0,12.0,13.0,10.0,3.0,13.0,7.0,1.0,1.0,2.0,3.0,46.0,0.8181818181818182,0.9,0.4230769230769231,0.3333333333333333,0.4230769230769231,0.3333333333333333,0.48360655737704916,0.5,0.3,0.15384615384615385,0.1724137931034483,0.13636363636363635,15.604395604395606,0.7,0.18354430379746836,0.057692307692307696,0.13846153846153847,0.030303030303030304,0.17040358744394618,0.05291005291005291,0.0392156862745098,0.05357142857142857,0.08163265306122448,0.043478260869565216,0.16901408450704225,0.2727272727272727,0.11627906976744186,0.13157894736842105,0.14814814814814814,0.045454545454545456,0.5384615384615384,0.5576923076923077,0.4482758620689655,0.5416666666666666,0.8461538461538461,0.4230769230769231,0.4090909090909091,0.47368421052631576,0.7777777777777778,0.019230769230769232,1.0,0.3333333333333333,0.6666666666666666,0.5576923076923077,0.5249980769230769,0.5691833333333334,0.5142666666666668,0.19672131147540983,0.19672131147540983,0.13559322033898305,0.05084745762711865,4.007692307692308,0.11678832116788321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626246,1610612759,Boban Marjanovic,Boban Marjanovic,1626246,SAS,229.0,4,-2.0,7,6,,,1.0,13,,,,,,1.0,1.0,,1.0,1.0,,2.0,8,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,12.5,,,0.3333333333333333,,,,0.2,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.391,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,10311.0,172,50.0,320,323,20.0,22.0,33.0,643,3.0,7.0,,,,,1.0,3.0,4.0,11.0,1.0,57.0,309,,,,6.0,,,3.0,6.0,2.0,,,5.0,,5.0,,5.0,,,10.0,,,10.0,14.0,24.0,,24,,14.0,8.0,6.0,4.0,,4.0,1.0,,5.0,8.0,10.0,,,5.0,,,2.0,,,5.0,4.0,1.0,5.0,5.0,,,,3.0,19.0,0.75,0.75,0.36363636363636365,,0.6829268292682927,1.0,0.6785714285714286,1.0,0.5,,,,13.27683615819209,0.8,0.109375,,0.18867924528301888,,0.13259668508287292,,,,,,0.05172413793103448,0.20588235294117646,0.1111111111111111,0.13333333333333333,0.2608695652173913,,1.0,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.024390243902439025,,,,0.07317073170731707,,,,0.9024390243902439,0.5630914634146342,0.469125,0.38644999999999996,,,0.10526315789473684,0.05263157894736842,6.2272727272727275,0.0625,1.0,5.0,10.0,1.0,1.0,11.0,20.0,1.0,2.0,1.0,3.0,16.0,30.0,2.0,3.0,1.0,3.0,42.0,6.0,20.0,11.0,1.0,1.0,1.0,0.875,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.5,0.7317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.24390243902439024,0.5,0.5,0.8,0.4878048780487805,0.55,0.55,0.9090909090909091,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,0.55,24.529999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,11522.0,192,57.0,358,357,31.0,22.0,36.0,715,24.0,30.0,4.0,4.0,1.0,6.0,15.0,23.0,38.0,68.0,10.0,110.0,341,4.0,6.0,,8.0,3.0,2.0,6.0,22.0,54.0,6.0,6.0,7.0,7.0,14.0,5.0,4.0,,3.0,35.0,2.0,4.0,8.0,17.0,25.0,6.0,31,2.0,14.0,10.0,4.0,6.0,,3.0,4.0,3.0,10.0,5.0,16.0,,3.0,14.0,,,14.0,,5.0,7.0,5.0,1.0,8.0,8.0,,1.0,,4.0,30.0,0.2894736842105263,0.3142857142857143,0.5588235294117647,0.6666666666666666,0.5952380952380952,0.6666666666666666,0.6,0.6666666666666666,0.5,0.08823529411764706,0.06666666666666667,0.2,25.252525252525253,0.6,0.11888111888111888,0.028985507246376812,0.13793103448275862,0.0625,0.12437810945273632,0.03529411764705882,0.09090909090909091,,,0.043478260869565216,0.1076923076923077,0.07692307692307693,0.1794871794871795,0.17142857142857143,0.08695652173913043,0.0625,1.0,0.35714285714285715,0.8,0.8571428571428571,0.375,0.17857142857142858,0.4,0.5,,0.27380952380952384,0.6666666666666666,1.0,0.2,0.5476190476190477,0.5267696428571428,0.58934,0.49473,0.056179775280898875,0.0684931506849315,0.07272727272727272,0.05454545454545454,8.523529411764704,0.08659217877094973,8.0,5.0,5.0,,,3.0,11.0,,,,2.0,8.0,16.0,,,,2.0,21.0,3.0,11.0,3.0,,,1.0,0.875,0.5,,,0.5,0.4,0.19047619047619047,0.34782608695652173,0.36363636363636365,0.25,0.05952380952380952,1.0,1.0,1.0,0.13095238095238096,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,,,0.4,,0.2727272727272727,24.318749999999998,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.043478260869565216,0.1111111111111111,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,10640.0,177,44.0,327,328,33.0,17.0,31.0,655,14.0,24.0,,,2.0,4.0,15.0,23.0,28.0,62.0,8.0,67.0,324,,1.0,,3.0,6.0,1.0,7.0,10.0,46.0,,7.0,29.0,11.0,40.0,5.0,11.0,5.0,13.0,91.0,1.0,,3.0,9.0,12.0,1.0,13,,2.0,1.0,1.0,7.0,1.0,6.0,3.0,1.0,10.0,3.0,8.0,,,13.0,1.0,,10.0,2.0,5.0,1.0,,,1.0,1.0,,,,7.0,32.0,0.17857142857142858,0.17857142857142858,0.45161290322580644,,0.427536231884058,0.5,0.4589041095890411,0.5,0.4375,0.11290322580645161,0.25,,23.119777158774376,0.7,0.06870229007633588,,0.057692307692307696,0.038461538461538464,0.06557377049180328,0.006711409395973154,,,,0.058823529411764705,0.03333333333333333,,0.18421052631578946,,0.13636363636363635,,1.0,0.34782608695652173,0.5833333333333334,0.7777777777777778,0.21428571428571427,0.21739130434782608,0.26666666666666666,0.26666666666666666,,0.3333333333333333,,,0.2857142857142857,0.4492753623188406,0.49200579710144915,0.3757,0.4431785714285715,0.06944444444444445,0.07692307692307693,0.04477611940298507,0.1044776119402985,9.508064516129032,0.10091743119266056,10.0,1.0,4.0,1.0,2.0,,3.0,,,,1.0,1.0,7.0,1.0,2.0,,1.0,3.0,,3.0,,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,,0.14285714285714285,0.42857142857142855,0.10144927536231885,0.43478260869565216,0.45454545454545453,0.2,0.057971014492753624,0.25,0.25,1.0,0.043478260869565216,,,,0.6666666666666666,0.5,1.0,,,,0.14285714285714285,,,24.442857142857143,1.0,3.0,6.0,1.0,3.0,,,,,1.0,0.5,0.043478260869565216,,0.5,1.0,1.0,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,
2755,1610612759,Kevin Martin,Kevin Martin,2755,SAS,541.0,9,8.0,19,16,8.0,9.0,4.0,35,,1.0,,,1.0,,,,,1.0,,3.0,15,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,7.0,,,,,0.75,,0.75,,,,,,13.043478260869565,,0.2,,,,0.125,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,1.0,1.0,0.6556,,0.722,,,,,1.4,0.42105263157894735,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,1.0,24.3,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1889,1610612759,Andre Miller,Andre Miller,1889,SAS,558.0,9,9.0,19,20,5.0,6.0,3.0,39,1.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,,2.0,20,1.0,2.0,,2.0,1.0,,,,2.0,2.0,,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,1.0,1.0,1.0,,1.0,2.0,3,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,,13.636363636363637,,,0.14285714285714285,0.3333333333333333,1.0,0.14285714285714285,0.25,,,0.5,,,,,1.0,,0.5,,0.6666666666666666,0.5,0.5,,,,,,,1.0,0.5,0.5,1.0,0.6110000000000001,0.68,0.5765,,,1.0,,1.45,0.2631578947368421,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,23.6,,,1.0,,,,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,,True,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,2659.0,44,18.0,86,87,22.0,20.0,8.0,173,,1.0,,1.0,,,2.0,2.0,,5.0,2.0,8.0,87,,1.0,,,,2.0,5.0,,,,,4.0,2.0,6.0,1.0,3.0,,1.0,14.0,1.0,,1.0,6.0,7.0,1.0,8,,,,,1.0,,1.0,,,1.0,3.0,6.0,,,2.0,,,2.0,,,2.0,2.0,,2.0,2.0,,,,5.0,22.0,,,,,0.3333333333333333,,0.4,,0.8333333333333334,,,,11.578947368421053,1.0,0.2222222222222222,,0.07142857142857142,0.2,0.17073170731707318,0.029411764705882353,,,,,0.15384615384615385,0.2857142857142857,0.2857142857142857,0.125,,,1.0,0.1111111111111111,,,,0.2222222222222222,,,,0.2222222222222222,1.0,,,0.5555555555555556,0.4626611111111111,,0.40342500000000003,,,,0.625,10.16,0.2558139534883721,,,1.0,,,2.0,3.0,,,1.0,2.0,2.0,4.0,,,1.0,2.0,6.0,,3.0,2.0,,,1.0,1.0,0.5,,0.5,0.5,0.75,0.4444444444444444,,,,0.1111111111111111,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,0.5,0.6666666666666666,24.425,,,1.0,,1.0,1.0,,,,,,,0.3333333333333333,,,1.0,,,,,1.0,2.0,,,,,,,,True,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,11076.0,185,55.0,346,348,32.0,19.0,31.0,694,10.0,19.0,3.0,7.0,,17.0,34.0,33.0,47.0,86.0,17.0,117.0,332,3.0,11.0,4.0,10.0,8.0,5.0,16.0,48.0,46.0,6.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,,12.0,2.0,9.0,15.0,20.0,37.0,11.0,48,,3.0,2.0,1.0,5.0,,3.0,1.0,2.0,6.0,7.0,11.0,2.0,,13.0,,,17.0,2.0,7.0,10.0,9.0,1.0,10.0,6.0,,,1.0,16.0,31.0,0.5106382978723404,0.5454545454545454,0.5465116279069767,0.2727272727272727,0.5681818181818182,0.2727272727272727,0.6157894736842106,0.38461538461538464,0.7272727272727273,0.011627906976744186,,0.029411764705882353,26.649076517150394,0.8333333333333334,0.14705882352941177,0.06870229007633588,0.2631578947368421,0.07692307692307693,0.18134715025906736,0.07006369426751592,0.12195121951219512,0.02040816326530612,0.07317073170731707,0.1111111111111111,0.14754098360655737,0.1388888888888889,0.15384615384615385,0.30303030303030304,0.20833333333333334,,0.6,0.2159090909090909,0.5263157894736842,0.5263157894736842,0.5,0.38636363636363635,0.5,0.5151515151515151,0.11764705882352941,0.375,0.6363636363636364,0.42857142857142855,,0.23863636363636365,0.43688181818181815,0.5044090909090909,0.38621111111111106,0.0851063829787234,0.07692307692307693,0.08547008547008547,0.13675213675213677,10.709302325581396,0.09248554913294797,20.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,1.0,6.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.6111111111111112,0.022727272727272728,0.6060606060606061,0.6060606060606061,0.85,0.011363636363636364,1.0,1.0,1.0,0.011363636363636364,1.0,1.0,1.0,,,,,,,0.1111111111111111,1.0,1.0,24.85,,4.0,1.0,,,,,,,,0.5,,,,,1.0,,,,,,,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,,True,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,1383.0,23,5.0,48,48,13.0,20.0,6.0,96,1.0,1.0,,,1.0,1.0,4.0,,2.0,5.0,4.0,8.0,52,,,2.0,2.0,2.0,2.0,6.0,,4.0,,1.0,1.0,,1.0,,,1.0,,2.0,,,2.0,1.0,4.0,,4,,2.0,2.0,,,,,,,,,,,,3.0,,,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,4.0,12.0,,,0.4,,0.4,,0.5714285714285714,1.0,1.0,0.2,,0.25,12.962962962962962,,0.06666666666666667,,0.3333333333333333,,0.14285714285714285,,,,,,0.25,,,0.25,0.5,,1.0,0.2,1.0,1.0,,0.8,0.25,0.3333333333333333,,,,,0.5,0.2,0.36776000000000003,,0.34945000000000004,0.16666666666666666,0.16666666666666666,0.25,0.75,7.76,0.2708333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,0.5,,,,True,,,,,,,,
