EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,ShortMidRangeAssists,FTOffRebounds,OffRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,SelfOReb,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,BlockedShortMidRange,3SecondViolations,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockingFouls,DefensiveGoaltends,Charge Fouls,on,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,596.0,10,7.0,19,22,8,9,2.0,41,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,5.0,8.0,19,1.0,1.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,8,0.5,0.4,0.25,0.4,0.25,0.4444444444444444,0.3,0.4444444444444444,0.3,0.5555555555555556,0.5,1.0,42.85714285714286,0.16666666666666666,0.5,0.3,0.3333333333333333,0.5,0.5,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.0,1.0,0.5555555555555556,0.4,0.4,0.5,0.2,0.8,0.25,0.7777777777777778,0.4,0.4655055555555555,0.45410000000000006,0.375,6.175,27.0,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,3493.0,58,-19.0,117,116,45,43,12.0,233,5.0,4.0,3.0,4.0,9.0,5.0,10.0,2.0,3.0,8.0,17.0,5.0,10.0,33.0,144,8.0,2.0,3.0,20.0,,15.0,,10.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,3.0,,,4.0,20.0,45,1.0,0.5,0.6666666666666666,0.5,0.47058823529411764,0.5740740740740741,0.8181818181818182,0.5892857142857143,0.8333333333333334,0.37037037037037035,0.11764705882352941,,22.727272727272727,0.06666666666666667,0.05263157894736842,0.061224489795918366,0.2222222222222222,0.0625,,0.18518518518518517,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.5,0.37037037037037035,0.5,0.5,1.0,0.36363636363636365,0.2727272727272727,0.6666666666666666,0.5555555555555556,0.5,0.4603925925925927,0.4882,0.6060606060606061,11.164705882352942,26.810000000000002,0.38461538461538464,3.0,3.0,1.0,2.0,2.0,3.0,4.0,6.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.5,0.6,0.6,1.0,0.3333333333333333,0.5,1.0,1.0,0.75,0.40385,0.12121212121212122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201145,1610612746,Jeff Green,Jeff Green,201145,LAC,6864.0,114,-13.0,219,219,67,60,24.0,438,13.0,2.0,7.0,,4.0,2.0,7.0,1.0,1.0,11.0,24.0,3.0,8.0,43.0,250,4.0,2.0,2.0,10.0,16.0,9.0,,7.0,2.0,1.0,2.0,3.0,,7.0,4.0,7.0,11.0,12.0,3.0,,10.0,10.0,67,1.0,0.375,1.0,0.375,0.4583333333333333,0.484375,0.8333333333333334,0.5375,0.8333333333333334,0.25,0.041666666666666664,,17.338709677419356,0.09722222222222222,0.1111111111111111,0.10185185185185185,0.041666666666666664,0.07407407407407407,0.2222222222222222,0.40625,0.21875,0.125,,,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.16666666666666666,1.0,0.65625,0.2857142857142857,0.4887265625,0.5843333333333334,0.23255813953488372,5.804166666666666,25.099999999999998,0.3059360730593607,9.0,2.0,2.0,12.0,2.0,2.0,5.0,2.0,,6.0,1.0,1.0,1.0,,2.0,,3.0,,10.0,2.0,1.0,17.0,,,0.2727272727272727,0.2727272727272727,1.0,0.5,0.6666666666666666,0.625,0.14285714285714285,,0.3333333333333333,0.6923076923076923,0.6923076923076923,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.5,,1.0,0.45085,0.11627906976744186,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,9.0,2.0,2.0,2.0,2.0,2.0,0.08333333333333333,0.05263157894736842,0.1724137931034483,1.0,0.03125,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,1.0,0.225,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,1067.0,18,-2.0,33,37,5,12,2.0,70,5.0,,,2.0,4.0,,,,,4.0,9.0,,,11.0,34,,,,,2.0,,,,,,,1.0,,3.0,2.0,3.0,7.0,9.0,,,3.0,,5,,,,,0.4444444444444444,0.4444444444444444,,0.4583333333333333,,,,,32.432432432432435,0.17647058823529413,0.25,0.2,0.25,0.2,0.3333333333333333,0.5555555555555556,,0.4444444444444444,0.5,0.5,,,,,,,,0.5555555555555556,,0.5045222222222222,,,8.988888888888889,,0.15151515151515152,2.0,,,3.0,1.0,2.0,2.0,,,6.0,1.0,1.0,,,,,,,3.0,,,6.0,,,0.75,1.0,0.5,,0.5,0.5,,,,0.4,0.4,0.5,,,,1.0,,0.55035,0.18181818181818182,1.0,2.0,,,,,,,,,,2.0,,,,,1.0,1.0,,3.0,,,,,1.0,,,0.3333333333333333,,,,,,1.0,0.5,,,,0.25,0.25,2.0,2.0,2.0,2.0,1.0,0.2222222222222222,0.13333333333333333,0.5,0.4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,8623.0,144,-22.0,280,284,98,87,33.0,564,18.0,4.0,23.0,,3.0,4.0,16.0,1.0,6.0,22.0,44.0,4.0,17.0,62.0,310,11.0,1.0,6.0,16.0,36.0,6.0,6.0,15.0,4.0,1.0,11.0,16.0,4.0,37.0,5.0,7.0,12.0,16.0,3.0,2.0,11.0,16.0,98,0.5,0.23529411764705882,0.16666666666666666,0.25,0.5,0.45901639344262296,0.4411764705882353,0.484375,0.4444444444444444,0.2786885245901639,0.022727272727272728,0.05555555555555555,22.25705329153605,0.07608695652173914,0.10204081632653061,0.0851063829787234,0.06060606060606061,0.10526315789473684,0.09090909090909091,0.29508196721311475,0.3770491803278688,0.04918032786885246,,,0.26229508196721313,0.25,0.25,0.5,0.23529411764705882,0.35294117647058826,0.16666666666666666,0.5737704918032787,0.26666666666666666,0.4730033898305084,0.43862812500000004,0.25806451612903225,6.329545454545454,26.799999999999997,0.35,14.0,3.0,8.0,6.0,4.0,5.0,9.0,6.0,1.0,8.0,5.0,4.0,6.0,3.0,1.0,1.0,7.0,,12.0,,1.0,9.0,2.0,1.0,0.18181818181818182,0.19047619047619047,0.8,0.5454545454545454,0.5714285714285714,0.5625,,,0.8571428571428571,0.7777777777777778,0.8235294117647058,0.21428571428571427,0.34782608695652173,0.34782608695652173,0.125,,0.75,0.45843,0.14516129032258066,2.0,2.0,,1.0,,,2.0,2.0,1.0,2.0,,4.0,1.0,,3.0,2.0,4.0,,3.0,4.0,,,,,1.0,,0.07692307692307693,0.09090909090909091,,0.01639344262295082,,,,0.2857142857142857,1.0,0.2857142857142857,,,0.06451612903225806,0.08888888888888889,2.0,3.0,,1.0,,0.030303030303030304,0.02877697841726619,0.045454545454545456,0.03225806451612903,1.0,1.0,5.0,1.0,2.0,0.025,0.024390243902439025,0.027777777777777776,0.16666666666666666,,,,,,,,,,,,True,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,7537.0,126,-9.0,246,251,89,73,27.0,497,10.0,7.0,22.0,10.0,29.0,1.0,11.0,,5.0,25.0,61.0,1.0,13.0,62.0,262,28.0,,5.0,30.0,42.0,3.0,,11.0,1.0,3.0,9.0,11.0,6.0,24.0,5.0,4.0,9.0,9.0,5.0,2.0,11.0,30.0,89,1.0,0.07692307692307693,,0.07692307692307693,0.4098360655737705,0.3581081081081081,0.3939393939393939,0.3924050632911392,0.42857142857142855,0.17567567567567569,0.04918032786885246,0.1,30.215827338129497,0.05,0.1111111111111111,0.072,,0.11764705882352941,0.09090909090909091,0.13513513513513514,0.2972972972972973,0.3918918918918919,0.3448275862068966,0.3448275862068966,0.14864864864864866,0.09090909090909091,0.09090909090909091,1.0,0.21212121212121213,0.15151515151515152,,0.3108108108108108,0.09090909090909091,0.4337648648648648,0.422980303030303,0.4838709677419355,11.931147540983607,26.792307692307688,0.3617886178861789,6.0,5.0,9.0,9.0,2.0,2.0,4.0,13.0,4.0,8.0,2.0,2.0,3.0,1.0,2.0,,5.0,,6.0,,,10.0,1.0,1.0,0.16,0.16,1.0,0.4642857142857143,0.3333333333333333,0.3333333333333333,0.09090909090909091,,0.6,0.6,0.6666666666666666,0.16666666666666666,0.4090909090909091,0.45,0.2222222222222222,0.1,0.7142857142857143,0.4978625,0.06451612903225806,1.0,1.0,,2.0,,,3.0,4.0,,2.0,,,3.0,2.0,2.0,3.0,3.0,,,4.0,,,,,,,,0.15384615384615385,,0.02702702702702703,,,,0.16666666666666666,1.0,0.5,,,0.05128205128205128,0.06153846153846154,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0.16666666666666666,,,,,,,,,True,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,2830.0,47,12.0,95,94,44,35,15.0,189,1.0,,,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,7.0,10.0,86,,2.0,6.0,6.0,4.0,6.0,,3.0,1.0,,1.0,1.0,1.0,2.0,,8.0,8.0,13.0,,,,6.0,44,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.5555555555555556,0.5,0.5555555555555556,0.5,0.7777777777777778,,,9.821428571428571,0.24242424242424243,,0.1702127659574468,0.25,,,0.1111111111111111,,0.1111111111111111,1.0,1.0,0.4444444444444444,0.25,0.25,1.0,,0.5,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.5142916666666667,0.5374875,0.6,8.8,29.099999999999998,0.4631578947368421,1.0,,,,2.0,2.0,4.0,,,,,,1.0,,1.0,,2.0,,4.0,,,,,,,,1.0,,1.0,1.0,,,0.5,1.0,1.0,,,,,,,0.4679,0.4,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,5.0,,,1.0,,2.0,,,,4.0,2.0,4.0,3.0,,,0.2857142857142857,0.2,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,0.5,0.3333333333333333,,,4.0,4.0,,,,0.12121212121212122,0.10416666666666667,,,1.0,,,1.0,,0.06666666666666667,0.15384615384615385,0.14285714285714285,,,,,2.0,1.0,0.07692307692307693,,,,,,True,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,4350.0,72,-17.0,137,138,53,40,18.0,275,12.0,3.0,2.0,,,,,,,12.0,14.0,,,36.0,154,4.0,,,17.0,16.0,,,,,,5.0,6.0,2.0,13.0,9.0,15.0,27.0,42.0,2.0,,15.0,17.0,53,,,,,0.8571428571428571,0.8571428571428571,1.0,0.6923076923076923,0.6071428571428571,,,,17.901234567901234,0.3333333333333333,0.3,0.32,0.35294117647058826,0.2916666666666667,0.3333333333333333,0.8571428571428571,0.14285714285714285,,,,,,,,0.75,,,0.8571428571428571,,0.6564142857142857,0.6826749999999999,0.4722222222222222,1.6285714285714286,,0.38686131386861317,11.0,3.0,1.0,12.0,7.0,8.0,16.0,4.0,9.0,8.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,7.0,,1.0,25.0,9.0,,0.3333333333333333,0.6666666666666666,0.875,1.0,0.875,0.8888888888888888,,,0.3333333333333333,0.9166666666666666,0.9166666666666666,0.36363636363636365,0.5,0.5,,,1.0,0.5848125,0.4444444444444444,6.0,7.0,,,,,,,2.0,2.0,,15.0,2.0,,,1.0,3.0,,1.0,4.0,2.0,1.0,2.0,1.0,,,0.25,0.375,0.5,,,,,0.875,0.8571428571428571,,,,0.23529411764705882,0.23529411764705882,12.0,11.0,3.0,1.0,0.75,0.22448979591836735,0.2112676056338028,0.2222222222222222,0.5,,,1.0,4.0,,0.18181818181818182,0.2857142857142857,0.15789473684210525,,,,,1.0,,0.23529411764705882,1.0,1.0,,,,True,,,,,,,,,,
202332,1610612746,Cole Aldrich,Cole Aldrich,202332,LAC,3616.0,60,-6.0,119,117,32,32,14.0,236,3.0,,7.0,,,,,,,7.0,10.0,,,16.0,128,1.0,,,4.0,4.0,,,,,,1.0,2.0,1.0,5.0,3.0,10.0,18.0,25.0,5.0,3.0,5.0,4.0,32,,,,,0.7,0.7,1.0,0.6153846153846154,0.6666666666666666,,,,10.606060606060606,0.2631578947368421,0.21428571428571427,0.25,0.2857142857142857,0.2727272727272727,,0.3,0.7,,,,,,,,,,,0.3,,0.4184,0.435,0.25,5.0,,0.2689075630252101,3.0,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,10.0,1.0,,,,2.0,,2.0,,9.0,2.0,,5.0,2.0,1.0,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.75,,,0.6494,0.125,1.0,1.0,,,,,,,,,,7.0,2.0,,,,4.0,,,1.0,3.0,1.0,3.0,2.0,2.0,,0.1111111111111111,0.3333333333333333,0.6666666666666666,,,,,1.0,1.0,,,,0.09090909090909091,0.09090909090909091,2.0,7.0,5.0,,0.7142857142857143,0.16666666666666666,0.1206896551724138,0.2222222222222222,,,1.0,,,1.0,,,0.3333333333333333,,,,,2.0,,,1.0,1.0,1.0,1.0,,True,,,,,,,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,1070.0,18,-19.0,33,37,12,14,5.0,70,2.0,,,,,,,,,1.0,2.0,,,3.0,55,,,,,,,,,,,,,,,,,,2.0,,,1.0,,12,,,,,0.5,0.5,,0.75,,,,,7.692307692307692,,,,,,,1.0,,,,,,,,,,,,1.0,,0.71285,,,0.5,,0.36363636363636365,1.0,,,1.0,,1.0,,,,2.0,,,,,1.0,,1.0,,3.0,,,1.0,,,1.0,1.0,,,,,,,,0.5,0.5,1.0,,,,,,0.6214,,,1.0,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,,2.0,,1.0,,0.18181818181818182,0.15384615384615385,0.3333333333333333,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,True,,,,,,,,,,
