EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,ShootingFouls,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,HeaveAttempts,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,OffAtRimReboundPct,PtsPutbacks,OffLongMidRangeReboundPct,StepOutOfBoundsTurnovers,Offensive Fouls,BlockedShortMidRange,DefensiveGoaltends,DefCorner3ReboundPct,SelfOReb,SelfORebPct,on,OffCorner3ReboundPct,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,1911.0,32,-14,60,61,9.0,9.0,6,121,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,5,2.0,8.0,70,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,9.0,0.6666666666666666,0.6666666666666666,0.6,1.0,1.0,0.6,1.0,1.0,0.5714285714285714,1.0,0.75,0.2,0.25,11.940298507462686,1.0,0.10526315789473684,0.07407407407407407,0.08,0.06666666666666667,0.25,0.16666666666666666,0.125,0.8,0.75,1.0,0.6666666666666666,0.2,1.0,1.0,1.0,1.0,0.8,0.60362,0.4695,0.4695,0.2857142857142857,0.2857142857142857,0.25,0.375,4.859999999999999,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,1307.0,22,-3,40,42,17.0,24.0,6,82,1.0,1.0,,,,,,2.0,3,2.0,18.0,54,,,3.0,,,2.0,8.0,,4.0,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,5.0,2.0,,,2.0,,8.0,17.0,,,0.6666666666666666,,,1.1428571428571428,1.5,1.5,1.125,1.5,1.3333333333333333,,,19.565217391304348,1.0,0.1111111111111111,,0.16666666666666666,,,,,0.14285714285714285,1.0,1.0,,,,,,,0.7142857142857143,0.5198285714285713,,0.5439,,,0.16666666666666666,0.4444444444444444,5.566666666666666,0.425,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,9.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5714285714285714,0.3333333333333333,0.25,0.3333333333333333,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
202362,1610612763,Lance Stephenson,Lance Stephenson,202362,MEM,5697.0,95,-34,176,178,41.0,64.0,24,354,9.0,12.0,1.0,2.0,3.0,4.0,22.0,21.0,39,4.0,52.0,211,3.0,5.0,6.0,4.0,8.0,2.0,10.0,16.0,26.0,3.0,,3.0,5.0,1.0,6.0,1.0,1.0,3.0,1.0,3.0,,10.0,5.0,,,5.0,3.0,10.0,41.0,0.38095238095238093,0.38095238095238093,0.5384615384615384,0.6,0.5,0.5454545454545454,0.6,0.5,0.5652173913043478,0.6,0.5555555555555556,0.07692307692307693,,24.257425742574256,1.0,0.05172413793103448,,0.06666666666666667,0.011904761904761904,,0.11764705882352941,0.041666666666666664,0.2727272727272727,0.75,0.75,0.4444444444444444,0.5,0.4,0.5,0.5,0.75,0.38636363636363635,0.47625000000000006,0.48250000000000004,0.4892875,0.06521739130434782,0.07317073170731707,0.11538461538461539,0.19230769230769232,11.558974358974357,0.23295454545454544,1.0,5.0,,,,,2.0,5.0,,,,,2.0,5.0,,,,,6.0,,5.0,2.0,6.0,1.0,7.0,,4.0,1.0,15.0,2.0,3.0,,,2.0,,1.0,0.4,,,0.4,0.11363636363636363,0.11764705882352941,,0.13333333333333333,0.11363636363636363,0.2,0.3333333333333333,,,,,0.11363636363636363,0.4,0.4,1.0,,,,,,,,0.4,24.82,11.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,0.045454545454545456,0.058823529411764705,0.06666666666666667,1.0,0.5,0.5238095238095238,0.2727272727272727,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
204098,1610612763,Xavier Munford,Xavier Munford,204098,MEM,3861.0,64,-26,121,122,21.0,31.0,13,243,3.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,11,,13.0,143,1.0,1.0,2.0,2.0,3.0,,4.0,,10.0,,1.0,3.0,5.0,1.0,6.0,4.0,1.0,4.0,3.0,5.0,,5.0,2.0,,,2.0,1.0,4.0,21.0,,,0.45454545454545453,1.0,0.6666666666666666,0.3611111111111111,1.0,0.5,0.34210526315789475,1.0,0.4,,,17.64705882352941,0.8,0.075,0.023255813953488372,0.09615384615384616,0.019230769230769232,0.09090909090909091,0.18181818181818182,,0.2777777777777778,0.6,0.6,,0.2777777777777778,1.0,1.0,0.25,1.0,0.6666666666666666,0.4959088235294118,0.572,0.4477,0.05263157894736842,0.08333333333333333,0.15384615384615385,0.3076923076923077,9.463636363636365,0.17355371900826447,,1.0,1.0,1.0,,,,6.0,,,,1.0,1.0,7.0,,,,1.0,3.0,,5.0,,8.0,1.0,9.0,1.0,5.0,2.0,19.0,2.0,3.0,,,,,1.0,0.14285714285714285,,,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.08333333333333333,0.2,0.05555555555555555,,,0.05555555555555555,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,0.25,,,28.37142857142857,2.0,,1.0,,1.0,,,,,,,,0.4,0.4,,,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,2009.0,33,-13,64,62,11.0,27.0,11,126,1.0,6.0,,,,,3.0,5.0,14,3.0,13.0,73,,1.0,2.0,,1.0,,,2.0,8.0,5.0,1.0,4.0,7.0,2.0,9.0,,,2.0,,2.0,,2.0,5.0,2.0,,3.0,1.0,,11.0,0.2,0.2,0.35714285714285715,,,0.35714285714285715,,,0.40625,0.5,,0.35714285714285715,0.6666666666666666,22.36842105263158,1.0,0.21052631578947367,0.03333333333333333,0.25,0.05128205128205128,,0.25,0.2727272727272727,0.42857142857142855,0.16666666666666666,0.5,,0.21428571428571427,,,,,0.42857142857142855,0.4319571428571428,,0.3617,0.06666666666666667,0.06666666666666667,0.15384615384615385,,7.32142857142857,0.171875,2.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,5.0,2.0,1.0,,1.0,1.0,,,,,,,,0.4,,0.4,0.35714285714285715,0.4,0.5,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,,,0.2,,0.1111111111111111,0.14285714285714285,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,2.0,1.0,0.5,0.1,,,,,,,,,,True,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,2309.0,38,-9,71,73,5.0,27.0,10,144,2.0,6.0,1.0,2.0,,,2.0,3.0,14,,9.0,74,1.0,2.0,2.0,,1.0,,,4.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,6.0,4.0,,,2.0,1.0,,5.0,0.6666666666666666,1.0,0.21428571428571427,0.5,,0.2647058823529412,0.5,,0.25,0.5,,0.21428571428571427,0.3333333333333333,24.096385542168676,0.5,0.08333333333333333,0.058823529411764705,0.0625,0.05,,0.14285714285714285,,0.35294117647058826,0.3333333333333333,0.5,0.5,0.11764705882352941,1.0,0.5,,,0.5294117647058824,0.5013882352941177,0.54765,0.428225,0.05555555555555555,0.06666666666666667,0.2222222222222222,,6.285714285714286,0.07042253521126761,1.0,6.0,,1.0,,,1.0,2.0,,,,1.0,1.0,3.0,,,,1.0,3.0,,2.0,1.0,3.0,,3.0,,3.0,,6.0,,3.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.17647058823529413,,0.16666666666666666,,0.35294117647058826,0.16666666666666666,0.2,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,1.0,,,,,,0.5,,0.5,24.433333333333337,,,,,,1.0,,0.16666666666666666,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.1,2.0,0.07142857142857142,,,,,,,,True,,,,,,,,,,,
200770,1610612763,Jordan Farmar,Jordan Farmar,200770,MEM,1900.0,32,1,57,58,28.0,33.0,12,115,1.0,2.0,,,1.0,2.0,4.0,2.0,7,,7.0,66,,,,1.0,3.0,,5.0,,4.0,,,2.0,2.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,5.0,28.0,,,0.2857142857142857,,0.3333333333333333,0.3888888888888889,,0.625,0.3888888888888889,,0.625,,,15.942028985507248,0.5,0.1111111111111111,,0.08695652173913043,,,0.16666666666666666,,0.2222222222222222,0.5,0.5,,0.4444444444444444,,,0.5,0.5,0.4444444444444444,0.4996722222222222,,0.5915250000000001,,,,0.7142857142857143,11.514285714285714,0.49122807017543857,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,,3.0,1.0,,4.0,2.0,6.0,1.0,3.0,1.0,14.0,,,,,,,,0.5,,1.0,0.5,0.2222222222222222,,0.2,,0.1111111111111111,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,,,,,0.25,1.0,,,,23.799999999999997,1.0,1.0,,,1.0,,,,,,,,0.25,0.25,,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,3395.0,57,-42,104,104,23.0,29.0,10,208,7.0,7.0,1.0,1.0,1.0,1.0,7.0,10.0,17,3.0,23.0,132,1.0,1.0,3.0,4.0,5.0,2.0,10.0,18.0,2.0,1.0,3.0,6.0,8.0,3.0,11.0,3.0,1.0,2.0,1.0,4.0,,9.0,3.0,,,6.0,3.0,10.0,23.0,0.9,1.0,0.5882352941176471,1.0,0.8,0.5882352941176471,1.0,0.8,0.575,0.5,0.8333333333333334,0.058823529411764705,,21.05263157894737,0.5,0.17142857142857143,0.07894736842105263,0.1702127659574468,0.06666666666666667,0.1,0.09090909090909091,0.23076923076923078,0.4117647058823529,1.0,1.0,0.8571428571428571,0.4117647058823529,1.0,1.0,0.2,1.0,0.4117647058823529,0.5456058823529412,0.4914,0.4676600000000001,0.15,0.15,0.13043478260869565,0.43478260869565216,9.441176470588236,0.22115384615384615,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,5.0,2.0,,2.0,,1.0,,,,,,,,0.16666666666666666,0.18181818181818182,0.1,0.17647058823529413,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,0.3333333333333333,,,,1.0,0.2857142857142857,0.2857142857142857,1.0,,,2.0,,2.0,,4.0,,,2.0,,4.0,3.0,0.75,1.0,,,0.14285714285714285,2.0,0.047619047619047616,1.0,1.0,2.0,1.0,0.5,,,True,,,,,,,,,,,
203798,1610612763,PJ Hairston,PJ Hairston,203798,MEM,720.0,12,-2,21,22,11.0,,2,43,,,,,,,1.0,1.0,2,,5.0,25,,,,,,,3.0,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,3.0,11.0,1.0,1.0,0.5,,,0.625,,0.75,0.625,,0.75,,,21.73913043478261,,,,,,,,,,,,,0.25,,,,,0.5,0.45823749999999996,,0.539175,,,,0.6,17.15,0.5238095238095238,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,1.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.5,0.5,,,,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,0.5,1.0,0.5,,,24.35,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,
2365,1610612763,Chris Andersen,Chris Andersen,2365,MEM,2240.0,37,-8,69,71,10.0,29.0,11,140,2.0,5.0,,3.0,1.0,1.0,2.0,2.0,7,5.0,9.0,83,,3.0,1.0,1.0,1.0,,2.0,4.0,,,6.0,7.0,7.0,8.0,15.0,1.0,1.0,1.0,1.0,1.0,,1.0,6.0,2.0,,8.0,3.0,2.0,10.0,1.0,1.0,0.2857142857142857,,1.0,0.2857142857142857,,1.0,0.4090909090909091,0.1,0.5,,,14.814814814814813,1.0,0.25,0.2857142857142857,0.20588235294117646,0.27586206896551724,,0.1111111111111111,0.2727272727272727,0.7142857142857143,0.4,0.4,1.0,0.2857142857142857,1.0,,1.0,1.0,0.7142857142857143,0.6127,0.5640666666666666,0.9152,0.3,0.3,0.1111111111111111,0.2222222222222222,5.671428571428572,0.14492753623188406,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,,1.0,,1.0,,,,,,,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.25,0.2857142857142857,,,,,,,,,,,2.0,,,1.0,,2.0,2.0,1.0,1.0,,,0.5555555555555556,,0.14285714285714285,,,1.0,,,1.0,0.2,True,,,,,,,,,,,
2440,1610612763,Matt Barnes,Matt Barnes,2440,MEM,3136.0,52,-20,97,97,29.0,47.0,15,194,7.0,8.0,1.0,2.0,4.0,5.0,1.0,7.0,9,3.0,20.0,124,1.0,2.0,2.0,4.0,5.0,,8.0,8.0,6.0,,2.0,5.0,7.0,2.0,9.0,,,4.0,3.0,6.0,3.0,4.0,5.0,,,5.0,3.0,8.0,29.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.5,0.8,0.53125,0.5,0.5714285714285714,0.5555555555555556,0.5,0.5714285714285714,,,21.238938053097346,0.6666666666666666,0.15151515151515152,0.0625,0.16279069767441862,0.044444444444444446,,0.1111111111111111,0.15384615384615385,0.5,0.875,0.875,0.5714285714285714,0.0625,1.0,0.5,0.7142857142857143,0.8,0.9375,0.52545,0.5701,0.543675,0.16666666666666666,0.2727272727272727,0.1,0.4,4.155555555555556,0.29896907216494845,,,,1.0,,,1.0,6.0,,,,2.0,1.0,7.0,,,,2.0,3.0,,6.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,9.0,2.0,1.0,,,2.0,,1.0,0.14285714285714285,,,0.14285714285714285,0.4375,0.2,0.18181818181818182,0.2222222222222222,,,,0.0625,,,,0.375,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.2857142857142857,,0.16666666666666666,31.985714285714288,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,0.14285714285714285,1.0,1.0,,,,,,True,,,,,,,,,,,
