EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,OffThreePtRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,SecondChanceFtPoints,Travels,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Charge Fouls Drawn,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffCorner3ReboundPct,FTOffRebounds,BlockingFouls,Charge Fouls,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,BlockedLongMidRange
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,7024.0,117,-28.0,224,220,59.0,70,22.0,444,10.0,17.0,2.0,4.0,4.0,15.0,7.0,8.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,21.0,40.0,1.0,7.0,5.0,50.0,267,1.0,1.0,2.0,2.0,5.0,11.0,1.0,3.0,4.0,17.0,6.0,36.0,3.0,1.0,5.0,3.0,15.0,5.0,20.0,4.0,1.0,3.0,6.0,6.0,45.0,1.0,7.0,8.0,2.0,17.0,1.0,18.0,1.0,4.0,3.0,1.0,6.0,4.0,1.0,2.0,7.0,1.0,4.0,9.0,1.0,7.0,1.0,8.0,2.0,2.0,17.0,59.0,2.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.525,1.0,0.45454545454545453,0.4787234042553192,0.3333333333333333,0.4642857142857143,0.49019607843137253,0.3333333333333333,0.5,0.14893617021276595,0.075,0.058823529411764705,0.13333333333333333,23.481781376518217,0.8571428571428571,0.2,0.1111111111111111,0.014705882352941176,0.15217391304347827,0.1271186440677966,0.010526315789473684,0.037037037037037035,0.11764705882352941,0.08823529411764706,0.14285714285714285,0.18181818181818182,0.07692307692307693,0.047619047619047616,0.3617021276595745,0.5882352941176471,0.625,0.1,0.3191489361702128,0.26666666666666666,0.3076923076923077,0.1702127659574468,0.875,0.875,0.2857142857142857,0.02127659574468085,1.0,1.0,1.0,0.1276595744680851,0.6666666666666666,0.2857142857142857,0.5,0.07142857142857142,1.0,0.14285714285714285,0.5106382978723404,0.4722076086956522,0.5592,0.46665769230769233,0.04081632653061224,0.047619047619047616,0.04,0.34,8.102500000000001,28.771428571428572,0.26339285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,83.0,1,-5.0,4,4,4.0,4,,8,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,7,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.53235,,0.53235,,,,,,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,2081.0,35,-32.0,66,64,4.0,9,8.0,130,1.0,4.0,,,1.0,2.0,1.0,1.0,,1.0,,,3.0,,,3.0,7.0,1.0,4.0,,9.0,77,1.0,1.0,,2.0,,,,,,,2.0,4.0,,,3.0,1.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,,,1.0,,1.0,,1.0,,1.0,,1.0,3.0,3.0,4.0,,7.0,1.0,1.0,4.0,1.0,1.0,,,,,,4.0,,0.3333333333333333,0.3333333333333333,,0.25,,0.25,0.42857142857142855,1.0,,0.4090909090909091,1.0,,0.4090909090909091,1.0,,0.36363636363636365,0.14285714285714285,0.25,,24.324324324324326,0.42857142857142855,,0.05555555555555555,,,0.029411764705882353,,,,0.1111111111111111,,,,,0.36363636363636365,0.25,0.3333333333333333,,0.18181818181818182,0.5,0.5,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.2727272727272727,,,,,,,0.7272727272727273,0.5098772727272727,0.3936,,,,0.2222222222222222,,6.314285714285715,24.375,0.06060606060606061,1.0,3.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,10206.0,170,-45.0,327,319,82.0,96,37.0,646,10.0,13.0,3.0,4.0,13.0,27.0,14.0,32.0,1.0,1.0,,,10.0,1.0,1.0,37.0,72.0,4.0,11.0,16.0,102.0,401,,3.0,1.0,3.0,10.0,18.0,,1.0,8.0,28.0,48.0,26.0,12.0,,10.0,3.0,6.0,2.0,8.0,,2.0,5.0,1.0,,18.0,2.0,7.0,11.0,3.0,21.0,3.0,24.0,,2.0,1.0,1.0,5.0,2.0,2.0,3.0,7.0,2.0,5.0,9.0,1.0,25.0,1.0,17.0,6.0,3.0,28.0,82.0,3.0,0.6486486486486487,0.6486486486486487,1.0,0.36363636363636365,,0.36363636363636365,0.5138888888888888,,0.5555555555555556,0.5180722891566265,0.375,0.5263157894736842,0.5611111111111111,0.375,0.6086956521739131,0.13253012048192772,0.041666666666666664,0.15384615384615385,0.037037037037037035,26.430517711171664,0.7142857142857143,0.25,0.11827956989247312,0.020202020202020204,0.11290322580645161,0.11612903225806452,0.020689655172413793,,0.07692307692307693,0.15,0.1111111111111111,0.06818181818181818,0.2222222222222222,,0.1566265060240964,0.7692307692307693,0.9090909090909091,0.5,0.3253012048192771,0.48148148148148145,0.5,0.3855421686746988,0.4375,0.4375,0.9285714285714286,0.012048192771084338,1.0,1.0,1.0,0.12048192771084337,0.25,0.21052631578947367,0.75,,,0.05263157894736842,0.2891566265060241,0.4392036144578312,0.3823,0.44298157894736845,0.06896551724137931,0.07894736842105263,0.029411764705882353,0.27450980392156865,11.622222222222225,24.272727272727273,0.25076452599388377,3.0,,3.0,,1.0,0.3,0.3,0.3,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,0.021739130434782608,0.06060606060606061,0.02702702702702703,0.6666666666666666,0.46153846153846156,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,7467.0,124,-57.0,243,236,66.0,80,26.0,479,2.0,3.0,,,2.0,4.0,4.0,9.0,3.0,6.0,2.0,2.0,17.0,1.0,6.0,8.0,16.0,8.0,23.0,10.0,50.0,307,,1.0,1.0,1.0,,1.0,4.0,8.0,3.0,15.0,6.0,10.0,24.0,,17.0,2.0,4.0,,4.0,,,2.0,,2.0,8.0,2.0,8.0,3.0,1.0,12.0,2.0,14.0,,5.0,2.0,3.0,1.0,1.0,2.0,,3.0,1.0,3.0,10.0,,11.0,1.0,13.0,3.0,2.0,15.0,66.0,1.0,0.375,0.375,1.0,0.34782608695652173,0.5,0.34782608695652173,0.5,,,0.5128205128205128,,0.6666666666666666,0.5555555555555556,0.16666666666666666,0.6818181818181818,0.5897435897435898,0.125,,0.25,17.343173431734318,0.3333333333333333,0.09090909090909091,0.04,0.02702702702702703,0.19047619047619047,0.09401709401709402,0.01818181818181818,0.06666666666666667,0.09090909090909091,0.030303030303030304,,0.2,0.16666666666666666,,0.07692307692307693,0.6666666666666666,0.6666666666666666,0.5,0.10256410256410256,0.5,0.6666666666666666,0.23076923076923078,0.4444444444444444,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,0.4358974358974359,0.5,,,0.2222222222222222,1.0,0.6666666666666666,0.6666666666666666,0.4947153846153846,0.4834,0.5369277777777779,0.09302325581395349,0.15789473684210525,0.02,0.3,12.1875,24.178260869565218,0.2716049382716049,5.0,,5.0,1.0,,0.29411764705882354,0.29411764705882354,0.29411764705882354,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.041666666666666664,,,,,,,,,,,,,,,,,True,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,3826.0,64,-10.0,124,120,14.0,27,15.0,244,7.0,9.0,1.0,1.0,,,,,,,,,,,,7.0,9.0,,,5.0,19.0,136,3.0,5.0,,8.0,1.0,1.0,,,1.0,3.0,8.0,6.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,5.0,2.0,3.0,1.0,6.0,5.0,11.0,,2.0,2.0,,,,,,,,6.0,10.0,,9.0,1.0,12.0,4.0,2.0,3.0,14.0,2.0,0.5714285714285714,1.0,,,,,0.7777777777777778,0.6,1.0,0.7777777777777778,0.6,1.0,0.6333333333333333,0.6666666666666666,0.5,,0.1111111111111111,0.1111111111111111,,10.714285714285715,,0.25,0.08333333333333333,0.1282051282051282,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07142857142857142,,0.14285714285714285,0.08333333333333333,,0.2857142857142857,,1.0,0.7777777777777778,0.875,0.5714285714285714,,,,,,,,,,,,,,1.0,1.0,,,,1.0,0.7202666666666667,0.73576,0.5535,0.3076923076923077,0.3076923076923077,0.42105263157894735,0.15789473684210525,0.8777777777777778,,0.11290322580645161,,,,,,,,,,,,3.0,1.0,,,,5.0,5.0,,5.0,4.0,,,0.21428571428571427,,0.8,,,,,,2.0,,,,3.0,,,,3.0,5.0,6.0,3.0,1.0,0.09090909090909091,1.0,0.6,,,,,,,,,True,
2585,1610612742,Zaza Pachulia,Zaza Pachulia,2585,DAL,4135.0,69,-35.0,128,127,27.0,28,16.0,255,3.0,7.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,6.0,12.0,,,14.0,26.0,171,,2.0,,5.0,1.0,2.0,,,7.0,9.0,12.0,,,,,1.0,7.0,3.0,10.0,2.0,1.0,2.0,1.0,4.0,23.0,4.0,1.0,5.0,2.0,8.0,6.0,14.0,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,8.0,,11.0,,15.0,3.0,5.0,9.0,27.0,4.0,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.65,0.5,0.75,,0.08333333333333333,0.14285714285714285,,13.698630136986301,1.0,0.5,0.125,0.08888888888888889,0.04,0.09230769230769231,0.1016949152542373,0.05555555555555555,0.1111111111111111,0.05,0.2727272727272727,0.05555555555555555,,,0.5833333333333334,0.42857142857142855,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,,,,,,,1.0,0.5,,,,0.5833333333333334,0.5310083333333333,0.53955,0.5758,0.2,0.2,0.19230769230769232,0.34615384615384615,5.108333333333333,,0.2109375,,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,0.14285714285714285,0.14285714285714285,0.1,,1.0,,,,,5.0,,,,2.0,,,,,2.0,,,,0.07692307692307693,1.0,,0.25,,,,,,,,True,
101135,1610612742,David Lee,David Lee,101135,DAL,801.0,13,3.0,29,24,15.0,16,1.0,53,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,4.0,35,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,,2.0,4.0,,,,,,,,15.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,6.666666666666667,,,0.5,,0.2857142857142857,0.3333333333333333,,,,0.5,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.76945,,,,,,,0.25,,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,3683.0,61,,115,116,13.0,18,15.0,231,9.0,14.0,1.0,1.0,,,,,1.0,3.0,,,6.0,,,9.0,14.0,4.0,9.0,2.0,32.0,142,2.0,5.0,,4.0,1.0,1.0,,,,2.0,14.0,4.0,12.0,,6.0,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,3.0,1.0,7.0,,8.0,8.0,16.0,2.0,2.0,,2.0,1.0,1.0,2.0,,3.0,,3.0,6.0,,3.0,,4.0,2.0,,2.0,13.0,,0.7777777777777778,0.875,1.0,0.4444444444444444,,0.4444444444444444,0.6428571428571429,0.4,1.0,0.6521739130434783,0.4,1.0,0.64,0.4,1.0,0.391304347826087,,,,21.21212121212121,0.3333333333333333,,0.2413793103448276,0.09375,0.047619047619047616,0.16,0.14285714285714285,0.16666666666666666,0.25,0.07692307692307693,0.5,0.06666666666666667,,0.2,0.6086956521739131,0.6428571428571429,0.6428571428571429,0.7777777777777778,,,,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.2608695652173913,,1.0,1.0,,,,1.0,0.6539086956521739,0.6212666666666667,0.8896,0.08,0.125,0.125,0.0625,0.9785714285714285,24.166666666666668,0.11304347826086956,3.0,,3.0,1.0,,0.5,0.5,0.5,,,4.0,,,1.0,,,2.0,2.0,,2.0,,,0.23529411764705882,,0.25,,,1.0,,,,,,,,,,,,2.0,5.0,2.0,,,0.14285714285714285,1.0,0.4,0.2,1.0,1.0,1.0,0.25,0.5,,,True,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,5590.0,93,-25.0,180,177,47.0,59,20.0,357,2.0,6.0,1.0,2.0,6.0,16.0,1.0,2.0,,1.0,,,7.0,1.0,1.0,9.0,24.0,1.0,8.0,2.0,23.0,232,2.0,3.0,2.0,4.0,4.0,7.0,,1.0,,8.0,2.0,16.0,3.0,,7.0,2.0,14.0,5.0,19.0,4.0,1.0,9.0,2.0,3.0,43.0,,1.0,5.0,,6.0,,6.0,,,,,8.0,7.0,2.0,1.0,10.0,6.0,3.0,8.0,1.0,3.0,1.0,2.0,1.0,,8.0,47.0,,0.1111111111111111,0.1111111111111111,1.0,0.125,,0.125,0.375,0.6666666666666666,0.5714285714285714,0.328125,0.4,0.5,0.3484848484848485,0.4,0.5,0.25,0.08333333333333333,,0.125,21.39303482587065,0.8,,0.09803921568627451,,0.04,0.07894736842105263,,,0.11764705882352941,0.15,,,0.16666666666666666,,0.1875,0.3333333333333333,0.3333333333333333,,0.5,0.375,0.42857142857142855,0.0625,0.5,0.5,,0.03125,,,,0.21875,0.2,0.25,0.5,,,0.125,0.4375,0.44028709677419364,0.4517,0.4098625,0.030303030303030304,0.04,0.17391304347826086,0.34782608695652173,8.045833333333333,26.4,0.2611111111111111,1.0,,1.0,1.0,,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,1.0,,,,,,,,1.0,,,,,1.0,,,,,0.2,,,,,,,,1.0,0.2,True,
