EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Charge Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Offensive Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,PenaltyCorner3Accuracy,Fg3aBlocked,Travels,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,3SecondViolations,StepOutOfBoundsTurnovers,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
101123,1610612748,Gerald Green,Gerald Green,101123,MIA,2189.0,36.0,-5,64.0,65,13.0,16.0,12.0,129,2.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,1.0,3.0,2.0,6.0,11.0,4.0,12.0,61.0,2.0,2.0,2.0,4.0,3.0,8.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,13.0,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,1.0,0.4,0.5,0.4,0.5,0.26666666666666666,19.48051948051948,0.25,0.15384615384615385,0.06451612903225806,0.18181818181818182,0.13333333333333333,1.0,1.0,1.0,0.13333333333333333,0.5,0.5,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.06666666666666667,0.2,0.25,1.0,1.0,0.5,0.4,0.4619566666666666,0.56655,0.3461666666666667,0.3333333333333333,13.663636363636362,24.9,0.203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,11964.0,199.0,-27,363.0,373,74.0,135.0,37.0,736,14.0,21.0,1.0,2.0,2.0,9.0,3.0,7.0,5.0,3.0,,19.0,37.0,8.0,57.0,398.0,2.0,3.0,,6.0,1.0,18.0,20.0,3.0,9.0,2.0,29.0,38.0,12.0,23.0,17.0,3.0,73.0,3.0,0.47368421052631576,0.5294117647058824,0.5135135135135135,0.6666666666666666,0.5222222222222223,0.6666666666666666,0.5588235294117647,0.6,0.17777777777777778,14.603960396039604,0.2222222222222222,0.16071428571428573,0.14516129032258066,0.13636363636363635,0.4666666666666667,0.6666666666666666,0.7777777777777778,0.5,0.2,0.2222222222222222,0.3333333333333333,0.15555555555555556,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1111111111111111,0.06666666666666667,0.6666666666666666,0.5,,,0.6444444444444445,0.5194555555555556,0.4472333333333333,0.44953750000000003,0.10526315789473684,6.059459459459459,24.787499999999998,0.20385674931129477,3.0,2.0,1.0,3.0,10.0,2.0,3.0,9.0,4.0,6.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,12.0,9.0,18.0,9.0,4.0,1.0,3.0,8.0,2.0,6.0,8.0,2.0,1.0,2.0,4.0,2.0,3.0,14.0,2.0,8.0,3.0,3.0,3.0,2.0,1.0,0.375,0.375,0.16216216216216217,0.14285714285714285,0.3333333333333333,1.0,0.13846153846153847,0.07692307692307693,0.05263157894736842,0.14705882352941177,0.07317073170731707,0.023809523809523808,0.09302325581395349,0.2903225806451613,0.08928571428571429,0.25,0.6666666666666666,0.5,0.6,0.6,1.0,0.5,0.25,0.1568627450980392,0.18604651162790697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,14040.0,234.0,18,440.0,432,108.0,140.0,36.0,872,3.0,7.0,,,1.0,6.0,2.0,4.0,12.0,20.0,2.0,6.0,17.0,32.0,56.0,468.0,,,3.0,9.0,3.0,8.0,4.0,20.0,7.0,,24.0,30.0,12.0,24.0,8.0,2.0,105.0,1.0,0.6666666666666666,0.6666666666666666,0.35294117647058826,,0.5204081632653061,1.5,0.5384615384615384,1.5,0.6530612244897959,12.5,,0.1320754716981132,0.11707317073170732,0.11627906976744186,0.14285714285714285,0.42857142857142855,0.5,1.0,0.12244897959183673,0.16666666666666666,0.2,0.08163265306122448,0.5,0.5,0.5,0.24489795918367346,0.40816326530612246,,,,0.6666666666666666,0.7959183673469388,0.5132173469387755,0.63405,0.4852285714285714,0.16071428571428573,7.729411764705882,24.390624999999996,0.24545454545454545,7.0,1.0,3.0,13.0,5.0,,4.0,39.0,,2.0,11.0,2.0,13.0,2.0,,7.0,1.0,28.0,2.0,17.0,6.0,,,,4.0,2.0,2.0,8.0,,2.0,1.0,5.0,,,6.0,,1.0,9.0,4.0,10.0,8.0,1.0,0.40625,0.40625,0.11764705882352941,0.14285714285714285,0.16666666666666666,0.5,0.1118421052631579,0.015748031496062992,0.03208556149732621,0.02564102564102564,0.022222222222222223,,0.12,0.0851063829787234,0.12727272727272726,0.2,0.8,,0.5833333333333334,0.5833333333333334,1.0,0.14285714285714285,0.42857142857142855,0.02,0.05555555555555555,1.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,10.0,6.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,0.25,0.6666666666666666,0.5,0.5555555555555556,0.06666666666666667,0.04878048780487805,0.10526315789473684,0.037037037037037035,0.3,0.3,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,0.3333333333333333,0.3,0.17857142857142858,,,,,,,,,,,,,,,,,True,,,
201177,1610612748,Josh McRoberts,Josh McRoberts,201177,MIA,4993.0,83.0,-6,152.0,154,18.0,17.0,17.0,306,7.0,10.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,2.0,,12.0,20.0,4.0,28.0,156.0,5.0,5.0,1.0,10.0,2.0,10.0,14.0,2.0,3.0,,13.0,20.0,10.0,13.0,7.0,,18.0,1.0,0.4166666666666667,0.5555555555555556,0.6,1.0,0.5,0.8333333333333334,0.5384615384615384,0.8333333333333334,0.16666666666666666,16.47058823529412,,0.17647058823529413,0.18840579710144928,0.21428571428571427,0.4166666666666667,0.7,0.7,0.2857142857142857,0.20833333333333334,0.6,0.6,0.20833333333333334,0.4,0.4,1.0,0.08333333333333333,0.08333333333333333,0.6666666666666666,1.0,0.25,,0.5833333333333334,0.48005416666666667,0.7339333333333333,0.5059166666666667,0.35714285714285715,7.985000000000001,23.95,0.11842105263157894,,1.0,,,4.0,,1.0,,6.0,,4.0,1.0,5.0,1.0,,2.0,1.0,11.0,5.0,10.0,7.0,2.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,,,2.0,4.0,,1.0,2.0,1.0,2.0,1.0,,,,,,,1.0,0.19230769230769232,0.09803921568627451,0.0875,0.13333333333333333,0.1,0.0625,0.14285714285714285,0.13333333333333333,0.3125,,0.5,0.3333333333333333,,,,0.3333333333333333,,0.04,0.047619047619047616,1.0,2.0,,1.0,,,,,1.0,,2.0,4.0,,1.0,2.0,1.0,,,,1.0,,,1.0,,,4.0,,,0.5,0.3333333333333333,0.5,0.06896551724137931,,0.2,0.09090909090909091,,,,0.16666666666666666,,,,,0.6666666666666666,0.5,,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,True,,,
2207,1610612748,Joe Johnson,Joe Johnson,2207,MIA,29546.0,492.0,29,922.0,924,172.0,221.0,90.0,1846,13.0,21.0,4.0,4.0,32.0,56.0,10.0,35.0,11.0,35.0,4.0,55.0,112.0,46.0,170.0,948.0,4.0,7.0,7.0,11.0,16.0,8.0,102.0,34.0,15.0,6.0,59.0,66.0,10.0,27.0,28.0,,168.0,2.0,0.07272727272727272,0.07547169811320754,0.49107142857142855,0.5714285714285714,0.47151898734177217,0.39285714285714285,0.5029761904761905,0.39285714285714285,0.2911392405063291,18.289085545722713,0.2,0.12195121951219512,0.11181434599156118,0.13131313131313133,0.13291139240506328,0.6190476190476191,0.6190476190476191,0.15384615384615385,0.35443037974683544,0.5714285714285714,0.6037735849056604,0.22151898734177214,0.2857142857142857,0.2857142857142857,,0.06962025316455696,0.22151898734177214,0.2857142857142857,1.0,,0.2857142857142857,0.4240506329113924,0.4252266025641026,0.443675,0.4222043478260869,0.06470588235294118,10.058928571428568,26.571739130434782,0.18655097613882862,2.0,1.0,7.0,13.0,21.0,,8.0,33.0,4.0,3.0,23.0,12.0,35.0,5.0,7.0,18.0,2.0,82.0,6.0,38.0,7.0,8.0,3.0,5.0,11.0,8.0,3.0,18.0,1.0,5.0,,2.0,,1.0,24.0,3.0,8.0,3.0,3.0,3.0,1.0,0.8461538461538461,0.2826086956521739,0.28888888888888886,0.026785714285714284,,0.05357142857142857,0.6111111111111112,0.10826210826210826,0.020134228187919462,0.016867469879518072,,0.05172413793103448,,0.10091743119266056,0.07207207207207207,0.1450381679389313,0.08333333333333333,0.3333333333333333,0.0625,0.18181818181818182,0.18181818181818182,1.0,0.041666666666666664,0.2916666666666667,0.049079754601226995,0.06837606837606838,,1.0,,3.0,11.0,1.0,1.0,1.0,5.0,2.0,11.0,27.0,11.0,3.0,1.0,5.0,2.0,7.0,1.0,5.0,,,,,,26.0,0.14285714285714285,0.25,0.3125,0.3333333333333333,0.43548387096774194,0.008547008547008548,0.01282051282051282,,0.060240963855421686,0.3142857142857143,0.3142857142857143,0.8181818181818182,0.21428571428571427,,,0.25,1.0,0.041666666666666664,,0.14285714285714285,0.3235294117647059,0.1588235294117647,4.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,3409.0,57.0,-20,102.0,108,35.0,44.0,11.0,210,5.0,6.0,1.0,1.0,,1.0,,3.0,,,,5.0,10.0,,10.0,122.0,1.0,1.0,,2.0,4.0,8.0,2.0,,4.0,1.0,14.0,19.0,3.0,10.0,8.0,,35.0,2.0,0.8,1.0,0.5,1.0,0.5,1.0,0.5,1.0,,11.403508771929825,0.2,0.4,0.3023255813953488,0.5,0.6,0.8333333333333334,1.0,0.8,0.1,,,0.3,,,,,,1.0,1.0,,,0.6,0.46535000000000004,0.5001,0.5017,0.2,7.32,,0.3431372549019608,,,,,,,,,2.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,3.0,9.0,5.0,,,,2.0,,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,0.1,0.16666666666666666,,0.6666666666666666,0.2727272727272727,0.1,0.1,0.2,0.07142857142857142,0.09090909090909091,0.5,0.2222222222222222,0.2222222222222222,,1.0,,,,,,,0.1,0.1,3.0,3.0,,,,,,,3.0,,,6.0,,,2.0,,,1.0,,,,,,1.0,,6.0,,,0.75,0.75,0.75,0.1,0.125,,,,,,,,,,,0.75,1.0,,,0.6,,,,,,1.0,,,,,,,,,,,True,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,21493.0,358.0,28,673.0,672,106.0,129.0,64.0,1345,26.0,51.0,2.0,2.0,15.0,39.0,14.0,31.0,8.0,30.0,2.0,55.0,121.0,38.0,173.0,667.0,4.0,5.0,2.0,13.0,15.0,30.0,80.0,29.0,13.0,4.0,47.0,55.0,23.0,40.0,31.0,,104.0,1.0,0.2727272727272727,0.2777777777777778,0.45454545454545453,0.8,0.46855345911949686,0.7857142857142857,0.502906976744186,0.8125,0.2389937106918239,26.180836707152498,0.21052631578947367,0.13829787234042554,0.12285714285714286,0.16,0.32075471698113206,0.5098039215686274,0.5531914893617021,0.34615384615384615,0.24528301886792453,0.38461538461538464,0.39473684210526316,0.1949685534591195,0.45161290322580644,0.4666666666666667,0.2857142857142857,0.050314465408805034,0.18867924528301888,0.2857142857142857,1.0,,0.2857142857142857,0.559748427672956,0.4956750000000001,0.36915,0.46952777777777777,0.07514450867052024,7.888429752066115,25.41842105263158,0.1575037147102526,3.0,1.0,3.0,13.0,24.0,2.0,4.0,21.0,2.0,6.0,26.0,14.0,40.0,6.0,8.0,12.0,7.0,94.0,4.0,30.0,8.0,5.0,2.0,3.0,10.0,5.0,5.0,22.0,2.0,6.0,2.0,2.0,1.0,,30.0,4.0,16.0,3.0,2.0,3.0,1.0,0.5384615384615384,0.34210526315789475,0.35135135135135137,0.049586776859504134,0.0784313725490196,0.02564102564102564,0.45454545454545453,0.1171875,0.017937219730941704,0.025974025974025976,0.03389830508474576,0.02247191011235955,,0.10666666666666667,0.1411764705882353,0.10416666666666667,0.05263157894736842,0.3333333333333333,0.13333333333333333,0.375,0.42857142857142855,1.0,0.05263157894736842,0.15789473684210525,0.0935672514619883,0.12030075187969924,2.0,4.0,,,10.0,1.0,,1.0,6.0,,4.0,16.0,10.0,7.0,4.0,3.0,4.0,12.0,,1.0,,,1.0,,,16.0,0.5,,0.4,0.3157894736842105,0.38095238095238093,0.047058823529411764,0.03571428571428571,0.06896551724137931,0.036585365853658534,0.3333333333333333,0.3333333333333333,0.4,,,,0.5,1.0,0.21052631578947367,0.5,,0.3448275862068966,0.09248554913294797,,,18.0,1.0,2.0,3.0,7.0,,,1.0,2.0,0.02631578947368421,0.03225806451612903,0.125,,,True,,,
202355,1610612748,Hassan Whiteside,Hassan Whiteside,202355,MIA,14150.0,236.0,64,441.0,440,56.0,69.0,45.0,881,28.0,35.0,7.0,9.0,7.0,17.0,,2.0,,,,35.0,54.0,,89.0,429.0,9.0,11.0,,26.0,2.0,48.0,22.0,,27.0,6.0,76.0,94.0,14.0,26.0,28.0,1.0,54.0,2.0,0.6857142857142857,0.8888888888888888,0.6481481481481481,0.8181818181818182,0.6481481481481481,0.8181818181818182,0.6544117647058824,0.8125,,15.811088295687885,0.6,0.39705882352941174,0.28,0.375,0.6481481481481481,0.8,0.8484848484848485,0.6428571428571429,0.3148148148148148,0.4117647058823529,0.4666666666666667,0.037037037037037035,,,,,,0.8181818181818182,0.7777777777777778,,,0.6481481481481481,0.5678203703703704,0.5969545454545455,0.45535,0.29213483146067415,4.218518518518518,,0.12698412698412698,,,,,19.0,8.0,,,16.0,4.0,2.0,,2.0,,,2.0,,4.0,17.0,43.0,18.0,8.0,8.0,,2.0,1.0,1.0,9.0,,,,5.0,,3.0,34.0,6.0,17.0,22.0,12.0,22.0,15.0,,,,0.07407407407407407,0.05714285714285714,0.11764705882352941,0.2222222222222222,0.23626373626373626,0.1111111111111111,0.09473684210526316,0.10526315789473684,0.15384615384615385,0.06,0.1864406779661017,0.234375,0.288135593220339,0.5,0.6818181818181818,0.8571428571428571,,,,,,0.26153846153846155,0.26153846153846155,1.0,1.0,,,,,,,1.0,,7.0,9.0,,,1.0,,1.0,7.0,,3.0,,,2.0,8.0,3.0,8.0,,,0.5,0.5,0.5625,0.02702702702702703,0.034482758620689655,,,,,,,,,,,0.5,1.0,,,0.10112359550561797,2.0,,,,,4.0,1.0,,,,,,,,1.0,,True,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,20928.0,349.0,29,667.0,668,124.0,153.0,62.0,1335,31.0,46.0,2.0,5.0,31.0,70.0,21.0,54.0,3.0,13.0,,83.0,170.0,16.0,223.0,692.0,7.0,13.0,,15.0,39.0,38.0,128.0,13.0,7.0,,46.0,55.0,9.0,15.0,31.0,,120.0,1.0,0.2289156626506024,0.23170731707317074,0.48823529411764705,0.5384615384615384,0.510752688172043,0.5384615384615384,0.5439024390243903,0.5357142857142857,0.08602150537634409,31.506849315068493,,0.08536585365853659,0.13105413105413105,0.08955223880597014,0.24731182795698925,0.6739130434782609,0.7045454545454546,0.3225806451612903,0.3763440860215054,0.44285714285714284,0.4626865671641791,0.2903225806451613,0.3888888888888889,0.3888888888888889,0.09523809523809523,0.016129032258064516,0.06989247311827956,0.38461538461538464,0.4,0.5,,0.3333333333333333,0.4478717741935484,0.47809999999999997,0.45255851063829783,0.06726457399103139,9.898823529411764,24.593750000000004,0.18590704647676162,1.0,2.0,6.0,8.0,33.0,1.0,8.0,9.0,2.0,5.0,31.0,12.0,43.0,4.0,8.0,23.0,2.0,98.0,6.0,39.0,9.0,9.0,4.0,5.0,22.0,15.0,7.0,26.0,,2.0,1.0,1.0,,,41.0,3.0,17.0,6.0,4.0,7.0,5.0,0.375,0.5,0.5,0.029411764705882353,0.043478260869565216,0.04285714285714286,0.8461538461538461,0.1449814126394052,0.028037383177570093,0.03125,0.034482758620689655,0.03529411764705882,0.014084507042253521,0.11764705882352941,0.11494252873563218,0.1958762886597938,0.06666666666666667,0.7142857142857143,0.22580645161290322,0.3333333333333333,0.3333333333333333,1.0,0.0425531914893617,0.1276595744680851,0.085,0.09239130434782608,10.0,11.0,,,7.0,,2.0,,22.0,3.0,12.0,65.0,7.0,6.0,3.0,4.0,2.0,4.0,,5.0,1.0,1.0,,2.0,,65.0,,0.375,0.5641025641025641,0.5638297872340425,0.6018518518518519,0.04054054054054054,0.02,0.08333333333333333,0.046511627906976744,0.5384615384615384,0.5384615384615384,0.2857142857142857,,,,,,0.23404255319148937,0.9090909090909091,0.3333333333333333,0.5384615384615384,0.2914798206278027,4.0,1.0,15.0,,,,2.0,,0.5,,1.0,,,,,1.0,True,,,
2736,1610612748,Luol Deng,Luol Deng,2736,MIA,20326.0,339.0,48,647.0,645,127.0,151.0,60.0,1292,15.0,25.0,1.0,2.0,10.0,14.0,6.0,19.0,24.0,14.0,1.0,31.0,58.0,38.0,133.0,648.0,4.0,7.0,3.0,16.0,7.0,42.0,20.0,14.0,7.0,2.0,44.0,53.0,7.0,15.0,21.0,1.0,123.0,3.0,0.6774193548387096,0.7,0.5344827586206896,0.5714285714285714,0.5885416666666666,0.55,0.6214953271028038,0.6666666666666666,0.3958333333333333,17.114568599717114,0.08333333333333333,0.08860759493670886,0.12352941176470589,0.11290322580645161,0.2604166666666667,0.6,0.6521739130434783,0.8666666666666667,0.14583333333333334,0.7142857142857143,0.7692307692307693,0.19791666666666666,0.3157894736842105,0.3157894736842105,0.6666666666666666,0.25,0.14583333333333334,0.2,0.5,1.0,0.1,0.65625,0.5220760416666667,0.4829666666666666,0.5534178571428572,0.12030075187969924,8.703448275862069,24.11052631578947,0.19629057187017002,12.0,5.0,2.0,17.0,20.0,5.0,7.0,51.0,2.0,3.0,9.0,7.0,16.0,5.0,2.0,3.0,3.0,39.0,6.0,35.0,9.0,8.0,5.0,3.0,6.0,4.0,2.0,14.0,1.0,5.0,,4.0,1.0,3.0,24.0,2.0,10.0,7.0,4.0,7.0,5.0,1.0,0.4473684210526316,0.4473684210526316,0.05172413793103448,0.08,0.07142857142857142,0.42857142857142855,0.13409961685823754,0.0297029702970297,0.031914893617021274,0.016129032258064516,0.039473684210526314,0.03125,0.13924050632911392,0.1590909090909091,0.10638297872340426,,0.7142857142857143,0.4,0.5,0.5,1.0,0.35714285714285715,0.14285714285714285,0.09615384615384616,0.15151515151515152,3.0,5.0,1.0,2.0,5.0,,,1.0,4.0,3.0,5.0,22.0,5.0,3.0,3.0,,4.0,8.0,1.0,3.0,,,,3.0,,22.0,0.3333333333333333,0.42857142857142855,0.5714285714285714,0.6071428571428571,0.6470588235294118,0.0375,0.06,,,0.35714285714285715,0.35714285714285715,1.0,0.2,0.5,1.0,,,0.35714285714285715,0.6,,0.35714285714285715,0.16541353383458646,3.0,3.0,,,1.0,,1.0,,0.6,,1.0,,,,,,True,,,
